actual_combo,combo,combo_prob,composite_odds,date,ev,head,hit,market_share,model,odds,pair_prob,payout100,race,race_code,return,score,stake,tickets,train_pair_count,venue
1-4-2,4-5-3,0.0024834750227545905,5.6,2026-08-12,1.99348540076511,4,0,0.006980826970555084,4カド攻め,802.7,0.0349800579864149,0,05R,202608122105,0,49.32,200,20,16,21
1-4-2,4-6-5,0.002205059192581968,5.6,2026-08-12,0.38632637054036073,4,0,0.031983503477537485,4カド攻め,175.2,0.031058536008323093,0,05R,202608122105,0,49.32,200,20,14,21
1-4-2,4-3-2,0.002178339413307837,5.6,2026-08-12,1.1747784455969164,4,0,0.010390338975087276,4カド攻め,539.3,0.030682184557299996,0,05R,202608122105,0,49.32,200,20,14,21
1-4-2,4-3-6,0.001871397127964818,5.6,2026-08-12,0.8498014358088238,4,0,0.01233981459868876,4カド攻め,454.1,0.02635886387100111,0,05R,202608122105,0,49.32,200,20,12,21
1-4-2,4-6-3,0.0012554989471418683,5.6,2026-08-12,0.4814838462289065,4,0,0.014611498850755062,4カド攻め,383.5,0.01768386054641839,0,05R,202608122105,0,49.32,200,20,8,21
1-5-6,4-1-5,0.006125234825003344,5.08,2026-08-12,0.6633629315478621,4,0,0.039322145999787526,4カド攻め,108.3,0.10526051670587865,0,06R,202608122106,0,44.06,500,16,48,21
1-5-6,4-5-1,0.004596985731941714,5.08,2026-08-12,0.6022051308843646,4,0,0.03250830848684724,4カド攻め,131.0,0.0789979661609908,0,06R,202608122106,0,44.06,400,16,36,21
1-5-6,4-1-2,0.0043594287594355165,5.08,2026-08-12,0.38450161658221255,4,0,0.04828331532626971,4カド攻め,88.2,0.07491561333901994,0,06R,202608122106,0,44.06,400,16,34,21
1-5-6,4-5-6,0.0037543904866606196,5.08,2026-08-12,0.20836867200966439,4,0,0.07673132273472051,4カド攻め,55.5,0.06451819298884044,0,06R,202608122106,0,44.06,300,16,29,21
1-5-6,4-5-2,0.0037177810649769725,5.08,2026-08-12,0.3896234556095867,4,0,0.04063538560855905,4カド攻め,104.8,0.06388906990167423,0,06R,202608122106,0,44.06,300,16,29,21
1-5-6,4-1-3,0.003442760518655861,5.08,2026-08-12,0.7529317254300367,4,0,0.019472283547219887,4カド攻め,218.7,0.05916291561738074,0,06R,202608122106,0,44.06,300,16,27,21
1-5-6,4-1-6,0.0033660095991969257,5.08,2026-08-12,0.2083559941902897,4,0,0.06879787418056525,4カド攻め,61.9,0.05784397166327782,0,06R,202608122106,0,44.06,300,16,26,21
1-5-6,4-6-2,0.003195297468796351,5.08,2026-08-12,0.09042691836693673,4,0,0.1504801558931798,4カド攻め,28.3,0.05491032951447808,0,06R,202608122106,0,44.06,300,16,24,21
1-5-6,4-3-5,0.002798813191457632,5.08,2026-08-12,1.2471511581135208,4,0,0.009556975789445666,4カド攻め,445.6,0.048096853608530644,0,06R,202608122106,0,44.06,300,16,22,21
1-5-6,4-6-1,0.0027475327821767487,5.08,2026-08-12,0.13929991205636116,4,0,0.08399582666226803,4カド攻め,50.7,0.04721561353659727,0,06R,202608122106,0,44.06,300,16,21,21
1-5-6,4-2-5,0.0025871052731960896,5.08,2026-08-12,0.2167994218938323,4,0,0.05081847746750583,4カド攻め,83.8,0.04445870984692821,0,06R,202608122106,0,44.06,300,16,20,21
1-5-6,4-3-1,0.0024192058722018084,5.08,2026-08-12,1.0027608340276495,4,0,0.010274037181609139,4カド攻め,414.5,0.04157340369815441,0,06R,202608122106,0,44.06,300,16,19,21
1-5-6,4-2-1,0.0023336721904828406,5.08,2026-08-12,0.19509499512436546,4,0,0.05094005277245202,4カド攻め,83.6,0.040103530331546004,0,06R,202608122106,0,44.06,300,16,18,21
1-5-6,4-2-6,0.0022793433504226883,5.08,2026-08-12,0.07932114859470955,4,0,0.1223732302234767,4カド攻め,34.8,0.03916990379474469,0,06R,202608122106,0,44.06,300,16,17,21
1-5-6,4-2-3,0.0021808016393101517,5.08,2026-08-12,0.36833739687948464,4,0,0.02521366732846056,4カド攻め,168.9,0.037476490933829376,0,06R,202608122106,0,44.06,200,16,17,21
1-5-6,4-5-3,0.002037296418758386,5.08,2026-08-12,0.99481184127972,4,0,0.0087212541711591,4カド攻め,488.3,0.03501039222956269,0,06R,202608122106,0,44.06,200,16,16,21
4-1-5,4-1-5,0.011492839990051441,5.02,2026-08-12,0.49534140357121714,4,1,0.0707986260134895,4カド攻め,43.1,0.10580912637932008,5290,09R,202608122109,31740,60.02,600,13,48,21
4-1-5,4-5-1,0.008584602527593424,5.02,2026-08-12,0.7571619429337401,4,0,0.03459660749638773,4カド攻め,88.2,0.07903436352934881,0,09R,202608122109,0,60.02,500,13,36,21
4-1-5,4-1-2,0.008178927650130828,5.02,2026-08-12,0.3549654600156779,4,0,0.07030923458943314,4カド攻め,43.4,0.07529950735667858,0,09R,202608122109,0,60.02,500,13,34,21
4-1-5,4-5-6,0.006966139558736167,5.02,2026-08-12,0.3887105873774781,4,0,0.05468496023622577,4カド攻め,55.8,0.06413394266206929,0,09R,202608122109,0,60.02,400,13,29,21
4-1-5,4-5-2,0.006894319106565817,5.02,2026-08-12,1.2561449412162917,4,0,0.016747644243586157,4カド攻め,182.2,0.06347272582559627,0,09R,202608122109,0,60.02,400,13,29,21
4-1-5,4-1-6,0.006513734942878756,5.02,2026-08-12,0.1042197590860601,4,0,0.19071379882383738,4カド攻め,16.0,0.059968867953356646,0,09R,202608122109,0,60.02,400,13,26,21
4-1-5,4-1-3,0.006440587636154092,5.02,2026-08-12,0.7258542265945662,4,0,0.027075605866738222,4カド攻め,112.7,0.05929543539637016,0,09R,202608122109,0,60.02,400,13,27,21
4-1-5,4-6-2,0.005804442220531405,5.02,2026-08-12,0.2681652305885509,4,0,0.06604806885674021,4カド攻め,46.2,0.05343874629815669,0,09R,202608122109,0,60.02,300,13,24,21
4-1-5,4-3-5,0.005229824983719289,5.02,2026-08-12,1.2745083485323907,4,0,0.012521217813629044,4カド攻め,243.7,0.04814851795753602,0,09R,202608122109,0,60.02,300,13,22,21
4-1-5,4-2-5,0.004777583263967473,5.02,2026-08-12,0.6167859993782008,4,0,0.023636102100553044,4カド攻め,129.1,0.04398494295600092,0,09R,202608122109,0,60.02,300,13,20,21
4-1-5,4-3-1,0.004516636529749633,5.02,2026-08-12,1.2764014833072463,4,0,0.010797667307789801,4カド攻め,282.6,0.041582530149155375,0,09R,202608122109,0,60.02,300,13,19,21
4-1-5,4-2-3,0.004062916595969512,5.02,2026-08-12,0.5866851564579976,4,0,0.02113172286136702,4カド攻め,144.4,0.03740534593222426,0,09R,202608122109,0,60.02,300,13,17,21
4-1-5,4-5-3,0.0038031556964330322,5.02,2026-08-12,1.3010595637497404,4,0,0.008919674893836297,4カド攻め,342.1,0.03501385054281197,0,09R,202608122109,0,60.02,300,13,16,21
4-3-5,4-1-5,0.01384252927883796,5.03,2026-08-12,0.4637247308410717,4,0,0.05631457370090877,4カド攻め,33.5,0.10555668102310951,0,04R,202608122404,0,65.24,900,8,48,24
4-3-5,4-5-1,0.010369578569241544,5.03,2026-08-12,0.5309224227451671,4,0,0.03684644958946179,4カド攻め,51.2,0.07907357646343288,0,04R,202608122404,0,65.24,700,8,36,24
4-3-5,4-1-2,0.00993736860251272,5.03,2026-08-12,0.1917912140284955,4,0,0.09774809424769138,4カド攻め,19.3,0.07577774456205127,0,04R,202608122404,0,65.24,700,8,34,24
4-3-5,4-5-2,0.0083741527289328,5.03,2026-08-12,0.40698382262613414,4,0,0.0388176588267581,4カド攻め,48.6,0.06385738838913739,0,04R,202608122404,0,65.24,600,8,29,24
4-3-5,4-5-6,0.008333393428223429,5.03,2026-08-12,0.7491720691972863,4,0,0.02098485226897045,4カド攻め,89.9,0.06354657694586441,0,04R,202608122404,0,65.24,600,8,29,24
4-3-5,4-1-3,0.007922326998347313,5.03,2026-08-12,0.16399216886578938,4,0,0.09113711202804076,4カド攻め,20.7,0.060411975808767594,0,04R,202608122404,0,65.24,600,8,27,24
4-3-5,4-1-6,0.007480204840902648,5.03,2026-08-12,0.6216050222790099,4,0,0.022702024295793547,4カド攻め,83.1,0.05704055815766089,0,04R,202608122404,0,65.24,500,8,26,24
4-3-5,4-6-1,0.00602423802007568,5.03,2026-08-12,1.06267558674135,4,0,0.010694661105331313,4カド攻め,176.4,0.045938033309025385,0,04R,202608122404,0,65.24,400,8,21,24
4-1-3,4-1-5,0.010089235127035787,5.03,2026-08-14,0.12207974503713301,4,0,0.26565210471038736,4カド攻め,12.1,0.10920526544157538,0,10R,202608141210,0,56.09,1000,7,48,12
4-1-3,4-5-1,0.007418634485590167,5.03,2026-08-14,0.222559034567705,4,0,0.10714634889985623,4カド攻め,30.0,0.0802988470396489,0,10R,202608141210,0,56.09,800,7,36,12
4-1-3,4-1-2,0.007121818572330171,5.03,2026-08-14,0.1324658254453412,4,0,0.17281669177396164,4カド攻め,18.6,0.07708612970412133,0,10R,202608141210,0,56.09,800,7,34,12
4-1-3,4-5-2,0.005899499132666905,5.03,2026-08-14,0.4896584280113531,4,0,0.03872759598789984,4カド攻め,83.0,0.06385581866645577,0,10R,202608141210,0,56.09,700,7,29,12
4-1-3,4-5-6,0.005888233537275476,5.03,2026-08-14,0.5964780573260058,4,0,0.031731396515258505,4カド攻め,101.3,0.06373388054928555,0,10R,202608141210,0,56.09,600,7,29,12
4-1-3,4-6-2,0.004850804698464494,5.03,2026-08-14,1.251022531733993,4,0,0.01246370867388789,4カド攻め,257.9,0.052504814094533996,0,10R,202608141210,0,56.09,600,7,24,12
4-1-3,4-3-5,0.004445312745454324,5.03,2026-08-14,1.3424844491272059,4,0,0.010643677043032075,4カド攻め,302.0,0.04811579393539054,0,10R,202608141210,0,56.09,500,7,22,12
2-4-3,4-1-5,0.01523277868572864,5.0,2026-08-14,0.347307354034613,4,0,0.17547065965906802,4カド攻め,22.8,0.10763347554961337,0,02R,202608141302,0,67.71,600,13,48,13
2-4-3,4-5-1,0.011479519652009983,5.0,2026-08-14,0.29846751095225954,4,0,0.153874270777952,4カド攻め,26.0,0.08111327705059612,0,02R,202608141302,0,67.71,500,13,36,13
2-4-3,4-1-2,0.01075666359037671,5.0,2026-08-14,0.3883155556125993,4,0,0.11082357452151666,4カド攻め,36.1,0.07600563964307654,0,02R,202608141302,0,67.71,500,13,34,13
2-4-3,4-5-2,0.009294082159232069,5.0,2026-08-14,0.26023430045849794,4,0,0.1428832514366697,4カド攻め,28.0,0.06567116778103128,0,02R,202608141302,0,67.71,400,13,29,13
2-4-3,4-5-6,0.008998549346320687,5.0,2026-08-14,1.5603484566520072,4,0,0.023072266667974347,4カド攻め,173.4,0.06358295889617384,0,02R,202608141302,0,67.71,400,13,29,13
2-4-3,4-1-3,0.008394225450518792,5.0,2026-08-14,1.1961771266989278,4,0,0.028075305545450888,4カド攻め,142.5,0.059312859355912,0,02R,202608141302,0,67.71,400,13,27,13
2-4-3,4-1-6,0.008072300459857611,5.0,2026-08-14,1.4312188715327545,4,0,0.022564754880015518,4カド攻め,177.3,0.057038165662396785,0,02R,202608141302,0,67.71,400,13,26,13
2-4-3,4-6-2,0.007430892384351205,5.0,2026-08-14,2.3719408490849045,4,0,0.01253361854707629,4カド攻め,319.2,0.0525060325672693,0,02R,202608141302,0,67.71,300,13,24,13
2-4-3,4-3-5,0.0068179376381382155,5.0,2026-08-14,1.9431122268693914,4,0,0.014037652772725444,4カド攻め,285.0,0.04817494819647451,0,02R,202608141302,0,67.71,300,13,22,13
2-4-3,4-6-1,0.006498475477935802,5.0,2026-08-14,2.729359700733037,4,0,0.00952555009577798,4カド攻め,420.0,0.0459176566465495,0,02R,202608141302,0,67.71,300,13,21,13
2-4-3,4-3-1,0.005897899100763424,5.0,2026-08-14,1.4703462458203218,4,0,0.016047858163765548,4カド攻め,249.3,0.041674036743595044,0,02R,202608141302,0,67.71,300,13,19,13
2-4-3,4-2-1,0.005720716393239883,5.0,2026-08-14,0.33065740752926526,4,0,0.06921680000392304,4カド攻め,57.8,0.04042207930290062,0,02R,202608141302,0,67.71,300,13,18,13
2-4-3,4-2-3,0.005294848953482155,5.0,2026-08-14,0.9821944808709397,4,0,0.02156728323572373,4カド攻め,185.5,0.037412937398443986,0,02R,202608141302,0,67.71,300,13,17,13
1-2-4,4-1-5,0.012303736409586742,5.01,2026-08-14,0.7689835255991714,4,0,0.056744378263803096,4カド攻め,62.5,0.10556417217017522,0,07R,202608141307,0,62.13,500,15,48,13
1-2-4,4-5-1,0.009222116286475308,5.01,2026-08-14,0.8226127727535975,4,0,0.03975923364896517,4カド攻め,89.2,0.07912434394159416,0,07R,202608141307,0,62.13,400,15,36,13
1-2-4,4-1-2,0.008912738347708442,5.01,2026-08-14,0.2299486493708778,4,0,0.13746215664680983,4カド攻め,25.8,0.07646992865615354,0,07R,202608141307,0,62.13,400,15,34,13
1-2-4,4-5-6,0.007460698390384216,5.01,2026-08-14,0.5550759602445857,4,0,0.04766832851461953,4カド攻め,74.4,0.06401164842727006,0,07R,202608141307,0,62.13,400,15,29,13
1-2-4,4-5-2,0.0074330714101462966,5.01,2026-08-14,0.7737827337962294,4,0,0.034068430753964395,4カド攻め,104.1,0.06377461317218239,0,07R,202608141307,0,62.13,400,15,29,13
1-2-4,4-1-3,0.006931293284806743,5.01,2026-08-14,0.6633247673560053,4,0,0.03705876323393619,4カド攻め,95.7,0.0594694337818551,0,07R,202608141307,0,62.13,400,15,27,13
1-2-4,4-1-6,0.006784015822699524,5.01,2026-08-14,0.26864702657890116,4,0,0.0895586778153458,4カド攻め,39.6,0.05820581573534372,0,07R,202608141307,0,62.13,300,15,26,13
1-2-4,4-6-2,0.006239777008984255,5.01,2026-08-14,0.30886896194472063,4,0,0.07164694225227664,4カド攻め,49.5,0.05353633014818782,0,07R,202608141307,0,62.13,300,15,24,13
1-2-4,4-3-5,0.0056091212209505486,5.01,2026-08-14,1.7769696027971338,4,0,0.011194834726918224,4カド攻め,316.8,0.048125400169532345,0,07R,202608141307,0,62.13,300,15,22,13
1-2-4,4-6-1,0.005462732877803393,5.01,2026-08-14,0.30208912814252764,4,0,0.0641324347466129,4カド攻め,55.3,0.046869410627391944,0,07R,202608141307,0,62.13,300,15,21,13
1-2-4,4-2-5,0.005156836395926527,5.01,2026-08-14,0.4744289484252405,4,0,0.03854917001617058,4カド攻め,92.0,0.044244865708342844,0,07R,202608141307,0,62.13,300,15,20,13
1-2-4,4-3-1,0.004865769099884563,5.01,2026-08-14,0.8515095924797985,4,0,0.020265849379929677,4カド攻め,175.0,0.04174755293036914,0,07R,202608141307,0,62.13,300,15,19,13
1-2-4,4-2-3,0.004375511953079491,5.01,2026-08-14,0.5364377654475455,4,0,0.02892759903334171,4カド攻め,122.6,0.0375412217696443,0,07R,202608141307,0,62.13,300,15,17,13
1-2-4,4-5-3,0.004093570566334343,5.01,2026-08-14,0.9591235836921366,4,0,0.015136677940621823,4カド攻め,234.3,0.035122207894389926,0,07R,202608141307,0,62.13,200,15,16,13
1-2-4,4-3-6,0.0030799533561624627,5.01,2026-08-14,0.6757417663420443,4,0,0.016164647408786204,4カド攻め,219.4,0.026425527623682547,0,07R,202608141307,0,62.13,200,15,12,13
6-1-3,4-1-5,0.015387488767043652,5.0,2026-08-15,0.3846872191760913,4,0,0.15004396621213092,4カド攻め,25.0,0.1071903087792964,0,12R,202608150112,0,68.1,600,13,48,01
6-1-3,4-5-1,0.011527209006530058,5.0,2026-08-15,0.403452315228552,4,0,0.10717426158009352,4カド攻め,35.0,0.08029933353516502,0,12R,202608150112,0,68.1,500,13,36,01
6-1-3,4-1-2,0.011119839306767977,5.0,2026-08-15,0.21461289862062197,4,0,0.19435746918669808,4カド攻め,19.3,0.07746156809039997,0,12R,202608150112,0,68.1,500,13,34,01
6-1-3,4-5-2,0.009247212268964277,5.0,2026-08-15,0.48917752902821027,4,0,0.07090924679212238,4カド攻め,52.9,0.06441671889833764,0,12R,202608150112,0,68.1,400,13,29,01
6-1-3,4-5-6,0.009159607890684993,5.0,2026-08-15,0.9571790245765818,4,0,0.03589568569668204,4カド攻め,104.5,0.06380646075288335,0,12R,202608150112,0,68.1,400,13,29,01
6-1-3,4-1-3,0.008578177647671196,5.0,2026-08-15,0.6013302531017508,4,0,0.05351068695154456,4カド攻め,70.1,0.05975617755035372,0,12R,202608150112,0,68.1,400,13,27,01
6-1-3,4-1-6,0.008232676300824334,5.0,2026-08-15,0.7639923607164981,4,0,0.04042132710456114,4カド攻め,92.8,0.05734939132208385,0,12R,202608150112,0,68.1,400,13,26,01
6-1-3,4-6-2,0.007537766947444332,5.0,2026-08-15,2.2296714630540335,4,0,0.012681200660254474,4カド攻め,295.8,0.05250860480453602,0,12R,202608150112,0,68.1,400,13,24,01
6-1-3,4-3-5,0.00691315704101829,5.0,2026-08-15,1.988915280700962,4,0,0.013038231335777802,4カド攻め,287.7,0.04815752908646236,0,12R,202608150112,0,68.1,300,13,22,01
6-1-3,4-6-1,0.006619294585029083,5.0,2026-08-15,1.2060354733922989,4,0,0.020587810951170547,4カド攻め,182.2,0.04611046293596811,0,12R,202608150112,0,68.1,300,13,21,01
6-1-3,4-3-1,0.005995066120363284,5.0,2026-08-15,1.065922756200592,4,0,0.02109729558663258,4カド攻め,177.8,0.04176204436752301,0,12R,202608150112,0,68.1,300,13,19,01
6-1-3,4-2-3,0.005374074517225764,5.0,2026-08-15,0.8802734059215802,4,0,0.02290048324360973,4カド攻め,163.8,0.037436173999888626,0,12R,202608150112,0,68.1,300,13,17,01
6-1-3,4-6-3,0.002520120655975814,5.0,2026-08-15,1.3061785359922642,4,0,0.007237312666994547,4カド攻め,518.3,0.01755533442556853,0,12R,202608150112,0,68.1,200,13,8,01
5-4-1,4-1-5,0.015781123927666067,5.0,2026-08-15,0.24460742087882403,4,0,0.12405168976993149,4カド攻め,15.5,0.10673728435328857,0,02R,202608150302,0,74.93,1000,7,48,03
5-4-1,4-5-1,0.011770558244579706,5.0,2026-08-15,0.33428385414606365,4,0,0.06770426730401191,4カド攻め,28.4,0.07961140335170391,0,02R,202608150302,0,74.93,800,7,36,03
5-4-1,4-1-2,0.011136746978328598,5.0,2026-08-15,0.29846481901920646,4,0,0.07174631311320664,4カド攻め,26.8,0.07532455447691863,0,02R,202608150302,0,74.93,800,7,34,03
5-4-1,4-5-6,0.009483676847496424,5.0,2026-08-15,0.3300319542928755,4,0,0.055252907799825814,4カド攻め,34.8,0.06414384153028019,0,02R,202608150302,0,74.93,700,7,29,03
5-4-1,4-5-2,0.009398643322966301,5.0,2026-08-15,0.8120427831042885,4,0,0.022254643419374283,4カド攻め,86.4,0.06356870838203703,0,02R,202608150302,0,74.93,700,7,29,03
5-4-1,4-6-2,0.007799259283792811,5.0,2026-08-15,0.5638864462182201,4,0,0.026594760600746035,4カド攻め,72.3,0.0527511069385751,0,02R,202608150302,0,74.93,600,7,24,03
5-4-1,4-2-3,0.0055190550729625415,5.0,2026-08-15,0.6341394278833961,4,0,0.016734562153472046,4カド攻め,114.9,0.03732870696563786,0,02R,202608150302,0,74.93,400,7,17,03
1-3-5,4-1-5,0.015640661753308648,10.18,2026-08-15,1.2997389916999487,4,0,0.12252381213810169,4カド攻め,83.1,0.10671065467778827,0,04R,202608151804,0,68.9,400,20,48,18
1-3-5,4-5-1,0.011672206858315621,10.18,2026-08-15,1.7204832909157226,4,0,0.06907550060160278,4カド攻め,147.4,0.07963530284272946,0,04R,202608151804,0,68.9,300,20,36,18
1-3-5,4-1-2,0.011300955928110595,10.18,2026-08-15,0.6622360173872809,4,0,0.17374963803201793,4カド攻め,58.6,0.07710239020535108,0,04R,202608151804,0,68.9,300,20,34,18
1-3-5,4-5-6,0.00936530012178637,10.18,2026-08-15,2.3235309602151983,4,0,0.041038810111552804,4カド攻め,248.1,0.06389610126556083,0,04R,202608151804,0,68.9,300,20,29,18
1-3-5,4-5-2,0.009358281997316533,10.18,2026-08-15,2.4883671830864658,4,0,0.03829157122480726,4カド攻め,265.9,0.06384821910631472,0,04R,202608151804,0,68.9,300,20,29,18
1-3-5,4-1-3,0.008770355087900104,10.18,2026-08-15,1.5356891758913083,4,0,0.05814807988964163,4カド攻め,175.1,0.059837003571061295,0,04R,202608151804,0,68.9,300,20,27,18
1-3-5,4-1-6,0.008484246575068946,10.18,2026-08-15,1.214095684892366,4,0,0.07115114457495633,4カド攻め,143.1,0.057884987269280284,0,04R,202608151804,0,68.9,300,20,26,18
1-3-5,4-6-2,0.007712740605936539,10.18,2026-08-15,4.101635454237051,4,0,0.01914578561240363,4カド攻め,531.8,0.052621277309148645,0,04R,202608151804,0,68.9,300,20,24,18
1-3-5,4-3-5,0.00708806572691245,10.18,2026-08-15,2.9316239846509893,4,0,0.0246173326612095,4カド攻め,413.6,0.04835934348864853,0,04R,202608151804,0,68.9,300,20,22,18
1-3-5,4-6-1,0.006810689926183613,10.18,2026-08-15,1.6897321706861543,4,0,0.041038810111552804,4カド攻め,248.1,0.0464669073657787,0,04R,202608151804,0,68.9,200,20,21,18
1-3-5,4-2-5,0.00650181958551582,10.18,2026-08-15,1.4668104984923689,4,0,0.045131776545550756,4カド攻め,225.6,0.04435959523390938,0,04R,202608151804,0,68.9,200,20,20,18
1-3-5,4-3-1,0.006163284726829964,10.18,2026-08-15,1.6684011755528712,4,0,0.03761259249603344,4カド攻め,270.7,0.04204989267966942,0,04R,202608151804,0,68.9,200,20,19,18
1-3-5,4-2-1,0.005994183055375278,10.18,2026-08-15,0.6329857306476293,4,0,0.09641788625640389,4カド攻め,105.6,0.04089617230947981,0,04R,202608151804,0,68.9,200,20,18,18
1-3-5,4-2-6,0.005514135175601282,10.18,2026-08-15,1.6757456798652293,4,0,0.03350354981466354,4カド攻め,303.9,0.03762097690308782,0,04R,202608151804,0,68.9,200,20,17,18
1-3-5,4-2-3,0.005496672250182872,10.18,2026-08-15,2.0986294651198207,4,0,0.02666770243236315,4カド攻め,381.8,0.03750183359359239,0,04R,202608151804,0,68.9,200,20,17,18
1-3-5,4-5-3,0.00519656205733182,10.18,2026-08-15,1.547536180673416,4,0,0.034189821318590496,4カド攻め,297.8,0.035454288824724886,0,04R,202608151804,0,68.9,200,20,16,18
1-3-5,4-6-5,0.004524722221177225,10.18,2026-08-15,2.173224082831421,4,0,0.02119868579778524,4カド攻め,480.3,0.030870565329808895,0,04R,202608151804,0,68.9,200,20,14,18
1-3-5,4-3-2,0.004507248632281433,10.18,2026-08-15,3.196090005150764,4,0,0.014358664206284373,4カド攻め,709.1,0.030751349267211927,0,04R,202608151804,0,68.9,200,20,14,18
1-3-5,4-3-6,0.0038755861264672883,10.18,2026-08-15,2.308299096923917,4,0,0.017094910659295248,4カド攻め,595.6,0.026441741362253513,0,04R,202608151804,0,68.9,200,20,12,18
1-3-5,4-6-3,0.0025930415611057325,10.18,2026-08-15,1.7549705285563597,4,0,0.015043925515183586,4カド攻め,676.8,0.01769139739460015,0,04R,202608151804,0,68.9,200,20,8,18
4-3-1,4-1-5,0.012141121771169201,5.05,2026-08-16,0.4516497298874943,4,0,0.05861140348946156,4カド攻め,37.2,0.105596712914849,0,02R,202608160202,0,61.68,900,8,48,02
4-3-1,4-5-1,0.009076955281909507,5.05,2026-08-16,0.6698792998049216,4,0,0.02954395948249282,4カド攻め,73.8,0.07894629994740729,0,02R,202608160202,0,61.68,700,8,36,02
4-3-1,4-1-2,0.008855469244881016,5.05,2026-08-16,0.1142355532589651,4,0,0.1690189309928659,4カド攻め,12.9,0.07701993779508264,0,02R,202608160202,0,61.68,700,8,34,02
