combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,race_code,return,stake,train_pair_count
3-1-6,0.003817177972063134,2026-08-22,0.4382120311928478,0,0.08330132084995259,3まくり差しv29,114.8,0.09464941532962842,202608220810,0,400,30
3-4-1,0.0019338462989942399,2026-08-22,0.275959866866478,0,0.06701465755833608,3まくり差しv29,142.7,0.04795097919897125,202608220810,0,300,15
3-2-4,0.0017917257147896028,2026-08-22,0.3475947886691829,0,0.04929377130708535,3まくり差しv29,194.0,0.04442700669894037,202608220810,0,200,14
3-2-1,0.0016625602361364975,2026-08-22,0.35661917065127874,0,0.044582711578436164,3まくり差しv29,214.5,0.04122426448341817,202608220810,0,200,13
3-2-5,0.0014124233301543677,2026-08-22,0.31129810196602264,0,0.04338925423581923,3まくり差しv29,220.4,0.035021956894711576,202608220810,0,200,11
3-2-6,0.0014047891148259667,2026-08-22,0.37606204603891125,0,0.035722792803789906,3まくり差しv29,267.7,0.03483266155071086,202608220810,0,200,11
3-4-2,0.0012838341670080376,2026-08-22,0.31274200308315797,0,0.03925694430859835,3まくり差しv29,243.6,0.03183350479774316,202608220810,0,200,10
3-5-1,0.001043719231132229,2026-08-22,0.2073870112259739,0,0.04812778879504055,3まくり差しv29,198.7,0.02587969848876643,202608220810,0,200,8
3-5-2,0.0010360763124851618,2026-08-22,0.24492844027149224,0,0.040452587282464286,3まくり差しv29,236.4,0.025690187340307754,202608220810,0,200,8
3-5-4,0.0010272533006612566,2026-08-22,0.3109495741101624,0,0.03159230800652315,3まくり差しv29,302.7,0.02547141501250674,202608220810,0,200,8
3-6-1,0.0009089441694204414,2026-08-22,0.2300537692803137,0,0.03778345173281137,3まくり差しv29,253.1,0.022537863005748424,202608220810,0,200,7
3-4-6,0.0005764028601480012,2026-08-22,0.06991766693595254,0,0.07883752377225521,3まくり差しv29,121.3,0.014292284537586544,202608220810,0,100,4
3-6-4,0.0005593341529737992,2026-08-22,0.08669679371093887,0,0.061696720216610046,3まくり差しv29,155.0,0.013869054820163209,202608220810,0,100,4
3-4-5,0.0004057580795656132,2026-08-22,0.11949575443207308,0,0.03247195800874213,3まくり差しv29,294.5,0.010061036000215854,202608220810,0,100,3
3-5-6,0.00039723557713786984,2026-08-22,0.15885450729743414,0,0.023913457448298467,3まくり差しv29,399.9,0.009849714998723417,202608220810,0,100,3
3-6-2,0.00027569781814784487,2026-08-22,0.09814842326063278,0,0.026862336049366733,3まくり差しv29,356.0,0.0068361070629473246,202608220810,0,100,2
3-6-5,2.0869534264169864e-05,2026-08-22,0.009522768484740709,0,0.020957684930034096,3まくり差しv29,456.3,0.0005174737019761504,202608220810,0,100,0
3-1-5,0.009433754531187133,2026-08-22,0.14339306887404443,0,0.16235991904078986,3まくり差しv29,15.2,0.20462617084051335,202608221604,0,1100,65
3-1-4,0.007430053095776212,2026-08-22,0.6753918264060578,0,0.02714929339295936,3まくり差しv29,90.9,0.16116418008377678,202608221604,0,900,52
3-1-2,0.006936798665530853,2026-08-22,0.18243780490346143,0,0.09383539047224358,3まくり差しv29,26.3,0.150465071369685,202608221604,0,800,48
3-1-6,0.004353101300501818,2026-08-22,0.14495827330671052,0,0.07411023331591611,3まくり差しv29,33.3,0.09442247489668928,202608221604,0,600,30
3-4-1,0.002146411054925569,2026-08-22,0.5007576991141353,0,0.010578100168967023,3まくり差しv29,233.3,0.046557483954789314,202608221604,0,300,15
3-2-4,0.002010144301698055,2026-08-22,0.3125774389140476,0,0.015870551571832838,3まくり差しv29,155.5,0.04360174201411933,202608221604,0,300,14
3-2-1,0.0019046552708148552,2026-08-22,0.0975183498657206,0,0.04820060096523449,3まくり差しv29,51.2,0.041313595085561344,202608221604,0,300,13
3-2-6,0.0016018787480475108,2026-08-22,0.12270391210043932,0,0.03221763406553533,3まくり差しv29,76.6,0.034746114421371245,202608221604,0,300,11
3-4-2,0.0014345891495258325,2026-08-22,0.3451621493759153,0,0.010257151992601854,3まくり差しv29,240.6,0.031117460543027206,202608221604,0,200,10
3-4-6,0.000581263665805596,2026-08-22,0.1349694232000594,0,0.010628211754608125,3まくり差しv29,232.2,0.012608103993940942,202608221604,0,200,4
3-1-5,0.009326068904088875,2026-08-22,0.5875423409575992,1,0.06776030369987868,3まくり差しv29,63.0,0.20229037786913284,202608221906,61300,1000,65
3-1-4,0.0077389676725766335,2026-08-22,0.11066723771784587,0,0.29852441490156334,3まくり差しv29,14.3,0.16786480036793985,202608221906,0,900,52
3-1-2,0.006988787490985698,2026-08-22,0.21385689722416237,0,0.13950650761739727,3まくり差しv29,30.6,0.15159275327450367,202608221906,0,800,48
3-1-6,0.00431747976371859,2026-08-22,0.43045273244274346,0,0.04281744366190929,3まくり差しv29,99.7,0.09364981342375087,202608221906,0,500,30
3-4-1,0.0022952775640082044,2026-08-22,0.06931738243304778,0,0.1413542759302105,3まくり差しv29,30.2,0.04978652533161014,202608221906,0,300,15
3-2-4,0.002035935932652999,2026-08-22,0.2255817013379523,0,0.03852797051527398,3まくり差しv29,110.8,0.04416118445716726,202608221906,0,300,14
3-2-1,0.001894574320101676,2026-08-22,0.20556131373103184,0,0.039344692470897294,3まくり差しv29,108.5,0.04109493067829377,202608221906,0,300,13
3-2-5,0.0015872226386906714,2026-08-22,0.3503000363590312,0,0.019342542515144345,3まくり差しv29,220.7,0.034428210926299864,202608221906,0,300,11
3-2-6,0.001579463288504208,2026-08-22,0.5382810887222341,0,0.012526112479731092,3まくり差しv29,340.8,0.03425990401184522,202608221906,0,200,11
3-4-2,0.001471849858466757,2026-08-22,0.14615469094574896,0,0.04298992077635807,3まくり差しv29,99.3,0.03192567705620638,202608221906,0,200,10
3-6-4,0.0005808973053876079,2026-08-22,0.2406076638915472,0,0.010306371639527658,3まくり差しv29,414.2,0.012600157324432783,202608221906,0,200,4
3-4-2,0.007328670060170821,2026-08-22,0.20813422970885131,0,0.06907361731233513,3直まくりv29,28.4,0.07832622105751824,202608222202,0,1000,26
3-4-6,0.007011210651979926,2026-08-22,0.2734372154272171,0,0.05029976235052097,3直まくりv29,39.0,0.07493332772508605,202608222202,0,900,25
3-2-4,0.006460349863068566,2026-08-22,0.24936950471444666,0,0.050821003411148126,3直まくりv29,38.6,0.0690459233843339,202608222202,0,900,23
3-4-1,0.006377164416406846,2026-08-22,0.0905557347129772,0,0.13814723462467027,3直まくりv29,14.2,0.06815686689379755,202608222202,0,800,22
3-1-5,0.006207912706898147,2026-08-22,0.1980324153500509,0,0.06149500726239242,3直まくりv29,31.9,0.06634796477315381,202608222202,0,800,22
3-1-6,0.0039081461360580385,2026-08-22,0.38417076517450516,0,0.01995616207192592,3直まくりv29,98.3,0.041768876981048406,202608222202,0,600,14
3-1-5,0.009324873499905429,2026-08-22,0.3608726044463401,0,0.06671016563616648,3まくり差しv29,38.7,0.2022644485342263,202608222406,0,1200,65
3-1-4,0.007470133950772363,2026-08-22,0.30926354556197583,0,0.06235950265989476,3まくり差しv29,41.4,0.16203356796691096,202608222406,0,1000,52
3-1-2,0.006889233159511754,2026-08-22,0.34170596471178305,0,0.05205006875241216,3まくり差しv29,49.6,0.14943333503092374,202608222406,0,900,48
3-1-6,0.00457486529494248,2026-08-22,0.04391870683144781,0,0.26892535522079614,3まくり差しv29,9.6,0.09923272482026654,202608222406,0,600,30
3-4-1,0.0021574372551470405,2026-08-22,0.27485750630573297,0,0.020264390974251513,3まくり差しv29,127.4,0.04679665162899386,202608222406,0,400,15
3-2-4,0.002006220856614926,2026-08-22,0.4168926940045817,0,0.01242388551549395,3まくり差しv29,207.8,0.043516639148530704,202608222406,0,300,14
3-2-1,0.0018682121913202107,2026-08-22,0.29797984451557363,0,0.016186102884762653,3まくり差しv29,159.5,0.040523113651475616,202608222406,0,300,13
3-2-5,0.0015804393158076963,2026-08-22,0.30486674401930464,0,0.013383532452667926,3まくり差しv29,192.9,0.03428107487537451,202608222406,0,300,11
3-1-5,0.00802564290048645,2026-08-23,0.33868213040052825,0,0.12432151599546491,3まくり差しv29,42.2,0.20368695101223366,202608230209,0,700,65
3-1-4,0.006445861854911385,2026-08-23,0.2694370255352959,0,0.1255111955743689,3まくり差しv29,41.8,0.1635928690265276,202608230209,0,600,52
3-1-2,0.00592456107242294,2026-08-23,0.346586822736742,0,0.0896815038463012,3まくり差しv29,58.5,0.1503625062678099,202608230209,0,600,48
3-1-6,0.0036858222129159263,2026-08-23,0.5016404031778575,0,0.038547891072803965,3まくり差しv29,136.1,0.09354439237216798,202608230209,0,400,30
3-4-1,0.0019106701734939286,2026-08-23,0.11272954023614179,0,0.08892149110184101,3まくり差しv29,59.0,0.04849188866918124,202608230209,0,300,15
3-2-4,0.0017459145715199079,2026-08-23,0.20549414506789315,0,0.04457406945631793,3まくり差しv29,117.7,0.044310470850773276,202608230209,0,200,14
3-2-1,0.0016409163028750459,2026-08-23,0.13964197737466638,0,0.0616494474149074,3まくり差しv29,85.1,0.04164566536826931,202608230209,0,200,13
3-2-5,0.0013887073125651277,2026-08-23,0.13900960198776927,0,0.05241126848160459,3まくり差しv29,100.1,0.035244722678558126,202608230209,0,200,11
3-2-6,0.0013608860879323165,2026-08-23,0.29980320517148934,0,0.023814652632812613,3まくり差しv29,220.3,0.03453863339834105,202608230209,0,200,11
3-4-2,0.0012581156804431467,2026-08-23,0.15286105517384233,0,0.04317998333340428,3まくり差しv29,121.5,0.031930369958849486,202608230209,0,200,10
3-5-1,0.0010432867804358679,2026-08-23,0.07563829158160042,0,0.07236369620701544,3まくり差しv29,72.5,0.026478115955728767,202608230209,0,200,8
3-5-2,0.0010091360189369769,2026-08-23,0.14208635146632637,0,0.03726113618614076,3まくり差しv29,140.8,0.025611386078670136,202608230209,0,200,8
3-5-4,0.0010059001770553497,2026-08-23,0.15551216737275705,0,0.033935109799538295,3まくり差しv29,154.6,0.025529261970358964,202608230209,0,200,8
3-6-1,0.0008648529413337942,2026-08-23,0.3250982206473732,0,0.013956818236255974,3まくり差しv29,375.9,0.02194955106756187,202608230209,0,200,7
3-4-6,0.000513972884767751,2026-08-23,0.09529057283594104,0,0.028297561893250375,3まくり差しv29,185.4,0.013044384244277785,202608230209,0,100,4
3-6-4,0.00049914888813421,2026-08-23,0.20050810836351216,0,0.013060413181500172,3まくり差しv29,401.7,0.012668158350160495,202608230209,0,100,4
3-4-5,0.0004253072361154539,2026-08-23,0.03589593072814431,0,0.062160757997732456,3まくり差しv29,84.4,0.010794092790067466,202608230209,0,100,3
3-5-6,0.00038575902988031996,2026-08-23,0.09408662738781004,0,0.02151032380077335,3まくり差しv29,243.9,0.009790378365451192,202608230209,0,100,3
3-6-2,0.0002533124727047442,2026-08-23,0.12812544869405962,0,0.010372415925283946,3まくり差しv29,505.8,0.006428948541365034,202608230209,0,100,2
3-6-5,1.4076430811662034e-05,2026-08-23,0.005104113812308654,0,0.01446874786268235,3まくり差しv29,362.6,0.0003572530336464777,202608230209,0,100,0
3-4-2,0.005815084819073633,2026-08-23,1.3211872708935293,0,0.015616794548854101,3直まくりv29,227.2,0.07706470311619716,202608230303,0,500,26
3-4-6,0.005590948493312784,2026-08-23,1.3451822074910558,0,0.014747031261428312,3直まくりv29,240.6,0.07409432522150865,202608230303,0,400,25
3-2-4,0.005164323064724048,2026-08-23,0.7281695521260908,0,0.0251640831312032,3直まくりv29,141.0,0.06844045033937944,202608230303,0,400,23
3-1-5,0.005142768885187246,2026-08-23,0.13216916034931223,1,0.13805975570037554,3直まくりv29,25.7,0.06815480249440416,202608230303,7120,400,22
3-4-1,0.004948671670449408,2026-08-23,0.6042328109618726,0,0.029059260618342766,3直まくりv29,122.1,0.06558251942462166,202608230303,0,400,22
3-4-5,0.004508162959835807,2026-08-23,0.5049142515016104,0,0.03167978322767546,3直まくりv29,112.0,0.05974465565139059,202608230303,0,400,20
3-5-2,0.004379954782060211,2026-08-23,0.18352010536832283,0,0.08468104347254538,3直まくりv29,41.9,0.05804557034743471,202608230303,0,400,19
3-1-2,0.004316430713333952,2026-08-23,0.3125095836453782,0,0.04900739946822723,3直まくりv29,72.4,0.057203714441728094,202608230303,0,400,19
3-5-1,0.004288636682322204,2026-08-23,0.09606546168401736,0,0.1583989161383773,3直まくりv29,22.4,0.0568353726522331,202608230303,0,400,18
3-2-1,0.004278601143624232,2026-08-23,0.5468052261551769,0,0.027763190309073957,3直まくりv29,127.8,0.05670237617248554,202608230303,0,400,19
3-1-4,0.004091611570570376,2026-08-23,0.30400673969337894,0,0.047754181985190464,3直まくりv29,74.3,0.05422428748047648,202608230303,0,300,18
3-1-6,0.0032198020298217674,2026-08-23,0.1964079238191278,0,0.05816615936884675,3直まくりv29,61.0,0.0426705878317132,202608230303,0,300,14
3-6-1,0.002937667027990921,2026-08-23,0.42155521851669714,0,0.024725684470380847,3直まくりv29,143.5,0.03893157957452227,202608230303,0,300,13
3-4-2,0.00693301242470644,2026-08-23,0.6440768542552283,0,0.024278655211594013,3直まくりv29,92.9,0.07726911280735325,202608230401,0,700,26
3-4-6,0.006646065837865714,2026-08-23,1.0892901908261905,0,0.013761361007669823,3直まくりv29,163.9,0.07407106456655267,202608230401,0,700,25
3-1-5,0.00619026572318082,2026-08-23,0.08047345440135066,0,0.17349900531977572,3直まくりv29,13.0,0.06899112696919825,202608230401,0,700,22
3-2-4,0.006165354975416857,2026-08-23,0.378552795490595,0,0.036734317087248926,3直まくりv29,61.4,0.06871349420854865,202608230401,0,700,23
3-4-1,0.0058933356430819145,2026-08-23,0.3995681566009538,0,0.03326677093152042,3直まくりv29,67.8,0.06568181170339872,202608230401,0,600,22
3-4-5,0.005394085127070247,2026-08-23,0.25621904353583674,0,0.04748393829804388,3直まくりv29,47.5,0.06011761506308068,202608230401,0,600,20
3-1-2,0.005219135907470734,2026-08-23,0.13100031127751544,0,0.08986004259589976,3直まくりv29,25.1,0.058167788615832446,202608230401,0,600,19
3-1-6,0.003755487729496653,2026-08-23,0.35864907816693037,0,0.02361766564562392,3直まくりv29,95.5,0.041855284145029474,202608230401,0,400,14
3-1-5,0.009132592816432887,2026-08-23,0.24840652460697452,0,0.10563579937768029,3まくり差しv29,27.2,0.20322557529327606,202608231811,0,1300,65
3-1-4,0.007349135804974571,2026-08-23,0.1712348642559075,0,0.12331732802887999,3まくり差しv29,23.3,0.1635386994575032,202608231811,0,1100,52
3-1-2,0.0067721942163586285,2026-08-23,0.1882669992147699,0,0.10335589003859365,3まくり差しv29,27.8,0.15070014543305169,202608231811,0,1000,48
3-1-6,0.004350716725673967,2026-08-23,0.07309204099132265,0,0.1710293894686252,3まくり差しv29,16.8,0.0968155404807068,202608231811,0,700,30
3-4-1,0.0021237311898631814,2026-08-23,0.15651898869291647,1,0.03898634658172189,3まくり差しv29,73.7,0.04725892213782029,202608231811,34120,400,15
3-2-4,0.0019598992137301453,2026-08-23,0.34474627169513256,0,0.016334813775286547,3まくり差しv29,175.9,0.04361320527840214,202608231811,0,400,14
3-4-5,0.00043365047479049804,2026-08-23,0.07875092622195444,0,0.01582210210943229,3まくり差しv29,181.6,0.009649928447146476,202608231811,0,100,3
3-1-5,0.011987589292074753,2026-08-24,0.6065720181789825,0,0.09975911252328643,3まくり差しv29,50.6,0.2030804719141553,202608240309,0,700,65
3-1-4,0.009529871170160666,2026-08-24,1.2493661104080631,0,0.03850351711425091,3まくり差しv29,131.1,0.16144453128677164,202608240309,0,600,52
3-1-2,0.009138434534985218,2026-08-24,0.17088872580422357,0,0.26993642212183383,3まくり差しv29,18.7,0.1548132449906626,202608240309,0,600,48
3-1-6,0.005678261761891919,2026-08-24,0.1964678569614604,0,0.1458904940369449,3まくり差しv29,34.6,0.09619482701325792,202608240309,0,400,30
3-4-1,0.0027637386998169175,2026-08-24,0.6574934366864447,0,0.02121820552197685,3まくり差しv29,237.9,0.04682020260548092,202608240309,0,300,15
3-2-4,0.0025779148811801984,2026-08-24,0.6950058519661816,0,0.018723334917204352,3まくり差しv29,269.6,0.04367218110906678,202608240309,0,200,14
3-2-1,0.002463125154284516,2026-08-24,0.19138482448790692,0,0.06496539374103337,3まくり差しv29,77.7,0.04172754058619836,202608240309,0,200,13
3-2-6,0.0020716841813017335,2026-08-24,0.2253992389256286,0,0.0463953225521902,3まくり差しv29,108.8,0.035096180803757794,202608240309,0,200,11
3-2-5,0.002055620000204235,2026-08-24,0.29333697402914427,0,0.03537358860321159,3まくり差しv29,142.7,0.03482403922477066,202608240309,0,200,11
3-4-2,0.001844008971762654,2026-08-24,0.6129485822139061,0,0.015185953952100763,3まくり差しv29,332.4,0.031239159356842003,202608240309,0,200,10
3-5-1,0.001506943808097828,2026-08-24,0.2242332386449568,0,0.033923461651063795,3まくり差しv29,148.8,0.025528974361754667,202608240309,0,200,8
3-5-2,0.0014850966990767969,2026-08-24,0.3959267799738741,0,0.01893402510757049,3まくり差しv29,266.6,0.025158864817470882,202608240309,0,200,8
3-5-4,0.0014766000041107558,2026-08-24,0.5687863215834631,0,0.013104390170504396,3まくり差しv29,385.2,0.025014923214086535,202608240309,0,200,8
3-6-1,0.0013866166865612727,2026-08-24,0.09165536298170011,0,0.07636627978333274,3まくり差しv29,66.1,0.023490525426748964,202608240309,0,200,7
3-4-6,0.0007533068724826319,2026-08-24,0.22569073899579653,0,0.016848501647791364,3まくり差しv29,299.6,0.012761691398710901,202608240309,0,100,4
3-6-4,0.0007439102546286073,2026-08-24,0.3610196465712632,0,0.010401424054560671,3まくり差しv29,485.3,0.012602504297643476,202608240309,0,100,4
3-5-6,0.0005726334552360753,2026-08-24,0.16159716106762045,0,0.01788735327313357,3まくり差しv29,282.2,0.009700922303040337,202608240309,0,100,3
3-4-5,0.0005714263910782678,2026-08-24,0.16908506912005944,0,0.0170591790932014,3まくり差しv29,295.9,0.009680473557856827,202608240309,0,100,3
3-6-2,0.00040076077732421244,2026-08-24,0.08103382917495575,0,0.02496444655627247,3まくり差しv29,202.2,0.006789245593982037,202608240309,0,100,2
3-6-5,2.1220612748799156e-05,2026-08-24,0.0073571864400086675,0,0.014559593578535602,3まくり差しv29,346.7,0.00035949613774161987,202608240309,0,100,0
