date,race_code,actual,pre143,pred145,branch145,conf145,gate_p1,p_1逃げ,p_3まくり,p_3まくり差し,p_4カド,p_5頭,p_その他
2026-08-26,202608261503,1逃げ,1逃げ,3まくり差し,non1-specialized,0.3453736986013789,0.16267120026686685,16.267120026686683,14.425497232407686,34.537369860137886,4.359589488480236,8.785982567326013,21.624440824961486
2026-08-26,202608261504,その他,1逃げ,5頭,non1-specialized,0.27231450493810533,0.361718775137159,36.1718775137159,4.1669929752359804,9.558370114951277,6.652054883199984,27.231450493810534,16.21925401908633
2026-08-26,202608261505,5頭,5頭,1逃げ,1-gate,0.5194839201141784,0.5194839201141784,51.948392011417845,0,0,0,0,0
2026-08-26,202608261507,3まくり,1逃げ,1逃げ,1-gate,0.5218003132287734,0.5218003132287734,52.18003132287734,0,0,0,0,0
2026-08-26,202608261508,1逃げ,1逃げ,1逃げ,1-gate,0.7969231636934313,0.7969231636934313,79.69231636934313,0,0,0,0,0
2026-08-26,202608261509,その他,1逃げ,1逃げ,1-gate,0.5373740931631007,0.5373740931631007,53.73740931631007,0,0,0,0,0
2026-08-26,202608261510,1逃げ,1逃げ,1逃げ,1-gate,0.7188691043564107,0.7188691043564107,71.88691043564107,0,0,0,0,0
2026-08-26,202608261511,1逃げ,1逃げ,1逃げ,1-gate,0.821427881136228,0.821427881136228,82.1427881136228,0,0,0,0,0
2026-08-26,202608261512,1逃げ,1逃げ,1逃げ,1-gate,0.5757318643446652,0.5757318643446652,57.573186434466514,0,0,0,0,0
2026-08-26,202608261701,1逃げ,1逃げ,1逃げ,1-gate,0.4142075573798814,0.4142075573798814,41.42075573798814,0,0,0,0,0
2026-08-26,202608261702,4カド,1逃げ,1逃げ,1-gate,0.7177697511720517,0.7177697511720517,71.77697511720517,0,0,0,0,0
2026-08-26,202608261704,その他,1逃げ,1逃げ,1-gate,0.699896033170023,0.699896033170023,69.9896033170023,0,0,0,0,0
2026-08-26,202608261705,5頭,1逃げ,1逃げ,1-gate,0.6408708023978545,0.6408708023978545,64.08708023978545,0,0,0,0,0
2026-08-26,202608261706,4カド,5頭,5頭,non1-specialized,0.24146061849308995,0.19975910322693063,19.975910322693064,20.997246210630028,20.31851330205422,4.97492223811727,24.146061849308996,9.587346077196434
2026-08-26,202608261707,1逃げ,1逃げ,1逃げ,1-gate,0.5680689886715021,0.5680689886715021,56.80689886715021,0,0,0,0,0
2026-08-26,202608261708,1逃げ,1逃げ,1逃げ,1-gate,0.8626066903399595,0.8626066903399595,86.26066903399595,0,0,0,0,0
2026-08-26,202608261709,その他,1逃げ,1逃げ,1-gate,0.4444888223408344,0.4444888223408344,44.44888223408344,0,0,0,0,0
2026-08-26,202608261710,1逃げ,5頭,1逃げ,1-gate,0.48340613657052106,0.48340613657052106,48.3406136570521,0,0,0,0,0
2026-08-26,202608261711,1逃げ,1逃げ,1逃げ,1-gate,0.5581442910992057,0.5581442910992057,55.814429109920574,0,0,0,0,0
2026-08-26,202608261712,1逃げ,1逃げ,1逃げ,1-gate,0.5731786500231747,0.5731786500231747,57.31786500231747,0,0,0,0,0
2026-08-26,202608261801,4カド,1逃げ,1逃げ,1-gate,0.536128729114783,0.536128729114783,53.612872911478306,0,0,0,0,0
2026-08-26,202608261802,1逃げ,1逃げ,1逃げ,1-gate,0.562001503425146,0.562001503425146,56.2001503425146,0,0,0,0,0
2026-08-26,202608261803,3まくり,1逃げ,1逃げ,1-gate,0.7832146115014551,0.7832146115014551,78.32146115014551,0,0,0,0,0
2026-08-26,202608261804,その他,1逃げ,1逃げ,1-gate,0.5858329850563544,0.5858329850563544,58.58329850563544,0,0,0,0,0
2026-08-26,202608261805,1逃げ,1逃げ,1逃げ,1-gate,0.4904049099788639,0.4904049099788639,49.04049099788639,0,0,0,0,0
2026-08-26,202608261806,3まくり,1逃げ,1逃げ,1-gate,0.5299294102683793,0.5299294102683793,52.992941026837926,0,0,0,0,0
2026-08-26,202608261807,1逃げ,1逃げ,1逃げ,1-gate,0.6193373048166235,0.6193373048166235,61.93373048166235,0,0,0,0,0
2026-08-26,202608261808,1逃げ,1逃げ,1逃げ,1-gate,0.7338349925210921,0.7338349925210921,73.3834992521092,0,0,0,0,0
2026-08-26,202608261809,1逃げ,1逃げ,1逃げ,1-gate,0.8219122812977596,0.8219122812977596,82.19122812977596,0,0,0,0,0
2026-08-26,202608261810,その他,1逃げ,3まくり,non1-specialized,0.21994898195710363,0.36405858423122145,36.40585842312215,21.994898195710363,6.335420554474,3.5311185087170336,16.750118988290257,14.98258532968621
2026-08-26,202608261811,1逃げ,1逃げ,1逃げ,1-gate,0.7122954752982317,0.7122954752982317,71.22954752982317,0,0,0,0,0
2026-08-26,202608261812,1逃げ,1逃げ,1逃げ,1-gate,0.6864491436789678,0.6864491436789678,68.64491436789677,0,0,0,0,0
2026-08-26,202608262001,1逃げ,1逃げ,1逃げ,1-gate,0.4264168811214443,0.4264168811214443,42.64168811214443,0,0,0,0,0
2026-08-26,202608262002,その他,1逃げ,1逃げ,1-gate,0.4340710633645557,0.4340710633645557,43.40710633645557,0,0,0,0,0
2026-08-26,202608262003,3まくり,1逃げ,1逃げ,1-gate,0.4386429385968811,0.4386429385968811,43.86429385968811,0,0,0,0,0
2026-08-26,202608262004,3まくり,1逃げ,1逃げ,1-gate,0.7653922344059992,0.7653922344059992,76.53922344059993,0,0,0,0,0
2026-08-26,202608262005,1逃げ,1逃げ,1逃げ,1-gate,0.7835670163378985,0.7835670163378985,78.35670163378985,0,0,0,0,0
2026-08-26,202608262006,1逃げ,1逃げ,1逃げ,1-gate,0.7672836302952467,0.7672836302952467,76.72836302952467,0,0,0,0,0
2026-08-26,202608262007,1逃げ,1逃げ,1逃げ,1-gate,0.7351661055382701,0.7351661055382701,73.51661055382701,0,0,0,0,0
2026-08-26,202608262008,1逃げ,1逃げ,1逃げ,1-gate,0.6383138401766824,0.6383138401766824,63.831384017668235,0,0,0,0,0
2026-08-26,202608262009,1逃げ,1逃げ,1逃げ,1-gate,0.4349367587476088,0.4349367587476088,43.49367587476088,0,0,0,0,0
2026-08-26,202608262010,その他,1逃げ,1逃げ,1-gate,0.5456571434331196,0.5456571434331196,54.56571434331195,0,0,0,0,0
2026-08-26,202608262011,1逃げ,1逃げ,1逃げ,1-gate,0.47493729473966273,0.47493729473966273,47.493729473966276,0,0,0,0,0
2026-08-26,202608262012,1逃げ,1逃げ,1逃げ,1-gate,0.8018036732230258,0.8018036732230258,80.18036732230259,0,0,0,0,0
2026-08-26,202608262201,1逃げ,1逃げ,3まくり,non1-specialized,0.20183379162630707,0.3876499794803893,38.76499794803893,20.183379162630708,11.938226471842027,7.904846655284992,6.492275006305584,14.716274755897754
2026-08-26,202608262202,1逃げ,1逃げ,1逃げ,1-gate,0.5476543796850892,0.5476543796850892,54.76543796850892,0,0,0,0,0
2026-08-26,202608262203,1逃げ,1逃げ,1逃げ,1-gate,0.40790784679773107,0.40790784679773107,40.790784679773104,0,0,0,0,0
2026-08-26,202608262204,1逃げ,1逃げ,1逃げ,1-gate,0.6934961562178024,0.6934961562178024,69.34961562178023,0,0,0,0,0
2026-08-26,202608262205,1逃げ,1逃げ,1逃げ,1-gate,0.550986306307561,0.550986306307561,55.0986306307561,0,0,0,0,0
2026-08-26,202608262206,3まくり,1逃げ,1逃げ,1-gate,0.4126321848689762,0.4126321848689762,41.26321848689762,0,0,0,0,0
2026-08-26,202608262207,1逃げ,1逃げ,1逃げ,1-gate,0.5808787460458325,0.5808787460458325,58.08787460458325,0,0,0,0,0
2026-08-26,202608262208,その他,1逃げ,1逃げ,1-gate,0.5363012585299616,0.5363012585299616,53.63012585299616,0,0,0,0,0
2026-08-26,202608262209,1逃げ,1逃げ,1逃げ,1-gate,0.44327296454609305,0.44327296454609305,44.327296454609304,0,0,0,0,0
2026-08-26,202608262210,その他,1逃げ,1逃げ,1-gate,0.5877963143874008,0.5877963143874008,58.779631438740076,0,0,0,0,0
2026-08-26,202608262211,3まくり,1逃げ,1逃げ,1-gate,0.7172984751218461,0.7172984751218461,71.7298475121846,0,0,0,0,0
2026-08-26,202608262212,1逃げ,1逃げ,1逃げ,1-gate,0.619780706402748,0.619780706402748,61.978070640274794,0,0,0,0,0
2026-08-27,202608270101,1逃げ,1逃げ,1逃げ,1-gate,0.6381664427025266,0.6381664427025266,63.81664427025267,0,0,0,0,0
2026-08-27,202608270102,その他,1逃げ,1逃げ,1-gate,0.5996758433913648,0.5996758433913648,59.96758433913648,0,0,0,0,0
2026-08-27,202608270103,1逃げ,1逃げ,1逃げ,1-gate,0.5911800432730676,0.5911800432730676,59.118004327306764,0,0,0,0,0
2026-08-27,202608270104,1逃げ,1逃げ,1逃げ,1-gate,0.5487017104925892,0.5487017104925892,54.87017104925892,0,0,0,0,0
2026-08-27,202608270105,その他,1逃げ,1逃げ,1-gate,0.7314246584885935,0.7314246584885935,73.14246584885935,0,0,0,0,0
2026-08-27,202608270106,1逃げ,5頭,1逃げ,1-gate,0.7390346505135934,0.7390346505135934,73.90346505135935,0,0,0,0,0
2026-08-27,202608270107,5頭,5頭,1逃げ,1-gate,0.5702435179143883,0.5702435179143883,57.02435179143883,0,0,0,0,0
2026-08-27,202608270108,3まくり差し,1逃げ,1逃げ,1-gate,0.5898366043460066,0.5898366043460066,58.98366043460066,0,0,0,0,0
2026-08-27,202608270109,1逃げ,1逃げ,1逃げ,1-gate,0.7560044155714745,0.7560044155714745,75.60044155714745,0,0,0,0,0
2026-08-27,202608270110,4カド,1逃げ,1逃げ,1-gate,0.7587732158283327,0.7587732158283327,75.87732158283328,0,0,0,0,0
2026-08-27,202608270111,1逃げ,1逃げ,1逃げ,1-gate,0.6040732084684317,0.6040732084684317,60.40732084684317,0,0,0,0,0
2026-08-27,202608270112,1逃げ,1逃げ,1逃げ,1-gate,0.7661497271004042,0.7661497271004042,76.61497271004042,0,0,0,0,0
2026-08-27,202608270401,1逃げ,1逃げ,1逃げ,1-gate,0.5043713539967681,0.5043713539967681,50.43713539967681,0,0,0,0,0
2026-08-27,202608270402,1逃げ,1逃げ,1逃げ,1-gate,0.7101081718435504,0.7101081718435504,71.01081718435503,0,0,0,0,0
2026-08-27,202608270403,4カド,5頭,1逃げ,1-gate,0.5571536263525115,0.5571536263525115,55.715362635251154,0,0,0,0,0
2026-08-27,202608270404,3まくり,1逃げ,3まくり,non1-specialized,0.2676508062264382,0.20501907504556047,20.501907504556048,26.765080622643822,7.703336713495477,4.500643001425902,24.59615848694039,15.932873670938369
2026-08-27,202608270405,その他,1逃げ,3まくり,non1-specialized,0.26144219538984803,0.34810267452441324,34.81026745244132,26.144219538984803,13.377981461442806,8.190950082181029,2.142583304715099,15.33399816023493
2026-08-27,202608270406,4カド,1逃げ,1逃げ,1-gate,0.5024917900969144,0.5024917900969144,50.24917900969144,0,0,0,0,0
2026-08-27,202608270407,その他,5頭,1逃げ,1-gate,0.40390081821052254,0.40390081821052254,40.390081821052256,0,0,0,0,0
2026-08-27,202608270408,1逃げ,1逃げ,1逃げ,1-gate,0.6068105818718066,0.6068105818718066,60.68105818718066,0,0,0,0,0
2026-08-27,202608270409,1逃げ,1逃げ,1逃げ,1-gate,0.5110596472576283,0.5110596472576283,51.10596472576283,0,0,0,0,0
2026-08-27,202608270410,その他,1逃げ,5頭,non1-specialized,0.36581681741956196,0.3514390034194197,35.14390034194197,5.560704578479401,3.802999683861125,5.419649404106805,36.581681741956196,13.491064249654517
2026-08-27,202608270411,1逃げ,1逃げ,1逃げ,1-gate,0.46530353164199156,0.46530353164199156,46.530353164199155,0,0,0,0,0
2026-08-27,202608270412,1逃げ,1逃げ,1逃げ,1-gate,0.6782268714099613,0.6782268714099613,67.82268714099612,0,0,0,0,0
2026-08-27,202608270701,その他,5頭,3まくり,non1-specialized,0.2951033497604117,0.2221848199891567,22.21848199891567,29.510334976041168,17.134733521594228,7.744857081165887,8.742599304143768,14.648993118139261
2026-08-27,202608270702,その他,1逃げ,4カド,non1-specialized,0.43622175260713597,0.2344706304310911,23.44706304310911,5.615827618118964,3.7845277593347513,43.6221752607136,18.336883698828604,5.193522619894984
2026-08-27,202608270703,1逃げ,5頭,5頭,non1-specialized,0.1805644834709203,0.29865760092000004,29.865760092000006,13.449532737777734,8.806824442114815,16.108259260547683,18.05644834709203,13.713175120467735
2026-08-27,202608270704,3まくり差し,5頭,1逃げ,1-gate,0.41174514084465613,0.41174514084465613,41.17451408446561,0,0,0,0,0
2026-08-27,202608270705,1逃げ,1逃げ,1逃げ,1-gate,0.5638257049744466,0.5638257049744466,56.38257049744466,0,0,0,0,0
2026-08-27,202608270706,1逃げ,1逃げ,1逃げ,1-gate,0.6867434661883193,0.6867434661883193,68.67434661883193,0,0,0,0,0
2026-08-27,202608270707,3まくり差し,1逃げ,1逃げ,1-gate,0.4326052717854822,0.4326052717854822,43.260527178548216,0,0,0,0,0
2026-08-27,202608270708,その他,1逃げ,1逃げ,1-gate,0.5082600020589503,0.5082600020589503,50.82600020589503,0,0,0,0,0
2026-08-27,202608270709,1逃げ,1逃げ,1逃げ,1-gate,0.5897151772037585,0.5897151772037585,58.97151772037586,0,0,0,0,0
2026-08-27,202608270710,1逃げ,1逃げ,1逃げ,1-gate,0.5972391475055272,0.5972391475055272,59.72391475055272,0,0,0,0,0
2026-08-27,202608270711,1逃げ,1逃げ,1逃げ,1-gate,0.6239350668383062,0.6239350668383062,62.39350668383062,0,0,0,0,0
2026-08-27,202608270712,1逃げ,1逃げ,1逃げ,1-gate,0.7356358822059367,0.7356358822059367,73.56358822059367,0,0,0,0,0
2026-08-27,202608270801,1逃げ,1逃げ,1逃げ,1-gate,0.8068444942104726,0.8068444942104726,80.68444942104726,0,0,0,0,0
2026-08-27,202608270802,3まくり,1逃げ,1逃げ,1-gate,0.4850782432994022,0.4850782432994022,48.50782432994022,0,0,0,0,0
2026-08-27,202608270803,1逃げ,1逃げ,1逃げ,1-gate,0.811652383693785,0.811652383693785,81.1652383693785,0,0,0,0,0
2026-08-27,202608270804,1逃げ,1逃げ,1逃げ,1-gate,0.7446041770821383,0.7446041770821383,74.46041770821384,0,0,0,0,0
2026-08-27,202608270805,4カド,1逃げ,1逃げ,1-gate,0.43991299446462234,0.43991299446462234,43.991299446462236,0,0,0,0,0
2026-08-27,202608270806,1逃げ,1逃げ,1逃げ,1-gate,0.7843656601528496,0.7843656601528496,78.43656601528495,0,0,0,0,0
2026-08-27,202608270807,3まくり差し,1逃げ,1逃げ,1-gate,0.688844338157564,0.688844338157564,68.8844338157564,0,0,0,0,0
2026-08-27,202608270808,1逃げ,1逃げ,1逃げ,1-gate,0.5728983465182362,0.5728983465182362,57.289834651823625,0,0,0,0,0
2026-08-27,202608270809,1逃げ,1逃げ,1逃げ,1-gate,0.718917723402289,0.718917723402289,71.8917723402289,0,0,0,0,0
2026-08-27,202608270810,1逃げ,1逃げ,1逃げ,1-gate,0.6653888477927062,0.6653888477927062,66.53888477927062,0,0,0,0,0
2026-08-27,202608270811,1逃げ,1逃げ,1逃げ,1-gate,0.7058157432032266,0.7058157432032266,70.58157432032266,0,0,0,0,0
2026-08-27,202608270812,1逃げ,1逃げ,1逃げ,1-gate,0.6122424141809462,0.6122424141809462,61.224241418094614,0,0,0,0,0
2026-08-27,202608270902,その他,その他,その他,non1-specialized,0.3651660375680067,0.16656144077832255,16.656144077832256,12.392547692618482,12.999964492940528,14.818927842929282,6.615812136878793,36.51660375680067
2026-08-27,202608270903,1逃げ,1逃げ,1逃げ,1-gate,0.432549978981332,0.432549978981332,43.254997898133205,0,0,0,0,0
2026-08-27,202608270904,その他,1逃げ,5頭,non1-specialized,0.2872467367902917,0.32061073871002355,32.06107387100236,9.26342647706127,15.400153324725284,3.1770518165040778,28.724673679029173,11.373620831677842
2026-08-27,202608270905,1逃げ,5頭,1逃げ,1-gate,0.40602735482622654,0.40602735482622654,40.602735482622656,0,0,0,0,0
2026-08-27,202608270906,その他,1逃げ,5頭,non1-specialized,0.24368649417935842,0.32850884464111957,32.85088446411196,4.49000077511233,6.6379444820052065,18.873961634484804,24.368649417935842,12.778559226349861
2026-08-27,202608270907,その他,1逃げ,その他,non1-specialized,0.26184498697719777,0.2217587948908515,22.17587948908515,10.416031897539108,19.07477866196134,6.579806682048496,15.569004571646126,26.18449869771978
2026-08-27,202608270908,1逃げ,5頭,4カド,non1-specialized,0.44748208520462796,0.1517104827479442,15.171048274794419,5.973038828627953,4.609359292308788,44.748208520462796,20.012506906320827,9.48583817748521
2026-08-27,202608270909,1逃げ,1逃げ,1逃げ,1-gate,0.5439017458334804,0.5439017458334804,54.39017458334804,0,0,0,0,0
2026-08-27,202608270910,3まくり差し,1逃げ,1逃げ,1-gate,0.6493816875338069,0.6493816875338069,64.9381687533807,0,0,0,0,0
2026-08-27,202608270911,1逃げ,1逃げ,1逃げ,1-gate,0.6773914678480218,0.6773914678480218,67.73914678480219,0,0,0,0,0
2026-08-27,202608270912,その他,1逃げ,1逃げ,1-gate,0.6252851799848943,0.6252851799848943,62.52851799848943,0,0,0,0,0
2026-08-27,202608271001,1逃げ,1逃げ,1逃げ,1-gate,0.6956372381788094,0.6956372381788094,69.56372381788094,0,0,0,0,0
2026-08-27,202608271002,1逃げ,1逃げ,1逃げ,1-gate,0.6229810744429165,0.6229810744429165,62.29810744429165,0,0,0,0,0
2026-08-27,202608271003,その他,1逃げ,1逃げ,1-gate,0.7243135177254134,0.7243135177254134,72.43135177254135,0,0,0,0,0
2026-08-27,202608271005,1逃げ,1逃げ,1逃げ,1-gate,0.5945555180573607,0.5945555180573607,59.45555180573607,0,0,0,0,0
2026-08-27,202608271006,4カド,その他,その他,non1-specialized,0.2523892397999547,0.13379486850920727,13.379486850920728,18.918626800708363,18.367358818880547,20.45409488727103,3.6415086622238593,25.23892397999547
2026-08-27,202608271007,1逃げ,5頭,5頭,non1-specialized,0.36207739904930764,0.3751876429384527,37.51876429384527,14.629350024196347,6.338292786447513,0.46977644438365607,36.20773990493076,4.836076546196455
2026-08-27,202608271008,その他,5頭,4カド,non1-specialized,0.30627926602182703,0.2557009426127115,25.570094261271148,11.233877039099008,3.5691918623868273,30.627926602182704,5.222156638020923,23.776753597039395
2026-08-27,202608271009,その他,1逃げ,5頭,non1-specialized,0.3749117946066072,0.34942101470619935,34.94210147061993,8.774787598493129,4.582514715258017,5.250984152648246,37.49117946066072,8.958432602319952
2026-08-27,202608271010,その他,5頭,3まくり,non1-specialized,0.2778816399991299,0.13850449055660619,13.850449055660619,27.78816399991299,12.103861303441906,13.236292646262134,5.666804323941455,27.3544286707809
2026-08-27,202608271011,1逃げ,1逃げ,1逃げ,1-gate,0.7597685665255908,0.7597685665255908,75.97685665255908,0,0,0,0,0
2026-08-27,202608271012,1逃げ,1逃げ,1逃げ,1-gate,0.7558258246903193,0.7558258246903193,75.58258246903193,0,0,0,0,0
2026-08-27,202608271101,その他,1逃げ,4カド,non1-specialized,0.20442803286014247,0.37581869682172736,37.58186968217274,12.57965992292368,3.86463920345353,20.442803286014247,12.533604678324858,12.997423227110941
2026-08-27,202608271102,その他,1逃げ,1逃げ,1-gate,0.4372991204994417,0.4372991204994417,43.72991204994417,0,0,0,0,0
2026-08-27,202608271103,1逃げ,1逃げ,5頭,non1-specialized,0.21875844137464454,0.29042152502580393,29.042152502580393,15.904921268230376,12.20500851585791,5.802914162661434,21.875844137464455,15.169159413205424
2026-08-27,202608271104,3まくり差し,1逃げ,1逃げ,1-gate,0.5224596808100778,0.5224596808100778,52.245968081007774,0,0,0,0,0
2026-08-27,202608271105,3まくり差し,1逃げ,4カド,non1-specialized,0.1792015689017303,0.35726435393312883,35.72643539331288,9.751913484510778,12.16912227865606,17.92015689017303,9.836280014421579,14.596091938925666
2026-08-27,202608271106,1逃げ,1逃げ,1逃げ,1-gate,0.4390121818071056,0.4390121818071056,43.90121818071056,0,0,0,0,0
2026-08-27,202608271107,4カド,5頭,3まくり,non1-specialized,0.26319084498741674,0.3219712599235449,32.19712599235449,26.319084498741674,6.779990256630739,2.402750447670252,23.6709015793479,8.630147225254953
2026-08-27,202608271108,3まくり差し,5頭,3まくり,non1-specialized,0.2992431706574264,0.2608643902030462,26.08643902030462,29.92431706574264,19.778786280585017,1.7118183778276268,6.450962341468001,16.04767691407209
2026-08-27,202608271109,1逃げ,1逃げ,1逃げ,1-gate,0.6501555537124771,0.6501555537124771,65.01555537124771,0,0,0,0,0
2026-08-27,202608271110,3まくり,1逃げ,1逃げ,1-gate,0.5340731248425069,0.5340731248425069,53.40731248425069,0,0,0,0,0
2026-08-27,202608271111,その他,1逃げ,1逃げ,1-gate,0.6416329893864676,0.6416329893864676,64.16329893864676,0,0,0,0,0
2026-08-27,202608271112,3まくり差し,1逃げ,1逃げ,1-gate,0.5635460394430439,0.5635460394430439,56.354603944304394,0,0,0,0,0
2026-08-27,202608271301,3まくり,3まくり差し,3まくり差し,non1-specialized,0.3399395789415992,0.24597445140534854,24.597445140534855,26.493091058693636,33.99395789415992,1.983020228784011,2.983686176478721,9.948799501348859
2026-08-27,202608271302,5頭,5頭,1逃げ,1-gate,0.5936634065651691,0.5936634065651691,59.36634065651691,0,0,0,0,0
2026-08-27,202608271303,その他,5頭,3まくり差し,non1-specialized,0.29390662572848614,0.2046066807062033,20.46066807062033,17.834888932581194,29.390662572848612,1.3180778724338478,11.557860508058527,19.437842043457497
2026-08-27,202608271304,4カド,1逃げ,1逃げ,1-gate,0.7115827946182829,0.7115827946182829,71.15827946182829,0,0,0,0,0
2026-08-27,202608271305,4カド,1逃げ,1逃げ,1-gate,0.5621713159298064,0.5621713159298064,56.21713159298064,0,0,0,0,0
2026-08-27,202608271306,1逃げ,1逃げ,1逃げ,1-gate,0.6859927562949553,0.6859927562949553,68.59927562949552,0,0,0,0,0
2026-08-27,202608271307,1逃げ,1逃げ,1逃げ,1-gate,0.8051714922611107,0.8051714922611107,80.51714922611107,0,0,0,0,0
2026-08-27,202608271308,その他,その他,その他,non1-specialized,0.4067584371142071,0.1687565894466465,16.87565894466465,3.0381963016490108,2.8660701035872753,25.451286220107182,11.092944718571157,40.67584371142071
2026-08-27,202608271309,1逃げ,1逃げ,1逃げ,1-gate,0.8169330450995791,0.8169330450995791,81.69330450995791,0,0,0,0,0
2026-08-27,202608271310,3まくり差し,1逃げ,1逃げ,1-gate,0.7650546384113565,0.7650546384113565,76.50546384113565,0,0,0,0,0
2026-08-27,202608271311,1逃げ,1逃げ,1逃げ,1-gate,0.7379767092310171,0.7379767092310171,73.7976709231017,0,0,0,0,0
2026-08-27,202608271312,1逃げ,1逃げ,1逃げ,1-gate,0.7915380818071852,0.7915380818071852,79.15380818071853,0,0,0,0,0
2026-08-27,202608271401,1逃げ,1逃げ,1逃げ,1-gate,0.6450849008119103,0.6450849008119103,64.50849008119103,0,0,0,0,0
2026-08-27,202608271402,その他,5頭,1逃げ,1-gate,0.4542727060617909,0.4542727060617909,45.427270606179086,0,0,0,0,0
2026-08-27,202608271403,1逃げ,1逃げ,1逃げ,1-gate,0.6438683160669664,0.6438683160669664,64.38683160669663,0,0,0,0,0
2026-08-27,202608271404,1逃げ,1逃げ,1逃げ,1-gate,0.5683933352985703,0.5683933352985703,56.83933352985703,0,0,0,0,0
2026-08-27,202608271405,その他,5頭,3まくり,non1-specialized,0.23877943272354235,0.3476308762733055,34.76308762733055,23.877943272354234,23.632253100617866,1.364042194980792,9.717668832149744,6.645004972566804
2026-08-27,202608271406,4カド,1逃げ,5頭,non1-specialized,0.3752156563443838,0.31559830423320157,31.559830423320157,5.825419860995764,8.12520454536062,13.365745825944892,37.52156563443838,3.6022337099401907
2026-08-27,202608271407,4カド,1逃げ,5頭,non1-specialized,0.3034171209916825,0.22243774459656426,22.243774459656425,4.970476732669515,6.613722149951723,17.531685461775638,30.341712099168248,18.29862909677845
2026-08-27,202608271408,その他,1逃げ,その他,non1-specialized,0.25494525328824436,0.15656133318964613,15.656133318964613,18.11902060646153,13.108301651746382,6.864684245999932,20.7573348480031,25.494525328824437
2026-08-27,202608271409,1逃げ,1逃げ,5頭,non1-specialized,0.47683871046064424,0.31355734024425574,31.355734024425573,3.669586218245144,5.800698878460139,4.832495988504002,47.683871046064425,6.65761384430071
2026-08-27,202608271410,4カド,1逃げ,3まくり差し,non1-specialized,0.23574413346293532,0.35617248617481667,35.617248617481664,13.502395449478662,23.574413346293532,12.542913382555518,9.127424158421567,5.635605045769051
2026-08-27,202608271411,その他,1逃げ,1逃げ,1-gate,0.5590273679020722,0.5590273679020722,55.90273679020722,0,0,0,0,0
2026-08-27,202608271412,1逃げ,1逃げ,1逃げ,1-gate,0.7856572909695566,0.7856572909695566,78.56572909695566,0,0,0,0,0
2026-08-27,202608271502,1逃げ,5頭,3まくり,non1-specialized,0.1795472967299289,0.18336865650574716,18.336865650574715,17.95472967299289,17.12471023363649,12.625436119295887,16.4157154081043,17.54254291539571
2026-08-27,202608271503,3まくり差し,1逃げ,1逃げ,1-gate,0.4914497334880971,0.4914497334880971,49.144973348809714,0,0,0,0,0
2026-08-27,202608271504,5頭,5頭,1逃げ,1-gate,0.5633650132636076,0.5633650132636076,56.336501326360754,0,0,0,0,0
2026-08-27,202608271505,1逃げ,1逃げ,1逃げ,1-gate,0.6357999580198525,0.6357999580198525,63.57999580198525,0,0,0,0,0
2026-08-27,202608271507,4カド,1逃げ,5頭,non1-specialized,0.28276380657327255,0.37321651968776054,37.32165196877605,3.743919170809698,13.381297117040955,7.5073517102667155,28.276380657327255,9.769399375779317
2026-08-27,202608271508,1逃げ,1逃げ,1逃げ,1-gate,0.5261549357310611,0.5261549357310611,52.61549357310611,0,0,0,0,0
2026-08-27,202608271510,1逃げ,1逃げ,1逃げ,1-gate,0.6834497688223705,0.6834497688223705,68.34497688223705,0,0,0,0,0
2026-08-27,202608271511,1逃げ,1逃げ,1逃げ,1-gate,0.6837595214821883,0.6837595214821883,68.37595214821883,0,0,0,0,0
2026-08-27,202608271512,1逃げ,1逃げ,1逃げ,1-gate,0.5649670833133091,0.5649670833133091,56.496708331330915,0,0,0,0,0
2026-08-27,202608271701,1逃げ,1逃げ,1逃げ,1-gate,0.5231960968350071,0.5231960968350071,52.319609683500715,0,0,0,0,0
2026-08-27,202608271702,5頭,1逃げ,5頭,non1-specialized,0.1989930859050276,0.35123728335722076,35.12372833572208,5.129337283565376,8.773794941408704,16.41323633435973,19.89930859050276,14.660594514441353
2026-08-27,202608271703,1逃げ,5頭,5頭,non1-specialized,0.2618655447738409,0.39011726283630926,39.01172628363093,5.934537506356438,21.008214782960025,2.4500347230942023,26.18655447738409,5.408932226574342
2026-08-27,202608271704,4カド,1逃げ,1逃げ,1-gate,0.6990073832973446,0.6990073832973446,69.90073832973445,0,0,0,0,0
2026-08-27,202608271705,1逃げ,1逃げ,1逃げ,1-gate,0.5724961094758547,0.5724961094758547,57.249610947585474,0,0,0,0,0
2026-08-27,202608271706,1逃げ,1逃げ,4カド,non1-specialized,0.1649856216328167,0.340571629848319,34.057162984831905,8.093112300701907,13.863872646495462,16.49856216328167,16.197463860005897,11.289826044683153
2026-08-27,202608271707,その他,5頭,3まくり差し,non1-specialized,0.19823153802544272,0.30671401320251734,30.671401320251736,15.512574674356147,19.823153802544272,3.684560979967582,13.777402375153692,16.530906847726577
2026-08-27,202608271708,1逃げ,1逃げ,その他,non1-specialized,0.2630381344564587,0.14290469393230137,14.290469393230138,16.19192143829907,14.274491087304794,21.920671111849067,7.018633523671062,26.30381344564587
2026-08-27,202608271709,3まくり差し,1逃げ,5頭,non1-specialized,0.2501378453421904,0.27392243661758103,27.392243661758105,6.554661069903524,6.226825669336375,12.761588944011775,25.01378453421904,22.050896120771185
