n,pre_cut,post_cut,R,head4_rate_pct,hit_rate_pct,avg_comp_odds,profit_yen,roi_pct,R_feb_jun,hit_feb_jun_pct,roi_feb_jun_pct,profitable_months,months_present,median_month_roi_pct
9,0.18,0.23,216,38.425925925925924,27.314814814814813,3.347187703293929,-405000.0,81.25,177,24.293785310734464,73.15367231638417,3,7,77.63666666666667
9,0.18,0.24,203,40.39408866995074,29.064039408866993,3.299725767799318,-275000.0,86.45320197044335,166,25.903614457831324,78.0012048192771,3,7,89.58076923076923
9,0.18,0.25,189,40.74074074074074,29.100529100529098,3.2725805944804733,-250180.0,86.76296296296296,154,25.97402597402597,78.75,3,7,90.20434782608696
9,0.18,0.26,172,40.69767441860465,29.069767441860467,3.2316924063477157,-261660.0,84.78720930232558,139,25.179856115107913,74.19208633093525,3,7,78.53809523809524
9,0.18,0.27,152,40.131578947368425,28.947368421052634,3.178584571766814,-258390.0,83.00065789473685,122,25.40983606557377,73.47704918032787,3,7,86.80526315789474
9,0.18,0.28,136,41.17647058823529,30.14705882352941,3.139510584481951,-199810.0,85.30808823529412,107,27.102803738317753,77.17570093457944,3,7,91.62777777777778
9,0.18,0.29,121,39.66942148760331,29.75206611570248,3.12366519557632,-199410.0,83.51983471074381,93,26.881720430107524,75.76129032258065,3,7,97.01764705882353
9,0.18,0.3,112,39.285714285714285,28.57142857142857,3.0844175953415607,-211170.0,81.14553571428571,87,25.287356321839084,73.01379310344828,3,7,84.756
9,0.18,0.31,103,40.77669902912621,29.126213592233007,2.985838868974274,-213570.0,79.26504854368932,80,25.0,67.8525,3,7,76.74545454545455
9,0.18,0.32,93,43.01075268817204,30.107526881720432,2.995224613218774,-159730.0,82.8247311827957,70,25.71428571428571,70.95142857142856,3,7,86.88181818181818
9,0.19,0.15,282,33.33333333333333,23.75886524822695,3.6871668857133364,-715180.0,74.63900709219858,230,21.73913043478261,69.09826086956522,1,7,78.1375
9,0.19,0.16,280,33.214285714285715,23.92857142857143,3.6779823705026,-695180.0,75.17214285714286,228,21.929824561403507,69.70438596491228,1,7,79.07
9,0.19,0.17,275,33.81818181818182,24.363636363636363,3.63991374176853,-645180.0,76.53890909090909,224,22.321428571428573,70.94910714285714,1,7,79.07
9,0.19,0.18,267,34.45692883895131,24.719101123595504,3.591515172991424,-620560.0,76.75805243445693,217,23.04147465437788,73.23778801843318,0,7,79.07
9,0.19,0.19,256,35.546875,25.390625,3.494242832917199,-574250.0,77.568359375,209,23.444976076555022,72.99377990430622,2,7,79.07
9,0.19,0.2,244,36.0655737704918,25.40983606557377,3.4456278239676257,-547080.0,77.57868852459016,201,22.885572139303484,71.28059701492538,2,7,87.85555555555555
9,0.19,0.21,237,36.708860759493675,25.738396624472575,3.398341069938058,-551140.0,76.7451476793249,194,23.195876288659793,70.03505154639176,2,7,87.85555555555555
9,0.19,0.22,225,37.333333333333336,26.222222222222225,3.335183731955853,-513130.0,77.19422222222222,183,23.497267759562842,69.76448087431694,2,7,80.31379310344828
9,0.19,0.23,211,38.862559241706165,27.488151658767773,3.291745474109055,-392310.0,81.40710900473934,172,24.418604651162788,73.1110465116279,3,7,80.31379310344828
9,0.19,0.24,198,40.909090909090914,29.292929292929294,3.2394448585292097,-262310.0,86.7520202020202,161,26.08695652173913,78.10621118012422,3,7,93.164
9,0.19,0.25,187,41.17647058823529,29.411764705882355,3.220258897084535,-230180.0,87.69090909090909,152,26.31578947368421,79.78618421052632,3,7,90.20434782608696
9,0.19,0.26,170,41.17647058823529,29.411764705882355,3.173657501704739,-241660.0,85.78470588235294,137,25.547445255474454,75.27518248175183,3,7,78.53809523809524
9,0.19,0.27,151,40.397350993377486,29.13907284768212,3.1206166637117794,-248390.0,83.55033112582781,121,25.6198347107438,74.08429752066115,3,7,86.80526315789474
9,0.19,0.28,135,41.48148148148148,30.37037037037037,3.0743829688997644,-189810.0,85.94,106,27.358490566037734,77.90377358490566,3,7,91.62777777777778
9,0.19,0.29,120,40.0,30.0,3.050264583138813,-189410.0,84.21583333333334,92,27.173913043478258,76.58478260869565,3,7,97.01764705882353
9,0.19,0.3,111,39.63963963963964,28.82882882882883,3.004711999911511,-201170.0,81.87657657657658,86,25.581395348837212,73.86279069767441,3,7,84.756
9,0.19,0.31,102,41.17647058823529,29.411764705882355,2.898133968786991,-203570.0,80.0421568627451,79,25.31645569620253,68.7113924050633,3,7,76.74545454545455
9,0.19,0.32,92,43.47826086956522,30.434782608695656,2.8980885906659664,-149730.0,83.725,69,26.08695652173913,71.97971014492754,3,7,86.88181818181818
9,0.2,0.15,253,35.96837944664031,25.296442687747035,3.5490041125674803,-549490.0,78.28102766798419,208,23.076923076923077,73.09278846153846,2,7,86.81944444444444
9,0.2,0.16,251,35.85657370517929,25.49800796812749,3.5376575396380057,-529490.0,78.90478087649403,206,23.300970873786408,73.80242718446603,2,7,89.3
9,0.2,0.17,248,36.29032258064516,25.806451612903224,3.5135697152610423,-499490.0,79.85927419354839,204,23.52941176470588,74.52598039215687,3,7,91.92647058823529
9,0.2,0.18,244,36.885245901639344,26.229508196721312,3.4905180378784757,-459490.0,81.16844262295082,200,24.0,76.0165,3,7,94.71212121212122
9,0.2,0.19,238,37.39495798319328,26.47058823529412,3.4317639044215236,-463180.0,80.53865546218488,196,23.97959183673469,74.31836734693877,4,7,104.18333333333334
9,0.2,0.2,232,37.93103448275862,26.72413793103448,3.3987487840632316,-427080.0,81.59137931034483,192,23.958333333333336,74.621875,3,7,99.53448275862068
9,0.2,0.21,229,37.99126637554585,26.637554585152838,3.3658207321300124,-471140.0,79.42620087336245,189,23.809523809523807,71.88783068783069,3,7,99.53448275862068
9,0.2,0.22,219,38.35616438356164,26.94063926940639,3.2980399597602754,-453130.0,79.30913242009133,179,24.022346368715084,71.32346368715083,3,7,89.58076923076923
9,0.2,0.23,206,39.80582524271845,28.155339805825243,3.2556708366040485,-342310.0,83.38300970873786,168,25.0,74.85178571428571,3,7,89.58076923076923
9,0.2,0.24,196,41.3265306122449,29.591836734693878,3.241881459853367,-242310.0,87.63724489795918,160,26.25,78.594375,3,7,97.04583333333333
9,0.2,0.25,185,41.62162162162162,29.72972972972973,3.2226329616069433,-210180.0,88.63891891891892,151,26.490066225165563,80.31456953642385,3,7,94.30454545454545
9,0.2,0.26,168,41.66666666666667,29.761904761904763,3.1757170204302514,-221660.0,86.80595238095238,136,25.735294117647058,75.82867647058823,3,7,82.465
9,0.2,0.27,150,40.666666666666664,29.333333333333332,3.1199878421150946,-238390.0,84.10733333333333,120,25.833333333333336,74.70166666666667,3,7,91.62777777777778
9,0.2,0.28,134,41.7910447761194,30.597014925373134,3.073334036554133,-179810.0,86.58134328358209,105,27.61904761904762,78.64571428571429,3,7,97.01764705882353
9,0.2,0.29,119,40.33613445378151,30.252100840336134,3.0488807569196905,-179410.0,84.9235294117647,91,27.472527472527474,77.42637362637363,4,7,103.08125
9,0.2,0.3,110,40.0,29.09090909090909,3.0028008371542114,-191170.0,82.6209090909091,85,25.882352941176475,74.73176470588236,3,7,84.756
9,0.2,0.31,102,41.17647058823529,29.411764705882355,2.898133968786991,-203570.0,80.0421568627451,79,25.31645569620253,68.7113924050633,3,7,76.74545454545455
9,0.2,0.32,92,43.47826086956522,30.434782608695656,2.8980885906659664,-149730.0,83.725,69,26.08695652173913,71.97971014492754,3,7,86.88181818181818
9,0.21,0.15,232,36.637931034482754,26.29310344827586,3.459797959607988,-471560.0,79.67413793103448,189,23.809523809523807,73.45291005291006,4,7,100.8225806451613
9,0.21,0.16,232,36.637931034482754,26.29310344827586,3.459797959607988,-471560.0,79.67413793103448,189,23.809523809523807,73.45291005291006,4,7,100.8225806451613
9,0.21,0.17,231,36.79653679653679,26.406926406926406,3.448210990814135,-461560.0,80.01904761904763,188,23.93617021276596,73.8436170212766,4,7,103.0027027027027
9,0.21,0.18,230,36.95652173913043,26.521739130434785,3.446429766660012,-451560.0,80.36695652173913,187,24.06417112299465,74.23850267379679,4,7,103.0027027027027
9,0.21,0.19,225,37.333333333333336,26.666666666666668,3.395322980707983,-465250.0,79.32222222222222,184,23.91304347826087,71.9875,4,7,108.07307692307693
9,0.21,0.2,220,37.72727272727273,26.81818181818182,3.3668268139309787,-439150.0,80.03863636363636,180,23.88888888888889,72.25944444444444,4,7,106.9074074074074
9,0.21,0.21,218,38.07339449541284,27.06422018348624,3.350934057655491,-419150.0,80.7729357798165,178,24.15730337078652,73.07134831460674,4,7,106.9074074074074
9,0.21,0.22,210,38.57142857142858,27.142857142857142,3.2991930907614084,-421140.0,79.94571428571429,170,24.11764705882353,71.68705882352941,3,7,93.164
9,0.21,0.23,199,39.698492462311556,28.14070351758794,3.260866545669902,-330320.0,83.40100502512563,161,24.84472049689441,74.5031055900621,3,7,93.164
9,0.21,0.24,191,40.83769633507853,29.31937172774869,3.245698931304744,-250320.0,86.89424083769633,155,25.806451612903224,77.38709677419355,4,7,101.26521739130435
9,0.21,0.25,180,41.11111111111111,29.444444444444446,3.2261490424735038,-218190.0,87.87833333333333,146,26.027397260273972,79.09178082191781,3,7,98.79523809523809
9,0.21,0.26,165,41.21212121212121,29.6969696969697,3.178489412107263,-211670.0,87.17151515151515,133,25.563909774436087,76.03458646616541,3,7,86.80526315789474
9,0.21,0.27,148,40.54054054054054,29.054054054054053,3.1231142796686697,-238400.0,83.89189189189189,118,25.423728813559322,74.27203389830508,3,7,97.01764705882353
9,0.21,0.28,132,41.66666666666667,30.303030303030305,3.0761325603935807,-179820.0,86.37727272727273,103,27.184466019417474,78.23009708737864,4,7,102.825
9,0.21,0.29,118,40.67796610169492,30.508474576271187,3.0426358312814923,-169410.0,85.64322033898306,90,27.77777777777778,78.28666666666666,4,7,106.39166666666667
9,0.21,0.3,109,40.36697247706422,29.357798165137616,2.9956175238966627,-181170.0,83.37889908256881,84,26.190476190476193,75.62142857142857,3,7,84.756
9,0.21,0.31,101,41.584158415841586,29.7029702970297,2.889345374594515,-193570.0,80.83465346534653,78,25.64102564102564,69.5923076923077,3,7,79.64166666666667
9,0.21,0.32,92,43.47826086956522,30.434782608695656,2.8980885906659664,-149730.0,83.725,69,26.08695652173913,71.97971014492754,3,7,86.88181818181818
9,0.22,0.15,217,38.24884792626728,27.188940092165897,3.3950080840915287,-396480.0,81.72903225806452,176,24.431818181818183,74.62159090909091,3,7,91.71785714285714
9,0.22,0.16,217,38.24884792626728,27.188940092165897,3.3950080840915287,-396480.0,81.72903225806452,176,24.431818181818183,74.62159090909091,3,7,91.71785714285714
9,0.22,0.17,216,38.425925925925924,27.314814814814813,3.3823165115596017,-386480.0,82.10740740740741,175,24.571428571428573,75.048,3,7,95.11481481481482
9,0.22,0.18,215,38.604651162790695,27.44186046511628,3.3801045300028436,-376480.0,82.48930232558139,174,24.71264367816092,75.47931034482758,3,7,95.11481481481482
9,0.22,0.19,212,38.67924528301887,27.358490566037734,3.333738608714369,-410170.0,80.65235849056604,172,24.418604651162788,72.65406976744185,3,7,98.77307692307693
9,0.22,0.2,209,38.75598086124402,27.27272727272727,3.3192284984254834,-404070.0,80.6665071770335,170,24.11764705882353,72.1029411764706,3,7,93.164
9,0.22,0.21,208,38.94230769230769,27.403846153846157,3.3192136353104797,-394070.0,81.05432692307693,169,24.2603550295858,72.52958579881657,3,7,93.164
9,0.22,0.22,203,39.40886699507389,27.586206896551722,3.270564557508904,-370320.0,81.7576354679803,164,24.390243902439025,73.14024390243902,3,7,93.164
9,0.22,0.23,196,40.30612244897959,28.57142857142857,3.242235937769572,-300320.0,84.67755102040816,158,25.31645569620253,75.91772151898734,3,7,93.164
9,0.22,0.24,190,41.05263157894737,29.47368421052631,3.2184955101643804,-240320.0,87.35157894736842,154,25.97402597402597,77.8896103896104,4,7,101.26521739130435
9,0.22,0.25,179,41.340782122905026,29.608938547486037,3.1971646854595344,-208190.0,88.36927374301676,145,26.20689655172414,79.63724137931034,3,7,98.79523809523809
9,0.22,0.26,165,41.21212121212121,29.6969696969697,3.178489412107263,-211670.0,87.17151515151515,133,25.563909774436087,76.03458646616541,3,7,86.80526315789474
9,0.22,0.27,148,40.54054054054054,29.054054054054053,3.1231142796686697,-238400.0,83.89189189189189,118,25.423728813559322,74.27203389830508,3,7,97.01764705882353
9,0.22,0.28,132,41.66666666666667,30.303030303030305,3.0761325603935807,-179820.0,86.37727272727273,103,27.184466019417474,78.23009708737864,4,7,102.825
9,0.22,0.29,118,40.67796610169492,30.508474576271187,3.0426358312814923,-169410.0,85.64322033898306,90,27.77777777777778,78.28666666666666,4,7,106.39166666666667
9,0.22,0.3,109,40.36697247706422,29.357798165137616,2.9956175238966627,-181170.0,83.37889908256881,84,26.190476190476193,75.62142857142857,3,7,84.756
9,0.22,0.31,101,41.584158415841586,29.7029702970297,2.889345374594515,-193570.0,80.83465346534653,78,25.64102564102564,69.5923076923077,3,7,79.64166666666667
9,0.22,0.32,92,43.47826086956522,30.434782608695656,2.8980885906659664,-149730.0,83.725,69,26.08695652173913,71.97971014492754,3,7,86.88181818181818
9,0.23,0.15,203,38.91625615763547,27.586206896551722,3.416760850896448,-371860.0,81.68177339901477,163,24.539877300613497,73.49447852760736,3,7,88.98846153846154
9,0.23,0.16,203,38.91625615763547,27.586206896551722,3.416760850896448,-371860.0,81.68177339901477,163,24.539877300613497,73.49447852760736,3,7,88.98846153846154
9,0.23,0.17,202,39.10891089108911,27.722772277227726,3.4032973513910445,-361860.0,82.08613861386138,162,24.691358024691358,73.94814814814815,3,7,92.548
9,0.23,0.18,201,39.30348258706468,27.860696517412936,3.4010356837548676,-351860.0,82.49452736318408,161,24.84472049689441,74.40745341614907,3,7,92.548
9,0.23,0.19,200,39.5,28.000000000000004,3.36150205898859,-341860.0,82.907,161,24.84472049689441,74.40745341614907,3,7,92.548
9,0.23,0.2,198,39.39393939393939,27.77777777777778,3.346390181809201,-345760.0,82.53737373737374,159,24.528301886792452,73.84025157232705,3,7,86.44583333333334
9,0.23,0.21,198,39.39393939393939,27.77777777777778,3.346390181809201,-345760.0,82.53737373737374,159,24.528301886792452,73.84025157232705,3,7,86.44583333333334
9,0.23,0.22,194,40.20618556701031,28.350515463917525,3.292358494240877,-305760.0,84.23917525773196,155,25.161290322580644,75.7458064516129,3,7,86.44583333333334
9,0.23,0.23,189,40.74074074074074,29.100529100529098,3.2592602463729445,-255760.0,86.46772486772487,151,25.82781456953642,77.7523178807947,3,7,86.44583333333334
9,0.23,0.24,184,41.30434782608695,29.891304347826086,3.23194612829601,-205760.0,88.81739130434782,148,26.351351351351347,79.32837837837837,3,7,94.30454545454545
9,0.23,0.25,175,42.285714285714285,30.28571428571429,3.203679211845539,-168190.0,90.38914285714286,141,26.95035460992908,81.89645390070922,3,7,98.79523809523809
9,0.23,0.26,162,41.9753086419753,30.246913580246915,3.1799877150217926,-181670.0,88.7858024691358,130,26.153846153846157,77.78923076923077,3,7,86.80526315789474
9,0.23,0.27,146,41.0958904109589,29.45205479452055,3.1334633677552834,-218400.0,85.04109589041096,116,25.862068965517242,75.55258620689655,3,7,97.01764705882353
9,0.23,0.28,131,41.98473282442748,30.53435114503817,3.0798449072727703,-169820.0,87.03664122137404,102,27.450980392156865,78.99705882352941,4,7,102.825
9,0.23,0.29,117,41.02564102564102,30.76923076923077,3.046506093777747,-159410.0,86.37521367521367,89,28.08988764044944,79.16629213483147,4,7,106.39166666666667
9,0.23,0.3,108,40.74074074074074,29.629629629629626,2.9993749535695966,-171170.0,84.15092592592593,83,26.506024096385545,76.53253012048192,3,7,84.756
9,0.23,0.31,101,41.584158415841586,29.7029702970297,2.889345374594515,-193570.0,80.83465346534653,78,25.64102564102564,69.5923076923077,3,7,79.64166666666667
9,0.23,0.32,92,43.47826086956522,30.434782608695656,2.8980885906659664,-149730.0,83.725,69,26.08695652173913,71.97971014492754,3,7,86.88181818181818
9,0.24,0.15,189,40.74074074074074,29.100529100529098,3.345301903836447,-258820.0,86.3058201058201,152,25.657894736842106,77.03947368421052,3,7,92.548
9,0.24,0.16,189,40.74074074074074,29.100529100529098,3.345301903836447,-258820.0,86.3058201058201,152,25.657894736842106,77.03947368421052,3,7,92.548
9,0.24,0.17,188,40.95744680851064,29.25531914893617,3.330455702521812,-248820.0,86.76489361702127,151,25.82781456953642,77.54966887417218,3,7,96.40416666666667
9,0.24,0.18,188,40.95744680851064,29.25531914893617,3.330455702521812,-248820.0,86.76489361702127,151,25.82781456953642,77.54966887417218,3,7,96.40416666666667
9,0.24,0.19,188,40.95744680851064,29.25531914893617,3.330455702521812,-248820.0,86.76489361702127,151,25.82781456953642,77.54966887417218,3,7,96.40416666666667
9,0.24,0.2,186,40.86021505376344,29.03225806451613,3.314035033734433,-252720.0,86.41290322580645,149,25.503355704697988,76.98657718120805,3,7,90.20434782608696
9,0.24,0.21,186,40.86021505376344,29.03225806451613,3.314035033734433,-252720.0,86.41290322580645,149,25.503355704697988,76.98657718120805,3,7,90.20434782608696
9,0.24,0.22,184,41.30434782608695,29.347826086956523,3.2741306000780837,-232720.0,87.35217391304347,147,25.850340136054424,78.03401360544218,3,7,90.20434782608696
9,0.24,0.23,181,41.43646408839779,29.83425414364641,3.245719334813223,-202720.0,88.8,144,26.38888888888889,79.65972222222223,3,7,90.20434782608696
9,0.24,0.24,177,41.80790960451977,30.508474576271187,3.2290138732117106,-162720.0,90.80677966101695,142,26.76056338028169,80.78169014084507,3,7,94.30454545454545
9,0.24,0.25,168,42.857142857142854,30.952380952380953,3.1994120834820023,-125150.0,92.55059523809524,135,27.40740740740741,83.53925925925925,3,7,98.79523809523809
9,0.24,0.26,158,42.405063291139236,30.37974683544304,3.181457973923668,-168630.0,89.32721518987341,126,26.190476190476193,78.11904761904762,3,7,86.80526315789474
9,0.24,0.27,142,41.54929577464789,29.577464788732392,3.1337887446385952,-205360.0,85.53802816901408,112,25.892857142857146,75.84375,3,7,97.01764705882353
9,0.24,0.28,129,42.63565891472868,31.007751937984494,3.078423084966913,-149820.0,88.38604651162791,100,28.000000000000004,80.577,4,7,102.825
9,0.24,0.29,115,41.73913043478261,31.30434782608696,3.044331374608654,-139410.0,87.87739130434782,87,28.735632183908045,80.98620689655172,4,7,106.39166666666667
9,0.24,0.3,106,41.509433962264154,30.18867924528302,2.996126321636937,-151170.0,85.73867924528302,81,27.160493827160494,78.42222222222222,3,7,84.756
9,0.24,0.31,99,42.42424242424242,30.303030303030305,2.8836442216368163,-173570.0,82.46767676767676,76,26.31578947368421,71.42368421052632,3,7,79.64166666666667
9,0.24,0.32,90,44.44444444444444,31.11111111111111,2.8920116161029745,-129730.0,85.58555555555556,67,26.865671641791046,74.12835820895522,3,7,86.88181818181818
9,0.25,0.15,168,39.88095238095239,30.357142857142854,3.2366128049264233,-153670.0,90.85297619047618,135,26.666666666666668,81.42666666666666,3,7,94.30454545454545
9,0.25,0.16,168,39.88095238095239,30.357142857142854,3.2366128049264233,-153670.0,90.85297619047618,135,26.666666666666668,81.42666666666666,3,7,94.30454545454545
9,0.25,0.17,168,39.88095238095239,30.357142857142854,3.2366128049264233,-153670.0,90.85297619047618,135,26.666666666666668,81.42666666666666,3,7,94.30454545454545
9,0.25,0.18,168,39.88095238095239,30.357142857142854,3.2366128049264233,-153670.0,90.85297619047618,135,26.666666666666668,81.42666666666666,3,7,94.30454545454545
9,0.25,0.19,168,39.88095238095239,30.357142857142854,3.2366128049264233,-153670.0,90.85297619047618,135,26.666666666666668,81.42666666666666,3,7,94.30454545454545
9,0.25,0.2,167,40.119760479041915,30.538922155688624,3.212571427629176,-143670.0,91.39700598802395,134,26.865671641791046,82.03432835820895,3,7,94.30454545454545
9,0.25,0.21,167,40.119760479041915,30.538922155688624,3.212571427629176,-143670.0,91.39700598802395,134,26.865671641791046,82.03432835820895,3,7,94.30454545454545
9,0.25,0.22,166,40.36144578313253,30.72289156626506,3.1975930097863987,-133670.0,91.94759036144578,133,27.06766917293233,82.65112781954888,3,7,94.30454545454545
9,0.25,0.23,165,40.60606060606061,30.909090909090907,3.194862927306969,-123670.0,92.50484848484848,132,27.27272727272727,83.27727272727273,3,7,94.30454545454545
9,0.25,0.24,161,40.993788819875775,31.67701863354037,3.175233782378444,-83670.0,94.80310559006212,130,27.692307692307693,84.55846153846154,3,7,98.79523809523809
9,0.25,0.25,156,41.66666666666667,32.05128205128205,3.1616122560887936,-52990.0,96.60320512820513,126,27.77777777777778,85.70952380952382,3,7,98.79523809523809
9,0.25,0.26,149,40.939597315436245,30.87248322147651,3.154119342211165,-126470.0,91.51208053691275,119,26.05042016806723,78.69411764705882,3,7,86.80526315789474
9,0.25,0.27,134,40.298507462686565,29.850746268656714,3.1200928485989134,-173200.0,87.07462686567165,106,25.471698113207548,75.62358490566038,3,7,97.01764705882353
9,0.25,0.28,123,42.27642276422765,30.89430894308943,3.07107379748434,-137660.0,88.80813008130082,96,27.083333333333332,78.95104166666667,4,7,103.08125
9,0.25,0.29,111,42.34234234234234,31.53153153153153,3.0468895091647417,-117610.0,89.4045045045045,85,28.235294117647058,80.75058823529412,4,7,109.95333333333333
9,0.25,0.3,103,41.74757281553398,30.097087378640776,3.0021560415161304,-139370.0,86.46893203883495,79,26.582278481012654,78.10379746835443,3,7,84.756
9,0.25,0.31,96,42.70833333333333,30.208333333333332,2.886598542965532,-161770.0,83.14895833333334,74,25.675675675675674,70.8945945945946,3,7,79.64166666666667
9,0.25,0.32,87,44.827586206896555,31.03448275862069,2.8955600877231484,-117930.0,86.4448275862069,65,26.153846153846157,73.60923076923076,3,7,86.88181818181818
9,0.26,0.15,155,40.0,30.32258064516129,3.184219387056933,-139100.0,91.02580645161291,124,27.419354838709676,84.01048387096775,3,7,94.30454545454545
9,0.26,0.16,155,40.0,30.32258064516129,3.184219387056933,-139100.0,91.02580645161291,124,27.419354838709676,84.01048387096775,3,7,94.30454545454545
9,0.26,0.17,155,40.0,30.32258064516129,3.184219387056933,-139100.0,91.02580645161291,124,27.419354838709676,84.01048387096775,3,7,94.30454545454545
9,0.26,0.18,155,40.0,30.32258064516129,3.184219387056933,-139100.0,91.02580645161291,124,27.419354838709676,84.01048387096775,3,7,94.30454545454545
9,0.26,0.19,155,40.0,30.32258064516129,3.184219387056933,-139100.0,91.02580645161291,124,27.419354838709676,84.01048387096775,3,7,94.30454545454545
9,0.26,0.2,155,40.0,30.32258064516129,3.184219387056933,-139100.0,91.02580645161291,124,27.419354838709676,84.01048387096775,3,7,94.30454545454545
9,0.26,0.21,155,40.0,30.32258064516129,3.184219387056933,-139100.0,91.02580645161291,124,27.419354838709676,84.01048387096775,3,7,94.30454545454545
9,0.26,0.22,154,40.25974025974026,30.519480519480517,3.167889715612301,-129100.0,91.61688311688312,123,27.64227642276423,84.69349593495934,3,7,95.408
9,0.26,0.23,153,40.52287581699346,30.718954248366014,3.1647513698392293,-119100.0,92.2156862745098,122,27.86885245901639,85.38770491803278,3,7,95.408
9,0.26,0.24,149,40.939597315436245,31.543624161073826,3.14273299021934,-79100.0,94.69127516778524,120,28.333333333333332,86.81083333333333,3,7,98.79523809523809
9,0.26,0.25,145,41.37931034482759,31.724137931034484,3.1234778060201625,-58420.0,95.97103448275863,117,28.205128205128204,87.38547008547009,3,7,98.79523809523809
9,0.26,0.26,139,41.007194244604314,30.935251798561154,3.114356355789254,-109120.0,92.14964028776978,111,27.027027027027028,82.13603603603603,3,7,86.80526315789474
9,0.26,0.27,127,40.15748031496063,29.133858267716533,3.088781687282338,-185850.0,85.36614173228347,101,25.742574257425744,76.91683168316831,3,7,97.01764705882353
9,0.26,0.28,116,42.241379310344826,30.17241379310345,3.0338354281308315,-150310.0,87.04224137931034,91,27.472527472527474,80.56923076923077,2,7,98.64
9,0.26,0.29,106,41.509433962264154,30.18867924528302,3.012373042148883,-150260.0,85.82452830188679,82,28.04878048780488,80.68658536585366,3,7,98.72
9,0.26,0.3,99,41.41414141414141,29.292929292929294,2.9654322543984195,-149620.0,84.88686868686868,76,26.31578947368421,77.93026315789474,3,7,84.756
9,0.26,0.31,92,42.391304347826086,29.347826086956523,2.842056315586664,-172020.0,81.30217391304348,71,25.352112676056336,70.40422535211268,3,7,79.64166666666667
9,0.26,0.32,83,44.57831325301205,30.120481927710845,2.84661986194212,-128180.0,84.5566265060241,62,25.806451612903224,73.17903225806451,3,7,86.88181818181818
9,0.27,0.15,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.16,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.17,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.18,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.19,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.2,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.21,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.22,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.23,141,41.843971631205676,31.20567375886525,3.167130309169568,-108240.0,92.32340425531915,111,27.927927927927925,84.01711711711712,4,7,115.2611111111111
9,0.27,0.24,138,42.028985507246375,31.88405797101449,3.1439185595624037,-78240.0,94.33043478260869,110,28.18181818181818,84.78090909090909,4,7,115.2611111111111
9,0.27,0.25,135,42.22222222222222,31.851851851851855,3.1231552783306538,-67560.0,94.99555555555555,107,28.037383177570092,85.35233644859814,4,7,115.2611111111111
9,0.27,0.26,131,41.98473282442748,31.297709923664126,3.1082665306968145,-98960.0,92.44580152671756,103,27.184466019417474,81.73495145631068,4,7,103.08125
9,0.27,0.27,120,40.833333333333336,29.166666666666668,3.0859572475565034,-185690.0,84.52583333333334,94,25.53191489361702,75.21489361702127,3,7,83.00833333333334
9,0.27,0.28,111,43.24324324324324,30.630630630630627,3.049561616209646,-126470.0,88.60630630630631,86,27.906976744186046,82.21162790697674,2,7,88.2875
9,0.27,0.29,102,42.15686274509804,30.392156862745097,3.0282202252897186,-136420.0,86.62549019607843,78,28.205128205128204,81.47051282051282,2,7,92.12608695652175
9,0.27,0.3,95,42.10526315789473,29.47368421052631,2.980470670496982,-135780.0,85.70736842105264,72,26.38888888888889,78.62638888888888,2,7,90.6
9,0.27,0.31,89,42.69662921348314,29.213483146067414,2.8505180050605214,-168180.0,81.10337078651685,68,25.0,69.66323529411764,2,7,86.88181818181818
9,0.27,0.32,81,45.67901234567901,30.864197530864196,2.8515418470387157,-108180.0,86.64444444444445,60,26.666666666666668,75.61833333333334,3,7,95.57
9,0.28,0.15,127,43.30708661417323,33.07086614173229,3.0960341783082606,-26050.0,97.94881889763779,99,29.292929292929294,88.36161616161615,4,7,124.26666666666667
9,0.28,0.16,127,43.30708661417323,33.07086614173229,3.0960341783082606,-26050.0,97.94881889763779,99,29.292929292929294,88.36161616161615,4,7,124.26666666666667
9,0.28,0.17,127,43.30708661417323,33.07086614173229,3.0960341783082606,-26050.0,97.94881889763779,99,29.292929292929294,88.36161616161615,4,7,124.26666666666667
9,0.28,0.18,127,43.30708661417323,33.07086614173229,3.0960341783082606,-26050.0,97.94881889763779,99,29.292929292929294,88.36161616161615,4,7,124.26666666666667
