date,month,race_code,layer,model,policy,n,winner,second,third,head4_win,hit,return_yen,profit_yen,selected_comp,settle_comp,target_gap,tickets,comp_curve
2026-04-07,2026-04,202604072403,S,v283,ODDS_2_10_T10.5,3,2,4,1,0,0,0.0,-10000.0,10.3958986163358,10.3958986163358,0.10410138366420085,4-1-2|4-5-1|4-5-2,2:13.741440|3:10.395899|4:6.589902|5:5.261454|6:4.346664|7:3.790100|8:3.186283|9:2.680844|10:2.619876
2026-04-07,2026-04,202604072403,S,v283,ODDS_2_20_T10.5,3,2,4,1,0,0,0.0,-10000.0,10.3958986163358,10.3958986163358,0.10410138366420085,4-1-2|4-5-1|4-5-2,2:13.741440|3:10.395899|4:6.589902|5:5.261454|6:4.346664|7:3.790100|8:3.186283|9:2.680844|10:2.619876|11:2.434469|12:2.245929|13:2.219894|14:2.047709|15:1.971259|16:1.937223|17:1.903334|18:1.872132|19:1.825754|20:1.802415
2026-04-07,2026-04,202604072403,S,v283,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,6.5899015073392695,6.5899015073392695,3.9100984926607305,4-1-2|4-5-1|4-5-2|4-1-6,
2026-04-07,2026-04,202604072403,S,v283,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.6198760336237656,2.6198760336237656,7.880123966376234,4-1-2|4-5-1|4-5-2|4-1-6|4-2-1|4-6-1|4-5-6|4-6-2|4-2-6|4-3-2,
2026-04-07,2026-04,202604072403,S,v284,ODDS_4610_T10.5,4,2,4,1,0,0,0.0,-10000.0,6.589901507339271,6.589901507339271,3.9100984926607287,4-5-1|4-1-2|4-1-6|4-5-2,4:6.589902|6:4.346664|8:2.947825|10:2.487026
2026-04-07,2026-04,202604072403,S,v284,ODDS_2_10_T10.5,3,2,4,1,0,0,0.0,-10000.0,7.792523590612147,7.792523590612147,2.707476409387853,4-5-1|4-1-2|4-1-6,2:13.741440|3:7.792524|4:6.589902|5:5.215196|6:4.346664|7:3.457419|8:2.947825|9:2.715157|10:2.487026
2026-04-07,2026-04,202604072403,S,v284,ODDS_2_20_T10.5,3,2,4,1,0,0,0.0,-10000.0,7.792523590612147,7.792523590612147,2.707476409387853,4-5-1|4-1-2|4-1-6,2:13.741440|3:7.792524|4:6.589902|5:5.215196|6:4.346664|7:3.457419|8:2.947825|9:2.715157|10:2.487026|11:2.272906|12:2.228929|13:2.185512|14:2.098644|15:2.067866|16:2.045776|17:2.008019|18:1.954760|19:1.921863|20:1.802415
2026-04-07,2026-04,202604072403,S,v284,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,6.589901507339271,6.589901507339271,3.9100984926607287,4-5-1|4-1-2|4-1-6|4-5-2,
2026-04-07,2026-04,202604072403,S,v284,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.487026047048028,2.487026047048028,8.012973952951972,4-5-1|4-1-2|4-1-6|4-5-2|4-6-1|4-2-1|4-2-6|4-6-2|4-1-5|4-5-6,
2026-04-09,2026-04,202604090703,A,v283,ODDS_4610_T10.5,4,4,5,6,1,0,0.0,-10000.0,6.363551878783764,6.363551878783764,4.136448121216236,4-6-5|4-6-1|4-2-5|4-2-1,4:6.363552|6:4.187169|8:3.324663|10:2.866068
2026-04-09,2026-04,202604090703,A,v283,ODDS_2_10_T10.5,2,4,5,6,1,0,0.0,-10000.0,10.644028103044496,10.644028103044496,0.1440281030444961,4-6-5|4-6-1,2:10.644028|3:8.106279|4:6.363552|5:4.528181|6:4.187169|7:3.716970|8:3.324663|9:2.949013|10:2.866068
2026-04-09,2026-04,202604090703,A,v283,ODDS_2_20_T10.5,2,4,5,6,1,0,0.0,-10000.0,10.644028103044496,10.644028103044496,0.1440281030444961,4-6-5|4-6-1,2:10.644028|3:8.106279|4:6.363552|5:4.528181|6:4.187169|7:3.716970|8:3.324663|9:2.949013|10:2.866068|11:2.775965|12:2.471091|13:2.138705|14:2.121068|15:1.983153|16:1.958164|17:1.937477|18:1.917014|19:1.904106|20:1.877948
2026-04-09,2026-04,202604090703,A,v283,FIXED_N4,4,4,5,6,1,0,0.0,-10000.0,6.363551878783764,6.363551878783764,4.136448121216236,4-6-5|4-6-1|4-2-5|4-2-1,
2026-04-09,2026-04,202604090703,A,v283,FIXED_N10,10,4,5,6,1,0,0.0,-10000.0,2.8660681742267715,2.8660681742267715,7.633931825773228,4-6-5|4-6-1|4-2-5|4-2-1|4-6-2|4-1-5|4-5-1|4-1-2|4-5-2|4-6-3,
2026-04-09,2026-04,202604090703,A,v284,ODDS_4610_T10.5,4,4,5,6,1,0,0.0,-10000.0,5.669102433355789,5.669102433355789,4.830897566644211,4-6-2|4-6-5|4-2-5|4-2-1,4:5.669102|6:4.187169|8:3.412005|10:2.974828
2026-04-09,2026-04,202604090703,A,v284,ODDS_2_10_T10.5,2,4,5,6,1,0,0.0,-10000.0,8.833983286908078,8.833983286908078,1.6660167130919223,4-6-2|4-6-5,2:8.833983|3:7.012083|4:5.669102|5:4.528181|6:4.187169|7:3.530210|8:3.412005|9:3.078544|10:2.974828
2026-04-09,2026-04,202604090703,A,v284,ODDS_2_20_T10.5,2,4,5,6,1,0,0.0,-10000.0,8.833983286908078,8.833983286908078,1.6660167130919223,4-6-2|4-6-5,2:8.833983|3:7.012083|4:5.669102|5:4.528181|6:4.187169|7:3.530210|8:3.412005|9:3.078544|10:2.974828|11:2.670455|12:2.471091|13:2.447576|14:2.121068|15:2.096567|16:1.961718|17:1.937263|18:1.917014|19:1.904106|20:1.877948
2026-04-09,2026-04,202604090703,A,v284,FIXED_N4,4,4,5,6,1,0,0.0,-10000.0,5.669102433355789,5.669102433355789,4.830897566644211,4-6-2|4-6-5|4-2-5|4-2-1,
2026-04-09,2026-04,202604090703,A,v284,FIXED_N10,10,4,5,6,1,1,29250.0,19250.0,2.9748281673735817,2.9748281673735817,7.525171832626418,4-6-2|4-6-5|4-2-5|4-2-1|4-6-1|4-1-5|4-5-6|4-6-3|4-1-2|4-2-3,
2026-04-14,2026-04,202604140304,A,v283,ODDS_4610_T10.5,4,2,4,1,0,0,0.0,-10000.0,3.1014719921287353,3.1014719921287353,7.398528007871265,4-2-5|4-2-1|4-1-2|4-1-5,4:3.101472|6:2.680696|8:2.542076|10:2.259779
2026-04-14,2026-04,202604140304,A,v283,ODDS_2_10_T10.5,2,2,4,1,0,0,0.0,-10000.0,6.596415770609319,6.596415770609319,3.903584229390681,4-2-5|4-2-1,2:6.596416|3:3.594798|4:3.101472|5:2.766328|6:2.680696|7:2.567673|8:2.542076|9:2.273291|10:2.259779
2026-04-14,2026-04,202604140304,A,v283,ODDS_2_20_T10.5,2,2,4,1,0,0,0.0,-10000.0,6.596415770609319,6.596415770609319,3.903584229390681,4-2-5|4-2-1,2:6.596416|3:3.594798|4:3.101472|5:2.766328|6:2.680696|7:2.567673|8:2.542076|9:2.273291|10:2.259779|11:2.164435|12:1.991338|13:1.859119|14:1.805332|15:1.715559|16:1.706678|17:1.671798|18:1.666044|19:1.651206|20:1.643191
2026-04-14,2026-04,202604140304,A,v283,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,3.1014719921287353,3.1014719921287353,7.398528007871265,4-2-5|4-2-1|4-1-2|4-1-5,
2026-04-14,2026-04,202604140304,A,v283,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.259779039646648,2.259779039646648,8.240220960353351,4-2-5|4-2-1|4-1-2|4-1-5|4-2-6|4-2-3|4-6-5|4-3-2|4-5-2|4-3-5,
2026-04-14,2026-04,202604140304,A,v284,ODDS_4610_T10.5,4,2,4,1,0,0,0.0,-10000.0,4.157711215072909,4.157711215072909,6.342288784927091,4-2-5|4-1-5|4-1-2|4-2-3,4:4.157711|6:2.680696|8:2.277685|10:2.244196
2026-04-14,2026-04,202604140304,A,v284,ODDS_2_10_T10.5,2,2,4,1,0,0,0.0,-10000.0,9.76683417085427,9.76683417085427,0.7331658291457295,4-2-5|4-1-5,2:9.766834|3:4.367392|4:4.157711|5:2.994237|6:2.680696|7:2.383512|8:2.277685|9:2.257521|10:2.244196
2026-04-14,2026-04,202604140304,A,v284,ODDS_2_20_T10.5,2,2,4,1,0,0,0.0,-10000.0,9.76683417085427,9.76683417085427,0.7331658291457295,4-2-5|4-1-5,2:9.766834|3:4.367392|4:4.157711|5:2.994237|6:2.680696|7:2.383512|8:2.277685|9:2.257521|10:2.244196|11:2.164435|12:1.991338|13:1.859119|14:1.805332|15:1.715559|16:1.680318|17:1.674506|18:1.666044|19:1.651206|20:1.643191
2026-04-14,2026-04,202604140304,A,v284,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,4.157711215072909,4.157711215072909,6.342288784927091,4-2-5|4-1-5|4-1-2|4-2-3,
2026-04-14,2026-04,202604140304,A,v284,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.2441956023314726,2.2441956023314726,8.255804397668527,4-2-5|4-1-5|4-1-2|4-2-3|4-2-1|4-2-6|4-5-2|4-6-2|4-3-2|4-3-5,
2026-04-15,2026-04,202604150307,S,v283,ODDS_4610_T10.5,4,5,4,2,0,0,0.0,-10000.0,3.6929125524691173,3.6929125524691173,6.807087447530883,4-5-1|4-5-2|4-1-5|4-1-2,4:3.692913|6:2.927313|8:2.660689|10:2.596332
2026-04-15,2026-04,202604150307,S,v283,ODDS_2_10_T10.5,2,5,4,2,0,0,0.0,-10000.0,6.202996254681648,6.202996254681648,4.297003745318352,4-5-1|4-5-2,2:6.202996|3:4.156665|4:3.692913|5:3.200454|6:2.927313|7:2.777049|8:2.660689|9:2.638227|10:2.596332
2026-04-15,2026-04,202604150307,S,v283,ODDS_2_20_T10.5,2,5,4,2,0,0,0.0,-10000.0,6.202996254681648,6.202996254681648,4.297003745318352,4-5-1|4-5-2,2:6.202996|3:4.156665|4:3.692913|5:3.200454|6:2.927313|7:2.777049|8:2.660689|9:2.638227|10:2.596332|11:2.539779|12:2.436637|13:2.305390|14:2.242496|15:2.233459|16:2.227177|17:2.221701|18:2.196023|19:2.182932|20:2.174795
2026-04-15,2026-04,202604150307,S,v283,FIXED_N4,4,5,4,2,0,0,0.0,-10000.0,3.6929125524691173,3.6929125524691173,6.807087447530883,4-5-1|4-5-2|4-1-5|4-1-2,
2026-04-15,2026-04,202604150307,S,v283,FIXED_N10,10,5,4,2,0,0,0.0,-10000.0,2.5963324558838257,2.5963324558838257,7.903667544116175,4-5-1|4-5-2|4-1-5|4-1-2|4-5-3|4-2-5|4-3-5|4-5-6|4-6-5|4-3-2,
2026-04-15,2026-04,202604150307,S,v284,ODDS_4610_T10.5,4,5,4,2,0,0,0.0,-10000.0,3.6929125524691173,3.6929125524691173,6.807087447530883,4-5-1|4-5-2|4-1-5|4-1-2,4:3.692913|6:3.046889|8:2.773477|10:2.596332
2026-04-15,2026-04,202604150307,S,v284,ODDS_2_10_T10.5,2,5,4,2,0,0,0.0,-10000.0,6.202996254681648,6.202996254681648,4.297003745318352,4-5-1|4-5-2,2:6.202996|3:4.156665|4:3.692913|5:3.489951|6:3.046889|7:2.798313|8:2.773477|9:2.638227|10:2.596332
2026-04-15,2026-04,202604150307,S,v284,ODDS_2_20_T10.5,2,5,4,2,0,0,0.0,-10000.0,6.202996254681648,6.202996254681648,4.297003745318352,4-5-1|4-5-2,2:6.202996|3:4.156665|4:3.692913|5:3.489951|6:3.046889|7:2.798313|8:2.773477|9:2.638227|10:2.596332|11:2.539779|12:2.397509|13:2.305390|14:2.242496|15:2.216338|16:2.203005|17:2.194717|18:2.186060|19:2.180041|20:2.174795
2026-04-15,2026-04,202604150307,S,v284,FIXED_N4,4,5,4,2,0,0,0.0,-10000.0,3.6929125524691173,3.6929125524691173,6.807087447530883,4-5-1|4-5-2|4-1-5|4-1-2,
2026-04-15,2026-04,202604150307,S,v284,FIXED_N10,10,5,4,2,0,0,0.0,-10000.0,2.5963324558838257,2.5963324558838257,7.903667544116175,4-5-1|4-5-2|4-1-5|4-1-2|4-5-6|4-5-3|4-2-5|4-6-5|4-3-5|4-3-2,
2026-04-19,2026-04,202604191506,A,v283,ODDS_4610_T10.5,4,2,4,1,0,0,0.0,-10000.0,3.2485575770769914,3.2485575770769914,7.251442422923009,4-6-5|4-1-5|4-1-6|4-6-1,4:3.248558|6:2.499394|8:2.233895|10:2.096408
2026-04-19,2026-04,202604191506,A,v283,ODDS_2_10_T10.5,2,2,4,1,0,0,0.0,-10000.0,12.454578096947936,12.454578096947936,1.9545780969479356,4-6-5|4-1-5,2:12.454578|3:5.052066|4:3.248558|5:2.858403|6:2.499394|7:2.271397|8:2.233895|9:2.126885|10:2.096408
2026-04-19,2026-04,202604191506,A,v283,ODDS_2_20_T10.5,2,2,4,1,0,0,0.0,-10000.0,12.454578096947936,12.454578096947936,1.9545780969479356,4-6-5|4-1-5,2:12.454578|3:5.052066|4:3.248558|5:2.858403|6:2.499394|7:2.271397|8:2.233895|9:2.126885|10:2.096408|11:2.062205|12:1.983250|13:1.939539|14:1.844398|15:1.840504|16:1.831066|17:1.820852|18:1.816916|19:1.807519|20:1.799750
2026-04-19,2026-04,202604191506,A,v283,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,3.2485575770769914,3.2485575770769914,7.251442422923009,4-6-5|4-1-5|4-1-6|4-6-1,
2026-04-19,2026-04,202604191506,A,v283,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.096407886103692,2.096407886103692,8.403592113896309,4-6-5|4-1-5|4-1-6|4-6-1|4-1-2|4-6-2|4-5-6|4-6-3|4-5-1|4-1-3,
2026-04-19,2026-04,202604191506,A,v284,ODDS_4610_T10.5,4,2,4,1,0,0,0.0,-10000.0,3.2485575770769914,3.2485575770769914,7.251442422923009,4-1-5|4-6-1|4-6-5|4-1-6,4:3.248558|6:2.799264|8:2.325525|10:2.269003
2026-04-19,2026-04,202604191506,A,v284,ODDS_2_10_T10.5,2,2,4,1,0,0,0.0,-10000.0,7.299782608695652,7.299782608695652,3.2002173913043483,4-1-5|4-6-1,2:7.299783|3:5.258125|4:3.248558|5:3.172388|6:2.799264|7:2.633247|8:2.325525|9:2.283512|10:2.269003
2026-04-19,2026-04,202604191506,A,v284,ODDS_2_20_T10.5,2,2,4,1,0,0,0.0,-10000.0,7.299782608695652,7.299782608695652,3.2002173913043483,4-1-5|4-6-1,2:7.299783|3:5.258125|4:3.248558|5:3.172388|6:2.799264|7:2.633247|8:2.325525|9:2.283512|10:2.269003|11:2.139871|12:1.970526|13:1.966081|14:1.923116|15:1.854274|16:1.831066|17:1.820852|18:1.816916|19:1.807519|20:1.799750
2026-04-19,2026-04,202604191506,A,v284,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,3.2485575770769914,3.2485575770769914,7.251442422923009,4-1-5|4-6-1|4-6-5|4-1-6,
2026-04-19,2026-04,202604191506,A,v284,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.2690028795705457,2.2690028795705457,8.230997120429453,4-1-5|4-6-1|4-6-5|4-1-6|4-6-3|4-1-2|4-5-1|4-6-2|4-2-5|4-5-3,
2026-04-21,2026-04,202604210702,S,v283,ODDS_4610_T10.5,4,3,4,2,0,0,0.0,-10000.0,5.547975503491273,5.547975503491273,4.952024496508727,4-2-3|4-1-3|4-1-2|4-2-1,4:5.547976|6:4.513007|8:3.833838|10:3.689973
2026-04-21,2026-04,202604210702,S,v283,ODDS_2_10_T10.5,2,3,4,2,0,0,0.0,-10000.0,12.796545105566217,12.796545105566217,2.296545105566217,4-2-3|4-1-3,2:12.796545|3:7.207095|4:5.547976|5:4.741117|6:4.513007|7:3.944296|8:3.833838|9:3.790675|10:3.689973
2026-04-21,2026-04,202604210702,S,v283,ODDS_2_20_T10.5,2,3,4,2,0,0,0.0,-10000.0,12.796545105566217,12.796545105566217,2.296545105566217,4-2-3|4-1-3,2:12.796545|3:7.207095|4:5.547976|5:4.741117|6:4.513007|7:3.944296|8:3.833838|9:3.790675|10:3.689973|11:3.608825|12:3.546214|13:3.523723|14:3.467697|15:3.406492|16:3.342169|17:3.307289|18:3.271226|19:3.248413|20:3.218286
2026-04-21,2026-04,202604210702,S,v283,FIXED_N4,4,3,4,2,0,0,0.0,-10000.0,5.547975503491273,5.547975503491273,4.952024496508727,4-2-3|4-1-3|4-1-2|4-2-1,
2026-04-21,2026-04,202604210702,S,v283,FIXED_N10,10,3,4,2,0,0,0.0,-10000.0,3.689973348741622,3.689973348741622,6.810026651258378,4-2-3|4-1-3|4-1-2|4-2-1|4-3-2|4-1-5|4-3-1|4-2-5|4-5-3|4-1-6,
2026-04-21,2026-04,202604210702,S,v284,ODDS_4610_T10.5,4,3,4,2,0,0,0.0,-10000.0,6.846653539758626,6.846653539758626,3.653346460241374,4-2-3|4-1-3|4-1-2|4-2-5,4:6.846654|6:5.336391|8:4.255678|10:4.105092
2026-04-21,2026-04,202604210702,S,v284,ODDS_2_10_T10.5,2,3,4,2,0,0,0.0,-10000.0,12.796545105566217,12.796545105566217,2.296545105566217,4-2-3|4-1-3,2:12.796545|3:7.207095|4:6.846654|5:5.658298|6:5.336391|7:5.168321|8:4.255678|9:4.202560|10:4.105092
2026-04-21,2026-04,202604210702,S,v284,ODDS_2_20_T10.5,2,3,4,2,0,0,0.0,-10000.0,12.796545105566217,12.796545105566217,2.296545105566217,4-2-3|4-1-3,2:12.796545|3:7.207095|4:6.846654|5:5.658298|6:5.336391|7:5.168321|8:4.255678|9:4.202560|10:4.105092|11:3.987251|12:3.958841|13:3.907280|14:3.833990|15:3.767756|16:3.362940|17:3.330661|18:3.307015|19:3.251304|20:3.218286
2026-04-21,2026-04,202604210702,S,v284,FIXED_N4,4,3,4,2,0,0,0.0,-10000.0,6.846653539758626,6.846653539758626,3.653346460241374,4-2-3|4-1-3|4-1-2|4-2-5,
2026-04-21,2026-04,202604210702,S,v284,FIXED_N10,10,3,4,2,0,0,0.0,-10000.0,4.105091588159866,4.105091588159866,6.394908411840134,4-2-3|4-1-3|4-1-2|4-2-5|4-3-2|4-1-5|4-3-5|4-2-1|4-5-3|4-5-1,
2026-04-22,2026-04,202604222207,A,v283,ODDS_4610_T10.5,4,4,1,5,1,1,89320.0,79320.0,9.077040112207781,9.077040112207781,1.422959887792219,4-3-6|4-3-1|4-1-6|4-1-5,4:9.077040|6:5.678822|8:4.371899|10:3.391543
2026-04-22,2026-04,202604222207,A,v283,ODDS_2_10_T10.5,4,4,1,5,1,1,89320.0,79320.0,9.077040112207781,9.077040112207781,1.422959887792219,4-3-6|4-3-1|4-1-6|4-1-5,2:18.259918|3:12.869924|4:9.077040|5:7.085775|6:5.678822|7:4.948856|8:4.371899|9:3.957935|10:3.391543
2026-04-22,2026-04,202604222207,A,v283,ODDS_2_20_T10.5,4,4,1,5,1,1,89320.0,79320.0,9.077040112207781,9.077040112207781,1.422959887792219,4-3-6|4-3-1|4-1-6|4-1-5,2:18.259918|3:12.869924|4:9.077040|5:7.085775|6:5.678822|7:4.948856|8:4.371899|9:3.957935|10:3.391543|11:3.067450|12:2.849982|13:2.650660|14:2.567855|15:2.416508|16:2.257030|17:2.182398|18:2.118020|19:2.011762|20:1.958727
2026-04-22,2026-04,202604222207,A,v283,FIXED_N4,4,4,1,5,1,1,89320.0,79320.0,9.077040112207781,9.077040112207781,1.422959887792219,4-3-6|4-3-1|4-1-6|4-1-5,
2026-04-22,2026-04,202604222207,A,v283,FIXED_N10,10,4,1,5,1,1,33880.0,23880.0,3.3915425041739655,3.3915425041739655,7.108457495826034,4-3-6|4-3-1|4-1-6|4-1-5|4-3-5|4-3-2|4-5-6|4-5-1|4-2-1|4-2-3,
2026-04-22,2026-04,202604222207,A,v284,ODDS_4610_T10.5,4,4,1,5,1,0,0.0,-10000.0,8.539441906397888,8.539441906397888,1.9605580936021116,4-3-2|4-3-1|4-1-2|4-1-3,4:8.539442|6:5.839528|8:4.374600|10:3.630403
2026-04-22,2026-04,202604222207,A,v284,ODDS_2_10_T10.5,3,4,1,5,1,0,0.0,-10000.0,11.63453276897582,11.63453276897582,1.13453276897582,4-3-2|4-3-1|4-1-2,2:16.244109|3:11.634533|4:8.539442|5:6.989209|6:5.839528|7:4.685140|8:4.374600|9:3.960149|10:3.630403
2026-04-22,2026-04,202604222207,A,v284,ODDS_2_20_T10.5,3,4,1,5,1,0,0.0,-10000.0,11.63453276897582,11.63453276897582,1.13453276897582,4-3-2|4-3-1|4-1-2,2:16.244109|3:11.634533|4:8.539442|5:6.989209|6:5.839528|7:4.685140|8:4.374600|9:3.960149|10:3.630403|11:3.263587|12:3.004839|13:2.737745|14:2.551471|15:2.374335|16:2.307678|17:2.182398|18:2.069754|19:2.011762|20:1.958727
2026-04-22,2026-04,202604222207,A,v284,FIXED_N4,4,4,1,5,1,0,0.0,-10000.0,8.539441906397888,8.539441906397888,1.9605580936021116,4-3-2|4-3-1|4-1-2|4-1-3,
2026-04-22,2026-04,202604222207,A,v284,FIXED_N10,10,4,1,5,1,0,0.0,-10000.0,3.6304025898591528,3.6304025898591528,6.869597410140847,4-3-2|4-3-1|4-1-2|4-1-3|4-5-6|4-3-6|4-2-3|4-6-5|4-2-1|4-1-6,
2026-04-23,2026-04,202604230507,A,v283,ODDS_4610_T10.5,4,4,5,2,1,1,83840.0,73840.0,8.428972215096893,8.428972215096893,2.071027784903107,4-5-6|4-5-2|4-3-5|4-3-6,4:8.428972|6:5.598733|8:4.227541|10:3.726500
2026-04-23,2026-04,202604230507,A,v283,ODDS_2_10_T10.5,2,4,5,2,1,1,94320.0,84320.0,9.416625916870416,9.416625916870416,1.0833740831295842,4-5-6|4-5-2,2:9.416626|3:8.811419|4:8.428972|5:6.271372|6:5.598733|7:4.732796|8:4.227541|9:4.013575|10:3.726500
2026-04-23,2026-04,202604230507,A,v283,ODDS_2_20_T10.5,2,4,5,2,1,1,94320.0,84320.0,9.416625916870416,9.416625916870416,1.0833740831295842,4-5-6|4-5-2,2:9.416626|3:8.811419|4:8.428972|5:6.271372|6:5.598733|7:4.732796|8:4.227541|9:4.013575|10:3.726500|11:3.520545|12:3.471560|13:3.345984|14:3.246861|15:3.185622|16:3.065646|17:3.025936|18:2.932146|19:2.882459|20:2.828077
2026-04-23,2026-04,202604230507,A,v283,FIXED_N4,4,4,5,2,1,1,83840.0,73840.0,8.428972215096893,8.428972215096893,2.071027784903107,4-5-6|4-5-2|4-3-5|4-3-6,
2026-04-23,2026-04,202604230507,A,v283,FIXED_N10,10,4,5,2,1,1,36680.0,26680.0,3.7265001773950677,3.7265001773950677,6.773499822604933,4-5-6|4-5-2|4-3-5|4-3-6|4-5-1|4-2-5|4-6-5|4-1-5|4-2-6|4-1-6,
2026-04-23,2026-04,202604230507,A,v284,ODDS_4610_T10.5,4,4,5,2,1,1,86460.0,76460.0,8.510847492872891,8.510847492872891,1.989152507127109,4-5-6|4-3-5|4-3-2|4-5-2,4:8.510847|6:5.905491|8:4.826329|10:4.318908
2026-04-23,2026-04,202604230507,A,v284,ODDS_2_10_T10.5,4,4,5,2,1,1,86460.0,76460.0,8.510847492872891,8.510847492872891,1.989152507127109,4-5-6|4-3-5|4-3-2|4-5-2,2:13.276482|3:12.605703|4:8.510847|5:6.658816|6:5.905491|7:5.139104|8:4.826329|9:4.709292|10:4.318908
2026-04-23,2026-04,202604230507,A,v284,ODDS_2_20_T10.5,4,4,5,2,1,1,86460.0,76460.0,8.510847492872891,8.510847492872891,1.989152507127109,4-5-6|4-3-5|4-3-2|4-5-2,2:13.276482|3:12.605703|4:8.510847|5:6.658816|6:5.905491|7:5.139104|8:4.826329|9:4.709292|10:4.318908|11:4.126250|12:3.976540|13:3.885071|14:3.353320|15:3.305865|16:3.242841|17:3.118601|18:2.973048|19:2.882459|20:2.828077
2026-04-23,2026-04,202604230507,A,v284,FIXED_N4,4,4,5,2,1,1,86460.0,76460.0,8.510847492872891,8.510847492872891,1.989152507127109,4-5-6|4-3-5|4-3-2|4-5-2,
2026-04-23,2026-04,202604230507,A,v284,FIXED_N10,10,4,5,2,1,1,44540.0,34540.0,4.318908313541143,4.318908313541143,6.181091686458857,4-5-6|4-3-5|4-3-2|4-5-2|4-6-5|4-2-5|4-1-5|4-2-6|4-3-6|4-1-6,
2026-04-23,2026-04,202604231808,A,v283,ODDS_4610_T10.5,4,5,6,1,0,0,0.0,-10000.0,6.391721295726902,6.391721295726902,4.108278704273098,4-6-5|4-6-3|4-1-6|4-1-5,4:6.391721|6:3.699924|8:3.234239|10:2.571184
2026-04-23,2026-04,202604231808,A,v283,ODDS_2_10_T10.5,2,5,6,1,0,0,0.0,-10000.0,10.59601706970128,10.59601706970128,0.09601706970127921,4-6-5|4-6-3,2:10.596017|3:6.926403|4:6.391721|5:5.171894|6:3.699924|7:3.638646|8:3.234239|9:2.605397|10:2.571184
2026-04-23,2026-04,202604231808,A,v283,ODDS_2_20_T10.5,2,5,6,1,0,0,0.0,-10000.0,10.59601706970128,10.59601706970128,0.09601706970127921,4-6-5|4-6-3,2:10.596017|3:6.926403|4:6.391721|5:5.171894|6:3.699924|7:3.638646|8:3.234239|9:2.605397|10:2.571184|11:2.489739|12:2.443441|13:2.396740|14:2.378281|15:2.365481|16:2.316640|17:2.301446|18:2.259107|19:2.213029|20:2.199681
2026-04-23,2026-04,202604231808,A,v283,FIXED_N4,4,5,6,1,0,0,0.0,-10000.0,6.391721295726902,6.391721295726902,4.108278704273098,4-6-5|4-6-3|4-1-6|4-1-5,
2026-04-23,2026-04,202604231808,A,v283,FIXED_N10,10,5,6,1,0,0,0.0,-10000.0,2.5711840994964126,2.5711840994964126,7.928815900503587,4-6-5|4-6-3|4-1-6|4-1-5|4-5-6|4-6-2|4-1-3|4-2-6|4-6-1|4-2-3,
2026-04-23,2026-04,202604231808,A,v284,ODDS_4610_T10.5,4,5,6,1,0,0,0.0,-10000.0,6.391721295726902,6.391721295726902,4.108278704273098,4-6-5|4-1-6|4-6-3|4-1-5,4:6.391721|6:4.391415|8:3.173933|10:3.079525
2026-04-23,2026-04,202604231808,A,v284,ODDS_2_10_T10.5,2,5,6,1,0,0,0.0,-10000.0,7.878787878787879,7.878787878787879,2.621212121212121,4-6-5|4-1-6,2:7.878788|3:6.926403|4:6.391721|5:5.171894|6:4.391415|7:3.307492|8:3.173933|9:3.128733|10:3.079525
2026-04-23,2026-04,202604231808,A,v284,ODDS_2_20_T10.5,2,5,6,1,0,0,0.0,-10000.0,7.878787878787879,7.878787878787879,2.621212121212121,4-6-5|4-1-6,2:7.878788|3:6.926403|4:6.391721|5:5.171894|6:4.391415|7:3.307492|8:3.173933|9:3.128733|10:3.079525|11:3.009005|12:2.938495|13:2.910796|14:2.891645|15:2.868011|16:2.796527|17:2.301446|18:2.253643|19:2.239802|20:2.199681
2026-04-23,2026-04,202604231808,A,v284,FIXED_N4,4,5,6,1,0,0,0.0,-10000.0,6.391721295726902,6.391721295726902,4.108278704273098,4-6-5|4-1-6|4-6-3|4-1-5,
2026-04-23,2026-04,202604231808,A,v284,FIXED_N10,10,5,6,1,0,0,0.0,-10000.0,3.0795247124752834,3.0795247124752834,7.420475287524717,4-6-5|4-1-6|4-6-3|4-1-5|4-5-6|4-2-6|4-6-1|4-1-2|4-1-3|4-2-3,
2026-04-24,2026-04,202604240706,S,v283,ODDS_4610_T10.5,4,2,5,4,0,0,0.0,-10000.0,3.353013773150341,3.353013773150341,7.146986226849659,4-6-1|4-1-6|4-6-5|4-1-5,4:3.353014|6:2.804258|8:2.403903|10:2.051268
2026-04-24,2026-04,202604240706,S,v283,ODDS_2_10_T10.5,2,2,5,4,0,0,0.0,-10000.0,4.871794871794871,4.871794871794871,5.628205128205129,4-6-1|4-1-6,2:4.871795|3:3.740066|4:3.353014|5:3.096641|6:2.804258|7:2.721484|8:2.403903|9:2.096586|10:2.051268
