actual_combo,approved_A,approved_S,date,ex_score,head_boat,head_hit,history_adjust,history_pct,kimarite,method_hit,model,orig_avg,orig_lap,orig_straight,orig_turn,preview_comp,preview_grade,race,race_code,return_20pt,route_count,st_score,tilt,tilt_bonus,trifecta_payout,v50_grade,v50_score,venue,winner
2-3-5,1,0,2026-08-03,0.5,3,0,0.674,0.6685,まくり,0,3まくり,0.3333333333333333,0.6,0.4,0.0,0.6027666666666667,A,02,202608030102,0,2,1.0,0.0,-0.21,1580,A,60.74066666666667,01,2
1-3-4,1,1,2026-08-03,0.8,3,0,0.291,0.5726,逃げ,0,3まくり,0.7333333333333334,0.4,0.8,1.0,0.7426666666666668,S,11,202608030411,0,1,0.6,0.0,-0.21,610,S,74.34766666666668,04,1
1-6-3,0,0,2026-08-03,0.0,3,0,-1.272,0.1819,逃げ,0,3まくり,0.1333333333333333,0.19999999999999996,0.19999999999999996,0.0,0.24246666666666666,B,11,202608030611,0,1,0.6,0.0,-0.21,5730,B,22.764666666666667,06,1
1-4-5,1,1,2026-08-03,1.0,3,0,1.938,0.9845,逃げ,0,3まくり,0.7,1.0,0.5,0.4,0.68815,S,01,202608031301,0,1,0.6,0.0,-0.21,2910,S,70.543,13,1
3-4-5,1,0,2026-08-03,1.0,3,1,0.291,0.5726,まくり,1,3まくり,0.7333333333333334,0.4,0.8,1.0,0.5843166666666668,A,07,202608031907,870,1,0.0,0.0,-0.21,870,A,58.512666666666675,19,3
5-4-6,0,0,2026-08-03,0.19999999999999996,4,0,0.047,0.5116,まくり差し,0,4カドまくり,0.7333333333333333,1.0,1.0,0.19999999999999996,0.44906666666666667,B,07,202608031707,0,1,0.0,0.0,-0.04,9050,B,44.913666666666664,17,5
1-3-2,0,0,2026-08-03,0.0,4,0,0.047,0.5116,逃げ,0,4カドまくり,0.39999999999999997,0.4,0.19999999999999996,0.6,0.29125,B,10,202608031910,0,1,0.6,0.0,-0.04,3950,B,29.132,19,1
5-1-6,0,0,2026-08-03,0.0,4,0,0.643,0.6607,まくり差し,0,4カドまくり,0.26666666666666666,0.4,0.4,0.0,0.3715833333333334,B,10,202608032110,0,1,0.8,-0.5,-1.19,38460,B,36.61133333333334,21,5
1-6-3,0,0,2026-08-03,0.19999999999999996,5,0,0.0,0.5,逃げ,0,5頭展開,0.6666666666666666,0.4,1.0,0.6,0.4132766666666667,B,11,202608030611,0,1,0.4,-0.5,0,5730,B,41.327666666666666,06,1
4-5-6,1,0,2026-08-03,1.0,5,0,0.0,0.5,まくり,0,5頭展開,0.5,0.8,0.5,0.19999999999999996,0.62755,A,04,202608031304,0,1,0.0,0.0,0,7090,A,62.755,13,4
5-4-6,0,0,2026-08-03,1.0,5,1,0.0,0.5,まくり差し,1,5頭展開,0.4,0.4,0.4,0.4,0.4751099999999999,B,07,202608031707,9050,1,0.8,-0.5,0,9050,B,47.510999999999996,17,5
4-1-5,0,0,2026-08-03,0.4,5,0,0.0,0.5,まくり差し,0,5頭展開,0.8,0.6,1.0,0.8,0.4753,B,02,202608031902,0,1,0.0,0.0,0,3800,B,47.53,19,4
6-1-2,0,0,2026-08-03,0.0,5,0,0.0,0.5,まくり差し,0,5頭展開,0.3333333333333333,0.19999999999999996,0.6,0.19999999999999996,0.40397333333333335,B,06,202608032006,0,1,0.6,0.0,0,7610,B,40.397333333333336,20,6
1-3-2,0,0,2026-08-03,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.5333333333333333,0.19999999999999996,1.0,0.4,0.39297333333333334,B,10,202608032010,0,1,0.19999999999999996,0.0,0,1170,B,39.297333333333334,20,1
4-1-2,0,0,2026-08-03,0.0,5,0,0.0,0.5,まくり差し,0,5頭展開,0.19999999999999998,0.0,0.19999999999999996,0.4,0.24243,B,09,202608032309,0,1,0.6,-0.5,0,7540,B,24.243000000000002,23,4
1-3-6,1,0,2026-08-04,0.4,3,0,1.329,0.8322,逃げ,0,3まくり,0.6666666666666666,1.0,0.8,0.19999999999999996,0.6010333333333334,A,03,202608040503,0,1,0.6,0.0,-0.21,1110,A,61.22233333333334,05,1
4-5-2,1,1,2026-08-04,0.8,3,0,-1.735,0.0663,まくり,0,3まくり,0.7666666666666667,0.5,1.0,0.8,0.6941333333333335,S,12,202608040612,0,1,0.4,-0.5,-0.05,16220,S,67.62833333333336,06,4
3-1-2,1,1,2026-08-04,1.0,3,1,0.291,0.5726,まくり差し,0,3まくり,1.0,1.0,1.0,1.0,0.8275,S,03,202608041003,1760,1,0.4,0.0,-0.21,1760,S,82.831,10,3
3-4-5,1,0,2026-08-04,1.0,3,1,-1.554,0.1114,抜き,0,3まくり,0.26666666666666666,0.0,0.6,0.19999999999999996,0.6311833333333334,A,06,202608041706,5650,1,0.6,0.0,-0.21,5650,A,61.35433333333334,17,3
3-1-6,1,1,2026-08-04,1.0,3,1,1.035,0.7588,まくり差し,0,3まくり,0.5333333333333333,0.6,0.8,0.19999999999999996,0.6853166666666667,S,08,202608042108,1370,1,0.4,0.0,-0.21,1370,S,69.35666666666667,21,3
4-5-3,0,0,2026-08-04,0.0,4,1,0.047,0.5116,まくり,1,4カドまくり,0.8,1.0,0.6,0.8,0.39345,B,07,202608041007,18550,1,0.4,0.0,-0.04,18550,B,39.352,10,4
1-2-4,0,0,2026-08-04,0.19999999999999996,5,0,0.0,0.5,逃げ,0,5頭展開,0.19999999999999998,0.19999999999999996,0.0,0.4,0.54849,B,04,202608041004,0,1,0.6,-0.5,0,2710,B,54.849000000000004,10,1
2-4-1,1,0,2026-08-04,0.4,5,0,0.0,0.5,差し,0,5頭展開,0.7333333333333334,0.8,0.6,0.8,0.6171833333333333,A,05,202608041005,0,1,0.4,-0.5,0,11670,A,61.718333333333334,10,2
4-1-3,1,0,2026-08-04,0.6,5,0,0.0,0.5,抜き,0,5頭展開,1.0,1.0,0.5,1.0,0.66049,A,08,202608041208,0,1,1.0,-0.5,0,2590,A,66.049,12,4
1-3-6,0,0,2026-08-04,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.3,0.6,0.5,0.0,0.45025000000000004,B,12,202608041212,0,1,0.4,0.0,0,3250,B,45.025000000000006,12,1
1-3-6,1,0,2026-08-05,0.8,3,0,1.893,0.9732,逃げ,0,3まくり,0.6,0.19999999999999996,1.0,0.6,0.5538000000000001,A,09,202608050609,0,1,0.0,-0.5,-0.05,580,A,57.22300000000001,06,1
3-1-5,0,0,2026-08-05,1.0,3,1,0.612,0.653,まくり,1,3まくり,0.4666666666666667,0.8,0.19999999999999996,0.4,0.4195833333333333,B,10,202608050910,1080,1,0.0,0.0,-0.21,1080,B,42.36033333333333,09,3
1-2-3,0,0,2026-08-05,0.19999999999999996,3,0,-1.825,0.0437,逃げ,0,3まくり,0.39999999999999997,0.19999999999999996,0.19999999999999996,0.8,0.4375,B,04,202608051004,0,1,0.8,0.0,-0.21,3230,B,41.714999999999996,10,1
4-3-6,0,0,2026-08-05,0.5,3,0,-0.979,0.2553,差し,0,3まくり,0.6666666666666666,1.0,0.5,0.5,0.5488333333333334,B,10,202608051010,0,1,0.5,-0.5,-0.05,1450,B,53.854333333333344,10,4
3-1-4,1,1,2026-08-05,0.8,3,1,0.612,0.653,まくり差し,0,3まくり,0.7333333333333333,0.6,0.6,1.0,0.7105166666666668,S,07,202608051707,1720,1,0.8,-0.5,-0.05,1720,S,71.61366666666667,17,3
3-1-2,1,1,2026-08-05,1.0,3,1,1.281,0.8203,まくり差し,1,3まくり差し,1.0,1.0,1.0,1.0,0.8867500000000001,S,09,202608051709,4900,2,0.6,-0.5,-0.23,4900,S,89.72600000000001,17,3
1-2-4,0,0,2026-08-05,0.19999999999999996,4,0,0.26,0.565,逃げ,0,4カドまくり,0.5,0.6,0.5,0.4,0.50615,B,07,202608051207,0,1,0.8,-0.5,-1.19,1330,B,49.685,12,1
4-1-3,0,0,2026-08-05,1.0,4,1,-0.862,0.2845,抜き,0,4カドまくり,0.4,0.4,0.0,0.8,0.492,B,02,202608051402,3950,1,0.4,3.0,0.59,3950,B,48.928000000000004,14,4
1-2-4,1,0,2026-08-05,1.0,4,0,-1.524,0.119,逃げ,0,4カドまくり,0.13333333333333333,0.0,0.4,0.0,0.6070666666666666,A,06,202608051706,0,1,0.6,0.0,-0.04,740,A,59.14266666666666,17,1
1-4-2,0,0,2026-08-05,0.25,4,0,0.112,0.528,逃げ,0,4カドまくり,0.25,0.0,0.75,0.0,0.4659,B,11,202608051711,0,1,0.5,0.0,-0.04,760,B,46.662,17,1
5-2-4,0,0,2026-08-05,0.6,4,0,1.951,0.9877,抜き,0,4カドまくり,0.6666666666666667,0.8,0.8,0.4,0.5245833333333334,B,05,202608051905,0,1,0.19999999999999996,0.0,-0.04,145330,B,54.369333333333344,19,5
5-4-6,1,1,2026-08-05,1.0,5,1,0.0,0.5,まくり差し,1,5頭展開,0.5333333333333333,0.4,0.4,0.8,0.7174433333333333,S,01,202608050401,1430,1,1.0,0.0,0,1430,S,71.74433333333333,04,5
5-1-3,1,1,2026-08-05,0.8,5,1,0.0,0.5,まくり差し,1,5頭展開,0.8,0.6,1.0,0.8,0.68055,S,07,202608050407,20600,1,0.19999999999999996,0.0,0,20600,S,68.05499999999999,04,5
1-2-6,1,0,2026-08-05,0.19999999999999996,5,0,0.0,0.5,逃げ,0,5頭展開,0.7333333333333333,0.6,1.0,0.6,0.6322233333333335,A,10,202608050610,0,1,0.8,-0.5,0,1970,A,63.222333333333346,06,1
1-4-3,1,0,2026-08-05,0.6,5,0,0.0,0.5,逃げ,0,5頭展開,0.4666666666666666,0.19999999999999996,0.19999999999999996,1.0,0.5857166666666668,A,11,202608050611,0,1,0.8,-0.5,0,1210,A,58.57166666666668,06,1
2-4-1,0,0,2026-08-05,0.0,5,0,0.0,0.5,差し,0,5頭展開,0.39999999999999997,0.19999999999999996,0.4,0.6,0.5280800000000001,B,07,202608050907,0,1,0.4,0.0,0,5100,B,52.80800000000001,09,2
4-1-3,1,0,2026-08-05,0.4,5,0,0.0,0.5,抜き,0,5頭展開,0.6666666666666666,1.0,1.0,0.0,0.5579766666666667,A,02,202608051402,0,1,1.0,0.0,0,3950,A,55.797666666666665,14,4
1-3-2,0,0,2026-08-05,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.1333333333333333,0.0,0.19999999999999996,0.19999999999999996,0.19584333333333334,B,12,202608051712,0,1,0.19999999999999996,0.0,0,1000,B,19.584333333333333,17,1
1-3-4,0,0,2026-08-05,0.19999999999999996,5,0,0.0,0.5,抜き,0,5頭展開,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.50212,B,10,202608052110,0,1,0.8,0.0,0,1230,B,50.212,21,1
1-4-6,1,1,2026-08-06,1.0,3,0,0.291,0.5726,逃げ,0,3まくり,0.6666666666666666,0.4,1.0,0.6,0.7193333333333334,S,03,202608060203,0,1,0.19999999999999996,-0.5,-0.05,7370,S,72.17433333333334,02,1
1-5-6,1,0,2026-08-06,0.8,3,0,0.291,0.5726,逃げ,0,3まくり,0.26666666666666666,0.19999999999999996,0.6,0.0,0.5633333333333335,A,11,202608060211,0,1,0.4,0.0,-0.21,2080,A,56.41433333333334,02,1
5-1-3,1,0,2026-08-06,0.5,3,0,-1.989,0.0028,差し,0,3まくり,0.4,0.4,0.5,0.4,0.6393500000000001,A,04,202608061204,0,1,1.0,-0.5,-0.05,3180,A,61.896000000000015,12,5
3-6-1,0,0,2026-08-06,0.0,3,1,-0.849,0.2877,抜き,0,3まくり,0.5333333333333333,0.4,0.6,0.6,0.35991666666666666,B,07,202608061407,2530,1,0.4,0.0,-0.21,2530,B,34.93266666666667,14,3
3-5-4,0,0,2026-08-06,0.5,3,1,1.966,0.9915,まくり差し,0,3まくり,0.5333333333333333,0.8,0.6,0.19999999999999996,0.4805166666666667,B,03,202608061703,2320,1,0.4,-0.5,-0.05,2320,B,49.96766666666667,17,3
3-1-5,1,0,2026-08-06,0.4,3,1,-1.148,0.213,まくり差し,0,3まくり,0.7333333333333333,1.0,0.6,0.6,0.5985166666666668,A,06,202608061706,710,1,0.8,-0.5,-0.05,710,A,58.65366666666668,17,3
4-3-6,0,0,2026-08-06,0.4,3,0,0.291,0.5726,まくり差し,0,3まくり,1.0,1.0,1.0,1.0,0.5125,B,06,202608062406,0,1,0.0,0.0,-0.21,3420,B,51.33099999999999,24,4
4-5-1,0,0,2026-08-06,0.6,4,1,-1.869,0.0328,まくり,1,4カドまくり,0.5,0.6,0.5,0.4,0.39415000000000006,B,10,202608061210,2400,1,0.0,0.0,-0.04,2400,B,37.50600000000001,12,4
4-5-1,0,0,2026-08-06,0.19999999999999996,5,0,0.0,0.5,差し,0,5頭展開,0.6,0.6,0.4,0.8,0.44123,B,04,202608060404,0,1,0.19999999999999996,0.5,0,3570,B,44.123000000000005,04,4
1-2-4,0,0,2026-08-06,0.0,5,0,0.0,0.5,逃げ,0,5頭展開,0.8666666666666667,1.0,0.8,0.8,0.4143966666666667,B,05,202608061005,0,1,0.8,0.0,0,5980,B,41.43966666666667,10,1
1-3-4,1,0,2026-08-06,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.6,0.6,0.8,0.4,0.61677,A,12,202608061012,0,1,0.8,0.0,0,1530,A,61.67700000000001,10,1
4-5-1,0,0,2026-08-06,0.4,5,0,0.0,0.5,まくり,0,5頭展開,0.5,0.4,0.5,0.6,0.45837,B,10,202608061210,0,1,1.0,0.0,0,2400,B,45.837,12,4
1-3-2,0,0,2026-08-06,0.0,5,0,0.0,0.5,逃げ,0,5頭展開,0.39999999999999997,0.4,0.19999999999999996,0.6,0.30575,B,08,202608061408,0,1,0.0,0.0,0,2940,B,30.575000000000003,14,1
1-3-4,0,0,2026-08-06,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.09999999999999998,0.0,0.5,0.19999999999999996,0.44458,B,10,202608061810,0,1,1.0,0.0,0,1380,B,44.458,18,1
1-2-5,0,0,2026-08-06,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.5333333333333333,0.6,0.8,0.19999999999999996,0.3985533333333333,B,12,202608061912,0,1,0.0,0.0,0,890,B,39.855333333333334,19,1
3-4-6,1,1,2026-08-07,0.6,3,1,0.392,0.598,まくり差し,0,3まくり,0.8,0.8,0.6,1.0,0.7055,S,03,202608071003,15920,1,0.8,0.0,-0.21,15920,S,70.732,10,3
1-3-5,0,0,2026-08-07,0.19999999999999996,3,0,-1.989,0.0028,逃げ,0,3まくり,0.4,0.0,0.5,0.8,0.38735,B,10,202608071210,0,1,0.4,-0.5,-0.05,530,B,36.696000000000005,12,1
2-1-3,1,0,2026-08-07,0.4,3,0,-0.956,0.2609,まくり,0,3まくり,0.9333333333333333,1.0,0.8,1.0,0.6205166666666667,A,07,202608071707,0,1,0.6,0.0,-0.21,27720,A,60.885666666666665,17,2
1-2-6,0,0,2026-08-07,0.19999999999999996,4,0,-1.934,0.0164,逃げ,0,4カドまくり,0.19999999999999998,0.19999999999999996,0.0,0.4,0.10345,B,05,202608071005,0,1,0.0,-0.5,-1.19,1290,B,7.221000000000002,10,1
3-4-2,1,1,2026-08-07,1.0,4,0,0.807,0.7018,まくり,0,4カドまくり,0.7,0.8,0.5,0.6,0.76415,S,01,202608071201,0,1,0.8,-0.5,-1.19,9810,S,76.03200000000001,12,3
4-1-2,0,0,2026-08-07,0.4,4,1,0.659,0.6648,抜き,0,4カドまくり,0.5333333333333333,0.19999999999999996,0.8,0.6,0.4666666666666667,B,09,202608071409,1630,1,0.19999999999999996,-0.5,-1.19,1630,B,46.135666666666665,14,4
4-3-1,0,0,2026-08-07,0.6,4,1,-1.103,0.2244,まくり差し,0,4カドまくり,0.39999999999999997,0.8,0.19999999999999996,0.19999999999999996,0.51525,B,04,202608071904,7490,1,0.8,0.0,-0.04,7490,B,50.382,19,4
1-3-4,0,0,2026-08-07,0.0,4,0,-1.491,0.1272,逃げ,0,4カドまくり,0.4666666666666666,0.19999999999999996,0.19999999999999996,1.0,0.3625833333333333,B,11,202608072411,0,1,0.8,0.0,-0.04,1400,B,34.727333333333334,24,1
5-2-1,0,0,2026-08-07,0.8,5,1,0.0,0.5,まくり,1,5頭展開,0.6,0.6,0.8,0.4,0.46967000000000003,B,01,202608070401,6090,1,0.4,0.0,0,6090,B,46.967000000000006,04,5
2-1-3,0,0,2026-08-07,0.19999999999999996,5,0,0.0,0.5,差し,0,5頭展開,0.7333333333333333,0.19999999999999996,1.0,1.0,0.5293233333333334,B,05,202608070405,0,1,0.0,0.0,0,9520,B,52.93233333333334,04,2
3-4-2,1,0,2026-08-07,0.4,5,0,0.0,0.5,まくり,0,5頭展開,0.19999999999999996,0.19999999999999996,0.5,0.19999999999999996,0.55929,A,01,202608071201,0,1,1.0,0.0,0,9810,A,55.928999999999995,12,3
4-6-5,0,0,2026-08-07,1.0,5,0,0.0,0.5,まくり,0,5頭展開,0.5,0.6,0.5,0.4,0.5195000000000001,B,02,202608071802,0,1,0.19999999999999996,0.0,0,8050,B,51.95000000000001,18,4
5-1-2,0,0,2026-08-07,0.6,5,1,0.0,0.5,まくり,1,5頭展開,0.7,0.5,0.6,1.0,0.5006,B,02,202608072002,1330,1,0.4,0.0,0,1330,B,50.06,20,5
1-5-2,1,0,2026-08-07,1.0,5,0,0.0,0.5,逃げ,0,5頭展開,0.3,0.5,0.19999999999999996,0.19999999999999996,0.6126,A,06,202608072006,0,1,0.6,0.0,0,1920,A,61.260000000000005,20,1
5-4-2,1,0,2026-08-07,0.5,5,1,0.0,0.5,抜き,1,5頭展開,0.7333333333333333,1.0,1.0,0.19999999999999996,0.6138833333333333,A,02,202608072402,26400,1,1.0,0.5,0,26400,A,61.388333333333335,24,5
2-3-1,1,0,2026-08-08,0.6,3,0,1.346,0.8364,差し,0,3まくり,0.7333333333333334,1.0,0.8,0.4,0.5746666666666668,A,02,202608080402,0,1,0.19999999999999996,0.0,-0.21,4620,A,58.60266666666667,04,2
1-3-6,1,1,2026-08-08,0.8,3,0,0.291,0.5726,逃げ,0,3まくり,1.0,1.0,1.0,1.0,0.8137,S,08,202608080508,0,1,0.6,0.0,-0.21,490,S,81.45100000000001,05,1
1-3-2,0,0,2026-08-08,0.6,3,0,0.629,0.6573,逃げ,0,3まくり,0.5333333333333333,0.6,0.0,1.0,0.36016666666666663,B,03,202608081003,0,1,0.19999999999999996,-0.5,-0.05,530,B,36.595666666666666,10,1
3-1-6,0,0,2026-08-08,0.4,3,1,-1.379,0.1551,まくり,1,3まくり,0.39999999999999997,0.19999999999999996,0.5,0.6,0.55535,A,03,202608081203,3440,1,0.8,-0.5,-0.05,3440,B,54.10600000000001,12,3
1-3-4,1,1,2026-08-08,1.0,3,0,-1.729,0.0677,逃げ,0,3まくり,0.3333333333333333,0.4,0.6,0.0,0.6985166666666667,S,06,202608081706,0,1,0.8,0.0,-0.21,490,S,67.91266666666668,17,1
,1,1,2026-08-08,1.0,3,0,1.556,0.889,恵まれ,0,3まくり差し,0.8666666666666667,1.0,0.8,0.8,0.6642,A,08,202608080208,0,1,0.0,-0.5,-0.23,0,S,67.746,02,5
3-1-5,1,1,2026-08-08,0.8,3,1,0.431,0.6077,まくり差し,1,3まくり差し,0.8,0.8,0.6,1.0,0.8486,S,02,202608081902,1110,1,0.8,0.0,-0.05,1110,S,85.241,19,3
4-6-1,1,0,2026-08-08,1.0,4,1,1.442,0.8605,まくり,1,4カドまくり,0.7333333333333334,0.8,0.4,1.0,0.6231166666666667,A,08,202608080408,2690,1,0.4,0.0,-0.04,2690,A,63.71366666666667,04,4
1-4-2,1,0,2026-08-08,0.6,4,0,0.665,0.6662,逃げ,0,4カドまくり,0.6666666666666666,0.8,0.19999999999999996,1.0,0.5627833333333333,A,09,202608081009,0,1,0.8,-0.5,-1.19,440,A,55.75333333333333,10,1
4-1-5,1,0,2026-08-08,0.0,4,1,-1.393,0.1518,まくり,1,4カドまくり,0.5333333333333333,0.8,0.8,0.0,0.5763666666666667,A,07,202608081507,1070,1,1.0,-0.5,-1.19,1070,A,55.05366666666667,15,4
5-1-4,0,0,2026-08-08,0.4,4,0,0.446,0.6115,まくり差し,0,4カドまくり,0.4,0.8,0.0,0.4,0.26580000000000004,B,03,202608081603,0,1,0.19999999999999996,0.0,-0.04,2300,B,26.986000000000008,16,5
4-3-5,0,0,2026-08-08,0.8,5,0,0.0,0.5,抜き,0,5頭展開,0.7333333333333334,0.6,0.8,0.8,0.4337033333333334,B,04,202608080204,0,1,0.4,0.0,0,33170,B,43.37033333333334,02,4
1-4-2,0,0,2026-08-08,1.0,5,0,0.0,0.5,逃げ,0,5頭展開,0.39999999999999997,0.19999999999999996,0.8,0.19999999999999996,0.39521,B,11,202608080211,0,1,0.4,0.0,0,2570,B,39.521,02,1
5-4-1,0,0,2026-08-08,0.0,5,1,0.0,0.5,まくり差し,1,5頭展開,0.7333333333333334,1.0,0.8,0.4,0.3401633333333333,B,05,202608080405,8500,1,0.0,0.0,0,8500,B,34.01633333333333,04,5
1-3-5,0,0,2026-08-08,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.4666666666666667,0.4,0.0,1.0,0.5363766666666667,B,12,202608080412,0,1,0.8,0.0,0,3460,B,53.637666666666675,04,1
1-2-5,1,0,2026-08-08,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.3333333333333333,0.4,0.0,0.6,0.5867033333333332,A,07,202608081007,0,1,0.19999999999999996,-0.5,0,4060,A,58.670333333333325,10,1
3-1-6,0,0,2026-08-08,1.0,5,0,0.0,0.5,まくり,0,5頭展開,0.09999999999999998,0.19999999999999996,0.5,0.0,0.35989000000000004,B,10,202608081210,0,1,0.0,-0.5,0,23420,B,35.989000000000004,12,3
2-1-4,0,0,2026-08-08,0.0,5,0,0.0,0.5,差し,0,5頭展開,0.6,0.8,0.8,0.19999999999999996,0.49927000000000005,B,05,202608081405,0,1,0.19999999999999996,0.0,0,4140,B,49.92700000000001,14,2
5-1-4,0,0,2026-08-08,0.19999999999999996,5,1,0.0,0.5,まくり差し,1,5頭展開,0.39999999999999997,0.4,0.19999999999999996,0.6,0.31215,B,03,202608081603,2300,1,0.0,0.0,0,2300,B,31.215,16,5
4-6-1,1,0,2026-08-08,1.0,5,0,0.0,0.5,まくり,0,5頭展開,0.19999999999999998,0.0,0.6,0.0,0.5503100000000001,A,12,202608081612,0,1,0.8,0.0,0,49660,A,55.031000000000006,16,4
5-2-1,0,0,2026-08-08,0.19999999999999996,5,1,0.0,0.5,まくり差し,1,5頭展開,0.4666666666666667,0.4,0.19999999999999996,0.8,0.48889666666666665,B,10,202608081710,17620,1,0.19999999999999996,0.0,0,17620,B,48.88966666666666,17,5
4-5-1,0,0,2026-08-08,0.6,5,0,0.0,0.5,まくり差し,0,5頭展開,0.5,0.0,0.5,1.0,0.42358000000000007,B,07,202608081807,0,1,0.8,0.0,0,9490,B,42.358000000000004,18,4
1-3-5,0,0,2026-08-08,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.4,0.0,0.5,0.8,0.41713999999999996,B,08,202608081808,0,1,0.8,-0.5,0,1270,B,41.714,18,1
1-5-4,1,1,2026-08-09,1.0,3,0,0.291,0.5726,逃げ,0,3まくり,0.5,0.5,0.5,0.5,0.7414999999999999,S,03,202608090303,0,1,0.8,0.0,-0.21,19670,S,74.231,03,1
1-3-4,0,0,2026-08-09,0.8,3,0,0.516,0.6291,抜き,0,3まくり,0.5,0.5,0.5,0.5,0.5175000000000001,B,07,202608090307,0,1,0.19999999999999996,0.5,0.1,1170,B,52.36600000000001,03,1
1-3-5,0,0,2026-08-09,0.19999999999999996,3,0,1.774,0.9436,逃げ,0,3まくり,0.8,0.8,0.5,0.8,0.51135,B,08,202608091208,0,1,0.6,0.0,-0.21,1150,B,52.699,12,1
1-5-3,0,0,2026-08-09,1.0,3,0,0.291,0.5726,逃げ,0,3まくり,0.0,0.0,0.5,0.0,0.45715,B,05,202608091305,0,1,0.19999999999999996,0.0,-0.21,890,B,45.796,13,1
3-1-4,0,0,2026-08-09,0.0,3,1,0.291,0.5726,まくり差し,0,3まくり,0.6000000000000001,0.4,0.5,0.8,0.33515000000000006,B,11,202608091311,1940,1,0.4,0.0,-0.21,1940,B,33.596000000000004,13,3
3-5-1,1,0,2026-08-09,1.0,3,1,0.291,0.5726,差し,0,3まくり,0.9333333333333333,1.0,0.8,1.0,0.6340666666666667,A,07,202608092307,13450,1,0.0,0.0,-0.21,13450,A,63.48766666666666,23,3
5-1-4,0,0,2026-08-09,0.19999999999999996,4,0,0.047,0.5116,まくり差し,0,4カドまくり,0.5,0.5,0.5,0.5,0.40630000000000005,B,10,202608090310,0,1,0.4,0.0,-0.04,4250,B,40.637,03,5
2-4-1,1,0,2026-08-09,0.8,4,0,0.2,0.5499,差し,0,4カドまくり,0.6666666666666666,1.0,0.0,1.0,0.6446833333333333,A,03,202608090503,0,1,1.0,0.0,-0.04,7320,A,64.62833333333333,05,2
2-4-5,0,0,2026-08-09,0.8,4,0,1.748,0.9371,差し,0,4カドまくり,0.5333333333333333,0.4,0.6,0.6,0.4740166666666667,B,06,202608090506,0,1,0.0,0.0,-0.04,2610,B,49.10966666666667,05,2
1-6-4,0,0,2026-08-09,1.0,4,0,1.732,0.933,逃げ,0,4カドまくり,0.6666666666666666,0.8,0.19999999999999996,1.0,0.5067833333333334,B,04,202608091004,0,1,0.19999999999999996,-0.5,-1.19,2270,B,51.220333333333336,10,1
1-3-2,0,0,2026-08-09,0.8,4,0,1.015,0.7538,逃げ,0,4カドまくり,0.6,0.8,0.19999999999999996,0.8,0.458,B,11,202608091411,0,1,0.19999999999999996,0.0,-0.04,950,B,46.775000000000006,14,1
1-2-4,1,1,2026-08-09,1.0,4,0,1.425,0.8564,抜き,0,4カドまくり,0.5333333333333333,0.19999999999999996,0.6,0.8,0.8123666666666667,S,04,202608091504,0,1,1.0,0.0,-0.04,960,S,82.62166666666666,15,1
5-1-2,0,0,2026-08-09,0.19999999999999996,4,0,0.588,0.6471,まくり差し,0,4カドまくり,0.8,0.8,1.0,0.6,0.47955,B,11,202608092011,0,1,0.19999999999999996,0.0,-0.04,18480,B,48.503,20,5
4-2-5,1,1,2026-08-09,1.0,4,1,1.425,0.8564,まくり,1,4カドまくり,0.6,1.0,0.19999999999999996,0.6,0.7139000000000001,S,06,202608092306,720,1,1.0,0.0,-0.04,720,S,72.775,23,4
5-1-4,0,0,2026-08-09,0.8,5,1,0.0,0.5,まくり差し,1,5頭展開,0.5,0.5,0.5,0.5,0.5013700000000001,B,10,202608090310,4250,1,0.8,1.5,0,4250,B,50.13700000000001,03,5
1-4-5,0,0,2026-08-09,0.4,5,0,0.0,0.5,逃げ,0,5頭展開,0.19999999999999998,0.6,0.0,0.0,0.4398500000000001,B,02,202608090502,0,1,1.0,-0.5,0,1570,B,43.98500000000001,05,1
2-4-1,1,0,2026-08-09,0.4,5,0,0.0,0.5,差し,0,5頭展開,0.7333333333333334,0.6,0.8,0.8,0.6531833333333333,A,03,202608090503,0,1,0.6,0.0,0,7320,A,65.31833333333333,05,2
2-4-5,0,0,2026-08-09,0.19999999999999996,5,0,0.0,0.5,差し,0,5頭展開,0.6,0.6,0.4,0.8,0.51929,B,06,202608090506,0,1,0.8,0.0,0,2610,B,51.929,05,2
5-4-1,1,0,2026-08-09,0.19999999999999996,5,1,0.0,0.5,まくり差し,1,5頭展開,0.6,0.8,0.4,0.6,0.6159200000000001,A,07,202608090907,4800,1,0.8,0.0,0,4800,A,61.59200000000001,09,5
1-2-3,0,0,2026-08-09,0.6,5,0,0.0,0.5,逃げ,0,5頭展開,0.8,0.8,0.8,0.8,0.5474000000000001,B,10,202608090910,0,1,0.8,0.0,0,380,B,54.74000000000001,09,1
