date,month,race_code,p109,lead_min,min_preclose_odds_top7,replaced,removed_ticket,added_ticket,baseline_hit,replacement_hit,baseline_preclose_comp,replacement_preclose_comp,baseline_final_comp,replacement_final_comp
2026-08-01,2026-08,202608010611,0.59015875,9.58792085,4.7,0,,,0,0,1.7304205512423152,1.7304205512423152,,
2026-08-01,2026-08,202608010612,0.6042965,8.655907833333334,6.4,0,,,0,0,1.860684725317741,1.860684725317741,,
2026-08-01,2026-08,202608010801,0.82150651,9.625372383333334,4.5,0,,,0,0,1.6189997986368536,1.6189997986368536,0.9403138183019516,0.9403138183019516
2026-08-01,2026-08,202608010802,0.44245135,9.578743699999999,14.4,0,,,1,1,3.587634875756287,3.587634875756287,,
2026-08-01,2026-08,202608010803,0.43857787,8.681131783333333,9.8,0,,,1,1,3.472879403015184,3.472879403015184,,
2026-08-01,2026-08,202608010804,0.31699737,9.719824516666668,10.0,0,,,0,0,3.484347600028501,3.484347600028501,,
2026-08-01,2026-08,202608010805,0.06868988,9.529189,63.0,0,,,1,1,12.490782816355908,12.490782816355908,,
2026-08-01,2026-08,202608010806,0.56117279,9.428971350000001,8.1,0,,,0,0,2.412879899633283,2.412879899633283,,
2026-08-01,2026-08,202608010807,0.17819635,9.639179383333333,23.3,0,,,1,1,6.2651793900140476,6.2651793900140476,,
2026-08-01,2026-08,202608010808,0.21030668,8.623293783333335,9.2,0,,,1,1,3.2440040258788665,3.2440040258788665,,
2026-08-01,2026-08,202608010809,0.45786629,9.672966800000001,6.5,0,,,1,1,2.0998917075011603,2.0998917075011603,,
2026-08-01,2026-08,202608010810,0.63809532,8.59880235,4.2,0,,,1,1,1.5027723462016997,1.5027723462016997,,
2026-08-01,2026-08,202608010811,0.57980045,8.675684283333334,7.9,0,,,1,1,2.084928011236061,2.084928011236061,,
2026-08-01,2026-08,202608010812,0.74833185,8.620441949999998,10.4,0,,,0,0,2.7664557665317737,2.7664557665317737,2.492131592367718,2.492131592367718
2026-08-01,2026-08,202608011001,0.57206434,9.553676016666666,7.1,0,,,1,1,2.114425692366112,2.114425692366112,,
2026-08-01,2026-08,202608011002,0.42777687,9.697905850000001,10.3,0,,,1,1,3.436002892691491,3.436002892691491,,
2026-08-01,2026-08,202608011003,0.71065631,9.616202716666667,4.0,0,,,0,0,1.3548756339405585,1.3548756339405585,0.8909015918205231,0.8909015918205231
2026-08-01,2026-08,202608011004,0.61726438,9.609126666666667,14.9,0,,,1,1,3.30104595530523,3.30104595530523,,
2026-08-01,2026-08,202608011005,0.70639105,9.703877299999998,11.8,0,,,1,1,3.1250403766792174,3.1250403766792174,2.390644190236382,2.390644190236382
2026-08-01,2026-08,202608011006,0.73050221,9.52723845,10.4,0,,,1,1,3.3039802252264954,3.3039802252264954,2.427380759691089,2.427380759691089
2026-08-01,2026-08,202608011007,0.52602572,9.671368966666668,11.6,0,,,0,0,4.0157012186347085,4.0157012186347085,,
2026-08-01,2026-08,202608011008,0.45217585,9.5052217,8.5,0,,,1,1,2.6375295747786285,2.6375295747786285,,
2026-08-01,2026-08,202608011009,0.55466166,9.586841166666666,12.5,0,,,1,1,2.826093739913949,2.826093739913949,,
2026-08-01,2026-08,202608011010,0.72042237,8.652712183333334,5.8,0,,,1,1,1.6350699199024419,1.6350699199024419,1.4019087161298796,1.4019087161298796
2026-08-01,2026-08,202608011011,0.68073676,9.565871983333333,10.1,0,,,1,1,2.2812024868639873,2.2812024868639873,1.8212273324296662,1.8212273324296662
2026-08-01,2026-08,202608011012,0.74890338,8.67019425,8.2,0,,,0,0,2.0432148400184795,2.0432148400184795,1.1567354989615426,1.1567354989615426
2026-08-01,2026-08,202608011101,0.79105679,9.500091666666666,6.6,0,,,0,0,2.0457358774874317,2.0457358774874317,1.1109703231802603,1.1109703231802603
2026-08-01,2026-08,202608011102,0.73349171,9.308795683333333,21.4,0,,,1,1,3.5629449859397404,3.5629449859397404,3.2505298510501506,3.2505298510501506
2026-08-01,2026-08,202608011103,0.31665037,9.64996395,20.1,0,,,0,0,4.779283241974672,4.779283241974672,,
2026-08-01,2026-08,202608011104,0.64580163,8.585945766666667,12.0,0,,,1,1,2.8222730245033585,2.8222730245033585,,
2026-08-01,2026-08,202608011105,0.71341441,8.617745166666667,9.7,0,,,1,1,2.394799951238831,2.394799951238831,1.572677966942447,1.572677966942447
2026-08-01,2026-08,202608011106,0.68621084,9.619902083333333,7.2,0,,,1,1,2.554354605561153,2.554354605561153,1.4263540937942345,1.4263540937942345
2026-08-01,2026-08,202608011108,0.69968513,9.671014716666667,8.5,0,,,1,1,1.7501909719884274,1.7501909719884274,1.4941483316681679,1.4941483316681679
2026-08-01,2026-08,202608011109,0.58002633,8.595138466666667,9.8,0,,,0,0,2.198840530220606,2.198840530220606,,
2026-08-01,2026-08,202608011110,0.79411884,9.5892711,6.9,0,,,1,1,1.941542987033988,1.941542987033988,1.1623738506283874,1.1623738506283874
2026-08-01,2026-08,202608011111,0.68217131,8.61022155,8.3,0,,,0,0,2.8956146615074587,2.8956146615074587,2.8700715289517214,2.8700715289517214
2026-08-01,2026-08,202608011112,0.64750531,8.650105883333334,10.4,0,,,0,0,2.7903599484531343,2.7903599484531343,,
2026-08-01,2026-08,202608011301,0.35735457,8.644374183333333,12.5,0,,,0,0,3.781487336133771,3.781487336133771,,
2026-08-01,2026-08,202608011302,0.64866915,9.6636452,9.3,0,,,1,1,3.1192326487393958,3.1192326487393958,,
2026-08-01,2026-08,202608011303,0.44725454,9.59471725,14.0,0,,,0,0,3.0048532506275643,3.0048532506275643,,
2026-08-01,2026-08,202608011304,0.6168712,8.627199749999999,14.0,0,,,0,0,3.5174932509598844,3.5174932509598844,,
2026-08-01,2026-08,202608011305,0.72675388,8.644543233333334,4.7,0,,,0,0,1.9276323503222061,1.9276323503222061,0.7405667488764001,0.7405667488764001
2026-08-01,2026-08,202608011306,0.49886137,8.628395616666667,7.7,0,,,0,0,2.2399667972553003,2.2399667972553003,,
2026-08-01,2026-08,202608011307,0.72169806,8.658644466666667,12.6,0,,,0,0,2.580112868596595,2.580112868596595,0.9765299591025954,0.9765299591025954
2026-08-01,2026-08,202608011308,0.54392741,8.703563566666666,9.2,0,,,0,0,2.395921205441631,2.395921205441631,,
2026-08-01,2026-08,202608011309,0.5986312,9.612566266666667,16.7,0,,,0,0,2.8998212629762263,2.8998212629762263,,
2026-08-01,2026-08,202608011310,0.80070693,8.616438283333334,6.9,0,,,0,0,2.1136372286742917,2.1136372286742917,1.0294549004204385,1.0294549004204385
2026-08-01,2026-08,202608011311,0.72615754,8.693618416666668,9.2,0,,,1,1,2.506092057721877,2.506092057721877,1.9900693348018033,1.9900693348018033
2026-08-01,2026-08,202608011312,0.77429185,8.646684316666667,7.2,0,,,0,0,1.8425487594617176,1.8425487594617176,1.5343069622738699,1.5343069622738699
2026-08-01,2026-08,202608011501,0.45169971,8.615199833333332,12.2,0,,,0,0,3.4481423646579907,3.4481423646579907,,
2026-08-01,2026-08,202608011502,0.62551003,9.656337266666666,14.2,0,,,1,1,3.527892469292714,3.527892469292714,,
2026-08-01,2026-08,202608011503,0.78418093,9.613476333333333,6.8,0,,,1,1,1.3955568351218854,1.3955568351218854,1.2107810166315738,1.2107810166315738
2026-08-01,2026-08,202608011504,0.20674508,8.581994533333333,23.3,0,,,0,0,5.321455993134588,5.321455993134588,,
2026-08-01,2026-08,202608011505,0.53603373,9.669358233333332,12.1,0,,,1,1,3.436898447972721,3.436898447972721,,
2026-08-01,2026-08,202608011506,0.3006371,9.644529,21.4,0,,,0,0,4.621840855121321,4.621840855121321,,
2026-08-01,2026-08,202608011507,0.70228475,9.613024450000001,17.4,0,,,1,1,3.472385986041411,3.472385986041411,2.3855191111164626,2.3855191111164626
2026-08-01,2026-08,202608011508,0.73106093,8.589776116666666,3.7,0,,,1,1,1.6255500498192315,1.6255500498192315,1.3637578221010622,1.3637578221010622
2026-08-01,2026-08,202608011509,0.74638974,8.600808966666667,6.1,0,,,0,0,2.8038811601294404,2.8038811601294404,2.1880881801240517,2.1880881801240517
2026-08-01,2026-08,202608011510,0.64908354,9.607564883333334,7.9,0,,,1,1,1.5754732249315961,1.5754732249315961,,
2026-08-01,2026-08,202608011511,0.72083699,8.450992566666667,5.4,0,,,1,1,1.790081183835923,1.790081183835923,1.4337035005683683,1.4337035005683683
2026-08-01,2026-08,202608011512,0.77049452,9.731015483333334,8.4,0,,,1,1,1.777148358003156,1.777148358003156,1.4072547935627329,1.4072547935627329
2026-08-01,2026-08,202608011601,0.81266656,9.674683933333334,2.7,1,1-2-3,1-6-2,0,0,1.2513289128265563,2.1853219802538826,1.3725813865823642,2.1770162791512284
2026-08-01,2026-08,202608011602,0.44445049,9.65529915,11.2,0,,,1,1,3.048519214500825,3.048519214500825,,
2026-08-01,2026-08,202608011603,0.52163703,9.596729833333335,8.0,0,,,0,0,2.621142485056112,2.621142485056112,,
2026-08-01,2026-08,202608011604,0.81667233,8.715558766666668,9.1,0,,,1,1,2.7224383782714723,2.7224383782714723,2.316875108562495,2.316875108562495
2026-08-01,2026-08,202608011605,0.33428909,9.6377939,11.8,0,,,0,0,3.234459726186275,3.234459726186275,,
2026-08-01,2026-08,202608011606,0.58370036,8.63738035,9.9,0,,,1,1,2.670484341752418,2.670484341752418,,
2026-08-01,2026-08,202608011607,0.61501014,8.668401,12.2,0,,,1,1,3.065035170254236,3.065035170254236,2.7246308032321087,2.7246308032321087
2026-08-01,2026-08,202608011608,0.52923202,8.520795766666668,10.8,0,,,0,0,2.405175015221245,2.405175015221245,,
2026-08-01,2026-08,202608011609,0.74153892,8.639271716666666,7.7,0,,,1,1,1.6562603807885543,1.6562603807885543,0.8496174025416576,0.8496174025416576
2026-08-01,2026-08,202608011610,0.56258229,9.681394366666666,10.9,0,,,0,0,2.6586483584006406,2.6586483584006406,,
2026-08-01,2026-08,202608011611,0.76461095,8.657965366666668,3.7,0,,,1,1,1.3546616677250756,1.3546616677250756,0.7641334978728274,0.7641334978728274
2026-08-01,2026-08,202608011612,0.706656,9.582726283333333,5.1,0,,,0,0,1.491435509258279,1.491435509258279,1.4112172160840541,1.4112172160840541
2026-08-01,2026-08,202608011801,0.85192237,9.621822433333334,4.9,0,,,1,1,1.5413219794878623,1.5413219794878623,1.4634267098332645,1.4634267098332645
2026-08-01,2026-08,202608011802,0.60771983,9.535785483333333,7.5,0,,,1,1,2.339887653366614,2.339887653366614,,
2026-08-01,2026-08,202608011803,0.75554595,9.579127616666666,7.7,0,,,1,1,2.405536156230541,2.405536156230541,1.7932889018936742,1.7932889018936742
2026-08-01,2026-08,202608011804,0.78257132,9.57302935,3.7,0,,,1,1,1.2956444087425683,1.2956444087425683,0.800845440028543,0.800845440028543
2026-08-01,2026-08,202608011805,0.69037028,9.5728297,9.1,0,,,0,0,2.802333649842328,2.802333649842328,1.5276151452376063,1.5276151452376063
2026-08-01,2026-08,202608011806,0.22985733,9.550447383333333,19.7,0,,,0,0,6.101791345999744,6.101791345999744,,
2026-08-01,2026-08,202608011807,0.63476557,8.656531933333333,5.5,0,,,0,0,1.8760609093850402,1.8760609093850402,,
2026-08-01,2026-08,202608011808,0.62998633,9.705065483333334,15.9,0,,,0,0,4.345398963458162,4.345398963458162,,
2026-08-01,2026-08,202608011809,0.73183297,8.581174183333333,12.9,0,,,0,0,2.4677210129469547,2.4677210129469547,1.3030033977148976,1.3030033977148976
2026-08-01,2026-08,202608011810,0.63244211,8.690952183333334,6.0,0,,,0,0,2.090651636372004,2.090651636372004,,
2026-08-01,2026-08,202608011811,0.49850891,8.607607083333333,15.8,0,,,0,0,3.3700033816643744,3.3700033816643744,,
2026-08-01,2026-08,202608011812,0.83118006,8.599346583333332,6.4,0,,,1,1,1.9832214579274132,1.9832214579274132,1.6330946843494263,1.6330946843494263
2026-08-01,2026-08,202608012001,0.7730377,8.562006816666667,10.6,0,,,0,0,2.206455251880506,2.206455251880506,0.9910839113757065,0.9910839113757065
2026-08-01,2026-08,202608012002,0.52197337,8.622409933333333,14.6,0,,,1,1,3.47101575431107,3.47101575431107,,
2026-08-01,2026-08,202608012003,0.61444954,9.65500035,12.6,0,,,1,1,2.771823250526816,2.771823250526816,,
2026-08-01,2026-08,202608012004,0.48666986,8.60860405,9.1,0,,,0,0,2.682742888775533,2.682742888775533,,
2026-08-01,2026-08,202608012005,0.65370982,9.712901716666666,4.9,0,,,0,0,2.012014909626668,2.012014909626668,0.9091113101343249,0.9091113101343249
2026-08-01,2026-08,202608012006,0.88091756,8.657091783333334,9.5,0,,,1,1,2.304196994292141,2.304196994292141,1.1176258964640258,1.1176258964640258
2026-08-01,2026-08,202608012007,0.64525114,9.653581,8.8,0,,,0,0,2.3931911454267816,2.3931911454267816,,
2026-08-01,2026-08,202608012008,0.38534141,8.588516133333334,2.8,1,1-2-3,1-3-5,1,1,1.8122619041858945,4.831640578153723,,
2026-08-01,2026-08,202608012009,0.57675369,8.602746933333332,8.9,0,,,0,0,2.5739887724889194,2.5739887724889194,,
2026-08-01,2026-08,202608012010,0.8509782,9.640123483333333,11.6,0,,,1,1,2.590653613638983,2.590653613638983,1.1784663153037616,1.1784663153037616
2026-08-01,2026-08,202608012011,0.64651829,8.654132216666666,5.5,0,,,1,1,1.718389449791056,1.718389449791056,,
2026-08-01,2026-08,202608012012,0.66271648,8.575971633333333,8.1,0,,,0,0,1.8441397896421259,1.8441397896421259,0.9890265997511833,0.9890265997511833
2026-08-01,2026-08,202608012201,0.8358881,8.583004433333334,3.7,0,,,1,1,1.3979429465266693,1.3979429465266693,1.2845437540385205,1.2845437540385205
2026-08-01,2026-08,202608012202,0.32612413,8.660626033333333,13.4,0,,,0,0,3.6983176405301292,3.6983176405301292,,
2026-08-01,2026-08,202608012203,0.23930298,9.584200433333333,24.4,0,,,0,0,5.970785029126117,5.970785029126117,,
2026-08-01,2026-08,202608012204,0.47968594,9.645774366666666,11.9,0,,,0,0,3.325924076605184,3.325924076605184,,
2026-08-01,2026-08,202608012205,0.39776218,9.68429505,13.0,0,,,0,0,4.4143038954872225,4.4143038954872225,,
2026-08-01,2026-08,202608012206,0.41198335,8.671617683333332,8.9,0,,,1,1,3.5530436363671507,3.5530436363671507,,
2026-08-01,2026-08,202608012207,0.4820548,8.5892711,10.4,0,,,0,0,2.7553136336092514,2.7553136336092514,,
2026-08-01,2026-08,202608012208,0.56231576,9.682073733333334,9.3,0,,,0,0,3.619443996348996,3.619443996348996,,
2026-08-01,2026-08,202608012209,0.90598636,9.645605499999999,5.5,0,,,1,1,1.46432839550994,1.46432839550994,1.1491862233674837,1.1491862233674837
2026-08-01,2026-08,202608012210,0.44833962,8.653801966666666,10.0,0,,,0,0,2.563979002371155,2.563979002371155,,
2026-08-01,2026-08,202608012211,0.61250987,8.61635855,6.8,0,,,0,0,1.9394019852605044,1.9394019852605044,,
2026-08-01,2026-08,202608012212,0.83692006,8.66796705,6.3,0,,,1,1,1.5944917493420734,1.5944917493420734,1.3430042555101869,1.3430042555101869
2026-08-01,2026-08,202608012301,0.78185925,8.58023785,5.9,0,,,1,1,1.518307380818792,1.518307380818792,1.333650741351551,1.333650741351551
2026-08-01,2026-08,202608012302,0.66145557,8.685985350000001,4.3,0,,,0,0,1.5830341588468129,1.5830341588468129,1.3478944488058742,1.3478944488058742
2026-08-01,2026-08,202608012303,0.83026642,8.632151883333334,6.5,0,,,1,1,2.0777998850811,2.0777998850811,2.2515814718200406,2.2515814718200406
2026-08-01,2026-08,202608012304,0.46577493,8.630193966666667,14.8,0,,,0,0,5.313068484047062,5.313068484047062,,
2026-08-01,2026-08,202608012305,0.80652057,8.593861416666666,6.1,0,,,1,1,1.647612911950212,1.647612911950212,1.507130265624344,1.507130265624344
2026-08-01,2026-08,202608012306,0.26589312,8.625271450000001,14.0,0,,,1,1,4.92782702053782,4.92782702053782,,
2026-08-01,2026-08,202608012307,0.19985144,8.579208066666666,41.7,0,,,0,0,8.204404213954312,8.204404213954312,,
2026-08-01,2026-08,202608012308,0.38816451,9.669070266666667,30.1,0,,,0,0,6.183803821870902,6.183803821870902,,
2026-08-01,2026-08,202608012309,0.66513651,9.560945866666666,11.8,0,,,0,0,3.2932788385085408,3.2932788385085408,2.539507429826295,2.539507429826295
2026-08-01,2026-08,202608012310,0.83329306,8.57561825,5.6,0,,,0,0,1.6031149913224694,1.6031149913224694,1.4023759746643565,1.4023759746643565
2026-08-01,2026-08,202608012311,0.60507834,8.669864233333334,14.7,0,,,0,0,2.9549326447515054,2.9549326447515054,,
2026-08-01,2026-08,202608012312,0.75560745,9.644118183333335,4.7,0,,,0,0,1.5706771013573408,1.5706771013573408,0.9046760318044369,0.9046760318044369
2026-08-02,2026-08,202608020101,0.27388847,9.602529666666667,24.2,0,,,0,0,5.77652890552431,5.77652890552431,,
2026-08-02,2026-08,202608020102,0.23498506,8.600838316666666,17.5,0,,,0,0,4.787286909906254,4.787286909906254,,
2026-08-02,2026-08,202608020103,0.47357425,9.632011166666667,29.8,0,,,0,0,5.777345485482188,5.777345485482188,,
2026-08-02,2026-08,202608020104,0.13087078,9.565699283333334,116.7,0,,,1,1,22.00607315251877,22.00607315251877,,
2026-08-02,2026-08,202608020105,0.42529137,8.616905216666668,16.7,0,,,0,0,3.6920626704040975,3.6920626704040975,,
2026-08-02,2026-08,202608020106,0.71753961,9.618361983333333,8.4,0,,,0,0,2.0724124662526378,2.0724124662526378,1.3935137364829588,1.3935137364829588
2026-08-02,2026-08,202608020107,0.50239653,8.6503548,6.8,0,,,0,0,2.30194812416845,2.30194812416845,,
2026-08-02,2026-08,202608020108,0.68813187,9.548979666666666,12.5,0,,,0,0,2.3925198005272468,2.3925198005272468,1.0167960178041666,1.0167960178041666
2026-08-02,2026-08,202608020109,0.30069589,9.635809616666668,13.4,0,,,0,0,3.0005690058035364,3.0005690058035364,,
2026-08-02,2026-08,202608020110,0.43253839,8.611822066666667,11.0,0,,,0,0,2.8416522979657457,2.8416522979657457,,
2026-08-02,2026-08,202608020111,0.45888311,9.59235505,9.4,0,,,1,1,2.9270696311094007,2.9270696311094007,,
2026-08-02,2026-08,202608020112,0.69326197,9.6699066,6.3,0,,,0,0,1.6995592653438572,1.6995592653438572,1.0113812430821019,1.0113812430821019
2026-08-02,2026-08,202608020501,0.25143601,9.588515016666666,37.8,0,,,0,0,8.422422622283658,8.422422622283658,,
2026-08-02,2026-08,202608020502,0.14622014,9.676435983333333,56.0,0,,,0,0,11.01189349589763,11.01189349589763,,
2026-08-02,2026-08,202608020503,0.29363082,9.665695466666667,32.5,0,,,0,0,7.255309471169205,7.255309471169205,,
2026-08-02,2026-08,202608020504,0.44786793,9.660692500000001,15.7,0,,,0,0,4.95927531476381,4.95927531476381,,
2026-08-02,2026-08,202608020505,0.43740193,8.636402783333333,13.8,0,,,0,0,3.2127389321909527,3.2127389321909527,,
2026-08-02,2026-08,202608020506,0.42466699,8.619180983333333,16.8,0,,,0,0,4.614642892926527,4.614642892926527,,
2026-08-02,2026-08,202608020507,0.62152139,9.686467033333335,7.2,0,,,0,0,2.3809045036270406,2.3809045036270406,,
2026-08-02,2026-08,202608020508,0.81480935,9.613792616666666,7.1,0,,,0,0,1.9393904768493844,1.9393904768493844,0.972431790404998,0.972431790404998
2026-08-02,2026-08,202608020509,0.68593559,9.558169483333334,11.5,0,,,1,1,2.53586380640793,2.53586380640793,2.1799331080642688,2.1799331080642688
2026-08-02,2026-08,202608020510,0.43066919,8.479193983333333,10.6,0,,,1,1,2.7063358260815957,2.7063358260815957,,
2026-08-02,2026-08,202608020511,0.62205602,9.624863716666665,8.0,0,,,1,1,2.1265605657976967,2.1265605657976967,,
2026-08-02,2026-08,202608020512,0.75482237,9.61048485,5.9,0,,,0,0,1.6132911344908865,1.6132911344908865,0.5767118623650518,0.5767118623650518
2026-08-02,2026-08,202608020601,0.42580101,9.654897066666667,9.3,0,,,0,0,3.3092659494725893,3.3092659494725893,,
2026-08-02,2026-08,202608020602,0.21638569,8.632943299999999,46.8,0,,,0,0,10.114365051540439,10.114365051540439,,
2026-08-02,2026-08,202608020603,0.30603564,8.60577775,22.4,0,,,1,1,5.2752628521268745,5.2752628521268745,,
2026-08-02,2026-08,202608020604,0.87934867,8.647785449999999,5.9,0,,,0,0,1.7590970604931977,1.7590970604931977,1.4188802549394444,1.4188802549394444
2026-08-02,2026-08,202608020605,0.38625088,8.613601716666667,41.5,0,,,0,0,9.575758091412562,9.575758091412562,,
2026-08-02,2026-08,202608020606,0.22385582,8.647140733333334,39.3,0,,,1,1,10.399354238376516,10.399354238376516,,
2026-08-02,2026-08,202608020607,0.19801199,8.554482766666666,17.7,0,,,1,1,4.698576920041326,4.698576920041326,,
2026-08-02,2026-08,202608020608,0.71391136,8.5756776,7.6,0,,,1,1,2.0814141037008675,2.0814141037008675,1.560361008581656,1.560361008581656
2026-08-02,2026-08,202608020609,0.64983495,8.667197683333335,7.9,0,,,0,0,1.9854488022087846,1.9854488022087846,,
2026-08-02,2026-08,202608020610,0.78098858,8.659011183333332,4.4,0,,,1,1,1.507212953590237,1.507212953590237,1.3251513182139334,1.3251513182139334
2026-08-02,2026-08,202608020611,0.63359384,9.543595316666666,7.5,0,,,0,0,2.1517967035895245,2.1517967035895245,,
2026-08-02,2026-08,202608020612,0.77478773,8.6682066,4.2,0,,,0,0,1.6932616199294654,1.6932616199294654,1.4948919178181623,1.4948919178181623
2026-08-02,2026-08,202608020801,0.76510134,9.659769783333333,4.3,0,,,0,0,1.448392990765395,1.448392990765395,1.285060225467955,1.285060225467955
2026-08-02,2026-08,202608020802,0.14911102,8.594976116666666,42.9,0,,,0,0,11.940018748735016,11.940018748735016,,
2026-08-02,2026-08,202608020803,0.42907898,9.629206983333335,15.2,0,,,0,0,4.676613453047108,4.676613453047108,,
2026-08-02,2026-08,202608020804,0.57986522,8.690070216666667,6.3,0,,,0,0,2.6481495297421445,2.6481495297421445,,
2026-08-02,2026-08,202608020805,0.73758159,8.586394383333333,7.0,0,,,0,0,1.4860192967459536,1.4860192967459536,0.8333152412289669,0.8333152412289669
2026-08-02,2026-08,202608020806,0.77173843,9.589816516666668,8.8,0,,,0,0,2.2328345714843802,2.2328345714843802,0.9620117904675278,0.9620117904675278
2026-08-02,2026-08,202608020807,0.3281686,9.629160566666666,34.3,0,,,0,0,6.892778873069201,6.892778873069201,,
2026-08-02,2026-08,202608020808,0.69207546,8.605598783333333,5.9,0,,,1,1,1.7371897929827795,1.7371897929827795,0.854991303544913,0.854991303544913
2026-08-02,2026-08,202608020809,0.50174981,9.606096483333333,18.1,0,,,0,0,4.414190734985327,4.414190734985327,,
2026-08-02,2026-08,202608020810,0.81313213,8.673295,5.8,0,,,1,1,1.7024756558564953,1.7024756558564953,1.497925312988244,1.497925312988244
2026-08-02,2026-08,202608020811,0.75610851,8.657501616666668,7.6,0,,,1,1,1.6993249240451522,1.6993249240451522,0.9463308380592853,0.9463308380592853
2026-08-02,2026-08,202608020812,0.7207943,9.543175016666668,7.6,0,,,0,0,2.1955839542133626,2.1955839542133626,1.99071456867489,1.99071456867489
2026-08-02,2026-08,202608021101,0.78118823,9.504497483333333,8.1,0,,,0,0,2.3065832832241706,2.3065832832241706,2.001998843189444,2.001998843189444
2026-08-02,2026-08,202608021102,0.79666487,8.995866316666667,6.1,0,,,1,1,1.703075179458786,1.703075179458786,1.4836794552584014,1.4836794552584014
2026-08-02,2026-08,202608021103,0.61010408,9.478324916666667,9.4,0,,,0,0,2.355026618827172,2.355026618827172,,
2026-08-02,2026-08,202608021104,0.72530613,9.610546433333333,7.2,0,,,0,0,1.704455909198752,1.704455909198752,0.8894347438655174,0.8894347438655174
2026-08-02,2026-08,202608021105,0.76165583,9.536179416666666,13.2,0,,,1,1,2.52412494116194,2.52412494116194,1.4866704091846623,1.4866704091846623
2026-08-02,2026-08,202608021106,0.71284799,9.427081016666667,6.4,0,,,1,1,1.8981746446780323,1.8981746446780323,1.8007378010881885,1.8007378010881885
2026-08-02,2026-08,202608021107,0.72029079,9.603092949999999,6.9,0,,,0,0,1.709696041356988,1.709696041356988,1.6260701346523603,1.6260701346523603
2026-08-02,2026-08,202608021108,0.72210749,9.604038233333334,9.4,0,,,0,0,2.080513208877345,2.080513208877345,1.671772942695634,1.671772942695634
2026-08-02,2026-08,202608021109,0.6988317,9.602163533333334,8.0,0,,,0,0,2.179584406066003,2.179584406066003,1.2503791780621722,1.2503791780621722
2026-08-02,2026-08,202608021110,0.75931464,9.638161333333333,10.3,0,,,0,0,2.2501224674336853,2.2501224674336853,2.1952931508741034,2.1952931508741034
2026-08-02,2026-08,202608021111,0.68695199,8.634835033333333,6.3,0,,,1,1,1.9743806374508348,1.9743806374508348,1.7682920232835961,1.7682920232835961
2026-08-02,2026-08,202608021112,0.69924524,8.66951405,6.5,0,,,1,1,1.9189262672202647,1.9189262672202647,1.8215943382515205,1.8215943382515205
2026-08-02,2026-08,202608021301,0.38557561,8.62496905,12.9,0,,,0,0,3.0179523690095866,3.0179523690095866,1.1603249525045007,1.1603249525045007
2026-08-02,2026-08,202608021302,0.62150998,9.627854183333334,13.1,0,,,0,0,4.426590604201033,4.426590604201033,,
2026-08-02,2026-08,202608021303,0.6564093,9.668303283333334,14.8,0,,,1,1,3.328023579268968,3.328023579268968,2.2464284005393687,2.2464284005393687
2026-08-02,2026-08,202608021304,0.2726407,8.674006416666666,29.5,0,,,0,0,7.613289838067714,7.613289838067714,,
2026-08-02,2026-08,202608021305,0.70245674,8.626985033333334,5.3,0,,,0,0,2.0299730999961225,2.0299730999961225,1.7324254821901324,1.7324254821901324
2026-08-02,2026-08,202608021306,0.86686612,9.474513533333333,6.5,0,,,1,1,1.6916849866642918,1.6916849866642918,1.5416973422677043,1.5416973422677043
2026-08-02,2026-08,202608021307,0.59998386,9.631489916666668,9.9,0,,,1,1,2.952948667828206,2.952948667828206,,
2026-08-02,2026-08,202608021308,0.63050457,9.621481833333332,4.5,0,,,0,0,1.7977581580973616,1.7977581580973616,,
2026-08-02,2026-08,202608021309,0.68793419,9.625099,10.7,0,,,1,1,2.708191240294671,2.708191240294671,1.0311705161573634,1.0311705161573634
2026-08-02,2026-08,202608021310,0.77981462,9.431850583333333,4.4,0,,,0,0,1.4665200299604753,1.4665200299604753,0.8059768394350945,0.8059768394350945
2026-08-02,2026-08,202608021311,0.54923493,9.598303983333333,7.7,0,,,0,0,2.0997098111665604,2.0997098111665604,,
2026-08-02,2026-08,202608021312,0.78121981,8.676095616666666,4.8,0,,,1,1,1.4219699117635052,1.4219699117635052,1.282490408311317,1.282490408311317
2026-08-02,2026-08,202608021501,0.51586681,9.649227683333333,7.3,0,,,1,1,2.186081567859235,2.186081567859235,,
2026-08-02,2026-08,202608021502,0.45030457,9.606212066666666,4.6,0,,,1,1,1.9663552079937932,1.9663552079937932,,
2026-08-02,2026-08,202608021503,0.81170809,9.6080326,9.1,0,,,0,0,2.2314930562586714,2.2314930562586714,1.0059986176260904,1.0059986176260904
2026-08-02,2026-08,202608021504,0.75582096,8.369058033333333,7.2,0,,,0,0,1.7541860068186934,1.7541860068186934,,
2026-08-02,2026-08,202608021505,0.71345868,9.569973000000001,8.8,0,,,0,0,2.1671365401908527,2.1671365401908527,1.4393579633024023,1.4393579633024023
2026-08-02,2026-08,202608021506,0.69415471,9.599458766666666,4.6,0,,,0,0,1.7950387919985948,1.7950387919985948,0.9684623613838294,0.9684623613838294
2026-08-02,2026-08,202608021507,0.60627005,9.597289133333334,6.4,0,,,0,0,1.9432818280127846,1.9432818280127846,,
2026-08-02,2026-08,202608021508,0.52240693,8.5551557,10.0,0,,,0,0,2.4034983795076807,2.4034983795076807,,
2026-08-02,2026-08,202608021509,0.61523658,8.649409,11.2,0,,,0,0,2.506330981515265,2.506330981515265,,
