month,date,race_code,p3head,actual_combo,y3head,hit,valid_payout,return_yen,cost_yen,top10,pair_train_3wins
2026-05,2026-05-09,202605092203,0.30393141229172443,1-3-2,0,0,1,0.0,1000,3-1-4;3-1-2;3-2-4;3-4-2;3-4-1;3-1-5;3-2-1;3-1-6;3-4-6;3-2-5,3142
2026-05,2026-05-10,202605100505,0.37563835611112,1-2-3,0,0,1,0.0,1000,3-4-6;3-5-6;3-6-4;3-6-5;3-2-6;3-1-6;3-6-2;3-6-1;3-2-4;3-2-5,3142
2026-05,2026-05-10,202605101409,0.4402475182900092,3-1-5,1,1,1,690.0,1000,3-1-5;3-5-1;3-1-4;3-5-4;3-5-6;3-4-5;3-2-5;3-1-2;3-1-6;3-5-2,3142
2026-05,2026-05-10,202605102108,0.445567322930605,3-5-6,1,1,1,4220.0,1000,3-1-2;3-1-6;3-2-6;3-1-5;3-2-5;3-2-1;3-1-4;3-5-6;3-5-2;3-2-4,3142
2026-05,2026-05-10,202605102203,0.30820716279702737,2-3-4,0,0,1,0.0,1000,3-2-4;3-1-4;3-1-2;3-4-2;3-4-1;3-2-1;3-1-5;3-4-6;3-2-5;3-4-5,3142
2026-05,2026-05-11,202605110503,0.3460944124218226,2-3-4,0,0,1,0.0,1000,3-1-4;3-4-6;3-2-4;3-4-2;3-1-6;3-1-2;3-6-4;3-4-1;3-4-5;3-1-5,3142
2026-05,2026-05-11,202605111106,0.3371755229430999,3-6-2,1,0,1,0.0,1000,3-1-6;3-1-5;3-1-2;3-5-6;3-2-6;3-1-4;3-2-5;3-5-1;3-6-5;3-6-1,3142
2026-05,2026-05-11,202605111107,0.44212107227298303,1-4-5,0,0,1,0.0,1000,3-4-6;3-1-4;3-6-4;3-1-6;3-4-1;3-4-5;3-2-4;3-1-5;3-4-2;3-6-1,3142
2026-05,2026-05-12,202605121103,0.33359870985014095,4-5-3,0,0,1,0.0,1000,3-1-5;3-2-5;3-5-2;3-5-4;3-5-1;3-4-5;3-1-4;3-1-2;3-2-4;3-5-6,3142
2026-05,2026-05-12,202605122205,0.3409014950215115,2-6-3,0,0,1,0.0,1000,3-5-6;3-6-5;3-1-6;3-1-5;3-6-1;3-2-6;3-4-6;3-6-4;3-6-2;3-5-1,3142
2026-05,2026-05-13,202605130403,0.30842602632923766,4-6-1,0,0,1,0.0,1000,3-1-6;3-1-4;3-4-6;3-6-1;3-6-4;3-4-1;3-1-2;3-2-6;3-6-2;3-1-5,3142
2026-05,2026-05-13,202605130404,0.30861807183773277,3-5-6,1,1,1,1410.0,1000,3-4-5;3-5-4;3-5-6;3-2-5;3-4-6;3-5-2;3-1-5;3-2-4;3-6-5;3-5-1,3142
2026-05,2026-05-13,202605131104,0.30574366555909316,3-5-2,1,1,1,10560.0,1000,3-1-5;3-1-6;3-1-2;3-2-5;3-2-6;3-5-6;3-2-1;3-5-1;3-5-2;3-1-4,3142
2026-05,2026-05-13,202605131907,0.3857335861554402,1-3-5,0,0,1,0.0,1000,3-4-5;3-2-5;3-2-4;3-5-4;3-1-5;3-1-4;3-5-2;3-4-2;3-1-2;3-5-1,3142
2026-05,2026-05-14,202605141008,0.30594667314247403,5-3-2,0,0,1,0.0,1000,3-2-5;3-5-2;3-1-5;3-5-1;3-1-2;3-5-4;3-5-6;3-4-5;3-2-1;3-2-4,3142
2026-05,2026-05-15,202605151904,0.31619459614082507,1-2-4,0,0,1,0.0,1000,3-2-5;3-2-4;3-2-6;3-1-2;3-2-1;3-5-2;3-4-2;3-6-2;3-1-4;3-1-5,3142
2026-05,2026-05-16,202605160402,0.310904662860323,2-1-4,0,0,1,0.0,1000,3-2-5;3-2-4;3-2-6;3-1-2;3-5-2;3-4-2;3-1-5;3-5-6;3-2-1;3-1-4,3142
2026-05,2026-05-16,202605161406,0.3547710090791405,5-2-6,0,0,1,0.0,1000,3-2-5;3-5-2;3-1-5;3-5-1;3-1-2;3-5-6;3-5-4;3-4-5;3-2-1;3-2-4,3142
2026-05,2026-05-16,202605161902,0.40128407804528804,1-4-5,0,0,1,0.0,1000,3-4-5;3-4-6;3-5-6;3-1-5;3-1-4;3-5-4;3-2-5;3-2-4;3-1-6;3-6-4,3142
2026-05,2026-05-17,202605171006,0.3070472130376026,5-4-6,0,0,1,0.0,1000,3-5-6;3-4-6;3-6-5;3-4-5;3-5-4;3-6-4;3-2-5;3-5-2;3-2-6;3-2-4,3142
2026-05,2026-05-17,202605171009,0.3360163255884353,3-2-4,1,1,1,1990.0,1000,3-4-5;3-5-4;3-2-5;3-1-5;3-5-6;3-5-2;3-2-4;3-1-4;3-4-6;3-5-1,3142
2026-05,2026-05-17,202605171505,0.3200616947792534,1-5-2,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-6;3-5-4;3-2-1;3-1-4;3-1-6,3142
2026-05,2026-05-17,202605171901,0.30241690799496107,1-5-2,0,0,1,0.0,1000,3-1-2;3-1-4;3-2-1;3-2-4;3-1-5;3-4-1;3-2-5;3-4-2;3-1-6;3-5-1,3142
2026-05,2026-05-18,202605180603,0.32088263658953725,4-5-6,0,0,1,0.0,1000,3-1-6;3-4-6;3-1-4;3-6-1;3-6-4;3-1-5;3-5-6;3-6-5;3-4-1;3-1-2,3142
2026-05,2026-05-18,202605181003,0.36719127780463096,3-1-4,1,1,1,510.0,1000,3-1-4;3-4-1;3-1-2;3-1-5;3-2-4;3-4-2;3-4-5;3-2-1;3-1-6;3-4-6,3142
2026-05,2026-05-18,202605181008,0.4053480347967226,3-1-4,1,1,1,1360.0,1000,3-1-5;3-1-4;3-4-5;3-5-1;3-5-4;3-4-1;3-1-2;3-2-5;3-5-2;3-2-4,3142
2026-05,2026-05-18,202605181411,0.31780545313194186,6-3-2,0,0,1,0.0,1000,3-5-6;3-6-5;3-1-5;3-1-6;3-5-4;3-4-6;3-5-1;3-4-5;3-2-5;3-5-2,3142
2026-05,2026-05-18,202605181806,0.3114016573967647,1-2-6,0,0,1,0.0,1000,3-1-6;3-2-6;3-4-6;3-6-1;3-1-4;3-6-4;3-1-2;3-6-2;3-2-4;3-2-1,3142
2026-05,2026-05-19,202605190107,0.3243784192587491,1-3-4,0,0,1,0.0,1000,3-1-4;3-1-6;3-1-2;3-1-5;3-4-1;3-2-1;3-2-4;3-4-6;3-6-1;3-5-1,3142
2026-05,2026-05-19,202605190201,0.309531325302896,2-4-3,0,0,1,0.0,1000,3-1-4;3-1-5;3-4-5;3-5-4;3-2-4;3-1-2;3-2-5;3-4-1;3-5-1;3-1-6,3142
2026-05,2026-05-19,202605191402,0.3360936808628916,4-6-3,0,0,1,0.0,1000,3-1-6;3-1-5;3-5-6;3-6-5;3-6-1;3-1-4;3-4-6;3-5-1;3-6-4;3-1-2,3142
2026-05,2026-05-21,202605210508,0.32851572504843585,1-2-4,0,0,1,0.0,1000,3-1-2;3-1-5;3-2-5;3-1-4;3-2-4;3-2-1;3-1-6;3-2-6;3-4-2;3-5-2,3142
2026-05,2026-05-21,202605211902,0.3329238843103074,3-4-1,1,1,1,2130.0,1000,3-1-4;3-2-4;3-4-1;3-1-5;3-4-5;3-1-2;3-4-2;3-5-4;3-2-5;3-2-1,3142
2026-05,2026-05-22,202605221301,0.3357226899172678,3-5-6,1,0,1,0.0,1000,3-1-4;3-1-6;3-4-6;3-6-4;3-1-5;3-1-2;3-2-4;3-4-1;3-2-6;3-6-1,3142
2026-05,2026-05-22,202605221803,0.3179459400993345,3-4-1,1,1,1,3500.0,1000,3-1-5;3-5-1;3-5-4;3-1-4;3-4-5;3-5-6;3-4-1;3-5-2;3-1-6;3-2-5,3142
2026-05,2026-05-23,202605231606,0.34746073680198014,1-2-3,0,0,1,0.0,1000,3-1-6;3-6-1;3-1-5;3-5-6;3-1-2;3-6-5;3-2-6;3-6-2;3-5-1;3-1-4,3142
2026-05,2026-05-23,202605231806,0.3028311731956022,4-2-1,0,0,1,0.0,1000,3-1-4;3-4-1;3-4-5;3-4-2;3-4-6;3-2-4;3-1-5;3-5-4;3-1-2;3-5-1,3142
2026-05,2026-05-24,202605241305,0.35811997380331556,6-1-2,0,0,1,0.0,1000,3-2-6;3-5-6;3-2-5;3-6-5;3-6-2;3-5-2;3-1-6;3-2-4;3-1-5;3-4-6,3142
2026-05,2026-05-24,202605241902,0.3498446672257832,3-1-4,1,1,1,1050.0,1000,3-1-5;3-1-4;3-4-5;3-5-4;3-5-1;3-4-1;3-1-2;3-2-5;3-5-2;3-2-4,3142
2026-05,2026-05-24,202605242308,0.31906294070175545,3-6-4,1,0,1,0.0,1000,3-1-2;3-1-4;3-2-4;3-1-6;3-2-6;3-1-5;3-4-6;3-4-2;3-2-5;3-2-1,3142
2026-05,2026-05-25,202605251006,0.31189770003813483,3-2-6,1,0,1,0.0,1000,3-4-6;3-6-4;3-4-5;3-1-4;3-5-4;3-5-6;3-4-1;3-2-4;3-1-6;3-4-2,3142
2026-05,2026-05-25,202605251303,0.31075838725279953,3-4-6,1,0,1,0.0,1000,3-1-5;3-5-1;3-2-5;3-5-2;3-1-2;3-2-1;3-5-6;3-5-4;3-1-4;3-4-5,3142
2026-05,2026-05-25,202605252308,0.3129530151669303,1-2-3,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-2;3-2-5;3-1-2;3-5-6;3-5-4;3-1-4;3-4-5;3-1-6,3142
2026-05,2026-05-26,202605261007,0.39302779768538737,5-1-4,0,0,1,0.0,1000,3-4-5;3-5-4;3-5-6;3-5-2;3-2-5;3-1-5;3-5-1;3-4-6;3-2-4;3-1-4,3142
2026-05,2026-05-26,202605261009,0.3887210589031277,3-4-2,1,1,1,5660.0,1000,3-4-5;3-5-4;3-4-6;3-4-2;3-2-4;3-5-6;3-1-4;3-4-1;3-5-2;3-6-4,3142
2026-05,2026-05-26,202605261707,0.34882326740420844,3-1-5,1,1,1,600.0,1000,3-1-5;3-5-1;3-1-6;3-5-6;3-1-2;3-1-4;3-6-5;3-6-1;3-2-5;3-5-2,3142
2026-05,2026-05-26,202605262408,0.30988750110958413,3-1-5,1,1,1,1370.0,1000,3-1-4;3-1-5;3-4-1;3-1-6;3-4-5;3-5-1;3-1-2;3-5-4;3-4-6;3-2-4,3142
2026-05,2026-05-27,202605271805,0.32458934243147347,4-6-5,0,0,1,0.0,1000,3-4-6;3-1-6;3-6-4;3-1-4;3-6-1;3-4-1;3-1-5;3-5-6;3-6-5;3-4-5,3142
2026-05,2026-05-29,202605290203,0.35392787983631546,3-4-2,1,1,1,4630.0,1000,3-4-6;3-1-4;3-4-2;3-4-1;3-2-4;3-6-4;3-4-5;3-1-2;3-1-6;3-2-6,3142
2026-05,2026-05-29,202605290808,0.35302026286189275,5-3-6,0,0,1,0.0,1000,3-5-6;3-1-5;3-5-1;3-6-5;3-1-6;3-5-2;3-5-4;3-2-5;3-1-4;3-4-5,3142
2026-05,2026-05-29,202605292308,0.3069648606769648,4-5-3,0,0,1,0.0,1000,3-1-4;3-1-5;3-4-5;3-1-2;3-2-4;3-1-6;3-2-5;3-4-6;3-5-4;3-4-1,3142
2026-05,2026-05-30,202605301109,0.3663895886294501,3-1-5,1,1,1,760.0,1000,3-1-5;3-1-4;3-4-5;3-5-4;3-5-1;3-4-1;3-1-2;3-2-5;3-5-2;3-2-4,3142
2026-05,2026-05-30,202605301202,0.3506720677283606,1-5-4,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-6;3-5-4;3-4-5;3-5-2;3-1-4;3-2-5;3-1-6;3-6-5,3142
2026-05,2026-05-31,202605311104,0.3077203650199107,5-3-4,0,0,1,0.0,1000,3-1-5;3-1-6;3-1-2;3-5-6;3-2-5;3-5-1;3-1-4;3-5-2;3-2-6;3-2-1,3142
2026-06,2026-06-01,202606011407,0.33987304108063904,3-6-1,1,1,1,5030.0,1000,3-2-6;3-6-2;3-4-6;3-6-4;3-2-4;3-1-6;3-4-2;3-6-1;3-1-2;3-1-4,3730
2026-06,2026-06-01,202606012409,0.35269713030545735,4-6-1,0,0,1,0.0,1000,3-1-5;3-1-4;3-1-2;3-5-1;3-1-6;3-2-1;3-2-5;3-4-1;3-5-2;3-4-5,3730
2026-06,2026-06-02,202606020501,0.312568766577239,1-3-2,0,0,1,0.0,1000,3-1-2;3-1-4;3-2-1;3-1-5;3-1-6;3-2-4;3-2-5;3-4-1;3-5-1;3-2-6,3730
2026-06,2026-06-02,202606020503,0.4060451137913982,1-5-2,0,0,1,0.0,1000,3-5-6;3-1-5;3-5-1;3-5-4;3-4-5;3-6-5;3-5-2;3-1-4;3-1-6;3-2-5,3730
2026-06,2026-06-03,202606031301,0.355455733193623,3-2-6,1,0,1,0.0,1000,3-1-4;3-2-4;3-1-2;3-4-1;3-4-2;3-4-6;3-2-1;3-1-5;3-1-6;3-4-5,3730
2026-06,2026-06-03,202606032410,0.3052342449026073,6-3-1,0,0,1,0.0,1000,3-1-6;3-6-1;3-4-6;3-1-4;3-6-4;3-2-6;3-1-2;3-1-5;3-6-2;3-5-6,3730
2026-06,2026-06-04,202606041006,0.3178893892636645,1-3-5,0,0,1,0.0,1000,3-2-5;3-5-6;3-2-6;3-5-2;3-6-5;3-6-2;3-1-5;3-2-4;3-1-6;3-1-2,3730
2026-06,2026-06-04,202606041010,0.3042991367096711,3-2-1,1,0,1,0.0,1000,3-2-5;3-5-2;3-1-5;3-5-6;3-5-1;3-5-4;3-1-2;3-2-4;3-2-6;3-4-5,3730
2026-06,2026-06-05,202606051010,0.31600207557892523,4-3-5,0,0,1,0.0,1000,3-1-4;3-4-5;3-4-1;3-1-5;3-5-4;3-4-6;3-5-1;3-2-4;3-4-2;3-1-6,3730
2026-06,2026-06-07,202606072401,0.3190759011832668,5-1-6,0,0,1,0.0,1000,3-1-5;3-5-1;3-5-4;3-4-5;3-5-2;3-5-6;3-2-5;3-1-4;3-1-2;3-4-1,3730
2026-06,2026-06-08,202606080501,0.3051057539782554,3-5-1,1,1,1,8300.0,1000,3-1-2;3-1-6;3-1-5;3-1-4;3-2-1;3-2-6;3-2-5;3-2-4;3-5-1;3-4-1,3730
2026-06,2026-06-08,202606081806,0.339205067165284,2-1-4,0,0,1,0.0,1000,3-1-2;3-1-5;3-2-5;3-1-4;3-2-4;3-5-2;3-2-1;3-4-2;3-4-5;3-5-1,3730
2026-06,2026-06-10,202606101104,0.3205715957698132,1-5-4,0,0,1,0.0,1000,3-4-5;3-1-4;3-5-4;3-1-5;3-4-1;3-5-1;3-2-4;3-4-2;3-1-2;3-2-5,3730
2026-06,2026-06-10,202606101105,0.3228179890773678,5-3-2,0,0,1,0.0,1000,3-5-6;3-2-6;3-2-5;3-6-5;3-5-2;3-6-2;3-1-6;3-1-5;3-1-2;3-5-1,3730
2026-06,2026-06-11,202606110303,0.3086578322484194,3-1-2,1,1,1,3600.0,1000,3-4-6;3-1-6;3-6-4;3-1-4;3-2-6;3-2-4;3-1-2;3-6-2;3-6-1;3-4-2,3730
2026-06,2026-06-11,202606111408,0.34040484899945506,4-6-3,0,0,1,0.0,1000,3-4-5;3-1-4;3-2-4;3-4-2;3-4-1;3-5-4;3-4-6;3-1-5;3-2-5;3-1-2,3730
2026-06,2026-06-12,202606120308,0.505809907051284,3-5-6,1,0,1,0.0,1000,3-1-5;3-1-4;3-5-1;3-1-2;3-2-5;3-4-5;3-5-4;3-5-2;3-1-6;3-4-1,3730
2026-06,2026-06-12,202606121102,0.34937430680959775,3-5-4,1,1,1,4080.0,1000,3-4-5;3-4-6;3-1-4;3-2-4;3-4-2;3-5-4;3-4-1;3-6-4;3-1-5;3-2-5,3730
2026-06,2026-06-12,202606121408,0.3290930225611948,2-4-1,0,0,1,0.0,1000,3-2-4;3-4-6;3-4-2;3-1-4;3-4-1;3-4-5;3-6-4;3-1-2;3-2-6;3-1-6,3730
2026-06,2026-06-12,202606122203,0.3392940827618985,3-2-5,1,1,1,4160.0,1000,3-1-5;3-5-1;3-1-6;3-1-2;3-1-4;3-5-6;3-2-5;3-5-2;3-2-1;3-6-1,3730
2026-06,2026-06-13,202606131402,0.5481184729356163,1-3-2,0,0,1,0.0,1000,3-1-2;3-1-4;3-2-4;3-1-6;3-2-1;3-1-5;3-4-1;3-2-6;3-4-2;3-2-5,3730
2026-06,2026-06-14,202606140307,0.46024419230621016,3-1-2,1,1,1,1180.0,1000,3-1-6;3-1-4;3-1-5;3-4-6;3-5-6;3-6-4;3-1-2;3-6-1;3-2-6;3-6-5,3730
2026-06,2026-06-15,202606150304,0.3972328828591331,1-3-2,0,0,1,0.0,1000,3-1-4;3-2-4;3-1-2;3-4-6;3-1-6;3-4-2;3-4-1;3-2-6;3-6-4;3-2-1,3730
2026-06,2026-06-15,202606152203,0.34489244559549714,3-2-5,1,0,1,0.0,1000,3-1-4;3-4-6;3-2-4;3-4-1;3-1-5;3-4-5;3-1-6;3-1-2;3-4-2;3-6-4,3730
2026-06,2026-06-15,202606152206,0.3114072708137816,2-1-3,0,0,1,0.0,1000,3-2-6;3-4-6;3-2-4;3-6-4;3-6-2;3-5-6;3-2-5;3-4-2;3-6-5;3-4-5,3730
2026-06,2026-06-15,202606152207,0.3547555459660249,1-4-5,0,0,1,0.0,1000,3-5-6;3-2-5;3-5-2;3-6-5;3-1-5;3-5-1;3-2-6;3-5-4;3-4-5;3-6-2,3730
2026-06,2026-06-16,202606160908,0.4006863421626294,3-5-2,1,0,1,0.0,1000,3-1-4;3-1-5;3-4-5;3-2-4;3-5-4;3-4-1;3-1-2;3-2-5;3-4-2;3-5-1,3730
2026-06,2026-06-16,202606161606,0.31375169998075947,4-5-3,0,0,1,0.0,1000,3-1-4;3-1-5;3-4-1;3-4-5;3-5-1;3-5-4;3-1-2;3-2-4;3-4-2;3-1-6,3730
2026-06,2026-06-18,202606180407,0.3480731228841505,3-6-2,1,0,1,0.0,1000,3-1-2;3-1-4;3-1-6;3-2-4;3-2-6;3-1-5;3-2-5;3-2-1;3-4-6;3-4-2,3730
2026-06,2026-06-18,202606180910,0.3178343897219588,3-2-1,1,0,1,0.0,1000,3-1-6;3-1-5;3-1-4;3-6-1;3-1-2;3-4-6;3-5-6;3-6-4;3-2-6;3-5-1,3730
2026-06,2026-06-19,202606190202,0.31369939145422465,2-6-3,0,0,1,0.0,1000,3-2-5;3-5-2;3-5-6;3-1-5;3-2-6;3-1-2;3-5-1;3-2-4;3-6-5;3-5-4,3730
2026-06,2026-06-19,202606190203,0.3873644892153024,3-2-6,1,1,1,1340.0,1000,3-1-6;3-2-6;3-6-2;3-6-1;3-5-6;3-6-5;3-1-2;3-1-5;3-6-4;3-4-6,3730
2026-06,2026-06-19,202606190205,0.3012661757937785,1-6-3,0,0,1,0.0,1000,3-1-4;3-4-1;3-1-5;3-4-5;3-4-6;3-1-6;3-1-2;3-4-2;3-5-4;3-2-4,3730
2026-06,2026-06-19,202606190208,0.3058953020377045,5-6-1,0,0,1,0.0,1000,3-1-6;3-1-5;3-6-1;3-5-6;3-1-4;3-6-5;3-5-1;3-1-2;3-4-6;3-6-4,3730
2026-06,2026-06-19,202606190405,0.3943346594420118,2-6-5,0,0,1,0.0,1000,3-1-5;3-1-6;3-5-6;3-6-5;3-5-1;3-6-1;3-1-4;3-1-2;3-2-5;3-5-2,3730
2026-06,2026-06-19,202606191310,0.3125538180841307,3-1-5,1,1,1,830.0,1000,3-1-5;3-5-1;3-1-4;3-1-6;3-5-6;3-4-5;3-5-4;3-1-2;3-2-5;3-5-2,3730
2026-06,2026-06-19,202606192108,0.3032247359909186,1-3-2,0,0,1,0.0,1000,3-2-4;3-1-4;3-4-5;3-2-5;3-1-5;3-4-2;3-1-2;3-5-4;3-5-2;3-4-1,3730
2026-06,2026-06-20,202606200205,0.3249220327860523,1-4-6,0,0,1,0.0,1000,3-1-4;3-4-1;3-1-5;3-4-5;3-4-6;3-1-6;3-5-4;3-5-1;3-6-4;3-1-2,3730
2026-06,2026-06-20,202606200208,0.40643222481715596,5-6-3,0,0,1,0.0,1000,3-1-6;3-6-1;3-1-5;3-5-6;3-1-4;3-4-6;3-2-6;3-6-5;3-6-4;3-1-2,3730
2026-06,2026-06-20,202606200209,0.352335522922411,2-1-6,0,0,1,0.0,1000,3-2-5;3-5-2;3-5-6;3-2-6;3-2-4;3-6-5;3-5-4;3-4-5;3-6-2;3-1-5,3730
2026-06,2026-06-20,202606200401,0.38506775272071603,1-4-3,0,0,1,0.0,1000,3-1-4;3-1-5;3-4-5;3-5-4;3-5-1;3-4-1;3-1-6;3-4-6;3-1-2;3-5-6,3730
2026-06,2026-06-20,202606200503,0.40250811922091245,3-2-5,1,1,1,4940.0,1000,3-5-4;3-4-5;3-5-2;3-2-5;3-5-6;3-1-5;3-5-1;3-2-4;3-6-5;3-4-6,3730
2026-06,2026-06-20,202606201106,0.3689126866975689,3-1-5,1,1,1,820.0,1000,3-1-5;3-1-4;3-1-6;3-5-1;3-1-2;3-4-1;3-4-5;3-5-4;3-2-5;3-2-1,3730
2026-06,2026-06-21,202606210202,0.4729958135959672,2-3-5,0,0,1,0.0,1000,3-1-2;3-2-6;3-2-1;3-2-5;3-1-6;3-6-2;3-2-4;3-1-5;3-5-2;3-1-4,3730
2026-06,2026-06-21,202606210405,0.38419184954283286,1-4-2,0,0,1,0.0,1000,3-1-5;3-5-1;3-2-5;3-5-2;3-1-2;3-5-4;3-1-4;3-4-5;3-5-6;3-2-1,3730
2026-06,2026-06-21,202606210807,0.3343182795334925,4-1-5,0,0,1,0.0,1000,3-1-5;3-4-5;3-1-4;3-5-4;3-5-6;3-5-1;3-1-6;3-4-6;3-4-1;3-6-5,3730
2026-06,2026-06-21,202606211904,0.3308062099235237,4-3-6,0,0,1,0.0,1000,3-4-6;3-1-6;3-6-4;3-1-4;3-6-1;3-2-6;3-6-2;3-2-4;3-1-2;3-4-1,3730
2026-06,2026-06-22,202606220201,0.3155113078845634,3-4-2,1,1,1,1310.0,1000,3-2-4;3-4-2;3-1-4;3-4-6;3-4-5;3-4-1;3-1-2;3-5-4;3-6-4;3-2-5,3730
2026-06,2026-06-22,202606220207,0.307519540743432,2-3-4,0,0,1,0.0,1000,3-2-5;3-5-2;3-1-5;3-5-4;3-4-5;3-5-1;3-5-6;3-2-4;3-1-2;3-1-4,3730
2026-06,2026-06-22,202606221005,0.32166098551872213,3-1-5,1,1,1,960.0,1000,3-1-5;3-1-6;3-1-2;3-1-4;3-5-1;3-2-1;3-6-1;3-4-1;3-2-5;3-5-6,3730
2026-06,2026-06-22,202606221301,0.31546584181028486,3-4-5,1,0,1,0.0,1000,3-1-4;3-1-2;3-1-5;3-1-6;3-4-1;3-2-4;3-2-1;3-5-1;3-2-5;3-4-2,3730
2026-06,2026-06-22,202606221503,0.3170654775432564,3-6-5,1,1,1,1330.0,1000,3-1-6;3-2-6;3-6-1;3-4-6;3-6-4;3-5-6;3-1-5;3-1-4;3-6-2;3-6-5,3730
2026-06,2026-06-22,202606221506,0.3205939166447346,2-1-5,0,0,1,0.0,1000,3-2-5;3-1-5;3-5-2;3-5-1;3-1-2;3-5-4;3-2-1;3-4-5;3-2-4;3-5-6,3730
2026-06,2026-06-23,202606231502,0.3134795756294953,3-2-5,1,1,1,7490.0,1000,3-1-4;3-1-2;3-2-4;3-1-5;3-2-1;3-1-6;3-4-2;3-2-5;3-4-1;3-2-6,3730
2026-06,2026-06-23,202606231906,0.3039912144660028,1-2-3,0,0,1,0.0,1000,3-4-5;3-1-4;3-5-4;3-4-1;3-1-5;3-2-4;3-4-2;3-5-1;3-2-5;3-5-2,3730
2026-06,2026-06-23,202606232203,0.3559207340496875,3-4-2,1,1,1,1270.0,1000,3-1-4;3-1-2;3-2-4;3-1-5;3-4-1;3-4-2;3-2-1;3-4-5;3-1-6;3-2-5,3730
2026-06,2026-06-24,202606240401,0.32059483037947517,1-3-5,0,0,1,0.0,1000,3-1-5;3-2-5;3-5-2;3-5-1;3-1-2;3-5-4;3-4-5;3-1-4;3-2-4;3-5-6,3730
2026-06,2026-06-24,202606242203,0.34561968664124376,3-4-6,1,1,1,1420.0,1000,3-1-4;3-1-6;3-1-5;3-1-2;3-4-6;3-4-1;3-2-4;3-6-1;3-2-6;3-6-4,3730
2026-06,2026-06-25,202606250405,0.32380884630488516,3-2-1,1,1,1,2900.0,1000,3-1-2;3-1-5;3-1-6;3-2-5;3-2-6;3-1-4;3-2-1;3-5-1;3-5-2;3-5-6,3730
2026-06,2026-06-25,202606250407,0.4456200000017924,3-4-5,1,1,1,1480.0,1000,3-4-5;3-2-4;3-5-4;3-1-4;3-4-2;3-2-5;3-1-5;3-5-2;3-4-1;3-4-6,3730
2026-06,2026-06-26,202606260401,0.4192411473981012,5-1-4,0,0,1,0.0,1000,3-5-4;3-4-5;3-1-5;3-5-1;3-5-6;3-5-2;3-2-5;3-1-4;3-6-5;3-4-1,3730
2026-06,2026-06-26,202606260409,0.32494868989101666,4-3-1,0,0,1,0.0,1000,3-2-4;3-1-2;3-2-1;3-2-5;3-4-2;3-2-6;3-1-4;3-5-2;3-1-5;3-4-1,3730
2026-06,2026-06-26,202606262202,0.32134483396354535,1-3-6,0,0,1,0.0,1000,3-1-6;3-1-5;3-1-4;3-1-2;3-6-1;3-4-6;3-5-6;3-5-1;3-4-1;3-2-6,3730
2026-06,2026-06-26,202606262203,0.40241965007684055,3-1-5,1,1,1,2000.0,1000,3-1-4;3-1-6;3-1-5;3-4-1;3-4-6;3-1-2;3-2-4;3-6-4;3-4-5;3-6-1,3730
2026-06,2026-06-27,202606270907,0.3594357182470129,4-3-1,0,0,1,0.0,1000,3-1-5;3-1-4;3-1-2;3-1-6;3-2-5;3-5-1;3-5-6;3-4-5;3-2-4;3-5-2,3730
2026-06,2026-06-27,202606271301,0.34514926158401765,3-5-4,1,1,1,1140.0,1000,3-5-6;3-1-5;3-6-5;3-2-5;3-1-6;3-5-1;3-4-5;3-5-4;3-5-2;3-1-4,3730
2026-06,2026-06-27,202606271706,0.3402931344414156,3-2-4,1,1,1,8150.0,1000,3-4-6;3-6-4;3-1-4;3-4-5;3-4-1;3-5-4;3-1-6;3-2-4;3-4-2;3-5-6,3730
2026-06,2026-06-27,202606272106,0.3161399362291896,6-5-1,0,0,1,0.0,1000,3-1-6;3-1-5;3-5-6;3-6-5;3-6-1;3-5-1;3-1-4;3-4-6;3-6-4;3-1-2,3730
2026-06,2026-06-27,202606272203,0.3284986911801168,2-3-1,0,0,1,0.0,1000,3-1-2;3-1-4;3-1-5;3-2-1;3-2-4;3-2-5;3-4-1;3-5-1;3-1-6;3-4-2,3730
2026-06,2026-06-28,202606281203,0.3765783528115842,2-3-1,0,0,1,0.0,1000,3-2-5;3-5-2;3-1-5;3-5-1;3-5-6;3-1-2;3-5-4;3-2-1;3-2-4;3-2-6,3730
2026-06,2026-06-30,202606300203,0.36880001831107184,5-3-4,0,0,1,0.0,1000,3-1-5;3-5-4;3-4-5;3-5-1;3-1-4;3-2-5;3-5-2;3-5-6;3-1-2;3-4-1,3730
2026-06,2026-06-30,202606300506,0.34599272477430154,1-3-6,0,0,1,0.0,1000,3-1-4;3-1-5;3-1-2;3-1-6;3-4-1;3-2-1;3-5-1;3-2-4;3-4-6;3-4-5,3730
2026-06,2026-06-30,202606301906,0.32439434405547374,3-5-4,1,1,1,2820.0,1000,3-5-6;3-1-5;3-5-1;3-6-5;3-2-5;3-5-2;3-1-6;3-1-2;3-2-6;3-5-4,3730
2026-07,2026-07-01,202607010608,0.3021977352538603,3-5-4,1,1,1,31000.0,1000,3-4-5;3-1-4;3-4-1;3-4-6;3-4-2;3-5-4;3-2-4;3-1-5;3-6-4;3-5-1,4286
