racer_id,racer_name,n,mean_ex_st,mean_actual_st,mean_delta,median_delta,shrunk_delta,actual_3c_faster_rate,actual_3c_slower_rate,early_n,early_delta,late_n,late_delta
3811,石田 章央,92,0.09554347826086955,0.14336956521739128,0.04782608695652174,0.04999999999999999,0.04995995281634276,19.565217391304348,58.69565217391305,50,0.04479999999999999,42,0.051428571428571435
4440,萩原 知哉,56,0.11642857142857144,0.1630357142857143,0.04660714285714286,0.04999999999999999,0.05008962404949939,30.357142857142858,57.142857142857146,31,0.010967741935483876,25,0.09080000000000002
3787,天野 誠,44,0.14568181818181822,0.1913636363636364,0.04568181818181818,0.045,0.0501095405049437,18.181818181818183,63.63636363636363,31,0.03838709677419355,13,0.06307692307692309
5257,西丸 侑太朗,110,0.09890909090909092,0.1472727272727273,0.04836363636363636,0.05500000000000001,0.05013262656055801,32.72727272727273,57.27272727272727,57,0.02719298245614035,53,0.07113207547169811
3743,林 美憲,89,0.0901123595505618,0.13808988764044944,0.047977528089887644,0.039999999999999994,0.050160759467343025,29.213483146067414,56.17977528089887,52,0.03903846153846154,37,0.06054054054054053
5314,中曽 瑠華,60,0.12633333333333333,0.1733333333333333,0.04699999999999999,0.06,0.050227359818099435,28.333333333333332,56.666666666666664,33,0.053030303030303025,27,0.03962962962962963
4843,深尾 巴恵,43,0.10209302325581394,0.14790697674418604,0.04581395348837209,0.05,0.05030028655220681,25.58139534883721,60.46511627906977,23,0.06869565217391306,20,0.019499999999999997
4148,枝尾 賢,86,0.09651162790697675,0.14465116279069767,0.048139534883720934,0.06999999999999998,0.05037411653403082,27.906976744186046,58.13953488372093,58,0.056724137931034486,28,0.030357142857142857
4525,真子 奈津実,55,0.10054545454545454,0.14745454545454545,0.04690909090909091,0.039999999999999994,0.050398695188722475,21.818181818181817,61.81818181818182,30,0.05166666666666667,25,0.04120000000000001
4651,佐藤 大騎,50,0.1124,0.159,0.0466,0.08000000000000002,0.05043191978778267,32.0,62.0,26,0.019615384615384614,24,0.07583333333333334
5332,村松 遥輝,50,0.12119999999999999,0.168,0.04680000000000001,0.05500000000000001,0.05059858645444935,26.0,64.0,25,0.0732,25,0.0204
3268,森 竜也,80,0.10887500000000001,0.15712500000000001,0.04825,0.05,0.05062127985852179,22.5,61.25,48,0.04666666666666667,32,0.050625
3784,中島 友和,72,0.10263888888888889,0.15069444444444444,0.04805555555555555,0.045,0.050681892527645836,22.22222222222222,55.55555555555556,42,0.03595238095238095,30,0.065
4104,木下 陽介,63,0.09126984126984126,0.13904761904761906,0.04777777777777777,0.049999999999999996,0.050765961469410405,22.22222222222222,57.142857142857146,30,0.029333333333333333,33,0.06454545454545454
3871,池田 紫乃,47,0.1408510638297872,0.18765957446808512,0.04680851063829788,0.060000000000000005,0.05080552960117475,21.27659574468085,65.95744680851064,41,0.039268292682926836,6,0.09833333333333334
3838,伊藤 啓三,76,0.09328947368421053,0.1418421052631579,0.04855263157894737,0.049999999999999996,0.05099901380542979,23.68421052631579,57.89473684210526,47,0.044893617021276595,29,0.05448275862068966
5327,西田 和加,33,0.14606060606060606,0.19151515151515153,0.045454545454545456,0.03999999999999998,0.05106779505271999,42.42424242424242,54.54545454545455,19,0.05842105263157894,14,0.027857142857142858
5019,柴田 百恵,14,0.08857142857142856,0.12642857142857145,0.037857142857142874,0.065,0.05107979946945668,21.428571428571427,71.42857142857143,7,0.09000000000000001,7,-0.014285714285714287
5047,國分 将太郎,69,0.11072463768115944,0.15913043478260872,0.04840579710144928,0.030000000000000013,0.05108753401603746,28.985507246376812,52.17391304347826,40,0.0245,29,0.08137931034482758
4565,西村 豪洋,76,0.12381578947368421,0.17250000000000004,0.048684210526315795,0.07,0.0511152928751972,22.36842105263158,65.78947368421052,52,0.05942307692307692,24,0.025416666666666667
5096,上原 崚,86,0.08941860465116279,0.13848837209302323,0.04906976744186047,0.05499999999999999,0.05120744986736419,30.232558139534884,54.651162790697676,51,0.048431372549019615,35,0.05
3662,大庭 元明,61,0.11409836065573774,0.16229508196721312,0.04819672131147541,0.07,0.051210073060098026,22.950819672131146,63.9344262295082,32,0.0546875,29,0.0410344827586207
4826,井上 一輝,76,0.08000000000000002,0.12881578947368422,0.048815789473684215,0.065,0.051231571944964666,26.31578947368421,59.21052631578947,33,0.04606060606060606,43,0.050930232558139533
3550,都築 正治,90,0.10433333333333336,0.15355555555555556,0.049222222222222216,0.065,0.05125915187266958,22.22222222222222,64.44444444444444,51,0.057450980392156854,39,0.038461538461538464
3949,今出 晋二,58,0.09913793103448276,0.14724137931034484,0.04810344827586207,0.055,0.05126345863627882,27.586206896551722,62.06896551724138,37,0.04054054054054054,21,0.06142857142857143
5226,藤田 俊祐,55,0.10236363636363638,0.1503636363636364,0.048,0.06999999999999999,0.05132177211179937,30.90909090909091,60.0,22,0.035,33,0.056666666666666664
4932,新開 航,76,0.09578947368421052,0.14473684210526316,0.04894736842105264,0.03,0.051347851014732104,23.68421052631579,51.31578947368421,39,0.05128205128205128,37,0.04648648648648649
4594,谷川 祐一,78,0.09205128205128207,0.14115384615384613,0.049102564102564104,0.06,0.0514308544007609,21.794871794871796,64.1025641025641,45,0.054222222222222234,33,0.042121212121212115
5098,大江 純,70,0.07500000000000001,0.12385714285714286,0.04885714285714284,0.039999999999999994,0.05144893984083697,24.285714285714285,60.0,48,0.049375,22,0.04772727272727273
5413,宮城 那菜,53,0.0860377358490566,0.1341509433962264,0.048113207547169815,0.049999999999999996,0.05152246328995175,30.18867924528302,56.60377358490566,27,0.07333333333333333,26,0.021923076923076927
4715,村上 遼,58,0.0903448275862069,0.13879310344827586,0.048448275862068964,0.049999999999999996,0.05155757628333763,20.689655172413794,60.3448275862069,19,0.056842105263157895,39,0.04435897435897435
5465,直江 健成,35,0.16942857142857143,0.21600000000000003,0.04657142857142857,0.06,0.051687004161488005,31.428571428571427,57.142857142857146,18,0.03388888888888889,17,0.06
4247,齊藤 優,61,0.09327868852459018,0.1421311475409836,0.04885245901639344,0.06,0.05177345334178816,24.59016393442623,60.65573770491803,38,0.05684210526315789,23,0.03565217391304348
4258,関根 彰人,66,0.13257575757575757,0.18166666666666664,0.04909090909090909,0.06000000000000002,0.05178835772719684,30.303030303030305,57.57575757575758,39,0.027179487179487174,27,0.08074074074074072
5454,谷島 咲希,48,0.1691666666666667,0.21729166666666666,0.048125,0.065,0.051826123918395854,31.25,54.166666666666664,31,0.045161290322580636,17,0.05352941176470588
5328,井上 慧人,63,0.09571428571428574,0.14476190476190476,0.04904761904761905,0.05000000000000002,0.051861851880369327,36.507936507936506,58.73015873015873,31,0.05193548387096774,32,0.04625
5298,水谷 理人,85,0.08023529411764706,0.13011764705882356,0.049882352941176475,0.060000000000000005,0.05195700197123115,30.58823529411765,57.64705882352941,48,0.04770833333333333,37,0.0527027027027027
4283,石井 裕美,49,0.13653061224489796,0.18489795918367347,0.048367346938775514,0.020000000000000004,0.05196466419096544,32.6530612244898,48.97959183673469,26,0.09423076923076924,23,-0.003478260869565213
5095,小原 聡将,58,0.09706896551724138,0.1460344827586207,0.048965517241379306,0.065,0.05199875275392588,22.413793103448278,70.6896551724138,24,0.0425,34,0.05352941176470588
4016,西川 新太郎,77,0.10012987012987014,0.14987012987012988,0.049740259740259744,0.06999999999999999,0.052022013646746676,23.376623376623378,64.93506493506493,41,0.04121951219512195,36,0.05944444444444444
4731,間野 兼礼,57,0.11175438596491227,0.16087719298245615,0.04912280701754386,0.06000000000000001,0.05217783861592479,31.57894736842105,59.64912280701754,37,0.025945945945945945,20,0.092
4116,川田 正人,59,0.14372881355932204,0.19305084745762713,0.049322033898305084,0.08,0.05225964039517333,28.8135593220339,57.6271186440678,46,0.03282608695652174,13,0.10769230769230767
3315,広瀬 聖仁,62,0.10741935483870968,0.15693548387096776,0.04951612903225808,0.05499999999999999,0.05230437760093001,27.419354838709676,59.67741935483871,31,0.07,31,0.02903225806451613
5147,田中 勇輔,37,0.08351351351351352,0.13135135135135137,0.047837837837837835,0.08,0.05246628058014808,27.027027027027028,56.75675675675676,24,0.050416666666666665,13,0.04307692307692308
3717,立間 充宏,64,0.093125,0.14296874999999998,0.049843750000000006,0.04000000000000001,0.05251236739549947,28.125,57.8125,37,0.06513513513513512,27,0.02888888888888889
3535,渡 修平,60,0.1343333333333333,0.184,0.049666666666666665,0.06999999999999999,0.05251307410381371,23.333333333333332,61.666666666666664,41,0.04024390243902439,19,0.06999999999999999
4997,濱崎 寿里矢,28,0.1382142857142857,0.18464285714285714,0.04642857142857143,0.065,0.05252408387544631,42.857142857142854,53.57142857142857,15,0.025333333333333333,13,0.07076923076923078
4401,小林 泰,69,0.08652173913043477,0.13666666666666666,0.05014492753623189,0.06,0.052606521357809626,23.18840579710145,57.971014492753625,41,0.05097560975609756,28,0.04892857142857143
5054,佐々木 大河,65,0.07723076923076923,0.12723076923076923,0.05,0.05,0.0526122024968928,23.076923076923077,63.07692307692308,47,0.06659574468085107,18,0.006666666666666664
5120,山本 稔太朗,42,0.1,0.14857142857142858,0.048571428571428585,0.03500000000000001,0.05261375360128769,21.428571428571427,54.76190476190476,21,0.04619047619047619,21,0.05095238095238096
5458,田中 大輝,51,0.153921568627451,0.20333333333333337,0.04941176470588234,0.08,0.05271992110273706,27.45098039215686,58.8235294117647,32,0.020625,19,0.09789473684210527
3804,中渡 修作,84,0.10023809523809521,0.15095238095238098,0.05071428571428571,0.055000000000000014,0.052722501992201715,27.38095238095238,55.95238095238095,43,0.050465116279069765,41,0.05097560975609756
5305,伊藤 栞,39,0.10282051282051284,0.15128205128205133,0.048461538461538466,0.06999999999999999,0.052773779331978785,25.641025641025642,66.66666666666667,35,0.06428571428571428,4,-0.09
3888,山本 英志,96,0.09062500000000001,0.14177083333333332,0.051145833333333335,0.05500000000000001,0.052885992332707174,22.916666666666668,61.458333333333336,62,0.04790322580645161,34,0.05705882352941177
4350,篠崎 元志,91,0.08241758241758243,0.13351648351648351,0.05109890109890109,0.06,0.05292985333927684,17.582417582417584,65.93406593406593,50,0.0332,41,0.07292682926829269
4000,松本 博昭,96,0.11541666666666665,0.16666666666666666,0.05125,0.05500000000000001,0.05298033195534868,26.041666666666668,57.291666666666664,61,0.047049180327868846,35,0.05857142857142858
5042,畑田 汰一,72,0.07333333333333332,0.12402777777777778,0.05069444444444445,0.05500000000000001,0.05299896569837757,20.833333333333332,62.5,54,0.05666666666666667,18,0.032777777777777774
5230,石原 凪紗,81,0.13839506172839508,0.18938271604938273,0.05098765432098765,0.05000000000000002,0.05303203502491164,27.160493827160494,58.02469135802469,49,0.05877551020408163,32,0.039062499999999986
5393,藤原 駿,48,0.12520833333333334,0.17479166666666668,0.04958333333333333,0.035,0.053033020470119985,29.166666666666668,56.25,32,0.05499999999999999,16,0.03874999999999999
4596,葛原 大陽,84,0.09047619047619047,0.14154761904761903,0.05107142857142856,0.06,0.05304165092837191,23.80952380952381,63.095238095238095,52,0.059807692307692326,32,0.036875
5368,宮崎 心之介,68,0.08735294117647058,0.13808823529411762,0.05073529411764706,0.039999999999999994,0.05315275881111488,27.941176470588236,54.411764705882355,38,0.06710526315789474,30,0.029999999999999995
4894,原村 拓也,71,0.11295774647887326,0.16380281690140844,0.050845070422535214,0.05,0.05315944675638224,23.943661971830984,54.929577464788736,45,0.060444444444444446,26,0.03423076923076923
4556,竹井 奈美,74,0.10459459459459458,0.15554054054054053,0.050945945945945946,0.08,0.05316565699127335,22.972972972972972,66.21621621621621,48,0.053541666666666675,26,0.04615384615384616
5285,若林 麗,55,0.1269090909090909,0.17709090909090905,0.050181818181818175,0.04999999999999999,0.053167925957953235,25.454545454545453,58.18181818181818,29,0.015517241379310353,26,0.08884615384615385
3714,梶原 正,58,0.09206896551724139,0.14241379310344826,0.0503448275862069,0.04499999999999999,0.05317522334216116,27.586206896551722,56.89655172413793,30,0.05533333333333333,28,0.04499999999999999
5446,長嶺 真李愛,40,0.17475000000000002,0.22400000000000003,0.04925,0.05499999999999999,0.053318303745339204,30.0,60.0,21,0.03333333333333334,19,0.0668421052631579
3411,池上 隆行,52,0.10923076923076923,0.15942307692307692,0.05019230769230768,0.045,0.053321212697854184,30.76923076923077,55.76923076923077,37,0.04081081081081081,15,0.07333333333333332
4238,毒島 誠,54,0.08018518518518519,0.13055555555555554,0.050370370370370364,0.06,0.05337367480104626,18.51851851851852,70.37037037037037,26,0.041153846153846166,28,0.05892857142857144
4464,山下 友貴,82,0.12878048780487808,0.1802439024390244,0.05146341463414635,0.05000000000000001,0.05343386073116259,26.829268292682926,58.53658536585366,53,0.05037735849056603,29,0.05344827586206896
4727,安部 慎一,58,0.10293103448275862,0.15362068965517242,0.05068965517241379,0.06,0.053469340989219995,29.310344827586206,60.3448275862069,30,0.03866666666666667,28,0.06357142857142856
3630,黒田 誠司,58,0.10344827586206896,0.15413793103448276,0.0506896551724138,0.06,0.053469340989220016,24.137931034482758,60.3448275862069,29,0.04310344827586207,29,0.0582758620689655
4010,越智 照浩,54,0.1061111111111111,0.15666666666666668,0.050555555555555555,0.055,0.05352992480104625,31.48148148148148,62.96296296296296,26,0.06384615384615384,28,0.038214285714285715
4569,中澤 宏奈,65,0.10800000000000001,0.1590769230769231,0.051076923076923075,0.06,0.05354553583022613,23.076923076923077,55.38461538461539,45,0.04666666666666667,20,0.060999999999999985
3583,齋藤 智裕,63,0.13238095238095238,0.18349206349206348,0.05111111111111112,0.06,0.053642673798177526,22.22222222222222,61.904761904761905,33,0.052727272727272734,30,0.04933333333333334
3207,田村 美和,41,0.12000000000000002,0.16975609756097562,0.04975609756097561,0.030000000000000006,0.05364539582876391,26.829268292682926,56.09756097560975,38,0.06605263157894735,3,-0.15666666666666668
5179,藤本 元輝,41,0.12439024390243904,0.17414634146341465,0.04975609756097561,0.060000000000000026,0.05364539582876393,31.70731707317073,56.09756097560975,12,0.03166666666666667,29,0.057241379310344814
4061,萩原 秀人,77,0.07662337662337662,0.12844155844155844,0.05181818181818183,0.06999999999999999,0.053861094106516766,18.181818181818183,64.93506493506493,36,0.0811111111111111,41,0.02609756097560976
5232,樅山 拓馬,78,0.09192307692307693,0.14384615384615387,0.05192307692307691,0.05499999999999999,0.05393085440076091,21.794871794871796,58.97435897435897,40,0.05525,38,0.04842105263157895
5432,安藤 瑠希,54,0.09666666666666665,0.14777777777777773,0.051111111111111114,0.05,0.053998674801046254,22.22222222222222,61.111111111111114,26,0.06615384615384616,28,0.03714285714285715
3699,富永 正人,69,0.1481159420289855,0.19985507246376813,0.051739130434782614,0.07999999999999999,0.053998926421100754,28.985507246376812,57.971014492753625,38,0.01894736842105263,31,0.09193548387096775
4583,古田 祐貴,81,0.08493827160493828,0.13703703703703704,0.052098765432098765,0.06000000000000001,0.05402104601392263,19.753086419753085,61.72839506172839,50,0.037599999999999995,31,0.07548387096774194
4633,森 智也,79,0.10341772151898734,0.1555696202531646,0.052151898734177214,0.06,0.05411140659850516,17.72151898734177,69.62025316455696,46,0.05108695652173912,33,0.05363636363636363
4566,塩田 北斗,52,0.07826923076923074,0.1296153846153846,0.051346153846153854,0.08,0.05428895463333807,28.846153846153847,57.69230769230769,33,0.03909090909090909,19,0.07263157894736842
4240,今井 裕梨,71,0.09112676056338027,0.14338028169014083,0.052253521126760565,0.060000000000000005,0.054394014657616785,18.309859154929576,66.19718309859155,38,0.07421052631578946,33,0.026969696969696973
4288,永田 啓二,81,0.060370370370370366,0.11296296296296295,0.05259259259259259,0.06,0.05446060645348305,19.753086419753085,56.79012345679013,52,0.040769230769230766,29,0.07379310344827585
3361,岡部 浩,63,0.09111111111111113,0.14317460317460318,0.05206349206349208,0.05000000000000002,0.05446459160639673,28.571428571428573,58.73015873015873,34,0.03705882352941176,29,0.0696551724137931
4924,中北 涼,74,0.1252702702702703,0.17770270270270272,0.05243243243243243,0.06999999999999999,0.054475180800797135,21.62162162162162,68.91891891891892,52,0.057307692307692316,22,0.04090909090909091
5190,大月 遊雅,60,0.10716666666666667,0.1591666666666667,0.052000000000000005,0.065,0.05451307410381372,33.333333333333336,55.0,39,0.03666666666666667,21,0.08047619047619048
3869,井芹 大志,59,0.12864406779661014,0.18067796610169495,0.05203389830508475,0.07,0.05457848097488347,25.423728813559322,64.40677966101696,38,0.03710526315789473,21,0.07904761904761906
4012,中村 有裕,67,0.08865671641791045,0.14104477611940294,0.05238805970149253,0.06999999999999999,0.05462227515931117,16.417910447761194,68.65671641791045,31,0.07193548387096775,36,0.035555555555555556
4017,向井 美鈴,58,0.11758620689655172,0.16965517241379308,0.052068965517241377,0.07,0.054645811577455274,22.413793103448278,58.62068965517241,41,0.0651219512195122,17,0.020588235294117647
3963,原田 秀弥,85,0.10670588235294116,0.15976470588235295,0.05305882352941177,0.049999999999999996,0.054799107234389036,24.705882352941178,60.0,44,0.06886363636363636,41,0.03609756097560976
4373,若狭 奈美子,70,0.12342857142857144,0.1762857142857143,0.05285714285714285,0.060000000000000005,0.054948939840836986,24.285714285714285,64.28571428571429,43,0.05348837209302324,27,0.051851851851851864
4917,岩橋 裕馬,59,0.08796610169491527,0.1405084745762712,0.05254237288135594,0.06,0.05501326358357912,23.728813559322035,62.71186440677966,35,0.06799999999999999,24,0.03
4450,平高 奈菜,90,0.10811111111111113,0.16155555555555556,0.05344444444444444,0.049999999999999996,0.05505915187266959,24.444444444444443,55.55555555555556,62,0.05806451612903227,28,0.04321428571428572
4231,鈴木 裕隆,76,0.11513157894736842,0.16828947368421052,0.053157894736842105,0.060000000000000005,0.05506878124729024,26.31578947368421,60.526315789473685,44,0.025909090909090913,32,0.090625
5197,中野 仁照,58,0.11362068965517243,0.16620689655172416,0.05258620689655172,0.04999999999999999,0.05508698804804353,22.413793103448278,65.51724137931035,33,0.06303030303030303,25,0.0388
4083,福島 勇樹,99,0.07484848484848484,0.1284848484848485,0.05363636363636364,0.05,0.05510013933272441,23.232323232323232,58.58585858585859,57,0.04789473684210526,42,0.06142857142857143
4538,笠置 博之,24,0.08708333333333333,0.13625,0.04916666666666667,0.065,0.05517397609608705,37.5,54.166666666666664,22,0.05045454545454546,2,0.03500000000000001
3959,坪井 康晴,80,0.09325,0.146625,0.05337499999999999,0.05,0.05517683541407732,18.75,62.5,53,0.06037735849056603,27,0.03962962962962963
4908,上田 龍星,76,0.07,0.12328947368421052,0.053289473684210525,0.060000000000000005,0.055185060317057666,22.36842105263158,59.21052631578947,42,0.0419047619047619,34,0.0673529411764706
5404,内田 壮,62,0.10854838709677421,0.16145161290322582,0.05290322580645162,0.08499999999999999,0.05522104426759668,19.35483870967742,69.35483870967742,24,0.022083333333333333,38,0.0723684210526316
3459,中野 和裕,75,0.09973333333333333,0.15306666666666668,0.05333333333333334,0.06,0.05524606102667011,25.333333333333332,62.666666666666664,48,0.06749999999999999,27,0.028148148148148158
5365,石村 日奈那,54,0.1472222222222222,0.19981481481481483,0.05259259259259259,0.035,0.05524867480104625,27.77777777777778,53.7037037037037,30,0.07333333333333332,24,0.026666666666666672
4980,佐々木 完太,73,0.09630136986301369,0.1495890410958904,0.05328767123287671,0.06,0.055251990208035666,27.397260273972602,61.64383561643836,42,0.075,31,0.02387096774193549
4458,抹香 雄三,86,0.09906976744186044,0.15267441860465117,0.053604651162790694,0.060000000000000005,0.055269949867364165,25.58139534883721,62.7906976744186,50,0.06,36,0.04472222222222223
4953,尾上 雅也,89,0.09348314606741573,0.14719101123595507,0.05370786516853933,0.05000000000000002,0.055312274618858195,24.719101123595507,61.79775280898876,46,0.05456521739130436,43,0.052790697674418616
4330,奈須 啓太,77,0.07571428571428572,0.1292207792207792,0.053506493506493516,0.06999999999999999,0.05535534698008,15.584415584415584,64.93506493506493,45,0.05822222222222224,32,0.046875
4730,土屋 実沙希,60,0.09583333333333335,0.14883333333333332,0.053000000000000005,0.03,0.055370216960956585,23.333333333333332,51.666666666666664,36,0.0536111111111111,24,0.052083333333333336
5216,長谷川 晴哉,97,0.10154639175257732,0.15546391752577318,0.05391752577319588,0.04999999999999999,0.05538238492772861,20.61855670103093,59.79381443298969,64,0.04125000000000001,33,0.07848484848484848
4686,丸野 一樹,75,0.06306666666666667,0.11666666666666667,0.05360000000000001,0.04999999999999999,0.05548135514431718,25.333333333333332,60.0,49,0.05102040816326531,26,0.05846153846153846
4494,河合 佑樹,62,0.09129032258064516,0.14451612903225808,0.05322580645161291,0.045,0.05549882204537446,22.580645161290324,59.67741935483871,46,0.05195652173913043,16,0.056875
5100,栗原 一馬,64,0.1109375,0.164375,0.0534375,0.065,0.05562047550360756,20.3125,70.3125,35,0.05685714285714286,29,0.049310344827586214
4084,杉山 正樹,85,0.08964705882352941,0.14364705882352943,0.054000000000000006,0.06999999999999999,0.05564121249754696,25.88235294117647,67.05882352941177,49,0.052653061224489796,36,0.05583333333333334
4348,宮崎 奨,89,0.09977528089887641,0.15393258426966291,0.05415730337078652,0.06,0.05571631502289857,19.10112359550562,60.674157303370784,56,0.04732142857142858,33,0.06575757575757575
5388,佐野 優都,33,0.17363636363636364,0.22515151515151513,0.051515151515151514,0.010000000000000009,0.05571895784341767,30.303030303030305,45.45454545454545,7,0.011428571428571427,26,0.06230769230769229
5299,西丸 敦基,78,0.06910256410256412,0.1230769230769231,0.05397435897435898,0.05000000000000002,0.055749036218942734,21.794871794871796,65.38461538461539,45,0.02688888888888889,33,0.09090909090909093
3211,北川 敏弘,76,0.10815789473684209,0.16223684210526312,0.05407894736842106,0.06,0.055882734735662326,23.68421052631579,61.8421052631579,41,0.03853658536585366,35,0.07228571428571429
4184,渡邊 雄一郎,69,0.08956521739130434,0.14347826086956522,0.053913043478260876,0.06,0.05589766059831594,21.73913043478261,62.31884057971015,48,0.06395833333333333,21,0.03095238095238096
4227,安達 裕樹,68,0.09294117647058825,0.14691176470588235,0.05397058823529412,0.065,0.055973271631627686,17.647058823529413,61.76470588235294,48,0.05770833333333333,20,0.045
3441,土屋 太朗,68,0.13176470588235295,0.18573529411764708,0.053970588235294104,0.07,0.055973271631627707,26.470588235294116,58.8235294117647,46,0.08130434782608698,22,-0.0031818181818181832
4614,石倉 洋行,72,0.07208333333333333,0.12625,0.05416666666666667,0.055,0.05604774618618244,18.055555555555557,66.66666666666667,52,0.05480769230769231,20,0.052500000000000005
5274,城間 盛渚,32,0.1078125,0.15968749999999998,0.051875000000000004,0.095,0.056093218744451424,31.25,62.5,32,0.051875000000000004,0,
4748,渡邉 雄朗,66,0.09166666666666666,0.14575757575757578,0.054090909090909085,0.07500000000000001,0.05613046299035475,24.242424242424242,60.60606060606061,48,0.06520833333333333,18,0.02444444444444444
5186,遠藤 圭吾,77,0.10623376623376624,0.16064935064935068,0.05441558441558441,0.04999999999999999,0.05615994468122942,19.48051948051948,59.74025974025974,52,0.06173076923076923,25,0.03919999999999999
4067,永井 源,88,0.10647727272727274,0.16113636363636363,0.054659090909090914,0.06,0.05618280803333632,20.454545454545453,69.31818181818181,50,0.06960000000000001,38,0.03500000000000001
5088,高憧 四季,91,0.09846153846153845,0.1531868131868132,0.054725274725274727,0.04999999999999999,0.0561971800719501,26.373626373626372,52.747252747252745,57,0.04543859649122807,34,0.07029411764705883
4478,櫻本 あゆみ,68,0.0888235294117647,0.14308823529411765,0.054264705882352944,0.065,0.056229681888037945,22.058823529411764,63.23529411764706,39,0.07230769230769231,29,0.030000000000000002
4193,郷原 章平,90,0.08622222222222221,0.141,0.054777777777777766,0.06,0.05625915187266958,17.77777777777778,66.66666666666667,50,0.032400000000000005,40,0.08275
4261,岡 祐臣,82,0.10548780487804879,0.1601219512195122,0.05463414634146342,0.06,0.05625994768768434,18.29268292682927,65.85365853658537,49,0.05020408163265306,33,0.06121212121212121
5192,中尾 優香,34,0.17058823529411765,0.22294117647058825,0.052352941176470595,0.07000000000000002,0.056270799710612725,23.529411764705884,70.58823529411765,34,0.052352941176470595,0,
5090,生方 靖亜,40,0.11099999999999999,0.164,0.053000000000000005,0.06,0.05631830374533919,25.0,60.0,19,0.05894736842105264,21,0.047619047619047616
4298,宮下 元胤,83,0.10951807228915665,0.16433734939759034,0.05481927710843374,0.04999999999999999,0.05640769018566622,20.481927710843372,59.036144578313255,49,0.059795918367346934,34,0.04764705882352942
3867,松浦 勝,61,0.1314754098360656,0.1857377049180328,0.054262295081967206,0.04999999999999999,0.05642134066573182,26.229508196721312,55.73770491803279,33,0.04454545454545455,28,0.06571428571428571
4611,今井 美亜,87,0.08655172413793104,0.14149425287356318,0.054942528735632185,0.07,0.05645273388935011,25.28735632183908,59.770114942528735,52,0.0753846153846154,35,0.024571428571428567
4598,加藤 政彦,80,0.08025,0.135125,0.05487500000000001,0.060000000000000005,0.05651016874741065,23.75,66.25,49,0.049999999999999996,31,0.06258064516129032
5256,中山 翔太,73,0.06438356164383562,0.11917808219178083,0.0547945205479452,0.07,0.05657729141285493,27.397260273972602,61.64383561643836,54,0.05018518518518517,19,0.06789473684210527
4405,南野 利騰,76,0.10526315789473684,0.16013157894736843,0.05486842105263158,0.065,0.05658040915426697,25.0,61.8421052631579,44,0.08727272727272727,32,0.010312499999999997
4961,西橋 奈未,70,0.07871428571428572,0.13357142857142856,0.054857142857142854,0.06,0.056698939840837,17.142857142857142,58.57142857142857,38,0.05710526315789475,32,0.0521875
4853,前原 哉,74,0.14040540540540541,0.1954054054054054,0.05499999999999999,0.07499999999999998,0.05673708556270187,28.37837837837838,63.513513513513516,33,0.060909090909090906,41,0.05024390243902439
3302,谷川 里江,60,0.11383333333333331,0.16849999999999998,0.05466666666666667,0.06,0.05679878838952799,21.666666666666668,61.666666666666664,33,0.04666666666666667,27,0.06444444444444444
5123,福山 恵里奈,67,0.09970149253731345,0.1546268656716418,0.05492537313432837,0.060000000000000005,0.05683006736710339,31.34328358208955,55.223880597014926,37,0.028648648648648644,30,0.08733333333333335
5007,近藤 雄一郎,45,0.13133333333333336,0.18533333333333332,0.054000000000000006,0.030000000000000013,0.056834821586671996,24.444444444444443,57.77777777777778,19,0.08947368421052632,26,0.028076923076923076
3984,坂口 周,93,0.09612903225806452,0.15161290322580648,0.05548387096774194,0.060000000000000005,0.05685354550744621,20.43010752688172,66.66666666666667,57,0.05105263157894737,36,0.0625
4942,柴田 朋哉,84,0.08773809523809525,0.14321428571428574,0.05547619047619048,0.055,0.05697782114113788,16.666666666666668,64.28571428571429,50,0.0372,34,0.08235294117647059
5391,出穂 和鼓,61,0.1181967213114754,0.17311475409836066,0.05491803278688525,0.04999999999999999,0.056984720947421984,26.229508196721312,59.01639344262295,34,0.08205882352941175,27,0.020740740740740733
5195,北村 寧々,63,0.08285714285714285,0.13793650793650794,0.05507936507936509,0.060000000000000005,0.057067331332424115,23.80952380952381,61.904761904761905,44,0.037500000000000006,19,0.09578947368421054
4498,宮本 夏樹,71,0.11014084507042253,0.16549295774647887,0.05535211267605633,0.04999999999999999,0.05711006404033283,21.12676056338028,61.971830985915496,49,0.05326530612244898,22,0.06000000000000001
4210,松村 康太,80,0.097,0.15275,0.05575,0.045000000000000005,0.05728794652518846,21.25,61.25,39,0.060512820512820524,41,0.051219512195121955
5403,藤山 湧太,36,0.10583333333333335,0.1597222222222222,0.0538888888888889,0.06,0.05730250407102089,27.77777777777778,55.55555555555556,28,0.05000000000000001,8,0.0675
4943,八木 治樹,59,0.08694915254237288,0.14220338983050848,0.05525423728813559,0.06,0.05733210416328926,18.64406779661017,66.10169491525424,27,0.06148148148148147,32,0.05
3641,一瀬 明,86,0.1166279069767442,0.17255813953488375,0.05593023255813954,0.060000000000000005,0.05735328320069749,25.58139534883721,65.11627906976744,51,0.047647058823529403,35,0.06799999999999999
3618,海野 ゆかり,102,0.12009803921568629,0.17627450980392154,0.0561764705882353,0.05,0.05737424274345499,27.45098039215686,59.80392156862745,55,0.055999999999999994,47,0.05638297872340426
