post_cut,rule,date,month,race_code,p4head,raw_n,buy_n,comp_odds,hit,return_yen,profit_yen,head4
0.25,COPY3HEAD,2026-05-01,2026-05,202605012306,0.3471947061934095,5,5,3.121355108337144,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-02,2026-05,202605020202,0.2643431649726825,2,2,5.912236286919831,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-02,2026-05,202605020202,0.2643431649726825,10,10,3.0156801217034723,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-02,2026-05,202605020202,0.2643431649726825,10,10,3.0156801217034723,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-02,2026-05,202605021103,0.258604833592198,2,2,6.268235294117647,1,62160.0,52160.0,1
0.25,FLOOR3_5TO10,2026-05-02,2026-05,202605021103,0.258604833592198,7,7,3.037419925182603,1,29970.0,19970.0,1
0.25,COPY3HEAD,2026-05-02,2026-05,202605021103,0.258604833592198,7,7,3.037419925182603,1,29970.0,19970.0,1
0.25,FIXED2,2026-05-02,2026-05,202605022307,0.3734344459413318,2,2,3.5517857142857143,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-03,2026-05,202605030105,0.3744645238539404,2,2,6.595289855072465,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-03,2026-05,202605030608,0.2563048985518256,2,2,3.897435897435898,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-03,2026-05,202605030708,0.3164063281071729,2,2,7.861964735516373,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-03,2026-05,202605030708,0.3164063281071729,7,7,3.0762232160780254,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-03,2026-05,202605030708,0.3164063281071729,7,7,3.0762232160780254,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-03,2026-05,202605030805,0.2528342162719853,2,2,9.537439613526569,1,95360.0,85360.0,1
0.25,FLOOR3_5TO10,2026-05-03,2026-05,202605030805,0.2528342162719853,10,10,3.1508507358199926,1,31290.0,21290.0,1
0.25,COPY3HEAD,2026-05-03,2026-05,202605030805,0.2528342162719853,11,10,3.1508507358199926,1,31290.0,21290.0,1
0.25,FIXED2,2026-05-03,2026-05,202605032307,0.3499606579129285,2,2,7.57125748502994,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-05-03,2026-05,202605032307,0.3499606579129285,5,5,2.8184312383089623,0,0.0,-10000.0,1
0.25,FIXED2,2026-05-04,2026-05,202605040202,0.547297899282339,2,2,8.46798866855524,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-04,2026-05,202605040202,0.547297899282339,6,6,3.0287411468845313,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-04,2026-05,202605040202,0.547297899282339,6,6,3.0287411468845313,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-04,2026-05,202605040701,0.250317961136713,2,2,9.398936170212767,1,93100.0,83100.0,1
0.25,FLOOR3_5TO10,2026-05-04,2026-05,202605040701,0.250317961136713,10,10,3.7071379044505535,1,38000.0,28000.0,1
0.25,COPY3HEAD,2026-05-04,2026-05,202605040701,0.250317961136713,17,10,3.7071379044505535,1,38000.0,28000.0,1
0.25,FIXED2,2026-05-04,2026-05,202605040705,0.3295835401999765,2,2,4.554973821989528,1,45240.0,35240.0,1
0.25,FIXED2,2026-05-05,2026-05,202605050202,0.3372270434799845,2,2,3.988271604938272,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-05,2026-05,202605050202,0.3372270434799845,5,5,3.295196586877267,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-05,2026-05,202605050202,0.3372270434799845,6,6,2.796998715484572,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-05,2026-05,202605050702,0.3445356906368338,2,2,8.75390625,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-05,2026-05,202605050702,0.3445356906368338,8,8,3.175236250383107,1,32900.0,22900.0,1
0.25,COPY3HEAD,2026-05-05,2026-05,202605050702,0.3445356906368338,9,9,2.9350440288168747,1,29610.0,19610.0,1
0.25,FIXED2,2026-05-05,2026-05,202605050904,0.2782128288939426,2,2,11.029759299781182,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-05,2026-05,202605050904,0.2782128288939426,10,10,3.2119098841774223,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-05,2026-05,202605050904,0.2782128288939426,15,10,3.2119098841774223,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-05,2026-05,202605051303,0.3890756094944246,2,2,7.892088607594937,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-05,2026-05,202605051303,0.3890756094944246,10,10,3.3096264004840164,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-05,2026-05,202605051303,0.3890756094944246,11,10,3.3096264004840164,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-06,2026-05,202605061303,0.253311342657364,2,2,6.062992125984252,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-06,2026-05,202605061303,0.253311342657364,6,6,3.181540904583662,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-06,2026-05,202605061303,0.253311342657364,7,7,2.919182214645063,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-07,2026-05,202605072406,0.2734794876861686,2,2,4.800000000000001,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-07,2026-05,202605072406,0.2734794876861686,6,6,3.163998969521233,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-05-07,2026-05,202605072406,0.2734794876861686,7,7,2.8916975398690656,0,0.0,-10000.0,1
0.25,FIXED2,2026-05-09,2026-05,202605091105,0.2617165606184101,2,2,14.41440129449838,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-09,2026-05,202605091105,0.2617165606184101,10,10,4.05284652027297,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-09,2026-05,202605091105,0.2617165606184101,20,10,4.05284652027297,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-09,2026-05,202605091805,0.3471749071940078,2,2,10.699792960662526,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-09,2026-05,202605091805,0.3471749071940078,5,5,3.405228380693875,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-09,2026-05,202605091805,0.3471749071940078,5,5,3.405228380693875,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-10,2026-05,202605102010,0.3405908063170496,2,2,4.623404255319148,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-11,2026-05,202605110502,0.2855702510090057,2,2,25.84061010486177,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-11,2026-05,202605110502,0.2855702510090057,10,10,4.63909017791859,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-11,2026-05,202605110502,0.2855702510090057,20,10,4.63909017791859,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-11,2026-05,202605111110,0.2616859533454154,2,2,13.501277372262773,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-11,2026-05,202605111110,0.2616859533454154,10,10,5.443023780329511,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-05-11,2026-05,202605111110,0.2616859533454154,20,10,5.443023780329511,0,0.0,-10000.0,1
0.25,FIXED2,2026-05-11,2026-05,202605111606,0.3925267091099723,2,2,5.721153846153847,1,56950.0,46950.0,1
0.25,COPY3HEAD,2026-05-11,2026-05,202605111606,0.3925267091099723,5,5,2.9516382568760355,1,29750.0,19750.0,1
0.25,FIXED2,2026-05-11,2026-05,202605112308,0.5085594850228162,2,2,5.71551724137931,1,57200.0,47200.0,1
0.25,FIXED2,2026-05-13,2026-05,202605130408,0.3561174307012195,2,2,3.78125,0,0.0,-10000.0,1
0.25,FIXED2,2026-05-16,2026-05,202605160205,0.3377723863038182,2,2,5.007692307692308,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-16,2026-05,202605160205,0.3377723863038182,5,5,3.0721922328976974,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-16,2026-05,202605160205,0.3377723863038182,5,5,3.0721922328976974,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-16,2026-05,202605160411,0.3029924961333514,2,2,26.45526075022873,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-16,2026-05,202605160411,0.3029924961333514,10,10,7.713687339925708,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-16,2026-05,202605160411,0.3029924961333514,20,10,7.713687339925708,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-16,2026-05,202605161910,0.2670663887569744,2,2,6.75,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-16,2026-05,202605161910,0.2670663887569744,10,10,3.065486498794478,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-16,2026-05,202605161910,0.2670663887569744,11,10,3.065486498794478,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-17,2026-05,202605170608,0.4738457366724731,2,2,4.120754716981132,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-17,2026-05,202605170608,0.4738457366724731,5,5,2.665551865300004,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-17,2026-05,202605171007,0.415982999587884,2,2,7.096830985915493,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-17,2026-05,202605171007,0.415982999587884,10,10,3.3688984086032208,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-17,2026-05,202605171007,0.415982999587884,13,10,3.3688984086032208,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-18,2026-05,202605180612,0.2735578934807215,2,2,19.3647473560517,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-18,2026-05,202605180612,0.2735578934807215,10,10,4.520060704106023,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-18,2026-05,202605180612,0.2735578934807215,17,10,4.520060704106023,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-18,2026-05,202605181406,0.2773787643401956,2,2,7.748709677419354,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-18,2026-05,202605181406,0.2773787643401956,6,6,3.1619910412944057,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-05-18,2026-05,202605181406,0.2773787643401956,7,7,2.8907580703453957,1,30330.000000000004,20330.000000000004,1
0.25,FIXED2,2026-05-19,2026-05,202605191406,0.320723395607879,2,2,11.379310344827585,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-19,2026-05,202605191406,0.320723395607879,5,5,3.426829570550469,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-05-19,2026-05,202605191406,0.320723395607879,6,6,2.7680943277455143,1,27360.0,17360.0,1
0.25,FIXED2,2026-05-20,2026-05,202605201505,0.3043058528275546,2,2,15.583724340175953,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-20,2026-05,202605201505,0.3043058528275546,10,10,4.379413185457473,1,43050.0,33050.0,1
0.25,COPY3HEAD,2026-05-20,2026-05,202605201505,0.3043058528275546,19,10,4.379413185457473,1,43050.0,33050.0,1
0.25,FIXED2,2026-05-20,2026-05,202605202002,0.3522451326183895,2,2,9.913647642679901,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-20,2026-05,202605202002,0.3522451326183895,8,8,3.0781354733854367,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-20,2026-05,202605202002,0.3522451326183895,9,9,2.9583183085548033,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-25,2026-05,202605251307,0.2560032541487642,2,2,4.701492537313433,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-25,2026-05,202605251307,0.2560032541487642,5,5,2.846735865163362,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-27,2026-05,202605270807,0.2585386854187715,2,2,13.37609841827768,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-27,2026-05,202605270807,0.2585386854187715,10,10,4.336150382491015,1,43180.0,33180.0,1
0.25,COPY3HEAD,2026-05-27,2026-05,202605270807,0.2585386854187715,18,10,4.336150382491015,1,43180.0,33180.0,1
0.25,FIXED2,2026-05-28,2026-05,202605281008,0.3277200756417349,2,2,15.877593984962404,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-28,2026-05,202605281008,0.3277200756417349,10,10,3.2507679142870805,1,33330.0,23330.0,1
0.25,COPY3HEAD,2026-05-28,2026-05,202605281008,0.3277200756417349,11,10,3.2507679142870805,1,33330.0,23330.0,1
0.25,FIXED2,2026-05-29,2026-05,202605291807,0.4644389809390062,2,2,6.151470588235294,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-29,2026-05,202605291807,0.4644389809390062,5,5,3.131787285340241,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-29,2026-05,202605291807,0.4644389809390062,6,6,2.9692180653330285,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-30,2026-05,202605300509,0.2876411695870318,2,2,4.082080924855491,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-30,2026-05,202605300509,0.2876411695870318,7,7,3.124668656979422,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-30,2026-05,202605300509,0.2876411695870318,8,8,2.8966796375169594,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-30,2026-05,202605301108,0.2661692214126006,2,2,6.776556776556777,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-05-30,2026-05,202605301108,0.2661692214126006,10,10,3.2133714312387105,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-05-30,2026-05,202605301108,0.2661692214126006,12,10,3.2133714312387105,0,0.0,-10000.0,1
0.25,FIXED2,2026-05-31,2026-05,202605311410,0.306967197378721,2,2,8.793767705382438,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-31,2026-05,202605311410,0.306967197378721,6,6,3.0662290374583443,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-31,2026-05,202605311410,0.306967197378721,7,7,2.9624181511039596,0,0.0,-10000.0,0
0.25,FIXED2,2026-05-31,2026-05,202605312304,0.2775069411236691,2,2,15.171792152704136,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-05-31,2026-05,202605312304,0.2775069411236691,10,10,3.3913214185979252,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-05-31,2026-05,202605312304,0.2775069411236691,13,10,3.3913214185979252,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-01,2026-06,202606010506,0.4091816612420598,2,2,3.788235294117647,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-01,2026-06,202606010803,0.2907110995732196,2,2,24.415762538382804,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-01,2026-06,202606010803,0.2907110995732196,10,10,3.8788908078439044,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-01,2026-06,202606010803,0.2907110995732196,16,10,3.8788908078439044,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-01,2026-06,202606012402,0.3482627054331654,2,2,7.068131868131867,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-02,2026-06,202606020906,0.2598629371352971,2,2,5.71551724137931,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-02,2026-06,202606020906,0.2598629371352971,9,9,3.0242169292760552,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-02,2026-06,202606020906,0.2598629371352971,9,9,3.0242169292760552,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-02,2026-06,202606022307,0.3782683578294761,2,2,6.739436619718309,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-02,2026-06,202606022307,0.3782683578294761,8,8,3.202875125728899,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-02,2026-06,202606022307,0.3782683578294761,8,8,3.202875125728899,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-03,2026-06,202606032109,0.279259894495069,2,2,8.772164948453609,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-03,2026-06,202606032109,0.279259894495069,10,10,3.3762471794349334,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-03,2026-06,202606032109,0.279259894495069,15,10,3.3762471794349334,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-04,2026-06,202606040305,0.288222127671944,2,2,8.526,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-06-04,2026-06,202606040305,0.288222127671944,8,8,3.0251241936106745,1,29640.0,19640.0,1
0.25,COPY3HEAD,2026-06-04,2026-06,202606040305,0.288222127671944,8,8,3.0251241936106745,1,29640.0,19640.0,1
0.25,FIXED2,2026-06-04,2026-06,202606040506,0.4033279301104476,2,2,5.092156862745099,1,50960.00000000001,40960.00000000001,1
0.25,FLOOR3_5TO10,2026-06-04,2026-06,202606040506,0.4033279301104476,10,10,3.245584617607535,1,32340.000000000004,22340.000000000004,1
0.25,COPY3HEAD,2026-06-04,2026-06,202606040506,0.4033279301104476,12,10,3.245584617607535,1,32340.000000000004,22340.000000000004,1
0.25,FIXED2,2026-06-05,2026-06,202606050305,0.292067305368406,2,2,16.40057388809182,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-05,2026-06,202606050305,0.292067305368406,10,10,3.858011547342646,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-05,2026-06,202606050305,0.292067305368406,17,10,3.858011547342646,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-06,2026-06,202606060802,0.2508162736526203,2,2,25.080730593607303,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-06,2026-06,202606060802,0.2508162736526203,10,10,7.4654528010996355,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-06,2026-06,202606060802,0.2508162736526203,20,10,7.4654528010996355,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-08,2026-06,202606080510,0.3288009001144877,2,2,8.84047619047619,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-08,2026-06,202606080510,0.3288009001144877,9,9,3.2649188684727077,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-08,2026-06,202606080510,0.3288009001144877,10,10,2.8968979785778006,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-08,2026-06,202606080910,0.2863186491728431,2,2,8.3,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-06-08,2026-06,202606080910,0.2863186491728431,5,5,3.0022320217516327,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-06-08,2026-06,202606080910,0.2863186491728431,5,5,3.0022320217516327,0,0.0,-10000.0,1
0.25,FIXED2,2026-06-13,2026-06,202606130702,0.2718950154602624,2,2,21.118742985409654,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-06-13,2026-06,202606130702,0.2718950154602624,10,10,4.52263968079363,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-06-13,2026-06,202606130702,0.2718950154602624,20,10,4.52263968079363,0,0.0,-10000.0,1
0.25,FIXED2,2026-06-13,2026-06,202606132307,0.2843266953672306,2,2,11.532478632478632,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-13,2026-06,202606132307,0.2843266953672306,10,10,5.616234800685378,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-13,2026-06,202606132307,0.2843266953672306,20,10,5.616234800685378,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-15,2026-06,202606150310,0.3675301680228421,2,2,9.859756097560977,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-15,2026-06,202606150310,0.3675301680228421,10,10,3.2197670443972823,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-15,2026-06,202606150310,0.3675301680228421,11,10,3.2197670443972823,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-15,2026-06,202606151208,0.2706796379706928,2,2,6.481159420289856,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-15,2026-06,202606151208,0.2706796379706928,5,5,2.919484686490571,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-18,2026-06,202606180205,0.2622662283859335,2,2,4.699530516431925,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-18,2026-06,202606180205,0.2622662283859335,5,5,3.3030282212587285,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-18,2026-06,202606180205,0.2622662283859335,6,6,2.9802762074740494,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-19,2026-06,202606190903,0.3591041649711522,2,2,11.726513569937369,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-19,2026-06,202606190903,0.3591041649711522,8,8,3.32195253040102,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-19,2026-06,202606190903,0.3591041649711522,9,9,2.8567560589008223,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-19,2026-06,202606192007,0.2608274100410664,2,2,10.631434599156119,1,106260.00000000001,96260.00000000001,1
0.25,FLOOR3_5TO10,2026-06-19,2026-06,202606192007,0.2608274100410664,10,10,3.4259894512903983,1,33810.0,23810.0,1
0.25,COPY3HEAD,2026-06-19,2026-06,202606192007,0.2608274100410664,11,10,3.4259894512903983,1,33810.0,23810.0,1
0.25,FIXED2,2026-06-20,2026-06,202606200408,0.3239657006621343,2,2,6.7913669064748206,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-20,2026-06,202606200408,0.3239657006621343,9,9,3.07818602352848,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-20,2026-06,202606200408,0.3239657006621343,10,10,2.988862953907508,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-20,2026-06,202606200608,0.3247813033564342,2,2,3.6833333333333327,1,37050.0,27050.0,1
0.25,FIXED2,2026-06-20,2026-06,202606200903,0.3271386476753787,2,2,17.54082503556188,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-20,2026-06,202606200903,0.3271386476753787,10,10,7.629089615983376,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-20,2026-06,202606200903,0.3271386476753787,20,10,7.629089615983376,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-21,2026-06,202606210906,0.2811395007286729,2,2,4.964634146341463,1,49680.0,39680.0,1
0.25,FIXED2,2026-06-22,2026-06,202606221310,0.3222497810171613,2,2,7.471698113207547,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-22,2026-06,202606221310,0.3222497810171613,7,7,3.0867238332017095,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-22,2026-06,202606221310,0.3222497810171613,8,8,2.9703696358856324,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-22,2026-06,202606222306,0.2709632729107176,2,2,7.66741935483871,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-22,2026-06,202606222306,0.2709632729107176,8,8,3.102921065533702,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-22,2026-06,202606222306,0.2709632729107176,9,9,2.9534228909224036,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-24,2026-06,202606241207,0.2805217110804951,2,2,12.55538160469667,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-06-24,2026-06,202606241207,0.2805217110804951,8,8,3.305359799262693,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-06-24,2026-06,202606241207,0.2805217110804951,9,9,2.9472127892134634,0,0.0,-10000.0,1
0.25,FIXED2,2026-06-25,2026-06,202606252102,0.3181291828666969,2,2,10.006993006993007,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-25,2026-06,202606252102,0.3181291828666969,10,10,3.2500426314095274,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-25,2026-06,202606252102,0.3181291828666969,12,10,3.2500426314095274,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-26,2026-06,202606260304,0.3828335799085233,2,2,12.496237623762376,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-26,2026-06,202606260304,0.3828335799085233,10,10,3.0216372631888793,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-26,2026-06,202606260304,0.3828335799085233,10,10,3.0216372631888793,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-26,2026-06,202606260410,0.2579121431901153,2,2,33.831093057607085,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-26,2026-06,202606260410,0.2579121431901153,10,10,3.210219756978799,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-26,2026-06,202606260410,0.2579121431901153,13,10,3.210219756978799,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-26,2026-06,202606260705,0.4267340305585749,2,2,5.211428571428571,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-06-26,2026-06,202606260705,0.4267340305585749,5,5,2.9414068008164254,0,0.0,-10000.0,1
0.25,FIXED2,2026-06-28,2026-06,202606280508,0.2796244597644531,2,2,10.065777777777779,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-28,2026-06,202606280508,0.2796244597644531,6,6,3.027140107929842,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-28,2026-06,202606280508,0.2796244597644531,6,6,3.027140107929842,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-28,2026-06,202606281008,0.2863362227807465,2,2,9.617158671586715,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-28,2026-06,202606281008,0.2863362227807465,6,6,3.069423810950209,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-28,2026-06,202606281008,0.2863362227807465,6,6,3.069423810950209,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-29,2026-06,202606290806,0.2848019377998425,2,2,10.50532212885154,0,0.0,-10000.0,1
0.25,FLOOR3_5TO10,2026-06-29,2026-06,202606290806,0.2848019377998425,6,6,3.1442291196040637,0,0.0,-10000.0,1
0.25,COPY3HEAD,2026-06-29,2026-06,202606290806,0.2848019377998425,7,7,2.9915332439870554,0,0.0,-10000.0,1
0.25,FIXED2,2026-06-30,2026-06,202606301104,0.2607947260070153,2,2,42.85762904140669,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-30,2026-06,202606301104,0.2607947260070153,10,10,4.634982216116083,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-30,2026-06,202606301104,0.2607947260070153,20,10,4.634982216116083,0,0.0,-10000.0,0
0.25,FIXED2,2026-06-30,2026-06,202606302304,0.3203479723141433,2,2,5.979583333333333,0,0.0,-10000.0,0
0.25,FLOOR3_5TO10,2026-06-30,2026-06,202606302304,0.3203479723141433,5,5,3.1963228916396886,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-06-30,2026-06,202606302304,0.3203479723141433,5,5,3.1963228916396886,0,0.0,-10000.0,0
0.25,FIXED2,2026-07-01,2026-07,202607010206,0.301577903983225,2,2,7.371039603960395,0,0.0,-10000.0,0
0.25,COPY3HEAD,2026-07-01,2026-07,202607010206,0.301577903983225,5,5,2.9953657445479003,0,0.0,-10000.0,0
