actual_combo,coverage,date,head,head_hit,head_prob,invest,kelly_hit,kelly_invest,kelly_raw,kelly_return,kelly_total,model,payout100,race_code,return,score,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n,winner
1-2-5,0.5285043765698616,2026-08-27,3,0,0.24021102607412473,2000,0,0,0.058213341639698,0,0,3まくり,3520,202608270809,0,64.406,1.7393594993571098,0.12695257858051207,13.700859949481256,0,12,1
1-3-6,0.5143445202628997,2026-08-27,3,0,0.30397430088471716,2000,0,900,0.0952510670576615,0,900,3まくり,790,202608270909,0,71.41066666666669,2.315277741558761,0.15634751596080018,14.808535507140727,0,9,1
3-1-6,0.5118247080145674,2026-08-27,3,1,0.2416562892881034,2000,0,0,0.024732204913682238,0,0,3まくり,600,202608270910,0,53.414,1.2190240439683218,0.12368565970476735,9.855823600553878,0,11,3
1-4-5,0.49999999999999994,2026-08-27,5,0,0.1462271241881947,2000,0,0,0.05444554168827521,0,0,5頭展開,1730,202608270412,0,62.42966666666667,3.703277214094105,0.07311356209409733,50.65102982300299,0,10,1
4-2-3,0.49999999999999994,2026-08-27,5,0,0.13320661196246,2000,0,0,0.04326376527540786,0,0,5頭展開,14960,202608271507,0,46.87633333333333,2.7302078043376516,0.06660330598122999,40.992076355895506,0,10,4
4-6-1,0.49999999999999994,2026-08-27,5,0,0.14354506660706323,2000,0,0,0.05773194291983063,0,0,5頭展開,1960,202608271704,0,52.195,4.816675343377841,0.0717725333035316,67.11028748292537,0,10,4
1-5-4,0.49999999999999994,2026-08-27,5,0,0.11330366611943837,2000,0,0,0.04343902457586673,0,0,5頭展開,7810,202608272212,0,42.69866666666667,4.1013939434146485,0.05665183305971918,72.3964913737423,0,10,1
1-2-4,0.5034833389759484,2026-08-28,3,0,0.1817761543470875,2000,0,0,0.032768582164933474,0,0,3まくり,3530,202608281004,0,47.12233333333334,1.506692776611955,0.09152126513687897,16.462761680124824,0,12,1
6-1-3,0.5029677729754286,2026-08-28,3,0,0.2304842792972517,2000,0,0,0.06798772351735227,0,0,3まくり,20530,202608281111,0,60.10966666666666,2.253819816583077,0.11592616466398538,19.441856142794208,0,10,6
1-5-3,0.5414694309341268,2026-08-28,3,0,0.3245636797533012,2000,0,0,0.12127332910557552,0,0,3まくり,1380,202608282302,0,78.56533333333333,2.835217531947624,0.17574131097790618,16.132903050348027,0,13,1
1-2-4,0.49999999999999994,2026-08-28,5,0,0.14352471982378198,2000,0,0,0.054018479415602796,0,0,5頭展開,530,202608280709,0,61.06666666666667,3.8258748622871055,0.07176235991189098,53.31311382435683,0,10,1
1-2-4,0.49999999999999994,2026-08-28,5,0,0.1449290574147199,2000,0,0,0.04733920672922061,0,0,5頭展開,1380,202608280711,0,61.732000000000006,2.7475912731550616,0.07246452870735993,37.91636159328253,0,10,1
1-2-5,0.49999999999999994,2026-08-28,5,0,0.2505834755781849,2000,0,0,0.09700922164120913,0,0,5頭展開,810,202608281001,0,73.61433333333332,4.0002552543955865,0.12529173778909242,31.927526307675166,0,10,1
4-5-2,0.49999999999999994,2026-08-28,5,0,0.1382885073307295,2000,0,0,0.034144993812162204,0,0,5頭展開,10440,202608281106,0,53.34100000000001,1.9081353100586615,0.06914425366536474,27.59644090300553,0,10,4
5-6-2,0.49999999999999994,2026-08-28,5,1,0.15564143329650787,2000,0,0,0.0631853398115602,0,0,5頭展開,75240,202608281307,150480,65.379,4.981326346149932,0.07782071664825392,64.01028621549837,1,10,5
1-6-5,0.49999999999999994,2026-08-28,5,0,0.13833048139623325,2000,0,0,0.05741388444801366,0,0,5頭展開,1340,202608281309,0,54.287,5.547801817367653,0.06916524069811661,80.21083656141634,0,10,1
2-1-5,0.49999999999999994,2026-08-28,5,0,0.1572912838244612,2000,0,0,0.05763884313590624,0,0,5頭展開,1280,202608281406,0,65.54433333333334,3.5280291339895764,0.07864564191223058,44.859817380941415,0,10,2
2-1-4,0.49999999999999994,2026-08-28,5,0,0.2157899701695424,2000,0,0,0.08726826562700386,0,0,5頭展開,960,202608281408,0,70.54033333333334,4.77434994295653,0.10789498508477119,44.249970832336714,0,10,2
1-3-5,0.5044203768660513,2026-08-29,3,0,0.16861616005487629,2000,0,0,0.0522119527154796,0,0,3まくり,1050,202608290512,0,44.849333333333334,2.4545981338084446,0.08505342700058713,28.859485389007315,0,10,1
,0.5326676336039742,2026-08-29,3,0,0.16853806361658702,2000,0,0,0.026489066048519114,0,0,3まくり,0,202608291110,0,43.592333333333336,1.3809867649744663,0.08977477151884347,15.382793424148131,0,9,0
,0.5071307268468802,2026-08-29,3,0,0.30484381256538085,2000,0,0,0.08469106567101269,0,0,3まくり,0,202608291707,0,72.11633333333334,2.0242272408814372,0.1545956642410557,13.09368701133254,0,13,0
5-4-6,0.49999999999999994,2026-08-29,5,1,0.15567337118869917,2000,0,0,0.04047833110369064,0,0,5頭展開,3470,202608290511,0,64.64500000000001,1.9991776265606684,0.07783668559434957,25.684259437503535,0,10,5
1-3-5,0.49999999999999994,2026-08-29,5,0,0.14597887374736557,2000,0,0,0.05731493057215143,0,0,5頭展開,1050,202608290512,0,61.71833333333334,4.389679077805796,0.07298943687368277,60.14129257364566,0,10,1
3-5-4,0.49999999999999994,2026-08-29,5,0,0.13395465264188622,2000,0,0,0.05282734689975759,0,0,5頭展開,127700,202608290711,0,57.28533333333334,4.483334567539133,0.0669773263209431,66.93809403582063,0,10,3
,0.49999999999999994,2026-08-29,5,0,0.12839648800929318,2000,0,0,0.049315348410758846,0,0,5頭展開,0,202608291310,0,46.599000000000004,4.100834064794751,0.06419824400464658,63.87766719130103,0,10,0
3-1-6,0.5136267447674314,2026-08-30,3,1,0.1891886025022016,2000,0,0,0.04441683106401282,0,0,3まくり,3330,202608300810,0,37.455999999999996,1.7601245004744746,0.09717232605030533,18.113433855265257,0,10,3
3-5-1,0.5164739347944106,2026-08-30,3,1,0.19695127704495277,2000,0,0,0.021161896356746437,0,0,3まくり,6630,202608301605,0,4.963333333333333,1.2359695140718374,0.10172020101819083,12.150679036220213,0,11,3
3-2-5,0.514834696390553,2026-08-30,3,1,0.2650519819800517,2000,0,0,0.06434375101162758,0,0,3まくり,11760,202608302103,0,67.63933333333334,1.770493604089237,0.13645795667041424,12.974645431379976,0,13,3
2-4-6,0.5060369538609926,2026-08-30,3,0,0.16593162789766924,2000,0,0,0.03867848591549175,0,0,3まくり,29360,202608302105,0,13.357000000000001,1.7823248462107044,0.08396753553053224,21.226356531121677,0,11,2
1-3-5,0.5078664268346855,2026-08-30,3,0,0.18990441790888174,2000,0,0,0.052416561998467545,0,0,3まくり,2920,202608302304,0,47.85133333333333,2.0756691030938397,0.09644607816350463,21.521550099475963,0,11,1
1-2-3,0.49999999999999994,2026-08-30,5,0,0.13765253059544286,2000,0,0,0.04513942288821341,0,0,5頭展開,1790,202608300511,0,59.159666666666666,2.7745144864159315,0.06882626529772141,40.311855865115284,0,10,1
3-4-5,0.49999999999999994,2026-08-30,5,0,0.1461429582925001,2000,0,0,0.04700457319042626,0,0,5頭展開,950,202608300703,0,61.06800000000001,2.6714634093744225,0.07307147914625003,36.55959124664195,0,10,3
1-4-3,0.49999999999999994,2026-08-30,5,0,0.1865369547237366,2000,0,0,0.07383436768390127,0,0,5頭展開,1840,202608300710,0,67.66266666666667,4.4448683136201605,0.09326847736186829,47.65670502344228,0,10,1
2-4-5,0.49999999999999994,2026-08-30,5,0,0.24870041806794152,2000,0,0,0.08173785827562911,0,0,5頭展開,6340,202608301902,0,77.57400000000001,2.67964773684903,0.12435020903397075,21.549201707549905,0,10,2
4-5-2,0.49999999999999994,2026-08-30,5,0,0.20494370347686833,2000,0,0,0.026924863286110875,0,0,5頭展開,3360,202608302106,0,69.43199999999999,1.3198780412356166,0.10247185173843415,12.880396117020393,0,10,4
4-1-3,0.5239300688626406,2026-08-31,3,0,0.17775125963628988,2000,0,0,0.05839386211927224,0,0,3まくり,1590,202608310706,0,46.855666666666664,2.5245466049896153,0.09312922970166246,27.10799405382121,0,11,4
1-3-2,0.5117729050948532,2026-08-31,3,0,0.15257345055357827,2000,0,0,0.016686397215955343,0,0,3まくり,3860,202608311609,0,19.86366666666667,1.2505592130644345,0.07808295803015068,16.015776612632273,0,11,1
1-4-3,0.49999999999999994,2026-08-31,5,0,0.13854037317917892,2000,0,0,0.035419862929348775,0,0,5頭展開,2660,202608310409,0,48.94700000000001,1.9738849987415665,0.06927018658958944,28.495447983075305,0,10,1
4-5-1,0.49999999999999994,2026-08-31,5,0,0.15398081139511133,2000,0,0,0.022330029338653804,0,0,5頭展開,2290,202608310804,0,64.00500000000001,1.377070790462567,0.07699040569755565,17.886264892175873,0,10,4
5-4-1,0.49999999999999994,2026-08-31,5,1,0.1301640911848882,2000,0,0,0.03449990936499379,0,0,5頭展開,4730,202608310806,0,57.78500000000001,2.0546871039641306,0.06508204559244408,31.570721007003446,0,10,5
1-3-2,0.49999999999999994,2026-08-31,5,0,0.13467097146167803,2000,0,0,0.05554128910627704,0,0,5頭展開,570,202608311612,0,21.523,5.392108345752871,0.067335485730839,80.07825721057118,0,10,1
1-2-3,0.49999999999999994,2026-08-31,5,0,0.1391867657523995,2000,0,0,0.05767747020691164,0,0,5頭展開,1090,202608311812,0,60.226,5.503515712882237,0.06959338287619973,79.08102014055687,0,10,1
1-4-2,0.49999999999999994,2026-08-31,5,0,0.13386859048504693,2000,0,0,0.020704029729096875,0,0,5頭展開,3030,202608311903,0,53.04333333333333,1.4178695466260942,0.06693429524252345,21.183005535334594,0,10,1
5-1-2,0.49999999999999994,2026-08-31,5,1,0.24365219796326817,2000,0,0,0.09822423183404078,0,0,5頭展開,3210,202608312109,0,76.95200000000001,4.654709023859063,0.12182609898163407,38.2078147684987,0,10,5
4-5-6,0.5629835207598591,2026-09-01,3,0,0.1946197186079477,2000,0,0,0.03391607702593114,0,0,3まくり,2060,202609010505,0,28.159666666666666,1.3991979512822958,0.10956769439119546,12.770168789777248,0,10,4
1-3-2,0.5132680654440269,2026-09-01,3,0,0.2424390334562301,2000,0,0,0.0689430046020425,0,0,3まくり,2520,202609010507,0,56.01666666666667,2.0877727048195065,0.12443621369019894,16.7778546365715,0,9,1
1-2-4,0.5262524464279368,2026-09-01,3,0,0.30530452104171596,2000,0,0,0.098504695855235,0,0,3まくり,1480,202609012012,0,71.62200000000001,2.33003247406552,0.16066725110371252,14.502224056609132,0,13,1
3-5-6,0.5305144208035675,2026-09-01,3,1,0.23733164553260783,2000,0,0,0.03434586473832942,0,0,3まくり差し,1730,202609010602,0,57.108000000000004,1.32788112746916,0.12590786046808902,10.546451369537072,0,7,3
1-4-5,0.49999999999999994,2026-09-01,5,0,0.1413834600651409,2000,0,0,0.040378134206515696,0,0,5頭展開,820,202609010804,0,49.92100000000001,2.2378516313039274,0.07069173003257044,31.656484149883752,0,10,1
1-4-2,0.49999999999999994,2026-09-01,5,0,0.13215109268475572,2000,0,0,0.03517289565702192,0,0,5頭展開,2500,202609010806,0,47.964999999999996,2.0629776615119644,0.06607554634237785,31.221499869594943,0,10,1
1-2-4,0.49999999999999994,2026-09-01,5,0,0.14032390565820554,2000,0,0,0.05572282456708471,0,0,5頭展開,560,202609010812,0,50.98100000000001,4.588388539673724,0.07016195282910276,65.39710419477503,0,10,1
2-1-3,0.49999999999999994,2026-09-01,5,0,0.1364135023860393,2000,0,0,0.047791044617112005,0,0,5頭展開,4710,202609011211,0,57.293000000000006,3.1812310321999417,0.06820675119301964,46.64099926409503,0,10,2
2-4-1,0.49999999999999994,2026-09-01,5,0,0.09616444404878684,2000,0,0,0.008909226328615946,0,0,5頭展開,2150,202609011303,0,34.179,1.2164973798808048,0.04808222202439341,25.30035694406225,0,10,2
4-2-5,0.49999999999999994,2026-09-01,5,0,0.12335715265200754,2000,0,0,0.039613450045114955,0,0,5頭展開,4580,202609011604,0,46.12566666666667,2.6845654255405305,0.061678576326003764,43.52508740395025,0,10,4
1-5-3,0.49999999999999994,2026-09-01,5,0,0.17723375050607496,2000,0,0,0.06181203848393729,0,0,5頭展開,2910,202609011907,0,67.47266666666667,3.101652372134979,0.08861687525303746,35.00069668760596,0,10,1
1-5-3,0.49999999999999994,2026-09-01,5,0,0.1015812499383691,2000,0,0,0.028779305736601212,0,0,5頭展開,3220,202609011909,0,28.304666666666666,2.2410699478485507,0.050790624969184545,44.12369308722313,0,10,1
1-5-2,0.5211615495462147,2026-09-02,3,0,0.19855453033572262,2000,0,0,0.03691606642628202,0,0,3まくり,1500,202609021704,0,29.799333333333333,1.4972142018991763,0.1034789866991861,14.468775252424773,0,10,1
2-5-1,0.49999999999999994,2026-09-02,5,0,0.2286673149387412,2000,0,0,0.0790905071290021,0,0,5頭展開,12770,202609020510,0,71.99566666666666,2.987557851705478,0.11433365746937059,26.130169521654896,0,10,2
5-4-1,0.49999999999999994,2026-09-02,5,1,0.13658886769852288,2000,0,0,0.03163322585227231,0,0,5頭展開,3150,202609020803,0,58.301000000000016,1.803924753496559,0.06829443384926143,26.41393524804903,0,10,5
4-2-5,0.49999999999999994,2026-09-02,5,0,0.13030567015820402,2000,0,0,0.027168999873828672,0,0,5頭展開,2720,202609020804,0,48.501,1.6686755660275934,0.065152835079102,25.611710741392233,0,10,4
4-6-5,0.49999999999999994,2026-09-02,5,0,0.1323702000769769,2000,0,0,0.049665477758913494,0,0,5頭展開,18420,202609021306,0,52.74300000000001,3.8074711612700285,0.06618510003848843,57.52761813543956,0,10,4
1-2-3,0.49999999999999994,2026-09-02,5,0,0.14228487555881655,2000,0,0,0.056822391164161504,0,0,5頭展開,4390,202609021803,0,60.29800000000001,4.685735748939002,0.07114243777940826,65.86414375436624,0,10,1
