date,race_code,venue,race,day_cat,head,combo,score,head_prob,combo_prob,odds_pre,ev_pre,market_within_head,stake,composite_odds_race,tickets_race,hit,payout,actual_combo
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-2,64.38,0.0683,0.00413,370.4,1.53,0.06047,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-3,64.38,0.0683,0.00303,505.5,1.53,0.04431,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-4,64.38,0.0683,0.01012,151.2,1.53,0.14814,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-6,64.38,0.0683,0.00358,427.5,1.53,0.05239,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-1,64.38,0.0683,0.00294,520.7,1.53,0.04302,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-3,64.38,0.0683,0.00137,1117.0,1.53,0.02005,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-4,64.38,0.0683,0.00276,554.1,1.53,0.04042,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-6,64.38,0.0683,0.00141,1082.0,1.53,0.0207,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-1,64.38,0.0683,0.00203,752.8,1.53,0.02975,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-2,64.38,0.0683,0.0013,1174.0,1.53,0.01908,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-4,64.38,0.0683,0.00225,679.0,1.53,0.03299,100,42.31,12,0,0,4-2-5
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-6,64.38,0.0683,0.00124,1236.0,1.53,0.01812,100,42.31,12,0,0,4-2-5
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-2,66.16,0.181,0.02735,65.8,1.8,0.15117,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-3,66.16,0.181,0.02344,76.8,1.8,0.12952,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-5,66.16,0.181,0.016,112.5,1.8,0.08842,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-6,66.16,0.181,0.00783,229.9,1.8,0.04327,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-1,66.16,0.181,0.01627,110.6,1.8,0.08994,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-3,66.16,0.181,0.0101,178.2,1.8,0.05582,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-5,66.16,0.181,0.00956,188.3,1.8,0.05282,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-6,66.16,0.181,0.00435,413.4,1.8,0.02406,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-1,66.16,0.181,0.01371,131.3,1.8,0.07576,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-2,66.16,0.181,0.00888,202.7,1.8,0.04907,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-5,66.16,0.181,0.00284,633.6,1.8,0.0157,100,12.55,12,0,0,1-2-3
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-6,66.16,0.181,0.0031,580.1,1.8,0.01715,100,12.55,12,0,0,1-2-3
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-2,61.77,0.0651,0.00591,301.9,1.783,0.09079,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-3,61.77,0.0651,0.00523,341.1,1.783,0.08036,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-4,61.77,0.0651,0.00682,261.6,1.783,0.10478,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-6,61.77,0.0651,0.00427,417.7,1.783,0.06562,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-1,61.77,0.0651,0.00355,501.8,1.783,0.05462,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-3,61.77,0.0651,0.0025,713.8,1.783,0.0384,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-4,61.77,0.0651,0.00384,463.8,1.783,0.0591,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-6,61.77,0.0651,0.00224,794.8,1.783,0.03449,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-1,61.77,0.0651,0.00331,538.6,1.783,0.05089,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-2,61.77,0.0651,0.00175,1021.0,1.783,0.02685,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-4,61.77,0.0651,0.00171,1042.0,1.783,0.0263,100,41.85,12,0,0,1-4-5
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-6,61.77,0.0651,0.00148,1205.0,1.783,0.02275,100,41.85,12,0,0,1-4-5
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-2,65.91,0.067,0.00356,407.0,1.447,0.05306,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-3,65.91,0.067,0.00255,567.4,1.447,0.03806,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-4,65.91,0.067,0.00309,468.1,1.447,0.04613,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-6,65.91,0.067,0.00758,191.0,1.447,0.11306,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-1,65.91,0.067,0.00325,445.8,1.447,0.04844,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-3,65.91,0.067,0.00356,407.0,1.447,0.05306,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-4,65.91,0.067,0.00271,535.0,1.447,0.04036,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-6,65.91,0.067,0.00294,492.7,1.447,0.04383,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-1,65.91,0.067,0.00224,645.6,1.447,0.03345,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-2,65.91,0.067,0.00247,585.1,1.447,0.03691,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-4,65.91,0.067,0.00162,891.6,1.447,0.02422,100,38.84,12,0,0,4-6-1
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-6,65.91,0.067,0.0017,851.1,1.447,0.02537,100,38.84,12,0,0,4-6-1
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-2,67.87,0.0645,0.01053,175.3,1.845,0.16315,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-3,67.87,0.0645,0.0052,354.7,1.845,0.08063,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-4,67.87,0.0645,0.00359,514.2,1.845,0.05562,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-6,67.87,0.0645,0.00323,572.1,1.845,0.04999,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-1,67.87,0.0645,0.00754,244.7,1.845,0.11688,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-3,67.87,0.0645,0.00448,412.3,1.845,0.06937,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-4,67.87,0.0645,0.00343,538.4,1.845,0.05312,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-6,67.87,0.0645,0.0031,594.3,1.845,0.04812,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-1,67.87,0.0645,0.00331,558.1,1.845,0.05124,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-2,67.87,0.0645,0.0029,635.6,1.845,0.045,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-4,67.87,0.0645,0.00169,1089.0,1.845,0.02626,100,36.46,12,0,0,1-2-3
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-6,67.87,0.0645,0.00161,1144.0,1.845,0.025,100,36.46,12,0,0,1-2-3
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-2,63.84,0.0679,0.0053,271.7,1.439,0.07801,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-3,63.84,0.0679,0.00645,223.3,1.439,0.09492,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-4,63.84,0.0679,0.00519,277.2,1.439,0.07646,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-6,63.84,0.0679,0.00412,349.3,1.439,0.06068,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-1,63.84,0.0679,0.00362,397.2,1.439,0.05336,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-3,63.84,0.0679,0.00229,627.9,1.439,0.03376,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-4,63.84,0.0679,0.0036,399.6,1.439,0.05304,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-6,63.84,0.0679,0.00283,508.9,1.439,0.04165,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-1,63.84,0.0679,0.00531,271.1,1.439,0.07818,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-2,63.84,0.0679,0.00178,806.7,1.439,0.02627,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-4,63.84,0.0679,0.00156,920.8,1.439,0.02302,100,33.13,12,0,0,1-5-4
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-6,63.84,0.0679,0.00139,1038.0,1.439,0.02042,100,33.13,12,0,0,1-5-4
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-2,60.94,0.0636,0.00588,204.6,1.204,0.0925,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-3,60.94,0.0636,0.00721,166.9,1.204,0.1134,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-4,60.94,0.0636,0.00533,225.9,1.204,0.08378,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-6,60.94,0.0636,0.00425,283.0,1.204,0.06688,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-1,60.94,0.0636,0.00328,367.1,1.204,0.05155,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-3,60.94,0.0636,0.00289,415.8,1.204,0.04552,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-4,60.94,0.0636,0.00221,544.2,1.204,0.03478,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-6,60.94,0.0636,0.00316,381.2,1.204,0.04965,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-1,60.94,0.0636,0.00524,229.9,1.204,0.08232,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-2,60.94,0.0636,0.00311,387.3,1.204,0.04887,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-4,60.94,0.0636,0.00208,579.6,1.204,0.03265,100,25.58,12,0,0,1-2-3
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-6,60.94,0.0636,0.00242,497.8,1.204,0.03802,100,25.58,12,0,0,1-2-3
2026-08-28,202608280110,01,10R,3日目以降,5,5-1-2,67.68,0.0649,0.00916,264.7,2.424,0.14112,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-1-3,67.68,0.0649,0.00539,449.6,2.424,0.08308,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-1-4,67.68,0.0649,0.00457,530.9,2.424,0.07036,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-1-6,67.68,0.0649,0.004,606.2,2.424,0.06162,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-2-1,67.68,0.0649,0.00671,361.1,2.424,0.10344,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-2-3,67.68,0.0649,0.00358,677.7,2.424,0.05512,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-2-4,67.68,0.0649,0.0033,735.4,2.424,0.05079,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-2-6,67.68,0.0649,0.00316,767.7,2.424,0.04866,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-3-1,67.68,0.0649,0.00343,705.7,2.424,0.05293,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-3-2,67.68,0.0649,0.00292,828.9,2.424,0.04506,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-3-4,67.68,0.0649,0.00165,1465.0,2.424,0.0255,100,49.14,12,0,0,1-2-4
2026-08-28,202608280110,01,10R,3日目以降,5,5-3-6,67.68,0.0649,0.00146,1661.0,2.424,0.02249,100,49.14,12,0,0,1-2-4
2026-08-28,202608280912,09,12R,3日目以降,5,5-1-2,66.48,0.0664,0.00926,185.4,1.716,0.13929,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-1-3,66.48,0.0664,0.0022,781.4,1.716,0.03305,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-1-4,66.48,0.0664,0.00598,286.8,1.716,0.09004,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-1-6,66.48,0.0664,0.00235,729.3,1.716,0.03541,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-2-1,66.48,0.0664,0.00766,223.9,1.716,0.11534,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-2-3,66.48,0.0664,0.00193,890.4,1.716,0.029,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-2-4,66.48,0.0664,0.00706,243.1,1.716,0.10623,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-2-6,66.48,0.0664,0.00379,453.1,1.716,0.057,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-3-1,66.48,0.0664,0.00148,1160.0,1.716,0.02226,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-3-2,66.48,0.0664,0.00141,1215.0,1.716,0.02125,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-3-4,66.48,0.0664,0.00105,1629.0,1.716,0.01585,100,37.93,12,0,0,2-4-5
2026-08-28,202608280912,09,12R,3日目以降,5,5-3-6,66.48,0.0664,0.00108,1595.0,1.716,0.01619,100,37.93,12,0,0,2-4-5
2026-08-28,202608281306,13,06R,3日目以降,5,5-1-2,65.09,0.0677,0.00496,303.6,1.505,0.07323,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-1-3,65.09,0.0677,0.00537,280.1,1.505,0.07938,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-1-4,65.09,0.0677,0.01283,117.3,1.505,0.18954,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-1-6,65.09,0.0677,0.003,501.9,1.505,0.0443,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-2-1,65.09,0.0677,0.00283,531.4,1.505,0.04184,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-2-3,65.09,0.0677,0.00204,737.4,1.505,0.03015,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-2-4,65.09,0.0677,0.00212,708.5,1.505,0.03138,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-2-6,65.09,0.0677,0.00133,1129.0,1.505,0.01969,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-3-1,65.09,0.0677,0.00217,694.9,1.505,0.03199,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-3-2,65.09,0.0677,0.00137,1095.0,1.505,0.0203,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-3-4,65.09,0.0677,0.00117,1290.0,1.505,0.01723,100,37.64,12,0,0,1-3-4
2026-08-28,202608281306,13,06R,3日目以降,5,5-3-6,65.09,0.0677,0.00079,1901.0,1.505,0.0117,100,37.64,12,0,0,1-3-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-1-2,61.04,0.0638,0.00413,280.5,1.159,0.0648,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-1-3,61.04,0.0638,0.005,231.9,1.159,0.07838,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-1-4,61.04,0.0638,0.00753,153.9,1.159,0.1181,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-1-6,61.04,0.0638,0.0036,322.1,1.159,0.05643,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-2-1,61.04,0.0638,0.00266,434.9,1.159,0.04179,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-2-3,61.04,0.0638,0.00273,424.3,1.159,0.04284,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-2-4,61.04,0.0638,0.0028,414.2,1.159,0.04388,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-2-6,61.04,0.0638,0.00253,457.8,1.159,0.0397,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-3-1,61.04,0.0638,0.003,386.6,1.159,0.04701,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-3-2,61.04,0.0638,0.0022,527.1,1.159,0.03448,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-3-4,61.04,0.0638,0.0028,414.2,1.159,0.04388,100,28.89,12,0,0,1-2-4
2026-08-28,202608281308,13,08R,3日目以降,5,5-3-6,61.04,0.0638,0.00113,1023.0,1.159,0.01777,100,28.89,12,0,0,1-2-4
2026-08-28,202608281309,13,09R,3日目以降,5,5-1-2,61.39,0.0643,0.00344,444.2,1.527,0.0535,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-1-3,61.39,0.0643,0.00965,158.2,1.527,0.15023,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-1-4,61.39,0.0643,0.00401,380.8,1.527,0.06241,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-1-6,61.39,0.0643,0.00295,517.2,1.527,0.04595,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-2-1,61.39,0.0643,0.00159,962.6,1.527,0.02469,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-2-3,61.39,0.0643,0.00198,770.1,1.527,0.03086,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-2-4,61.39,0.0643,0.00185,825.1,1.527,0.0288,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-2-6,61.39,0.0643,0.00216,707.2,1.527,0.03361,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-3-1,61.39,0.0643,0.00824,185.3,1.527,0.12826,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-3-2,61.39,0.0643,0.00251,607.9,1.527,0.03909,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-3-4,61.39,0.0643,0.00423,360.9,1.527,0.06585,100,33.35,12,0,0,1-6-5
2026-08-28,202608281309,13,09R,3日目以降,5,5-3-6,61.39,0.0643,0.00317,481.3,1.527,0.04938,100,33.35,12,0,0,1-6-5
2026-08-28,202608281710,17,10R,3日目以降,5,5-1-2,61.49,0.0644,0.0028,667.8,1.873,0.04353,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-1-3,61.49,0.0644,0.00334,561.5,1.873,0.05177,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-1-4,61.49,0.0644,0.00591,316.7,1.873,0.09178,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-1-6,61.49,0.0644,0.00318,588.3,1.873,0.04941,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-2-1,61.49,0.0644,0.00303,617.7,1.873,0.04706,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-2-3,61.49,0.0644,0.00349,537.1,1.873,0.05412,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-2-4,61.49,0.0644,0.00349,537.1,1.873,0.05412,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-2-6,61.49,0.0644,0.00303,617.7,1.873,0.04706,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-3-1,61.49,0.0644,0.00379,494.1,1.873,0.05883,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-3-2,61.49,0.0644,0.00341,549.0,1.873,0.05294,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-3-4,61.49,0.0644,0.0025,748.7,1.873,0.03882,100,45.5,12,0,0,1-2-3
2026-08-28,202608281710,17,10R,3日目以降,5,5-3-6,61.49,0.0644,0.00318,588.3,1.873,0.04941,100,45.5,12,0,0,1-2-3
2026-08-28,202608282309,23,09R,初日,5,5-1-2,60.14,0.0633,0.00636,249.5,1.587,0.10049,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-1-3,60.14,0.0633,0.00489,324.4,1.587,0.07729,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-1-4,60.14,0.0633,0.00465,341.4,1.587,0.07344,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-1-6,60.14,0.0633,0.00544,291.6,1.587,0.08598,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-2-1,60.14,0.0633,0.00391,405.5,1.587,0.06183,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-2-3,60.14,0.0633,0.00318,499.0,1.587,0.05025,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-2-4,60.14,0.0633,0.00367,432.5,1.587,0.05797,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-2-6,60.14,0.0633,0.00391,405.5,1.587,0.06183,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-3-1,60.14,0.0633,0.00275,576.7,1.587,0.04348,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-3-2,60.14,0.0633,0.00239,665.4,1.587,0.03768,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-3-4,60.14,0.0633,0.00202,786.4,1.587,0.03188,100,35.21,12,0,0,1-2-6
2026-08-28,202608282309,23,09R,初日,5,5-3-6,60.14,0.0633,0.0019,837.1,1.587,0.02995,100,35.21,12,0,0,1-2-6
2026-08-29,202608290902,09,02R,3日目以降,5,5-1-2,70.69,0.0629,0.0061,307.5,1.875,0.09697,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-1-3,70.69,0.0629,0.0025,750.3,1.875,0.03974,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-1-4,70.69,0.0629,0.009,208.4,1.875,0.14308,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-1-6,70.69,0.0629,0.0031,605.1,1.875,0.04928,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-2-1,70.69,0.0629,0.0033,568.4,1.875,0.05246,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-2-3,70.69,0.0629,0.0023,815.5,1.875,0.03656,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-2-4,70.69,0.0629,0.0057,329.0,1.875,0.09063,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-2-6,70.69,0.0629,0.0019,987.2,1.875,0.0302,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-3-1,70.69,0.0629,0.0013,1442.0,1.875,0.02068,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-3-2,70.69,0.0629,0.0022,852.6,1.875,0.03497,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-3-4,70.69,0.0629,0.0015,1250.0,1.875,0.02385,100,46.89,12,0,0,
2026-08-29,202608290902,09,02R,3日目以降,5,5-3-6,70.69,0.0629,0.0011,1705.0,1.875,0.01749,100,46.89,12,0,0,
2026-08-29,202608290909,09,09R,3日目以降,5,5-1-2,62.32,0.0656,0.00737,266.1,1.96,0.11228,100,45.83,12,0,0,
2026-08-29,202608290909,09,09R,3日目以降,5,5-1-3,62.32,0.0656,0.00368,532.3,1.96,0.05613,100,45.83,12,0,0,
2026-08-29,202608290909,09,09R,3日目以降,5,5-1-4,62.32,0.0656,0.00689,284.4,1.96,0.10506,100,45.83,12,0,0,
2026-08-29,202608290909,09,09R,3日目以降,5,5-1-6,62.32,0.0656,0.00447,438.3,1.96,0.06817,100,45.83,12,0,0,
