race_code,branch,confidence,status,points,rank,rank_col,actual_combo,hit,invest,return,payout100
202608140408,1逃げ,0.5233897151666551,SETTLED,7,5,v110_rank20,1-6-4,1,700,1480,1480
202608140409,1逃げ,0.58853200747469,SETTLED,7,10,v110_rank20,1-6-4,0,700,0,7880
202608140410,1逃げ,0.8195651941745375,SETTLED,7,11,v110_rank20,1-3-6,0,700,0,4360
202608140411,1逃げ,0.5921683478576723,SETTLED,7,16,v110_rank20,1-3-2,0,700,0,2840
202608140412,1逃げ,0.6483722956971163,SETTLED,7,7,v110_rank20,1-2-5,1,700,2120,2120
202608140601,1逃げ,0.43427284942285693,SETTLED,7,5,v110_rank20,1-3-5,1,700,1340,1340
202608140602,3まくり差し,0.18577995881654402,UNSETTLED,,,,6-4-3,,,,6900
202608140603,1逃げ,0.5924488791928281,UNSETTLED,,,,3-1-4,,,,21020
202608140604,1逃げ,0.7807371132991293,SETTLED,7,5,v110_rank20,1-5-3,1,700,2120,2120
202608140605,1逃げ,0.6529613864438849,SETTLED,7,5,v110_rank20,1-5-2,1,700,2720,2720
202608140606,1逃げ,0.412159005938463,SETTLED,7,11,v110_rank20,1-3-4,0,700,0,1950
202608140607,1逃げ,0.4381280668742809,SETTLED,7,1,v110_rank20,1-2-5,1,700,2300,2300
202608140608,1逃げ,0.7528416277635455,SETTLED,7,5,v110_rank20,1-4-2,1,700,700,700
202608140609,1逃げ,0.7458242370960827,UNSETTLED,,,,4-5-1,,,,8390
202608140610,1逃げ,0.8051863460223293,SETTLED,7,3,v110_rank20,1-3-4,1,700,600,600
202608140611,1逃げ,0.6318755639851442,UNSETTLED,,,,4-6-5,,,,25740
202608140612,1逃げ,0.7601716135116413,SETTLED,7,4,v110_rank20,1-3-4,1,700,830,830
202608140701,4カド,0.3888748066001626,NO_SOURCE,,,,,,,,
202608140704,1逃げ,0.4886101379449527,UNSETTLED,,,,5-1-2,,,,1560
202608140707,1逃げ,0.5774498779576122,UNSETTLED,,,,4-1-5,,,,4640
202608140708,1逃げ,0.6341001336947231,SETTLED,7,9,v110_rank20,1-5-2,0,700,0,5850
202608140709,1逃げ,0.7682249912921509,SETTLED,7,2,v110_rank20,1-4-2,1,700,820,820
202608140710,1逃げ,0.8434403617207977,SETTLED,7,3,v110_rank20,1-4-6,1,700,780,780
202608140711,1逃げ,0.7378312337009282,SETTLED,7,2,v110_rank20,1-4-2,1,700,560,560
202608140712,1逃げ,0.7924703785630327,SETTLED,7,9,v110_rank20,1-2-6,0,700,0,3810
202608140801,1逃げ,0.7466539066138186,UNSETTLED,,,,3-4-5,,,,4240
202608140802,1逃げ,0.5170697562755867,UNSETTLED,,,,3-1-2,,,,1410
202608140803,1逃げ,0.7621003025369001,SETTLED,7,6,v110_rank20,1-6-5,1,700,2470,2470
202608140804,1逃げ,0.520595265494062,SETTLED,7,2,v110_rank20,1-6-2,1,700,670,670
202608140806,1逃げ,0.6306257812389694,UNSETTLED,,,,5-2-6,,,,17170
202608140807,1逃げ,0.6574635275534273,UNSETTLED,,,,4-5-6,,,,5980
202608140808,1逃げ,0.6687509289124253,UNSETTLED,,,,6-1-4,,,,9960
202608140809,1逃げ,0.5510666179844785,SETTLED,7,19,v110_rank20,1-2-5,0,700,0,5380
202608140810,1逃げ,0.6948223727943182,UNSETTLED,,,,3-1-4,,,,3400
202608140811,1逃げ,0.8128131841418538,SETTLED,7,3,v110_rank20,1-3-5,1,700,1420,1420
202608140812,1逃げ,0.8431236358157572,SETTLED,7,3,v110_rank20,1-2-3,1,700,450,450
202608141001,1逃げ,0.7882415832989905,SETTLED,7,1,v110_rank20,1-2-4,1,700,400,400
202608141002,1逃げ,0.7180147592030909,UNSETTLED,,,,2-5-1,,,,15820
202608141003,1逃げ,0.7308195500600531,UNSETTLED,,,,4-1-3,,,,5680
202608141004,5頭,0.2463084991411447,NO_SOURCE,,,,,,,,
202608141005,3まくり,0.19413174357052929,UNSETTLED,,,,1-3-5,,,,790
202608141006,1逃げ,0.5756478910007935,UNSETTLED,,,,3-1-5,,,,6010
202608141007,3まくり差し,0.21222930371113966,NO_SOURCE,,,,,,,,
202608141008,5頭,0.29811541570439476,NO_SOURCE,,,,,,,,
202608141009,1逃げ,0.42938908216080846,UNSETTLED,,,,4-5-6,,,,13180
202608141010,1逃げ,0.46246135867201904,UNSETTLED,,,,3-4-2,,,,9980
202608141011,1逃げ,0.5858941059499548,SETTLED,7,1,v110_rank20,1-3-4,1,700,720,720
202608141012,1逃げ,0.6483564238526289,SETTLED,7,2,v110_rank20,1-3-2,1,700,700,700
202608141203,3まくり,0.2727210172817778,NO_SOURCE,,,,,,,,
202608141207,1逃げ,0.6030529971282966,SETTLED,7,2,v110_rank20,1-3-5,1,700,940,940
202608141208,1逃げ,0.5854263353699636,UNSETTLED,,,,2-1-4,,,,1380
202608141209,1逃げ,0.6257600215699218,SETTLED,7,6,v110_rank20,1-2-3,1,700,810,810
202608141210,1逃げ,0.8116556668450726,UNSETTLED,,,,4-1-3,,,,3140
202608141211,1逃げ,0.587123978862644,UNSETTLED,,,,5-4-3,,,,75420
202608141301,1逃げ,0.5843191070531184,SETTLED,7,6,v110_rank20,1-5-3,1,700,2800,2800
