gate,threshold,n,floor,base_R,base_roi_pct,added_R,added_roi_pct,added_profit_yen,R,roi_pct,profit_yen,head_rate_pct,hit_rate_pct,min_added_month_R,min_added_month_roi_pct,min_combined_month_roi_pct
MIN_RATIO,1.4,8,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,8,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,8,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,8,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,8,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,10,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,10,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,10,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,10,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,10,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.4,10,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,2,4.5,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,63.63636363636363,27.27272727272727,0,0.0,0.0
MIN_RATIO,1.5,2,5.0,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,63.63636363636363,27.27272727272727,0,0.0,0.0
MIN_RATIO,1.5,2,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,2,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,2,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,2,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,3,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,3,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,3,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,3,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,3,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,3,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,4,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,4,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,4,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,4,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,4,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,4,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,5,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,5,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,5,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,5,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,5,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,5,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,6,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,6,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,6,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,6,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,6,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,6,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,8,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,8,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,8,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,8,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,8,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,8,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,10,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,10,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,10,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,10,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,10,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
MIN_RATIO,1.5,10,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,2,4.5,10,288.47,39,66.56153846153846,-130410.0,49,111.84897959183674,58060.0,36.734693877551024,14.285714285714285,12,0.0,66.71111111111111
GEOM_RATIO,1.0,2,5.0,10,288.47,36,72.10833333333333,-100410.0,46,119.14347826086957,88060.0,36.95652173913043,15.217391304347828,11,0.0,70.63529411764706
GEOM_RATIO,1.0,2,5.5,10,288.47,31,51.12258064516129,-151520.0,41,109.01219512195122,36950.0,29.268292682926827,12.195121951219512,9,0.0,46.62
GEOM_RATIO,1.0,2,6.0,10,288.47,28,56.6,-121520.0,38,117.61842105263158,66950.0,31.57894736842105,13.157894736842104,9,0.0,53.792307692307695
GEOM_RATIO,1.0,2,6.5,10,288.47,20,79.24,-41520.0,30,148.98333333333332,146950.0,33.33333333333333,16.666666666666664,6,0.0,69.93
GEOM_RATIO,1.0,2,7.0,10,288.47,19,46.60526315789475,-101449.99999999999,29,130.00689655172414,87020.0,31.03448275862069,13.793103448275861,6,0.0,0.0
GEOM_RATIO,1.0,3,4.5,10,288.47,29,55.49310344827586,-129070.0,39,115.23076923076923,59400.0,35.8974358974359,15.384615384615385,8,0.0,31.08
GEOM_RATIO,1.0,3,5.0,10,288.47,24,28.845833333333335,-170770.0,34,105.20588235294117,17700.0,29.411764705882355,11.76470588235294,6,0.0,0.0
GEOM_RATIO,1.0,3,5.5,10,288.47,19,36.43684210526316,-120770.0,29,123.34482758620689,67700.0,34.48275862068966,13.793103448275861,5,0.0,0.0
GEOM_RATIO,1.0,3,6.0,10,288.47,14,49.45,-70770.0,24,149.04166666666666,117700.0,33.33333333333333,16.666666666666664,4,0.0,0.0
GEOM_RATIO,1.0,3,6.5,10,288.47,12,57.69166666666667,-50770.0,22,162.5909090909091,137700.0,31.818181818181817,18.181818181818183,2,0.0,0.0
GEOM_RATIO,1.0,3,7.0,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.0,4,4.5,10,288.47,21,27.600000000000005,-152040.0,31,111.7516129032258,36430.0,29.03225806451613,12.903225806451612,6,0.0,0.0
GEOM_RATIO,1.0,4,5.0,10,288.47,9,64.4,-32039.999999999993,19,182.33157894736843,156430.0,36.84210526315789,21.052631578947366,1,0.0,0.0
GEOM_RATIO,1.0,4,5.5,10,288.47,8,72.45000000000002,-22039.999999999993,18,192.4611111111111,166430.0,38.88888888888889,22.22222222222222,1,0.0,0.0
GEOM_RATIO,1.0,4,6.0,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.0,4,6.5,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,54.54545454545454,27.27272727272727,0,0.0,0.0
GEOM_RATIO,1.0,4,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,5,4.5,10,288.47,9,55.45555555555556,-40089.99999999999,19,178.09473684210528,148380.0,36.84210526315789,21.052631578947366,2,0.0,0.0
GEOM_RATIO,1.0,5,5.0,10,288.47,5,99.82000000000002,-89.99999999999272,15,225.58666666666667,188380.0,46.666666666666664,26.666666666666668,0,0.0,0.0
GEOM_RATIO,1.0,5,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,5,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,5,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,5,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,6,4.5,10,288.47,6,77.81666666666668,-13309.999999999993,16,209.475,175160.0,43.75,25.0,1,0.0,0.0
GEOM_RATIO,1.0,6,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,6,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,6,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,6,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,6,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,8,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,8,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,8,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,8,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,8,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,8,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,10,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,10,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,10,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,10,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,10,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.0,10,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,2,4.5,10,288.47,37,46.22702702702703,-198960.0,47,97.76808510638298,-10490.0,36.17021276595745,12.76595744680851,10,0.0,42.466666666666676
GEOM_RATIO,1.1,2,5.0,10,288.47,35,48.86857142857143,-178960.0,45,102.11333333333333,9510.0,35.55555555555556,13.333333333333334,10,0.0,42.466666666666676
GEOM_RATIO,1.1,2,5.5,10,288.47,30,23.31,-230070.0,40,89.6,-41600.0,27.500000000000004,10.0,8,0.0,0.0
GEOM_RATIO,1.1,2,6.0,10,288.47,27,25.9,-200070.0,37,96.86486486486487,-11600.0,29.72972972972973,10.81081081081081,8,0.0,0.0
GEOM_RATIO,1.1,2,6.5,10,288.47,19,36.805263157894736,-120070.0,29,123.58620689655173,68400.0,31.03448275862069,13.793103448275861,5,0.0,0.0
GEOM_RATIO,1.1,2,7.0,10,288.47,18,0.0,-180000.0,28,103.025,8470.0,28.57142857142857,10.714285714285714,5,0.0,0.0
GEOM_RATIO,1.1,3,4.5,10,288.47,28,32.75,-188300.0,38,100.04473684210527,170.0,34.21052631578947,13.157894736842104,7,0.0,31.08
GEOM_RATIO,1.1,3,5.0,10,288.47,23,0.0,-230000.0,33,87.41515151515152,-41530.0,27.27272727272727,9.090909090909092,5,0.0,0.0
GEOM_RATIO,1.1,3,5.5,10,288.47,18,0.0,-180000.0,28,103.025,8470.0,32.142857142857146,10.714285714285714,4,0.0,0.0
GEOM_RATIO,1.1,3,6.0,10,288.47,13,0.0,-130000.0,23,125.42173913043479,58470.0,30.434782608695656,13.043478260869565,3,0.0,0.0
GEOM_RATIO,1.1,3,6.5,10,288.47,11,0.0,-110000.0,21,137.36666666666667,78470.0,28.57142857142857,14.285714285714285,2,0.0,0.0
GEOM_RATIO,1.1,3,7.0,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.1,4,4.5,10,288.47,20,0.0,-200000.0,30,96.15666666666667,-11530.0,26.666666666666668,10.0,5,0.0,0.0
GEOM_RATIO,1.1,4,5.0,10,288.47,8,0.0,-80000.0,18,160.26111111111112,108470.0,33.33333333333333,16.666666666666664,1,0.0,0.0
GEOM_RATIO,1.1,4,5.5,10,288.47,7,0.0,-70000.0,17,169.68823529411765,118470.0,35.294117647058826,17.647058823529413,1,0.0,0.0
GEOM_RATIO,1.1,4,6.0,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.1,4,6.5,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,54.54545454545454,27.27272727272727,0,0.0,0.0
GEOM_RATIO,1.1,4,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,5,4.5,10,288.47,8,0.0,-80000.0,18,160.26111111111112,108470.0,33.33333333333333,16.666666666666664,2,0.0,0.0
GEOM_RATIO,1.1,5,5.0,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.1,5,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,5,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,5,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,5,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,6,4.5,10,288.47,5,0.0,-50000.0,15,192.31333333333333,138470.0,40.0,20.0,1,0.0,0.0
GEOM_RATIO,1.1,6,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,6,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,6,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,6,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,6,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,8,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,8,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,8,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,8,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,8,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,8,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,10,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,10,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,10,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,10,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,10,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.1,10,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,2,4.5,10,288.47,28,36.11071428571429,-178890.0,38,102.52105263157895,9580.0,42.10526315789473,13.157894736842104,9,0.0,41.791666666666664
GEOM_RATIO,1.2,2,5.0,10,288.47,26,38.88846153846154,-158890.0,36,108.21666666666667,29580.0,41.66666666666667,13.88888888888889,8,0.0,45.59090909090909
GEOM_RATIO,1.2,2,5.5,10,288.47,21,0.0,-210000.0,31,93.05483870967743,-21530.0,32.25806451612903,9.67741935483871,6,0.0,0.0
GEOM_RATIO,1.2,2,6.0,10,288.47,20,0.0,-200000.0,30,96.15666666666667,-11530.0,33.33333333333333,10.0,6,0.0,0.0
GEOM_RATIO,1.2,2,6.5,10,288.47,12,0.0,-120000.0,22,131.12272727272727,68470.0,36.36363636363637,13.636363636363635,3,0.0,0.0
GEOM_RATIO,1.2,2,7.0,10,288.47,12,0.0,-120000.0,22,131.12272727272727,68470.0,36.36363636363637,13.636363636363635,3,0.0,0.0
GEOM_RATIO,1.2,3,4.5,10,288.47,19,23.726315789473684,-144920.0,29,115.01724137931035,43550.0,41.37931034482759,13.793103448275861,6,0.0,0.0
GEOM_RATIO,1.2,3,5.0,10,288.47,15,0.0,-150000.0,25,115.388,38470.0,36.0,12.0,4,0.0,0.0
GEOM_RATIO,1.2,3,5.5,10,288.47,11,0.0,-110000.0,21,137.36666666666667,78470.0,42.857142857142854,14.285714285714285,3,0.0,0.0
GEOM_RATIO,1.2,3,6.0,10,288.47,7,0.0,-70000.0,17,169.68823529411765,118470.0,41.17647058823529,17.647058823529413,1,0.0,0.0
GEOM_RATIO,1.2,3,6.5,10,288.47,6,0.0,-60000.0,16,180.29375,128470.0,37.5,18.75,0,0.0,0.0
GEOM_RATIO,1.2,3,7.0,10,288.47,3,0.0,-30000.0,13,221.9,158470.0,46.15384615384615,23.076923076923077,0,0.0,0.0
GEOM_RATIO,1.2,4,4.5,10,288.47,12,0.0,-120000.0,22,131.12272727272727,68470.0,36.36363636363637,13.636363636363635,3,0.0,0.0
GEOM_RATIO,1.2,4,5.0,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.2,4,5.5,10,288.47,3,0.0,-30000.0,13,221.9,158470.0,46.15384615384615,23.076923076923077,0,0.0,0.0
GEOM_RATIO,1.2,4,6.0,10,288.47,3,0.0,-30000.0,13,221.9,158470.0,46.15384615384615,23.076923076923077,0,0.0,0.0
GEOM_RATIO,1.2,4,6.5,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,54.54545454545454,27.27272727272727,0,0.0,0.0
GEOM_RATIO,1.2,4,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,5,4.5,10,288.47,3,0.0,-30000.0,13,221.9,158470.0,46.15384615384615,23.076923076923077,0,0.0,0.0
GEOM_RATIO,1.2,5,5.0,10,288.47,3,0.0,-30000.0,13,221.9,158470.0,46.15384615384615,23.076923076923077,0,0.0,0.0
GEOM_RATIO,1.2,5,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,5,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,5,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,5,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,6,4.5,10,288.47,2,0.0,-20000.0,12,240.39166666666668,168470.0,50.0,25.0,0,0.0,0.0
GEOM_RATIO,1.2,6,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,6,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,6,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,6,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,6,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,8,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,8,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,8,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,8,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,8,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,8,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,10,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,10,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,10,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,10,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,10,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.2,10,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,2,4.5,10,288.47,20,25.480000000000004,-149040.0,30,113.14333333333333,39430.0,40.0,13.333333333333334,5,0.0,0.0
GEOM_RATIO,1.3,2,5.0,10,288.47,18,28.311111111111117,-129040.0,28,121.225,59430.0,39.285714285714285,14.285714285714285,4,0.0,0.0
GEOM_RATIO,1.3,2,5.5,10,288.47,15,0.0,-150000.0,25,115.388,38470.0,32.0,12.0,3,0.0,0.0
GEOM_RATIO,1.3,2,6.0,10,288.47,15,0.0,-150000.0,25,115.388,38470.0,32.0,12.0,3,0.0,0.0
GEOM_RATIO,1.3,2,6.5,10,288.47,8,0.0,-80000.0,18,160.26111111111112,108470.0,33.33333333333333,16.666666666666664,1,0.0,0.0
GEOM_RATIO,1.3,2,7.0,10,288.47,8,0.0,-80000.0,18,160.26111111111112,108470.0,33.33333333333333,16.666666666666664,1,0.0,0.0
GEOM_RATIO,1.3,3,4.5,10,288.47,13,34.676923076923075,-84920.0,23,145.02173913043478,103550.0,39.130434782608695,17.391304347826086,3,0.0,0.0
GEOM_RATIO,1.3,3,5.0,10,288.47,10,0.0,-100000.0,20,144.235,88470.0,35.0,15.0,2,0.0,0.0
GEOM_RATIO,1.3,3,5.5,10,288.47,6,0.0,-60000.0,16,180.29375,128470.0,43.75,18.75,1,0.0,0.0
GEOM_RATIO,1.3,3,6.0,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.3,3,6.5,10,288.47,4,0.0,-40000.0,14,206.05,148470.0,42.857142857142854,21.428571428571427,0,0.0,0.0
GEOM_RATIO,1.3,3,7.0,10,288.47,2,0.0,-20000.0,12,240.39166666666668,168470.0,50.0,25.0,0,0.0,0.0
GEOM_RATIO,1.3,4,4.5,10,288.47,8,0.0,-80000.0,18,160.26111111111112,108470.0,38.88888888888889,16.666666666666664,1,0.0,0.0
GEOM_RATIO,1.3,4,5.0,10,288.47,3,0.0,-30000.0,13,221.9,158470.0,46.15384615384615,23.076923076923077,0,0.0,0.0
GEOM_RATIO,1.3,4,5.5,10,288.47,2,0.0,-20000.0,12,240.39166666666668,168470.0,50.0,25.0,0,0.0,0.0
GEOM_RATIO,1.3,4,6.0,10,288.47,2,0.0,-20000.0,12,240.39166666666668,168470.0,50.0,25.0,0,0.0,0.0
GEOM_RATIO,1.3,4,6.5,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,54.54545454545454,27.27272727272727,0,0.0,0.0
GEOM_RATIO,1.3,4,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,5,4.5,10,288.47,2,0.0,-20000.0,12,240.39166666666668,168470.0,50.0,25.0,0,0.0,0.0
GEOM_RATIO,1.3,5,5.0,10,288.47,2,0.0,-20000.0,12,240.39166666666668,168470.0,50.0,25.0,0,0.0,0.0
GEOM_RATIO,1.3,5,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,5,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,5,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,5,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,6,4.5,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,54.54545454545454,27.27272727272727,0,0.0,0.0
GEOM_RATIO,1.3,6,5.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,6,5.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,6,6.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,6,6.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,6,7.0,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
GEOM_RATIO,1.3,8,4.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
