date,race_code,venue,race,day_cat,model,target_boat,score,rank,target_name,target_grade,motor2,motor_history,prior_expo,prior_display,prior_straight,prior_turn,stretch_score,turn_score,foot_type,winner,second,kimarite,head_hit,involved_hit
2026-08-03,202608030101,01,01R,3日目以降,4カド,4,66.49,B,龍田 真白,B1,32.4,0.503,0.547,0.0,1.0,0.4,0.609,0.452,伸び寄り,6,4,まくり差し,0,1
2026-08-03,202608030102,01,02R,3日目以降,3攻め,3,60.19,B,塩崎 桐加,B1,29.6,0.455,0.702,0.6,0.4,0.8,0.52,0.766,出足・回り足寄り,2,3,まくり,0,1
2026-08-03,202608030111,01,11R,3日目以降,4→5展開,5,64.57,B,宮崎 安奈,B1,29.1,0.502,0.849,0.0,1.0,0.8,0.67,0.817,バランス,4,1,抜き,0,0
2026-08-03,202608030411,04,11R,初日,3攻め,3,60.4,B,北野 輝季,A1,42.8,0.606,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,1
2026-08-03,202608030501,05,01R,3日目以降,3攻め,3,60.55,B,相原 利章,A2,31.4,0.397,0.429,0.2,0.6,0.4,0.446,0.41,バランス,1,3,逃げ,0,1
2026-08-03,202608031304,13,04R,3日目以降,4カド,4,62.15,B,前原 大道,A1,37.8,0.599,0.601,0.6,0.601,0.6,0.601,0.6,バランス,4,5,まくり,1,1
2026-08-03,202608031307,13,07R,3日目以降,3攻め,3,61.6,B,中島 孝平,A1,42.8,0.548,1.0,0.2,1.0,1.0,0.76,1,出足・回り足寄り,2,3,逃げ,0,1
2026-08-03,202608031709,17,09R,初日,3攻め,3,60.72,B,藤森 陸斗,A2,40.7,0.573,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,1
2026-08-03,202608031902,19,02R,初日,4→5展開,5,60.25,B,重成 一人,A1,28.5,0.536,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり差し,0,0
2026-08-03,202608031907,19,07R,初日,3攻め,3,67.77,B,飛田 江己,A1,30.3,0.507,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,4,まくり,1,1
2026-08-03,202608031910,19,10R,初日,4→5展開,5,63.47,B,岩橋 裕馬,B1,36.3,0.474,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-03,202608032104,21,04R,2日目,3攻め,3,60.21,B,伊久間 陽優,A2,33.7,0.393,0.828,0.6,1.0,0.8,0.846,0.81,バランス,1,3,逃げ,0,1
2026-08-03,202608032110,21,10R,2日目,4カド,4,60.69,B,安東 幸治,A2,34.7,0.459,0.773,0.4,0.6,0.8,0.575,0.791,出足・回り足寄り,5,1,まくり差し,0,0
2026-08-03,202608032112,21,12R,2日目,4→5展開,5,61.65,B,長谷川 充,B1,41.8,0.576,0.515,0.0,0.6,0.5,0.403,0.505,バランス,1,2,逃げ,0,0
2026-08-03,202608032210,22,10R,3日目以降,4カド,4,64.26,B,森作 雄大,B1,21.9,0.253,0.482,0.4,1.0,0.4,0.716,0.429,伸び寄り,1,3,逃げ,0,0
2026-08-03,202608032210,22,10R,3日目以降,4→5展開,5,62.26,B,牟田 奨太,B1,39.7,0.547,0.259,0.4,0.0,0.3,0.172,0.286,バランス,1,3,逃げ,0,0
2026-08-03,202608032309,23,09R,3日目以降,4カド,4,67.59,B,高橋 英之,B1,37.2,0.531,0.859,0.4,0.0,1.0,0.292,0.951,出足・回り足寄り,4,1,まくり差し,1,1
2026-08-03,202608032309,23,09R,3日目以降,4→5展開,5,63.23,B,濱本 優一,A1,28.3,0.079,0.829,0.2,0.4,0.9,0.426,0.875,出足・回り足寄り,4,1,まくり差し,0,0
2026-08-04,202608040404,04,04R,2日目,4カド,4,62.7,B,宮之原 輝紀,A1,40.0,0.58,1.0,0.6,1.0,1.0,0.88,1,バランス,2,4,まくり,0,1
2026-08-04,202608040404,04,04R,2日目,4→5展開,5,61.19,B,佐藤 悠,A2,40.6,0.521,0.914,1.0,1.0,0.9,0.983,0.905,バランス,2,4,まくり,0,0
2026-08-04,202608040408,04,08R,2日目,4カド,4,77.78,A,久田 敏之,A1,57.5,0.724,0.542,0.8,0.8,0.5,0.748,0.515,伸び寄り,4,5,抜き,0,1
2026-08-04,202608040408,04,08R,2日目,4→5展開,5,65.03,B,石原 光,B1,51.4,0.623,0.311,0.0,1.0,0.2,0.562,0.239,伸び寄り,4,5,抜き,0,1
2026-08-04,202608040411,04,11R,2日目,4→5展開,5,64.97,B,片岡 大地,A2,38.7,0.522,0.714,1.0,0.8,0.7,0.843,0.705,バランス,1,4,逃げ,0,0
2026-08-04,202608040512,05,12R,3日目以降,4→5展開,5,60.14,B,廣瀬 真也,B1,29.5,0.425,0.573,0.4,0.4,0.6,0.435,0.591,出足・回り足寄り,1,6,逃げ,0,0
2026-08-04,202608040601,06,01R,3日目以降,3攻め,3,60.95,B,馬袋 義則,A1,31.2,0.469,0.685,0.8,0.6,0.7,0.677,0.695,バランス,3,1,まくり差し,1,1
2026-08-04,202608040810,08,10R,3日目以降,4カド,4,61.22,B,若林 義人,A1,31.9,0.447,0.715,0.8,0.8,0.7,0.783,0.705,バランス,1,3,抜き,0,0
2026-08-04,202608041003,10,03R,初日,3攻め,3,66.94,B,石本 裕武,A1,45.6,0.553,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,1,まくり差し,1,1
2026-08-04,202608041005,10,05R,初日,4→5展開,5,65.83,B,上條 嘉嗣,A1,35.7,0.444,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,4,差し,0,0
2026-08-04,202608041007,10,07R,初日,4カド,4,66.16,B,守田 俊介,A1,31.3,0.456,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり,1,1
2026-08-04,202608041007,10,07R,初日,4→5展開,5,64.75,B,梅木 敬太,B1,36.0,0.416,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり,0,1
2026-08-04,202608041212,12,12R,初日,4→5展開,5,67.43,B,水谷 理人,A1,35.2,0.45,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-04,202608041304,13,04R,3日目以降,4→5展開,5,60.64,B,村岡 賢人,A1,36.7,0.614,0.702,1.0,0.702,0.7,0.791,0.701,バランス,1,2,逃げ,0,0
2026-08-04,202608041908,19,08R,2日目,4カド,4,68.28,B,石丸 海渡,A1,30.3,0.433,0.771,0.6,0.6,0.8,0.634,0.79,出足・回り足寄り,3,2,抜き,0,0
2026-08-04,202608042103,21,03R,3日目以降,3攻め,3,62.28,B,青木 玄太,A1,49.3,0.637,0.629,0.6,0.8,0.6,0.706,0.61,バランス,1,3,逃げ,0,1
2026-08-04,202608042108,21,08R,3日目以降,3攻め,3,66.98,B,山田 哲也,A1,35.2,0.592,0.342,1.0,0.6,0.3,0.668,0.315,伸び寄り,3,1,まくり差し,1,1
2026-08-05,202608050101,01,01R,3日目以降,4カド,4,71.15,A,来田 衣織,B1,42.3,0.606,0.547,0.6,1.0,0.4,0.789,0.452,伸び寄り,4,6,まくり,1,1
2026-08-05,202608050401,04,01R,3日目以降,4カド,4,70.21,A,川原 正明,B1,29.4,0.533,0.54,0.2,0.8,0.5,0.568,0.514,バランス,5,4,まくり差し,0,1
2026-08-05,202608050401,04,01R,3日目以降,4→5展開,5,68.09,B,濱野谷 憲吾,A1,43.3,0.578,1.0,0.8,1.0,1.0,0.94,1,バランス,5,4,まくり差し,1,1
2026-08-05,202608050407,04,07R,3日目以降,4カド,4,62.13,B,北野 輝季,A1,42.8,0.606,0.685,0.2,0.6,0.7,0.497,0.695,出足・回り足寄り,5,1,まくり差し,0,0
2026-08-05,202608050407,04,07R,3日目以降,4→5展開,5,69.89,B,宮之原 輝紀,A1,40.0,0.58,0.914,0.2,1.0,0.9,0.743,0.905,出足・回り足寄り,5,1,まくり差し,1,1
2026-08-05,202608050408,04,08R,3日目以降,4カド,4,62.53,B,西村 拓也,A1,34.2,0.506,0.626,1.0,0.8,0.6,0.825,0.609,伸び寄り,4,1,まくり差し,1,1
2026-08-05,202608050501,05,01R,3日目以降,4→5展開,5,61.17,B,小川 知行,B1,59.7,0.709,0.43,1.0,0.0,0.5,0.386,0.476,バランス,1,5,逃げ,0,1
2026-08-05,202608050609,06,09R,3日目以降,3攻め,3,63.59,B,黒崎 竜也,A2,33.8,0.503,0.741,1.0,1.0,0.7,0.948,0.714,伸び寄り,1,3,逃げ,0,1
2026-08-05,202608050610,06,10R,3日目以降,4→5展開,5,66.9,B,馬袋 義則,A1,31.2,0.469,0.858,0.0,0.6,0.9,0.472,0.885,出足・回り足寄り,1,2,逃げ,0,0
2026-08-05,202608050908,09,08R,初日,4カド,4,62.89,B,吉川 貴仁,A1,32.8,0.399,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,1
2026-08-05,202608050909,09,09R,初日,4→5展開,5,61.91,B,中野 孝二,B1,31.6,0.589,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,2,差し,0,0
2026-08-05,202608050911,09,11R,初日,4→5展開,5,60.96,B,金田 智博,A2,43.9,0.593,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-05,202608051004,10,04R,2日目,3攻め,3,66.3,B,永井 彪也,A1,36.7,0.573,0.115,0.2,0.2,0.1,0.183,0.105,バランス,1,2,逃げ,0,0
2026-08-05,202608051010,10,10R,2日目,3攻め,3,61.36,B,馬野 耀,A2,34.0,0.534,0.658,0.2,0.4,0.7,0.392,0.685,出足・回り足寄り,4,3,差し,0,1
2026-08-05,202608051207,12,07R,2日目,4カド,4,70.23,A,君島 秀三,A1,36.8,0.521,0.401,0.6,0.401,0.4,0.461,0.4,バランス,1,2,逃げ,0,0
2026-08-05,202608051402,14,02R,初日,4カド,4,70.74,A,菅 章哉,A1,32.6,0.29,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,抜き,0,1
2026-08-05,202608051402,14,02R,初日,4→5展開,5,68.76,B,葛原 大陽,A2,52.8,0.634,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,抜き,0,0
2026-08-05,202608051706,17,06R,3日目以降,4→5展開,5,66.9,B,胡本 悟志,B1,37.0,0.562,0.888,0.8,0.2,1.0,0.518,0.961,出足・回り足寄り,1,2,逃げ,0,0
2026-08-05,202608051707,17,07R,3日目以降,3攻め,3,64.35,B,松井 洪弥,A2,32.4,0.324,0.228,1.0,0.4,0.2,0.546,0.21,伸び寄り,3,1,まくり差し,1,1
2026-08-05,202608051709,17,09R,3日目以降,3攻め,3,71.32,A,佐藤 航,A1,45.2,0.479,0.771,0.6,0.6,0.8,0.634,0.79,出足・回り足寄り,3,1,まくり差し,1,1
2026-08-05,202608051711,17,11R,3日目以降,4カド,4,67.78,B,吉川 喜継,A1,34.7,0.624,0.602,0.6,0.6,0.6,0.6,0.601,バランス,1,4,逃げ,0,1
2026-08-05,202608051711,17,11R,3日目以降,4→5展開,5,69.97,B,藤森 陸斗,A2,40.7,0.573,0.656,0.6,1.0,0.6,0.811,0.62,伸び寄り,1,4,逃げ,0,0
2026-08-05,202608051902,19,02R,3日目以降,4→5展開,5,60.86,B,岡本 翔太郎,B1,19.6,0.39,0.828,0.8,1.0,0.8,0.906,0.81,バランス,1,2,逃げ,0,0
2026-08-05,202608051905,19,05R,3日目以降,4カド,4,72.1,A,森野 正弘,A1,35.0,0.501,0.914,1.0,1.0,0.9,0.983,0.905,バランス,5,2,抜き,0,0
2026-08-05,202608051905,19,05R,3日目以降,4→5展開,5,66.12,B,森 弘行,B1,32.2,0.545,0.456,1.0,0.8,0.4,0.791,0.42,伸び寄り,5,2,抜き,1,1
2026-08-05,202608051907,19,07R,3日目以降,4→5展開,5,60.24,B,赤岩 善生,A1,33.9,0.502,0.972,1.0,0.8,1.0,0.894,0.99,バランス,1,5,逃げ,0,1
2026-08-05,202608051910,19,10R,3日目以降,4カド,4,73.41,A,飛田 江己,A1,30.3,0.507,0.488,1.0,0.4,0.5,0.598,0.496,バランス,6,1,抜き,0,0
2026-08-05,202608051910,19,10R,3日目以降,4→5展開,5,60.06,B,大谷 直弘,B1,25.5,0.277,0.544,0.0,0.2,0.6,0.209,0.58,出足・回り足寄り,6,1,抜き,0,0
2026-08-06,202608060203,02,03R,初日,3攻め,3,60.53,B,谷津 幸宏,A2,0,0.285,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,0
2026-08-06,202608060205,02,05R,初日,4→5展開,5,61.22,B,一柳 和孝,B1,0,0.45,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり,0,1
2026-08-06,202608060404,04,04R,3日目以降,4カド,4,75.92,A,久田 敏之,A1,57.5,0.724,0.8,0.6,0.8,0.8,0.74,0.8,バランス,4,5,差し,0,1
2026-08-06,202608060404,04,04R,3日目以降,4→5展開,5,61.7,B,平田 忠則,A1,29.4,0.51,0.486,0.4,0.4,0.5,0.417,0.495,バランス,4,5,差し,0,1
2026-08-06,202608060406,04,06R,3日目以降,3攻め,3,63.0,B,秋元 哲,A1,43.7,0.607,0.629,0.0,0.2,0.7,0.226,0.675,出足・回り足寄り,2,5,差し,0,0
2026-08-06,202608060409,04,09R,3日目以降,4カド,4,60.76,B,青木 幸太郎,A2,50.0,0.569,0.485,0.0,1.0,0.4,0.597,0.43,伸び寄り,2,4,差し,0,1
2026-08-06,202608060409,04,09R,3日目以降,4→5展開,5,63.1,B,村越 篤,B1,29.6,0.456,0.314,0.2,0.4,0.3,0.323,0.305,バランス,2,4,差し,0,0
2026-08-06,202608060910,09,10R,2日目,4カド,4,60.99,B,竹腰 正樹,B1,27.8,0.331,0.601,0.6,0.0,0.7,0.3,0.665,出足・回り足寄り,2,1,差し,0,0
2026-08-06,202608060910,09,10R,2日目,4→5展開,5,62.01,B,山田 竜一,A2,42.6,0.523,0.256,0.0,0.0,0.3,0.051,0.285,出足・回り足寄り,2,1,差し,0,0
2026-08-06,202608061010,10,10R,3日目以降,4カド,4,69.44,B,馬野 耀,A2,34.0,0.534,0.607,0.5,0.5,0.625,0.521,0.619,バランス,1,6,逃げ,0,0
2026-08-06,202608061011,10,11R,3日目以降,4→5展開,5,61.96,B,高橋 竜矢,A1,35.7,0.512,0.916,0.6,0.4,1.0,0.563,0.97,出足・回り足寄り,5,2,まくり差し,1,1
2026-08-06,202608061012,10,12R,3日目以降,4カド,4,60.84,B,嶋 義信,A1,28.8,0.378,0.751,0.75,0.75,0.75,0.75,0.75,バランス,1,3,逃げ,0,0
2026-08-06,202608061012,10,12R,3日目以降,4→5展開,5,66.84,B,深井 利寿,A1,20.2,0.378,0.543,0.4,0.2,0.6,0.329,0.58,出足・回り足寄り,1,3,逃げ,0,0
2026-08-06,202608061207,12,07R,3日目以降,3攻め,3,67.5,B,若林 将,A1,37.5,0.449,0.801,0.6,0.801,0.8,0.741,0.8,バランス,2,1,差し,0,0
2026-08-06,202608061209,12,09R,3日目以降,3攻め,3,70.27,A,篠崎 元志,A1,53.4,0.501,1.0,1.0,1.0,1.0,1,1,バランス,5,3,まくり差し,0,1
2026-08-06,202608061210,12,10R,3日目以降,4カド,4,61.35,B,金子 拓矢,A1,23.1,0.417,0.299,0.0,0.299,0.3,0.21,0.3,バランス,4,5,まくり,1,1
2026-08-06,202608061210,12,10R,3日目以降,4→5展開,5,74.13,A,石川 諒,A2,34.2,0.501,1.0,1.0,1.0,1.0,1,1,バランス,4,5,まくり,0,1
2026-08-06,202608061406,14,06R,2日目,4カド,4,67.76,B,西野 雄貴,A1,36.8,0.486,0.885,0.6,0.8,0.9,0.757,0.895,バランス,1,2,逃げ,0,0
2026-08-06,202608061407,14,07R,2日目,3攻め,3,69.61,B,河野 大,A1,39.3,0.506,0.773,0.0,0.6,0.8,0.455,0.791,出足・回り足寄り,3,6,抜き,0,1
2026-08-06,202608061408,14,08R,2日目,4→5展開,5,63.61,B,田村 隆信,A1,38.6,0.444,0.569,0.8,1.0,0.5,0.854,0.524,伸び寄り,1,3,逃げ,0,0
2026-08-06,202608061703,17,03R,3日目以降,3攻め,3,82.35,S,佐藤 航,A1,45.2,0.479,0.914,1.0,1.0,0.9,0.983,0.905,バランス,3,5,まくり差し,1,1
2026-08-06,202608061706,17,06R,3日目以降,3攻め,3,67.46,B,石田 章央,A1,34.9,0.462,0.68,0.25,0.25,0.75,0.336,0.725,出足・回り足寄り,3,1,まくり差し,1,1
2026-08-06,202608061810,18,10R,初日,4→5展開,5,62.48,B,魚谷 香織,A2,33.3,0.348,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-06,202608061912,19,12R,3日目以降,4→5展開,5,69.74,B,森野 正弘,A1,35.0,0.501,0.655,0.2,1.0,0.6,0.691,0.619,バランス,1,2,逃げ,0,0
2026-08-06,202608062401,24,01R,初日,4カド,4,60.53,B,吉川 勇作,B1,32.6,0.522,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,5,差し,0,0
2026-08-06,202608062406,24,06R,初日,3攻め,3,66.02,B,村上 遼,A1,34.7,0.546,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,3,まくり差し,0,1
2026-08-07,202608070404,04,04R,3日目以降,3攻め,3,65.71,B,濱野谷 憲吾,A1,43.3,0.578,0.8,0.4,0.8,0.8,0.68,0.8,バランス,1,2,逃げ,0,0
2026-08-07,202608070405,04,05R,3日目以降,4カド,4,65.76,B,北野 輝季,A1,42.8,0.606,0.608,0.25,0.5,0.625,0.447,0.619,出足・回り足寄り,2,1,差し,0,0
2026-08-07,202608070405,04,05R,3日目以降,4→5展開,5,72.85,A,西村 拓也,A1,34.2,0.506,0.799,0.4,0.8,0.8,0.68,0.8,バランス,2,1,差し,0,0
2026-08-07,202608070410,04,10R,3日目以降,4カド,4,63.41,B,濱野谷 憲吾,A1,43.3,0.578,0.8,0.4,0.8,0.8,0.68,0.8,バランス,1,4,逃げ,0,1
2026-08-07,202608070410,04,10R,3日目以降,4→5展開,5,77.0,A,吉島 祥之,A2,45.4,0.564,0.714,0.8,0.8,0.7,0.783,0.705,バランス,1,4,逃げ,0,0
2026-08-07,202608071007,10,07R,3日目以降,4→5展開,5,60.34,B,鈴木 雅希,A2,31.9,0.203,0.802,0.8,0.2,0.9,0.5,0.866,出足・回り足寄り,2,1,差し,0,0
2026-08-07,202608071010,10,10R,3日目以降,3攻め,3,61.65,B,守田 俊介,A1,31.3,0.456,0.972,0.0,0.8,1.0,0.594,0.99,出足・回り足寄り,3,1,まくり,1,1
2026-08-07,202608071012,10,12R,3日目以降,4→5展開,5,65.15,B,森 晋太郎,B2,34.0,0.601,0.915,1.0,1.0,0.9,0.983,0.905,バランス,1,5,逃げ,0,1
2026-08-07,202608071203,12,03R,3日目以降,3攻め,3,63.33,B,川尻 泰輔,A2,25.6,0.354,0.503,0.0,0.503,0.5,0.352,0.501,バランス,1,3,逃げ,0,1
2026-08-07,202608071209,12,09R,3日目以降,3攻め,3,62.93,B,水谷 理人,A1,35.2,0.45,0.699,1.0,0.699,0.7,0.79,0.7,バランス,1,3,逃げ,0,1
2026-08-07,202608071211,12,11R,3日目以降,3攻め,3,64.1,B,石川 諒,A2,34.2,0.501,0.702,0.4,0.702,0.7,0.611,0.701,バランス,1,4,逃げ,0,0
2026-08-07,202608071402,14,02R,3日目以降,4カド,4,62.49,B,垂水 悠,B1,42.1,0.55,0.655,0.8,1.0,0.6,0.871,0.619,伸び寄り,1,2,逃げ,0,0
2026-08-07,202608071402,14,02R,3日目以降,4→5展開,5,69.23,B,三木 晴斗,B1,35.3,0.499,0.514,0.6,0.6,0.5,0.583,0.505,バランス,1,2,逃げ,0,0
2026-08-07,202608071406,14,06R,3日目以降,3攻め,3,73.69,A,垂水 悠,B1,42.1,0.55,0.655,0.8,1.0,0.6,0.871,0.619,伸び寄り,3,2,まくり,1,1
2026-08-07,202608071407,14,07R,3日目以降,4カド,4,69.03,B,堀本 和也,A2,28.0,0.419,0.57,0.6,1.0,0.5,0.794,0.524,伸び寄り,3,5,まくり,0,0
2026-08-07,202608071409,14,09R,3日目以降,4カド,4,63.52,B,市橋 卓士,A1,32.7,0.411,0.284,1.0,0.8,0.2,0.757,0.23,伸び寄り,4,1,抜き,0,1
2026-08-07,202608071506,15,06R,初日,4→5展開,5,63.1,B,谷川 将太,B1,29.4,0.556,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,2,まくり差し,1,1
2026-08-07,202608071508,15,08R,初日,4→5展開,5,62.61,B,草川 壮良,B1,29.8,0.364,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-07,202608071706,17,06R,3日目以降,4→5展開,5,61.84,B,胡本 悟志,B1,37.0,0.562,0.397,0.4,1.0,0.3,0.699,0.334,伸び寄り,1,2,逃げ,0,0
2026-08-07,202608071711,17,11R,3日目以降,4→5展開,5,60.35,B,百武 翔,A2,31.1,0.453,0.458,0.2,0.2,0.5,0.252,0.485,出足・回り足寄り,1,3,逃げ,0,0
2026-08-07,202608071802,18,02R,2日目,4→5展開,5,61.41,B,廣中 智紗衣,A2,38.5,0.531,0.598,0.4,0.598,0.6,0.538,0.599,バランス,4,6,まくり,0,0
2026-08-07,202608071805,18,05R,2日目,3攻め,3,67.45,B,千葉 真弥,A2,46.0,0.596,0.801,0.6,0.801,0.8,0.741,0.8,バランス,3,1,まくり差し,1,1
2026-08-07,202608071807,18,07R,2日目,4カド,4,60.68,B,西橋 奈未,A1,39.3,0.534,0.899,0.8,0.899,0.9,0.87,0.9,バランス,2,4,差し,0,1
2026-08-07,202608071807,18,07R,2日目,4→5展開,5,60.28,B,山川 美由紀,A2,29.8,0.521,0.299,0.0,0.299,0.3,0.21,0.3,バランス,2,4,差し,0,0
2026-08-07,202608071808,18,08R,2日目,4→5展開,5,64.94,B,堀之内紀代子,A2,34.6,0.504,1.0,0.6,1.0,1.0,0.88,1,バランス,1,5,逃げ,0,1
2026-08-07,202608071904,19,04R,3日目以降,4カド,4,68.57,B,石丸 海渡,A1,30.3,0.433,0.399,0.2,0.4,0.4,0.34,0.4,バランス,4,3,まくり差し,1,1
2026-08-07,202608071909,19,09R,3日目以降,3攻め,3,64.74,B,石丸 海渡,A1,30.3,0.433,0.399,0.2,0.4,0.4,0.34,0.4,バランス,1,3,逃げ,0,1
2026-08-07,202608071910,19,10R,3日目以降,3攻め,3,61.84,B,井本 昌也,A1,31.5,0.281,0.914,1.0,1.0,0.9,0.983,0.905,バランス,5,4,まくり差し,0,0
2026-08-07,202608072002,20,02R,初日,4カド,4,63.51,B,森 照夫,B2,30.2,0.449,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,1,まくり,0,0
2026-08-07,202608072002,20,02R,初日,4→5展開,5,66.52,B,原田 才一郎,A1,35.8,0.528,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,1,まくり,1,1
2026-08-07,202608072006,20,06R,初日,4カド,4,60.18,B,長野 壮志郎,A2,44.8,0.514,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,0
2026-08-07,202608072006,20,06R,初日,4→5展開,5,66.28,B,溝口 海義也,A1,37.7,0.721,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,1
2026-08-07,202608072402,24,02R,2日目,4→5展開,5,68.88,B,石川 真二,A1,7.3,0.266,1.0,0.4,1.0,1.0,0.82,1,出足・回り足寄り,5,4,抜き,1,1
2026-08-07,202608072411,24,11R,2日目,4→5展開,5,66.59,B,町田 洸希,B1,32.5,0.489,0.515,0.6,0.0,0.6,0.283,0.57,出足・回り足寄り,1,3,逃げ,0,0
2026-08-07,202608072412,24,12R,2日目,4→5展開,5,61.72,B,村上 遼,A1,34.7,0.546,0.914,0.4,1.0,0.9,0.803,0.905,バランス,1,4,逃げ,0,0
2026-08-08,202608080204,02,04R,3日目以降,4→5展開,5,60.08,B,西岡 顕心,A1,0,0.317,0.655,0.4,1.0,0.6,0.751,0.619,バランス,4,3,抜き,0,0
2026-08-08,202608080205,02,05R,3日目以降,4→5展開,5,60.45,B,小川 竜太朗,B1,0,0.413,0.916,0.0,0.4,1.0,0.383,0.97,出足・回り足寄り,4,3,まくり差し,0,0
2026-08-08,202608080208,02,08R,3日目以降,3攻め,3,65.74,B,麻生 慎介,A1,0,0.548,0.972,0.0,0.8,1.0,0.594,0.99,出足・回り足寄り,5,6,恵まれ,0,0
2026-08-08,202608080211,02,11R,3日目以降,4→5展開,5,60.1,B,湯川 浩司,A1,0,0.327,0.688,1.0,0.0,0.8,0.438,0.761,出足・回り足寄り,1,4,逃げ,0,0
2026-08-08,202608080408,04,08R,3日目以降,4カド,4,62.73,B,金子 賢志,A1,33.3,0.52,0.57,1.0,0.4,0.6,0.614,0.589,バランス,4,6,まくり,1,1
2026-08-08,202608080412,04,12R,3日目以降,4→5展開,5,72.82,A,濱野谷 憲吾,A1,43.3,0.578,0.745,0.0,0.4,0.8,0.349,0.781,出足・回り足寄り,1,3,逃げ,0,0
2026-08-08,202608080901,09,01R,3日目以降,4カド,4,64.46,B,深川 和仁,B1,38.2,0.482,0.751,0.8,0.6,0.8,0.69,0.783,バランス,5,1,まくり差し,0,0
2026-08-08,202608080911,09,11R,3日目以降,4→5展開,5,63.58,B,大崎 翔,A2,33.5,0.419,0.653,0.8,0.2,0.8,0.471,0.748,出足・回り足寄り,1,2,逃げ,0,0
2026-08-08,202608081004,10,04R,3日目以降,4→5展開,5,64.41,B,石本 裕武,A1,45.6,0.553,0.914,1.0,1.0,0.9,0.983,0.905,バランス,1,4,逃げ,0,0
2026-08-08,202608081006,10,06R,3日目以降,4カド,4,70.18,A,井上 一輝,A1,34.6,0.539,0.972,1.0,0.8,1.0,0.894,0.99,バランス,1,6,逃げ,0,0
2026-08-08,202608081007,10,07R,3日目以降,4→5展開,5,64.46,B,永井 彪也,A1,36.7,0.573,0.546,0.2,0.2,0.6,0.269,0.581,出足・回り足寄り,1,2,逃げ,0,0
2026-08-08,202608081012,10,12R,3日目以降,4→5展開,5,62.9,B,高橋 竜矢,A1,35.7,0.512,0.944,0.2,0.6,1.0,0.549,0.98,出足・回り足寄り,1,3,逃げ,0,0
2026-08-08,202608081201,12,01R,3日目以降,4→5展開,5,60.01,B,村本 大成,B1,41.5,0.494,0.799,0.8,0.799,0.8,0.799,0.8,バランス,1,4,逃げ,0,0
2026-08-08,202608081404,14,04R,3日目以降,4カド,4,62.38,B,垂水 悠,B1,42.1,0.55,0.888,0.0,0.2,1.0,0.278,0.961,出足・回り足寄り,4,1,まくり,1,1
2026-08-08,202608081507,15,07R,2日目,4→5展開,5,61.02,B,大場 広孝,B1,31.9,0.34,0.801,0.8,0.2,0.9,0.5,0.865,出足・回り足寄り,4,1,まくり,0,0
2026-08-08,202608081509,15,09R,2日目,4→5展開,5,60.84,B,上田 隆章,B1,32.6,0.501,0.518,0.0,0.0,0.6,0.104,0.571,出足・回り足寄り,1,5,逃げ,0,1
2026-08-08,202608081602,16,02R,初日,3攻め,3,60.54,B,末永 由楽,A2,38.3,0.571,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり差し,0,0
2026-08-08,202608081603,16,03R,初日,4→5展開,5,63.37,B,吉田 拡郎,A1,34.0,0.519,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,1,まくり差し,1,1
2026-08-08,202608081608,16,08R,初日,3攻め,3,63.4,B,薮内 瑞希,B1,38.3,0.551,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,抜き,0,0
2026-08-08,202608081610,16,10R,初日,4→5展開,5,61.31,B,立間 充宏,A2,29.4,0.37,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
