combo,odds,pair_prob,combo_prob,market_share,train_pair_count,ev,stake,date,race_code,venue,race,score3,tickets,composite_odds,actual_combo,hit,payout100,return
3-1-2,37.1,0.10295590564491243,0.015446552851590724,0.0545147746772059,67,0.5730671107940158,800,2026-08-06,202608061706,17,06R,67.46,8,5.08,3-1-5,0,0,0
3-2-4,146.0,0.05665774323041091,0.008500404321426559,0.013852726989892731,37,1.2410590309282776,500,2026-08-06,202608061706,17,06R,67.46,8,5.08,3-1-5,0,0,0
3-4-1,179.9,0.056625860720961985,0.008495620964278085,0.011242346528762307,37,1.5283622114736275,500,2026-08-06,202608061706,17,06R,67.46,8,5.08,3-1-5,0,0,0
3-4-2,229.0,0.05506970222423544,0.00826214932110648,0.008831869609276588,36,1.8920321945333838,500,2026-08-06,202608061706,17,06R,67.46,8,5.08,3-1-5,0,0,0
3-2-1,110.7,0.049078107878720356,0.0073632258631118755,0.018270082570228895,32,0.8151091030464847,400,2026-08-06,202608061706,17,06R,67.46,8,5.08,3-1-5,0,0,0
3-4-6,272.3,0.044365526264106975,0.006656193658192823,0.00742746287375813,29,1.8124815331259057,400,2026-08-06,202608061706,17,06R,67.46,8,5.08,3-1-5,0,0,0
3-1-5,40.3,0.13328456204933814,0.01922867142771732,0.03767351778956075,87,0.7749154585370079,1300,2026-08-06,202608062406,24,06R,66.02,6,5.02,4-3-6,0,0,0
3-1-4,15.5,0.10806657888553108,0.015590528308433526,0.09795114625285795,70,0.24165318878071965,1000,2026-08-06,202608062406,24,06R,66.02,6,5.02,4-3-6,0,0,0
3-1-2,28.5,0.10294072276069932,0.014851032288079295,0.05327167603225607,67,0.4232544202102599,1000,2026-08-06,202608062406,24,06R,66.02,6,5.02,4-3-6,0,0,0
3-1-6,20.3,0.06808904163767567,0.009823056694250739,0.07479028408469449,44,0.19940805089329,700,2026-08-06,202608062406,24,06R,66.02,6,5.02,4-3-6,0,0,0
3-2-1,59.5,0.049166616001933526,0.007093159851205911,0.02551668515830753,32,0.42204301114675175,500,2026-08-06,202608062406,24,06R,66.02,6,5.02,4-3-6,0,0,0
3-5-2,117.0,0.04137986484159137,0.0059697823403416705,0.012976433905293147,27,0.6984645338199754,500,2026-08-06,202608062406,24,06R,66.02,6,5.02,4-3-6,0,0,0
3-1-5,43.8,0.13382132563900556,0.011343801193113831,0.08162103669357917,87,0.49685849225838574,1000,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-1-4,15.8,0.10963378212942605,0.009293465167728604,0.22626591184675737,70,0.14683674965011195,900,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-1-2,18.4,0.10466312738611269,0.008872111404129959,0.1942935547379765,67,0.16324684983599122,800,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-1-6,63.9,0.06785889238331434,0.005752280368659369,0.05594681388386177,44,0.36757071555733367,600,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-4-1,41.1,0.0575509374364306,0.004878492943025462,0.08698300260775589,37,0.2005060599583465,500,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-2-4,78.9,0.05704196076311555,0.004835347875029397,0.04531053748008577,37,0.3815089473398195,500,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-5-2,265.7,0.04138571028714259,0.0035081947327258605,0.013455029759799652,27,0.9321273404852611,400,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-6-4,375.7,0.02149026656097394,0.0018216925463160581,0.009515574679741194,14,0.684409889650943,300,2026-08-07,202608071003,10,03R,48.15,8,5.01,3-4-6,0,0,0
3-1-5,11.5,0.13554805430575004,0.014671006037399325,0.22299694628328454,87,0.16871656943009225,1200,2026-08-07,202608071210,12,10R,53.49,7,5.0,1-3-5,0,0,0
3-1-4,23.6,0.10819742004515863,0.011710717729175224,0.10866376619736323,70,0.27637293840853533,900,2026-08-07,202608071210,12,10R,53.49,7,5.0,1-3-5,0,0,0
3-1-2,52.2,0.10289010906548689,0.011136282398296286,0.04912767973673893,67,0.5813139411910662,900,2026-08-07,202608071210,12,10R,53.49,7,5.0,1-3-5,0,0,0
3-1-6,27.7,0.06830632011784177,0.007393115600028771,0.09257995964829503,44,0.20478930212079696,600,2026-08-07,202608071210,12,10R,53.49,7,5.0,1-3-5,0,0,0
3-2-4,204.6,0.056641637147575696,0.006130591876190537,0.012534041457760372,37,1.2543190978685839,500,2026-08-07,202608071210,12,10R,53.49,7,5.0,1-3-5,0,0,0
3-4-2,185.6,0.05513059126627125,0.0059670442446074215,0.013817159925957825,36,1.1074834117991375,500,2026-08-07,202608071210,12,10R,53.49,7,5.0,1-3-5,0,0,0
3-2-5,195.8,0.03374775412719056,0.0036526788015110423,0.01309736916372713,22,0.7151945093358621,400,2026-08-07,202608071210,12,10R,53.49,7,5.0,1-3-5,0,0,0
3-1-5,67.3,0.13455004609898827,0.01162473755856149,0.1412850243546643,87,0.7823448376911882,500,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-1-4,119.1,0.10784532668182555,0.009317526496209635,0.07983612207446604,70,1.1097174056985675,400,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-1-2,102.0,0.10342864626721375,0.008935937992983646,0.09322041312812653,67,0.911465675284332,400,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-1-6,345.3,0.06751190073511716,0.0058328343310117435,0.027536872687717658,44,2.014077694498355,300,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-4-1,170.4,0.057170087957500546,0.004939331408455146,0.05580095152035743,37,0.8416620720007569,300,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-2-4,232.2,0.05698869661658186,0.0049236597175511985,0.04094953548263956,37,1.1432737864153883,300,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-4-2,306.1,0.05534123138480689,0.004781323453005075,0.031063319631064703,36,1.4635631089648535,300,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-2-1,174.9,0.049518964879495385,0.004278296348350978,0.054365249508684425,32,0.7482740313265861,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-4-6,538.7,0.04449039136375116,0.0038438420385289397,0.01765079290712624,29,2.07067770615554,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-5-2,207.2,0.04178186696566766,0.003609833309349335,0.04589035781403912,27,0.7479574616971821,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-5-1,98.3,0.04087608205310976,0.003531576094296108,0.09672921809836121,26,0.3471539300693074,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-4-5,292.7,0.035511272293036675,0.0030680719386261997,0.03248541899237754,23,0.8980246564358886,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-2-6,79.2,0.03505412632262609,0.0030285758396946,0.12005659266501144,22,0.23986320650381232,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-5-4,179.5,0.03423477307289163,0.0029577860720797285,0.05297204534300226,22,0.5309225999383113,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-2-5,198.0,0.03417432228477563,0.002952563297599668,0.048022637066004584,22,0.5846075329247343,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-6-1,897.9,0.030663690863265432,0.0026492548252274495,0.010589689429857342,20,2.3787659075717267,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-6-4,641.3,0.021555137541736075,0.0018623019777862587,0.01482688622964121,14,1.1942942583543277,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-5-6,561.1,0.020054304064977466,0.0017326342757507899,0.01694614532003013,13,0.9721810921237682,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-6-2,748.2,0.018475828720966047,0.0015962585393701927,0.012708476529095037,12,1.1943206391567782,200,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-6-5,1346.0,0.010773303831666971,0.0009307825103949567,0.007064251217733214,7,1.2528332589916116,100,2026-08-07,202608071707,17,07R,48.67,20,9.51,2-1-3,0,0,0
3-1-5,25.3,0.13406904549401116,0.015266772177398087,0.10190309982216568,87,0.38624933608817164,900,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-1-4,39.9,0.10765942288561121,0.012259443452353093,0.06461524875941833,70,0.4891517937488884,800,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-1-2,34.5,0.10320279621214765,0.011751956404520541,0.07472893986958816,67,0.40544249595595866,700,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-1-6,46.7,0.06784985165679933,0.007726229598322027,0.05520660440044521,44,0.3608149222416387,500,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-2-4,40.5,0.057266051735143014,0.006521026252689881,0.06365798581483435,37,0.2641015632339402,500,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-4-1,76.8,0.05689856050023867,0.006479179121312147,0.033569640957041555,37,0.49760095651677283,400,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-4-2,61.3,0.05547551616761532,0.006317133560799309,0.04205788622350395,36,0.3872402872769976,400,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-2-1,56.9,0.04940836843542323,0.005626252516239836,0.04531016565027753,32,0.32013376817404665,400,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-4-6,115.4,0.044547676021061904,0.005072753508015925,0.0223409742244436,29,0.5853957548250377,400,2026-08-08,202608080402,04,02R,54.53,9,5.12,2-3-1,0,0,0
3-1-5,24.6,0.1338872185790594,0.017486285884602576,0.08701602116049134,87,0.4301626327612234,1700,2026-08-08,202608080508,05,08R,58.1,4,5.02,1-3-6,0,0,0
3-1-4,21.9,0.10806404914527414,0.014113661313280538,0.09774402376931905,70,0.3090891827608438,1400,2026-08-08,202608080508,05,08R,58.1,4,5.02,1-3-6,0,0,0
3-1-2,9.3,0.10510133020838622,0.013726716608057939,0.23017141081162226,67,0.12765846445493884,1400,2026-08-08,202608080508,05,08R,58.1,4,5.02,1-3-6,0,0,0
3-4-5,189.7,0.03525232490806605,0.004604115598049715,0.011284101847907681,23,0.873400728950031,500,2026-08-08,202608080508,05,08R,58.1,4,5.02,1-3-6,0,0,0
3-1-5,18.4,0.134965919909111,0.017632457466060077,0.1753346925584633,87,0.3244372173755054,1400,2026-08-08,202608081003,10,03R,58.1,5,5.01,1-3-2,0,0,0
3-1-4,35.8,0.1079708843338567,0.014105724073689681,0.09011615483451745,70,0.5049849218380905,1200,2026-08-08,202608081003,10,03R,58.1,5,5.01,1-3-2,0,0,0
3-1-2,20.5,0.10421219636898946,0.013614674883543424,0.15737357771101096,67,0.2791008351126402,1100,2026-08-08,202608081003,10,03R,58.1,5,5.01,1-3-2,0,0,0
3-1-6,15.4,0.06973423879692732,0.009110344302790863,0.20949080149842364,44,0.1402993022629793,800,2026-08-08,202608081003,10,03R,58.1,5,5.01,1-3-2,0,0,0
3-4-5,286.5,0.03525203771096069,0.0046054593333564936,0.011260587584906542,23,1.3194640990066353,500,2026-08-08,202608081003,10,03R,58.1,5,5.01,1-3-2,0,0,0
3-1-5,74.3,0.13382842928286573,0.010445243134551828,0.0822026475346321,87,0.7760815648972008,500,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-1-4,62.9,0.10805619616001615,0.008433733005268859,0.09710106060132218,70,0.5304818060314113,400,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-1-2,45.0,0.1039477948666526,0.008113074303426173,0.13572570470718145,67,0.36508834365417775,400,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-1-6,42.3,0.06893910287097198,0.005380663098445077,0.14438904756083135,44,0.22760204906422674,300,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,1,3440,10320
3-2-4,109.1,0.057172301532938966,0.004462270036893539,0.05598218800937823,37,0.48683366102508513,300,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-4-1,188.7,0.056883872002448134,0.004439758253789565,0.03236702020044073,37,0.8377823824900908,300,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-4-2,142.5,0.05548532212341861,0.00433060212305904,0.042860748854899405,36,0.6171108025359132,300,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-2-1,116.4,0.04949583239808222,0.0038631253935757586,0.052471277592982514,32,0.44966779581221833,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-4-6,303.6,0.04452051842870081,0.003474804583420554,0.020117446349878672,29,1.0549506715264803,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-5-2,112.6,0.04188387257053388,0.0032690156699898202,0.05424206671246151,27,0.36809116444085377,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-5-1,188.7,0.04008997887267714,0.003129003148494487,0.03236702020044073,26,0.5904428941209097,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-4-5,410.8,0.0352960942108661,0.002754842806630369,0.014867713514662036,23,1.1316894249637555,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-2-5,131.7,0.03415420489192515,0.002665718906477017,0.0463755255263718,22,0.35107517998302307,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-2-6,174.6,0.0340150333035561,0.002654856632401723,0.03498085172865502,22,0.4635379680173409,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-5-4,332.6,0.033812071689141694,0.0026390155781436725,0.01836336954847614,22,0.8777365812905855,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-6-1,104.2,0.03125025646063186,0.002439067158581607,0.05861474771423383,20,0.2541507979242035,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-6-4,317.4,0.021609072058252816,0.0016865774542076256,0.019242774769449168,14,0.5353196839655003,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-5-6,537.2,0.019986191486800614,0.0015599124231824952,0.011369427981800382,13,0.8379849537336365,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
3-6-2,188.7,0.01871593307115042,0.0014607693781189333,0.03236702020044073,12,0.2756471816510427,200,2026-08-08,202608081203,12,03R,45.97,20,6.11,3-1-6,0,0,0
