date,head,head_hit,month,period,score
2026-08-20,3,0,2026-08,oos,24.181333333333328
2026-08-20,3,1,2026-08,oos,49.04766666666668
2026-08-20,3,1,2026-08,oos,55.912000000000006
2026-08-20,5,0,2026-08,oos,48.50666666666667
2026-08-20,5,0,2026-08,oos,58.07033333333334
2026-08-20,5,0,2026-08,oos,41.655
2026-08-20,5,0,2026-08,oos,40.703
2026-08-20,5,0,2026-08,oos,63.922000000000004
2026-08-20,5,0,2026-08,oos,61.67266666666668
2026-08-20,5,0,2026-08,oos,34.986666666666665
2026-08-21,3,1,2026-08,oos,61.12766666666668
2026-08-21,3,0,2026-08,oos,36.31766666666666
2026-08-21,3,1,2026-08,oos,69.345
2026-08-21,3,0,2026-08,oos,74.30166666666668
2026-08-21,3,1,2026-08,oos,82.51700000000001
2026-08-21,3,1,2026-08,oos,32.32600000000001
2026-08-21,5,0,2026-08,oos,54.915666666666674
2026-08-21,5,1,2026-08,oos,53.821000000000005
2026-08-21,5,0,2026-08,oos,57.619
2026-08-21,5,0,2026-08,oos,71.664
2026-08-21,5,1,2026-08,oos,74.74166666666667
2026-08-22,3,1,2026-08,oos,38.59666666666667
2026-08-22,3,0,2026-08,oos,63.86133333333334
2026-08-22,3,1,2026-08,oos,69.94766666666668
2026-08-22,3,0,2026-08,oos,84.11333333333334
2026-08-22,5,0,2026-08,oos,58.01833333333335
2026-08-22,5,0,2026-08,oos,67.14366666666666
2026-08-22,5,1,2026-08,oos,57.83366666666666
2026-08-22,5,0,2026-08,oos,46.54900000000001
2026-08-22,5,0,2026-08,oos,33.723
2026-08-22,5,0,2026-08,oos,43.462666666666664
2026-08-22,5,0,2026-08,oos,53.70400000000001
2026-08-22,5,0,2026-08,oos,61.113666666666674
2026-08-23,3,1,2026-08,oos,75.05999999999999
2026-08-23,3,0,2026-08,oos,20.90666666666667
2026-08-23,3,1,2026-08,oos,57.381
2026-08-23,3,1,2026-08,oos,76.384
2026-08-23,3,1,2026-08,oos,52.08833333333334
2026-08-23,3,0,2026-08,oos,64.59633333333336
2026-08-23,5,0,2026-08,oos,33.462
2026-08-23,5,0,2026-08,oos,62.76466666666667
2026-08-24,3,0,2026-08,oos,39.69166666666667
2026-08-24,3,0,2026-08,oos,41.361
2026-08-24,3,1,2026-08,oos,78.857
2026-08-24,3,1,2026-08,oos,68.69200000000001
2026-08-24,3,0,2026-08,oos,29.014000000000003
2026-08-24,5,0,2026-08,oos,27.377333333333333
2026-08-24,5,0,2026-08,oos,49.03966666666666
2026-08-24,5,0,2026-08,oos,29.115000000000002
2026-08-24,5,0,2026-08,oos,39.928333333333335
2026-08-24,5,0,2026-08,oos,64.45366666666666
2026-08-24,5,0,2026-08,oos,67.842
2026-08-24,5,0,2026-08,oos,62.04466666666667
2026-08-24,5,0,2026-08,oos,56.48933333333333
2026-08-24,5,0,2026-08,oos,52.196
2026-08-24,5,0,2026-08,oos,32.992
2026-08-25,3,0,2026-08,oos,53.83566666666667
2026-08-25,3,1,2026-08,oos,45.743
2026-08-25,3,0,2026-08,oos,49.942
2026-08-25,3,0,2026-08,oos,48.411
2026-08-25,5,0,2026-08,oos,61.19633333333333
2026-08-25,5,0,2026-08,oos,63.69700000000002
2026-08-25,5,0,2026-08,oos,33.74666666666667
2026-08-25,5,0,2026-08,oos,31.683000000000007
2026-08-25,5,1,2026-08,oos,71.295
2026-08-25,5,0,2026-08,oos,54.613666666666674
2026-08-26,3,0,2026-08,oos,64.83066666666667
2026-08-26,3,1,2026-08,oos,90.783
2026-08-26,3,0,2026-08,oos,55.771
2026-08-26,3,0,2026-08,oos,31.292333333333332
2026-08-26,3,0,2026-08,oos,74.00500000000001
2026-08-26,3,1,2026-08,oos,70.999
2026-08-26,5,0,2026-08,oos,71.60966666666667
2026-08-26,5,0,2026-08,oos,48.64566666666666
2026-08-26,5,0,2026-08,oos,59.21400000000001
2026-08-27,3,0,2026-08,oos,64.406
2026-08-27,3,0,2026-08,oos,71.41066666666669
2026-08-27,3,1,2026-08,oos,53.414
2026-08-27,3,0,2026-08,oos,41.65966666666667
2026-08-27,5,0,2026-08,oos,62.42966666666667
2026-08-27,5,0,2026-08,oos,46.87633333333333
2026-08-27,5,0,2026-08,oos,52.195
2026-08-27,5,0,2026-08,oos,42.69866666666667
2026-08-28,3,0,2026-08,oos,44.58433333333333
2026-08-28,3,1,2026-08,oos,49.181000000000004
2026-08-28,3,1,2026-08,oos,41.67766666666667
2026-08-28,3,0,2026-08,oos,47.12233333333334
2026-08-28,3,0,2026-08,oos,48.946999999999996
2026-08-28,3,0,2026-08,oos,39.24366666666666
2026-08-28,3,0,2026-08,oos,60.10966666666666
2026-08-28,3,0,2026-08,oos,52.383
2026-08-28,3,0,2026-08,oos,56.23200000000001
2026-08-28,3,0,2026-08,oos,26.431
2026-08-28,3,0,2026-08,oos,78.56533333333333
2026-08-28,3,0,2026-08,oos,41.020999999999994
2026-08-28,3,0,2026-08,oos,33.370000000000005
2026-08-28,5,0,2026-08,oos,61.06666666666667
2026-08-28,5,0,2026-08,oos,61.732000000000006
2026-08-28,5,0,2026-08,oos,73.61433333333332
2026-08-28,5,0,2026-08,oos,53.34100000000001
2026-08-28,5,1,2026-08,oos,65.379
2026-08-28,5,0,2026-08,oos,54.287
2026-08-28,5,0,2026-08,oos,65.54433333333334
2026-08-28,5,0,2026-08,oos,70.54033333333334
2026-08-29,3,0,2026-08,oos,44.849333333333334
2026-08-29,3,0,2026-08,oos,43.592333333333336
2026-08-29,3,0,2026-08,oos,54.213
2026-08-29,3,0,2026-08,oos,72.11633333333334
2026-08-29,5,0,2026-08,oos,56.54166666666667
2026-08-29,5,1,2026-08,oos,64.64500000000001
2026-08-29,5,0,2026-08,oos,61.71833333333334
2026-08-29,5,0,2026-08,oos,57.28533333333334
2026-08-29,5,0,2026-08,oos,46.599000000000004
2026-08-29,5,0,2026-08,oos,42.63366666666666
2026-08-30,3,1,2026-08,oos,37.455999999999996
2026-08-30,3,0,2026-08,oos,44.370333333333335
2026-08-30,3,1,2026-08,oos,4.963333333333333
2026-08-30,3,1,2026-08,oos,67.63933333333334
2026-08-30,3,0,2026-08,oos,13.357000000000001
2026-08-30,3,0,2026-08,oos,47.85133333333333
2026-08-30,5,0,2026-08,oos,44.29833333333334
2026-08-30,5,0,2026-08,oos,59.159666666666666
2026-08-30,5,0,2026-08,oos,61.06800000000001
2026-08-30,5,0,2026-08,oos,67.66266666666667
2026-08-30,5,0,2026-08,oos,77.57400000000001
2026-08-30,5,0,2026-08,oos,69.43199999999999
2026-08-31,3,0,2026-08,oos,58.045666666666676
2026-08-31,3,1,2026-08,oos,40.47166666666667
2026-08-31,3,1,2026-08,oos,68.87666666666668
2026-08-31,3,1,2026-08,oos,22.747000000000007
2026-08-31,3,0,2026-08,oos,46.855666666666664
2026-08-31,3,0,2026-08,oos,23.63133333333333
2026-08-31,3,0,2026-08,oos,19.86366666666667
2026-08-31,5,0,2026-08,oos,48.94700000000001
2026-08-31,5,0,2026-08,oos,64.00500000000001
2026-08-31,5,1,2026-08,oos,57.78500000000001
2026-08-31,5,0,2026-08,oos,21.523
2026-08-31,5,0,2026-08,oos,60.226
2026-08-31,5,0,2026-08,oos,53.04333333333333
2026-08-31,5,1,2026-08,oos,76.95200000000001
2026-09-01,3,0,2026-09,oos,28.159666666666666
2026-09-01,3,0,2026-09,oos,56.01666666666667
2026-09-01,3,1,2026-09,oos,49.82566666666668
2026-09-01,3,1,2026-09,oos,51.376
2026-09-01,3,0,2026-09,oos,71.62200000000001
2026-09-01,3,1,2026-09,oos,76.131
2026-09-01,3,1,2026-09,oos,57.108000000000004
2026-09-01,5,0,2026-09,oos,34.476
2026-09-01,5,0,2026-09,oos,49.92100000000001
2026-09-01,5,0,2026-09,oos,47.964999999999996
2026-09-01,5,0,2026-09,oos,50.98100000000001
2026-09-01,5,0,2026-09,oos,57.293000000000006
2026-09-01,5,0,2026-09,oos,34.179
2026-09-01,5,0,2026-09,oos,46.12566666666667
2026-09-01,5,0,2026-09,oos,67.47266666666667
2026-09-01,5,0,2026-09,oos,28.304666666666666
2026-09-02,3,1,2026-09,oos,40.17466666666668
2026-09-02,3,0,2026-09,oos,29.799333333333333
2026-09-02,5,0,2026-09,oos,71.99566666666666
2026-09-02,5,1,2026-09,oos,58.301000000000016
2026-09-02,5,0,2026-09,oos,48.501
2026-09-02,5,0,2026-09,oos,52.74300000000001
2026-09-02,5,1,2026-09,oos,81.34966666666666
2026-09-02,5,0,2026-09,oos,60.29800000000001
