pre_cut,post_cut,target_comp,R,avg_n,avg_comp,hit_pct,roi_pct,profit_yen,R_feb_jun,roi_feb_jun_pct
0.24,0.15,7.0,189,3.4761904761904763,6.433074972574129,12.16931216931217,74.8931216931217,-474520.0,152,72.78815789473684
0.24,0.15,7.5,189,3.291005291005291,6.663705898055618,12.16931216931217,77.9015873015873,-417660.0,152,75.79078947368421
0.24,0.15,8.0,189,3.105820105820106,6.911118434062527,12.16931216931217,81.18148148148148,-355670.0,152,79.03552631578947
0.24,0.15,8.5,189,2.947089947089947,7.259023336267668,11.64021164021164,79.01269841269841,-396660.0,152,76.33881578947368
0.24,0.15,9.0,189,2.7777777777777777,7.649413429927403,11.64021164021164,82.86349206349206,-323880.0,152,81.12697368421053
0.24,0.15,9.5,189,2.687830687830688,7.806152929349392,11.64021164021164,87.07777777777778,-244230.0,152,84.64473684210526
0.24,0.15,10.0,189,2.619047619047619,8.024727593239977,11.64021164021164,92.3089947089947,-145360.0,152,85.69934210526316
0.24,0.16,5.0,189,5.275132275132275,4.863317365199983,16.402116402116402,81.88306878306878,-342410.0,152,81.04144736842105
0.24,0.16,5.5,189,4.671957671957672,5.257698109598325,13.756613756613756,72.13703703703703,-526610.0,152,68.44671052631578
0.24,0.16,6.0,189,4.1798941798941796,5.676272202245964,12.16931216931217,68.01957671957672,-604430.0,152,64.83684210526316
0.24,0.16,6.5,189,3.7566137566137567,6.058816528951295,12.16931216931217,71.24074074074075,-543550.0,152,68.48486842105264
0.24,0.16,7.0,189,3.4761904761904763,6.433074972574129,12.16931216931217,74.8931216931217,-474520.0,152,72.78815789473684
0.24,0.16,7.5,189,3.291005291005291,6.663705898055618,12.16931216931217,77.9015873015873,-417660.0,152,75.79078947368421
0.24,0.16,8.0,189,3.105820105820106,6.911118434062527,12.16931216931217,81.18148148148148,-355670.0,152,79.03552631578947
0.24,0.16,8.5,189,2.947089947089947,7.259023336267668,11.64021164021164,79.01269841269841,-396660.0,152,76.33881578947368
0.24,0.16,9.0,189,2.7777777777777777,7.649413429927403,11.64021164021164,82.86349206349206,-323880.0,152,81.12697368421053
0.24,0.16,9.5,189,2.687830687830688,7.806152929349392,11.64021164021164,87.07777777777778,-244230.0,152,84.64473684210526
0.24,0.16,10.0,189,2.619047619047619,8.024727593239977,11.64021164021164,92.3089947089947,-145360.0,152,85.69934210526316
0.24,0.17,5.0,188,5.196808510638298,4.862605842931217,16.48936170212766,82.3186170212766,-332410.0,151,81.57814569536424
0.24,0.17,5.5,188,4.622340425531915,5.256605086773432,13.829787234042554,72.52074468085107,-516610.0,151,68.9
0.24,0.17,6.0,188,4.148936170212766,5.67437152771566,12.23404255319149,68.38138297872341,-594430.0,151,65.26622516556291
0.24,0.17,6.5,188,3.7393617021276597,6.0567290124153566,12.23404255319149,71.61968085106383,-533550.0,151,68.93841059602649
0.24,0.17,7.0,188,3.4627659574468086,6.431955895885857,12.23404255319149,75.29148936170213,-464520.0,151,73.27019867549669
0.24,0.17,7.5,188,3.2819148936170213,6.657391646483894,12.23404255319149,78.31595744680851,-407660.0,151,76.29271523178808
0.24,0.17,8.0,188,3.095744680851064,6.906120206618502,12.23404255319149,81.61329787234042,-345670.0,151,79.558940397351
0.24,0.17,8.5,188,2.9361702127659575,7.255875666814094,11.702127659574469,79.43297872340426,-386660.0,151,76.84437086092716
0.24,0.17,9.0,188,2.771276595744681,7.640217118631656,11.702127659574469,83.30425531914894,-313880.0,151,81.66423841059603
0.24,0.17,9.5,188,2.6808510638297873,7.797790338795254,11.702127659574469,87.5409574468085,-234230.0,151,85.20529801324503
0.24,0.17,10.0,188,2.6117021276595747,8.017527633876742,11.702127659574469,92.8,-135360.0,151,86.26688741721854
0.24,0.18,5.0,188,5.196808510638298,4.862605842931217,16.48936170212766,82.3186170212766,-332410.0,151,81.57814569536424
0.24,0.18,5.5,188,4.622340425531915,5.256605086773432,13.829787234042554,72.52074468085107,-516610.0,151,68.9
0.24,0.18,6.0,188,4.148936170212766,5.67437152771566,12.23404255319149,68.38138297872341,-594430.0,151,65.26622516556291
0.24,0.18,6.5,188,3.7393617021276597,6.0567290124153566,12.23404255319149,71.61968085106383,-533550.0,151,68.93841059602649
0.24,0.18,7.0,188,3.4627659574468086,6.431955895885857,12.23404255319149,75.29148936170213,-464520.0,151,73.27019867549669
0.24,0.18,7.5,188,3.2819148936170213,6.657391646483894,12.23404255319149,78.31595744680851,-407660.0,151,76.29271523178808
0.24,0.18,8.0,188,3.095744680851064,6.906120206618502,12.23404255319149,81.61329787234042,-345670.0,151,79.558940397351
0.24,0.18,8.5,188,2.9361702127659575,7.255875666814094,11.702127659574469,79.43297872340426,-386660.0,151,76.84437086092716
0.24,0.18,9.0,188,2.771276595744681,7.640217118631656,11.702127659574469,83.30425531914894,-313880.0,151,81.66423841059603
0.24,0.18,9.5,188,2.6808510638297873,7.797790338795254,11.702127659574469,87.5409574468085,-234230.0,151,85.20529801324503
0.24,0.18,10.0,188,2.6117021276595747,8.017527633876742,11.702127659574469,92.8,-135360.0,151,86.26688741721854
0.24,0.19,5.0,188,5.196808510638298,4.862605842931217,16.48936170212766,82.3186170212766,-332410.0,151,81.57814569536424
0.24,0.19,5.5,188,4.622340425531915,5.256605086773432,13.829787234042554,72.52074468085107,-516610.0,151,68.9
0.24,0.19,6.0,188,4.148936170212766,5.67437152771566,12.23404255319149,68.38138297872341,-594430.0,151,65.26622516556291
0.24,0.19,6.5,188,3.7393617021276597,6.0567290124153566,12.23404255319149,71.61968085106383,-533550.0,151,68.93841059602649
0.24,0.19,7.0,188,3.4627659574468086,6.431955895885857,12.23404255319149,75.29148936170213,-464520.0,151,73.27019867549669
0.24,0.19,7.5,188,3.2819148936170213,6.657391646483894,12.23404255319149,78.31595744680851,-407660.0,151,76.29271523178808
0.24,0.19,8.0,188,3.095744680851064,6.906120206618502,12.23404255319149,81.61329787234042,-345670.0,151,79.558940397351
0.24,0.19,8.5,188,2.9361702127659575,7.255875666814094,11.702127659574469,79.43297872340426,-386660.0,151,76.84437086092716
0.24,0.19,9.0,188,2.771276595744681,7.640217118631656,11.702127659574469,83.30425531914894,-313880.0,151,81.66423841059603
0.24,0.19,9.5,188,2.6808510638297873,7.797790338795254,11.702127659574469,87.5409574468085,-234230.0,151,85.20529801324503
0.24,0.19,10.0,188,2.6117021276595747,8.017527633876742,11.702127659574469,92.8,-135360.0,151,86.26688741721854
0.24,0.2,5.0,186,5.129032258064516,4.860054184683556,16.129032258064516,80.3768817204301,-364990.0,149,79.14429530201342
0.24,0.2,5.5,186,4.575268817204301,5.255375403213588,13.440860215053762,70.47365591397849,-549190.0,149,66.29597315436241
0.24,0.2,6.0,186,4.112903225806452,5.667535098746664,12.365591397849462,69.11666666666666,-574430.0,149,66.14228187919463
0.24,0.2,6.5,186,3.71505376344086,6.050992229654634,12.365591397849462,72.38978494623656,-513550.0,149,69.86375838926175
0.24,0.2,7.0,186,3.4408602150537635,6.426394330453094,12.365591397849462,76.1010752688172,-444520.0,149,74.25369127516778
0.24,0.2,7.5,186,3.263440860215054,6.652676909585169,12.365591397849462,79.15806451612903,-387660.0,149,77.31677852348993
0.24,0.2,8.0,186,3.0806451612903225,6.901612922730569,12.365591397849462,82.49086021505376,-325670.0,149,80.6268456375839
0.24,0.2,8.5,186,2.9193548387096775,7.2551291943261145,11.827956989247312,80.28709677419354,-366660.0,149,77.8758389261745
0.24,0.2,9.0,186,2.7580645161290325,7.637872390957787,11.827956989247312,84.2,-293880.0,149,82.76040268456376
0.24,0.2,9.5,186,2.672043010752688,7.793102191830145,11.827956989247312,88.48225806451613,-214230.0,149,86.3489932885906
0.24,0.2,10.0,186,2.6021505376344085,8.015202253525414,11.827956989247312,93.79784946236559,-115360.0,149,87.4248322147651
0.24,0.21,5.0,186,5.129032258064516,4.860054184683556,16.129032258064516,80.3768817204301,-364990.0,149,79.14429530201342
0.24,0.21,5.5,186,4.575268817204301,5.255375403213588,13.440860215053762,70.47365591397849,-549190.0,149,66.29597315436241
0.24,0.21,6.0,186,4.112903225806452,5.667535098746664,12.365591397849462,69.11666666666666,-574430.0,149,66.14228187919463
0.24,0.21,6.5,186,3.71505376344086,6.050992229654634,12.365591397849462,72.38978494623656,-513550.0,149,69.86375838926175
0.24,0.21,7.0,186,3.4408602150537635,6.426394330453094,12.365591397849462,76.1010752688172,-444520.0,149,74.25369127516778
0.24,0.21,7.5,186,3.263440860215054,6.652676909585169,12.365591397849462,79.15806451612903,-387660.0,149,77.31677852348993
0.24,0.21,8.0,186,3.0806451612903225,6.901612922730569,12.365591397849462,82.49086021505376,-325670.0,149,80.6268456375839
0.24,0.21,8.5,186,2.9193548387096775,7.2551291943261145,11.827956989247312,80.28709677419354,-366660.0,149,77.8758389261745
0.24,0.21,9.0,186,2.7580645161290325,7.637872390957787,11.827956989247312,84.2,-293880.0,149,82.76040268456376
0.24,0.21,9.5,186,2.672043010752688,7.793102191830145,11.827956989247312,88.48225806451613,-214230.0,149,86.3489932885906
0.24,0.21,10.0,186,2.6021505376344085,8.015202253525414,11.827956989247312,93.79784946236559,-115360.0,149,87.4248322147651
0.24,0.22,5.0,184,5.021739130434782,4.8589140223763305,16.304347826086957,81.25054347826087,-344990.0,147,80.22108843537416
0.24,0.22,5.5,184,4.505434782608695,5.25159030208812,13.586956521739129,71.23967391304348,-529190.0,147,67.19795918367348
0.24,0.22,6.0,184,4.038043478260869,5.6682299943117735,12.5,69.8679347826087,-554430.0,147,67.04217687074829
0.24,0.22,6.5,184,3.6467391304347827,6.046062539297232,12.5,73.17663043478261,-493550.0,147,70.81428571428572
0.24,0.22,7.0,184,3.380434782608696,6.41781883857788,12.5,76.92826086956522,-424520.0,147,75.26394557823129
0.24,0.22,7.5,184,3.2010869565217392,6.646561010961388,12.5,80.01847826086957,-367660.0,147,78.3687074829932
0.24,0.22,8.0,184,3.032608695652174,6.8847261632613606,12.5,83.3875,-305670.0,147,81.72380952380952
0.24,0.22,8.5,184,2.869565217391304,7.242085003026422,11.956521739130435,81.15978260869565,-346660.0,147,78.93537414965986
0.24,0.22,9.0,184,2.722826086956522,7.620260080814476,11.956521739130435,85.11521739130434,-273880.0,147,83.88639455782312
0.24,0.22,9.5,184,2.635869565217391,7.777177162131097,11.956521739130435,89.44402173913043,-194230.0,147,87.52380952380952
0.24,0.22,10.0,184,2.5760869565217392,7.993348556734661,11.956521739130435,94.81739130434782,-95360.0,147,88.61428571428571
0.24,0.23,5.0,181,4.961325966850829,4.855757202834375,16.022099447513813,79.83591160220995,-364970.0,144,78.42152777777778
0.24,0.23,5.5,181,4.45303867403315,5.247628409867726,13.812154696132598,72.42044198895027,-499190.0,144,68.59791666666666
0.24,0.23,6.0,181,3.9889502762430937,5.666719757668695,12.70718232044199,71.02596685082872,-524430.0,144,68.43888888888888
0.24,0.23,6.5,181,3.6077348066298343,6.033673424236023,12.70718232044199,74.38950276243094,-463550.0,144,72.28958333333334
0.24,0.23,7.0,181,3.342541436464088,6.407083530794702,12.70718232044199,78.20331491712707,-394520.0,144,76.83194444444445
0.24,0.23,7.5,181,3.1712707182320443,6.632959863272508,12.70718232044199,81.34475138121547,-337660.0,144,80.00138888888888
0.24,0.23,8.0,181,3.005524861878453,6.873205516471756,12.70718232044199,84.7696132596685,-275670.0,144,83.4263888888889
0.24,0.23,8.5,181,2.845303867403315,7.230661729235668,12.154696132596685,82.50497237569061,-316660.0,144,80.57986111111111
0.24,0.23,9.0,181,2.701657458563536,7.593893617113575,12.154696132596685,86.52596685082872,-243880.0,144,85.63402777777777
0.24,0.23,9.5,181,2.6187845303867405,7.739304949803237,12.154696132596685,90.92651933701657,-164230.0,144,89.34722222222223
0.24,0.23,10.0,181,2.56353591160221,7.951786557238147,12.154696132596685,96.3889502762431,-65360.0,144,90.46041666666666
0.24,0.24,5.0,177,4.943502824858757,4.847955573293996,16.38418079096045,81.64011299435029,-324970.0,142,79.52605633802817
0.24,0.24,5.5,177,4.435028248587571,5.243567456914131,14.124293785310735,74.05706214689266,-459190.0,142,69.56408450704225
0.24,0.24,6.0,177,3.9717514124293785,5.663099794124523,12.994350282485875,72.63107344632769,-484430.0,142,69.40281690140846
0.24,0.24,6.5,177,3.5875706214689265,6.030770240995716,12.994350282485875,76.07062146892656,-423550.0,142,73.30774647887324
0.24,0.24,7.0,177,3.327683615819209,6.392532351815091,12.994350282485875,79.97062146892655,-354520.0,142,77.91408450704225
0.24,0.24,7.5,177,3.15819209039548,6.615126303686578,12.994350282485875,83.18305084745762,-297660.0,142,81.1281690140845
0.24,0.24,8.0,177,2.9887005649717513,6.860801237184113,12.994350282485875,86.68531073446327,-235670.0,142,84.60140845070423
0.24,0.24,8.5,177,2.830508474576271,7.223703109321719,12.429378531073446,84.36949152542373,-276660.0,142,81.71478873239437
0.24,0.24,9.0,177,2.694915254237288,7.580598981620476,12.429378531073446,88.48135593220339,-203880.0,142,86.84014084507042
0.24,0.24,9.5,177,2.610169491525424,7.7292964461223335,12.429378531073446,92.98135593220339,-124230.0,142,90.6056338028169
0.24,0.24,10.0,177,2.559322033898305,7.943441108614983,12.429378531073446,98.56723163841808,-25360.0,142,91.73450704225353
0.24,0.25,5.0,168,4.875,4.836757754803109,17.261904761904763,86.01369047619048,-234970.0,135,83.64962962962963
0.24,0.25,5.5,168,4.363095238095238,5.24610711291048,14.880952380952381,78.02440476190476,-369190.0,135,73.17111111111112
0.24,0.25,6.0,168,3.9345238095238093,5.665678377827209,13.690476190476192,76.52202380952382,-394430.0,135,73.00148148148148
0.24,0.25,6.5,168,3.5595238095238093,6.047920519758567,13.690476190476192,80.14583333333333,-333550.0,135,77.10888888888888
0.24,0.25,7.0,168,3.3154761904761907,6.399786978991672,13.690476190476192,84.2547619047619,-264520.0,135,81.95407407407407
0.24,0.25,7.5,168,3.136904761904762,6.634305606856274,13.690476190476192,87.63928571428572,-207660.0,135,85.33481481481482
0.24,0.25,8.0,168,2.9702380952380953,6.882236703154144,13.690476190476192,91.32916666666667,-145670.0,135,88.98814814814814
0.24,0.25,8.5,168,2.8095238095238093,7.251657222033013,13.095238095238097,88.88928571428572,-186660.0,135,85.95185185185186
0.24,0.25,9.0,168,2.6845238095238093,7.60002605043749,13.095238095238097,93.22142857142858,-113880.0,135,91.34296296296296
0.24,0.25,9.5,168,2.6011904761904763,7.752896291236022,13.095238095238097,97.9625,-34230.0,135,95.3037037037037
0.24,0.25,10.0,168,2.5476190476190474,7.978512989219347,13.095238095238097,103.84761904761905,64640.0,135,96.49111111111111
0.24,0.26,5.0,158,4.841772151898734,4.82783367071673,15.822784810126583,78.37405063291139,-341690.0,126,73.21825396825396
0.24,0.26,5.5,158,4.329113924050633,5.244728722126812,13.291139240506327,69.21582278481013,-486390.0,126,61.15952380952381
0.24,0.26,6.0,158,3.8987341772151898,5.673789618053932,12.025316455696203,66.44367088607595,-530190.0,126,59.50476190476191
0.24,0.26,6.5,158,3.5316455696202533,6.0584227560921455,12.025316455696203,69.47088607594937,-482360.0,126,62.86984126984127
0.24,0.26,7.0,158,3.2848101265822787,6.413852006231051,12.025316455696203,72.94240506329113,-427510.0,126,66.93571428571428
0.24,0.26,7.5,158,3.107594936708861,6.651018781186924,12.025316455696203,75.38037974683544,-388990.0,126,69.10238095238095
0.24,0.26,8.0,158,2.949367088607595,6.892950924307108,12.025316455696203,78.40632911392404,-341180.0,126,71.89126984126985
0.24,0.26,8.5,158,2.7911392405063293,7.250320795282424,11.39240506329114,74.02025316455696,-410480.0,126,66.39126984126985
0.24,0.26,9.0,158,2.6645569620253164,7.611630019163256,11.39240506329114,77.79746835443038,-350800.0,126,71.12777777777778
0.24,0.26,9.5,158,2.588607594936709,7.747591829792583,11.39240506329114,81.49240506329114,-292420.0,126,73.68333333333334
0.24,0.26,10.0,158,2.537974683544304,7.9701351672471406,11.39240506329114,87.75,-193550.0,126,74.95555555555555
0.24,0.27,5.0,142,4.73943661971831,4.823904446350591,14.788732394366196,72.58380281690141,-389310.0,112,68.36517857142857
0.24,0.27,5.5,142,4.253521126760563,5.240068969277095,11.971830985915492,61.940140845070424,-540450.0,112,54.22410714285714
0.24,0.27,6.0,142,3.852112676056338,5.658988222403925,11.971830985915492,65.96408450704226,-483310.0,112,56.84285714285714
0.24,0.27,6.5,142,3.492957746478873,6.013650069500657,11.971830985915492,67.99647887323944,-454450.0,112,58.93482142857143
0.24,0.27,7.0,142,3.26056338028169,6.3702964442925385,11.971830985915492,71.06549295774649,-410870.0,112,62.50267857142857
0.24,0.27,7.5,142,3.0774647887323945,6.61507890787699,11.971830985915492,73.77816901408451,-372350.0,112,64.94017857142858
0.24,0.27,8.0,142,2.9295774647887325,6.852961929440632,11.971830985915492,77.14507042253521,-324540.0,112,68.07767857142858
0.24,0.27,8.5,142,2.7816901408450705,7.181441178701157,11.971830985915492,77.14507042253521,-324540.0,112,68.07767857142858
0.24,0.27,9.0,142,2.6549295774647885,7.565577960975628,11.971830985915492,81.34788732394367,-264860.0,112,73.40625
0.24,0.27,9.5,142,2.5774647887323945,7.694330816211764,11.971830985915492,83.19154929577465,-238680.0,112,73.40625
0.24,0.27,10.0,142,2.5211267605633805,7.941949459295,11.971830985915492,90.15422535211268,-139810.0,112,74.8375
0.24,0.28,5.0,129,4.635658914728682,4.813986976629252,16.27906976744186,79.8984496124031,-259310.0,100,76.569
0.24,0.28,5.5,129,4.162790697674419,5.234486630792311,13.178294573643413,68.18217054263566,-410450.0,100,60.731
0.24,0.28,6.0,129,3.7674418604651163,5.642848830579067,13.178294573643413,72.61162790697675,-353310.0,100,63.664
0.24,0.28,6.5,129,3.4108527131782944,5.999948867528644,13.178294573643413,74.84883720930233,-324450.0,100,66.007
0.24,0.28,7.0,129,3.186046511627907,6.330732248621335,13.178294573643413,78.22713178294573,-280870.0,100,70.003
0.24,0.28,7.5,129,3.007751937984496,6.582660981134164,13.178294573643413,81.21317829457364,-242350.0,100,72.733
0.24,0.28,8.0,129,2.868217054263566,6.802345139445338,13.178294573643413,84.91937984496124,-194540.0,100,76.247
0.24,0.28,8.5,129,2.7286821705426356,7.124122803273418,13.178294573643413,84.91937984496124,-194540.0,100,76.247
0.24,0.28,9.0,129,2.5968992248062017,7.513205390156388,13.178294573643413,89.54573643410853,-134860.0,100,82.215
0.24,0.28,9.5,129,2.5271317829457365,7.6230917879682645,13.178294573643413,91.57519379844962,-108680.0,100,82.215
0.24,0.28,10.0,129,2.4651162790697674,7.895664247796326,13.178294573643413,99.23953488372094,-9810.0,100,83.818
0.24,0.29,5.0,115,4.565217391304348,4.805843327067845,17.391304347826086,85.42260869565217,-167640.0,87,82.45517241379311
0.24,0.29,5.5,115,4.095652173913043,5.225495923119767,14.782608695652174,76.48260869565217,-270450.0,87,69.80574712643678
0.24,0.29,6.0,115,3.7130434782608694,5.6315785590984415,14.782608695652174,81.45130434782608,-213310.0,87,73.17701149425288
0.24,0.29,6.5,115,3.347826086956522,6.013583456649868,14.782608695652174,83.9608695652174,-184450.0,87,75.87011494252873
0.24,0.29,7.0,115,3.139130434782609,6.297008617457069,14.782608695652174,87.75043478260869,-140870.0,87,80.4632183908046
0.24,0.29,7.5,115,2.965217391304348,6.523765817403974,14.782608695652174,91.1,-102350.0,87,83.60114942528736
0.24,0.29,8.0,115,2.8347826086956522,6.696770174895289,14.782608695652174,95.25739130434782,-54540.0,87,87.64022988505747
0.24,0.29,8.5,115,2.7043478260869565,6.990433853412303,14.782608695652174,95.25739130434782,-54540.0,87,87.64022988505747
0.24,0.29,9.0,115,2.5652173913043477,7.390209370917145,14.782608695652174,100.44695652173912,5140.0,87,94.5
0.24,0.29,9.5,115,2.4956521739130433,7.489514021992812,14.782608695652174,102.72347826086957,31320.0,87,94.5
0.24,0.29,10.0,115,2.4347826086956523,7.756541933417269,14.782608695652174,111.3208695652174,130190.0,87,96.34252873563219
0.24,0.3,5.0,106,4.4245283018867925,4.79711841833682,17.92452830188679,87.51320754716981,-132360.0,81,81.80740740740741
0.24,0.3,5.5,106,3.9716981132075473,5.23990318279002,15.09433962264151,77.81415094339623,-235170.0,81,68.220987654321
0.24,0.3,6.0,106,3.641509433962264,5.631834962417546,15.09433962264151,83.20471698113208,-178030.0,81,71.84197530864198
0.24,0.3,6.5,106,3.30188679245283,6.011038169798433,15.09433962264151,85.92735849056604,-149170.0,81,74.73456790123457
0.24,0.3,7.0,106,3.1037735849056602,6.273575057139903,15.09433962264151,87.32169811320755,-134390.0,81,76.11234567901235
0.24,0.3,7.5,106,2.943396226415094,6.4956047181179315,15.09433962264151,90.95566037735848,-95870.0,81,79.48271604938272
0.24,0.3,8.0,106,2.80188679245283,6.683298124830208,15.09433962264151,95.46603773584906,-48060.0,81,83.82098765432099
0.24,0.3,8.5,106,2.669811320754717,6.986969213571907,15.09433962264151,95.46603773584906,-48060.0,81,83.82098765432099
0.24,0.3,9.0,106,2.5377358490566038,7.386404271288103,15.09433962264151,101.09622641509434,11620.0,81,91.18888888888888
0.24,0.3,9.5,106,2.4716981132075473,7.485844511415627,15.09433962264151,103.56603773584905,37800.0,81,91.18888888888888
0.24,0.3,10.0,106,2.4056603773584904,7.775544603998764,15.09433962264151,112.89339622641509,136670.0,81,93.1679012345679
0.24,0.31,5.0,99,4.121212121212121,4.792873892844314,18.181818181818183,88.71616161616161,-111710.0,76,80.69605263157895
0.24,0.31,5.5,99,3.696969696969697,5.2307202062967715,15.151515151515152,78.33131313131314,-214520.0,76,66.21578947368421
0.24,0.31,6.0,99,3.404040404040404,5.602112028179229,15.151515151515152,82.77373737373738,-170540.0,76,68.34342105263158
0.24,0.31,6.5,99,3.111111111111111,5.960291172382455,15.151515151515152,85.68888888888888,-141680.0,76,71.42631578947369
0.24,0.31,7.0,99,2.9292929292929295,6.23130934113271,15.151515151515152,86.51717171717172,-133480.0,76,72.02894736842106
0.24,0.31,7.5,99,2.797979797979798,6.43898457542028,15.151515151515152,89.41111111111111,-104830.0,76,74.32236842105263
0.24,0.31,8.0,99,2.676767676767677,6.582982356920282,15.151515151515152,94.24040404040404,-57020.0,76,78.94605263157895
0.24,0.31,8.5,99,2.5555555555555554,6.891707323490017,15.151515151515152,94.24040404040404,-57020.0,76,78.94605263157895
0.24,0.31,9.0,99,2.4242424242424243,7.3043433443252335,15.151515151515152,98.6070707070707,-13790.0,76,84.63421052631578
0.24,0.31,9.5,99,2.3636363636363638,7.4045970502104215,15.151515151515152,101.25151515151515,12390.0,76,84.63421052631578
0.24,0.31,10.0,99,2.303030303030303,7.681405087940101,15.151515151515152,111.23838383838384,111260.0,76,86.74342105263158
0.24,0.32,5.0,90,4.211111111111111,4.7784421708181055,18.88888888888889,92.25888888888889,-69670.0,67,84.37761194029851
0.24,0.32,5.5,90,3.7777777777777777,5.219645238537153,16.666666666666664,86.16444444444444,-124520.0,67,75.11044776119402
0.24,0.32,6.0,90,3.477777777777778,5.611233212747514,16.666666666666664,91.05111111111111,-80540.0,67,77.52388059701492
0.24,0.32,6.5,90,3.1777777777777776,5.962520298016706,16.666666666666664,94.25777777777778,-51680.0,67,81.02089552238806
0.24,0.32,7.0,90,2.988888888888889,6.225292787610157,16.666666666666664,95.16888888888889,-43480.0,67,81.7044776119403
0.24,0.32,7.5,90,2.8444444444444446,6.453735545326482,16.666666666666664,98.35222222222222,-14830.0,67,84.30597014925372
0.24,0.32,8.0,90,2.7111111111111112,6.612133104976486,16.666666666666664,103.66444444444444,32980.0,67,89.55074626865671
0.24,0.32,8.5,90,2.588888888888889,6.916967363306714,16.666666666666664,103.66444444444444,32980.0,67,89.55074626865671
0.24,0.32,9.0,90,2.4555555555555557,7.305818702868594,16.666666666666664,108.46777777777778,76210.0,67,96.00298507462686
0.24,0.32,9.5,90,2.388888888888889,7.416097779342298,16.666666666666664,111.37666666666667,102390.0,67,96.00298507462686
0.24,0.32,10.0,90,2.3333333333333335,7.632333127512524,16.666666666666664,122.36222222222223,201260.0,67,98.3955223880597
0.25,0.15,5.0,168,5.0,4.856206754154336,16.666666666666664,83.80833333333334,-272020.0,135,80.90518518518519
0.25,0.15,5.5,168,4.470238095238095,5.255476905397402,14.285714285714285,75.81904761904762,-406240.0,135,70.42666666666666
0.25,0.15,6.0,168,4.005952380952381,5.676984656518199,13.095238095238097,74.31666666666666,-431480.0,135,70.25703703703704
0.25,0.15,6.5,168,3.613095238095238,6.051745461055357,13.095238095238097,77.94047619047619,-370600.0,135,74.36444444444444
0.25,0.15,7.0,168,3.3511904761904763,6.423024601389608,13.095238095238097,82.04940476190477,-301570.0,135,79.20962962962963
0.25,0.15,7.5,168,3.1785714285714284,6.657596702665395,13.095238095238097,85.43392857142857,-244710.0,135,82.59037037037037
0.25,0.15,8.0,168,3.011904761904762,6.901671872585883,13.095238095238097,89.12380952380953,-182720.0,135,86.2437037037037
0.25,0.15,8.5,168,2.857142857142857,7.2507784777212505,12.5,86.68392857142857,-223710.0,135,83.2074074074074
0.25,0.15,9.0,168,2.6964285714285716,7.65828874460545,12.5,91.01607142857142,-150930.0,135,88.59851851851852
0.25,0.15,9.5,168,2.613095238095238,7.783973034237463,12.5,95.75714285714285,-71280.0,135,92.55925925925926
0.25,0.15,10.0,168,2.5476190476190474,8.016055553905577,12.5,101.64226190476191,27590.0,135,93.74666666666667
0.25,0.16,5.0,168,5.0,4.856206754154336,16.666666666666664,83.80833333333334,-272020.0,135,80.90518518518519
0.25,0.16,5.5,168,4.470238095238095,5.255476905397402,14.285714285714285,75.81904761904762,-406240.0,135,70.42666666666666
0.25,0.16,6.0,168,4.005952380952381,5.676984656518199,13.095238095238097,74.31666666666666,-431480.0,135,70.25703703703704
0.25,0.16,6.5,168,3.613095238095238,6.051745461055357,13.095238095238097,77.94047619047619,-370600.0,135,74.36444444444444
0.25,0.16,7.0,168,3.3511904761904763,6.423024601389608,13.095238095238097,82.04940476190477,-301570.0,135,79.20962962962963
0.25,0.16,7.5,168,3.1785714285714284,6.657596702665395,13.095238095238097,85.43392857142857,-244710.0,135,82.59037037037037
0.25,0.16,8.0,168,3.011904761904762,6.901671872585883,13.095238095238097,89.12380952380953,-182720.0,135,86.2437037037037
0.25,0.16,8.5,168,2.857142857142857,7.2507784777212505,12.5,86.68392857142857,-223710.0,135,83.2074074074074
0.25,0.16,9.0,168,2.6964285714285716,7.65828874460545,12.5,91.01607142857142,-150930.0,135,88.59851851851852
0.25,0.16,9.5,168,2.613095238095238,7.783973034237463,12.5,95.75714285714285,-71280.0,135,92.55925925925926
0.25,0.16,10.0,168,2.5476190476190474,8.016055553905577,12.5,101.64226190476191,27590.0,135,93.74666666666667
0.25,0.17,5.0,168,5.0,4.856206754154336,16.666666666666664,83.80833333333334,-272020.0,135,80.90518518518519
0.25,0.17,5.5,168,4.470238095238095,5.255476905397402,14.285714285714285,75.81904761904762,-406240.0,135,70.42666666666666
0.25,0.17,6.0,168,4.005952380952381,5.676984656518199,13.095238095238097,74.31666666666666,-431480.0,135,70.25703703703704
0.25,0.17,6.5,168,3.613095238095238,6.051745461055357,13.095238095238097,77.94047619047619,-370600.0,135,74.36444444444444
0.25,0.17,7.0,168,3.3511904761904763,6.423024601389608,13.095238095238097,82.04940476190477,-301570.0,135,79.20962962962963
0.25,0.17,7.5,168,3.1785714285714284,6.657596702665395,13.095238095238097,85.43392857142857,-244710.0,135,82.59037037037037
0.25,0.17,8.0,168,3.011904761904762,6.901671872585883,13.095238095238097,89.12380952380953,-182720.0,135,86.2437037037037
0.25,0.17,8.5,168,2.857142857142857,7.2507784777212505,12.5,86.68392857142857,-223710.0,135,83.2074074074074
0.25,0.17,9.0,168,2.6964285714285716,7.65828874460545,12.5,91.01607142857142,-150930.0,135,88.59851851851852
0.25,0.17,9.5,168,2.613095238095238,7.783973034237463,12.5,95.75714285714285,-71280.0,135,92.55925925925926
