month,date,race_code,p3head,turn_margin23,actual_combo,y3head,hit,valid_payout,return_yen,cost_yen,pair_train_3wins
2026-07,2026-07-06,202607060107,0.3547154481120007,-1.0,1-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-06,202607061203,0.30217711892152643,-0.6,2-4-3,0,0,1,0.0,1000,4286
2026-07,2026-07-07,202607070401,0.32458317386367896,-0.4,6-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-08,202607080807,0.3156706261799485,-0.6000000000000001,1-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-09,202607090206,0.34527965703829866,-0.4,4-6-5,0,0,1,0.0,1000,4286
2026-07,2026-07-09,202607091010,0.3896230978590119,-0.6,3-1-4,1,1,1,1080.0,1000,4286
2026-07,2026-07-09,202607091103,0.3247136797502944,-0.20000000000000007,1-3-2,0,0,1,0.0,1000,4286
2026-07,2026-07-09,202607091408,0.31952077855448063,-0.6,3-2-1,1,1,1,3850.0,1000,4286
2026-07,2026-07-10,202607101107,0.4109941901160521,-0.4,3-4-1,1,1,1,820.0,1000,4286
2026-07,2026-07-10,202607101402,0.30567041691687213,-0.4,3-2-4,1,1,1,8160.0,1000,4286
2026-07,2026-07-10,202607101406,0.368116933267498,-1.0,4-5-3,0,0,1,0.0,1000,4286
2026-07,2026-07-10,202607102203,0.3119645669248571,-0.6000000000000001,1-3-4,0,0,1,0.0,1000,4286
2026-07,2026-07-10,202607102308,0.31323885421077735,-0.4,4-5-1,0,0,1,0.0,1000,4286
2026-07,2026-07-11,202607110208,0.3134848599253827,-0.6,1-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-11,202607110401,0.3465053324832505,-0.6,3-1-6,1,1,1,6050.0,1000,4286
2026-07,2026-07-11,202607110405,0.3300411574967267,-0.8,1-2-6,0,0,1,0.0,1000,4286
2026-07,2026-07-11,202607111103,0.3743374481544722,-0.4,1-6-2,0,0,1,0.0,1000,4286
2026-07,2026-07-11,202607111504,0.35877317808621817,-1.0,4-1-5,0,0,1,0.0,1000,4286
2026-07,2026-07-11,202607112202,0.40957843049003595,-1.0,2-6-5,0,0,1,0.0,1000,4286
2026-07,2026-07-11,202607112302,0.3472892082795258,-0.19999999999999996,3-1-6,1,1,1,490.0,1000,4286
2026-07,2026-07-11,202607112308,0.32072732907037144,-0.6,5-1-2,0,0,1,0.0,1000,4286
2026-07,2026-07-12,202607120409,0.4414440261139622,-0.20000000000000007,3-1-5,1,1,1,630.0,1000,4286
2026-07,2026-07-12,202607121504,0.31892593787545026,-0.6000000000000001,4-3-6,0,0,1,0.0,1000,4286
2026-07,2026-07-12,202607122206,0.32461182183781234,-0.8,3-4-1,1,1,1,6740.0,1000,4286
2026-07,2026-07-13,202607131308,0.3802612304882204,-0.6,4-6-1,0,0,1,0.0,1000,4286
2026-07,2026-07-13,202607131408,0.4168855944839104,-1.0,3-4-6,1,0,1,0.0,1000,4286
2026-07,2026-07-14,202607140401,0.3617369312613885,-0.20000000000000007,5-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-14,202607141307,0.3454252606531991,-0.4,3-6-4,1,0,1,0.0,1000,4286
2026-07,2026-07-15,202607151810,0.407746359609544,-0.6000000000000001,1-5-3,0,0,1,0.0,1000,4286
2026-07,2026-07-15,202607152108,0.383152806485901,-0.6000000000000001,1-3-4,0,0,1,0.0,1000,4286
2026-07,2026-07-16,202607162103,0.3592233250673372,-1.0,1-3-5,0,0,1,0.0,1000,4286
2026-07,2026-07-18,202607180204,0.40151065519074647,-0.6,4-5-2,0,0,1,0.0,1000,4286
2026-07,2026-07-18,202607180404,0.3971300525814165,-0.6,2-5-3,0,0,1,0.0,1000,4286
2026-07,2026-07-18,202607181306,0.31111259959520904,0.19999999999999996,1-3-6,0,0,1,0.0,1000,4286
2026-07,2026-07-18,202607181605,0.31017390913365167,-0.8,4-3-5,0,0,1,0.0,1000,4286
2026-07,2026-07-18,202607182103,0.3060276432146284,-0.6,5-3-2,0,0,1,0.0,1000,4286
2026-07,2026-07-19,202607190408,0.32668444406560593,-0.4,4-2-1,0,0,1,0.0,1000,4286
2026-07,2026-07-19,202607190411,0.31139749035211506,-0.4,1-2-6,0,0,1,0.0,1000,4286
2026-07,2026-07-19,202607191904,0.3266183327238827,-0.4,3-5-4,1,1,1,1980.0,1000,4286
2026-07,2026-07-20,202607200405,0.3696453739202855,-0.4,1-6-4,0,0,1,0.0,1000,4286
2026-07,2026-07-20,202607201204,0.3347982776731616,-0.19999999999999996,4-3-1,0,0,1,0.0,1000,4286
2026-07,2026-07-20,202607201504,0.3944195318774667,-0.4,3-4-6,1,1,1,6500.0,1000,4286
2026-07,2026-07-20,202607201507,0.3816050293369442,-0.8,2-5-4,0,0,1,0.0,1000,4286
2026-07,2026-07-20,202607201903,0.3113522325196832,-0.19999999999999996,3-2-5,1,1,1,5570.0,1000,4286
2026-07,2026-07-23,202607230104,0.3482387887388457,-0.6,2-6-4,0,0,1,0.0,1000,4286
2026-07,2026-07-24,202607240107,0.4353791067328887,-0.6000000000000001,6-5-4,0,0,1,0.0,1000,4286
2026-07,2026-07-24,202607240607,0.3186642989590066,0.19999999999999996,6-3-2,0,0,1,0.0,1000,4286
2026-07,2026-07-24,202607241406,0.336005088957208,-0.8,1-2-4,0,0,1,0.0,1000,4286
2026-07,2026-07-24,202607242408,0.3190867644727478,-0.4,3-1-6,1,1,1,1000.0,1000,4286
2026-07,2026-07-25,202607250206,0.3078339302192763,-0.20000000000000007,2-3-5,0,0,1,0.0,1000,4286
2026-07,2026-07-25,202607250409,0.3403511485214776,-0.6,1-3-2,0,0,1,0.0,1000,4286
2026-07,2026-07-26,202607260104,0.3932165817407224,-0.6000000000000001,3-1-6,1,1,1,1000.0,1000,4286
2026-07,2026-07-26,202607260208,0.3689722131483909,-0.6,3-6-1,1,0,1,0.0,1000,4286
2026-07,2026-07-26,202607260401,0.3608563290233806,0.19999999999999996,3-1-4,1,1,1,4680.0,1000,4286
2026-07,2026-07-26,202607261407,0.35586786082332006,-1.0,2-1-3,0,0,1,0.0,1000,4286
2026-07,2026-07-27,202607270104,0.30953766788236325,-0.8,2-6-3,0,0,1,0.0,1000,4286
2026-07,2026-07-27,202607270405,0.32291294751261895,-0.6,2-1-3,0,0,1,0.0,1000,4286
2026-07,2026-07-27,202607271004,0.3288301800628281,0.20000000000000007,4-1-3,0,0,1,0.0,1000,4286
2026-07,2026-07-28,202607280410,0.32992026417118553,-0.8,3-2-4,1,1,1,1700.0,1000,4286
2026-07,2026-07-29,202607290402,0.4008748738688145,-0.8,3-4-5,1,1,1,4350.0,1000,4286
2026-07,2026-07-29,202607291010,0.3194644023626869,-0.8,2-4-1,0,0,1,0.0,1000,4286
2026-07,2026-07-30,202607300401,0.3359003274566638,-0.19999999999999996,1-3-5,0,0,1,0.0,1000,4286
2026-07,2026-07-30,202607300402,0.33042348936168275,-0.4,3-2-5,1,1,1,1840.0,1000,4286
2026-07,2026-07-30,202607300408,0.3252929175257624,-0.4,1-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-31,202607311605,0.35178956615853874,-0.4,3-5-4,1,1,1,2980.0,1000,4286
2026-07,2026-07-31,202607312203,0.5162262232374921,-0.8,4-5-1,0,0,1,0.0,1000,4286
2026-08,2026-08-01,202608010805,0.3497663844445613,-0.4,1-3-2,0,0,1,0.0,1000,4911
2026-08,2026-08-01,202608012203,0.3580379318250052,-0.8,3-2-4,1,1,1,2930.0,1000,4911
2026-08,2026-08-02,202608020803,0.3006283241287754,-0.4,3-5-1,1,1,1,1420.0,1000,4911
2026-08,2026-08-02,202608021307,0.30504793877604497,-0.6000000000000001,1-3-5,0,0,1,0.0,1000,4911
2026-08,2026-08-02,202608022103,0.31916524666917745,-1.0,1-3-4,0,0,1,0.0,1000,4911
2026-08,2026-08-03,202608030107,0.3719263497225109,-0.20000000000000007,3-5-6,1,1,1,1510.0,1000,4911
2026-08,2026-08-04,202608041003,0.345941020415455,-0.6,3-1-2,1,1,1,1760.0,1000,4911
2026-08,2026-08-04,202608041008,0.31048202769286026,-0.4,3-1-6,1,1,1,2100.0,1000,4911
2026-08,2026-08-04,202608041902,0.352572024263613,-0.4,3-6-1,1,1,1,9960.0,1000,4911
2026-08,2026-08-05,202608050409,0.3175982699370623,-0.6000000000000001,3-4-6,1,1,1,990.0,1000,4911
2026-08,2026-08-05,202608051407,0.3578889125981102,-0.20000000000000007,1-3-6,0,0,1,0.0,1000,4911
2026-08,2026-08-05,202608051709,0.3901612541031626,-0.8,3-1-2,1,0,1,0.0,1000,4911
2026-08,2026-08-06,202608060203,0.35549320689136027,0.20000000000000007,1-4-6,0,0,1,0.0,1000,4911
2026-08,2026-08-06,202608060407,0.3074445832146249,-1.0,5-1-2,0,0,1,0.0,1000,4911
2026-08,2026-08-06,202608061209,0.4632723375127782,-0.4,5-3-4,0,0,1,0.0,1000,4911
2026-08,2026-08-06,202608061703,0.34915495879245984,-0.4,3-5-4,1,0,1,0.0,1000,4911
2026-08,2026-08-06,202608061902,0.32327575570366684,-0.8,3-1-4,1,1,1,1170.0,1000,4911
2026-08,2026-08-06,202608062406,0.3479495206358656,-1.0,4-3-6,0,0,1,0.0,1000,4911
2026-08,2026-08-07,202608070202,0.35634880094256716,-1.0,3-5-6,1,0,1,0.0,1000,4911
2026-08,2026-08-07,202608070205,0.30291672354382904,-0.4,1-4-5,0,0,1,0.0,1000,4911
2026-08,2026-08-07,202608070402,0.3060110546872219,-0.6,5-2-3,0,0,1,0.0,1000,4911
2026-08,2026-08-07,202608071505,0.35364495996192963,-1.0,2-3-1,0,0,1,0.0,1000,4911
2026-08,2026-08-07,202608072409,0.3660602701982313,-0.6,3-4-6,1,1,1,480.0,1000,4911
2026-08,2026-08-08,202608080202,0.30586701865925925,-0.4,3-6-1,1,1,1,2780.0,1000,4911
2026-08,2026-08-08,202608080206,0.359242437993905,-0.4,3-1-6,1,1,1,15720.0,1000,4911
2026-08,2026-08-08,202608080208,0.3955807865089436,-0.4,,0,0,0,0.0,0,4911
2026-08,2026-08-08,202608080508,0.3455086474059831,-0.6,1-3-6,0,0,1,0.0,1000,4911
2026-08,2026-08-08,202608081006,0.32354814113357944,-0.8,1-6-3,0,0,1,0.0,1000,4911
2026-08,2026-08-09,202608090303,0.3544230478768646,0.0,1-5-4,0,0,1,0.0,1000,4911
2026-08,2026-08-09,202608092307,0.32925137796061327,-0.20000000000000007,3-5-1,1,0,1,0.0,1000,4911
2026-08,2026-08-09,202608092309,0.31244562296001566,-0.6,3-5-1,1,1,1,2070.0,1000,4911
2026-08,2026-08-10,202608100503,0.3247672980767818,0.19999999999999996,3-2-4,1,0,1,0.0,1000,4911
2026-08,2026-08-10,202608101402,0.3353338996390531,-0.6,3-1-6,1,1,1,1200.0,1000,4911
2026-08,2026-08-10,202608101405,0.32046834752158826,-0.4,2-1-4,0,0,1,0.0,1000,4911
2026-08,2026-08-10,202608102307,0.3209397009197501,0.19999999999999996,1-3-6,0,0,1,0.0,1000,4911
2026-08,2026-08-10,202608102308,0.3638083551347481,-0.20000000000000007,4-3-2,0,0,1,0.0,1000,4911
2026-08,2026-08-11,202608110508,0.41271737454760854,-0.6,3-4-5,1,1,1,1070.0,1000,4911
2026-08,2026-08-11,202608111903,0.3082892809510976,-0.6,1-6-2,0,0,1,0.0,1000,4911
2026-08,2026-08-11,202608112003,0.3091724367397069,-0.19999999999999996,3-1-5,1,1,1,930.0,1000,4911
2026-08,2026-08-11,202608112308,0.310780353195523,-0.4,3-1-4,1,1,1,12530.0,1000,4911
2026-08,2026-08-11,202608112310,0.47097660552455334,-0.8,3-4-5,1,1,1,1380.0,1000,4911
2026-08,2026-08-12,202608120103,0.33151627631271413,-0.4,6-5-4,0,0,1,0.0,1000,4911
2026-08,2026-08-12,202608120201,0.34653790001678436,-1.0,1-3-4,0,0,1,0.0,1000,4911
2026-08,2026-08-12,202608120204,0.34001747481827427,-0.4,3-2-5,1,1,1,1270.0,1000,4911
2026-08,2026-08-12,202608120404,0.388483154442245,-1.0,3-1-6,1,1,1,1930.0,1000,4911
2026-08,2026-08-12,202608120407,0.3747319574398504,-0.8,3-2-5,1,1,1,4070.0,1000,4911
2026-08,2026-08-12,202608122305,0.3276698882138832,-0.6,3-5-1,1,0,1,0.0,1000,4911
2026-08,2026-08-12,202608122308,0.32941173121863565,-0.20000000000000007,5-6-3,0,0,1,0.0,1000,4911
2026-08,2026-08-13,202608130209,0.304831592730848,0.0,3-4-2,1,1,1,3470.0,1000,4911
2026-08,2026-08-14,202608140201,0.3491169776615762,-0.8,2-1-3,0,0,1,0.0,1000,4911
2026-08,2026-08-14,202608140202,0.4645195420486353,-0.6000000000000001,2-3-4,0,0,1,0.0,1000,4911
2026-08,2026-08-14,202608140403,0.32047707795827574,-0.8,2-3-1,0,0,1,0.0,1000,4911
2026-08,2026-08-14,202608142305,0.3403545275171845,-0.8,4-6-1,0,0,1,0.0,1000,4911
2026-08,2026-08-14,202608142405,0.3233374548366487,-0.6,3-5-2,1,1,1,1900.0,1000,4911
2026-08,2026-08-15,202608150401,0.42330728061887446,-0.6000000000000001,1-2-3,0,0,1,0.0,1000,4911
2026-08,2026-08-16,202608160208,0.35177167115138924,-0.4,3-1-4,1,1,1,1810.0,1000,4911
2026-08,2026-08-16,202608161403,0.3565189023200733,-0.8,4-6-1,0,0,1,0.0,1000,4911
2026-08,2026-08-16,202608161406,0.3028746424678468,-0.6,2-3-1,0,0,1,0.0,1000,4911
2026-08,2026-08-17,202608171405,0.32081464835202816,-0.4,1-5-4,0,0,1,0.0,1000,4911
2026-08,2026-08-17,202608171406,0.3202439755143506,-0.8,3-1-5,1,1,1,1110.0,1000,4911
2026-08,2026-08-17,202608171409,0.35497352127211085,-0.8,1-2-4,0,0,1,0.0,1000,4911
2026-08,2026-08-17,202608171410,0.4107340618492029,-0.8,2-3-5,0,0,1,0.0,1000,4911
2026-08,2026-08-18,202608181101,0.4074922523100374,-0.20000000000000007,3-2-5,1,0,1,0.0,1000,4911
2026-08,2026-08-18,202608181403,0.3441386799721275,-0.6,1-4-2,0,0,1,0.0,1000,4911
2026-08,2026-08-19,202608191101,0.33367838634321423,-0.4,1-3-2,0,0,1,0.0,1000,4911
2026-08,2026-08-19,202608191405,0.3440666922512812,-0.8,3-4-1,1,1,1,2410.0,1000,4911
2026-08,2026-08-19,202608191608,0.31815605505058014,-0.4,3-6-4,1,1,1,2990.0,1000,4911
2026-08,2026-08-20,202608200201,0.3056951453777618,-0.20000000000000007,5-6-1,0,0,1,0.0,1000,4911
2026-08,2026-08-20,202608200401,0.3348187744706184,-0.4,1-4-5,0,0,1,0.0,1000,4911
2026-08,2026-08-20,202608200406,0.3207345610180779,-0.20000000000000007,3-5-2,1,1,1,2380.0,1000,4911
2026-08,2026-08-20,202608201301,0.31586879690127806,-0.4,3-5-2,1,1,1,1610.0,1000,4911
2026-08,2026-08-20,202608201606,0.30236003983253246,-0.19999999999999996,4-3-5,0,0,1,0.0,1000,4911
2026-08,2026-08-21,202608210202,0.3638033297752786,-0.8,1-6-3,0,0,1,0.0,1000,4911
2026-08,2026-08-21,202608210209,0.3177514860590543,-1.0,1-2-6,0,0,1,0.0,1000,4911
2026-08,2026-08-21,202608210305,0.3388747962266969,0.0,3-5-1,1,1,1,1220.0,1000,4911
2026-08,2026-08-21,202608210406,0.3139040904199398,-0.8,3-2-5,1,0,1,0.0,1000,4911
2026-08,2026-08-21,202608210409,0.33205772350493146,-0.6000000000000001,3-2-5,1,1,1,5560.0,1000,4911
2026-08,2026-08-21,202608210702,0.3390063671916108,-0.8,1-3-5,0,0,1,0.0,1000,4911
2026-08,2026-08-22,202608220206,0.3577763320974822,-0.4,4-5-6,0,0,1,0.0,1000,4911
2026-08,2026-08-22,202608220303,0.34815941205404816,0.0,3-1-5,1,1,1,8570.0,1000,4911
2026-08,2026-08-22,202608220403,0.30701113108432126,-0.4,5-6-2,0,0,1,0.0,1000,4911
2026-08,2026-08-22,202608220405,0.31212769390708084,-0.4,2-4-5,0,0,1,0.0,1000,4911
2026-08,2026-08-22,202608220406,0.32202951391246415,-1.0,3-2-6,1,0,1,0.0,1000,4911
2026-08,2026-08-22,202608220407,0.4206481695756488,-0.19999999999999996,1-5-3,0,0,1,0.0,1000,4911
2026-08,2026-08-22,202608221606,0.30854812925584385,-0.4,1-5-2,0,0,1,0.0,1000,4911
2026-08,2026-08-22,202608221902,0.3867163354438282,-0.8,1-6-3,0,0,1,0.0,1000,4911
2026-08,2026-08-23,202608230206,0.5762770136464851,-0.4,3-2-5,1,0,1,0.0,1000,4911
2026-08,2026-08-23,202608230402,0.34576376432284717,-0.4,3-2-5,1,1,1,4130.0,1000,4911
2026-08,2026-08-23,202608232203,0.3051465307466892,-0.8,3-5-2,1,0,1,0.0,1000,4911
2026-08,2026-08-24,202608240306,0.3588846166864806,0.0,2-3-5,0,0,1,0.0,1000,4911
2026-08,2026-08-25,202608250304,0.3117568776971686,0.0,2-4-1,0,0,1,0.0,1000,4911
2026-08,2026-08-25,202608251303,0.34529638923975314,-0.6000000000000001,5-6-2,0,0,1,0.0,1000,4911
2026-08,2026-08-25,202608252203,0.3530526941913639,-1.0,2-3-4,0,0,1,0.0,1000,4911
2026-08,2026-08-26,202608260304,0.38946807829009783,0.0,1-3-2,0,0,1,0.0,1000,4911
2026-08,2026-08-26,202608260606,0.3408495686877939,-0.4,1-3-4,0,0,1,0.0,1000,4911
2026-08,2026-08-26,202608260904,0.3698129535085341,-0.19999999999999996,3-4-2,1,0,1,0.0,1000,4911
2026-08,2026-08-26,202608260910,0.3225411272294445,-0.4,1-3-2,0,0,1,0.0,1000,4911
2026-08,2026-08-26,202608261301,0.3544552253218553,-0.8,2-1-3,0,0,1,0.0,1000,4911
2026-08,2026-08-27,202608271007,0.30612180812464745,-0.6,1-3-4,0,0,1,0.0,1000,4911
2026-08,2026-08-27,202608271301,0.35883913925484123,-0.8,3-5-6,1,0,1,0.0,1000,4911
2026-08,2026-08-27,202608271406,0.3524339778882684,-0.8,4-5-3,0,0,1,0.0,1000,4911
2026-08,2026-08-27,202608272204,0.31711484674306073,-0.20000000000000007,1-3-2,0,0,1,0.0,1000,4911
2026-08,2026-08-28,202608280908,0.3164186509736403,-1.0,3-4-5,1,0,1,0.0,1000,4911
2026-08,2026-08-30,202608300607,0.34307759469674826,0.6,3-2-6,1,1,1,3400.0,1000,4911
2026-08,2026-08-30,202608301408,0.31158301358332674,-0.8,2-4-6,0,0,1,0.0,1000,4911
2026-08,2026-08-31,202608310403,0.37654055685740073,-0.20000000000000007,5-4-3,0,0,1,0.0,1000,4911
2026-08,2026-08-31,202608310609,0.3692683128829959,-0.4,3-1-6,1,1,1,2130.0,1000,4911
2026-08,2026-08-31,202608311101,0.36764656091398124,-1.0,2-4-3,0,0,1,0.0,1000,4911
2026-08,2026-08-31,202608311609,0.3005246507082844,-0.4,1-3-2,0,0,1,0.0,1000,4911
2026-08,2026-08-31,202608312307,0.3016635103337039,-0.6000000000000001,2-1-5,0,0,1,0.0,1000,4911
