pre_cut,post_cut,n,R,head4_rate_pct,trifecta_hits,trifecta_hit_rate_pct,avg_comp_odds,cost_yen,return_yen,profit_yen,roi_pct,R_feb_jun,roi_feb_jun_pct,hit_feb_jun_pct
0.3,0.15,13,98,43.87755102040816,38,38.775510204081634,2.5115612920682415,980000,905780.0,-74220.0,92.4265306122449,76,81.31447368421053,34.21052631578947
0.3,0.15,14,98,43.87755102040816,38,38.775510204081634,2.419728297128147,980000,858600.0,-121400.0,87.61224489795919,76,77.62236842105263,34.21052631578947
0.3,0.15,15,98,43.87755102040816,40,40.816326530612244,2.354393517976734,980000,884710.0,-95290.0,90.2765306122449,76,81.52105263157895,36.84210526315789
0.3,0.15,16,98,43.87755102040816,41,41.83673469387755,2.2990503163272002,980000,890220.0,-89780.0,90.83877551020409,76,82.95,38.15789473684211
0.3,0.15,17,98,43.87755102040816,42,42.857142857142854,2.253293203814095,980000,889320.0,-90680.0,90.7469387755102,76,83.2421052631579,39.473684210526315
0.3,0.15,18,98,43.87755102040816,42,42.857142857142854,2.2086158297420644,980000,869830.0,-110170.0,88.75816326530612,76,81.075,39.473684210526315
0.3,0.15,19,98,43.87755102040816,43,43.87755102040816,2.1773442270640864,980000,875210.0,-104790.0,89.30714285714286,76,80.58157894736843,39.473684210526315
0.3,0.15,20,98,43.87755102040816,43,43.87755102040816,2.146584373995877,980000,868060.0,-111940.0,88.57755102040817,76,80.03815789473684,39.473684210526315
0.3,0.18,2,98,43.87755102040816,13,13.26530612244898,9.380797013376505,980000,1132550.0,152550.0,115.56632653061224,76,97.97368421052632,11.842105263157894
0.3,0.18,3,98,43.87755102040816,15,15.306122448979592,6.731028734560145,980000,955660.0,-24340.0,97.51632653061225,76,82.7328947368421,11.842105263157894
0.3,0.18,4,98,43.87755102040816,18,18.367346938775512,5.390592104377257,980000,980960.0,960.0,100.09795918367347,76,88.65394736842106,14.473684210526317
0.3,0.18,5,98,43.87755102040816,21,21.428571428571427,4.41948283463377,980000,914060.0,-65940.0,93.27142857142857,76,81.23947368421052,17.105263157894736
0.3,0.18,6,98,43.87755102040816,24,24.489795918367346,3.8833197775217645,980000,893540.0,-86460.0,91.17755102040816,76,78.9421052631579,19.736842105263158
0.3,0.18,7,98,43.87755102040816,25,25.510204081632654,3.5318322390040238,980000,858260.0,-121740.0,87.57755102040817,76,75.75,21.052631578947366
0.3,0.18,8,98,43.87755102040816,31,31.63265306122449,3.2645274739066807,980000,933780.0,-46220.0,95.28367346938775,76,80.12894736842105,26.31578947368421
0.3,0.18,9,98,43.87755102040816,32,32.6530612244898,3.067754487465855,980000,919790.0,-60210.0,93.85612244897959,76,81.69473684210526,27.631578947368425
0.3,0.18,10,98,43.87755102040816,33,33.6734693877551,2.885404610029181,980000,882840.0,-97160.0,90.08571428571429,76,78.87368421052632,28.947368421052634
0.3,0.18,11,98,43.87755102040816,35,35.714285714285715,2.7318530255851403,980000,885610.0,-94390.0,90.36836734693877,76,81.30394736842105,31.57894736842105
0.3,0.18,12,98,43.87755102040816,36,36.734693877551024,2.607431432221052,980000,876270.0,-103730.0,89.41530612244898,76,80.8671052631579,32.89473684210527
0.3,0.18,13,98,43.87755102040816,38,38.775510204081634,2.5115612920682415,980000,905780.0,-74220.0,92.4265306122449,76,81.31447368421053,34.21052631578947
0.3,0.18,14,98,43.87755102040816,38,38.775510204081634,2.419728297128147,980000,858600.0,-121400.0,87.61224489795919,76,77.62236842105263,34.21052631578947
0.3,0.18,15,98,43.87755102040816,40,40.816326530612244,2.354393517976734,980000,884710.0,-95290.0,90.2765306122449,76,81.52105263157895,36.84210526315789
0.3,0.18,16,98,43.87755102040816,41,41.83673469387755,2.2990503163272002,980000,890220.0,-89780.0,90.83877551020409,76,82.95,38.15789473684211
0.3,0.18,17,98,43.87755102040816,42,42.857142857142854,2.253293203814095,980000,889320.0,-90680.0,90.7469387755102,76,83.2421052631579,39.473684210526315
0.3,0.18,18,98,43.87755102040816,42,42.857142857142854,2.2086158297420644,980000,869830.0,-110170.0,88.75816326530612,76,81.075,39.473684210526315
0.3,0.18,19,98,43.87755102040816,43,43.87755102040816,2.1773442270640864,980000,875210.0,-104790.0,89.30714285714286,76,80.58157894736843,39.473684210526315
0.3,0.18,20,98,43.87755102040816,43,43.87755102040816,2.146584373995877,980000,868060.0,-111940.0,88.57755102040817,76,80.03815789473684,39.473684210526315
0.3,0.2,2,98,43.87755102040816,13,13.26530612244898,9.380797013376505,980000,1132550.0,152550.0,115.56632653061224,76,97.97368421052632,11.842105263157894
0.3,0.2,3,98,43.87755102040816,15,15.306122448979592,6.731028734560145,980000,955660.0,-24340.0,97.51632653061225,76,82.7328947368421,11.842105263157894
0.3,0.2,4,98,43.87755102040816,18,18.367346938775512,5.390592104377257,980000,980960.0,960.0,100.09795918367347,76,88.65394736842106,14.473684210526317
0.3,0.2,5,98,43.87755102040816,21,21.428571428571427,4.41948283463377,980000,914060.0,-65940.0,93.27142857142857,76,81.23947368421052,17.105263157894736
0.3,0.2,6,98,43.87755102040816,24,24.489795918367346,3.8833197775217645,980000,893540.0,-86460.0,91.17755102040816,76,78.9421052631579,19.736842105263158
0.3,0.2,7,98,43.87755102040816,25,25.510204081632654,3.5318322390040238,980000,858260.0,-121740.0,87.57755102040817,76,75.75,21.052631578947366
0.3,0.2,8,98,43.87755102040816,31,31.63265306122449,3.2645274739066807,980000,933780.0,-46220.0,95.28367346938775,76,80.12894736842105,26.31578947368421
0.3,0.2,9,98,43.87755102040816,32,32.6530612244898,3.067754487465855,980000,919790.0,-60210.0,93.85612244897959,76,81.69473684210526,27.631578947368425
0.3,0.2,10,98,43.87755102040816,33,33.6734693877551,2.885404610029181,980000,882840.0,-97160.0,90.08571428571429,76,78.87368421052632,28.947368421052634
0.3,0.2,11,98,43.87755102040816,35,35.714285714285715,2.7318530255851403,980000,885610.0,-94390.0,90.36836734693877,76,81.30394736842105,31.57894736842105
0.3,0.2,12,98,43.87755102040816,36,36.734693877551024,2.607431432221052,980000,876270.0,-103730.0,89.41530612244898,76,80.8671052631579,32.89473684210527
0.3,0.2,13,98,43.87755102040816,38,38.775510204081634,2.5115612920682415,980000,905780.0,-74220.0,92.4265306122449,76,81.31447368421053,34.21052631578947
0.3,0.2,14,98,43.87755102040816,38,38.775510204081634,2.419728297128147,980000,858600.0,-121400.0,87.61224489795919,76,77.62236842105263,34.21052631578947
0.3,0.2,15,98,43.87755102040816,40,40.816326530612244,2.354393517976734,980000,884710.0,-95290.0,90.2765306122449,76,81.52105263157895,36.84210526315789
0.3,0.2,16,98,43.87755102040816,41,41.83673469387755,2.2990503163272002,980000,890220.0,-89780.0,90.83877551020409,76,82.95,38.15789473684211
0.3,0.2,17,98,43.87755102040816,42,42.857142857142854,2.253293203814095,980000,889320.0,-90680.0,90.7469387755102,76,83.2421052631579,39.473684210526315
0.3,0.2,18,98,43.87755102040816,42,42.857142857142854,2.2086158297420644,980000,869830.0,-110170.0,88.75816326530612,76,81.075,39.473684210526315
0.3,0.2,19,98,43.87755102040816,43,43.87755102040816,2.1773442270640864,980000,875210.0,-104790.0,89.30714285714286,76,80.58157894736843,39.473684210526315
0.3,0.2,20,98,43.87755102040816,43,43.87755102040816,2.146584373995877,980000,868060.0,-111940.0,88.57755102040817,76,80.03815789473684,39.473684210526315
0.3,0.22,2,98,43.87755102040816,13,13.26530612244898,9.380797013376505,980000,1132550.0,152550.0,115.56632653061224,76,97.97368421052632,11.842105263157894
0.3,0.22,3,98,43.87755102040816,15,15.306122448979592,6.731028734560145,980000,955660.0,-24340.0,97.51632653061225,76,82.7328947368421,11.842105263157894
0.3,0.22,4,98,43.87755102040816,18,18.367346938775512,5.390592104377257,980000,980960.0,960.0,100.09795918367347,76,88.65394736842106,14.473684210526317
0.3,0.22,5,98,43.87755102040816,21,21.428571428571427,4.41948283463377,980000,914060.0,-65940.0,93.27142857142857,76,81.23947368421052,17.105263157894736
0.3,0.22,6,98,43.87755102040816,24,24.489795918367346,3.8833197775217645,980000,893540.0,-86460.0,91.17755102040816,76,78.9421052631579,19.736842105263158
0.3,0.22,7,98,43.87755102040816,25,25.510204081632654,3.5318322390040238,980000,858260.0,-121740.0,87.57755102040817,76,75.75,21.052631578947366
0.3,0.22,8,98,43.87755102040816,31,31.63265306122449,3.2645274739066807,980000,933780.0,-46220.0,95.28367346938775,76,80.12894736842105,26.31578947368421
0.3,0.22,9,98,43.87755102040816,32,32.6530612244898,3.067754487465855,980000,919790.0,-60210.0,93.85612244897959,76,81.69473684210526,27.631578947368425
0.3,0.22,10,98,43.87755102040816,33,33.6734693877551,2.885404610029181,980000,882840.0,-97160.0,90.08571428571429,76,78.87368421052632,28.947368421052634
0.3,0.22,11,98,43.87755102040816,35,35.714285714285715,2.7318530255851403,980000,885610.0,-94390.0,90.36836734693877,76,81.30394736842105,31.57894736842105
0.3,0.22,12,98,43.87755102040816,36,36.734693877551024,2.607431432221052,980000,876270.0,-103730.0,89.41530612244898,76,80.8671052631579,32.89473684210527
0.3,0.22,13,98,43.87755102040816,38,38.775510204081634,2.5115612920682415,980000,905780.0,-74220.0,92.4265306122449,76,81.31447368421053,34.21052631578947
0.3,0.22,14,98,43.87755102040816,38,38.775510204081634,2.419728297128147,980000,858600.0,-121400.0,87.61224489795919,76,77.62236842105263,34.21052631578947
0.3,0.22,15,98,43.87755102040816,40,40.816326530612244,2.354393517976734,980000,884710.0,-95290.0,90.2765306122449,76,81.52105263157895,36.84210526315789
0.3,0.22,16,98,43.87755102040816,41,41.83673469387755,2.2990503163272002,980000,890220.0,-89780.0,90.83877551020409,76,82.95,38.15789473684211
0.3,0.22,17,98,43.87755102040816,42,42.857142857142854,2.253293203814095,980000,889320.0,-90680.0,90.7469387755102,76,83.2421052631579,39.473684210526315
0.3,0.22,18,98,43.87755102040816,42,42.857142857142854,2.2086158297420644,980000,869830.0,-110170.0,88.75816326530612,76,81.075,39.473684210526315
0.3,0.22,19,98,43.87755102040816,43,43.87755102040816,2.1773442270640864,980000,875210.0,-104790.0,89.30714285714286,76,80.58157894736843,39.473684210526315
0.3,0.22,20,98,43.87755102040816,43,43.87755102040816,2.146584373995877,980000,868060.0,-111940.0,88.57755102040817,76,80.03815789473684,39.473684210526315
0.3,0.25,2,96,43.75,13,13.541666666666666,9.465822411758346,960000,1132550.0,172550.0,117.97395833333333,74,100.62162162162163,12.162162162162163
0.3,0.25,3,96,43.75,15,15.625,6.771808647527191,960000,955660.0,-4340.0,99.54791666666667,74,84.96891891891892,12.162162162162163
0.3,0.25,4,96,43.75,18,18.75,5.415719593554229,960000,980960.0,20960.0,102.18333333333334,74,91.05,14.864864864864865
0.3,0.25,5,96,43.75,20,20.833333333333336,4.4468721060341325,960000,889220.0,-70780.0,92.62708333333333,74,80.07837837837837,16.216216216216218
0.3,0.25,6,96,43.75,23,23.958333333333336,3.90339419032045,960000,869620.0,-90380.0,90.58541666666666,74,77.84324324324324,18.91891891891892
0.3,0.25,7,96,43.75,24,25.0,3.546074126182099,960000,835260.0,-124740.0,87.00625,74,74.6891891891892,20.27027027027027
0.3,0.25,8,96,43.75,30,31.25,3.277987063103789,960000,912620.0,-47380.0,95.06458333333333,74,79.43513513513514,25.675675675675674
0.3,0.25,9,96,43.75,31,32.29166666666667,3.0791086474617764,960000,900470.0,-59530.0,93.79895833333333,74,81.2918918918919,27.027027027027028
0.3,0.25,10,96,43.75,32,33.33333333333333,2.897001053446715,960000,863520.0,-96480.0,89.95,74,78.3945945945946,28.37837837837838
0.3,0.25,11,96,43.75,34,35.41666666666667,2.742734597857472,960000,867210.0,-92790.0,90.334375,74,81.01486486486486,31.08108108108108
0.3,0.25,12,96,43.75,35,36.45833333333333,2.6171939915744424,960000,857870.0,-102130.0,89.36145833333333,74,80.56621621621622,32.432432432432435
0.3,0.25,13,96,43.75,37,38.54166666666667,2.521362548374802,960000,888300.0,-71700.0,92.53125,74,81.15,33.78378378378378
0.3,0.25,14,96,43.75,37,38.54166666666667,2.4295521003452536,960000,841120.0,-118880.0,87.61666666666666,74,77.35810810810811,33.78378378378378
0.3,0.25,15,96,43.75,39,40.625,2.3632402696795065,960000,868150.0,-91850.0,90.43229166666667,74,81.48648648648648,36.486486486486484
0.3,0.25,16,96,43.75,40,41.66666666666667,2.3070408987052287,960000,873660.0,-86340.0,91.00625,74,82.95405405405405,37.83783783783784
0.3,0.25,17,96,43.75,41,42.70833333333333,2.260764339712703,960000,872760.0,-87240.0,90.9125,74,83.25405405405405,39.189189189189186
0.3,0.25,18,96,43.75,41,42.70833333333333,2.2153411519456063,960000,853270.0,-106730.0,88.88229166666666,74,81.02837837837838,39.189189189189186
0.3,0.25,19,96,43.75,42,43.75,2.1840267720801974,960000,858650.0,-101350.0,89.44270833333333,74,80.52162162162162,39.189189189189186
0.3,0.25,20,96,43.75,42,43.75,2.1530069886032455,960000,851500.0,-108500.0,88.69791666666667,74,79.96351351351352,39.189189189189186
0.3,0.28,2,86,45.348837209302324,13,15.11627906976744,9.301110064719571,860000,1132550.0,272550.0,131.6918604651163,65,114.55384615384615,13.846153846153847
0.3,0.28,3,86,45.348837209302324,15,17.441860465116278,6.615865081525993,860000,955660.0,95660.0,111.12325581395349,65,96.73384615384616,13.846153846153847
0.3,0.28,4,86,45.348837209302324,17,19.767441860465116,5.285214724521425,860000,874610.0,14610.0,101.69883720930233,65,87.29538461538462,15.384615384615385
0.3,0.28,5,86,45.348837209302324,19,22.093023255813954,4.366782785425312,860000,804140.0,-55860.0,93.5046511627907,65,78.07692307692308,16.923076923076923
0.3,0.28,6,86,45.348837209302324,22,25.581395348837212,3.822051446319701,860000,798720.0,-61280.0,92.87441860465117,65,77.71384615384615,20.0
0.3,0.28,7,86,45.348837209302324,23,26.744186046511626,3.4897401982149323,860000,778540.0,-81460.0,90.52790697674419,65,76.30461538461539,21.53846153846154
0.3,0.28,8,86,45.348837209302324,27,31.3953488372093,3.244077195662187,860000,817940.0,-42060.0,95.1093023255814,65,79.65846153846154,26.153846153846157
0.3,0.28,9,86,45.348837209302324,28,32.55813953488372,3.0448611513585875,860000,808030.0,-51970.0,93.95697674418605,65,81.77230769230769,27.692307692307693
0.3,0.28,10,86,45.348837209302324,29,33.72093023255814,2.8600791844774154,860000,780670.0,-79330.0,90.77558139534884,65,79.94923076923077,29.230769230769234
0.3,0.28,11,86,45.348837209302324,31,36.04651162790697,2.70583805633408,860000,784360.0,-75640.0,91.2046511627907,65,82.93230769230769,32.30769230769231
0.3,0.28,12,86,45.348837209302324,32,37.2093023255814,2.5786882327698595,860000,777520.0,-82480.0,90.4093023255814,65,82.80615384615385,33.84615384615385
0.3,0.28,13,86,45.348837209302324,34,39.53488372093023,2.4811677806003725,860000,815040.0,-44960.0,94.77209302325582,65,84.56153846153846,35.38461538461539
0.3,0.28,14,86,45.348837209302324,34,39.53488372093023,2.386849541717422,860000,770100.0,-89900.0,89.54651162790698,65,80.24461538461539,35.38461538461539
0.3,0.28,15,86,45.348837209302324,36,41.86046511627907,2.322803373631905,860000,797130.0,-62870.0,92.68953488372092,65,84.94461538461539,38.46153846153847
0.3,0.28,16,86,45.348837209302324,37,43.02325581395349,2.267797461136486,860000,802640.0,-57360.0,93.33023255813953,65,86.61538461538461,40.0
0.3,0.28,17,86,45.348837209302324,38,44.18604651162791,2.221456370507055,860000,804240.0,-55760.0,93.51627906976744,65,87.34153846153846,41.53846153846154
0.3,0.28,18,86,45.348837209302324,38,44.18604651162791,2.1770266332415202,860000,784750.0,-75250.0,91.25,65,84.8076923076923,41.53846153846154
0.3,0.28,19,86,45.348837209302324,39,45.348837209302324,2.1458954119492346,860000,790130.0,-69870.0,91.87558139534883,65,84.23076923076923,41.53846153846154
0.3,0.28,20,86,45.348837209302324,39,45.348837209302324,2.1141916917646975,860000,782980.0,-77020.0,91.04418604651163,65,83.59538461538462,41.53846153846154
0.3,0.3,2,80,46.25,13,16.25,9.1562825265648,800000,1132550.0,332550.0,141.56875,61,122.06557377049181,14.754098360655737
0.3,0.3,3,80,46.25,15,18.75,6.516265120804927,800000,955660.0,155660.0,119.4575,61,103.07704918032788,14.754098360655737
0.3,0.3,4,80,46.25,17,21.25,5.215443993635352,800000,874610.0,74610.0,109.32625,61,93.01967213114754,16.39344262295082
0.3,0.3,5,80,46.25,18,22.5,4.282094184401464,800000,765090.0,-34910.0,95.63625,61,83.19672131147541,18.0327868852459
0.3,0.3,6,80,46.25,20,25.0,3.7409446942967337,800000,732580.0,-67420.0,91.5725,61,78.3688524590164,19.672131147540984
0.3,0.3,7,80,46.25,21,26.25,3.4299594049637845,800000,719820.0,-80180.0,89.9775,61,77.5016393442623,21.311475409836063
0.3,0.3,8,80,46.25,25,31.25,3.1870704525694693,800000,759220.0,-40780.0,94.9025,61,81.07540983606557,26.229508196721312
0.3,0.3,9,80,46.25,26,32.5,2.990368965211925,800000,756410.0,-43590.0,94.55125,61,83.32786885245902,27.86885245901639
0.3,0.3,10,80,46.25,27,33.75,2.805286270116187,800000,729050.0,-70950.0,91.13125,61,81.38524590163935,29.508196721311474
0.3,0.3,11,80,46.25,29,36.25,2.6490581172982646,800000,736290.0,-63710.0,92.03625,61,84.56393442622951,32.78688524590164
0.3,0.3,12,80,46.25,30,37.5,2.5163646362077836,800000,733320.0,-66680.0,91.665,61,85.06393442622951,34.42622950819672
0.3,0.3,13,80,46.25,32,40.0,2.41849324592742,800000,774390.0,-25610.0,96.79875,61,86.93442622950819,36.0655737704918
0.3,0.3,14,80,46.25,32,40.0,2.3237922593060842,800000,729450.0,-70550.0,91.18125,61,82.3344262295082,36.0655737704918
0.3,0.3,15,80,46.25,34,42.5,2.2607336543585053,800000,756480.0,-43520.0,94.56,61,87.34262295081967,39.34426229508197
0.3,0.3,16,80,46.25,35,43.75,2.2072574043329225,800000,761990.0,-38010.0,95.24875,61,89.12295081967213,40.98360655737705
0.3,0.3,17,80,46.25,36,45.0,2.16200008244829,800000,763590.0,-36410.0,95.44875,61,89.8967213114754,42.62295081967213
0.3,0.3,18,80,46.25,36,45.0,2.117701607935447,800000,744100.0,-55900.0,93.0125,61,87.19672131147541,42.62295081967213
0.3,0.3,19,80,46.25,37,46.25,2.0858716979444973,800000,753030.0,-46970.0,94.12875,61,86.58196721311475,42.62295081967213
0.3,0.3,20,80,46.25,37,46.25,2.0544251229414456,800000,745880.0,-54120.0,93.235,61,85.90491803278688,42.62295081967213
0.3,0.32,2,70,48.57142857142857,12,17.142857142857142,9.011217043465361,700000,1004240.0,304240.0,143.46285714285713,52,118.5173076923077,15.384615384615385
0.3,0.32,3,70,48.57142857142857,14,20.0,6.413599055575129,700000,847090.0,147090.0,121.01285714285714,52,100.03846153846153,15.384615384615385
0.3,0.32,4,70,48.57142857142857,16,22.857142857142858,5.092288849839572,700000,779200.0,79200.0,111.31428571428572,52,90.77115384615385,17.307692307692307
0.3,0.32,5,70,48.57142857142857,17,24.285714285714285,4.162378830584646,700000,686130.0,-13870.0,98.01857142857143,52,82.41153846153846,19.230769230769234
0.3,0.32,6,70,48.57142857142857,19,27.142857142857142,3.635549684616858,700000,663490.0,-36510.0,94.78428571428572,52,78.64615384615385,21.153846153846153
0.3,0.32,7,70,48.57142857142857,20,28.57142857142857,3.341631309012846,700000,657310.0,-42690.0,93.90142857142857,52,78.89423076923077,23.076923076923077
0.3,0.32,8,70,48.57142857142857,23,32.857142857142854,3.1059767733428942,700000,674710.0,-25290.0,96.38714285714286,52,78.85576923076923,26.923076923076923
0.3,0.32,9,70,48.57142857142857,23,32.857142857142854,2.9168341604918417,700000,644010.0,-55990.0,92.00142857142858,52,76.13461538461539,26.923076923076923
0.3,0.32,10,70,48.57142857142857,24,34.285714285714285,2.726455813968921,700000,619940.0,-80060.0,88.56285714285714,52,74.48846153846154,28.846153846153843
0.3,0.32,11,70,48.57142857142857,26,37.142857142857146,2.5689003767660408,700000,630470.0,-69530.0,90.06714285714285,52,78.85,32.69230769230769
0.3,0.32,12,70,48.57142857142857,27,38.57142857142858,2.434824736831312,700000,630790.0,-69210.0,90.11285714285714,52,80.06923076923077,34.61538461538461
0.3,0.32,13,70,48.57142857142857,29,41.42857142857143,2.3389713840449473,700000,675150.0,-24850.0,96.45,52,82.89615384615385,36.53846153846153
0.3,0.32,14,70,48.57142857142857,29,41.42857142857143,2.241430793285694,700000,633500.0,-66500.0,90.5,52,78.13269230769231,36.53846153846153
0.3,0.32,15,70,48.57142857142857,31,44.285714285714285,2.1763050246267963,700000,676880.0,-23120.0,96.69714285714285,52,87.15192307692308,40.38461538461539
0.3,0.32,16,70,48.57142857142857,32,45.714285714285715,2.122065999957628,700000,682390.0,-17610.0,97.48428571428572,52,89.24038461538461,42.30769230769231
0.3,0.32,17,70,48.57142857142857,33,47.14285714285714,2.0797350746476613,700000,683990.0,-16010.0,97.71285714285715,52,90.14807692307693,44.230769230769226
0.3,0.32,18,70,48.57142857142857,33,47.14285714285714,2.0357988935218723,700000,664500.0,-35500.0,94.92857142857143,52,86.98076923076923,44.230769230769226
0.3,0.32,19,70,48.57142857142857,34,48.57142857142857,2.0048037386469706,700000,673430.0,-26570.0,96.20428571428572,52,86.25961538461539,44.230769230769226
0.3,0.32,20,70,48.57142857142857,34,48.57142857142857,1.9738913781275451,700000,669570.0,-30430.0,95.65285714285714,52,86.09807692307692,44.230769230769226
0.3,0.35,2,57,50.877192982456144,9,15.789473684210526,9.044170153625648,570000,672090.0,102090.0,117.91052631578947,41,69.30243902439024,12.195121951219512
0.3,0.35,3,57,50.877192982456144,11,19.298245614035086,6.324408765373476,570000,558670.0,-11330.0,98.01228070175439,41,56.53170731707317,12.195121951219512
0.3,0.35,4,57,50.877192982456144,13,22.807017543859647,4.96588935210301,570000,544790.0,-25210.0,95.57719298245614,41,57.951219512195124,14.634146341463413
0.3,0.35,5,57,50.877192982456144,14,24.561403508771928,4.123621025862644,570000,506260.0,-63740.0,88.81754385964912,41,60.65121951219512,17.073170731707318
0.3,0.35,6,57,50.877192982456144,15,26.31578947368421,3.598360469299693,570000,476210.0,-93790.0,83.54561403508772,41,54.06829268292683,17.073170731707318
0.3,0.35,7,57,50.877192982456144,16,28.07017543859649,3.300823396984416,570000,486690.0,-83310.0,85.38421052631578,41,58.44634146341463,19.51219512195122
0.3,0.35,8,57,50.877192982456144,18,31.57894736842105,3.0653478899563185,570000,495230.0,-74770.0,86.88245614035088,41,56.23658536585366,21.951219512195124
0.3,0.35,9,57,50.877192982456144,18,31.57894736842105,2.866457953115725,570000,468910.0,-101090.0,82.26491228070175,41,53.853658536585364,21.951219512195124
0.3,0.35,10,57,50.877192982456144,19,33.33333333333333,2.6758562688802816,570000,457520.0,-112480.0,80.26666666666667,41,54.858536585365854,24.390243902439025
0.3,0.35,11,57,50.877192982456144,21,36.84210526315789,2.5127027902690178,570000,476120.0,-93880.0,83.52982456140352,41,62.358536585365854,29.268292682926827
0.3,0.35,12,57,50.877192982456144,22,38.59649122807017,2.382398516884978,570000,485450.0,-84550.0,85.16666666666667,41,66.10243902439025,31.70731707317073
0.3,0.35,13,57,50.877192982456144,24,42.10526315789473,2.28323682546595,570000,533100.0,-36900.0,93.52631578947368,41,70.49024390243902,34.146341463414636
0.3,0.35,14,57,50.877192982456144,24,42.10526315789473,2.190346420166046,570000,499570.0,-70430.0,87.6438596491228,41,66.42926829268292,34.146341463414636
0.3,0.35,15,57,50.877192982456144,26,45.614035087719294,2.1245299410663034,570000,546530.0,-23470.0,95.88245614035088,41,78.74146341463414,39.02439024390244
0.3,0.35,16,57,50.877192982456144,27,47.368421052631575,2.070006623057955,570000,555490.0,-14510.0,97.45438596491228,41,82.23170731707317,41.46341463414634
0.3,0.35,17,57,50.877192982456144,28,49.122807017543856,2.0297097309886682,570000,562960.0,-7040.0,98.76491228070175,41,84.81463414634146,43.90243902439025
0.3,0.35,18,57,50.877192982456144,28,49.122807017543856,1.9867051639942324,570000,543470.0,-26530.0,95.34561403508772,41,80.79756097560976,43.90243902439025
0.3,0.35,19,57,50.877192982456144,29,50.877192982456144,1.9570610323165147,570000,554890.0,-15110.0,97.34912280701755,41,80.49024390243902,43.90243902439025
0.3,0.35,20,57,50.877192982456144,29,50.877192982456144,1.92764833132244,570000,552120.0,-17880.0,96.86315789473684,41,80.55121951219512,43.90243902439025
0.3,0.38,2,37,59.45945945945946,8,21.62162162162162,9.303923259972626,370000,639790.0,269790.0,172.9162162162162,26,96.86153846153846,15.384615384615385
0.3,0.38,3,37,59.45945945945946,10,27.027027027027028,6.369199846972768,370000,528920.0,158920.0,142.95135135135135,26,77.70384615384616,15.384615384615385
0.3,0.38,4,37,59.45945945945946,11,29.72972972972973,4.938875907468909,370000,470040.0,100040.0,127.03783783783784,26,62.63461538461539,15.384615384615385
0.3,0.38,5,37,59.45945945945946,12,32.432432432432435,4.055666045688473,370000,440260.0,70260.0,118.98918918918919,26,70.25769230769231,19.230769230769234
0.3,0.38,6,37,59.45945945945946,13,35.13513513513514,3.4581188990908016,370000,415560.0,45560.0,112.31351351351351,26,61.934615384615384,19.230769230769234
0.3,0.38,7,37,59.45945945945946,14,37.83783783783784,3.1836618900913423,370000,429140.0,59140.0,115.98378378378378,26,70.03076923076924,23.076923076923077
0.3,0.38,8,37,59.45945945945946,16,43.24324324324324,2.931712004629174,370000,443030.0,73030.0,119.73783783783784,26,68.60384615384615,26.923076923076923
0.3,0.38,9,37,59.45945945945946,16,43.24324324324324,2.7622349805525013,370000,417560.0,47560.0,112.85405405405406,26,65.17307692307692,26.923076923076923
0.3,0.38,10,37,59.45945945945946,17,45.94594594594595,2.6023721487317286,370000,408420.0,38420.0,110.38378378378378,26,67.62307692307692,30.76923076923077
0.3,0.38,11,37,59.45945945945946,19,51.35135135135135,2.4627547046832925,370000,430120.0,60120.0,116.24864864864865,26,80.6423076923077,38.46153846153847
0.3,0.38,12,37,59.45945945945946,20,54.054054054054056,2.3450087417934737,370000,440300.0,70300.0,119.0,26,86.87307692307692,42.30769230769231
0.3,0.38,13,37,59.45945945945946,20,54.054054054054056,2.260364272613195,370000,425840.0,55840.0,115.09189189189189,26,83.8423076923077,42.30769230769231
0.3,0.38,14,37,59.45945945945946,20,54.054054054054056,2.1658178710615412,370000,402360.0,32360.0,108.74594594594595,26,80.1423076923077,42.30769230769231
0.3,0.38,15,37,59.45945945945946,22,59.45945945945946,2.0980018329244876,370000,449320.0,79320.0,121.43783783783783,26,99.5576923076923,50.0
0.3,0.38,16,37,59.45945945945946,22,59.45945945945946,2.043081275946926,370000,436520.0,66520.0,117.97837837837838,26,96.6923076923077,50.0
0.3,0.38,17,37,59.45945945945946,22,59.45945945945946,2.0044820655911235,370000,427370.0,57370.0,115.50540540540541,26,94.37307692307692,50.0
0.3,0.38,18,37,59.45945945945946,22,59.45945945945946,1.9591461703855588,370000,419210.0,49210.0,113.3,26,91.23461538461538,50.0
0.3,0.38,19,37,59.45945945945946,22,59.45945945945946,1.9291181382875313,370000,410850.0,40850.0,111.04054054054055,26,90.75,50.0
0.3,0.38,20,37,59.45945945945946,22,59.45945945945946,1.8999015569409186,370000,405040.0,35040.0,109.47027027027028,26,88.51538461538462,50.0
0.3,0.4,2,30,56.666666666666664,5,16.666666666666664,9.397261178523742,300000,354410.0,54410.0,118.13666666666667,21,51.50476190476191,9.523809523809524
0.3,0.4,3,30,56.666666666666664,6,20.0,6.41741634051522,300000,314440.0,14440.0,104.81333333333333,21,41.74285714285714,9.523809523809524
0.3,0.4,4,30,56.666666666666664,7,23.333333333333332,4.953305513235288,300000,302350.0,2350.0,100.78333333333333,21,35.23809523809524,9.523809523809524
0.3,0.4,5,30,56.666666666666664,8,26.666666666666668,4.0727915822858165,300000,300530.0,530.0,100.17666666666666,21,52.51904761904762,14.285714285714285
