R,head_hits,exact3_hits,exact3_rate,second_top1,second_top2,second_top3,worst_month_second_top2,outer456_top2,boat2_top2,boat3_top2,boat4_top2,boat5_top2,boat6_top2,config,specialist_mix,gate_power,gate_floor,delta_top2_pp,delta_outer_pp,delta_exact3_pp
345,290,109,0.3159420289855073,0.38620689655172413,0.6620689655172414,0.8655172413793103,0.5866666666666667,0.45977011494252873,0.8596491228070176,0.6067415730337079,0.5714285714285714,0.46875,0.07692307692307693,ROLE_m1.00_g0.85_f0.08,1.0,0.85,0.08,-6.206896551724139,19.54022988505747,-7.826086956521738
345,290,109,0.3159420289855073,0.38620689655172413,0.6620689655172414,0.8655172413793103,0.5866666666666667,0.45977011494252873,0.8596491228070176,0.6067415730337079,0.5714285714285714,0.46875,0.07692307692307693,ROLE_m1.00_g0.85_f0.12,1.0,0.85,0.12,-6.206896551724139,19.54022988505747,-7.826086956521738
345,290,111,0.3217391304347826,0.3793103448275862,0.6551724137931034,0.8655172413793103,0.5866666666666667,0.4482758620689655,0.8508771929824561,0.6067415730337079,0.5714285714285714,0.4375,0.07692307692307693,ROLE_m1.00_g1.00_f0.03,1.0,1.0,0.03,-6.896551724137934,18.39080459770115,-7.2463768115942075
345,290,111,0.3217391304347826,0.3793103448275862,0.6551724137931034,0.8655172413793103,0.5866666666666667,0.4482758620689655,0.8508771929824561,0.6067415730337079,0.5714285714285714,0.4375,0.07692307692307693,ROLE_m1.00_g1.00_f0.08,1.0,1.0,0.08,-6.896551724137934,18.39080459770115,-7.2463768115942075
345,290,111,0.3217391304347826,0.3793103448275862,0.6551724137931034,0.8655172413793103,0.5866666666666667,0.4482758620689655,0.8508771929824561,0.6067415730337079,0.5714285714285714,0.4375,0.07692307692307693,ROLE_m1.00_g1.00_f0.12,1.0,1.0,0.12,-6.896551724137934,18.39080459770115,-7.2463768115942075
345,290,115,0.3333333333333333,0.3724137931034483,0.6586206896551724,0.8655172413793103,0.6,0.41379310344827586,0.868421052631579,0.6292134831460674,0.5476190476190477,0.375,0.07692307692307693,ROLE_m1.00_g1.20_f0.03,1.0,1.2,0.03,-6.5517241379310365,14.942528735632182,-6.086956521739134
345,290,115,0.3333333333333333,0.3724137931034483,0.6586206896551724,0.8655172413793103,0.6,0.41379310344827586,0.868421052631579,0.6292134831460674,0.5476190476190477,0.375,0.07692307692307693,ROLE_m1.00_g1.20_f0.08,1.0,1.2,0.08,-6.5517241379310365,14.942528735632182,-6.086956521739134
345,290,115,0.3333333333333333,0.3724137931034483,0.6586206896551724,0.8655172413793103,0.6,0.41379310344827586,0.868421052631579,0.6292134831460674,0.5476190476190477,0.375,0.07692307692307693,ROLE_m1.00_g1.20_f0.12,1.0,1.2,0.12,-6.5517241379310365,14.942528735632182,-6.086956521739134
345,290,118,0.34202898550724636,0.3689655172413793,0.6724137931034483,0.8586206896551725,0.6133333333333333,0.40229885057471265,0.868421052631579,0.6853932584269663,0.5476190476190477,0.34375,0.07692307692307693,ROLE_m1.00_g1.50_f0.03,1.0,1.5,0.03,-5.1724137931034475,13.793103448275861,-5.21739130434783
345,290,118,0.34202898550724636,0.3689655172413793,0.6724137931034483,0.8586206896551725,0.6133333333333333,0.40229885057471265,0.868421052631579,0.6853932584269663,0.5476190476190477,0.34375,0.07692307692307693,ROLE_m1.00_g1.50_f0.08,1.0,1.5,0.08,-5.1724137931034475,13.793103448275861,-5.21739130434783
345,290,118,0.34202898550724636,0.3689655172413793,0.6724137931034483,0.8586206896551725,0.6133333333333333,0.40229885057471265,0.868421052631579,0.6853932584269663,0.5476190476190477,0.34375,0.07692307692307693,ROLE_m1.00_g1.50_f0.12,1.0,1.5,0.12,-5.1724137931034475,13.793103448275861,-5.21739130434783
