actual_combo,actual_pair_rank20_v93,actual_rank20,actual_second_rank,actual_second_rank_v93,actual_third_rank,actual_third_rank_v93,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,delta_CORR20_v91,delta_CORR25_v91,delta_CORR32_v91,delta_CORR35_v91,delta_RAW20_v91,delta_RAW25_v91,delta_RAW32_v91,delta_RAW35_v91,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,opp_direct_b1_v93,opp_direct_b2_v93,opp_direct_b3_v93,opp_direct_b5_v93,opp_direct_b6_v93,opp_grade_b1_v93,opp_grade_b2_v93,opp_grade_b3_v93,opp_grade_b5_v93,opp_grade_b6_v93,opp_local_b1_v93,opp_local_b2_v93,opp_local_b3_v93,opp_local_b5_v93,opp_local_b6_v93,opp_motor_b1_v93,opp_motor_b2_v93,opp_motor_b3_v93,opp_motor_b5_v93,opp_motor_b6_v93,opp_national_b1_v93,opp_national_b2_v93,opp_national_b3_v93,opp_national_b5_v93,opp_national_b6_v93,opp_nst_b1_v93,opp_nst_b2_v93,opp_nst_b3_v93,opp_nst_b5_v93,opp_nst_b6_v93,opp_score_b1_v93,opp_score_b2_v93,opp_score_b3_v93,opp_score_b5_v93,opp_score_b6_v93,opp_waku_b1_v93,opp_waku_b2_v93,opp_waku_b3_v93,opp_waku_b5_v93,opp_waku_b6_v93,payout100,period_v90,period_v91,period_v94,preview_comp,production_buy,race_code,rank2_v94,rank3_v94,rank_b1_v93,rank_b2_v93,rank_b3_v93,rank_b5_v93,rank_b6_v93,ranked_others,ranked_others_v93,relative_deg,relative_wind,result_join_v93,route_hit,score,score2_b1_v94,score2_b2_v94,score2_b3_v94,score2_b5_v94,score2_b6_v94,score3_b1_v94,score3_b2_v94,score3_b3_v94,score3_b5_v94,score3_b6_v94,score_BASE_v91,score_CORR20_v91,score_CORR25_v91,score_CORR32_v91,score_CORR35_v91,score_RAW20_v91,score_RAW25_v91,score_RAW32_v91,score_RAW35_v91,score_wind_v83,second,st5_combo_corr_v90,st5_combo_raw_v90,st_bias1_v90,st_bias2_v90,st_bias3_v90,st_bias4_v90,st_bias5_v90,st_bias6_v90,st_corr_rank_b1,st_corr_rank_b2,st_corr_rank_b3,st_corr_rank_b4,st_corr_rank_b5,st_corr_rank_b6,st_corr_strength_b1,st_corr_strength_b2,st_corr_strength_b3,st_corr_strength_b4,st_corr_strength_b5,st_corr_strength_b6,st_raw_b1,st_raw_b2,st_raw_b3,st_raw_b4,st_raw_b5,st_raw_b6,st_raw_rank_b1,st_raw_rank_b2,st_raw_rank_b3,st_raw_rank_b4,st_raw_rank_b5,st_raw_rank_b6,st_raw_strength_b1,st_raw_strength_b2,st_raw_strength_b3,st_raw_strength_b4,st_raw_strength_b5,st_raw_strength_b6,st_source_v90,third,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,v91_avg,v91_base_comp_recalc,v91_ex,v91_st_corr,v91_st_raw,v91_straight,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
2-4-6,0,0,0,0,1,1,1,1,1,1,2025-11-21,2.0,1.0,,,2.0,1.0,,,0,5,0,backfill,changed,S,1,1,1,4,0,1.3939,0.8485,まくり,4カドまくり,0.343333,0.373333,0.236667,0.563333,0.523333,0.38,0.72,0.38,0.15,1.0,0.672727,0.710909,0.472727,0,1,0.5684,0.518514,0.409029,0.626514,0.600229,0.464,0.38,0.318,0,0.75,0.428571,0.642857,0.214286,0.357143,0.642857,0.399778,0.457477,0.290459,0.26405,0.636596,0,0,0,0,0,3540,prior7,prior7,prior7,0.915,0,202511211006,6-2-1-3-5,6-1-3-2-5,3,2,4,5,1,6-2-1-3-5,6-2-1-3-5,135,向かい,official_realtime,0,91.7039,0.366416,0.53657,-0.372875,-1.114173,1.249813,0.458763,-0.094491,0.101826,-0.097526,0.623799,91.7039,93.7039,92.7039,,,93.7039,92.7039,,,89.7039,4,,,-0.007862,0.004101,0.002725,0.000735,-0.002125,0.002428,1,4,6,2,5,3,1.0,0.4,0.0,0.8,0.2,0.6,-0.04,0.09,0.27,0.01,0.13,0.04,1,4,6,2,5,3,1.0,0.4,0.0,0.8,0.2,0.6,backfill,6,0,0,4-6-2;4-2-6;4-6-1;4-1-6;4-6-3;4-2-1;4-1-2;4-6-5;4-3-6;4-2-3;4-3-2;4-2-5;4-5-6;4-1-3;4-3-1;4-5-2;4-1-5;4-5-1;4-3-5;4-5-3,4-6-2;4-6-1;4-6-3;4-2-6;4-2-1;4-2-3,-0.5,-1.19,1.0,0.915,1.0,0.8,0.8,1.0,1,1,10,三国,-2.0,0-2m,向かい_0-2m,unfavorable,2,15.9091,-7.6623,23.5714,44,backfill,1.0,2
1-3-4,0,0,4,4,0,0,1,1,0,0,2025-11-21,-3.0,-1.5,,,-3.0,-1.5,,,1,4,1,backfill,same,A,1,1,1,4,0,1.3939,0.8485,逃げ,4カドまくり,0.4,0.12,0.6,0.52,0.72,0.72,0.38,0.38,0.15,0.72,0.509091,0.414545,0.550909,0,0.676364,0.491714,0.7892,0.606057,0.737829,0.552914,0.298,0.494,0.138,0.054,0.708,0.571429,0.571429,0.357143,0,0.5,0.419567,0.395016,0.374265,0.253291,0.572425,0,0,0,0,0,2390,prior7,prior7,prior7,0.592,0,202511211206,6-1-2-3-5,6-5-2-1-3,2,3,4,5,1,6-1-2-3-5,6-1-2-3-5,0,追い,official_realtime,0,59.4039,0.535369,0.265933,-0.464817,-1.331898,0.645079,-0.122657,0.105828,-0.141776,0.46702,0.666426,59.4039,56.4039,57.9039,,,56.4039,57.9039,,,57.4039,3,,,-0.007862,0.004101,0.002725,0.000735,-0.002125,0.002428,5,3,6,2,4,1,0.2,0.6,0.0,0.8,0.4,1.0,0.0,-0.02,0.18,-0.03,-0.01,-0.12,5,3,6,2,4,1,0.2,0.6,0.0,0.8,0.4,1.0,backfill,4,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-3;4-1-2;4-2-1;4-6-5;4-3-6;4-1-3;4-3-1;4-1-5;4-5-6;4-2-3;4-3-2;4-5-1;4-2-5;4-5-2;4-3-5;4-5-3,4-6-1;4-6-2;4-6-3;4-1-6;4-1-2;4-1-3,-0.5,-1.19,0.7,0.592,0.4,0.8,0.8,0.5,1,1,12,住之江,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,0.0,1
1-4-5,0,0,0,0,2,2,0,0,0,0,2025-11-22,2.0,1.0,,,2.0,1.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.5503,0.8876,逃げ,4カドまくり,0.793333,0.346667,0.463333,0.58,0.356667,0.38,0.38,0.38,0.72,1.0,0.170909,0.327273,0.38,0.069091,0.638182,0.821086,0.445429,0.746686,0.876,0.822857,0.428,0.116,0.266,0.61,0.664,0.642857,0.357143,0.285714,0.857143,0.428571,0.496034,0.279288,0.377791,0.56709,0.579872,0,0,0,0,0,1290,prior7,prior7,prior7,0.271,0,202511220503,5-6-1-3-2,6-3-1-2-5,3,5,4,2,1,6-5-1-3-2,6-5-1-3-2,180,向かい,official_realtime,0,27.4603,0.382461,-0.602013,-0.354567,0.914851,0.873017,-0.037638,-0.148969,0.021044,-0.152813,0.656399,27.4603,29.4603,28.4603,,,29.4603,28.4603,,,25.4603,4,,,-0.007849,0.004159,0.002734,0.000557,-0.002248,0.00265,2,3,1,6,4,5,0.8,0.6,1.0,0.0,0.4,0.2,-0.05,-0.03,-0.05,0.13,-0.01,0.03,1,3,2,6,4,5,1.0,0.6,0.8,0.0,0.4,0.2,backfill,5,0,0,4-6-5;4-5-6;4-6-1;4-1-6;4-6-3;4-5-1;4-1-5;4-6-2;4-3-6;4-5-3;4-3-5;4-5-2;4-2-6;4-1-3;4-3-1;4-2-5;4-1-2;4-2-1;4-3-2;4-2-3,4-6-5;4-6-1;4-6-3;4-5-6;4-5-1;4-5-3,-0.5,-1.19,0.6,0.271,0.4,0.0,0.0,0.2,1,1,5,多摩川,-2.0,0-2m,向かい_0-2m,unfavorable,1,15.9091,-7.6623,23.5714,44,backfill,1.0,1
2-1-4,0,0,3,3,0,0,0,0,0,0,2025-11-22,-2.0,-1.0,,,-2.0,-1.0,,,0,3,0,backfill,changed,B,1,1,1,4,0,-1.9763,0.0059,逃げ,4カドまくり,0.406667,0.556667,0.423333,0.606667,0.49,0.38,1.0,0.15,0.72,0.38,0.38,0.865455,0,0.390909,0.303636,0.662571,0.577086,0.626514,0.411143,0.412971,0.248,0.704,0,0.53,0.304,0.285714,0.571429,0.357143,0.428571,0.357143,0.349871,0.61273,0.23885,0.464838,0.333399,0,0,0,0,0,1040,prior7,prior7,prior7,0.303,0,202511221010,2-5-1-6-3,2-5-1-6-3,3,1,5,2,4,2-5-1-6-3,2-5-1-6-3,90,右横,official_realtime,0,27.1337,-0.157323,1.2958,-1.065321,0.405987,-0.571702,0.279972,0.396541,-0.557651,0.382731,0.235655,27.1337,25.1337,26.1337,,,25.1337,26.1337,,,27.1337,1,,,-0.007849,0.004159,0.002734,0.000557,-0.002248,0.00265,1,3,2,5,6,4,1.0,0.6,0.8,0.2,0.0,0.4,-0.04,0.03,0.02,0.12,0.17,0.11,1,3,2,5,6,4,1.0,0.6,0.8,0.2,0.0,0.4,backfill,4,0,0,4-2-5;4-5-2;4-2-1;4-1-2;4-2-6;4-5-1;4-1-5;4-2-3;4-6-2;4-5-6;4-6-5;4-5-3;4-3-2;4-1-6;4-6-1;4-3-5;4-1-3;4-3-1;4-6-3;4-3-6,4-2-5;4-2-1;4-2-6;4-5-2;4-5-1;4-5-6,-0.5,-1.19,0.33333,0.303,0.6,0.2,0.2,0.0,1,1,10,三国,0.0,0-2m,右横_0-2m,neutral,1,22.8571,-0.7143,23.5714,70,backfill,2.0,2
1-3-2,15,0,5,4,3,3,1,1,0,0,2025-11-22,-4.0,-2.0,,,-4.0,-2.0,,,1,4,1,backfill,same,A,1,1,1,4,0,-1.9763,0.0059,逃げ,4カドまくり,0.626667,0.15,0.14,0.7,0.756667,1.0,0.72,0.72,0.72,1.0,0.503636,0.741818,0.44,0.443636,0.525455,0.626743,0.540057,0.6156,0.038,0.623257,0.768,0.508,0.484,0.558,0.532,0.571429,0.5,0.642857,0.285714,0.571429,0.616986,0.434875,0.430069,0.414885,0.596699,0,0,0,0,0,1230,prior7,prior7,prior7,0.601,0,202511221712,1-6-3-2-5,5-1-6-2-3,1,3,4,5,2,1-6-2-5-3,1-6-2-3-5,,missing,official_realtime,0,58.0837,1.541096,0.623397,0.657016,0.250023,0.707802,0.364897,0.236785,-0.355377,0.530896,0.236826,58.0837,54.0837,56.0837,,,54.0837,56.0837,,,58.0837,3,,,-0.007849,0.004159,0.002734,0.000557,-0.002248,0.00265,4,5,6,2,1,3,0.4,0.2,0.0,0.8,1.0,0.6,0.02,0.05,0.07,-0.02,-0.07,-0.01,4,5,6,2,1,3,0.4,0.2,0.0,0.8,1.0,0.6,backfill,2,0,0,4-1-6;4-6-1;4-1-2;4-2-1;4-1-5;4-6-2;4-2-6;4-1-3;4-5-1;4-6-5;4-5-6;4-6-3;4-3-1;4-2-5;4-5-2;4-3-6;4-2-3;4-3-2;4-5-3;4-3-5,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,0,-0.04,0.53333,0.601,0.6,0.8,0.8,0.4,1,1,17,宮島,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,1
1-4-2,0,0,0,0,4,4,1,1,1,1,2025-11-22,2.0,1.0,,,2.0,1.0,,,1,4,1,backfill,same,S,1,1,1,4,0,1.9763,0.9941,逃げ,4カドまくり,0.603333,0.196667,0.743333,0.5,0.136667,0.72,0.38,0.38,0.38,0.38,0.474545,0.292727,0.367273,0,0.132727,0.328343,0.638571,0.605029,0.842343,0.417314,0.396,0.344,0.334,0.732,0.17,0.5,0.5,0.357143,0.5,0.5,0.437822,0.338535,0.42244,0.478078,0.244262,0,0,0,0,0,1410,prior7,prior7,prior7,0.803,0,202511222102,1-5-2-3-6,5-1-3-2-6,2,4,3,1,5,5-1-3-2-6,5-1-3-2-6,0,追い,official_realtime,0,81.0863,0.559903,-0.095171,-0.237927,0.392708,-0.67347,0.029379,-0.06998,-0.023084,0.495528,-0.233773,81.0863,83.0863,82.0863,,,83.0863,82.0863,,,79.0863,4,,,-0.007849,0.004159,0.002734,0.000557,-0.002248,0.00265,4,3,1,2,6,5,0.4,0.6,1.0,0.8,0.0,0.2,0.02,0.01,-0.01,-0.01,0.05,0.04,4,3,1,2,6,5,0.4,0.6,1.0,0.8,0.0,0.2,backfill,2,0,0,4-5-1;4-1-5;4-5-3;4-3-5;4-5-2;4-1-3;4-3-1;4-5-6;4-2-5;4-1-2;4-2-1;4-1-6;4-6-5;4-3-2;4-2-3;4-6-1;4-3-6;4-6-3;4-2-6;4-6-2,4-5-1;4-5-3;4-5-2;4-1-5;4-1-3;4-1-2,-0.5,-1.19,1.0,0.803,0.6,0.8,0.8,1.0,1,1,21,芦屋,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,1.0,1
4-3-2,18,13,5,5,1,2,0,0,0,0,2025-11-23,8.0,4.0,,,8.0,4.0,,,1,4,1,backfill,same,B,1,1,1,4,1,1.3988,0.8497,まくり,4カドまくり,0.55,0.54,0.18,0.656667,0.613333,0.38,1.0,0.38,0.72,0.72,0.245455,0.601818,0.258182,0.576364,0.623636,0.803371,0.175886,0.728971,0.068457,0.422857,0.322,0.636,0.23,0.448,0.732,0.357143,0.642857,0.357143,0.428571,0.785714,0.409332,0.513943,0.313623,0.414838,0.557171,0,0,0,0,0,10850,prior7,prior7,prior7,0.403,0,202511230206,2-6-5-1-3,5-1-6-2-3,4,2,5,3,1,2-6-1-5-3,6-2-5-1-3,,missing,official_realtime,1,40.5088,-0.001808,1.094593,-0.368945,0.265658,0.901946,0.243025,-0.049362,-0.218098,0.303639,0.230071,40.5088,48.5088,44.5088,,,48.5088,44.5088,,,40.5088,3,,,-0.00784,0.004609,0.002501,0.001014,-0.002439,0.002158,4,1,5,6,3,2,0.4,1.0,0.2,0.0,0.6,0.8,0.01,-0.09,0.16,0.18,-0.02,-0.03,4,1,5,6,3,2,0.4,1.0,0.2,0.0,0.6,0.8,backfill,2,1,0,4-2-6;4-6-2;4-2-1;4-1-2;4-2-5;4-6-1;4-1-6;4-2-3;4-5-2;4-6-5;4-5-6;4-6-3;4-3-2;4-1-5;4-5-1;4-3-6;4-1-3;4-3-1;4-5-3;4-3-5,4-2-6;4-2-1;4-2-5;4-6-2;4-6-1;4-6-5,-0.5,-1.19,0.6,0.403,0.4,0.0,0.0,0.8,1,1,2,戸田,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,4
1-3-5,13,0,4,4,1,1,1,1,0,0,2025-11-23,-5.0,-2.5,,,-9.0,-7.5,,,1,4,1,backfill,same,A,0,1,1,4,0,1.3757,0.8439,逃げ,4カドまくり,0.515,0.225,0.485,0.735,0.545,0.72,0.38,0.38,1.0,0.15,0.745455,0.5,0.316364,0.658182,0,0.553657,0.629771,0.580629,0.472914,0.606971,0.522,0.52,0.248,0.682,0,0.642857,0.5,0.285714,0.785714,0.357143,0.518695,0.392161,0.34495,0.625644,0.257428,0,0,0,0,0,1840,prior7,prior7,prior7,0.566,0,202511230307,5-1-2-3-6,2-1-5-3-6,2,3,4,1,5,5-1-2-3-6,5-1-2-3-6,160,向かい,official_realtime,0,60.9757,1.012304,0.226472,-0.437197,1.336587,-1.318874,0.192365,0.241441,-0.083663,0.176937,-0.139543,60.9757,55.9757,58.4757,,,51.9757,53.4757,,,60.9757,3,,,-0.00784,0.004609,0.002501,0.001014,-0.002439,0.002158,4,6,3,1,2,5,0.4,0.0,0.6,1.0,0.8,0.2,0.13,0.29,0.14,0.13,0.13,0.21,1,6,4,2,3,5,1.0,0.0,0.4,0.8,0.6,0.2,backfill,5,0,0,4-5-1;4-1-5;4-5-2;4-2-5;4-5-3;4-1-2;4-2-1;4-5-6;4-3-5;4-1-3;4-3-1;4-1-6;4-6-5;4-2-3;4-3-2;4-6-1;4-2-6;4-6-2;4-3-6;4-6-3,4-5-1;4-5-2;4-5-3;4-1-5;4-1-2;4-1-3,0.5,3.0,0.5,0.566,0.2,1.0,0.8,0.5,1,1,3,江戸川,0.0,3-4m,向かい_3-4m,neutral,1,25.7143,2.1429,23.5714,35,backfill,3.0,1
1-2-3,6,0,2,2,4,3,0,0,0,0,2025-11-23,6.0,3.0,,,6.0,3.0,,,1,4,1,backfill,same,B,1,1,1,4,0,-1.9306,0.0173,逃げ,4カドまくり,0.306667,0.413333,0.676667,0.463333,0.796667,0.38,0.72,0.15,0.38,1.0,0.490909,0.614545,0,0,0.554545,0.2508,0.089029,0.636743,0.529429,0.505886,0.46,0.482,0.182,0,0.752,0.357143,0.214286,0.357143,0.357143,0.571429,0.317452,0.364764,0.320769,0.266346,0.628073,0,0,0,0,0,2340,prior7,prior7,prior7,0.499,0,202511230702,6-2-1-3-5,6-2-1-5-3,4,2,3,5,1,6-2-1-3-5,6-2-3-1-5,270,左横,official_realtime,0,46.7794,0.17463,0.17668,-0.806536,-0.888789,1.016544,0.343835,0.405675,-0.332455,-0.203357,0.460081,46.7794,52.7794,49.7794,,,52.7794,49.7794,,,46.7794,2,,,-0.00784,0.004609,0.002501,0.001014,-0.002439,0.002158,3,2,6,5,4,1,0.6,0.8,0.0,0.2,0.4,1.0,0.06,0.05,0.17,0.09,0.08,0.02,3,2,6,5,4,1,0.6,0.8,0.0,0.2,0.4,1.0,backfill,3,0,0,4-6-2;4-2-6;4-6-1;4-1-6;4-6-3;4-2-1;4-1-2;4-6-5;4-3-6;4-2-3;4-3-2;4-2-5;4-5-6;4-1-3;4-3-1;4-5-2;4-1-5;4-5-1;4-3-5;4-5-3,4-6-2;4-6-1;4-6-3;4-2-6;4-2-1;4-2-3,-0.5,-1.19,0.46667,0.499,0.6,0.2,0.2,0.8,1,1,7,蒲郡,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,2.0,1
1-4-5,0,0,0,0,2,1,0,0,0,0,2025-11-23,-4.0,-2.0,,,-4.0,-2.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.6763,0.9191,逃げ,4カドまくり,0.416667,0.173333,0.376667,0.686667,0.603333,1.0,0.72,0.38,1.0,0.72,0.68,0.569091,0.545455,0.549091,0.614545,0.431029,0.1292,0.257886,0.428914,0.089029,0.73,0.504,0.176,0.56,0.482,0.5,0.428571,0.428571,0.5,0.214286,0.546375,0.348223,0.288088,0.551843,0.398964,0,0,0,0,0,520,prior7,prior7,prior7,0.469,0,202511230710,1-5-2-6-3,6-1-5-2-3,2,4,5,1,3,1-5-6-2-3,5-1-6-2-3,270,左横,official_realtime,0,47.3863,1.443885,0.411364,-0.406874,0.85605,-0.060757,0.441868,0.104945,-0.327023,0.344674,0.615392,47.3863,43.3863,45.3863,,,43.3863,45.3863,,,47.3863,4,,,-0.00784,0.004609,0.002501,0.001014,-0.002439,0.002158,3,2,6,4,5,1,0.6,0.8,0.0,0.4,0.2,1.0,-0.02,-0.01,0.07,-0.01,0.04,-0.04,2,3,6,4,5,1,0.8,0.6,0.0,0.4,0.2,1.0,backfill,5,0,0,4-1-5;4-5-1;4-1-6;4-6-1;4-1-2;4-5-6;4-6-5;4-1-3;4-2-1;4-5-2;4-2-5;4-5-3;4-3-1;4-6-2;4-2-6;4-3-5;4-6-3;4-3-6;4-2-3;4-3-2,4-1-5;4-1-6;4-1-2;4-5-1;4-5-6;4-5-2,-0.5,-1.19,0.66667,0.469,0.8,0.4,0.4,0.0,1,1,7,蒲郡,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,1.0,1
1-2-6,6,0,2,2,3,3,0,0,0,0,2025-11-23,-1.0,-0.5,,,-1.0,-0.5,,,1,4,1,backfill,same,B,1,1,1,4,0,1.6532,0.9133,逃げ,4カドまくり,0.73,0.63,0.55,0.18,0.79,1.0,1.0,0.38,0.72,0.38,0.789091,0.381818,0.401818,0.405455,0.674545,0.547371,0.659886,0.897257,0.631543,0.503886,0.82,0.658,0.01,0.472,0.432,0.642857,0.785714,0.428571,0.571429,0.714286,0.661238,0.61186,0.384951,0.428507,0.48899,0,0,0,0,0,1170,prior7,prior7,prior7,0.315,0,202511231211,1-2-5-6-3,1-6-5-2-3,1,2,5,4,3,1-2-6-5-3,1-2-6-5-3,0,追い,official_realtime,0,31.9632,1.748209,1.287071,-0.571489,0.523787,0.05904,0.478718,-0.189215,-0.37939,0.161782,0.171307,31.9632,30.9632,31.4632,,,30.9632,31.4632,,,29.9632,2,,,-0.00784,0.004609,0.002501,0.001014,-0.002439,0.002158,2,4,5,3,6,1,0.8,0.4,0.2,0.6,0.0,1.0,0.04,0.11,0.14,0.09,0.24,0.01,2,4,5,3,6,1,0.8,0.4,0.2,0.6,0.0,1.0,backfill,6,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-5;4-2-6;4-6-2;4-1-3;4-5-1;4-2-5;4-5-2;4-2-3;4-3-1;4-6-5;4-5-6;4-3-2;4-6-3;4-3-6;4-5-3;4-3-5,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,-0.5,-1.19,0.0,0.315,0.0,0.6,0.6,0.5,1,1,12,住之江,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,1.0,1
1-4-6,0,0,0,0,3,2,0,0,0,0,2025-11-24,2.0,1.0,,,2.0,1.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.5955,0.8989,逃げ,4カドまくり,0.4,0.916667,0.363333,0.306667,0.47,0.38,0.72,0.38,0.38,0.72,0.474545,0.945455,0.192727,0.5,0.390909,0.556114,0.432343,0.537943,0.400629,0.411143,0.412,0.866,0.17,0.312,0.53,0.5,0.857143,0.5,0.428571,0.428571,0.388583,0.671018,0.310368,0.321958,0.440238,0,0,0,0,0,3620,prior7,prior7,prior7,0.411,0,202511241006,2-1-6-5-3,6-2-5-1-3,3,1,5,4,2,2-1-6-5-3,2-6-1-5-3,90,右横,official_realtime,0,41.5055,0.287484,1.477072,-0.39907,-0.225901,0.211873,0.193447,0.310004,-0.551357,0.275741,0.334777,41.5055,43.5055,42.5055,,,43.5055,42.5055,,,41.5055,4,,,-0.007953,0.004753,0.002675,0.001012,-0.002357,0.001874,2,1,4,5,6,3,0.8,1.0,0.4,0.2,0.0,0.6,0.02,0.01,0.13,0.16,0.29,0.08,2,1,4,5,6,3,0.8,1.0,0.4,0.2,0.0,0.6,backfill,6,0,0,4-2-1;4-1-2;4-2-6;4-6-2;4-2-5;4-1-6;4-6-1;4-2-3;4-5-2;4-1-5;4-5-1;4-1-3;4-3-2;4-6-5;4-5-6;4-3-1;4-6-3;4-3-6;4-5-3;4-3-5,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,-0.5,-1.19,0.46667,0.411,0.6,0.2,0.2,0.4,1,1,10,三国,0.0,3-4m,右横_3-4m,neutral,1,31.25,7.6786,23.5714,32,backfill,4.0,1
2-1-3,12,0,1,3,5,5,0,0,0,0,2025-11-24,-3.0,-1.5,,,-3.0,-1.5,,,1,4,1,backfill,same,B,1,1,1,4,0,-1.9551,0.0112,差し,4カドまくり,0.22,0.73,0.72,0.26,0.75,0.72,0.38,0.38,0.38,0.72,0.625455,0.674545,0.401818,0.761818,0.509091,0.688229,0.503886,0.897257,0.626571,0.491714,0.548,0.432,0.01,0.618,0.298,0.571429,0.714286,0.428571,0.785714,0.571429,0.477384,0.47819,0.415551,0.463197,0.482567,0,0,0,0,0,4530,prior7,prior7,prior7,0.461,0,202511241210,1-5-2-6-3,5-1-6-2-3,3,2,5,4,1,1-2-6-5-3,6-2-1-5-3,0,追い,official_realtime,0,42.9549,0.993952,0.289396,-0.580748,0.683368,0.034791,0.25696,-0.025388,-0.36236,0.346251,0.014718,42.9549,39.9549,41.4549,,,39.9549,41.4549,,,40.9549,1,,,-0.007953,0.004753,0.002675,0.001012,-0.002357,0.001874,5,6,4,2,3,1,0.2,0.0,0.4,0.8,0.6,1.0,0.16,0.28,0.13,0.03,0.03,-0.06,5,6,4,2,3,1,0.2,0.0,0.4,0.8,0.6,1.0,backfill,3,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-5;4-2-6;4-6-2;4-1-3;4-5-1;4-2-5;4-5-2;4-2-3;4-3-1;4-6-5;4-5-6;4-3-2;4-6-3;4-3-6;4-5-3;4-3-5,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,-0.5,-1.19,0.2,0.461,0.2,0.8,0.8,0.5,1,1,12,住之江,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,1.0,2
1-4-2,0,0,0,0,2,2,1,1,0,0,2025-11-24,2.0,1.0,,,2.0,1.0,,,1,4,1,backfill,same,A,1,1,1,4,0,-1.9551,0.0112,逃げ,4カドまくり,0.493333,0.333333,0.313333,0.71,0.68,1.0,0.72,0.38,0.38,0.38,0.88,0.727273,0,0.145455,0.443636,0.329257,0.745486,0.561257,0.734286,0.537143,0.754,0.508,0.044,0.278,0.472,0.714286,0.642857,0.428571,0.357143,0.571429,0.582719,0.514492,0.259545,0.410028,0.451114,0,0,0,0,0,590,prior7,prior7,prior7,0.605,0,202511241706,1-2-6-5-3,1-6-5-2-3,1,2,5,4,3,1-2-6-5-3,1-2-6-5-3,,missing,official_realtime,0,58.5049,1.709465,0.782054,-0.70249,-0.401156,-0.068848,0.275351,0.11812,-0.702653,0.268776,0.26951,58.5049,60.5049,59.5049,,,60.5049,59.5049,,,58.5049,4,,,-0.007953,0.004753,0.002675,0.001012,-0.002357,0.001874,3,5,6,2,4,1,0.6,0.2,0.0,0.8,0.4,1.0,0.15,0.2,0.27,0.1,0.16,0.06,3,5,6,2,4,1,0.6,0.2,0.0,0.8,0.4,1.0,backfill,2,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-5;4-2-6;4-6-2;4-1-3;4-5-1;4-2-5;4-5-2;4-2-3;4-3-1;4-6-5;4-5-6;4-3-2;4-6-3;4-3-6;4-5-3;4-3-5,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,0,-0.04,0.8,0.605,0.0,0.8,0.8,1.0,1,1,17,宮島,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,1
