scope,family,nparam,floor,conf,base_R,base_roi_pct,added_R,added_roi_pct,added_profit_yen,R,roi_pct,profit_yen,head_rate_pct,hit_rate_pct,min_added_month_R,min_added_month_roi_pct,min_combined_month_roi_pct
S+A,P2R_FIXED,8,6.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,6.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,6.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,6.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,6.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,6.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,6.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,6.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,6.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,6.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,7.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,7.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,7.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,7.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,7.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,7.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,7.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,7.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,7.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,7.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,7.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,7.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,7.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,7.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,7.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,4.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,4.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,4.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,4.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,4.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,4.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,4.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,4.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,4.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,4.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,4.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,4.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,4.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,4.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,4.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,5.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,5.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,5.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,6.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,6.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,6.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,7.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,7.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,7.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,10,7.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,7.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,7.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,7.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,7.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,7.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,10,7.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,7.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,7.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,7.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,7.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,10,7.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,4.5,0.45,28,310.98214285714283,12,77.04166666666669,-27549.999999999985,40,240.8,563200.0,50.0,27.500000000000004,3,0.0,133.43333333333334
S+A,MASS_TARGET,10,4.5,0.55,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,MASS_TARGET,10,4.5,0.65,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,MASS_TARGET,10,4.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,5.0,0.45,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,MASS_TARGET,10,5.0,0.55,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,MASS_TARGET,10,5.0,0.65,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,MASS_TARGET,10,5.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,5.5,0.45,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,MASS_TARGET,10,5.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,5.5,0.65,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,5.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,6.0,0.45,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,MASS_TARGET,10,6.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,6.0,0.65,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,6.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,6.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,6.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,6.5,0.65,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,6.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,7.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,7.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,7.0,0.65,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,MASS_TARGET,10,7.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S,P2R_FIXED,2,4.5,1.25,10,288.47,30,69.54333333333334,-91370.0,40,124.275,97100.0,40.0,15.0,6,0.0,70.63529411764706
S,P2R_FIXED,2,4.5,1.5,10,288.47,23,90.70869565217392,-21370.0,33,150.63636363636363,167100.0,42.42424242424242,18.181818181818183,5,0.0,88.55000000000003
S,P2R_FIXED,2,4.5,1.75,10,288.47,17,93.2235294117647,-11520.0,27,165.53703703703704,176950.0,44.44444444444444,18.51851851851852,3,0.0,63.57272727272727
S,P2R_FIXED,2,4.5,2.0,10,288.47,13,68.11538461538463,-41449.999999999985,23,163.9217391304348,147020.0,47.82608695652174,17.391304347826086,3,0.0,0.0
S,JM4_FIXED,2,4.5,0.3,10,288.47,36,72.10833333333333,-100410.0,46,119.14347826086957,88060.0,36.95652173913043,15.217391304347828,10,0.0,70.63529411764706
S,JM4_FIXED,2,4.5,0.35,10,288.47,31,83.73870967741935,-50410.0,41,133.67317073170733,138060.0,39.02439024390244,17.073170731707318,9,0.0,75.05
S,JM4_FIXED,2,4.5,0.4,10,288.47,11,46.327272727272735,-59039.99999999999,21,161.63333333333333,129430.0,47.61904761904761,19.047619047619047,2,0.0,0.0
S,JM4_FIXED,2,4.5,0.45,10,288.47,2,254.80000000000004,30960.000000000007,12,282.85833333333335,219430.0,58.333333333333336,33.33333333333333,0,0.0,0.0
S,JM4_FIXED,2,4.5,0.5,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
S,JM4_FIXED,2,4.5,0.55,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
S,ENT_FIXED,2,4.5,0.7,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
S,ENT_FIXED,2,4.5,0.75,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
S,ENT_FIXED,2,4.5,0.8,10,288.47,0,,0.0,10,288.47,188470.0,60.0,30.0,0,,0.0
S,ENT_FIXED,2,4.5,0.85,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,54.54545454545454,27.27272727272727,0,0.0,0.0
S,ENT_FIXED,2,4.5,0.9,10,288.47,1,0.0,-10000.0,11,262.24545454545455,178470.0,54.54545454545454,27.27272727272727,0,0.0,0.0
S,P2R_FIXED,2,5.0,1.25,10,288.47,28,74.51071428571429,-71370.0,38,130.81578947368422,117100.0,39.473684210526315,15.789473684210526,6,0.0,75.05
