combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,period,race_code,return,stake,train_pair_count
3-5-1,0.013415972589206774,2026-08-26,0.9471676647979982,0,0.04703902294008349,3攻め頭,70.6,0.0505598336919291,latest_month,202608260807,0,400,2
3-2-5,0.012283441330903816,2026-08-26,1.8572563292326567,0,0.021963988224668614,3攻め頭,151.2,0.046291742676539335,latest_month,202608260807,0,400,2
3-1-5,0.043632766567047565,2026-08-26,0.8988349912811799,0,0.07993217315580292,3攻め頭,20.6,0.18381824223928564,latest_month,202608260904,0,1500,8
3-1-2,0.026381538824251004,2026-08-26,1.5538726367483842,0,0.027955904363489645,3攻め頭,58.9,0.11114143052995569,latest_month,202608260904,0,1000,5
3-1-4,0.016865859423522228,2026-08-26,0.6543953456326624,0,0.04243821564457578,3攻め頭,38.8,0.0710533133012044,latest_month,202608260904,0,700,3
3-4-1,0.016302222872610867,2026-08-26,0.942268482036908,0,0.028487937145493775,3攻め頭,57.8,0.06867879781199895,latest_month,202608260904,0,600,3
3-1-6,0.01601075386388173,2026-08-26,1.239232349064446,0,0.02127393755826279,3攻め頭,77.4,0.06745088298864049,latest_month,202608260904,0,600,3
3-5-4,0.015179292617381546,2026-08-26,0.19884873328769825,0,0.12569486771065191,3攻め頭,13.1,0.06394806258904714,latest_month,202608260904,0,600,2
3-1-5,0.03763083824533009,2026-08-26,1.5428643680585337,0,0.09009210787584826,3攻め頭,41.0,0.1855475928299316,latest_month,202608260909,0,1100,8
3-1-2,0.02479549413374939,2026-08-26,0.981901567696476,0,0.09327718239671158,3攻め頭,39.6,0.12225994593986578,latest_month,202608260909,0,700,5
3-1-4,0.019046351458062383,2026-08-26,0.3980687454735038,0,0.17673571401482194,3攻め頭,20.9,0.09391246195996966,latest_month,202608260909,0,600,3
3-1-6,0.01839452922888591,2026-08-26,0.43043198395593024,0,0.15785369328674267,3攻め頭,23.4,0.09069850098497746,latest_month,202608260909,0,600,3
3-4-1,0.015681605945769252,2026-08-26,0.7307628370728472,0,0.07926558847445876,3攻め頭,46.6,0.07732180229352488,latest_month,202608260909,0,500,3
3-4-6,0.01004229074659188,2026-08-26,0.9068188544172466,0,0.04090560822712933,3攻め頭,90.3,0.049515848208873066,latest_month,202608260909,0,400,2
3-2-5,0.009927369581347129,2026-08-26,0.9758604298464227,0,0.037576565848522675,3攻め頭,98.3,0.04894920269762086,latest_month,202608260909,0,400,2
3-5-1,0.009874217140943808,2026-08-26,1.0121072569467404,0,0.0360368431503393,3攻め頭,102.5,0.048687122238355605,latest_month,202608260909,0,400,2
3-5-4,0.009216459327545517,2026-08-26,2.00457990374115,0,0.016982880105332315,3攻め頭,217.5,0.045443894486014005,latest_month,202608260909,0,300,2
3-1-5,0.038820914005673356,2026-08-26,0.3765628658550315,0,0.13781589476298878,3攻め頭,9.7,0.19367079059795556,latest_month,202608261301,0,2600,8
3-1-2,0.024229377768113763,2026-08-26,0.38040123095938605,0,0.08514739994910771,3攻め頭,15.7,0.12087615318282684,latest_month,202608261301,0,1700,5
