month,regime,feature,beta,fallback_global,train_races
2026-05,INNER,t_h4_attack_x_is_outer56,-0.1769732788720716,0,96
2026-05,INNER,t_h4_attack_x_is_inner_edge3,0.32964718605900856,0,96
2026-05,INNER,t_h4_attack_x_is_outer_edge5,0.06939239452692406,0,96
2026-05,INNER,t_h4_attack_x_cur_orig_lap,-0.642383911297787,0,96
2026-05,INNER,t_h4_attack_x_cur_orig_turn,0.040507080916536015,0,96
2026-05,INNER,t_h4_attack_x_cur_orig_straight,-0.5216308657849994,0,96
2026-05,INNER,t_h4_attack_x_cur_st,1.0846753638207334,0,96
2026-05,INNER,pair_same_side4,-0.04154215715253811,0,96
2026-05,INNER,pair_third_inner,-0.04154215715253811,0,96
2026-05,INNER,pair_third_outer,0.04154215715253811,0,96
2026-05,INNER,pair_adjacent,0.25772265973072106,0,96
2026-05,INNER,pair_distance,0.4464385009751185,0,96
2026-05,INNER,pair_third_minus_second,-0.060412643529747956,0,96
2026-05,INNER,pair_second_is1,-6.725821412179733e-16,0,96
2026-05,INNER,pair_second_is2,-1.409757820608441e-16,0,96
2026-05,INNER,pair_second_is3,7.723600092343117e-16,0,96
2026-05,INNER,diff_v93_national,0.39620829735919666,0,96
2026-05,INNER,diff_v93_local,0.1614223296582961,0,96
2026-05,INNER,diff_v93_motor,-0.03514908454257336,0,96
2026-05,INNER,diff_v93_grade,-0.500685833003994,0,96
2026-05,INNER,diff_v93_nst,-0.6957139531589874,0,96
2026-05,INNER,diff_pref_pl_all_p2,0.2036989022375723,0,96
2026-05,INNER,diff_pref_pl_all_win,-0.14901659608805168,0,96
2026-05,INNER,diff_pref_pl_frame_p2,0.2682618288503242,0,96
2026-05,INNER,diff_pref_pl_recent_p2,-0.047752344491626485,0,96
2026-05,INNER,diff_pref_pl_frame_win,-1.0436608761340784,0,96
2026-05,INNER,diff_suf_st_raw,-0.6065399209201507,0,96
2026-05,INNER,diff_suf_st_raw_strength,-0.1270258066991118,0,96
2026-05,INNER,diff_suf_st_corr_strength,-1.0061923546014815,0,96
2026-05,INNER,diff_cur_ex,-0.10614893412516074,0,96
2026-05,INNER,diff_cur_st,-0.12702580669910876,0,96
2026-05,INNER,diff_cur_orig_lap,0.19693185044399858,0,96
2026-05,INNER,diff_cur_orig_turn,-0.13263607903938132,0,96
2026-05,INNER,diff_cur_orig_straight,0.11866705962929337,0,96
2026-05,INNER,diff_cur_orig_avg,0.14766141848452374,0,96
2026-05,OUTER,t_v93_national,0.6561362606579563,0,47
2026-05,OUTER,t_v93_local,0.09683350835818952,0,47
2026-05,OUTER,t_cur_st,0.007984507346801619,0,47
2026-05,OUTER,t_cur_orig_lap,0.21343399909214603,0,47
2026-05,OUTER,t_cur_orig_turn,0.3755177121670938,0,47
2026-05,OUTER,t_cur_orig_straight,0.7904187756512031,0,47
2026-05,OUTER,t_pref_pl_all_p2,0.12236876962386672,0,47
2026-05,OUTER,t_pref_pl_all_win,0.8355211068008305,0,47
2026-05,OUTER,t_pref_pl_recent_p2,-0.5827038255572335,0,47
2026-05,OUTER,t_is_boat1,0.10812994612736719,0,47
2026-05,OUTER,t_is_boat2,-0.0460172660147171,0,47
2026-05,OUTER,t_is_boat3,-0.07235408581241637,0,47
2026-05,OUTER,t_is_boat5,0.03132532491803617,0,47
2026-05,OUTER,t_is_boat6,-0.014064183158712816,0,47
2026-05,OUTER,t_is_inner123,-0.010241405699763523,0,47
2026-05,OUTER,t_is_outer56,0.010241405699763523,0,47
2026-05,OUTER,t_is_inner_edge3,-0.07235408581241637,0,47
2026-05,OUTER,t_is_outer_edge5,0.03132532491803617,0,47
2026-05,OUTER,t_h4_attack,1.736881411067921e-15,0,47
2026-05,OUTER,t_cur_st__vs4,0.0008472330951276622,0,47
2026-05,OUTER,t_cur_st__abs4,0.4925568665867605,0,47
2026-05,OUTER,t_cur_orig_lap__vs4,0.14169491742167756,0,47
2026-05,OUTER,t_cur_orig_lap__abs4,0.04977477769089339,0,47
2026-05,OUTER,t_cur_orig_turn__vs4,0.2682578308635334,0,47
2026-05,OUTER,t_cur_orig_turn__abs4,0.09005235674987633,0,47
2026-05,OUTER,t_cur_orig_straight__vs4,0.5255249327565514,0,47
2026-05,OUTER,t_cur_orig_straight__abs4,0.18550632585940963,0,47
2026-05,OUTER,t_h4_attack_x_is_inner123,-0.25261648714913965,0,47
2026-05,OUTER,t_h4_attack_x_is_outer56,0.27486317779088,0,47
2026-05,OUTER,t_h4_attack_x_is_inner_edge3,-0.19870670747331043,0,47
2026-05,OUTER,t_h4_attack_x_is_outer_edge5,-0.30200864377598824,0,47
2026-05,OUTER,t_h4_attack_x_cur_orig_lap,-0.6497817108875918,0,47
2026-05,OUTER,t_h4_attack_x_cur_orig_turn,-0.5636421987109235,0,47
2026-05,OUTER,t_h4_attack_x_cur_orig_straight,-1.4010590078709817,0,47
2026-05,OUTER,t_h4_attack_x_cur_st,0.9482617665055196,0,47
2026-05,OUTER,pair_same_side4,0.010241405699763523,0,47
2026-05,OUTER,pair_third_inner,-0.010241405699763523,0,47
2026-05,OUTER,pair_third_outer,0.010241405699763523,0,47
2026-05,OUTER,pair_adjacent,0.010241405699763523,0,47
2026-05,OUTER,pair_distance,0.04504960304660461,0,47
2026-05,OUTER,pair_third_minus_second,-0.038190348567995504,0,47
2026-05,OUTER,pair_second_is5,-1.5490166879477038e-16,0,47
2026-05,OUTER,pair_second_is6,-7.38961392241619e-17,0,47
2026-05,OUTER,diff_v93_national,0.4469907690790986,0,47
2026-05,OUTER,diff_v93_local,0.0620736145731656,0,47
2026-05,OUTER,diff_v93_motor,0.5637746291316593,0,47
2026-05,OUTER,diff_v93_grade,-0.5025010091893655,0,47
2026-05,OUTER,diff_v93_nst,-0.35300508215059156,0,47
2026-05,OUTER,diff_pref_pl_all_p2,0.08592690954077528,0,47
2026-05,OUTER,diff_pref_pl_all_win,0.47847103693544785,0,47
2026-05,OUTER,diff_pref_pl_frame_p2,-0.8897502907285214,0,47
2026-05,OUTER,diff_pref_pl_recent_p2,-0.417509507452592,0,47
2026-05,OUTER,diff_pref_pl_frame_win,0.5625276468747737,0,47
2026-05,OUTER,diff_suf_st_raw,0.25340743880845423,0,47
2026-05,OUTER,diff_suf_st_raw_strength,0.0054956097966317174,0,47
2026-05,OUTER,diff_suf_st_corr_strength,-1.385664126254765,0,47
2026-05,OUTER,diff_cur_ex,-0.1888200660772917,0,47
2026-05,OUTER,diff_cur_st,-0.0037723025812247935,0,47
2026-05,OUTER,diff_cur_orig_lap,0.13898973977894838,0,47
2026-05,OUTER,diff_cur_orig_turn,0.2394019239179524,0,47
2026-05,OUTER,diff_cur_orig_straight,0.5205824120483925,0,47
2026-05,OUTER,diff_cur_orig_avg,-0.6685618652307437,0,47
2026-06,INNER,t_v93_national,0.36788051732310645,0,123
2026-06,INNER,t_v93_local,0.13589263215937714,0,123
2026-06,INNER,t_cur_st,-0.21517503994949772,0,123
2026-06,INNER,t_cur_orig_lap,0.22788748367698253,0,123
2026-06,INNER,t_cur_orig_turn,-0.2082799742468556,0,123
2026-06,INNER,t_cur_orig_straight,0.21203221214223913,0,123
2026-06,INNER,t_pref_pl_all_p2,0.1639156558862123,0,123
2026-06,INNER,t_pref_pl_all_win,-0.29781405431215435,0,123
2026-06,INNER,t_pref_pl_recent_p2,0.09593770486959582,0,123
2026-06,INNER,t_is_boat1,0.22549686535456673,0,123
2026-06,INNER,t_is_boat2,-0.1694690355520344,0,123
2026-06,INNER,t_is_boat3,-0.18068844230337222,0,123
2026-06,INNER,t_is_boat5,0.055132047440067264,0,123
2026-06,INNER,t_is_boat6,0.08862877476433775,0,123
2026-06,INNER,t_is_inner123,-0.12450052409795342,0,123
2026-06,INNER,t_is_outer56,0.12450052409795342,0,123
2026-06,INNER,t_is_inner_edge3,-0.18068844230337222,0,123
2026-06,INNER,t_is_outer_edge5,0.055132047440067264,0,123
2026-06,INNER,t_h4_attack,5.722196631543451e-16,0,123
2026-06,INNER,t_cur_st__vs4,-0.23720600679959172,0,123
2026-06,INNER,t_cur_st__abs4,0.23256940051743913,0,123
2026-06,INNER,t_cur_orig_lap__vs4,0.15946391089620726,0,123
2026-06,INNER,t_cur_orig_lap__abs4,-0.1345373264613086,0,123
2026-06,INNER,t_cur_orig_turn__vs4,-0.14291547111582634,0,123
2026-06,INNER,t_cur_orig_turn__abs4,0.10027212574104936,0,123
2026-06,INNER,t_cur_orig_straight__vs4,0.14762863380768845,0,123
2026-06,INNER,t_cur_orig_straight__abs4,-0.0064262729757313735,0,123
2026-06,INNER,t_h4_attack_x_is_inner123,0.5041785111481661,0,123
2026-06,INNER,t_h4_attack_x_is_outer56,-0.5041785111481638,0,123
2026-06,INNER,t_h4_attack_x_is_inner_edge3,0.09973122303817297,0,123
2026-06,INNER,t_h4_attack_x_is_outer_edge5,0.3392041103470027,0,123
2026-06,INNER,t_h4_attack_x_cur_orig_lap,-0.48545438914331657,0,123
2026-06,INNER,t_h4_attack_x_cur_orig_turn,0.42830720820800167,0,123
2026-06,INNER,t_h4_attack_x_cur_orig_straight,-0.566248786019426,0,123
2026-06,INNER,t_h4_attack_x_cur_st,0.922132628891197,0,123
2026-06,INNER,pair_same_side4,-0.12450052409795342,0,123
2026-06,INNER,pair_third_inner,-0.12450052409795342,0,123
2026-06,INNER,pair_third_outer,0.12450052409795342,0,123
2026-06,INNER,pair_adjacent,0.24759584950152635,0,123
2026-06,INNER,pair_distance,0.2588066548879105,0,123
2026-06,INNER,pair_third_minus_second,0.0384505929487631,0,123
2026-06,INNER,pair_second_is1,-1.8972362732363e-15,0,123
2026-06,INNER,pair_second_is2,1.1423496296928761e-15,0,123
2026-06,INNER,pair_second_is3,1.215504562595848e-15,0,123
2026-06,INNER,diff_v93_national,0.26824923055079336,0,123
2026-06,INNER,diff_v93_local,0.09907780674688124,0,123
2026-06,INNER,diff_v93_motor,0.06725779381275307,0,123
2026-06,INNER,diff_v93_grade,-0.14402632840658203,0,123
2026-06,INNER,diff_v93_nst,-0.5164756614924506,0,123
2026-06,INNER,diff_pref_pl_all_p2,0.1236698700940418,0,123
2026-06,INNER,diff_pref_pl_all_win,-0.20988331245283912,0,123
2026-06,INNER,diff_pref_pl_frame_p2,0.36786389983720025,0,123
2026-06,INNER,diff_pref_pl_recent_p2,0.06981437213454603,0,123
2026-06,INNER,diff_pref_pl_frame_win,-0.962255562932509,0,123
2026-06,INNER,diff_suf_st_raw,-0.4316860329919737,0,123
2026-06,INNER,diff_suf_st_raw_strength,-0.1437559793135289,0,123
2026-06,INNER,diff_suf_st_corr_strength,-0.5595249437279604,0,123
2026-06,INNER,diff_cur_ex,-0.08086172815443483,0,123
2026-06,INNER,diff_cur_st,-0.14375597931352602,0,123
2026-06,INNER,diff_cur_orig_lap,0.16209968137950523,0,123
2026-06,INNER,diff_cur_orig_turn,-0.14531264342356914,0,123
2026-06,INNER,diff_cur_orig_straight,0.13803876232351037,0,123
2026-06,INNER,diff_cur_orig_avg,-0.047972546474424435,0,123
2026-06,OUTER,t_v93_national,0.4365515083763977,0,56
2026-06,OUTER,t_v93_local,0.1719951646671968,0,56
2026-06,OUTER,t_cur_st,-0.07975130357434777,0,56
2026-06,OUTER,t_cur_orig_lap,0.269228289032763,0,56
2026-06,OUTER,t_cur_orig_turn,0.4503696728872528,0,56
2026-06,OUTER,t_cur_orig_straight,0.9236558718241498,0,56
2026-06,OUTER,t_pref_pl_all_p2,0.11317507124747103,0,56
2026-06,OUTER,t_pref_pl_all_win,0.9663200640388268,0,56
2026-06,OUTER,t_pref_pl_recent_p2,-0.6656951877327696,0,56
2026-06,OUTER,t_is_boat1,0.17360153465625702,0,56
2026-06,OUTER,t_is_boat2,-0.005353644222328539,0,56
2026-06,OUTER,t_is_boat3,-0.22316462430663597,0,56
2026-06,OUTER,t_is_boat5,-0.011081191813422408,0,56
2026-06,OUTER,t_is_boat6,0.0765835714933035,0,56
2026-06,OUTER,t_is_inner123,-0.054916733872708845,0,56
2026-06,OUTER,t_is_outer56,0.054916733872708845,0,56
2026-06,OUTER,t_is_inner_edge3,-0.22316462430663597,0,56
2026-06,OUTER,t_is_outer_edge5,-0.011081191813422408,0,56
2026-06,OUTER,t_h4_attack,1.7226552868544847e-15,0,56
2026-06,OUTER,t_cur_st__vs4,-0.06760826407231375,0,56
2026-06,OUTER,t_cur_st__abs4,0.5426391514897125,0,56
2026-06,OUTER,t_cur_orig_lap__vs4,0.18459746858397788,0,56
2026-06,OUTER,t_cur_orig_lap__abs4,0.02463927697446022,0,56
2026-06,OUTER,t_cur_orig_turn__vs4,0.31019407006171,0,56
2026-06,OUTER,t_cur_orig_turn__abs4,0.02887360629204878,0,56
2026-06,OUTER,t_cur_orig_straight__vs4,0.6375199308229822,0,56
2026-06,OUTER,t_cur_orig_straight__abs4,0.1183075072474038,0,56
2026-06,OUTER,t_h4_attack_x_is_inner123,-0.10406030006468203,0,56
2026-06,OUTER,t_h4_attack_x_is_outer56,0.11232588889688133,0,56
2026-06,OUTER,t_h4_attack_x_is_inner_edge3,0.12561333123464233,0,56
2026-06,OUTER,t_h4_attack_x_is_outer_edge5,-0.1570750342311687,0,56
2026-06,OUTER,t_h4_attack_x_cur_orig_lap,-0.6898690822850158,0,56
2026-06,OUTER,t_h4_attack_x_cur_orig_turn,-0.5825285584325879,0,56
2026-06,OUTER,t_h4_attack_x_cur_orig_straight,-1.6054816493853452,0,56
2026-06,OUTER,t_h4_attack_x_cur_st,1.0024739952966986,0,56
2026-06,OUTER,pair_same_side4,0.054916733872708845,0,56
2026-06,OUTER,pair_third_inner,-0.054916733872708845,0,56
2026-06,OUTER,pair_third_outer,0.054916733872708845,0,56
2026-06,OUTER,pair_adjacent,0.054916733872708845,0,56
2026-06,OUTER,pair_distance,0.0958847468999892,0,56
2026-06,OUTER,pair_third_minus_second,-0.04012573406113558,0,56
2026-06,OUTER,pair_second_is5,-6.309370830201627e-16,0,56
2026-06,OUTER,pair_second_is6,6.309370830201627e-16,0,56
2026-06,OUTER,diff_v93_national,0.30094507272218146,0,56
2026-06,OUTER,diff_v93_local,0.11386921128423018,0,56
2026-06,OUTER,diff_v93_motor,0.6104098444052403,0,56
2026-06,OUTER,diff_v93_grade,-0.10784026965269294,0,56
2026-06,OUTER,diff_v93_nst,-0.38811900875870964,0,56
2026-06,OUTER,diff_pref_pl_all_p2,0.07982517975456861,0,56
2026-06,OUTER,diff_pref_pl_all_win,0.5619867906266768,0,56
2026-06,OUTER,diff_pref_pl_frame_p2,-0.5566108691381122,0,56
2026-06,OUTER,diff_pref_pl_recent_p2,-0.473842789490411,0,56
2026-06,OUTER,diff_pref_pl_frame_win,0.4116265423149636,0,56
2026-06,OUTER,diff_suf_st_raw,0.08328233524690752,0,56
2026-06,OUTER,diff_suf_st_raw_strength,-0.05362935907566001,0,56
2026-06,OUTER,diff_suf_st_corr_strength,-1.3248104776898342,0,56
2026-06,OUTER,diff_cur_ex,0.1468846482881563,0,56
2026-06,OUTER,diff_cur_st,-0.08380819092305455,0,56
2026-06,OUTER,diff_cur_orig_lap,0.1804210005178139,0,56
2026-06,OUTER,diff_cur_orig_turn,0.2839151572019102,0,56
2026-06,OUTER,diff_cur_orig_straight,0.6017561384052119,0,56
2026-06,OUTER,diff_cur_orig_avg,-0.6632130688914647,0,56
