actual_combo,actual_rank20,actual_second_rank,actual_third_rank,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,delta_CORR20_v91,delta_CORR25_v91,delta_CORR32_v91,delta_CORR35_v91,delta_RAW20_v91,delta_RAW25_v91,delta_RAW32_v91,delta_RAW35_v91,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,payout100,period_v90,period_v91,preview_comp,production_buy,race_code,ranked_others,relative_deg,relative_wind,route_hit,score,score_BASE_v91,score_CORR20_v91,score_CORR25_v91,score_CORR32_v91,score_CORR35_v91,score_RAW20_v91,score_RAW25_v91,score_RAW32_v91,score_RAW35_v91,score_wind_v83,st5_combo_corr_v90,st5_combo_raw_v90,st_bias1_v90,st_bias2_v90,st_bias3_v90,st_bias4_v90,st_bias5_v90,st_bias6_v90,st_corr_rank_b1,st_corr_rank_b2,st_corr_rank_b3,st_corr_rank_b4,st_corr_rank_b5,st_corr_rank_b6,st_corr_strength_b1,st_corr_strength_b2,st_corr_strength_b3,st_corr_strength_b4,st_corr_strength_b5,st_corr_strength_b6,st_raw_b1,st_raw_b2,st_raw_b3,st_raw_b4,st_raw_b5,st_raw_b6,st_raw_rank_b1,st_raw_rank_b2,st_raw_rank_b3,st_raw_rank_b4,st_raw_rank_b5,st_raw_rank_b6,st_raw_strength_b1,st_raw_strength_b2,st_raw_strength_b3,st_raw_strength_b4,st_raw_strength_b5,st_raw_strength_b6,st_source_v90,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,v91_avg,v91_base_comp_recalc,v91_ex,v91_st_corr,v91_st_raw,v91_straight,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
1-4-2,0,0,3,1,1,0,0,2026-06-28,8.0,4.0,,,8.0,4.0,,,1,4,1,snapshot,same,A,1,1,1,4,0,1.8494,0.9623,逃げ,4カドまくり,460,recent3,recent3,0.595,0,202606282407,1-5-2-3-6,315,追い,0,61.3094,61.3094,69.3094,65.3094,,,69.3094,65.3094,,,59.3094,,,-0.006132,0.007138,0.002691,0.001386,-0.004072,-0.001011,3,1,6,5,2,4,0.6,1.0,0.0,0.2,0.8,0.4,0.04,0.02,0.14,0.12,0.03,0.09,3,1,6,5,2,4,0.6,1.0,0.0,0.2,0.8,0.4,snapshot,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-3;4-5-2;4-2-5;4-1-6;4-3-1;4-5-3;4-3-5;4-5-6;4-6-1;4-2-3;4-3-2;4-6-5;4-2-6;4-6-2;4-3-6;4-6-3,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,0,-0.04,1.0,0.595,0.5,0.2,0.2,1.0,1,1,24,大村,-2.0,0-2m,追い_0-2m,unfavorable,8,15.0,-8.5714,23.5714,100,snapshot,1.0,1
1-3-4,0,0,3,0,0,0,0,2026-06-28,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,snapshot,same,B,1,1,1,3,0,1.8672,0.9668,抜き,3まくり,1260,recent3,recent3,0.439,0,202606282412,5-1-4-2-6,225,左横,0,45.5572,45.5572,,,43.9572,42.7572,,,43.9572,42.7572,43.5572,,,-0.006132,0.007138,0.002691,0.001386,-0.004072,-0.001011,1,3,5,4,2,6,1.0,0.6,0.2,0.4,0.8,0.0,-0.01,0.08,0.1,0.09,0.05,0.12,1,3,5,4,2,6,1.0,0.6,0.2,0.4,0.8,0.0,snapshot,0,0,3-5-1;3-1-5;3-5-4;3-4-5;3-5-2;3-1-4;3-4-1;3-5-6;3-2-5;3-1-2;3-2-1;3-1-6;3-6-5;3-4-2;3-2-4;3-6-1;3-4-6;3-6-4;3-2-6;3-6-2,3-5-1;3-5-4;3-5-2;3-1-5;3-1-4;3-1-2,0,-0.21,0.6,0.439,0.6,0.2,0.2,0.4,1,1,24,大村,-2.0,0-2m,左横_0-2m,unfavorable,6,19.1919,-5.7559,24.9478,99,snapshot,1.0,1
4-1-6,0,1,2,0,0,0,0,2026-06-29,,,0.0,0.0,,,0.0,0.0,0,2,0,snapshot,changed,B,1,1,1,3,0,-0.7692,0.3077,差し,3まくり,9840,recent3,recent3,0.35833,0,202606290209,1-6-5-4-2,135,向かい,0,35.0141,35.0141,,,35.0141,35.0141,,,35.0141,35.0141,35.0141,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,4,5,6,2,1,3,0.4,0.2,0.0,0.8,1.0,0.6,0.06,0.08,0.14,-0.01,-0.02,0.03,4,5,6,2,1,3,0.4,0.2,0.0,0.8,1.0,0.6,snapshot,0,0,3-1-6;3-6-1;3-1-5;3-5-1;3-1-4;3-6-5;3-5-6;3-1-2;3-4-1;3-6-4;3-4-6;3-6-2;3-2-1;3-5-4;3-4-5;3-2-6;3-5-2;3-2-5;3-4-2;3-2-4,3-1-6;3-1-5;3-1-4;3-6-1;3-6-5;3-6-4,-0.5,-0.05,0.66667,0.358333,0.0,0.0,0.0,1.0,1,1,2,戸田,0.0,0-2m,向かい_0-2m,neutral,4,22.807,-2.1408,24.9478,57,snapshot,2.0,4
1-2-5,0,4,1,0,0,0,0,2026-06-29,-2.0,-1.0,,,-2.0,-1.0,,,1,4,1,snapshot,same,B,1,1,1,4,0,-1.5167,0.1208,逃げ,4カドまくり,1270,recent3,recent3,0.381,0,202606290212,5-6-1-2-3,180,向かい,0,36.5433,36.5433,34.5433,35.5433,,,34.5433,35.5433,,,34.5433,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,3,6,2,4,1,5,0.6,0.0,0.8,0.4,1.0,0.2,0.08,0.18,0.06,0.09,-0.04,0.09,3,6,2,4,1,5,0.6,0.0,0.8,0.4,1.0,0.2,snapshot,0,0,4-5-6;4-6-5;4-5-1;4-1-5;4-5-2;4-6-1;4-1-6;4-5-3;4-2-5;4-6-2;4-2-6;4-6-3;4-3-5;4-1-2;4-2-1;4-3-6;4-1-3;4-3-1;4-2-3;4-3-2,4-5-6;4-5-1;4-5-2;4-6-5;4-6-1;4-6-2,0,-0.04,0.53333,0.381,0.4,0.4,0.4,0.2,1,1,2,戸田,-2.0,0-2m,向かい_0-2m,unfavorable,5,15.9091,-7.6623,23.5714,44,snapshot,2.0,1
2-1-3,0,1,4,0,0,0,0,2026-06-29,3.0,1.5,,,3.0,1.5,,,1,4,1,snapshot,same,B,0,1,1,4,0,-0.9705,0.2574,差し,4カドまくり,5070,recent3,recent3,0.326,0,202606290301,1-5-2-3-6,205,向かい,0,31.5895,31.5895,34.5895,33.0895,,,34.5895,33.0895,,,29.5895,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,1,2,4,5,3,6,1.0,0.8,0.4,0.2,0.6,0.0,0.03,0.07,0.13,0.14,0.09,0.14,1,2,4,5,3,6,1.0,0.8,0.4,0.2,0.6,0.0,snapshot,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-3;4-5-2;4-2-5;4-1-6;4-3-1;4-5-3;4-3-5;4-5-6;4-6-1;4-2-3;4-3-2;4-6-5;4-2-6;4-6-2;4-3-6;4-6-3,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,0,-0.04,0.5,0.326,0.2,0.2,0.2,0.5,1,1,3,江戸川,-2.0,0-2m,向かい_0-2m,unfavorable,2,15.9091,-7.6623,23.5714,44,snapshot,1.0,2
4-1-5,18,5,3,0,0,0,0,2026-06-29,5.0,2.5,,,5.0,2.5,,,1,4,1,snapshot,same,B,0,1,1,4,1,-1.3163,0.1709,抜き,4カドまくり,8110,recent3,recent3,0.49,0,202606290310,2-6-5-3-1,340,追い,0,50.6837,50.6837,55.6837,53.1837,,,55.6837,53.1837,,,48.6837,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,5,1,2,6,4,3,0.2,1.0,0.8,0.0,0.4,0.6,0.07,-0.09,0.01,0.19,0.06,0.01,5,1,2,6,4,3,0.2,1.0,0.8,0.0,0.4,0.6,snapshot,1,0,4-2-6;4-6-2;4-2-5;4-5-2;4-2-3;4-6-5;4-5-6;4-2-1;4-3-2;4-6-3;4-3-6;4-6-1;4-1-2;4-5-3;4-3-5;4-1-6;4-5-1;4-1-5;4-3-1;4-1-3,4-2-6;4-2-5;4-2-3;4-6-2;4-6-5;4-6-3,0.5,3.0,0.5,0.49,1.0,0.0,0.0,0.5,1,1,3,江戸川,-2.0,0-2m,追い_0-2m,unfavorable,5,15.0,-8.5714,23.5714,100,snapshot,2.0,4
1-2-6,0,4,3,1,1,1,1,2026-06-29,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,snapshot,same,S,1,1,1,3,0,1.514,0.8785,逃げ,3まくり,7380,recent3,recent3,0.69567,1,202606290804,5-1-6-2-4,270,左横,0,71.0307,71.0307,,,69.4307,68.2307,,,69.4307,68.2307,69.0307,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,6,5,3,4,2,1,0.0,0.2,0.6,0.4,0.8,1.0,0.11,0.04,-0.04,-0.03,-0.11,-0.15,6,5,3,4,2,1,0.0,0.2,0.6,0.4,0.8,1.0,snapshot,0,0,3-5-1;3-1-5;3-5-6;3-6-5;3-5-2;3-1-6;3-6-1;3-5-4;3-2-5;3-1-2;3-2-1;3-1-4;3-4-5;3-6-2;3-2-6;3-4-1;3-6-4;3-4-6;3-2-4;3-4-2,3-5-1;3-5-6;3-5-2;3-1-5;3-1-6;3-1-2,-0.5,-0.05,0.53333,0.695667,1.0,0.6,0.6,0.6,1,1,8,常滑,-2.0,0-2m,左横_0-2m,unfavorable,5,19.1919,-5.7559,24.9478,99,snapshot,2.0,1
4-6-1,7,3,2,1,1,0,0,2026-06-29,-8.0,-4.0,,,-8.0,-4.0,,,1,4,1,snapshot,same,A,1,1,1,4,1,0.5697,0.6424,まくり,4カドまくり,14890,recent3,recent3,0.617,0,202606290806,5-1-6-2-3,270,左横,1,61.0797,61.0797,53.0797,57.0797,,,53.0797,57.0797,,,63.0797,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,6,5,4,1,3,2,0.0,0.2,0.4,1.0,0.6,0.8,0.26,0.25,0.22,0.14,0.2,0.2,6,5,4,1,2,3,0.0,0.2,0.4,1.0,0.8,0.6,snapshot,1,0,4-5-1;4-1-5;4-5-6;4-6-5;4-5-2;4-1-6;4-6-1;4-5-3;4-2-5;4-1-2;4-2-1;4-1-3;4-3-5;4-6-2;4-2-6;4-3-1;4-6-3;4-3-6;4-2-3;4-3-2,4-5-1;4-5-6;4-5-2;4-1-5;4-1-6;4-1-2,-0.5,-1.19,0.53333,0.617,0.6,1.0,1.0,0.2,1,1,8,常滑,2.0,3-4m,左横_3-4m,favorable,5,32.6087,9.0373,23.5714,46,snapshot,3.0,4
3-2-5,2,2,1,1,1,0,0,2026-06-29,,,-0.8,-1.4,,,-0.8,-1.4,1,3,1,snapshot,same,A,1,1,1,3,1,0.4357,0.6089,まくり差し,3まくり,1160,recent3,recent3,0.617,1,202606290809,5-2-1-4-6,270,左横,0,61.9257,61.9257,,,61.1257,60.5257,,,61.1257,60.5257,59.9257,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,5,2,4,1,3,6,0.2,0.8,0.4,1.0,0.6,0.0,0.17,0.1,0.12,0.08,0.11,0.26,5,2,4,1,3,6,0.2,0.8,0.4,1.0,0.6,0.0,snapshot,1,1,3-5-2;3-2-5;3-5-1;3-1-5;3-5-4;3-2-1;3-1-2;3-5-6;3-4-5;3-2-4;3-4-2;3-2-6;3-6-5;3-1-4;3-4-1;3-6-2;3-1-6;3-6-1;3-4-6;3-6-4,3-5-2;3-5-1;3-5-4;3-2-5;3-2-1;3-2-4,0,-0.21,0.8,0.617,0.6,0.4,0.4,0.8,1,1,8,常滑,-2.0,0-2m,左横_0-2m,unfavorable,5,19.1919,-5.7559,24.9478,99,snapshot,2.0,3
1-6-4,0,1,0,0,0,0,0,2026-06-29,10.0,5.0,,,10.0,5.0,,,1,4,1,snapshot,same,B,1,1,1,4,0,0.3654,0.5914,逃げ,4カドまくり,2100,recent3,recent3,0.447,0,202606291109,6-1-2-5-3,45,右横,0,45.0254,45.0254,55.0254,50.0254,,,55.0254,50.0254,,,45.0254,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,1,3,4,6,5,2,1.0,0.6,0.4,0.0,0.2,0.8,0.03,0.05,0.08,0.27,0.23,0.04,1,3,4,6,5,2,1.0,0.6,0.4,0.0,0.2,0.8,snapshot,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-5;4-1-2;4-2-1;4-6-3;4-5-6;4-1-5;4-5-1;4-1-3;4-3-6;4-2-5;4-5-2;4-3-1;4-2-3;4-3-2;4-5-3;4-3-5,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0,-0.04,0.6,0.447,0.4,0.0,0.0,1.0,1,1,11,びわこ,0.0,3-4m,右横_3-4m,neutral,2,31.25,7.6786,23.5714,32,snapshot,4.0,1
1-3-2,0,0,4,1,1,0,0,2026-06-29,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,snapshot,same,A,1,1,1,3,0,0.4357,0.6089,逃げ,3まくり,1810,recent3,recent3,0.561,1,202606291110,4-1-6-2-5,45,右横,0,56.3257,56.3257,,,54.7257,53.5257,,,54.7257,53.5257,58.3257,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,6,5,4,3,2,1,0.0,0.2,0.4,0.6,0.8,1.0,0.19,0.09,0.03,0.01,-0.03,-0.11,6,5,4,3,2,1,0.0,0.2,0.4,0.6,0.8,1.0,snapshot,0,0,3-4-1;3-1-4;3-4-6;3-6-4;3-4-2;3-1-6;3-6-1;3-4-5;3-2-4;3-1-2;3-2-1;3-1-5;3-5-4;3-6-2;3-2-6;3-5-1;3-6-5;3-5-6;3-2-5;3-5-2,3-4-1;3-4-6;3-4-2;3-1-4;3-1-6;3-1-2,0,-0.21,0.4,0.561,0.8,0.4,0.4,0.6,1,1,11,びわこ,2.0,3-4m,右横_3-4m,favorable,2,30.7692,5.8214,24.9478,65,snapshot,3.0,1
3-1-4,0,1,0,0,0,0,0,2026-06-29,8.0,4.0,,,8.0,4.0,,,1,4,1,snapshot,same,B,1,1,1,4,0,0.5029,0.6257,まくり差し,4カドまくり,5100,recent3,recent3,0.525,0,202606291111,1-5-6-2-3,45,右横,0,52.9629,52.9629,60.9629,56.9629,,,60.9629,56.9629,,,52.9629,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,2,5,4,6,1,3,0.8,0.2,0.4,0.0,1.0,0.6,0.04,0.19,0.1,0.24,0.01,0.06,2,5,4,6,1,3,0.8,0.2,0.4,0.0,1.0,0.6,snapshot,0,0,4-1-5;4-5-1;4-1-6;4-6-1;4-1-2;4-5-6;4-6-5;4-1-3;4-2-1;4-5-2;4-2-5;4-5-3;4-3-1;4-6-2;4-2-6;4-3-5;4-6-3;4-3-6;4-2-3;4-3-2,4-1-5;4-1-6;4-1-2;4-5-1;4-5-6;4-5-2,0,-0.04,0.66667,0.525,0.8,0.0,0.0,0.8,1,1,11,びわこ,0.0,0-2m,右横_0-2m,neutral,2,22.8571,-0.7143,23.5714,70,snapshot,2.0,3
6-3-1,0,0,4,1,1,0,0,2026-06-29,,,1.6,2.8,,,1.6,2.8,1,3,1,snapshot,same,A,1,1,1,3,0,-0.7951,0.3012,抜き,3まくり,32660,recent3,recent3,0.617,1,202606291304,4-5-6-1-2,270,左横,0,60.6949,60.6949,,,62.2949,63.4949,,,62.2949,63.4949,60.6949,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,5,6,1,4,3,2,0.2,0.0,1.0,0.4,0.6,0.8,0.08,0.3,0.03,0.08,0.05,0.03,4,6,1,5,3,2,0.4,0.0,1.0,0.2,0.6,0.8,snapshot,0,0,3-4-5;3-5-4;3-4-6;3-6-4;3-4-1;3-5-6;3-6-5;3-4-2;3-1-4;3-5-1;3-1-5;3-5-2;3-2-4;3-6-1;3-1-6;3-2-5;3-6-2;3-2-6;3-1-2;3-2-1,3-4-5;3-4-6;3-4-1;3-5-4;3-5-6;3-5-1,0,-0.21,0.2,0.617,0.6,1.0,1.0,0.5,1,1,13,尼崎,0.0,3-4m,左横_3-4m,neutral,7,25.974,1.0262,24.9478,77,snapshot,4.0,6
1-3-2,0,0,5,0,0,0,0,2026-06-29,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,snapshot,same,B,1,1,1,3,0,1.0769,0.7692,逃げ,3まくり,1450,recent3,recent3,0.42633,0,202606291712,1-5-4-6-2,135,向かい,0,43.5003,43.5003,,,41.9003,40.7003,,,41.9003,40.7003,45.5003,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,2,4,6,3,1,5,0.8,0.4,0.0,0.6,1.0,0.2,0.1,0.12,0.33,0.11,0.04,0.19,2,4,6,3,1,5,0.8,0.4,0.0,0.6,1.0,0.2,snapshot,0,0,3-1-5;3-5-1;3-1-4;3-4-1;3-1-6;3-5-4;3-4-5;3-1-2;3-6-1;3-5-6;3-6-5;3-5-2;3-2-1;3-4-6;3-6-4;3-2-5;3-4-2;3-2-4;3-6-2;3-2-6,3-1-5;3-1-4;3-1-6;3-5-1;3-5-4;3-5-6,0,-0.21,0.66667,0.426333,0.4,0.0,0.0,0.8,1,1,17,宮島,2.0,3-4m,向かい_3-4m,favorable,6,32.0755,7.1277,24.9478,53,snapshot,3.0,1
5-6-4,0,1,0,1,1,1,1,2026-06-29,-6.0,-3.0,,,-6.0,-3.0,,,1,4,1,snapshot,same,S,1,1,1,4,0,-1.1395,0.2151,まくり差し,4カドまくり,30460,recent3,recent3,0.753,0,202606292007,6-1-5-2-3,0,追い,0,74.1205,74.1205,68.1205,71.1205,,,68.1205,71.1205,,,72.1205,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,3,2,5,1,4,6,0.6,0.8,0.2,1.0,0.4,0.0,0.16,0.14,0.2,0.11,0.17,0.3,3,2,5,1,4,6,0.6,0.8,0.2,1.0,0.4,0.0,snapshot,0,0,4-6-1;4-1-6;4-6-5;4-5-6;4-6-2;4-1-5;4-5-1;4-6-3;4-2-6;4-1-2;4-2-1;4-1-3;4-3-6;4-5-2;4-2-5;4-3-1;4-5-3;4-3-5;4-2-3;4-3-2,4-6-1;4-6-5;4-6-2;4-1-6;4-1-5;4-1-2,0,-0.04,0.4,0.753,1.0,1.0,1.0,0.4,1,1,20,若松,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,snapshot,1.0,5
1-4-3,0,0,5,1,1,0,0,2026-06-29,2.0,1.0,,,2.0,1.0,,,1,4,1,snapshot,same,A,1,1,1,4,0,-1.8546,0.0363,逃げ,4カドまくり,3950,recent3,recent3,0.609,0,202606292011,1-2-5-6-3,,missing,0,59.0054,59.0054,61.0054,60.0054,,,61.0054,60.0054,,,59.0054,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,1,6,2,3,5,4,1.0,0.0,0.8,0.6,0.2,0.4,0.07,0.17,0.08,0.11,0.14,0.14,1,6,2,3,4,5,1.0,0.0,0.8,0.6,0.4,0.2,snapshot,0,0,4-1-2;4-2-1;4-1-5;4-5-1;4-1-6;4-2-5;4-5-2;4-1-3;4-6-1;4-2-6;4-6-2;4-2-3;4-3-1;4-5-6;4-6-5;4-3-2;4-5-3;4-3-5;4-6-3;4-3-6,4-1-2;4-1-5;4-1-6;4-2-1;4-2-5;4-2-6,0,-0.04,0.4,0.609,0.6,0.6,0.6,0.8,1,1,20,若松,0.0,0-2m,missing,neutral,0,0,0,0,0,snapshot,0.0,1
1-3-5,0,5,3,1,1,0,0,2026-06-29,0.0,0.0,,,0.0,0.0,,,1,4,1,snapshot,same,A,1,1,1,4,0,-1.6385,0.0904,逃げ,4カドまくり,7460,recent3,recent3,0.579,0,202606292102,1-6-5-2-3,90,右横,0,56.2215,56.2215,56.2215,56.2215,,,56.2215,56.2215,,,56.2215,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,5,4,6,3,2,1,0.2,0.4,0.0,0.6,0.8,1.0,0.11,0.1,0.22,0.07,0.04,-0.01,5,4,6,3,2,1,0.2,0.4,0.0,0.6,0.8,1.0,snapshot,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,0,-0.04,0.86667,0.579,0.4,0.6,0.6,0.6,1,1,21,芦屋,0.0,0-2m,右横_0-2m,neutral,3,22.8571,-0.7143,23.5714,70,snapshot,1.0,1
1-2-4,0,5,2,0,0,0,0,2026-06-29,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,snapshot,same,B,1,1,1,3,0,-1.5025,0.1244,抜き,3まくり,1030,recent3,recent3,0.327,0,202606292406,1-4-6-5-2,315,追い,0,30.9875,30.9875,,,29.3875,28.1875,,,29.3875,28.1875,30.9875,,,-0.00609,0.007148,0.002711,0.001343,-0.004102,-0.001009,6,4,5,3,2,1,0.0,0.4,0.2,0.6,0.8,1.0,0.32,0.15,0.18,0.08,0.07,0.0,6,4,5,3,2,1,0.0,0.4,0.2,0.6,0.8,1.0,snapshot,0,0,3-1-4;3-4-1;3-1-6;3-6-1;3-1-5;3-4-6;3-6-4;3-1-2;3-5-1;3-4-5;3-5-4;3-4-2;3-2-1;3-6-5;3-5-6;3-2-4;3-6-2;3-2-6;3-5-2;3-2-5,3-1-4;3-1-6;3-1-5;3-4-1;3-4-6;3-4-5,0,-0.21,0.2,0.327,0.6,0.2,0.2,0.2,1,1,24,大村,0.0,0-2m,追い_0-2m,neutral,8,25.8503,0.9025,24.9478,147,snapshot,1.0,1
2-1-6,0,3,2,0,0,0,0,2026-06-30,,,0.0,0.0,,,0.0,0.0,1,3,1,snapshot,same,B,1,1,1,3,0,1.5851,0.8963,差し,3まくり,15500,recent3,recent3,0.48167,0,202606300205,5-6-1-2-4,135,向かい,0,49.7018,49.7018,,,49.7018,49.7018,,,49.7018,49.7018,49.7018,,,-0.00608,0.007179,0.00272,0.001372,-0.004173,-0.001017,3,6,4,5,1,2,0.6,0.0,0.4,0.2,1.0,0.8,0.04,0.22,0.05,0.06,-0.06,-0.03,3,6,4,5,1,2,0.6,0.0,0.4,0.2,1.0,0.8,snapshot,0,0,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6;3-5-4;3-2-5;3-6-2;3-2-6;3-6-4;3-4-5;3-1-2;3-2-1;3-4-6;3-1-4;3-4-1;3-2-4;3-4-2,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,-0.5,-0.05,0.33333,0.481667,0.4,0.4,0.4,0.8,1,1,2,戸田,0.0,0-2m,向かい_0-2m,neutral,4,22.807,-2.1408,24.9478,57,snapshot,1.0,2
3-2-6,7,3,2,0,0,0,0,2026-06-30,,,1.6,2.8,,,1.6,2.8,1,3,1,snapshot,same,B,1,1,1,3,1,1.5994,0.8999,まくり,3まくり,9090,recent3,recent3,0.41767,0,202606300210,1-6-2-4-5,90,右横,1,43.3161,43.3161,,,44.9161,46.1161,,,44.9161,46.1161,41.3161,,,-0.00608,0.007179,0.00272,0.001372,-0.004173,-0.001017,4,6,2,5,1,3,0.4,0.0,0.8,0.2,1.0,0.6,0.12,0.28,0.08,0.19,0.06,0.09,4,6,2,5,1,3,0.4,0.0,0.8,0.2,1.0,0.6,snapshot,1,0,3-1-6;3-6-1;3-1-2;3-2-1;3-1-4;3-6-2;3-2-6;3-1-5;3-4-1;3-6-4;3-4-6;3-6-5;3-5-1;3-2-4;3-4-2;3-5-6;3-2-5;3-5-2;3-4-5;3-5-4,3-1-6;3-1-2;3-1-4;3-6-1;3-6-2;3-6-4,-0.5,-0.05,0.33333,0.417667,0.4,0.8,0.8,0.0,1,1,2,戸田,-2.0,0-2m,右横_0-2m,unfavorable,3,17.7778,-7.17,24.9478,90,snapshot,1.0,3
1-3-6,0,0,3,1,1,1,1,2026-06-30,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,snapshot,same,S,1,1,1,3,0,1.6481,0.912,逃げ,3まくり,1910,recent3,recent3,0.72967,1,202606300506,1-4-6-5-2,270,左横,0,74.4047,74.4047,,,72.8047,71.6047,,,72.8047,71.6047,72.4047,,,-0.00608,0.007179,0.00272,0.001372,-0.004173,-0.001017,1,6,3,4,2,5,1.0,0.0,0.6,0.4,0.8,0.2,-0.06,0.23,0.04,0.05,0.02,0.06,1,6,3,4,2,5,1.0,0.0,0.6,0.4,0.8,0.2,snapshot,0,0,3-1-4;3-4-1;3-1-6;3-6-1;3-1-5;3-4-6;3-6-4;3-1-2;3-5-1;3-4-5;3-5-4;3-4-2;3-2-1;3-6-5;3-5-6;3-2-4;3-6-2;3-2-6;3-5-2;3-2-5,3-1-4;3-1-6;3-1-5;3-4-1;3-4-6;3-4-5,0,-0.21,0.73333,0.729667,1.0,0.6,0.6,0.6,1,1,5,多摩川,-2.0,0-2m,左横_0-2m,unfavorable,3,19.1919,-5.7559,24.9478,99,snapshot,2.0,1
1-2-3,0,1,0,1,1,0,0,2026-06-30,,,-3.2,-5.6,,,-3.2,-5.6,1,3,1,snapshot,same,A,1,1,1,3,0,-0.7239,0.319,逃げ,3まくり,580,recent3,recent3,0.55967,1,202606300801,2-1-5-4-6,315,追い,0,55.0328,55.0328,,,51.8328,49.4328,,,51.8328,49.4328,55.0328,,,-0.00608,0.007179,0.00272,0.001372,-0.004173,-0.001017,4,5,6,1,2,3,0.4,0.2,0.0,1.0,0.8,0.6,0.12,0.2,0.25,0.03,0.07,0.11,4,5,6,1,2,3,0.4,0.2,0.0,1.0,0.8,0.6,snapshot,0,0,3-2-1;3-1-2;3-2-5;3-5-2;3-2-4;3-1-5;3-5-1;3-2-6;3-4-2;3-1-4;3-4-1;3-1-6;3-6-2;3-5-4;3-4-5;3-6-1;3-5-6;3-6-5;3-4-6;3-6-4,3-2-1;3-2-5;3-2-4;3-1-2;3-1-5;3-1-4,0,-0.21,0.53333,0.559667,0.8,0.0,0.0,1.0,1,1,8,常滑,0.0,3-4m,追い_3-4m,neutral,6,22.2222,-2.7256,24.9478,90,snapshot,3.0,1
4-1-3,0,2,0,1,1,0,0,2026-06-30,,,3.2,5.6,,,3.2,5.6,1,3,1,snapshot,same,A,1,1,1,3,0,-0.8269,0.2933,まくり差し,3まくり,3470,recent3,recent3,0.561,1,202606300803,4-1-2-6-5,0,追い,0,55.0631,55.0631,,,58.2631,60.6631,,,58.2631,60.6631,55.0631,,,-0.00608,0.007179,0.00272,0.001372,-0.004173,-0.001017,5,3,1,2,4,6,0.2,0.6,1.0,0.8,0.4,0.0,0.14,0.04,-0.08,0.01,0.06,0.18,5,3,1,2,4,6,0.2,0.6,1.0,0.8,0.4,0.0,snapshot,0,0,3-4-1;3-1-4;3-4-2;3-2-4;3-4-6;3-1-2;3-2-1;3-4-5;3-6-4;3-1-6;3-6-1;3-1-5;3-5-4;3-2-6;3-6-2;3-5-1;3-2-5;3-5-2;3-6-5;3-5-6,3-4-1;3-4-2;3-4-6;3-1-4;3-1-2;3-1-6,0,-0.21,0.4,0.561,0.2,1.0,1.0,0.6,1,1,8,常滑,0.0,0-2m,追い_0-2m,neutral,7,25.8503,0.9025,24.9478,147,snapshot,2.0,4
