date,race_code,venue,boat,racer_id,racer_name,ex_course,actual_course,course_same,ex_st,actual_st,delta_actual_minus_ex,inside_ex_st,outside_ex_st,inside_bucket,outside_bucket,own_bucket
2026-05-01,202605010509,05,3,4286,平田 さやか,3,3,1,0.14,0.21,0.06999999999999998,0.12,0.39,.11-.15,>.20,.11-.15
2026-05-01,202605010509,05,4,3771,折下 寛法,4,4,1,0.39,0.18,-0.21000000000000002,0.14,0.47,.11-.15,>.20,>.20
2026-05-01,202605010509,05,5,5314,中曽 瑠華,5,5,1,0.47,0.31,-0.15999999999999998,0.39,0.33,>.20,>.20,>.20
2026-05-01,202605010509,05,6,5331,佐藤 永梧,6,6,1,0.33,0.25,-0.08000000000000002,0.47,,>.20,missing,>.20
2026-05-01,202605010510,05,1,4688,永井 彪也,1,1,1,0.08,0.12,0.039999999999999994,,0.06,missing,.06-.10,.06-.10
2026-05-01,202605010510,05,2,4075,中野 次郎,2,2,1,0.06,0.12,0.06,0.08,0.13,.06-.10,.11-.15,.06-.10
2026-05-01,202605010510,05,3,4335,若林 将,3,3,1,0.13,0.13,0.0,0.06,0.66,.06-.10,>.20,.11-.15
2026-05-01,202605010510,05,4,3256,三角 哲男,4,4,1,0.66,0.22,-0.44000000000000006,0.13,0.35,.11-.15,>.20,>.20
2026-05-01,202605010510,05,5,4114,深澤 達徳,5,5,1,0.35,0.22,-0.12999999999999998,0.66,0.24,>.20,>.20,>.20
2026-05-01,202605010510,05,6,4117,廣中 智紗衣,6,6,1,0.24,0.19,-0.04999999999999999,0.35,,>.20,missing,>.20
2026-05-01,202605010511,05,1,4759,今泉 友吾,1,1,1,-0.05,0.12,0.16999999999999998,,-0.11,missing,F,F
2026-05-01,202605010511,05,2,4847,佐藤 隆太郎,2,2,1,-0.11,0.06,0.16999999999999998,-0.05,0.19,F,.16-.20,F
2026-05-01,202605010511,05,3,5133,堀越 雄貴,3,3,1,0.19,0.23,0.04000000000000001,-0.11,0.05,F,<=.05,.16-.20
2026-05-01,202605010511,05,4,4297,山田 哲也,4,4,1,0.05,0.13,0.08,0.19,0.14,.16-.20,.11-.15,<=.05
2026-05-01,202605010511,05,5,4085,荻野 裕介,5,5,1,0.14,0.19,0.04999999999999999,0.05,0.07,<=.05,.06-.10,.11-.15
2026-05-01,202605010511,05,6,4460,後藤 翔之,6,6,1,0.07,0.26,0.19,0.14,,.11-.15,missing,.06-.10
2026-05-01,202605010512,05,1,4496,内堀 学,1,1,1,0.02,0.08,0.06,,0.11,missing,.11-.15,<=.05
2026-05-01,202605010512,05,2,4095,福来 剛,2,2,1,0.11,0.09,-0.020000000000000004,0.02,0.06,<=.05,.06-.10,.11-.15
2026-05-01,202605010512,05,3,4266,長田 頼宗,3,3,1,0.06,0.12,0.06,0.11,0.03,.11-.15,<=.05,.06-.10
2026-05-01,202605010512,05,4,4928,栗城 匠,4,4,1,0.03,0.14,0.11000000000000001,0.06,-0.01,.06-.10,F,<=.05
2026-05-01,202605010512,05,5,3792,田中 豪,5,5,1,-0.01,0.19,0.2,0.03,0.04,<=.05,<=.05,F
2026-05-01,202605010512,05,6,4134,杉山 貴博,6,6,1,0.04,0.26,0.22,-0.01,,F,missing,<=.05
2026-05-01,202605010701,07,1,5137,川原 涼,1,1,1,0.15,0.21,0.06,,0.06,missing,.06-.10,.11-.15
2026-05-01,202605010701,07,2,3642,大塚 浩二,2,2,1,0.06,0.16,0.1,0.15,-0.01,.11-.15,F,.06-.10
2026-05-01,202605010701,07,3,4409,坂元 浩仁,3,3,1,-0.01,0.11,0.12,0.06,0.18,.06-.10,.16-.20,F
2026-05-01,202605010701,07,4,5211,高井 駿弥,4,4,1,0.18,0.14,-0.03999999999999998,-0.01,0.11,F,.11-.15,.16-.20
2026-05-01,202605010701,07,5,5441,鈴木 雄登,5,5,1,0.11,0.22,0.11,0.18,0.08,.16-.20,.06-.10,.11-.15
2026-05-01,202605010701,07,6,4442,松竹 大輔,6,6,1,0.08,0.17,0.09000000000000001,0.11,,.11-.15,missing,.06-.10
2026-05-01,202605010702,07,1,4681,太田 潮,1,1,1,0.27,0.06,-0.21000000000000002,,0.07,missing,.06-.10,>.20
2026-05-01,202605010702,07,2,4084,杉山 正樹,2,2,1,0.07,0.08,0.009999999999999995,0.27,-0.01,>.20,F,.06-.10
2026-05-01,202605010702,07,3,4527,高野 心吾,4,3,0,0.15,0.09,-0.06,-0.01,0.14,F,.11-.15,.11-.15
2026-05-01,202605010702,07,4,3718,伊達 正利,6,6,1,0.39,0.16,-0.23,0.14,,.11-.15,missing,>.20
2026-05-01,202605010702,07,5,5262,鈴木 章司,5,5,1,0.14,0.15,0.009999999999999981,0.15,0.39,.11-.15,>.20,.11-.15
2026-05-01,202605010702,07,6,3327,野長瀬 正孝,3,4,0,-0.01,0.15,0.16,0.07,0.15,.06-.10,.11-.15,F
2026-05-01,202605010703,07,1,3934,鋤柄 貴俊,1,1,1,0.31,0.08,-0.22999999999999998,,0.29,missing,>.20,>.20
2026-05-01,202605010703,07,2,3967,鈴木 茂高,2,2,1,0.29,0.09,-0.19999999999999998,0.31,0.19,>.20,.16-.20,>.20
2026-05-01,202605010703,07,3,4516,野口 勝弘,3,3,1,0.19,0.08,-0.11,0.29,-0.01,>.20,F,.16-.20
2026-05-01,202605010703,07,4,3839,川合 理司,4,4,1,-0.01,0.12,0.13,0.19,0.03,.16-.20,<=.05,F
2026-05-01,202605010703,07,5,4229,市川 美宏,5,5,1,0.03,0.13,0.1,-0.01,0.04,F,<=.05,<=.05
2026-05-01,202605010703,07,6,4074,柳沢 一,6,6,1,0.04,0.12,0.07999999999999999,0.03,,<=.05,missing,<=.05
2026-05-01,202605010704,07,1,3455,谷本 幸司,1,1,1,-0.03,0.22,0.25,,0.01,missing,<=.05,F
2026-05-01,202605010704,07,2,5068,前田 滉,2,2,1,0.01,0.29,0.27999999999999997,-0.03,-0.01,F,F,<=.05
2026-05-01,202605010704,07,3,5082,一色 凌雅,3,3,1,-0.01,0.25,0.26,0.01,0.23,<=.05,>.20,F
2026-05-01,202605010704,07,4,3945,橋口 真樹,4,4,1,0.23,0.37,0.13999999999999999,-0.01,-0.01,F,F,>.20
2026-05-01,202605010704,07,5,4306,畔柳 俊吾,5,5,1,-0.01,0.25,0.26,0.23,0.09,>.20,.06-.10,F
2026-05-01,202605010704,07,6,3776,横井 健太,6,6,1,0.09,0.3,0.21,-0.01,,F,missing,.06-.10
2026-05-01,202605010705,07,1,5127,沼田 大都,1,1,1,0.17,0.03,-0.14,,0.09,missing,.06-.10,.16-.20
2026-05-01,202605010705,07,2,4989,石原 翼,2,2,1,0.09,0.03,-0.06,0.17,0.14,.16-.20,.11-.15,.06-.10
2026-05-01,202605010705,07,3,3713,伊藤 誠二,3,3,1,0.14,-0.08,-0.22000000000000003,0.09,0.24,.06-.10,>.20,.11-.15
2026-05-01,202605010705,07,4,4035,杉江 浩明,6,5,0,0.14,0.29,0.14999999999999997,0.04,,<=.05,missing,.11-.15
2026-05-01,202605010705,07,5,5318,河内 一馬,4,6,0,0.24,0.12,-0.12,0.14,0.04,.11-.15,<=.05,>.20
2026-05-01,202605010705,07,6,4914,吉田 裕平,5,4,0,0.04,0.12,0.07999999999999999,0.24,0.14,>.20,.11-.15,<=.05
2026-05-01,202605010706,07,1,5319,近藤 颯斗,1,1,1,0.22,0.33,0.11000000000000001,,0.0,missing,<=.05,>.20
2026-05-01,202605010706,07,2,4910,中村 泰平,2,2,1,0.0,0.22,0.22,0.22,0.21,>.20,>.20,<=.05
2026-05-01,202605010706,07,3,5345,牧村 俊輝,3,3,1,0.21,0.26,0.05000000000000002,0.0,0.11,<=.05,.11-.15,>.20
2026-05-01,202605010706,07,4,4067,永井 源,4,4,1,0.11,0.22,0.11,0.21,0.11,>.20,.11-.15,.11-.15
2026-05-01,202605010706,07,5,5039,倉田 茂将,5,5,1,0.11,0.26,0.15000000000000002,0.11,0.16,.11-.15,.16-.20,.11-.15
2026-05-01,202605010706,07,6,3642,大塚 浩二,6,6,1,0.16,0.29,0.12999999999999998,0.11,,.11-.15,missing,.16-.20
2026-05-01,202605010707,07,1,3550,都築 正治,1,1,1,0.09,0.17,0.08000000000000002,,0.14,missing,.11-.15,.06-.10
2026-05-01,202605010707,07,2,4229,市川 美宏,2,2,1,0.14,0.2,0.06,0.09,0.12,.06-.10,.11-.15,.11-.15
2026-05-01,202605010707,07,3,4604,岩瀬 裕亮,3,3,1,0.12,0.14,0.020000000000000018,0.14,0.16,.11-.15,.16-.20,.11-.15
2026-05-01,202605010707,07,4,4850,野中 一平,4,4,1,0.16,0.13,-0.03,0.12,-0.02,.11-.15,F,.16-.20
2026-05-01,202605010707,07,5,4681,太田 潮,5,5,1,-0.02,0.15,0.16999999999999998,0.16,-0.03,.16-.20,F,F
2026-05-01,202605010707,07,6,5211,高井 駿弥,6,6,1,-0.03,0.17,0.2,-0.02,,F,missing,F
2026-05-01,202605010708,07,1,4306,畔柳 俊吾,1,1,1,0.06,0.21,0.15,,0.34,missing,>.20,.06-.10
2026-05-01,202605010708,07,2,3941,池田 浩二,2,2,1,0.34,0.19,-0.15000000000000002,0.06,0.37,.06-.10,>.20,>.20
2026-05-01,202605010708,07,3,5061,中村 駿平,3,3,1,0.37,0.18,-0.19,0.34,0.21,>.20,>.20,>.20
2026-05-01,202605010708,07,4,3967,鈴木 茂高,4,4,1,0.21,0.09,-0.12,0.37,0.03,>.20,<=.05,>.20
2026-05-01,202605010708,07,5,3988,古川 誠之,5,5,1,0.03,0.01,-0.019999999999999997,0.21,0.47,>.20,>.20,<=.05
2026-05-01,202605010708,07,6,4527,高野 心吾,6,6,1,0.47,0.16,-0.30999999999999994,0.03,,<=.05,missing,>.20
2026-05-01,202605010709,07,1,4960,黒野 元基,1,1,1,0.06,0.1,0.04000000000000001,,0.04,missing,<=.05,.06-.10
2026-05-01,202605010709,07,2,3327,野長瀬 正孝,2,2,1,0.04,0.09,0.049999999999999996,0.06,0.03,.06-.10,<=.05,<=.05
2026-05-01,202605010709,07,3,3839,川合 理司,3,3,1,0.03,0.06,0.03,0.04,-0.04,<=.05,F,<=.05
2026-05-01,202605010709,07,4,4483,北野 輝季,4,4,1,-0.04,0.06,0.1,0.03,0.13,<=.05,.11-.15,F
2026-05-01,202605010709,07,5,4409,坂元 浩仁,5,5,1,0.13,0.14,0.010000000000000009,-0.04,0.07,F,.06-.10,.11-.15
2026-05-01,202605010709,07,6,5082,一色 凌雅,6,6,1,0.07,0.18,0.10999999999999999,0.13,,.11-.15,missing,.06-.10
2026-05-01,202605010710,07,1,4786,佐藤 博亮,1,1,1,-0.06,0.2,0.26,,-0.05,missing,F,F
2026-05-01,202605010710,07,2,5262,鈴木 章司,2,2,1,-0.05,0.28,0.33,-0.06,-0.11,F,F,F
2026-05-01,202605010710,07,3,4293,鈴木 智啓,3,3,1,-0.11,0.29,0.39999999999999997,-0.05,-0.03,F,F,F
2026-05-01,202605010710,07,4,5137,川原 涼,4,4,1,-0.03,0.29,0.31999999999999995,-0.11,-0.08,F,F,F
2026-05-01,202605010710,07,5,4067,永井 源,5,5,1,-0.08,0.23,0.31,-0.03,0.08,F,.06-.10,F
2026-05-01,202605010710,07,6,4989,石原 翼,6,6,1,0.08,0.23,0.15000000000000002,-0.08,,F,missing,.06-.10
2026-05-01,202605010711,07,1,4084,杉山 正樹,1,1,1,0.09,0.16,0.07,,0.05,missing,<=.05,.06-.10
2026-05-01,202605010711,07,2,4850,野中 一平,2,2,1,0.05,0.11,0.06,0.09,0.17,.06-.10,.16-.20,<=.05
2026-05-01,202605010711,07,3,4442,松竹 大輔,3,3,1,0.17,0.16,-0.010000000000000009,0.05,0.13,<=.05,.11-.15,.16-.20
2026-05-01,202605010711,07,4,3713,伊藤 誠二,4,4,1,0.13,0.26,0.13,0.17,0.04,.16-.20,<=.05,.11-.15
2026-05-01,202605010711,07,5,3455,谷本 幸司,5,5,1,0.04,0.19,0.15,0.13,-0.03,.11-.15,F,<=.05
2026-05-01,202605010711,07,6,4516,野口 勝弘,6,6,1,-0.03,0.23,0.26,0.04,,<=.05,missing,F
2026-05-01,202605010712,07,1,3941,池田 浩二,1,1,1,-0.02,0.07,0.09000000000000001,,0.07,missing,.06-.10,F
2026-05-01,202605010712,07,2,4074,柳沢 一,2,2,1,0.07,0.11,0.039999999999999994,-0.02,0.06,F,.06-.10,.06-.10
2026-05-01,202605010712,07,3,4914,吉田 裕平,3,3,1,0.06,0.09,0.03,0.07,-0.05,.06-.10,F,.06-.10
2026-05-01,202605010712,07,4,5068,前田 滉,4,4,1,-0.05,0.16,0.21000000000000002,0.06,0.0,.06-.10,<=.05,F
2026-05-01,202605010712,07,5,4604,岩瀬 裕亮,5,5,1,0.0,0.19,0.19,-0.05,0.06,F,.06-.10,<=.05
2026-05-01,202605010712,07,6,4910,中村 泰平,6,6,1,0.06,0.21,0.15,0.0,,<=.05,missing,.06-.10
2026-05-01,202605010901,09,1,4796,春園 功太,1,1,1,0.05,0.15,0.09999999999999999,,0.09,missing,.06-.10,<=.05
2026-05-01,202605010901,09,2,3842,星野 太郎,2,2,1,0.09,0.21,0.12,0.05,0.53,<=.05,>.20,.06-.10
2026-05-01,202605010901,09,3,5354,渡邊 雄斗,3,3,1,0.53,0.28,-0.25,0.09,0.38,.06-.10,>.20,>.20
2026-05-01,202605010901,09,4,3712,淺香 文武,4,4,1,0.38,0.14,-0.24,0.53,0.24,>.20,>.20,>.20
2026-05-01,202605010901,09,5,5383,中村 楓,5,5,1,0.24,0.14,-0.09999999999999998,0.38,0.2,>.20,.16-.20,>.20
2026-05-01,202605010901,09,6,5098,大江 純,6,6,1,0.2,0.14,-0.06,0.24,,>.20,missing,.16-.20
2026-05-01,202605010902,09,1,3392,小森 信雄,1,1,1,0.41,0.32,-0.08999999999999997,,0.26,missing,>.20,>.20
2026-05-01,202605010902,09,2,3852,澤 大介,2,2,1,0.26,0.28,0.020000000000000018,0.41,0.26,>.20,>.20,>.20
2026-05-01,202605010902,09,3,3591,後藤 孝義,3,3,1,0.26,0.28,0.020000000000000018,0.26,0.09,>.20,.06-.10,>.20
2026-05-01,202605010902,09,4,4962,畑 竜生,4,4,1,0.09,0.19,0.1,0.26,0.17,>.20,.16-.20,.06-.10
2026-05-01,202605010902,09,5,5130,上野 拓馬,5,5,1,0.17,0.29,0.11999999999999997,0.09,0.33,.06-.10,>.20,.16-.20
2026-05-01,202605010902,09,6,5430,鳥本 智史,6,6,1,0.33,0.41,0.07999999999999996,0.17,,.16-.20,missing,>.20
2026-05-01,202605010903,09,1,4182,吉田 和仁,1,1,1,0.04,0.29,0.24999999999999997,,0.29,missing,>.20,<=.05
2026-05-01,202605010903,09,2,4808,松尾 拓,2,2,1,0.29,0.35,0.06,0.04,0.18,<=.05,.16-.20,>.20
2026-05-01,202605010903,09,3,4625,渡邊 裕貴,3,3,1,0.18,0.4,0.22000000000000003,0.29,0.25,>.20,>.20,.16-.20
2026-05-01,202605010903,09,4,4081,樋口 範政,4,4,1,0.25,0.49,0.24,0.18,0.14,.16-.20,.11-.15,>.20
2026-05-01,202605010903,09,5,4156,浜野 孝志,5,5,1,0.14,0.43,0.29,0.25,0.11,>.20,.11-.15,.11-.15
2026-05-01,202605010903,09,6,4049,荒川 健太,6,6,1,0.11,0.47,0.36,0.14,,.11-.15,missing,.11-.15
2026-05-01,202605010904,09,1,3687,花田 和明,1,1,1,0.09,0.16,0.07,,0.28,missing,>.20,.06-.10
2026-05-01,202605010904,09,2,5010,宇留田 翔平,3,3,1,0.16,0.08,-0.08,0.28,0.56,>.20,>.20,.16-.20
2026-05-01,202605010904,09,3,5323,香川 陽太,4,4,1,0.56,0.04,-0.52,0.16,0.17,.16-.20,.16-.20,>.20
2026-05-01,202605010904,09,4,4824,松井 洪弥,5,5,1,0.17,0.12,-0.05000000000000002,0.56,0.33,>.20,>.20,.16-.20
2026-05-01,202605010904,09,5,4073,大橋 純一郎,6,6,1,0.33,0.14,-0.19,0.17,,.16-.20,missing,>.20
2026-05-01,202605010904,09,6,3268,森 竜也,2,2,1,0.28,0.14,-0.14,0.09,0.16,.06-.10,.16-.20,>.20
2026-05-01,202605010905,09,1,4579,中嶋 健一郎,1,1,1,-0.08,0.28,0.36000000000000004,,-0.01,missing,F,F
2026-05-01,202605010905,09,2,3630,黒田 誠司,2,2,1,-0.01,0.33,0.34,-0.08,-0.05,F,F,F
2026-05-01,202605010905,09,3,4618,乃村 康友,3,3,1,-0.05,0.3,0.35,-0.01,-0.01,F,F,F
2026-05-01,202605010905,09,4,4626,伊藤 紘章,4,4,1,-0.01,0.58,0.59,-0.05,-0.03,F,F,F
2026-05-01,202605010905,09,5,3831,安藤 裕貴,5,5,1,-0.03,0.31,0.33999999999999997,-0.01,0.39,F,>.20,F
2026-05-01,202605010905,09,6,5425,西山 育,6,6,1,0.39,0.59,0.19999999999999996,-0.03,,F,missing,>.20
2026-05-01,202605010906,09,1,4181,花本 夏樹,1,1,1,0.44,0.28,-0.15999999999999998,,0.29,missing,>.20,>.20
2026-05-01,202605010906,09,2,3968,茶谷 信次,2,2,1,0.29,0.23,-0.05999999999999997,0.44,0.35,>.20,>.20,>.20
2026-05-01,202605010906,09,3,3842,星野 太郎,3,3,1,0.35,0.18,-0.16999999999999998,0.29,0.2,>.20,.16-.20,>.20
2026-05-01,202605010906,09,4,4754,松尾 充,4,4,1,0.2,0.09,-0.11000000000000001,0.35,0.26,>.20,>.20,.16-.20
2026-05-01,202605010906,09,5,4261,岡 祐臣,5,5,1,0.26,0.1,-0.16,0.2,0.61,.16-.20,>.20,>.20
2026-05-01,202605010906,09,6,3591,後藤 孝義,6,6,1,0.61,0.11,-0.5,0.26,,>.20,missing,>.20
2026-05-01,202605010907,09,1,5245,倉富 大誠,1,1,1,0.14,0.31,0.16999999999999998,,0.11,missing,.11-.15,.11-.15
2026-05-01,202605010907,09,2,4962,畑 竜生,2,2,1,0.11,0.28,0.17000000000000004,0.14,0.18,.11-.15,.16-.20,.11-.15
2026-05-01,202605010907,09,3,4049,荒川 健太,3,3,1,0.18,0.31,0.13,0.11,-0.05,.11-.15,F,.16-.20
2026-05-01,202605010907,09,4,4623,中北 将史,4,4,1,-0.05,0.24,0.29,0.18,-0.04,.16-.20,F,F
2026-05-01,202605010907,09,5,4856,豊田 健士郎,5,5,1,-0.04,0.24,0.27999999999999997,-0.05,0.11,F,.11-.15,F
2026-05-01,202605010907,09,6,5383,中村 楓,6,6,1,0.11,0.36,0.25,-0.04,,F,missing,.11-.15
2026-05-01,202605011101,11,1,4253,西川 真人,1,1,1,0.18,0.25,0.07,,0.29,missing,>.20,.16-.20
2026-05-01,202605011101,11,2,4047,吉永 浩則,2,2,1,0.29,0.32,0.030000000000000027,0.18,0.35,.16-.20,>.20,>.20
2026-05-01,202605011101,11,3,4137,君島 秀三,3,3,1,0.35,0.21,-0.13999999999999999,0.29,0.18,>.20,.16-.20,>.20
2026-05-01,202605011101,11,4,3885,久田 武,4,4,1,0.18,0.27,0.09000000000000002,0.35,0.15,>.20,.11-.15,.16-.20
2026-05-01,202605011101,11,5,4411,沢田 昭宏,5,5,1,0.15,0.37,0.22,0.18,0.12,.16-.20,.11-.15,.11-.15
2026-05-01,202605011101,11,6,4120,柘植 政浩,6,6,1,0.12,0.35,0.22999999999999998,0.15,,.11-.15,missing,.11-.15
2026-05-01,202605011102,11,1,3432,宮迫 暢彦,1,1,1,0.21,0.17,-0.03999999999999998,,0.41,missing,>.20,>.20
2026-05-01,202605011102,11,2,4119,泥谷 一毅,2,2,1,0.41,0.23,-0.17999999999999997,0.21,0.06,>.20,.06-.10,>.20
2026-05-01,202605011102,11,3,5115,香川 颯太,3,3,1,0.06,0.13,0.07,0.41,0.25,>.20,>.20,.06-.10
2026-05-01,202605011102,11,4,4761,山田 晃大,4,4,1,0.25,0.13,-0.12,0.06,0.12,.06-.10,.11-.15,>.20
2026-05-01,202605011102,11,5,4382,高山 智至,5,5,1,0.12,0.25,0.13,0.25,0.18,>.20,.16-.20,.11-.15
2026-05-01,202605011102,11,6,4743,木村 仁紀,6,6,1,0.18,0.17,-0.009999999999999981,0.12,,.11-.15,missing,.16-.20
2026-05-01,202605011103,11,1,4405,南野 利騰,1,1,1,0.19,0.08,-0.11,,0.06,missing,.06-.10,.16-.20
2026-05-01,202605011103,11,2,5050,木下 雄介,3,3,1,0.42,0.18,-0.24,0.06,0.53,.06-.10,>.20,>.20
2026-05-01,202605011103,11,3,5379,廣部 大明,4,4,1,0.53,0.29,-0.24000000000000005,0.42,0.11,>.20,.11-.15,>.20
2026-05-01,202605011103,11,4,5280,廣瀬 凜,5,5,1,0.11,0.24,0.13,0.53,0.29,>.20,>.20,.11-.15
2026-05-01,202605011103,11,5,3582,吉川 昭男,2,2,1,0.06,0.15,0.09,0.19,0.42,.16-.20,>.20,.06-.10
2026-05-01,202605011103,11,6,4082,濱崎 誠,6,6,1,0.29,0.27,-0.019999999999999962,0.11,,.11-.15,missing,>.20
2026-05-01,202605011104,11,1,4388,是澤 孝宏,1,1,1,-0.04,0.13,0.17,,0.01,missing,<=.05,F
2026-05-01,202605011104,11,2,4325,新出 浩司,2,2,1,0.01,0.14,0.13,-0.04,0.05,F,<=.05,<=.05
2026-05-01,202605011104,11,3,4462,夏山 亮平,3,3,1,0.05,0.09,0.039999999999999994,0.01,0.17,<=.05,.16-.20,<=.05
2026-05-01,202605011104,11,4,4649,和田 操拓,4,4,1,0.17,0.1,-0.07,0.05,0.04,<=.05,<=.05,.16-.20
2026-05-01,202605011104,11,5,4686,丸野 一樹,5,5,1,0.04,0.09,0.049999999999999996,0.17,0.11,.16-.20,.11-.15,<=.05
2026-05-01,202605011104,11,6,5400,高村 諒,6,6,1,0.11,0.13,0.020000000000000004,0.04,,<=.05,missing,.11-.15
2026-05-01,202605011105,11,1,5255,藤原 仙二,1,1,1,0.16,0.25,0.09,,0.19,missing,.16-.20,.16-.20
2026-05-01,202605011105,11,2,3721,守田 俊介,2,2,1,0.19,0.26,0.07,0.16,0.08,.16-.20,.06-.10,.16-.20
2026-05-01,202605011105,11,3,3918,深井 利寿,3,3,1,0.08,0.23,0.15000000000000002,0.19,0.33,.16-.20,>.20,.06-.10
2026-05-01,202605011105,11,4,3948,大町 利克,4,4,1,0.33,0.22,-0.11000000000000001,0.08,0.18,.06-.10,.16-.20,>.20
2026-05-01,202605011105,11,5,3915,繁野谷 圭介,5,5,1,0.18,0.2,0.020000000000000018,0.33,0.18,>.20,.16-.20,.16-.20
2026-05-01,202605011105,11,6,3745,橋本 年光,6,6,1,0.18,0.29,0.10999999999999999,0.18,,.16-.20,missing,.16-.20
2026-05-01,202605011106,11,1,4750,井上 尚悟,1,1,1,0.06,0.21,0.15,,0.13,missing,.11-.15,.06-.10
2026-05-01,202605011106,11,2,5229,吉川 晴人,2,2,1,0.13,0.23,0.1,0.06,0.18,.06-.10,.16-.20,.11-.15
2026-05-01,202605011106,11,3,4648,木村 亮太,3,3,1,0.18,0.21,0.03,0.13,0.09,.11-.15,.06-.10,.16-.20
2026-05-01,202605011106,11,4,4262,馬場 貴也,4,4,1,0.09,0.15,0.06,0.18,0.18,.16-.20,.16-.20,.06-.10
2026-05-01,202605011106,11,5,4047,吉永 浩則,5,5,1,0.18,0.19,0.010000000000000009,0.09,0.12,.06-.10,.11-.15,.16-.20
2026-05-01,202605011106,11,6,4943,八木 治樹,6,6,1,0.12,0.18,0.06,0.18,,.16-.20,missing,.11-.15
2026-05-01,202605011107,11,1,3885,久田 武,1,1,1,0.05,0.17,0.12000000000000001,,0.14,missing,.11-.15,<=.05
2026-05-01,202605011107,11,2,5017,澤田 尚也,2,2,1,0.14,0.14,0.0,0.05,0.16,<=.05,.16-.20,.11-.15
2026-05-01,202605011107,11,3,4448,青木 玄太,3,3,1,0.16,0.16,0.0,0.14,0.1,.11-.15,.06-.10,.16-.20
2026-05-01,202605011107,11,4,4119,泥谷 一毅,4,4,1,0.1,0.13,0.03,0.16,0.07,.16-.20,.06-.10,.06-.10
2026-05-01,202605011107,11,5,5379,廣部 大明,5,5,1,0.07,0.08,0.009999999999999995,0.1,0.16,.06-.10,.16-.20,.06-.10
2026-05-01,202605011107,11,6,5033,藤原 孝斗,6,6,1,0.16,0.09,-0.07,0.07,,.06-.10,missing,.16-.20
2026-05-01,202605011108,11,1,3893,汐崎 正則,1,1,1,0.1,0.11,0.009999999999999995,,0.07,missing,.06-.10,.06-.10
2026-05-01,202605011108,11,2,4743,木村 仁紀,2,2,1,0.07,0.12,0.04999999999999999,0.1,0.38,.06-.10,>.20,.06-.10
2026-05-01,202605011108,11,3,4411,沢田 昭宏,3,3,1,0.38,0.19,-0.19,0.07,0.29,.06-.10,>.20,>.20
2026-05-01,202605011108,11,4,4003,表 憲一,4,4,1,0.29,0.22,-0.06999999999999998,0.38,0.11,>.20,.11-.15,>.20
2026-05-01,202605011108,11,5,5050,木下 雄介,5,5,1,0.11,0.29,0.18,0.29,0.13,>.20,.11-.15,.11-.15
2026-05-01,202605011108,11,6,5120,山本 稔太朗,6,6,1,0.13,0.31,0.18,0.11,,.11-.15,missing,.11-.15
2026-05-01,202605011109,11,1,4137,君島 秀三,1,1,1,0.18,0.23,0.05000000000000002,,0.14,missing,.11-.15,.16-.20
2026-05-01,202605011109,11,2,4677,片橋 幸貴,2,2,1,0.14,0.26,0.12,0.18,0.13,.16-.20,.11-.15,.11-.15
2026-05-01,202605011109,11,3,3915,繁野谷 圭介,3,3,1,0.13,0.75,0.62,0.14,0.25,.11-.15,>.20,.11-.15
2026-05-01,202605011109,11,4,3432,宮迫 暢彦,4,4,1,0.25,0.39,0.14,0.13,0.12,.11-.15,.11-.15,>.20
2026-05-01,202605011109,11,5,4388,是澤 孝宏,5,5,1,0.12,0.41,0.29,0.25,0.19,>.20,.16-.20,.11-.15
2026-05-01,202605011109,11,6,3965,北中 元樹,6,6,1,0.19,0.37,0.18,0.12,,.11-.15,missing,.16-.20
2026-05-01,202605011401,14,1,5305,伊藤 栞,1,1,1,0.01,0.05,0.04,,0.05,missing,<=.05,<=.05
2026-05-01,202605011401,14,2,4372,原田 佑実,2,2,1,0.05,0.08,0.03,0.01,0.1,<=.05,.06-.10,<=.05
2026-05-01,202605011401,14,3,4878,西岡 育未,3,3,1,0.1,0.07,-0.03,0.05,0.09,<=.05,.06-.10,.06-.10
2026-05-01,202605011401,14,4,3528,笠野 友紀恵,4,4,1,0.09,0.08,-0.009999999999999995,0.1,0.12,.06-.10,.11-.15,.06-.10
2026-05-01,202605011401,14,5,5334,樫葉 新心,5,5,1,0.12,0.14,0.020000000000000018,0.09,0.18,.06-.10,.16-.20,.11-.15
2026-05-01,202605011401,14,6,5418,堀内 亜海,6,6,1,0.18,0.13,-0.04999999999999999,0.12,,.11-.15,missing,.16-.20
2026-05-01,202605011402,14,1,4689,豊田 結,1,1,1,-0.01,0.19,0.2,,0.05,missing,<=.05,F
2026-05-01,202605011402,14,2,4283,石井 裕美,2,2,1,0.05,0.24,0.19,-0.01,0.09,F,.06-.10,<=.05
2026-05-01,202605011402,14,3,3778,安達 美帆,3,3,1,0.09,0.25,0.16,0.05,0.3,<=.05,>.20,.06-.10
2026-05-01,202605011402,14,4,3355,橋谷田 佳織,4,4,1,0.3,0.34,0.040000000000000036,0.09,0.27,.06-.10,>.20,>.20
2026-05-01,202605011402,14,5,4924,中北 涼,5,5,1,0.27,0.21,-0.060000000000000026,0.3,0.29,>.20,>.20,>.20
2026-05-01,202605011402,14,6,3932,池田 浩美,6,6,1,0.29,0.27,-0.019999999999999962,0.27,,>.20,missing,>.20
2026-05-01,202605011403,14,1,5296,永田 楽,1,1,1,0.17,0.22,0.04999999999999999,,0.05,missing,<=.05,.16-.20
