rule,head_q,guard_q,conf_cut,month,R,heads,head_rate,hit5,trifecta5_rate,head_wilson_lo,tri5_wilson_lo,avg_top5_mass
HGB_q0.975,0.975,,0.65,2026-02,11,9,0.8181818181818182,2,0.18181818181818182,0.523019438039156,0.05136768974608513,0.7228106404861925
HGB_q0.975,0.975,,0.65,2026-03,33,30,0.9090909090909091,20,0.6060606060606061,0.7642739435353026,0.43683440819940234,0.7110005284834733
HGB_q0.975,0.975,,0.65,2026-04,12,11,0.9166666666666666,8,0.6666666666666666,0.646120088858883,0.39062208887279953,0.6856286264739092
HGB_q0.975,0.975,,0.65,2026-05,15,13,0.8666666666666667,8,0.5333333333333333,0.6211801716767764,0.30116980025498397,0.698644301665556
HGB_q0.975,0.975,,0.65,2026-06,21,16,0.7619047619047619,10,0.47619047619047616,0.5490882631704924,0.2834400610153417,0.6895269779905057
HGB_q0.975,0.975,,0.7,2026-02,8,6,0.75,2,0.25,0.40927543031016883,0.071479212752109,0.745452846545538
HGB_q0.975,0.975,,0.7,2026-03,17,15,0.8823529411764706,10,0.5882352941176471,0.6566364940511412,0.3600544264299978,0.743205402123267
HGB_q0.975,0.975,,0.7,2026-04,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.7240615599447466
HGB_q0.975,0.975,,0.7,2026-05,5,3,0.6,2,0.4,0.2307242812760128,0.11762077423264783,0.748902728656091
HGB_q0.975,0.975,,0.7,2026-06,8,7,0.875,4,0.5,0.5291118177871464,0.21521606221387757,0.720079219023672
HGB_q0.975,0.975,,0.75,2026-02,3,1,0.3333333333333333,0,0.0,0.06149194472039621,5.551115123125783e-17,0.7888647289556734
HGB_q0.975,0.975,,0.75,2026-03,6,5,0.8333333333333334,3,0.5,0.43649717781352987,0.18761630648265054,0.7813248548422163
HGB_q0.975,0.975,,0.75,2026-04,0,0,,0,,,,
HGB_q0.975,0.975,,0.75,2026-05,2,1,0.5,1,0.5,0.09453120573423074,0.09453120573423074,0.7823524206065028
HGB_q0.975,0.975,,0.75,2026-06,0,0,,0,,,,
HGB_q0.985,0.985,,0.0,2026-02,6,5,0.8333333333333334,2,0.3333333333333333,0.43649717781352987,0.09677141110578041,0.7035182935908764
HGB_q0.985,0.985,,0.0,2026-03,12,11,0.9166666666666666,4,0.3333333333333333,0.646120088858883,0.13812009109121315,0.6615679072413294
HGB_q0.985,0.985,,0.0,2026-04,41,39,0.9512195121951219,24,0.5853658536585366,0.8386102112962914,0.4336710313403013,0.5924200343300464
HGB_q0.985,0.985,,0.0,2026-05,37,33,0.8918918918918919,21,0.5675675675675675,0.7529146845587398,0.4091418109016808,0.5855579699299308
HGB_q0.985,0.985,,0.0,2026-06,49,40,0.8163265306122449,15,0.30612244897959184,0.6864239739710013,0.19515491268006566,0.6015641202522259
HGB_q0.985,0.985,,0.45,2026-02,6,5,0.8333333333333334,2,0.3333333333333333,0.43649717781352987,0.09677141110578041,0.7035182935908764
HGB_q0.985,0.985,,0.45,2026-03,12,11,0.9166666666666666,4,0.3333333333333333,0.646120088858883,0.13812009109121315,0.6615679072413294
HGB_q0.985,0.985,,0.45,2026-04,41,39,0.9512195121951219,24,0.5853658536585366,0.8386102112962914,0.4336710313403013,0.5924200343300464
HGB_q0.985,0.985,,0.45,2026-05,37,33,0.8918918918918919,21,0.5675675675675675,0.7529146845587398,0.4091418109016808,0.5855579699299308
HGB_q0.985,0.985,,0.45,2026-06,49,40,0.8163265306122449,15,0.30612244897959184,0.6864239739710013,0.19515491268006566,0.6015641202522259
HGB_q0.985,0.985,,0.5,2026-02,6,5,0.8333333333333334,2,0.3333333333333333,0.43649717781352987,0.09677141110578041,0.7035182935908764
HGB_q0.985,0.985,,0.5,2026-03,12,11,0.9166666666666666,4,0.3333333333333333,0.646120088858883,0.13812009109121315,0.6615679072413294
HGB_q0.985,0.985,,0.5,2026-04,39,37,0.9487179487179487,24,0.6153846153846154,0.8311435995238639,0.45899061456925083,0.5984256617413678
HGB_q0.985,0.985,,0.5,2026-05,31,28,0.9032258064516129,18,0.5806451612903226,0.7510006155660716,0.4076626249536972,0.6069326235809587
HGB_q0.985,0.985,,0.5,2026-06,48,39,0.8125,15,0.3125,0.680601328507153,0.19945683446587817,0.6040863644831649
HGB_q0.985,0.985,,0.55,2026-02,6,5,0.8333333333333334,2,0.3333333333333333,0.43649717781352987,0.09677141110578041,0.7035182935908764
HGB_q0.985,0.985,,0.55,2026-03,11,10,0.9090909090909091,3,0.2727272727272727,0.6226415635484043,0.09746059290024889,0.6728061968453496
HGB_q0.985,0.985,,0.55,2026-04,34,33,0.9705882352941176,23,0.6764705882352942,0.8508442670731406,0.508428945939082,0.6103221870136626
HGB_q0.985,0.985,,0.55,2026-05,27,24,0.8888888888888888,15,0.5555555555555556,0.7194219918172017,0.3731302451322448,0.6178987508642633
HGB_q0.985,0.985,,0.55,2026-06,38,33,0.868421052631579,14,0.3684210526315789,0.7267314055770869,0.23384219247155957,0.6231726654908443
HGB_q0.985,0.985,,0.6,2026-02,6,5,0.8333333333333334,2,0.3333333333333333,0.43649717781352987,0.09677141110578041,0.7035182935908764
HGB_q0.985,0.985,,0.6,2026-03,10,10,1.0,3,0.3,0.7224672001371107,0.10779126740630099,0.6824164483097941
HGB_q0.985,0.985,,0.6,2026-04,15,15,1.0,12,0.8,0.7961166989641515,0.5481455128483065,0.6533235059426801
HGB_q0.985,0.985,,0.6,2026-05,18,17,0.9444444444444444,12,0.6666666666666666,0.7424269921812741,0.43749467295945105,0.6384287723046433
HGB_q0.985,0.985,,0.6,2026-06,21,18,0.8571428571428571,11,0.5238095238095238,0.6536393971937906,0.3236953458284443,0.657951344290789
HGB_q0.985,0.985,,0.65,2026-02,4,3,0.75,1,0.25,0.30064184258240184,0.04558726080970055,0.7426911349847443
HGB_q0.985,0.985,,0.65,2026-03,8,8,1.0,3,0.375,0.6755924351161198,0.13684428582359742,0.6991872704907108
HGB_q0.985,0.985,,0.65,2026-04,7,7,1.0,5,0.7142857142857143,0.6456695649333126,0.35893445183261935,0.686723052474984
HGB_q0.985,0.985,,0.65,2026-05,4,4,1.0,1,0.25,0.5101091635454027,0.04558726080970055,0.6764471366623301
HGB_q0.985,0.985,,0.65,2026-06,11,8,0.7272727272727273,5,0.45454545454545453,0.43435469882387084,0.21271271622459764,0.6852968401616243
HGB_q0.985,0.985,,0.7,2026-02,4,3,0.75,1,0.25,0.30064184258240184,0.04558726080970055,0.7426911349847443
HGB_q0.985,0.985,,0.7,2026-03,4,4,1.0,2,0.5,0.5101091635454027,0.15003898915214947,0.7262595310678759
HGB_q0.985,0.985,,0.7,2026-04,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7467045714679721
HGB_q0.985,0.985,,0.7,2026-05,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.7076051907962921
HGB_q0.985,0.985,,0.7,2026-06,3,2,0.6666666666666666,1,0.3333333333333333,0.2076596008020477,0.06149194472039621,0.7143135716065792
HGB_q0.985,0.985,,0.75,2026-02,1,0,0.0,0,0.0,0.0,0.0,0.8054642332808044
HGB_q0.985,0.985,,0.75,2026-03,0,0,,0,,,,
HGB_q0.985,0.985,,0.75,2026-04,0,0,,0,,,,
HGB_q0.985,0.985,,0.75,2026-05,0,0,,0,,,,
HGB_q0.985,0.985,,0.75,2026-06,0,0,,0,,,,
HGB_q0.990,0.99,,0.0,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7051410298230173
HGB_q0.990,0.99,,0.0,2026-03,4,4,1.0,0,0.0,0.5101091635454027,0.0,0.6634521574337751
HGB_q0.990,0.99,,0.0,2026-04,24,24,1.0,13,0.5416666666666666,0.8620237953250198,0.3507486535891948,0.5953049135857853
HGB_q0.990,0.99,,0.0,2026-05,24,22,0.9166666666666666,15,0.625,0.741511978067893,0.42709962442674276,0.5822195475114268
HGB_q0.990,0.99,,0.0,2026-06,22,18,0.8181818181818182,6,0.2727272727272727,0.6148339256287345,0.1315076028798947,0.5962618511172944
HGB_q0.990,0.99,,0.45,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7051410298230173
HGB_q0.990,0.99,,0.45,2026-03,4,4,1.0,0,0.0,0.5101091635454027,0.0,0.6634521574337751
HGB_q0.990,0.99,,0.45,2026-04,24,24,1.0,13,0.5416666666666666,0.8620237953250198,0.3507486535891948,0.5953049135857853
HGB_q0.990,0.99,,0.45,2026-05,24,22,0.9166666666666666,15,0.625,0.741511978067893,0.42709962442674276,0.5822195475114268
HGB_q0.990,0.99,,0.45,2026-06,22,18,0.8181818181818182,6,0.2727272727272727,0.6148339256287345,0.1315076028798947,0.5962618511172944
HGB_q0.990,0.99,,0.5,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7051410298230173
HGB_q0.990,0.99,,0.5,2026-03,4,4,1.0,0,0.0,0.5101091635454027,0.0,0.6634521574337751
HGB_q0.990,0.99,,0.5,2026-04,22,22,1.0,13,0.5909090909090909,0.8513451253913791,0.38734818476315136,0.6062135148381945
HGB_q0.990,0.99,,0.5,2026-05,18,17,0.9444444444444444,12,0.6666666666666666,0.7424269921812741,0.43749467295945105,0.6179186435486959
HGB_q0.990,0.99,,0.5,2026-06,21,17,0.8095238095238095,6,0.2857142857142857,0.5999943530979508,0.1381386295212213,0.6017744917815866
HGB_q0.990,0.99,,0.55,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7051410298230173
HGB_q0.990,0.99,,0.55,2026-03,4,4,1.0,0,0.0,0.5101091635454027,0.0,0.6634521574337751
HGB_q0.990,0.99,,0.55,2026-04,20,20,1.0,13,0.65,0.8388748419471806,0.4328542766852363,0.6159352890024324
HGB_q0.990,0.99,,0.55,2026-05,17,16,0.9411764705882353,11,0.6470588235294118,0.7301796936242461,0.41300363485218694,0.6219165702253819
HGB_q0.990,0.99,,0.55,2026-06,17,14,0.8235294117647058,6,0.35294117647058826,0.5897054143116588,0.17309720397243744,0.6177405077145378
HGB_q0.990,0.99,,0.6,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7051410298230173
HGB_q0.990,0.99,,0.6,2026-03,4,4,1.0,0,0.0,0.5101091635454027,0.0,0.6634521574337751
HGB_q0.990,0.99,,0.6,2026-04,10,10,1.0,7,0.7,0.7224672001371107,0.39677814746114537,0.6581529215963545
HGB_q0.990,0.99,,0.6,2026-05,13,13,1.0,10,0.7692307692307693,0.7719046276458016,0.49743624053272495,0.6376267614374902
HGB_q0.990,0.99,,0.6,2026-06,10,9,0.9,6,0.6,0.5958499732047615,0.31267376973365824,0.6487398630212462
HGB_q0.990,0.99,,0.65,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7051410298230173
HGB_q0.990,0.99,,0.65,2026-03,3,3,1.0,0,0.0,0.4385029682449546,5.551115123125783e-17,0.6843061512290459
HGB_q0.990,0.99,,0.65,2026-04,5,5,1.0,3,0.6,0.5655175352168251,0.2307242812760128,0.6934203645015676
HGB_q0.990,0.99,,0.65,2026-05,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.6855184333519445
HGB_q0.990,0.99,,0.65,2026-06,4,3,0.75,3,0.75,0.30064184258240184,0.30064184258240184,0.6758268452813225
HGB_q0.990,0.99,,0.7,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.7051410298230173
