bet_hit,bonus,date,model,period,race_code,return,score,st4,stage1,stage2,straight4,target_hit,tilt4,variant
0,0.0,2026-07-19,4カドまくり,validation,202607190407,0,64.42,1.0,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-19,4カドまくり,validation,202607190407,0,64.42,1.0,0,0,0.4,0,0.0,v36
0,0,2026-07-19,5頭展開,validation,202607190911,0,62.89,0.5,0,0,0.5,0,,baseline
0,0,2026-07-19,5頭展開,validation,202607190911,0,62.89,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-19,4カドまくり,validation,202607191206,0,58.61,0.2,0,0,0.5,0,-0.5,baseline
0,0.0,2026-07-19,4カドまくり,validation,202607191206,0,58.61,0.2,0,0,0.5,0,-0.5,v36
0,0,2026-07-19,5頭展開,validation,202607191606,0,57.15,0.5,0,0,0.5,0,,baseline
0,0,2026-07-19,5頭展開,validation,202607191606,0,57.15,0.5,0,0,0.5,0,,v36
0,0,2026-07-19,3まくり,validation,202607191904,0,61.44,0.5,0,0,0.5,1,,baseline
0,0,2026-07-19,3まくり,validation,202607191904,0,61.44,0.5,0,0,0.5,1,,v36
1,0,2026-07-19,3まくり,validation,202607191905,110250,52.45,0.5,0,0,0.5,1,,baseline
1,0,2026-07-19,3まくり,validation,202607191905,110250,52.45,0.5,0,0,0.5,1,,v36
0,0,2026-07-19,5頭展開,validation,202607191910,0,61.97,0.5,0,0,0.5,0,,baseline
0,0,2026-07-19,5頭展開,validation,202607191910,0,61.97,0.5,0,0,0.5,0,,v36
0,0,2026-07-19,4刺され,validation,202607192001,0,65.35,0.5,0,0,0.5,0,,baseline
0,0,2026-07-19,4刺され,validation,202607192001,0,65.35,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-19,4カドまくり,validation,202607192005,0,78.25,0.6,0,0,0.6,0,0.0,baseline
0,0.0,2026-07-19,4カドまくり,validation,202607192005,0,78.25,0.6,0,0,0.6,0,0.0,v36
0,0,2026-07-19,5頭展開,validation,202607192211,0,64.75,0.5,0,0,0.5,0,,baseline
0,0,2026-07-19,5頭展開,validation,202607192211,0,64.75,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-20,4カドまくり,validation,202607200401,0,59.97,0.6,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-20,4カドまくり,validation,202607200401,0,59.97,0.6,0,0,0.4,0,0.0,v36
1,0,2026-07-20,5頭展開,validation,202607200501,13680,58.29,0.5,0,0,0.5,1,,baseline
1,0,2026-07-20,5頭展開,validation,202607200501,13680,58.29,0.5,0,0,0.5,1,,v36
0,0,2026-07-20,5頭展開,validation,202607200506,0,61.33,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,5頭展開,validation,202607200506,0,61.33,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-20,4カドまくり,validation,202607200510,0,64.68,0.0,0,0,0.8,0,0.0,baseline
0,0.0,2026-07-20,4カドまくり,validation,202607200510,0,64.68,0.0,0,0,0.8,0,0.0,v36
0,0,2026-07-20,5頭展開,validation,202607200510,0,65.2,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,5頭展開,validation,202607200510,0,65.2,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,4刺され,validation,202607200905,0,65.66,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,4刺され,validation,202607200905,0,65.66,0.5,0,0,0.5,0,,v36
1,0,2026-07-20,5頭展開,validation,202607200908,24300,59.82,0.5,0,0,0.5,1,,baseline
1,0,2026-07-20,5頭展開,validation,202607200908,24300,59.82,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-20,4カドまくり,validation,202607201001,0,45.1,0.2,0,0,0.6,0,0.0,baseline
0,0.0,2026-07-20,4カドまくり,validation,202607201001,0,45.1,0.2,0,0,0.6,0,0.0,v36
0,0,2026-07-20,5頭展開,validation,202607201004,0,61.05,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,5頭展開,validation,202607201004,0,61.05,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,4刺され,validation,202607201005,0,69.72,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,4刺され,validation,202607201005,0,69.72,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,5頭展開,validation,202607201010,0,53.07,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,5頭展開,validation,202607201010,0,53.07,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,5頭展開,validation,202607201206,0,55.03,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,5頭展開,validation,202607201206,0,55.03,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,4刺され,validation,202607201209,0,70.35,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,4刺され,validation,202607201209,0,70.35,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-20,4カドまくり,validation,202607201502,0,47.87,0.6,0,0,0.0,0,-0.5,baseline
0,0.0,2026-07-20,4カドまくり,validation,202607201502,0,47.87,0.6,0,0,0.0,0,-0.5,v36
0,0.0,2026-07-20,4カドまくり,validation,202607201503,0,68.33,1.0,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-20,4カドまくり,validation,202607201503,0,68.33,1.0,0,0,0.4,0,0.0,v36
1,0,2026-07-20,3まくり,validation,202607201803,17970,52.34,0.5,0,0,0.5,1,,baseline
1,0,2026-07-20,3まくり,validation,202607201803,17970,52.34,0.5,0,0,0.5,1,,v36
0,0,2026-07-20,3まくり,validation,202607201806,0,49.91,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,3まくり,validation,202607201806,0,49.91,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-20,4カドまくり,validation,202607201809,0,66.63,0.8,0,0,0.5,0,0.0,baseline
0,0.0,2026-07-20,4カドまくり,validation,202607201809,0,66.63,0.8,0,0,0.5,0,0.0,v36
0,0.0,2026-07-20,4カドまくり,validation,202607201810,0,55.22,1.0,0,0,0.5,0,0.0,baseline
0,0.0,2026-07-20,4カドまくり,validation,202607201810,0,55.22,1.0,0,0,0.5,0,0.0,v36
0,0,2026-07-20,3まくり,validation,202607201903,0,60.43,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,3まくり,validation,202607201903,0,60.43,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,5頭展開,validation,202607202011,0,68.75,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,5頭展開,validation,202607202011,0,68.75,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,4刺され,validation,202607202203,0,74.05,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,4刺され,validation,202607202203,0,74.05,0.5,0,0,0.5,0,,v36
0,0,2026-07-20,5頭展開,validation,202607202211,0,68.29,0.5,0,0,0.5,0,,baseline
0,0,2026-07-20,5頭展開,validation,202607202211,0,68.29,0.5,0,0,0.5,0,,v36
0,0,2026-07-21,4刺され,validation,202607210403,0,76.18,0.5,0,0,0.5,1,,baseline
0,0,2026-07-21,4刺され,validation,202607210403,0,76.18,0.5,0,0,0.5,1,,v36
0,0,2026-07-21,5頭展開,validation,202607210510,0,50.89,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,5頭展開,validation,202607210510,0,50.89,0.5,0,0,0.5,0,,v36
1,0,2026-07-21,5頭展開,validation,202607210904,85200,54.9,0.5,0,0,0.5,1,,baseline
1,0,2026-07-21,5頭展開,validation,202607210904,85200,54.9,0.5,0,0,0.5,1,,v36
0,0,2026-07-21,4刺され,validation,202607211202,0,66.63,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,4刺され,validation,202607211202,0,66.63,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-21,4カドまくり,validation,202607211209,0,63.43,0.6,0,0,0.5,0,0.0,baseline
0,0.0,2026-07-21,4カドまくり,validation,202607211209,0,63.43,0.6,0,0,0.5,0,0.0,v36
0,0.0,2026-07-21,4カドまくり,validation,202607211502,0,66.62,0.4,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-21,4カドまくり,validation,202607211502,0,66.62,0.4,0,0,0.4,0,0.0,v36
0,0,2026-07-21,5頭展開,validation,202607211502,0,61.52,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,5頭展開,validation,202607211502,0,61.52,0.5,0,0,0.5,0,,v36
1,0.0,2026-07-21,4カドまくり,validation,202607211509,16400,72.48,0.6,0,0,0.2,0,-0.5,baseline
1,0.0,2026-07-21,4カドまくり,validation,202607211509,16400,72.48,0.6,0,0,0.2,0,-0.5,v36
1,0.0,2026-07-21,4カドまくり,validation,202607211604,34920,50.19,0.6,0,0,0.6,0,0.0,baseline
1,0.0,2026-07-21,4カドまくり,validation,202607211604,34920,50.19,0.6,0,0,0.6,0,0.0,v36
0,0,2026-07-21,5頭展開,validation,202607211604,0,54.46,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,5頭展開,validation,202607211604,0,54.46,0.5,0,0,0.5,0,,v36
0,0,2026-07-21,5頭展開,validation,202607211611,0,72.5,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,5頭展開,validation,202607211611,0,72.5,0.5,0,0,0.5,0,,v36
0,0,2026-07-21,3まくり,validation,202607211905,0,67.21,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,3まくり,validation,202607211905,0,67.21,0.5,0,0,0.5,0,,v36
0,0,2026-07-21,4刺され,validation,202607212011,0,63.33,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,4刺され,validation,202607212011,0,63.33,0.5,0,0,0.5,0,,v36
0,0,2026-07-21,5頭展開,validation,202607212204,0,63.65,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,5頭展開,validation,202607212204,0,63.65,0.5,0,0,0.5,0,,v36
0,0,2026-07-21,3まくり,validation,202607212303,0,59.87,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,3まくり,validation,202607212303,0,59.87,0.5,0,0,0.5,0,,v36
0,0,2026-07-21,3まくり,validation,202607212305,0,44.65,0.5,0,0,0.5,0,,baseline
0,0,2026-07-21,3まくり,validation,202607212305,0,44.65,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-21,4カドまくり,validation,202607212308,0,64.61,0.8,0,0,0.8,0,0.0,baseline
0,0.0,2026-07-21,4カドまくり,validation,202607212308,0,64.61,0.8,0,0,0.8,0,0.0,v36
0,0.0,2026-07-22,4カドまくり,validation,202607220507,0,64.62,0.0,0,0,1.0,0,0.0,baseline
0,0.0,2026-07-22,4カドまくり,validation,202607220507,0,64.62,0.0,0,0,1.0,0,0.0,v36
0,0,2026-07-22,5頭展開,validation,202607220507,0,68.35,0.5,0,0,0.5,0,,baseline
0,0,2026-07-22,5頭展開,validation,202607220507,0,68.35,0.5,0,0,0.5,0,,v36
0,0,2026-07-22,3まくり,validation,202607220511,0,44.53,0.5,0,0,0.5,0,,baseline
0,0,2026-07-22,3まくり,validation,202607220511,0,44.53,0.5,0,0,0.5,0,,v36
0,0,2026-07-22,3まくり,validation,202607220802,0,64.46,0.5,0,0,0.5,1,,baseline
0,0,2026-07-22,3まくり,validation,202607220802,0,64.46,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-22,4カドまくり,validation,202607220807,0,61.17,0.8,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-22,4カドまくり,validation,202607220807,0,61.17,0.8,0,0,0.4,0,0.0,v36
0,0.0,2026-07-22,4カドまくり,validation,202607221308,0,54.94,0.2,0,0,0.5,0,0.0,baseline
0,0.0,2026-07-22,4カドまくり,validation,202607221308,0,54.94,0.2,0,0,0.5,0,0.0,v36
0,0,2026-07-22,5頭展開,validation,202607221312,0,59.56,0.5,0,0,0.5,0,,baseline
0,0,2026-07-22,5頭展開,validation,202607221312,0,59.56,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-22,4カドまくり,validation,202607221407,0,64.38,0.8,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-22,4カドまくり,validation,202607221407,0,64.38,0.8,0,0,0.4,0,0.0,v36
1,0,2026-07-22,5頭展開,validation,202607221408,32640,57.52,0.5,0,0,0.5,1,,baseline
1,0,2026-07-22,5頭展開,validation,202607221408,32640,57.52,0.5,0,0,0.5,1,,v36
1,0,2026-07-22,3まくり,validation,202607221410,8910,59.62,0.5,0,0,0.5,0,,baseline
1,0,2026-07-22,3まくり,validation,202607221410,8910,59.62,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-22,4カドまくり,validation,202607221506,0,61.33,0.6,0,0,0.2,0,-0.5,baseline
0,0.0,2026-07-22,4カドまくり,validation,202607221506,0,61.33,0.6,0,0,0.2,0,-0.5,v36
1,0,2026-07-22,5頭展開,validation,202607221506,27720,64.38,0.5,0,0,0.5,1,,baseline
1,0,2026-07-22,5頭展開,validation,202607221506,27720,64.38,0.5,0,0,0.5,1,,v36
0,0,2026-07-22,5頭展開,validation,202607221507,0,52.68,0.5,0,0,0.5,0,,baseline
0,0,2026-07-22,5頭展開,validation,202607221507,0,52.68,0.5,0,0,0.5,0,,v36
0,0,2026-07-22,4刺され,validation,202607221908,0,66.19,0.5,0,0,0.5,0,,baseline
0,0,2026-07-22,4刺され,validation,202607221908,0,66.19,0.5,0,0,0.5,0,,v36
0,0,2026-07-22,5頭展開,validation,202607222204,0,58.19,0.5,0,0,0.5,0,,baseline
0,0,2026-07-22,5頭展開,validation,202607222204,0,58.19,0.5,0,0,0.5,0,,v36
0,0,2026-07-22,5頭展開,validation,202607222210,0,69.38,0.5,0,0,0.5,0,,baseline
0,0,2026-07-22,5頭展開,validation,202607222210,0,69.38,0.5,0,0,0.5,0,,v36
1,0,2026-07-22,5頭展開,validation,202607222310,42720,59.56,0.5,0,0,0.5,1,,baseline
1,0,2026-07-22,5頭展開,validation,202607222310,42720,59.56,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-22,4カドまくり,validation,202607222406,0,69.49,0.8,0,0,1.0,0,-0.5,baseline
0,0.0,2026-07-22,4カドまくり,validation,202607222406,0,69.49,0.8,0,0,1.0,0,-0.5,v36
1,0,2026-07-23,3まくり,validation,202607230301,35820,52.82,0.5,0,0,0.5,0,,baseline
1,0,2026-07-23,3まくり,validation,202607230301,35820,52.82,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,5頭展開,validation,202607230304,0,61.98,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,5頭展開,validation,202607230304,0,61.98,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,3まくり,validation,202607230510,0,50.93,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり,validation,202607230510,0,50.93,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,3まくり,validation,202607230812,0,52.53,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり,validation,202607230812,0,52.53,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,5頭展開,validation,202607230904,0,65.91,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,5頭展開,validation,202607230904,0,65.91,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,5頭展開,validation,202607230911,0,59.98,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,5頭展開,validation,202607230911,0,59.98,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,3まくり,validation,202607231303,0,59.29,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり,validation,202607231303,0,59.29,0.5,0,0,0.5,0,,v36
1,0,2026-07-23,3まくり,validation,202607231305,4920,66.27,0.5,0,0,0.5,0,,baseline
1,0,2026-07-23,3まくり,validation,202607231305,4920,66.27,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-23,4カドまくり,validation,202607231403,0,60.13,1.0,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-23,4カドまくり,validation,202607231403,0,60.13,1.0,0,0,0.4,0,0.0,v36
0,0,2026-07-23,3まくり,validation,202607231406,0,53.01,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり,validation,202607231406,0,53.01,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,4刺され,validation,202607231406,0,64.69,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,4刺され,validation,202607231406,0,64.69,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-23,4カドまくり,validation,202607231506,0,74.32,0.8,0,0,0.75,0,0.0,baseline
0,0.0,2026-07-23,4カドまくり,validation,202607231506,0,74.32,0.8,0,0,0.75,0,0.0,v36
0,0,2026-07-23,3まくり,validation,202607231902,0,60.63,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり,validation,202607231902,0,60.63,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,3まくり差し,validation,202607231902,0,60.63,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり差し,validation,202607231902,0,60.63,0.5,0,0,0.5,0,,v36
1,0,2026-07-23,3まくり,validation,202607231908,6080,60.21,0.5,0,0,0.5,0,,baseline
1,0,2026-07-23,3まくり,validation,202607231908,6080,60.21,0.5,0,0,0.5,0,,v36
1,0.0,2026-07-23,4カドまくり,validation,202607232102,10250,58.7,0.6,0,0,0.0,0,0.0,baseline
1,0.0,2026-07-23,4カドまくり,validation,202607232102,10250,58.7,0.6,0,0,0.0,0,0.0,v36
1,0,2026-07-23,3まくり,validation,202607232103,7850,63.41,0.5,0,0,0.5,0,,baseline
1,0,2026-07-23,3まくり,validation,202607232103,7850,63.41,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,5頭展開,validation,202607232107,0,56.06,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,5頭展開,validation,202607232107,0,56.06,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,5頭展開,validation,202607232210,0,59.18,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,5頭展開,validation,202607232210,0,59.18,0.5,0,0,0.5,0,,v36
0,0,2026-07-23,3まくり,validation,202607232404,0,67.85,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり,validation,202607232404,0,67.85,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-23,4カドまくり,validation,202607232409,0,55.39,0.0,0,0,0.6,0,-0.5,baseline
0,0.0,2026-07-23,4カドまくり,validation,202607232409,0,55.39,0.0,0,0,0.6,0,-0.5,v36
0,0,2026-07-23,3まくり,validation,202607232412,0,63.9,0.5,0,0,0.5,0,,baseline
0,0,2026-07-23,3まくり,validation,202607232412,0,63.9,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,3まくり,validation,202607240107,0,74.01,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,3まくり,validation,202607240107,0,74.01,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,5頭展開,validation,202607240109,0,60.28,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,5頭展開,validation,202607240109,0,60.28,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,3まくり,validation,202607240206,0,62.01,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,3まくり,validation,202607240206,0,62.01,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,3まくり,validation,202607240305,0,64.39,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,3まくり,validation,202607240305,0,64.39,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,4刺され,validation,202607240305,0,65.8,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,4刺され,validation,202607240305,0,65.8,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-24,4カドまくり,validation,202607240306,0,72.12,0.2,0,0,0.5,0,1.0,baseline
0,0.0,2026-07-24,4カドまくり,validation,202607240306,0,72.12,0.2,0,0,0.5,0,1.0,v36
0,0,2026-07-24,3まくり,validation,202607240310,0,58.78,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,3まくり,validation,202607240310,0,58.78,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-24,4カドまくり,validation,202607240608,0,66.37,0.8,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-24,4カドまくり,validation,202607240608,0,66.37,0.8,0,0,0.4,0,0.0,v36
0,0,2026-07-24,4刺され,validation,202607240803,0,69.1,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,4刺され,validation,202607240803,0,69.1,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-24,4カドまくり,validation,202607240805,0,62.64,0.6,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-24,4カドまくり,validation,202607240805,0,62.64,0.6,0,0,0.4,0,0.0,v36
1,0,2026-07-24,3まくり,validation,202607241204,12900,54.18,0.5,0,0,0.5,0,,baseline
1,0,2026-07-24,3まくり,validation,202607241204,12900,54.18,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,5頭展開,validation,202607241304,0,58.3,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,5頭展開,validation,202607241304,0,58.3,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,5頭展開,validation,202607241305,0,62.02,0.5,0,0,0.5,1,,baseline
0,0,2026-07-24,5頭展開,validation,202607241305,0,62.02,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-24,4カドまくり,validation,202607241307,0,51.07,1.0,0,0,0.5,0,0.0,baseline
0,0.0,2026-07-24,4カドまくり,validation,202607241307,0,51.07,1.0,0,0,0.5,0,0.0,v36
0,0.0,2026-07-24,4カドまくり,validation,202607241311,0,58.53,0.4,0,0,0.5,0,-0.5,baseline
0,0.0,2026-07-24,4カドまくり,validation,202607241311,0,58.53,0.4,0,0,0.5,0,-0.5,v36
0,0,2026-07-24,5頭展開,validation,202607241311,0,78.89,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,5頭展開,validation,202607241311,0,78.89,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,3まくり,validation,202607241405,0,59.9,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,3まくり,validation,202607241405,0,59.9,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,3まくり差し,validation,202607241406,0,76.23,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,3まくり差し,validation,202607241406,0,76.23,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,5頭展開,validation,202607241507,0,52.57,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,5頭展開,validation,202607241507,0,52.57,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,3まくり,validation,202607241707,0,48.07,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,3まくり,validation,202607241707,0,48.07,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-24,4カドまくり,validation,202607241906,0,67.24,0.0,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-24,4カドまくり,validation,202607241906,0,67.24,0.0,0,0,0.4,0,0.0,v36
0,0,2026-07-24,5頭展開,validation,202607241906,0,63.03,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,5頭展開,validation,202607241906,0,63.03,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,5頭展開,validation,202607242208,0,67.22,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,5頭展開,validation,202607242208,0,67.22,0.5,0,0,0.5,0,,v36
0,0,2026-07-24,5頭展開,validation,202607242209,0,64.5,0.5,0,0,0.5,0,,baseline
0,0,2026-07-24,5頭展開,validation,202607242209,0,64.5,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-24,4カドまくり,validation,202607242303,0,46.9,0.8,0,0,0.8,0,-0.5,baseline
0,0.0,2026-07-24,4カドまくり,validation,202607242303,0,46.9,0.8,0,0,0.8,0,-0.5,v36
1,0.0,2026-07-25,4カドまくり,validation,202607250204,14400,70.25,0.2,0,0,1.0,1,0.0,baseline
1,0.0,2026-07-25,4カドまくり,validation,202607250204,14400,70.25,0.2,0,0,1.0,1,0.0,v36
0,0,2026-07-25,5頭展開,validation,202607250204,0,63.64,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,5頭展開,validation,202607250204,0,63.64,0.5,0,0,0.5,0,,v36
0,0,2026-07-25,5頭展開,validation,202607250211,0,60.32,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,5頭展開,validation,202607250211,0,60.32,0.5,0,0,0.5,0,,v36
0,0,2026-07-25,5頭展開,validation,202607250306,0,59.24,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,5頭展開,validation,202607250306,0,59.24,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-25,4カドまくり,validation,202607250408,0,61.88,0.4,0,0,0.0,0,0.0,baseline
0,0.0,2026-07-25,4カドまくり,validation,202607250408,0,61.88,0.4,0,0,0.0,0,0.0,v36
0,0,2026-07-25,5頭展開,validation,202607250408,0,58.14,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,5頭展開,validation,202607250408,0,58.14,0.5,0,0,0.5,0,,v36
0,0,2026-07-25,3まくり,validation,202607250409,0,52.8,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,3まくり,validation,202607250409,0,52.8,0.5,0,0,0.5,0,,v36
0,0,2026-07-25,3まくり,validation,202607250803,0,48.99,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,3まくり,validation,202607250803,0,48.99,0.5,0,0,0.5,0,,v36
1,0,2026-07-25,3まくり,validation,202607251210,14280,52.69,0.5,0,0,0.5,0,,baseline
1,0,2026-07-25,3まくり,validation,202607251210,14280,52.69,0.5,0,0,0.5,0,,v36
0,0,2026-07-25,3まくり,validation,202607251305,0,52.03,0.5,0,0,0.5,1,,baseline
0,0,2026-07-25,3まくり,validation,202607251305,0,52.03,0.5,0,0,0.5,1,,v36
0,0,2026-07-25,5頭展開,validation,202607251408,0,76.28,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,5頭展開,validation,202607251408,0,76.28,0.5,0,0,0.5,0,,v36
0,0,2026-07-25,3まくり,validation,202607251502,0,57.52,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,3まくり,validation,202607251502,0,57.52,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-25,4カドまくり,validation,202607251508,0,64.02,0.8,0,0,0.6,0,0.0,baseline
0,0.0,2026-07-25,4カドまくり,validation,202607251508,0,64.02,0.8,0,0,0.6,0,0.0,v36
0,0,2026-07-25,3まくり,validation,202607251706,0,56.9,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,3まくり,validation,202607251706,0,56.9,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-25,4カドまくり,validation,202607252006,0,59.71,0.2,0,0,0.4,1,-0.5,baseline
0,0.0,2026-07-25,4カドまくり,validation,202607252006,0,59.71,0.2,0,0,0.4,1,-0.5,v36
1,0,2026-07-25,3まくり,validation,202607252011,7680,49.12,0.5,0,0,0.5,1,,baseline
1,0,2026-07-25,3まくり,validation,202607252011,7680,49.12,0.5,0,0,0.5,1,,v36
0,0,2026-07-25,5頭展開,validation,202607252012,0,57.72,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,5頭展開,validation,202607252012,0,57.72,0.5,0,0,0.5,0,,v36
1,0.0,2026-07-25,4カドまくり,validation,202607252306,14460,65.77,0.8,0,0,0.6,1,-0.5,baseline
1,0.0,2026-07-25,4カドまくり,validation,202607252306,14460,65.77,0.8,0,0,0.6,1,-0.5,v36
0,0,2026-07-25,5頭展開,validation,202607252412,0,67.71,0.5,0,0,0.5,0,,baseline
0,0,2026-07-25,5頭展開,validation,202607252412,0,67.71,0.5,0,0,0.5,0,,v36
0,0,2026-07-26,3まくり,validation,202607260104,0,67.23,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,3まくり,validation,202607260104,0,67.23,0.5,0,0,0.5,0,,v36
0,0,2026-07-26,3まくり,validation,202607260203,0,61.55,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,3まくり,validation,202607260203,0,61.55,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-26,4カドまくり,validation,202607260205,0,58.31,0.2,0,0,0.4,0,0.0,baseline
