month,race_code,p2_top1,p2_top2,p2_ratio,p2_top2_mass,joint_mass2,joint_mass4,joint_mass6,joint_mass8,joint_mass10,joint_entropy,cond_ratio_mean_top2second,full_order
2026-05,202605050904,0.3307443754545454,0.2560419326993874,1.2917586270638892,0.5867863081539328,0.20876087078363592,0.38326011582240266,0.5407813295654189,0.6650364494671175,0.7565473894344235,0.9353714884862827,1.622002284802889,4-1-5|4-5-2|4-1-2|4-5-1|4-2-5|4-3-2|4-3-5|4-2-1|4-3-1|4-1-3|4-5-3|4-2-3|4-6-5|4-5-6|4-6-2|4-1-6|4-6-1|4-2-6|4-3-6|4-6-3
2026-05,202605051303,0.4065905434354376,0.2791487930581801,1.4565369922652547,0.6857393364936177,0.23153881750052335,0.4078543722104161,0.5263656498327203,0.6342832629184011,0.7345315985186114,0.939375219761185,1.9646678426934727,4-2-5|4-5-2|4-2-3|4-5-3|4-1-5|4-5-1|4-6-5|4-3-5|4-2-1|4-3-2|4-1-2|4-1-3|4-5-6|4-6-2|4-2-6|4-6-3|4-3-1|4-6-1|4-1-6|4-3-6
2026-05,202605091805,0.49369892553544553,0.17747968552484691,2.7817207590573982,0.6711786110602924,0.23120962045434554,0.35478500248053324,0.4835504962947863,0.5809804455715861,0.6699262774601021,0.959150346006736,2.893984164695385,4-6-5|4-6-1|4-1-5|4-1-2|4-6-2|4-5-1|4-5-6|4-3-5|4-5-2|4-2-5|4-1-6|4-6-3|4-3-1|4-3-2|4-2-1|4-1-3|4-3-6|4-2-6|4-5-3|4-2-3
2026-05,202605102010,0.6330907779198269,0.1326228298112263,4.773618379437089,0.7657136077310532,0.29868866998220744,0.4081374816819264,0.5514528775870139,0.6443213909129634,0.7315838221630693,0.9249790523825457,1.1844780319323873,4-1-5|4-1-2|4-6-5|4-6-1|4-1-3|4-1-6|4-2-1|4-5-1|4-6-2|4-2-5|4-5-2|4-3-2|4-3-1|4-3-5|4-2-3|4-6-3|4-5-3|4-5-6|4-2-6|4-3-6
2026-05,202605111606,0.4552961873314869,0.2954634614965582,1.5409559781956002,0.7507596488280451,0.21138537728157414,0.36872261626823566,0.5266248160162091,0.6519252530309013,0.7661420635856656,0.9350435816694882,1.5609581024927293,4-5-6|4-5-2|4-2-5|4-2-1|4-5-1|4-2-6|4-1-5|4-5-3|4-1-2|4-2-3|4-1-6|4-1-3|4-6-5|4-3-2|4-3-5|4-6-2|4-3-1|4-6-1|4-3-6|4-6-3
2026-05,202605112308,0.3772227425696398,0.2561074046681211,1.4729083802105096,0.6333301472377608,0.1931826784711076,0.34601506576882873,0.48412743930634033,0.5934963872272392,0.6978682274741672,0.9598938693304435,1.5994281015855805,4-1-5|4-1-2|4-2-1|4-2-5|4-1-3|4-2-3|4-6-1|4-3-1|4-5-1|4-6-5|4-3-2|4-6-2|4-5-2|4-3-5|4-1-6|4-6-3|4-5-3|4-2-6|4-5-6|4-3-6
2026-05,202605130408,0.6516725445082345,0.15020462279849572,4.338565167747693,0.8018771673067302,0.30855725901366476,0.4335224980177595,0.5897692995481397,0.6801748310994153,0.764640013773058,0.9083591708257562,1.1454125121572614,4-1-2|4-1-5|4-2-1|4-2-5|4-1-3|4-2-3|4-3-2|4-1-6|4-3-1|4-5-1|4-5-2|4-3-5|4-6-5|4-5-3|4-6-1|4-6-2|4-2-6|4-6-3|4-5-6|4-3-6
2026-05,202605161910,0.55743846010293,0.1598212028153186,3.487888029143905,0.7172596629182486,0.2644802217670096,0.38710188202468,0.5239859258220081,0.6318413080764097,0.7157348140721352,0.9423278053624289,2.1633974902439594,4-1-6|4-1-5|4-5-6|4-5-1|4-1-3|4-1-2|4-2-6|4-2-5|4-2-1|4-3-6|4-6-5|4-3-5|4-3-1|4-2-3|4-5-3|4-5-2|4-6-1|4-3-2|4-6-3|4-6-2
2026-05,202605170608,0.735587866023082,0.1084395788134848,6.78338918383561,0.8440274448365668,0.30843502926928745,0.40775417322257057,0.6154503517394786,0.6942846346456832,0.7661754416458787,0.8991097863661726,2.977760362698029,4-1-3|4-1-5|4-5-3|4-5-6|4-1-2|4-1-6|4-3-2|4-3-1|4-3-5|4-5-1|4-3-6|4-5-2|4-6-3|4-2-3|4-6-5|4-6-1|4-6-2|4-2-5|4-2-1|4-2-6
2026-05,202605171007,0.3503761004404493,0.29955860284088676,1.169641255893274,0.6499347032813361,0.1697321283432309,0.32909417865152135,0.4782908580606217,0.5944429158390565,0.688796259420275,0.9660229051227169,1.1502077600700482,4-5-2|4-5-1|4-6-2|4-6-1|4-5-6|4-6-5|4-2-1|4-3-2|4-2-6|4-2-5|4-3-1|4-5-3|4-2-3|4-6-3|4-1-2|4-3-6|4-3-5|4-1-6|4-1-5|4-1-3
2026-05,202605181406,0.3535939051220509,0.24934411559974612,1.4180960487940664,0.602938020721797,0.17189984358931992,0.3175876960184433,0.4543696919717535,0.5682467532034144,0.6717022010048607,0.969337341292456,1.3347164823286675,4-6-5|4-6-1|4-5-1|4-5-3|4-6-3|4-1-3|4-1-5|4-2-3|4-6-2|4-5-2|4-2-1|4-1-2|4-2-5|4-5-6|4-3-1|4-1-6|4-3-5|4-3-2|4-2-6|4-3-6
2026-05,202605191406,0.390664389149476,0.2987022423590124,1.307872301406876,0.6893666315084883,0.24740384222737333,0.37348023951520826,0.5031459363923564,0.6122034065542918,0.6945777259633211,0.9523347406321844,5.600410318840711,4-6-5|4-2-5|4-2-3|4-6-2|4-1-5|4-2-6|4-3-5|4-6-3|4-6-1|4-2-1|4-1-2|4-3-2|4-1-6|4-1-3|4-5-6|4-3-6|4-5-2|4-3-1|4-5-3|4-5-1
2026-05,202605191811,0.501663124446022,0.18721400631196147,2.6796238931508287,0.6888771307579835,0.2727097858712694,0.41973215417635956,0.5474835421930931,0.6506107206718422,0.7414529653901142,0.9295655052652598,2.9246462671245497,4-2-5|4-2-1|4-1-5|4-1-2|4-5-1|4-5-2|4-3-5|4-2-3|4-6-5|4-3-1|4-2-6|4-3-2|4-5-6|4-6-1|4-1-3|4-5-3|4-6-2|4-1-6|4-3-6|4-6-3
2026-05,202605201505,0.527395257963952,0.14492233765102142,3.6391578172989467,0.6723175956149734,0.2383753451159964,0.3457973737673274,0.495255266227603,0.6242976943981551,0.7115585725257524,0.9495085836818309,2.814667017987686,4-5-6|4-5-1|4-3-5|4-3-6|4-5-2|4-5-3|4-6-5|4-2-5|4-1-5|4-2-6|4-3-1|4-3-2|4-2-1|4-2-3|4-1-6|4-6-1|4-6-2|4-6-3|4-1-2|4-1-3
