actual_combo,actual_ticket_rank20,current_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,order_l00,order_l10,order_l20,order_l30,order_l40,order_l50,p1,p109,p1_refit_audit,payout100,period,race,race_code,rank_l00,rank_l05,rank_l10,rank_l15,rank_l20,rank_l25,rank_l30,rank_l40,rank_l50,ranked_others,role_train_headwins,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v110_lambda_selected,v110_month,v110_rank20,v115_filter_p,v115_phase,v115_selected_A,v115_selected_S,v115_threshold,valid_payout,valid_result,venue,winner
1-2-6,4,4,2026-07-01,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.1668133766233767,0.1668133766233767,0.1670131688311689,-0.00479802597402601,2026-07,0.13,0.0,1.0,0.8,0.8363636363636363,0.6388888888888888,0.7998285714285716,0.6428571428571428,0.39999999999999997,0.7,0.722717090909091,0.0,0.19999999999999996,0.19999999999999996,0.7,1,0.782,1-6-5;1-5-6;1-6-2;1-2-6;1-6-3;1-5-2;1-2-5;1-6-4;1-3-6;1-5-3;1-3-5;1-5-4;1-4-6;1-2-3;1-3-2;1-4-5;1-2-4;1-4-2;1-3-4;1-4-3,1-6-5;1-5-6;1-6-2;1-2-6;1-6-3;1-5-2;1-2-5;1-3-6;1-6-4;1-5-3;1-3-5;1-2-3;1-5-4;1-3-2;1-4-6;1-2-4;1-4-5;1-4-2;1-3-4;1-4-3,1-6-5;1-5-6;1-6-2;1-2-6;1-6-3;1-2-5;1-5-2;1-3-6;1-5-3;1-6-4;1-3-5;1-2-3;1-3-2;1-5-4;1-4-6;1-2-4;1-4-5;1-4-2;1-3-4;1-4-3,1-6-5;1-5-6;1-2-6;1-6-2;1-2-5;1-6-3;1-5-2;1-3-6;1-5-3;1-3-5;1-2-3;1-6-4;1-3-2;1-5-4;1-2-4;1-4-6;1-4-5;1-3-4;1-4-2;1-4-3,1-2-6;1-6-5;1-5-6;1-6-2;1-2-5;1-5-2;1-6-3;1-3-6;1-2-3;1-3-5;1-5-3;1-3-2;1-6-4;1-2-4;1-5-4;1-4-6;1-4-5;1-3-4;1-4-2;1-4-3,1-2-6;1-6-5;1-2-5;1-5-6;1-6-2;1-3-6;1-5-2;1-6-3;1-2-3;1-3-5;1-3-2;1-5-3;1-6-4;1-2-4;1-5-4;1-4-6;1-3-4;1-4-5;1-4-2;1-4-3,0.61190633,0.61141745,,1280,holdout3,11R,202607010211,4,4,4,4,4,4,3,1,1,6-5-2-3-4,19050,-0.4,-1.0,-1.0,-0.8,0.5559037142857143,0.5559037142857143,0.5557039220779221,0.4015661818181818,0.6276508051948052,0.727515116883117,0.727515116883117,1-6-5;1-5-6;1-6-2;1-2-6;1-6-3;1-5-2;1-2-5;1-6-4;1-3-6;1-5-3;1-3-5;1-5-4;1-4-6;1-2-3;1-3-2;1-4-5;1-2-4;1-4-2;1-3-4;1-4-3,-0.20000000000000007,0.5,2026-07,1,0.5533017210110621,VALIDATION,0,0,0.575,1,1,02,1
4-3-5,0,0,2026-07-01,1,snapshot,same,0,-0.4,1,1,1,1,0,まくり,-0.028881402597402572,-0.07528971428571418,-0.07528971428571418,-0.09950407792207783,2026-07,0.31333333333333335,0.4,0.72,0.8,0,0.8611111111111113,0.3808571428571429,0.7857142857142856,0.4666666666666666,0.8,0.5750000000000001,0.4,0.6,0.0,0.9400000000000001,1,0.726,1-4-3;1-3-4;1-4-5;1-5-4;1-4-2;1-3-5;1-5-3;1-4-6;1-2-4;1-3-2;1-2-3;1-3-6;1-6-4;1-5-2;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,1-4-3;1-3-4;1-4-5;1-5-4;1-4-2;1-3-5;1-5-3;1-2-4;1-4-6;1-3-2;1-2-3;1-3-6;1-5-2;1-6-4;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,1-4-3;1-3-4;1-4-5;1-4-2;1-5-4;1-3-5;1-2-4;1-5-3;1-3-2;1-4-6;1-2-3;1-3-6;1-5-2;1-2-5;1-6-4;1-6-3;1-5-6;1-2-6;1-6-5;1-6-2,1-4-3;1-3-4;1-4-5;1-4-2;1-5-4;1-3-5;1-2-4;1-3-2;1-5-3;1-2-3;1-4-6;1-2-5;1-3-6;1-5-2;1-6-4;1-6-3;1-5-6;1-2-6;1-6-5;1-6-2,1-4-3;1-3-4;1-4-5;1-4-2;1-3-5;1-5-4;1-2-4;1-3-2;1-5-3;1-2-3;1-4-6;1-2-5;1-5-2;1-3-6;1-6-4;1-6-3;1-5-6;1-2-6;1-6-5;1-6-2,1-3-4;1-4-3;1-4-5;1-4-2;1-2-4;1-3-5;1-5-4;1-3-2;1-2-3;1-5-3;1-2-5;1-4-6;1-5-2;1-3-6;1-6-4;1-2-6;1-6-3;1-5-6;1-6-5;1-6-2,0.51792445,0.53151674,,11530,holdout3,12R,202607010212,0,0,0,0,0,0,0,0,0,4-3-5-2-6,19050,-0.4,-0.4,-0.19999999999999996,-0.20000000000000007,0.6038814025974026,0.6502897142857142,0.6502897142857142,0.6745040779220779,0.6438664545454544,0.4826369415584415,0.6745040779220779,1-4-3;1-3-4;1-4-5;1-5-4;1-4-2;1-3-5;1-5-3;1-4-6;1-2-4;1-3-2;1-2-3;1-3-6;1-6-4;1-5-2;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,-0.6,0.5,2026-07,0,0.7182880908798158,VALIDATION,0,0,0.575,1,1,02,4
1-2-3,11,11,2026-07-01,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.022977311688311797,-0.1553071038961038,-0.1553071038961038,-0.1925945844155843,2026-07,0.2733333333333333,0.4,0.38,1.0,0.2818181818181818,0.75,0.25765714285714286,0.4285714285714285,0.6666666666666666,0.3,0.3954435974025975,0.0,1.0,0.0,0.6599999999999999,0.8625,0.36,1-4-3;1-3-4;1-4-5;1-5-4;1-4-2;1-3-5;1-5-3;1-4-6;1-2-4;1-3-2;1-2-3;1-3-6;1-6-4;1-5-2;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,1-4-3;1-3-4;1-4-5;1-4-2;1-5-4;1-3-5;1-5-3;1-4-6;1-2-4;1-3-2;1-2-3;1-3-6;1-6-4;1-5-2;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,1-4-3;1-3-4;1-4-5;1-4-2;1-5-4;1-3-5;1-2-4;1-5-3;1-3-2;1-4-6;1-2-3;1-3-6;1-5-2;1-2-5;1-6-4;1-6-3;1-5-6;1-2-6;1-6-5;1-6-2,1-4-3;1-3-4;1-4-5;1-4-2;1-3-5;1-5-4;1-3-2;1-2-4;1-5-3;1-4-6;1-2-3;1-3-6;1-2-5;1-5-2;1-6-4;1-6-3;1-5-6;1-2-6;1-6-5;1-6-2,1-4-3;1-3-4;1-4-5;1-4-2;1-3-5;1-5-4;1-3-2;1-2-4;1-5-3;1-2-3;1-4-6;1-3-6;1-2-5;1-5-2;1-6-4;1-6-3;1-5-6;1-2-6;1-6-5;1-6-2,1-3-4;1-4-3;1-4-5;1-4-2;1-3-5;1-3-2;1-2-4;1-5-4;1-2-3;1-5-3;1-4-6;1-3-6;1-2-5;1-5-2;1-6-4;1-6-3;1-2-6;1-5-6;1-6-5;1-6-2,0.52854984,0.53862955,,1630,holdout3,01R,202607010501,11,11,11,11,11,11,11,10,9,4-3-5-2-6,19050,-0.19999999999999996,-0.6,-0.6,0.4,0.3724662857142857,0.5507507012987013,0.5507507012987013,0.5880381818181818,0.40600470129870136,0.3246948571428571,0.5880381818181818,1-4-3;1-3-4;1-4-5;1-5-4;1-4-2;1-3-5;1-5-3;1-4-6;1-2-4;1-3-2;1-2-3;1-3-6;1-6-4;1-5-2;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,-0.4,0.5,2026-07,9,0.5780294364329005,VALIDATION,0,0,0.575,1,1,05,1
1-5-4,1,1,2026-07-01,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.18856245454545456,0.18856245454545456,0.28015253246753247,-0.0972693506493506,2026-07,0.42000000000000004,0.4,0.38,1.0,0.5581818181818182,0.5166666666666667,0.6776,0.5714285714285713,0.6,0.5,0.5833151168831169,0.8,0.8,0.0,0.52,1,0.556,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-6-4;1-4-3;1-3-5;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-4-3;1-3-5;1-6-4;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-3-5;1-4-3;1-2-6;1-6-4;1-2-3;1-3-4;1-6-2;1-3-2;1-3-6;1-6-3,1-5-4;1-5-2;1-4-5;1-2-5;1-5-6;1-2-4;1-4-2;1-5-3;1-4-6;1-6-5;1-3-5;1-4-3;1-2-6;1-2-3;1-6-4;1-3-4;1-6-2;1-3-2;1-3-6;1-6-3,1-5-4;1-5-2;1-4-5;1-2-5;1-2-4;1-4-2;1-5-3;1-5-6;1-3-5;1-4-6;1-4-3;1-6-5;1-2-6;1-2-3;1-3-4;1-6-4;1-3-2;1-6-2;1-3-6;1-6-3,1-5-4;1-5-2;1-4-5;1-2-5;1-2-4;1-5-3;1-4-2;1-5-6;1-3-5;1-4-3;1-2-3;1-4-6;1-2-6;1-6-5;1-3-4;1-3-2;1-6-4;1-6-2;1-3-6;1-6-3,0.65151012,0.658892,,1390,holdout3,02R,202607010502,1,1,1,1,1,1,1,1,1,5-4-2-6-3,19050,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,0.3947526623376623,0.3947526623376623,0.3031625844155844,0.4348035844155845,0.6805844675324675,0.32128728571428566,0.6805844675324675,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-6-4;1-4-3;1-3-5;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,-0.8,0.5,2026-07,1,0.380054747020716,VALIDATION,0,0,0.575,1,1,05,1
2-6-1,0,0,2026-07-01,1,snapshot,same,0,-0.20000000000000007,1,1,1,1,0,まくり差し,0.01882654545454543,0.01882654545454543,0.037842766233766145,-0.22397985714285717,2026-07,0.48333333333333334,0.6,0.38,0.8,0,0.6666666666666666,0.8547428571428571,0.4285714285714285,0.4666666666666666,0.6,0.5103427142857142,0.4,0.19999999999999996,0.4,0.64,0.9125,0.316,1-6-4;1-4-6;1-6-2;1-2-6;1-6-3;1-4-2;1-2-4;1-6-5;1-3-6;1-4-3;1-3-4;1-4-5;1-5-6;1-2-3;1-3-2;1-5-4;1-2-5;1-5-2;1-3-5;1-5-3,1-6-4;1-4-6;1-6-2;1-2-6;1-6-3;1-4-2;1-2-4;1-3-6;1-6-5;1-4-3;1-3-4;1-4-5;1-2-3;1-5-6;1-3-2;1-2-5;1-5-4;1-5-2;1-3-5;1-5-3,1-6-4;1-4-6;1-6-2;1-2-6;1-6-3;1-4-2;1-2-4;1-3-6;1-4-3;1-6-5;1-3-4;1-2-3;1-4-5;1-3-2;1-5-6;1-2-5;1-5-4;1-5-2;1-3-5;1-5-3,1-6-4;1-4-6;1-6-2;1-2-6;1-4-2;1-6-3;1-2-4;1-4-3;1-3-6;1-3-4;1-6-5;1-2-3;1-3-2;1-4-5;1-5-6;1-2-5;1-5-4;1-5-2;1-3-5;1-5-3,1-6-4;1-4-6;1-6-2;1-2-6;1-4-2;1-2-4;1-6-3;1-4-3;1-3-6;1-3-4;1-2-3;1-6-5;1-3-2;1-4-5;1-2-5;1-5-6;1-5-4;1-3-5;1-5-2;1-5-3,1-4-6;1-6-4;1-2-6;1-6-2;1-4-2;1-2-4;1-6-3;1-4-3;1-3-6;1-3-4;1-2-3;1-3-2;1-6-5;1-4-5;1-2-5;1-5-6;1-5-4;1-3-5;1-5-2;1-5-3,0.48433058,0.48383748,,6580,holdout3,03R,202607010503,0,0,0,0,0,0,0,0,0,6-4-2-3-5,19050,-0.4,-0.4,0.20000000000000007,-0.8,0.4915161688311688,0.4915161688311688,0.47249994805194806,0.6231909740259739,0.3241762337662338,0.7343225714285714,0.7343225714285714,1-6-4;1-4-6;1-6-2;1-2-6;1-6-3;1-4-2;1-2-4;1-6-5;1-3-6;1-4-3;1-3-4;1-4-5;1-5-6;1-2-3;1-3-2;1-5-4;1-2-5;1-5-2;1-3-5;1-5-3,0.20000000000000007,0.5,2026-07,0,0.3866189753996026,VALIDATION,0,0,0.575,1,1,05,2
1-3-5,4,4,2026-07-01,1,snapshot,same,1,0.6000000000000001,1,1,1,1,1,逃げ,0.2190790584415584,-0.02783309090909092,-0.02783309090909092,-0.14439931168831166,2026-07,0.44999999999999996,0.8,0.38,0.19999999999999996,0.6,0.3500000000000001,0.7254285714285714,0.4285714285714285,0.39999999999999997,0.375,0.5084342857142857,0.19999999999999996,0.8,0.19999999999999996,0.6,0.7,0.3460000000000001,1-5-6;1-6-5;1-5-3;1-3-5;1-5-4;1-6-3;1-3-6;1-5-2;1-4-5;1-6-4;1-4-6;1-6-2;1-2-5;1-3-4;1-4-3;1-2-6;1-3-2;1-2-3;1-4-2;1-2-4,1-5-6;1-6-5;1-5-3;1-3-5;1-5-4;1-6-3;1-3-6;1-5-2;1-4-5;1-6-4;1-4-6;1-3-4;1-2-5;1-6-2;1-4-3;1-3-2;1-2-6;1-2-3;1-4-2;1-2-4,1-5-6;1-5-3;1-6-5;1-3-5;1-5-4;1-3-6;1-6-3;1-5-2;1-4-5;1-6-4;1-3-4;1-2-5;1-4-6;1-6-2;1-4-3;1-3-2;1-2-6;1-2-3;1-4-2;1-2-4,1-5-6;1-5-3;1-3-5;1-6-5;1-5-4;1-3-6;1-5-2;1-6-3;1-4-5;1-3-4;1-2-5;1-6-4;1-3-2;1-4-6;1-4-3;1-6-2;1-2-6;1-2-3;1-4-2;1-2-4,1-5-3;1-3-5;1-5-6;1-6-5;1-5-4;1-3-6;1-5-2;1-6-3;1-4-5;1-3-4;1-2-5;1-3-2;1-6-4;1-4-3;1-4-6;1-2-3;1-6-2;1-2-6;1-2-4;1-4-2,1-3-5;1-5-3;1-5-6;1-3-6;1-6-5;1-5-4;1-5-2;1-6-3;1-3-4;1-4-5;1-2-5;1-3-2;1-4-3;1-2-3;1-6-4;1-4-6;1-2-6;1-6-2;1-2-4;1-4-2,0.48243718,0.48456153,,790,holdout3,04R,202607010504,4,4,4,4,4,3,3,2,1,5-6-3-4-2,19050,-0.6000000000000001,-0.8,-0.8,0.6000000000000001,0.28935522727272733,0.5362673766233766,0.5362673766233766,0.4067399220779221,0.6528335974025974,0.5688927272727273,0.6528335974025974,1-5-6;1-6-5;1-5-3;1-3-5;1-5-4;1-6-3;1-3-6;1-5-2;1-4-5;1-6-4;1-4-6;1-6-2;1-2-5;1-3-4;1-4-3;1-2-6;1-3-2;1-2-3;1-4-2;1-2-4,-0.20000000000000007,0.5,2026-07,1,0.3680977833696815,VALIDATION,0,0,0.575,1,1,05,1
2-5-6,0,0,2026-07-01,1,snapshot,same,0,-0.4,1,1,1,1,0,まくり,0.0816217142857143,0.0816217142857143,0.24869254545454544,0.0816217142857143,2026-07,0.5033333333333334,0.6,0.72,0.4,0.5581818181818182,0.4333333333333333,0.509942857142857,0.6428571428571428,0.4666666666666666,0.8,0.671301974025974,1.0,1.0,0.0,0.52,1,0.7699999999999999,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-3-5;1-4-6;1-6-2;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-3-5;1-6-2;1-4-6;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-3-4;1-4-3;1-2-6;1-5-2;1-4-5;1-3-5;1-5-4;1-6-2;1-4-6;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-3-4;1-4-3;1-2-6;1-5-2;1-4-5;1-3-5;1-5-4;1-6-2;1-5-3;1-4-6;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,0.74781678,0.75192487,,54470,holdout3,05R,202607010505,0,0,0,0,0,0,0,0,0,2-4-3-5-6,19050,0.19999999999999996,0.19999999999999996,0.8,0.4,0.5896802597402597,0.5896802597402597,0.4226094285714286,0.4287935974025975,0.39860093506493505,0.38014584415584407,0.5896802597402597,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,-0.4,0.5,2026-07,0,0.6453100465594901,VALIDATION,1,1,0.575,1,1,05,2
1-4-3,15,15,2026-07-01,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.0013730909090908794,-0.1322857532467534,-0.1322857532467534,-0.3260498051948052,2026-07,0.13999999999999999,0.4,0.38,0.0,0.19272727272727275,0.8541666666666666,0.7342857142857142,0.4285714285714285,0.0,0.4444444444444444,0.4645131818181818,0.0,0.0,0.0,0.48,0.8375,0.4779999999999999,1-6-5;1-5-6;1-6-3;1-3-6;1-6-4;1-5-3;1-3-5;1-6-2;1-4-6;1-5-4;1-4-5;1-5-2;1-2-6;1-3-4;1-4-3;1-2-5;1-3-2;1-2-3;1-4-2;1-2-4,1-6-5;1-5-6;1-6-3;1-3-6;1-6-4;1-5-3;1-3-5;1-6-2;1-4-6;1-5-4;1-4-5;1-2-6;1-3-4;1-5-2;1-4-3;1-3-2;1-2-5;1-2-3;1-4-2;1-2-4,1-6-5;1-5-6;1-6-3;1-3-6;1-3-5;1-5-3;1-6-4;1-4-6;1-6-2;1-5-4;1-3-4;1-2-6;1-4-5;1-4-3;1-5-2;1-3-2;1-2-5;1-2-3;1-4-2;1-2-4,1-6-5;1-3-6;1-6-3;1-5-6;1-3-5;1-5-3;1-6-4;1-4-6;1-6-2;1-3-4;1-2-6;1-5-4;1-4-5;1-4-3;1-3-2;1-5-2;1-2-5;1-2-3;1-2-4;1-4-2,1-3-6;1-6-3;1-6-5;1-5-6;1-3-5;1-5-3;1-6-4;1-4-6;1-3-4;1-2-6;1-6-2;1-4-3;1-4-5;1-3-2;1-5-4;1-2-3;1-2-5;1-5-2;1-2-4;1-4-2,1-3-6;1-6-3;1-3-5;1-6-5;1-5-6;1-5-3;1-3-4;1-4-6;1-6-4;1-2-6;1-4-3;1-3-2;1-6-2;1-4-5;1-2-3;1-5-4;1-2-5;1-5-2;1-2-4;1-4-2,0.41199063,0.41323472,,6910,holdout3,06R,202607010506,15,15,15,15,14,14,14,12,11,6-5-3-4-2,19050,-0.6,-0.8,-0.8,-0.8,0.4631400909090909,0.5967989350649352,0.5967989350649352,0.5911435064935064,0.6580168831168831,0.790562987012987,0.790562987012987,1-6-5;1-5-6;1-6-3;1-3-6;1-6-4;1-5-3;1-3-5;1-6-2;1-4-6;1-5-4;1-4-5;1-5-2;1-2-6;1-3-4;1-4-3;1-2-5;1-3-2;1-2-3;1-4-2;1-2-4,-0.6,0.5,2026-07,11,0.2566762861595075,VALIDATION,0,0,0.575,1,1,05,1
1-3-6,4,4,2026-07-01,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.10220890909090918,0.07352251948051952,0.07352251948051952,-0.10748661038961033,2026-07,0.5466666666666666,1.0,0.38,0.19999999999999996,0.390909090909091,0.5208333333333334,0.7909714285714287,0.21428571428571425,0.3333333333333333,0.3,0.4847285844155845,0.4,0.6,0.19999999999999996,0.4,0.7125,0.25199999999999995,1-6-4;1-4-6;1-6-3;1-3-6;1-6-5;1-4-3;1-3-4;1-6-2;1-5-6;1-4-5;1-5-4;1-4-2;1-2-6;1-3-5;1-5-3;1-2-4;1-3-2;1-2-3;1-5-2;1-2-5,1-6-4;1-4-6;1-6-3;1-3-6;1-4-3;1-6-5;1-3-4;1-6-2;1-4-5;1-5-6;1-4-2;1-5-4;1-2-6;1-3-5;1-2-4;1-5-3;1-3-2;1-2-3;1-5-2;1-2-5,1-4-6;1-6-4;1-6-3;1-3-6;1-4-3;1-3-4;1-6-5;1-6-2;1-4-5;1-4-2;1-5-6;1-2-6;1-5-4;1-2-4;1-3-5;1-3-2;1-5-3;1-2-3;1-2-5;1-5-2,1-4-6;1-6-4;1-4-3;1-6-3;1-3-6;1-3-4;1-6-5;1-4-5;1-6-2;1-4-2;1-2-6;1-2-4;1-5-6;1-5-4;1-3-5;1-3-2;1-2-3;1-5-3;1-2-5;1-5-2,1-4-6;1-6-4;1-4-3;1-3-6;1-6-3;1-3-4;1-4-2;1-4-5;1-2-6;1-2-4;1-6-2;1-6-5;1-5-6;1-2-3;1-5-4;1-3-2;1-3-5;1-5-3;1-2-5;1-5-2,1-4-6;1-4-3;1-6-4;1-3-4;1-3-6;1-6-3;1-4-2;1-2-4;1-2-6;1-4-5;1-6-2;1-2-3;1-6-5;1-3-2;1-3-5;1-5-4;1-5-6;1-5-3;1-2-5;1-5-2,0.51256721,0.50857179,,5110,holdout3,07R,202607010507,4,4,4,4,4,4,5,4,5,6-4-3-5-2,19050,0.20000000000000007,0.20000000000000007,0.4,0.19999999999999996,0.3825196753246753,0.41120606493506495,0.41120606493506495,0.559425987012987,0.39885266233766237,0.5922151948051948,0.5922151948051948,1-6-4;1-4-6;1-6-3;1-3-6;1-6-5;1-4-3;1-3-4;1-6-2;1-5-6;1-4-5;1-5-4;1-4-2;1-2-6;1-3-5;1-5-3;1-2-4;1-3-2;1-2-3;1-5-2;1-2-5,-0.6000000000000001,0.5,2026-07,5,0.4592728432562094,VALIDATION,0,0,0.575,1,1,05,1
1-3-2,10,10,2026-07-01,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,0.07976368831168829,-0.1003641038961039,-0.1003641038961039,-0.16879912987012985,2026-07,0.33333333333333337,0.0,0.15,1.0,0.17454545454545453,0.47916666666666663,0.5110285714285714,0.4285714285714285,0.6666666666666666,0.6,0.428989922077922,1.0,1.0,0.0,0.34,0.95,0.43200000000000005,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,1-6-3;1-3-6;1-6-5;1-6-2;1-5-6;1-3-5;1-5-3;1-3-2;1-2-6;1-6-4;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,1-3-6;1-6-3;1-6-5;1-3-5;1-6-2;1-5-6;1-3-2;1-2-6;1-5-3;1-6-4;1-2-3;1-3-4;1-4-6;1-2-5;1-5-2;1-4-3;1-5-4;1-2-4;1-4-5;1-4-2,1-3-6;1-6-3;1-6-5;1-3-5;1-6-2;1-3-2;1-2-6;1-5-6;1-2-3;1-5-3;1-6-4;1-3-4;1-2-5;1-4-6;1-4-3;1-5-2;1-2-4;1-5-4;1-4-5;1-4-2,1-3-6;1-6-3;1-3-5;1-3-2;1-6-5;1-6-2;1-2-6;1-2-3;1-5-6;1-5-3;1-3-4;1-6-4;1-2-5;1-4-6;1-4-3;1-5-2;1-2-4;1-5-4;1-4-5;1-4-2,1-3-6;1-6-3;1-3-2;1-3-5;1-2-3;1-2-6;1-6-2;1-6-5;1-3-4;1-5-3;1-5-6;1-6-4;1-2-5;1-4-3;1-4-6;1-5-2;1-2-4;1-4-2;1-5-4;1-4-5,0.52618609,0.53689293,,1180,holdout3,08R,202607010508,10,10,8,7,7,6,6,4,3,6-3-5-2-4,19050,0.4,0.4,0.6,0.6,0.34922623376623374,0.5293540259740259,0.5293540259740259,0.30810735714285714,0.35581772727272726,0.5977890519480519,0.5977890519480519,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,-1.0,0.5,2026-07,3,0.4305553565722376,VALIDATION,0,0,0.575,1,1,05,1
