actual_combo,approved_A,approved_S,date,grade,head,head_hit,history_adjust_online,history_pct_online,invest6,kimarite,model,payout100,preview_comp,production_buy,race_code,ranked_others,return6,route_hit,score,ticket6_hit,tickets6,tilt,tilt_bonus,winner
1-3-2,0,0,2026-06-11,B,4,0,0.7901,0.6975,0,逃げ,4カドまくり,720,0.483,0,202606112312,1-3-6-5-2,0,0,49.0501,0,4-1-3;4-1-6;4-1-5;4-3-1;4-3-6;4-3-5,0,-0.04,1
3-5-6,1,1,2026-06-12,S,3,1,-1.2105,0.1974,600,まくり,3まくり,1150,0.78,1,202606120308,5-4-1-6-2,1150,1,76.8895,1,3-5-4;3-5-1;3-5-6;3-4-5;3-4-1;3-4-6,0.5,0.1,3
1-3-2,0,0,2026-06-12,B,3,0,-1.6552,0.0862,0,抜き,3まくり差し,1280,0.465,0,202606120701,5-6-2-4-1,0,0,44.6148,0,3-5-6;3-5-2;3-5-4;3-6-5;3-6-2;3-6-4,-0.5,-0.23,1
4-1-6,1,0,2026-06-12,A,3,0,-0.8793,0.2802,600,抜き,3まくり差し,50020,0.589,1,202606120705,5-1-2-4-6,0,0,57.9707,0,3-5-1;3-5-2;3-5-4;3-1-5;3-1-2;3-1-4,0,-0.05,4
3-1-5,1,0,2026-06-12,A,3,1,-1.2105,0.1974,600,抜き,3まくり,1240,0.661,1,202606121003,1-4-5-2-6,1240,0,64.8395,1,3-1-4;3-1-5;3-1-2;3-4-1;3-4-5;3-4-2,-0.5,-0.05,3
2-3-5,1,1,2026-06-12,S,3,0,-1.1034,0.2241,600,差し,3まくり差し,1260,0.897,1,202606121010,5-2-6-1-4,0,0,88.3666,0,3-5-2;3-5-6;3-5-1;3-2-5;3-2-6;3-2-1,-0.5,-0.23,2
2-4-3,0,0,2026-06-12,B,3,0,0.6316,0.6579,0,まくり,3まくり,960,0.203,0,202606121103,4-2-5-1-6,0,0,20.7216,0,3-4-2;3-4-5;3-4-1;3-2-4;3-2-5;3-2-1,0,-0.21,2
2-3-6,0,0,2026-06-12,B,3,0,-0.8448,0.2888,0,差し,3まくり差し,25680,0.393,0,202606121303,6-2-5-1-4,0,0,38.4052,0,3-6-2;3-6-5;3-6-1;3-2-6;3-2-5;3-2-1,0,-0.05,2
5-1-6,0,0,2026-06-12,B,3,0,-1.7632,0.0592,0,まくり差し,3まくり,38460,0.527,0,202606121308,5-2-1-6-4,0,0,50.7268,0,3-5-2;3-5-1;3-5-6;3-2-5;3-2-1;3-2-6,0,-0.21,5
3-1-5,1,1,2026-06-12,S,3,1,-0.8947,0.2763,600,まくり差し,3まくり,4870,0.73967,1,202606121404,6-4-2-5-1,0,0,72.8619,0,3-6-4;3-6-2;3-6-5;3-4-6;3-4-2;3-4-5,0,-0.21,3
1-2-3,1,0,2026-06-12,A,3,0,1.5517,0.8879,600,逃げ,3まくり差し,1260,0.637,1,202606121411,4-1-6-5-2,0,0,65.0217,0,3-4-1;3-4-6;3-4-5;3-1-4;3-1-6;3-1-5,-0.5,-0.23,1
3-4-5,1,1,2026-06-12,S,3,1,0.3448,0.5862,600,差し,3まくり差し,3540,0.837,1,202606121606,5-2-1-4-6,0,0,83.8148,0,3-5-2;3-5-1;3-5-4;3-2-5;3-2-1;3-2-4,-0.5,-0.23,3
3-1-5,1,0,2026-06-12,A,3,1,1.5263,0.8816,600,まくり差し,3まくり,2260,0.561,1,202606121611,1-5-4-6-2,2260,0,57.5763,1,3-1-5;3-1-4;3-1-6;3-5-1;3-5-4;3-5-6,-0.5,-0.05,3
1-5-2,1,1,2026-06-12,S,3,0,0.0789,0.5197,600,逃げ,3まくり,5760,0.72967,1,202606121906,5-6-4-2-1,0,0,72.8356,0,3-5-6;3-5-4;3-5-2;3-6-5;3-6-4;3-6-2,0,-0.21,1
1-2-4,0,0,2026-06-12,B,3,0,0.0789,0.5197,0,逃げ,3まくり,3610,0.53433,0,202606121909,5-6-4-1-2,0,0,53.4623,0,3-5-6;3-5-4;3-5-1;3-6-5;3-6-4;3-6-1,-0.5,-0.05,1
4-6-3,0,0,2026-06-12,B,3,0,0.0517,0.5129,0,差し,3まくり差し,23570,0.531,0,202606122004,5-6-4-1-2,0,0,53.1017,0,3-5-6;3-5-4;3-5-1;3-6-5;3-6-4;3-6-1,0,-0.05,4
1-6-3,0,0,2026-06-12,B,3,0,0.9474,0.7368,0,逃げ,3まくり,10760,0.51633,0,202606122012,1-6-4-2-5,0,0,52.3707,0,3-1-6;3-1-4;3-1-2;3-6-1;3-6-4;3-6-2,0,-0.21,1
3-2-5,1,1,2026-06-12,S,3,1,0.0789,0.5197,600,まくり,3まくり,4160,0.76233,1,202606122203,5-1-6-2-4,0,1,76.2623,0,3-5-1;3-5-6;3-5-2;3-1-5;3-1-6;3-1-2,-0.5,-0.05,3
1-3-2,1,1,2026-06-12,S,3,0,0.0789,0.5197,600,逃げ,3まくり,780,0.773,1,202606122212,4-1-5-6-2,0,0,77.1689,0,3-4-1;3-4-5;3-4-6;3-1-4;3-1-5;3-1-6,0,-0.21,1
1-2-3,1,0,2026-06-12,A,3,0,1.2414,0.8103,600,逃げ,3まくり差し,510,0.659,1,202606120710,1-4-2-5-6,0,0,66.9114,0,3-1-4;3-1-2;3-1-5;3-4-1;3-4-2;3-4-5,-0.5,-0.23,1
3-1-4,0,0,2026-06-12,B,3,1,-1.7759,0.056,0,まくり差し,3まくり差し,5440,0.371,0,202606121111,1-2-6-5-4,0,1,35.2741,0,3-1-2;3-1-6;3-1-5;3-2-1;3-2-6;3-2-5,0,-0.05,3
1-2-6,1,0,2026-06-12,A,3,0,1.0172,0.7543,600,逃げ,3まくり差し,3370,0.549,1,202606121305,6-4-1-5-2,0,0,55.8672,0,3-6-4;3-6-1;3-6-5;3-4-6;3-4-1;3-4-5,0,-0.05,1
1-3-2,1,0,2026-06-12,A,3,0,1.8966,0.9741,600,逃げ,3まくり差し,1040,0.631,1,202606121312,4-1-6-5-2,0,0,64.9466,0,3-4-1;3-4-6;3-4-5;3-1-4;3-1-6;3-1-5,0,-0.05,1
1-6-3,1,0,2026-06-12,A,3,0,-1.1207,0.2198,600,逃げ,3まくり差し,1740,0.573,1,202606121608,6-4-1-2-5,0,0,56.1293,0,3-6-4;3-6-1;3-6-2;3-4-6;3-4-1;3-4-2,0,-0.05,1
4-5-1,0,0,2026-06-12,B,4,1,-1.2486,0.1878,0,まくり,4カドまくり,970,0.506,0,202606120307,5-1-3-2-6,0,1,52.3514,1,4-5-1;4-5-3;4-5-2;4-1-5;4-1-3;4-1-2,0.5,3.0,4
5-2-6,1,1,2026-06-12,S,4,0,-1.2707,0.1823,600,まくり差し,4カドまくり,5640,0.705,0,202606121008,6-5-2-1-3,0,0,68.0393,0,4-6-5;4-6-2;4-6-1;4-5-6;4-5-2;4-5-1,-0.5,-1.19,5
1-2-4,1,1,2026-06-12,S,4,0,1.5801,0.895,600,逃げ,4カドまくり,720,0.683,0,202606121108,2-1-5-3-6,0,0,69.8401,0,4-2-1;4-2-5;4-2-3;4-1-2;4-1-5;4-1-3,0,-0.04,1
2-4-1,1,0,2026-06-12,A,4,0,1.779,0.9448,600,差し,4カドまくり,2290,0.615,0,202606121408,3-6-2-5-1,0,0,62.089,0,4-3-6;4-3-2;4-3-5;4-6-3;4-6-2;4-6-5,-0.5,-1.19,2
1-3-5,1,1,2026-06-12,S,4,0,0.6519,0.663,600,逃げ,4カドまくり,2130,0.719,0,202606121412,1-3-5-2-6,0,0,72.5119,0,4-1-3;4-1-5;4-1-2;4-3-1;4-3-5;4-3-2,0,-0.04,1
1-6-2,1,1,2026-06-12,S,4,0,1.2707,0.8177,600,逃げ,4カドまくり,42380,0.839,0,202606121605,2-5-3-6-1,0,0,85.1307,0,4-2-5;4-2-3;4-2-6;4-5-2;4-5-3;4-5-6,0,-0.04,1
1-2-3,0,0,2026-06-12,B,4,0,0.5193,0.6298,0,逃げ,4カドまくり,3630,0.483,0,202606121609,5-1-6-2-3,0,0,48.7793,0,4-5-1;4-5-6;4-5-2;4-1-5;4-1-6;4-1-2,0,-0.04,1
1-3-4,0,0,2026-06-12,B,4,0,0.0773,0.5193,0,逃げ,4カドまくり,1650,0.457,0,202606121901,5-1-3-6-2,0,0,45.7373,0,4-5-1;4-5-3;4-5-6;4-1-5;4-1-3;4-1-6,0,-0.04,1
1-5-2,1,1,2026-06-12,S,4,0,0.0773,0.5193,600,逃げ,4カドまくり,2060,0.861,0,202606121905,5-2-6-3-1,0,0,84.9873,0,4-5-2;4-5-6;4-5-3;4-2-5;4-2-6;4-2-3,-0.5,-1.19,1
1-3-4,0,0,2026-06-12,B,4,0,0.0773,0.5193,0,逃げ,4カドまくり,690,0.483,0,202606122211,1-3-2-6-5,0,0,48.3373,0,4-1-3;4-1-2;4-1-6;4-3-1;4-3-2;4-3-6,0,-0.04,1
1-2-5,1,0,2026-06-12,A,4,0,0.0773,0.5193,600,逃げ,4カドまくり,1850,0.673,0,202606122311,1-5-2-3-6,0,0,66.1873,0,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,-0.5,-1.19,1
2-3-6,1,0,2026-06-13,A,3,0,-0.8706,0.2824,600,差し,3まくり,8160,0.612,1,202606130302,6-5-4-2-1,0,0,63.3294,0,3-6-5;3-6-4;3-6-2;3-5-6;3-5-4;3-5-2,1.0,3.0,2
1-3-6,0,0,2026-06-13,B,3,0,-0.0078,0.498,0,逃げ,3まくり差し,1030,0.509,0,202606130607,6-1-4-5-2,0,0,50.6622,0,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,-0.5,-0.23,1
1-3-2,1,0,2026-06-13,A,3,0,-1.6549,0.0863,600,逃げ,3まくり差し,930,0.631,1,202606130704,6-5-2-1-4,0,0,61.2151,0,3-6-5;3-6-2;3-6-1;3-5-6;3-5-2;3-5-1,-0.5,-0.23,1
1-2-6,0,0,2026-06-13,B,3,0,-0.0078,0.498,0,逃げ,3まくり差し,1140,0.297,0,202606130810,6-4-1-5-2,0,0,29.4622,0,3-6-4;3-6-1;3-6-5;3-4-6;3-4-1;3-4-5,-0.5,-0.23,1
2-4-3,0,0,2026-06-13,B,3,0,-1.5922,0.102,0,差し,3まくり差し,31910,0.413,0,202606131006,5-4-1-6-2,0,0,39.4778,0,3-5-4;3-5-1;3-5-6;3-4-5;3-4-1;3-4-6,-0.5,-0.23,2
1-6-3,0,0,2026-06-13,B,3,0,-1.9059,0.0235,0,逃げ,3まくり差し,600,0.423,0,202606131105,6-1-2-5-4,0,0,41.7341,0,3-6-1;3-6-2;3-6-5;3-1-6;3-1-2;3-1-5,0.5,1.34,1
2-3-4,1,1,2026-06-13,S,3,0,1.702,0.9255,600,まくり,3まくり差し,14830,0.843,1,202606131302,4-2-1-6-5,0,0,85.952,0,3-4-2;3-4-1;3-4-6;3-2-4;3-2-1;3-2-6,0,-0.05,2
4-2-6,1,0,2026-06-13,A,3,0,1.3255,0.8314,600,まくり,3まくり差し,36560,0.615,1,202606131305,4-2-5-1-6,0,0,62.7755,0,3-4-2;3-4-5;3-4-1;3-2-4;3-2-5;3-2-1,0,-0.05,4
1-3-2,1,0,2026-06-13,A,3,0,1.0431,0.7608,600,逃げ,3まくり差し,1060,0.635,1,202606131402,2-4-6-1-5,0,0,64.3131,0,3-2-4;3-2-6;3-2-1;3-4-2;3-4-6;3-4-1,-0.5,-0.23,1
2-6-1,0,0,2026-06-13,B,3,0,0.149,0.5373,0,差し,3まくり差し,32410,0.447,0,202606131410,6-1-5-2-4,0,0,44.799,0,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,0,-0.05,2
3-1-5,0,0,2026-06-13,B,3,1,-1.0588,0.2353,0,まくり差し,3まくり差し,2840,0.519,0,202606131905,1-6-5-2-4,0,1,50.7912,1,3-1-6;3-1-5;3-1-2;3-6-1;3-6-5;3-6-2,0,-0.05,3
5-4-1,0,0,2026-06-13,B,3,0,0.4941,0.6235,0,まくり差し,3まくり,13520,0.26033,0,202606132002,6-5-4-2-1,0,0,26.3175,0,3-6-5;3-6-4;3-6-2;3-5-6;3-5-4;3-5-2,0,-0.21,5
1-2-3,0,0,2026-06-13,B,3,0,-1.3882,0.1529,0,逃げ,3まくり,940,0.47233,0,202606132009,1-6-5-2-4,0,0,45.6351,0,3-1-6;3-1-5;3-1-2;3-6-1;3-6-5;3-6-2,0,-0.21,1
1-3-4,1,1,2026-06-13,S,3,0,2.0,1.0,600,逃げ,3まくり差し,740,0.697,1,202606132010,6-1-5-2-4,0,0,71.65,0,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,0,-0.05,1
3-4-2,1,0,2026-06-13,A,3,1,0.102,0.5255,600,差し,3まくり差し,2610,0.637,1,202606132205,4-2-5-6-1,2610,0,63.572,1,3-4-2;3-4-5;3-4-6;3-2-4;3-2-5;3-2-6,-0.5,-0.23,3
1-3-2,0,0,2026-06-13,B,3,0,1.5529,0.8882,0,逃げ,3まくり,620,0.515,0,202606132301,1-5-4-2-6,0,0,52.8429,0,3-1-5;3-1-4;3-1-2;3-5-1;3-5-4;3-5-2,0,-0.21,1
1-3-5,1,0,2026-06-13,A,3,0,-0.8392,0.2902,600,逃げ,3まくり差し,8780,0.627,1,202606130305,2-6-5-1-4,0,0,61.8108,0,3-2-6;3-2-5;3-2-1;3-6-2;3-6-5;3-6-1,0,-0.05,1
1-2-3,0,0,2026-06-13,B,3,0,0.0078,0.502,0,逃げ,3まくり差し,680,0.445,0,202606130712,2-4-1-5-6,0,0,44.2778,0,3-2-4;3-2-1;3-2-5;3-4-2;3-4-1;3-4-5,-0.5,-0.23,1
4-5-3,1,1,2026-06-13,S,3,0,-0.0078,0.498,600,まくり,3まくり差し,11250,0.811,1,202606130802,5-4-2-6-1,0,0,80.8622,0,3-5-4;3-5-2;3-5-6;3-4-5;3-4-2;3-4-6,-0.5,-0.23,4
1-5-4,1,1,2026-06-13,S,3,0,-0.0078,0.498,600,逃げ,3まくり差し,4280,0.759,1,202606130808,1-6-4-2-5,0,0,75.8422,0,3-1-6;3-1-4;3-1-2;3-6-1;3-6-4;3-6-2,0,-0.05,1
4-6-1,1,0,2026-06-13,A,3,0,0.3216,0.5804,600,まくり,3まくり差し,19800,0.593,1,202606131412,2-1-4-6-5,0,0,59.3916,0,3-2-1;3-2-4;3-2-6;3-1-2;3-1-4;3-1-6,-0.5,-0.23,4
5-1-6,1,1,2026-06-13,S,3,0,1.8588,0.9647,600,抜き,3まくり差し,62050,0.775,1,202606131906,2-5-1-6-4,0,0,79.3088,0,3-2-5;3-2-1;3-2-6;3-5-2;3-5-1;3-5-6,0,-0.05,5
6-1-3,1,0,2026-06-13,A,3,0,0.2745,0.5686,600,まくり,3まくり差し,13060,0.551,1,202606132206,6-2-4-1-5,0,0,55.3245,0,3-6-2;3-6-4;3-6-1;3-2-6;3-2-4;3-2-1,0,-0.05,6
1-2-4,0,0,2026-06-13,B,3,0,-1.6235,0.0941,0,抜き,3まくり差し,2130,0.381,0,202606132310,2-1-6-5-4,0,0,36.4265,0,3-2-1;3-2-6;3-2-5;3-1-2;3-1-6;3-1-5,0,-0.05,1
4-3-2,1,0,2026-06-13,A,4,1,-0.75,0.3125,600,まくり,4カドまくり,53650,0.618,0,202606130312,1-6-2-5-3,0,1,64.05,0,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,0.5,3.0,4
4-3-6,1,1,2026-06-13,S,4,1,0.0625,0.5156,600,まくり差し,4カドまくり,7280,0.809,0,202606130608,1-2-3-5-6,0,0,79.7725,0,4-1-2;4-1-3;4-1-5;4-2-1;4-2-3;4-2-5,-0.5,-1.19,4
2-4-1,0,0,2026-06-13,B,4,0,0.0625,0.5156,0,まくり,4カドまくり,2110,0.477,0,202606130609,2-5-3-1-6,0,0,46.5725,0,4-2-5;4-2-3;4-2-1;4-5-2;4-5-3;4-5-1,-0.5,-1.19,2
4-5-2,0,0,2026-06-13,B,4,1,-1.4375,0.1406,0,まくり,4カドまくり,7480,0.507,0,202606130702,6-1-2-5-3,0,1,49.2225,0,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0,-0.04,4
1-4-6,0,0,2026-06-13,B,4,0,-1.75,0.0625,0,逃げ,4カドまくり,2780,0.489,0,202606130707,1-3-6-5-2,0,0,45.96,0,4-1-3;4-1-6;4-1-5;4-3-1;4-3-6;4-3-5,-0.5,-1.19,1
1-2-3,1,1,2026-06-13,S,4,0,-0.6667,0.3333,600,逃げ,4カドまくり,1320,0.745,0,202606130709,1-6-5-2-3,0,0,72.6433,0,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,-0.5,-1.19,1
4-6-2,0,0,2026-06-13,B,4,1,0.0625,0.5156,0,まくり,4カドまくり,58100,0.333,0,202606130809,3-2-5-6-1,0,1,33.3225,0,4-3-2;4-3-5;4-3-6;4-2-3;4-2-5;4-2-6,0,-0.04,4
1-3-2,1,0,2026-06-13,A,4,0,-2.0,0.0,600,逃げ,4カドまくり,910,0.599,0,202606131112,1-2-6-3-5,0,0,60.9,0,4-1-2;4-1-6;4-1-3;4-2-1;4-2-6;4-2-3,0.5,3.0,1
1-2-5,0,0,2026-06-13,B,4,0,-1.2292,0.1927,0,逃げ,4カドまくり,2910,0.457,0,202606131304,6-5-3-2-1,0,0,44.4308,0,4-6-5;4-6-3;4-6-2;4-5-6;4-5-3;4-5-2,0,-0.04,1
1-4-5,0,0,2026-06-13,B,4,0,-1.4792,0.1302,0,逃げ,4カドまくり,1040,0.561,0,202606131604,5-1-2-6-3,0,0,54.5808,0,4-5-1;4-5-2;4-5-6;4-1-5;4-1-2;4-1-6,0,-0.04,1
1-6-3,1,0,2026-06-13,A,4,0,0.9375,0.7344,600,逃げ,4カドまくり,11810,0.623,0,202606131606,6-2-1-3-5,0,0,63.1975,0,4-6-2;4-6-1;4-6-3;4-2-6;4-2-1;4-2-3,0,-0.04,1
1-2-6,0,0,2026-06-13,B,4,0,-1.875,0.0312,0,逃げ,4カドまくり,790,0.301,0,202606131609,6-1-2-3-5,0,0,27.035,0,4-6-1;4-6-2;4-6-3;4-1-6;4-1-2;4-1-3,-0.5,-1.19,1
4-5-2,1,0,2026-06-13,A,4,1,0.5208,0.6302,600,まくり,4カドまくり,2700,0.633,0,202606131908,2-5-3-1-6,2700,1,63.7808,1,4-2-5;4-2-3;4-2-1;4-5-2;4-5-3;4-5-1,0,-0.04,4
1-4-2,0,0,2026-06-13,B,4,0,0.9792,0.7448,0,逃げ,4カドまくり,580,0.441,0,202606132005,2-1-6-3-5,0,0,43.8892,0,4-2-1;4-2-6;4-2-3;4-1-2;4-1-6;4-1-3,-0.5,-1.19,1
3-1-4,1,0,2026-06-13,A,4,0,0.6042,0.651,600,まくり差し,4カドまくり,18380,0.667,0,202606132006,1-5-6-2-3,0,0,66.1142,0,4-1-5;4-1-6;4-1-2;4-5-1;4-5-6;4-5-2,-0.5,-1.19,3
1-4-2,0,0,2026-06-13,B,4,0,-1.5625,0.1094,0,逃げ,4カドまくり,470,0.543,0,202606132007,1-6-3-2-5,0,0,51.5475,0,4-1-6;4-1-3;4-1-2;4-6-1;4-6-3;4-6-2,-0.5,-1.19,1
4-6-1,0,0,2026-06-13,B,4,1,0.375,0.5938,0,まくり差し,4カドまくり,5790,0.439,0,202606132204,6-5-2-3-1,0,0,44.235,0,4-6-5;4-6-2;4-6-3;4-5-6;4-5-2;4-5-3,0,-0.04,4
1-2-5,0,0,2026-06-13,B,4,0,-1.2292,0.1927,0,逃げ,4カドまくり,1920,0.109,0,202606132305,6-5-2-1-3,0,0,8.4808,0,4-6-5;4-6-2;4-6-1;4-5-6;4-5-2;4-5-1,-0.5,-1.19,1
1-4-6,0,0,2026-06-13,B,4,0,0.9375,0.7344,0,逃げ,4カドまくり,1100,0.473,0,202606132307,6-5-3-1-2,0,0,48.1975,0,4-6-5;4-6-3;4-6-1;4-5-6;4-5-3;4-5-1,0,-0.04,1
3-1-2,1,0,2026-06-14,A,3,1,0.6022,0.6505,600,まくり,3まくり,1180,0.612,1,202606140307,6-5-4-1-2,0,1,64.8022,0,3-6-5;3-6-4;3-6-1;3-5-6;3-5-4;3-5-1,1.0,3.0,3
2-1-3,1,0,2026-06-14,A,3,0,0.3226,0.5806,600,抜き,3まくり,1980,0.612,1,202606140308,1-6-2-4-5,0,0,61.6226,0,3-1-6;3-1-2;3-1-4;3-6-1;3-6-2;3-6-4,0.5,0.1,2
1-5-6,1,1,2026-06-14,S,3,0,-1.5699,0.1075,600,逃げ,3まくり差し,5940,0.805,1,202606140612,4-6-1-2-5,0,0,78.8801,0,3-4-6;3-4-1;3-4-2;3-6-4;3-6-1;3-6-2,0,-0.05,1
1-3-5,0,0,2026-06-14,B,3,0,-0.767,0.3082,0,逃げ,3まくり差し,1980,0.413,0,202606140805,6-4-5-1-2,0,0,40.303,0,3-6-4;3-6-5;3-6-1;3-4-6;3-4-5;3-4-1,-0.5,-0.23,1
1-2-5,1,0,2026-06-14,A,3,0,-0.8172,0.2957,600,逃げ,3まくり,2830,0.563,1,202606140806,4-5-6-2-1,0,0,55.2728,0,3-4-5;3-4-6;3-4-2;3-5-4;3-5-6;3-5-2,0,-0.21,1
1-3-6,0,0,2026-06-14,B,3,0,0.767,0.6918,0,逃げ,3まくり差し,720,0.505,0,202606140810,1-5-6-4-2,0,0,51.037,0,3-1-5;3-1-6;3-1-4;3-5-1;3-5-6;3-5-4,-0.5,-0.23,1
1-2-5,0,0,2026-06-14,B,3,0,-1.4265,0.1434,0,逃げ,3まくり差し,2100,0.355,0,202606140812,6-5-4-2-1,0,0,34.0235,0,3-6-5;3-6-4;3-6-2;3-5-6;3-5-4;3-5-2,0,-0.05,1
2-3-4,1,1,2026-06-14,S,3,0,1.5125,0.8781,600,差し,3まくり差し,2290,0.801,1,202606141008,2-6-4-1-5,0,0,81.5625,0,3-2-6;3-2-4;3-2-1;3-6-2;3-6-4;3-6-1,0,-0.05,2
1-3-2,1,0,2026-06-14,A,3,0,-1.7849,0.0538,600,逃げ,3まくり,830,0.573,1,202606141102,6-4-1-2-5,0,0,55.3051,0,3-6-4;3-6-1;3-6-2;3-4-6;3-4-1;3-4-2,0,-0.21,1
4-3-2,0,0,2026-06-14,B,3,0,-0.9534,0.2616,0,差し,3まくり差し,700,0.545,0,202606141105,4-2-1-6-5,0,0,53.4966,0,3-4-2;3-4-1;3-4-6;3-2-4;3-2-1;3-2-6,0,-0.05,4
2-6-1,1,0,2026-06-14,A,3,0,0.0072,0.5018,600,差し,3まくり差し,42180,0.573,1,202606141210,6-1-4-2-5,0,0,57.0772,0,3-6-1;3-6-4;3-6-2;3-1-6;3-1-4;3-1-2,-0.5,-0.23,2
1-6-5,1,0,2026-06-14,A,3,0,1.871,0.9677,600,逃げ,3まくり差し,11480,0.577,1,202606141603,6-2-1-5-4,0,0,59.521,0,3-6-2;3-6-1;3-6-5;3-2-6;3-2-1;3-2-5,0,-0.05,1
1-6-2,1,0,2026-06-14,A,3,0,0.9247,0.7312,600,逃げ,3まくり,6350,0.66233,1,202606141611,1-4-6-2-5,0,0,66.9481,0,3-1-4;3-1-6;3-1-2;3-4-1;3-4-6;3-4-2,0,-0.21,1
1-4-5,1,1,2026-06-14,S,3,0,1.914,0.9785,600,逃げ,3まくり差し,3200,0.777,1,202606141903,4-6-1-5-2,0,0,79.564,0,3-4-6;3-4-1;3-4-5;3-6-4;3-6-1;3-6-5,0,-0.05,1
1-2-6,1,1,2026-06-14,S,3,0,-1.2688,0.1828,600,逃げ,3まくり,1550,0.72833,1,202606142207,1-6-2-4-5,0,0,71.3545,0,3-1-6;3-1-2;3-1-4;3-6-1;3-6-2;3-6-4,0,-0.21,1
3-4-2,0,0,2026-06-14,B,3,1,-1.5699,0.1075,0,まくり差し,3まくり差し,7130,0.511,0,202606142304,6-4-1-2-5,0,1,49.3001,1,3-6-4;3-6-1;3-6-2;3-4-6;3-4-1;3-4-2,-0.5,-0.23,3
1-3-2,1,0,2026-06-14,A,3,0,-0.7957,0.3011,600,逃げ,3まくり,1260,0.639,1,202606142306,6-5-2-1-4,0,0,62.8943,0,3-6-5;3-6-2;3-6-1;3-5-6;3-5-2;3-5-1,0,-0.21,1
1-3-4,0,0,2026-06-14,B,3,0,-1.2688,0.1828,0,逃げ,3まくり,1250,0.14767,0,202606142311,5-6-1-2-4,0,0,13.2878,0,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,0,-0.21,1
3-5-2,0,0,2026-06-14,B,3,1,0.3656,0.5914,0,まくり,3まくり差し,13830,0.445,0,202606141003,5-4-6-1-2,0,0,44.8156,0,3-5-4;3-5-6;3-5-1;3-4-5;3-4-6;3-4-1,0,-0.05,3
1-3-4,1,1,2026-06-14,S,3,0,1.8566,0.9642,600,逃げ,3まくり差し,420,0.801,1,202606141004,4-1-2-5-6,0,0,81.7266,0,3-4-1;3-4-2;3-4-5;3-1-4;3-1-2;3-1-5,-0.5,-0.23,1
1-4-3,0,0,2026-06-14,B,3,0,-1.4695,0.1326,0,逃げ,3まくり差し,890,0.475,0,202606141011,1-4-5-6-2,0,0,45.8005,0,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,-0.5,-0.23,1
1-2-3,1,0,2026-06-14,A,3,0,0.0072,0.5018,600,逃げ,3まくり差し,600,0.595,1,202606141202,1-6-2-5-4,0,0,59.2772,0,3-1-6;3-1-2;3-1-5;3-6-1;3-6-2;3-6-5,-0.5,-0.23,1
1-3-2,1,0,2026-06-14,A,3,0,0.0072,0.5018,600,逃げ,3まくり差し,670,0.609,1,202606141208,1-6-4-5-2,0,0,60.6772,0,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,-0.5,-0.23,1
4-2-5,1,0,2026-06-14,A,3,0,1.0251,0.7563,600,差し,3まくり差し,6770,0.587,1,202606141606,5-4-2-6-1,0,0,59.4951,0,3-5-4;3-5-2;3-5-6;3-4-5;3-4-2;3-4-6,-0.5,-0.23,4
3-4-1,1,1,2026-06-14,S,3,1,1.5125,0.8781,600,抜き,3まくり差し,17550,0.753,1,202606142310,5-1-2-6-4,0,0,76.5825,0,3-5-1;3-5-2;3-5-6;3-1-5;3-1-2;3-1-6,-0.5,-0.23,3
2-6-5,0,0,2026-06-14,B,4,0,-1.1848,0.2038,0,逃げ,4カドまくり,1730,0.515,0,202606140611,2-1-6-5-3,0,0,50.2752,0,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,0,-0.04,2
1-2-6,0,0,2026-06-14,B,4,0,1.5829,0.8957,0,逃げ,4カドまくり,3780,0.229,0,202606140803,6-1-5-3-2,0,0,24.4429,0,4-6-1;4-6-5;4-6-3;4-1-6;4-1-5;4-1-3,0,-0.04,1
4-3-2,1,0,2026-06-14,A,4,1,0.5024,0.6256,600,差し,4カドまくり,700,0.6225,0,202606141105,3-2-1-6-5,700,0,62.7124,1,4-3-2;4-3-1;4-3-6;4-2-3;4-2-1;4-2-6,0,-0.04,4
2-4-3,1,1,2026-06-14,S,4,0,0.1232,0.5308,600,まくり,4カドまくり,7290,0.725,0,202606141207,6-2-5-1-3,0,0,71.4332,0,4-6-2;4-6-5;4-6-1;4-2-6;4-2-5;4-2-1,-0.5,-1.19,2
2-4-5,1,1,2026-06-14,S,4,0,1.7725,0.9431,600,まくり,4カドまくり,9380,0.885,0,202606141906,5-2-6-3-1,0,0,90.2325,0,4-5-2;4-5-6;4-5-3;4-2-5;4-2-6;4-2-3,0,-0.04,2
