feature,category,n,overall_head_rate,direction,auc_oriented,std_mean_diff,top10_n,top10_head_rate,top10_lift_pt,top20_n,top20_head_rate,top20_lift_pt,month_direction_good,month_direction_seen,month_consistency,month_direction_detail,oof_n,base_oof_auc,plus_feature_oof_auc,delta_oof_auc,delta_logloss,incremental_months_positive,incremental_months_seen,incremental_month_floor_auc_delta,incremental_month_mean_auc_delta,importance_score
v91_ex,当日展示_風_環境,592,0.23817567567567569,high,0.6269755154031231,0.44816968140732316,128,0.3671875,12.901182432432432,128,0.3671875,12.901182432432432,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6497763979746463,0.055142846583139504,-0.012300062348817198,3.0,3.0,0.03561517113783541,0.0530056375956253,33.3063573434267
score_CORR20_v91,当日展示_風_環境,592,0.23817567567567569,high,0.625292887358274,0.43587078054188505,60,0.36666666666666664,12.849099099099096,119,0.3445378151260504,10.636213945037474,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6465979229035,0.05196437151199329,-0.014193881930637975,3.0,3.0,0.025874635568513105,0.04521823927139242,32.04940582723356
score_wind_v83,当日展示_風_環境,592,0.23817567567567569,high,0.6259848091711091,0.4339493328477043,60,0.43333333333333335,19.515765765765767,119,0.33613445378151263,9.795877810583695,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6451565214177477,0.050522970026240954,-0.01315610917806076,3.0,3.0,0.02478134110787178,0.0442572488813742,31.66225048447584
score_RAW20_v91,当日展示_風_環境,592,0.23817567567567569,high,0.6206931798524948,0.424315851141929,60,0.36666666666666664,12.849099099099096,119,0.3445378151260504,10.636213945037474,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.643825996969361,0.049192445577854294,-0.013275232944151227,3.0,3.0,0.02405247813411071,0.04251577141436136,31.03504988982784
score_BASE_v91,当日展示_風_環境,592,0.23817567567567569,high,0.6203000424588385,0.4166462452035592,60,0.43333333333333335,19.515765765765767,119,0.33613445378151263,9.795877810583695,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6414975791846842,0.04686402779317744,-0.012020166337855187,3.0,3.0,0.020408163265306034,0.041171294296318495,30.36198536663608
rel_pl_all_win_4v1,4号艇vs1号艇_選手力差,592,0.23817567567567569,high,0.6462864241795223,0.5196435903564182,60,0.45,21.18243243243243,119,0.37815126050420167,13.997558482852599,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6221310566581661,0.027497505266659394,-0.006864442941112325,3.0,3.0,0.013538748832866432,0.027971830701063054,29.92765516785463
preview_comp,当日展示_風_環境,592,0.23817567567567569,high,0.619529493167272,0.41184047021299747,61,0.4262295081967213,18.80538325210456,119,0.3445378151260504,10.636213945037474,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.640499685848394,0.04586613445688725,-0.01181487070366749,3.0,3.0,0.02951895043731778,0.042889790748832625,29.253418997112146
rel_pl_all_p2_4v1,4号艇vs1号艇_選手力差,592,0.23817567567567569,high,0.6410655595917661,0.48126454116500833,60,0.35,11.18243243243243,119,0.36134453781512604,12.316886213945036,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6219832206083452,0.027349669216838457,-0.007245705573312389,3.0,3.0,0.014472455648926186,0.029315565998509336,29.039867045333313
rel_pl_recent_p2_4v1,4号艇vs1号艇_選手力差,592,0.23817567567567569,high,0.6305845166768882,0.4580188301048257,64,0.40625,16.80743243243243,132,0.3484848484848485,11.030917280917283,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6275270724766234,0.03289352108511667,-0.008629499798171292,3.0,3.0,0.015873015873015817,0.03425830781925854,28.84333934089561
opp_grade_b1_v93,相手構成_v93,592,0.23817567567567569,low,0.6108254312717208,0.41204250081463734,270,0.3037037037037037,6.552802802802801,270,0.3037037037037037,6.552802802802801,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.629227187049562,0.03459363565805529,-0.0070424145827783224,3.0,3.0,0.014705882352941124,0.03766764403660235,26.3118308193437
opp_score_b1_v93,相手構成_v93,592,0.23817567567567569,low,0.6141120598826878,0.3920983642263413,60,0.35,11.18243243243243,119,0.3445378151260504,10.636213945037474,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6229811139446354,0.028347562553128647,-0.0036248973009543883,3.0,3.0,0.02777777777777768,0.03215270367283807,26.207961287902002
rel_pl_recent_p2_4v3,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5920649148464405,0.33602064684304117,68,0.29411764705882354,5.594197138314786,123,0.3170731707317073,7.889749505603164,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.632368703108253,0.03773515171674624,-0.008860598999097191,3.0,3.0,0.02614379084967311,0.03507480404316846,25.331471729113932
opp_national_b1_v93,相手構成_v93,592,0.23817567567567569,low,0.6163686685222751,0.398995077475688,60,0.3333333333333333,9.515765765765764,119,0.3277310924369748,8.955541676129911,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6170676719518053,0.022434120560298587,-0.0035750542938067786,3.0,3.0,0.0182072829131652,0.026509733887828513,24.914799299513213
b1_pl_all_win,1号艇_選手力弱さ,592,0.23817567567567569,low,0.619710336368354,0.41450336976619534,60,0.31666666666666665,7.849099099099097,119,0.36134453781512604,12.316886213945036,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6061278042650701,0.011494252873563315,-0.002986845701599017,3.0,3.0,0.0051353874883286466,0.010528161016987503,23.733261454337075
b1_pl_all_p2,1号艇_選手力弱さ,592,0.23817567567567569,low,0.6221163372175308,0.42419188009412173,60,0.35,11.18243243243243,119,0.35294117647058826,11.476550079491258,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6051668699412351,0.010533318549728388,-0.003201443220292477,3.0,3.0,0.0051353874883286466,0.010261832733328294,23.613607447597012
b4_pl_recent_p2,4号艇_選手力,592,0.23817567567567569,high,0.596625308612854,0.3395625503286836,93,0.3225806451612903,8.440496948561464,149,0.31543624161073824,7.7260565935062555,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.621317958384152,0.026684406992645293,-0.005609188878475835,3.0,3.0,0.0212418300653594,0.028787376513238372,23.54462357851571
rel_pl_frame_races_4v1,4号艇vs1号艇_選手力差,592,0.23817567567567569,high,0.5903586985579721,0.3087612042236225,68,0.3235294117647059,8.535373608903022,138,0.36231884057971014,12.414316490403445,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6171046309642606,0.02247107957275385,-0.004589930894839167,2.0,3.0,-0.011204481792717158,0.023765422207824145,22.346282401762
rel_pl_recent_p2_4v5,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5951707002563256,0.3465908042127757,71,0.352112676056338,11.393700038066232,131,0.3053435114503817,6.716783577470601,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6150349262667701,0.02040137487526339,-0.008038542144300553,3.0,3.0,0.018586005830903862,0.022467544643806476,21.940701716179355
b1_pl_frame_win,1号艇_選手力弱さ,592,0.23817567567567569,low,0.6086238618672454,0.36689964318069057,60,0.38333333333333336,14.515765765765767,121,0.36363636363636365,12.546068796068797,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6017666407953579,0.007133089403851156,-0.002131684638701725,3.0,3.0,0.0018501387604070718,0.006312642085452569,21.798217826708527
rel_pl_frame_win_4v1,4号艇vs1号艇_選手力差,592,0.23817567567567569,high,0.6022157223506471,0.3578870126381973,60,0.36666666666666664,12.849099099099096,119,0.31932773109243695,8.115205541676126,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6055734190782422,0.010939867686735494,-0.0026063799711977254,3.0,3.0,0.005087881591119392,0.010200949827679348,20.032586880747036
rel_pl_all_win_4v5,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5922536207953955,0.3099159645474096,60,0.45,21.18243243243243,119,0.33613445378151263,9.795877810583695,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6038363454928484,0.009202794101341616,-0.0030614088070811674,3.0,3.0,0.003034547152194089,0.010916455623848279,20.02509646192461
b2_vh_p2_display,その他,592,0.23817567567567569,high,0.5836203236307024,0.298410644363701,78,0.3333333333333333,9.515765765765764,154,0.2792207792207792,4.104510354510352,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6123369183575414,0.017703366966034695,-0.00504870672779878,3.0,3.0,0.00933706816059754,0.0179650461714721,19.723607827179247
p4_joint,PRE_POST総合,592,0.23817567567567569,high,0.6159047663977606,0.4251142559800779,60,0.4,16.182432432432435,119,0.36134453781512604,12.316886213945036,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5940052481797686,-0.0006283032117381238,0.00260928217175882,1.0,3.0,-0.0016339869281046804,-0.0003250819438534632,19.720520549231736
rel_pl_all_win_4v3,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5902093063483826,0.34137727523271866,60,0.38333333333333336,14.515765765765767,119,0.31092436974789917,7.274869407222348,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6103411316849614,0.015707580293454648,-0.0039023510851072807,3.0,3.0,0.0051353874883286466,0.01422855091260474,19.617420574973664
rank_b1_v93,相手構成_v93,592,0.23817567567567569,high,0.5769763016779104,0.27088701492126455,62,0.3387096774193548,10.053400174367914,136,0.3014705882352941,6.329491255961842,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6111542299589754,0.01652067856746864,-0.0018790872562869376,3.0,3.0,0.009570494864612478,0.018332557315541842,19.267664132477133
POST,PRE_POST総合,592,0.23817567567567569,high,0.6155745309870893,0.41473846403129044,60,0.36666666666666664,12.849099099099096,119,0.35294117647058826,11.476550079491258,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5946335513915068,0.0,0.0,0.0,3.0,0.0,0.0,18.85276311460718
rel_pl_all_p2_4v3,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5711342800081773,0.2872447336313094,60,0.36666666666666664,12.849099099099096,119,0.3445378151260504,10.636213945037474,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6124847544073622,0.01785120301585541,-0.004699435209074565,3.0,3.0,0.0037348272642390157,0.017284422836282804,18.81091139299631
rel_pl_frame_p2_4v1,4号艇vs1号艇_選手力差,592,0.23817567567567569,high,0.5929612681039769,0.36445437454142493,60,0.36666666666666664,12.849099099099096,120,0.35833333333333334,12.015765765765765,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5978489854751081,0.003215434083601365,-0.001086720462944779,2.0,3.0,-0.0013876040703052483,0.004159155255717824,18.67570011360445
PRE,PRE_POST総合,592,0.23817567567567569,high,0.6131370791464201,0.43979173256143367,60,0.4666666666666667,22.8490990990991,119,0.35294117647058826,11.476550079491258,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5946335513915068,0.0,0.0,0.0,3.0,0.0,0.0,18.609017930540265
opp_nst_b1_v93,相手構成_v93,592,0.23817567567567569,low,0.5861364029501029,0.2949775791526965,74,0.3108108108108108,7.263513513513511,132,0.30303030303030304,6.485462735462735,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.605499501053332,0.010865949661825192,0.001953455005945126,2.0,3.0,-0.0056022408963586345,0.014952172666784835,18.41725610780121
b4_gh_delta_display,4号艇_過去展示機力,592,0.23817567567567569,low,0.5708826720762372,0.2545950473553467,73,0.3287671232876712,9.059144761199553,132,0.3106060606060606,7.243038493038492,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6220201796208006,0.02738662822929383,-0.00916619033176147,2.0,3.0,-0.0027752081406104967,0.030048431131112108,18.34753388542352
b1_pl_frame_p2,1号艇_選手力弱さ,592,0.23817567567567569,low,0.5990548977056501,0.3628457134987506,65,0.3384615384615385,10.02858627858628,120,0.325,8.682432432432433,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5959640758398935,0.0013305244483867718,-0.0012016431074273193,2.0,3.0,0.0,0.002497824526636013,18.241414480062186
b1_pl_frame_races,1号艇_選手力弱さ,592,0.23817567567567569,low,0.5961456809925934,0.33027187955192594,65,0.36923076923076925,13.105509355509357,123,0.34959349593495936,11.141782025928368,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5931551908932993,-0.0014783604982074872,0.0008325081306879145,2.0,3.0,-0.0046253469010175685,0.0030306816058581765,18.17625783777834
relative_deg,当日展示_風_環境,498,0.23293172690763053,high,0.5836116627550099,0.2882849370887861,117,0.29914529914529914,6.621357223766861,117,0.29914529914529914,6.621357223766861,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6063865173522563,0.011752965960749595,-0.0017928408086153036,2.0,3.0,-0.018221574344023383,0.006665208115168279,17.36936424573761
b2_vh_delta_display,その他,592,0.23817567567567569,low,0.5767482819895897,0.26420476482898386,100,0.31,7.182432432432432,144,0.2916666666666667,5.3490990990991,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.605906050190339,0.011272498798832298,-0.002673989705420765,2.0,3.0,-0.010204081632653073,0.009432861437308038,17.332481111878582
rel_vh_p12_display_4v5,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.557280118255728,0.18318340904776512,60,0.31666666666666665,7.849099099099097,123,0.3008130081300813,6.263733245440564,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6135196067561074,0.01888605536460064,-0.0024364514502356327,2.0,3.0,-0.01348396501457727,0.019430322530609796,17.091302880914373
post_x_entry_same,PRE_POST総合,592,0.23817567567567569,high,0.5859948734883867,0.32837773695128786,60,0.38333333333333336,14.515765765765767,119,0.37815126050420167,13.997558482852599,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5936356580552168,-0.0009978933362899678,0.0017910065849878753,1.0,3.0,-0.006012950971322817,-0.002630758043052498,17.065665712075862
b4_pl_all_win,4号艇_選手力,592,0.23817567567567569,high,0.5671635923322483,0.2629521006476902,60,0.43333333333333335,19.515765765765767,119,0.3025210084033613,6.434533272768564,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6033928373433862,0.00875928595187947,-0.0013687019880668228,3.0,3.0,0.004435107376283831,0.00906591583963364,16.75512307815444
b4_gh_p2_display,4号艇_過去展示機力,592,0.23817567567567569,high,0.5712286329826548,0.26324394619519587,94,0.3191489361702128,8.09732604945371,184,0.29347826086956524,5.530258519388956,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6094541153860369,0.014820563994530134,-0.003548475044684918,2.0,3.0,-0.0009337068160598649,0.017774589976366124,16.52636113438263
b1_pl_recent_p2,1号艇_選手力弱さ,592,0.23817567567567569,low,0.5845088141403658,0.28297059787098305,81,0.2839506172839506,4.5774941608274915,122,0.3114754098360656,7.32997341603899,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.595446649665521,0.0008130982740142123,-0.0008232467839995872,2.0,3.0,-0.009103641456582712,-0.0005209475535071414,16.412829085380555
b4_vh_p2_display,4号艇_過去展示機力,592,0.23817567567567569,high,0.5630277869509837,0.22844221227550146,87,0.28735632183908044,4.918064616340476,167,0.2934131736526946,5.523749797701891,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6079387958753742,0.013305244483867495,-0.004046556309747595,2.0,3.0,-0.008381924198250679,0.01242353173740903,16.401910884745575
v91_straight,当日展示_風_環境,592,0.23817567567567569,high,0.5737918887892941,0.23129633682517192,79,0.25316455696202533,1.498888128634965,158,0.27848101265822783,4.030533698255215,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6070148205639945,0.012381269172487719,-0.005327164215935931,2.0,3.0,-0.011661807580174988,0.008495934679173903,15.99488278641133
b1_gh_delta_overall,1号艇_過去展示機力,592,0.23817567567567569,low,0.5570127848280417,0.17717025555351326,60,0.31666666666666665,7.849099099099097,120,0.31666666666666665,7.849099099099097,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6019514358576339,0.007317884466127134,-0.00112826282109324,3.0,3.0,0.005368814192343585,0.008325885160754165,15.73467519584942
rel_pl_frame_races_4v6,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5483165856803636,0.19721685165931024,63,0.25396825396825395,1.579257829257827,125,0.256,1.782432432432432,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6154045163913221,0.020770964999815344,-0.0035666008590382603,2.0,3.0,-0.003968253968253954,0.022299556064588444,15.675671387819245
rel_pl_all_p2_4v5,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5659605919076599,0.24001994515180436,60,0.3,6.182432432432431,119,0.29411764705882354,5.594197138314786,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6017296817829028,0.007096130391396005,-0.0030777016739976792,2.0,3.0,-0.00036443148688047877,0.004368405953045366,15.467458030041483
st_corr_strength_b1,ST攻撃力_壁,592,0.23817567567567569,low,0.5685552987057918,0.2442938753039738,87,0.3103448275862069,7.216915191053122,162,0.32098765432098764,8.281197864531196,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6024319030195513,0.007798351628044542,-0.0022444829276654366,2.0,3.0,-0.004162812210915856,0.009743832631359473,15.404773102427663
opp_direct_b5_v93,相手構成_v93,592,0.23817567567567569,low,0.5536239404947241,0.19057346918868426,60,0.31666666666666665,7.849099099099097,123,0.2764227642276423,3.8247088551966595,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6053886240159664,0.010755072624459627,-0.0026265919169593532,3.0,3.0,0.006012950971322817,0.012125825911469601,15.278350345403664
rel_vh_delta_display_4v3,4号艇vs他艇_過去展示差,592,0.23817567567567569,low,0.5523894890786432,0.1871920115861273,64,0.3125,7.432432432432432,123,0.3170731707317073,7.889749505603164,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6105998447721477,0.015966293380640928,-0.005459657159326392,3.0,3.0,0.0080174927113702,0.015011002712466212,15.010157485113133
rel_pl_recent_p2_4v2,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5658505134374363,0.25684867235432596,63,0.3968253968253968,15.864972114972112,149,0.28859060402684567,5.041492835116998,4,5,0.8,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6012861736334405,0.006652622241933748,-0.0021467340499556897,3.0,3.0,0.0018501387604071828,0.009136787616680983,14.923874359153782
b4_gh_delta_straight,4号艇_過去展示機力,592,0.23817567567567569,high,0.5661414351087418,0.2318698819543535,101,0.27722772277227725,3.9052047096601568,141,0.3120567375886525,7.38810619129768,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:+,398.0,0.5946335513915068,0.59821857559966,0.003585024208153209,-0.00294575370769512,3.0,3.0,0.0018674136321193968,0.005257257595195501,14.80876959076436
b1_gh_p1_overall,1号艇_過去展示機力,592,0.23817567567567569,low,0.5647418659873253,0.21897914790189815,61,0.4098360655737705,17.166038989809483,119,0.3025210084033613,6.434533272768564,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:-,398.0,0.5946335513915068,0.6030971652437447,0.008463613852237928,-0.000389278247074909,2.0,3.0,-0.022959183673469385,0.008011144636701384,14.787149357067166
b6_pl_frame_races,その他,592,0.23817567567567569,low,0.5654337878001604,0.22733805338923702,77,0.2857142857142857,4.753861003861001,120,0.2833333333333333,4.515765765765764,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5957792807776175,0.0011457293861107942,2.9382992875359726e-05,3.0,3.0,0.003237742830712209,0.007217417163772999,14.675677810391353
opp_score_b3_v93,相手構成_v93,592,0.23817567567567569,low,0.557028510323788,0.15730019399142778,60,0.23333333333333334,-0.48423423423423484,119,0.25210084033613445,1.3925164660458762,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6080496729127397,0.013416121521232949,-0.003660969979562667,3.0,3.0,0.0032679738562091387,0.017007327871312688,14.664578629834562
b4_pl_all_p2,4号艇_選手力,592,0.23817567567567569,high,0.5562500982843485,0.17788836925689852,60,0.31666666666666665,7.849099099099097,119,0.31932773109243695,8.115205541676126,4,5,0.8,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6016188047455372,0.006985253354030441,-0.000836845805766373,3.0,3.0,0.006924198250728764,0.00834405021718243,14.645101607576159
opp_motor_b6_v93,相手構成_v93,592,0.23817567567567569,high,0.5531521756223365,0.1803217782186247,61,0.32786885245901637,8.969317678334068,119,0.2857142857142857,4.753861003861001,4,5,0.8,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6061278042650701,0.011494252873563315,-0.0028873665671366178,3.0,3.0,0.006535947712418166,0.013601997485189901,14.564840337718518
b1_gh_p1_turn,1号艇_過去展示機力,592,0.23817567567567569,low,0.5622257866679248,0.21478103196676482,62,0.3387096774193548,10.053400174367914,163,0.2883435582822086,5.01678826065329,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:-,398.0,0.5946335513915068,0.6026906161067376,0.008057064715230822,-0.0005655917684975753,2.0,3.0,-0.028425655976676345,0.0076615980371562325,14.170682595302635
opp_local_b1_v93,相手構成_v93,592,0.23817567567567569,low,0.5768976741991791,0.24575356811418145,67,0.26865671641791045,3.048104074223476,122,0.29508196721311475,5.690629153743906,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.597996821524929,0.0033632701334221915,0.00059791882249427,1.0,3.0,-0.004668534080298881,0.0015508729077874743,14.167213944017801
b1_gh_delta_turn,1号艇_過去展示機力,592,0.23817567567567569,low,0.5481671934707741,0.16439776310622461,79,0.27848101265822783,4.030533698255215,134,0.29850746268656714,6.033178701089145,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6002143622722401,0.005580810880733367,-0.0008993806746037114,3.0,3.0,0.0007288629737609575,0.006113243647017559,14.139517263441917
opp_national_b3_v93,相手構成_v93,592,0.23817567567567569,low,0.5537654699564404,0.19577800750128113,85,0.2823529411764706,4.4177265500794896,120,0.2833333333333333,4.515765765765764,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6016927227704476,0.007059171378940854,-0.004539144333919776,2.0,3.0,-0.010504201680672343,0.009641169802135178,14.024867757918694
b4_vh_delta_display,4号艇_過去展示機力,592,0.23817567567567569,low,0.5502350961614064,0.19165084646711694,60,0.2833333333333333,4.515765765765764,141,0.2765957446808511,3.842006900517539,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.6107846398344237,0.016151088442916905,-0.005249139607574782,3.0,3.0,0.00323774283071232,0.014634669779104955,14.022128684827532
st_corr_rank_b1,ST攻撃力_壁,592,0.23817567567567569,high,0.5607869038071425,0.2139603442111339,87,0.3103448275862069,7.216915191053122,162,0.32098765432098764,8.281197864531196,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5989207968363085,0.004287245444801746,-0.0009525669002892201,2.0,3.0,-0.003237742830712209,0.003041448287169161,13.92571237591417
rel_vh_delta_straight_4v1,4号艇vs1号艇_過去展示差,592,0.23817567567567569,high,0.5594266484250917,0.18976423865872502,80,0.375,13.682432432432432,124,0.31451612903225806,7.634045335658238,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5995121410355915,0.004878589644084719,-0.0015889007323212079,2.0,3.0,0.0,0.003324189167906851,13.778525171791097
b3_pl_all_p2,その他,592,0.23817567567567569,low,0.5589941972920696,0.21547759908896458,60,0.2833333333333333,4.515765765765764,119,0.3277310924369748,8.955541676129911,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5980707395498392,0.0034371881583324937,-0.002421463931400414,2.0,3.0,-0.0016339869281046804,0.003230456830398132,13.711299029432771
b5_pl_all_win,その他,592,0.23817567567567569,low,0.5571385887940117,0.19073257960730317,60,0.35,11.18243243243243,119,0.31092436974789917,7.274869407222348,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5952248955907898,0.0005913441992830837,-0.0009050341193543865,2.0,3.0,0.0,0.0018515783330497564,13.620434934035588
b2_gh_p2_turn,その他,592,0.23817567567567569,low,0.5549134311459168,0.2013657841335719,62,0.3387096774193548,10.053400174367914,158,0.3037974683544304,6.562179267875471,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.598625124736667,0.003991573345160204,0.00594048171841155,3.0,3.0,0.00023342670401482746,0.006450583992609116,13.60209363719882
attack4_stretch_x_st,ST攻撃力_壁,537,0.2383612662942272,high,0.5636269865525672,0.14286816785719192,55,0.2545454545454545,1.6184188251227334,108,0.25925925925925924,2.0897992965032057,5,5,1.0,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:+,398.0,0.5946335513915068,0.5965184610267215,0.0018849096352147043,-0.001694843199527618,2.0,3.0,-0.0016339869281046804,0.003515439331393755,13.49097377493363
