actual_combo,actual_ticket_rank20,current3_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,p1,p1_refit_audit,p3base,p3style,pair_train_3wins,payout100,period,race,race_code,ranked_others,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v166_20,v166_lambda,v166_month,v166_rank20,valid_payout,valid_result,venue,winner
1-3-6,18,0,2026-08-16,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.04208742857142855,0.04208742857142855,0.1670292337662338,-0.06275822077922077,2026-08,0.52,0.4,1.0,0.6,0.9145454545454546,0.3333333333333334,0.5406857142857142,0.7142857142857141,0.7,0.7,0.7664859220779221,0.19999999999999996,0.5,0.8,0.72,1,0.808,0.66012508,,0.04664183296165656,0.048478382144207625,4911,3970,holdout3,12R,202608161812,4-2-6-5-3,-0.4,-0.4,-0.20000000000000007,0.0,0.7243984935064935,0.7243984935064935,0.5994566883116883,0.8292441428571429,0.6047881428571428,0.694746883116883,0.8292441428571429,1-4-2;1-2-4;1-4-6;1-6-4;1-4-5;1-2-6;1-6-2;1-4-3;1-5-4;1-2-5;1-5-2;1-2-3;1-3-4;1-6-5;1-5-6;1-3-2;1-6-3;1-3-6;1-5-3;1-3-5,0.20000000000000007,3-1-4;3-1-2;3-4-1;3-2-4;3-4-2;3-1-6;3-1-5;3-2-1;3-4-6;3-4-5;3-2-6;3-2-5;3-6-4;3-5-1;3-5-4;3-6-1;3-5-2;3-6-2;3-5-6;3-6-5,1.0,2026-08,0,1,1,18,1
4-1-2,0,0,2026-08-16,1,snapshot,same,0,-0.6,1,1,1,1,0,まくり,0.0006546623376623151,-0.08944224675324675,-0.08944224675324675,-0.16999162337662332,2026-08,0.09333333333333332,0.0,0.38,0.8,0.15999999999999998,0.23611111111111124,0.8016,0.6428571428571428,0.4666666666666666,0.1111111111111111,0.39540414285714287,0.0,0.6,0.0,0.82,0.4875,0.25,0.40653903,,0.157513533513684,0.16539763821059011,4911,5730,holdout3,01R,202608161901,6-5-4-3-2,-0.4,-0.4,-0.19999999999999996,0.19999999999999996,0.39474948051948056,0.4848463896103896,0.4848463896103896,0.49072358441558445,0.49822215584415586,0.5653957662337662,0.5653957662337662,1-6-5;1-5-6;1-6-4;1-4-6;1-6-3;1-5-4;1-4-5;1-6-2;1-3-6;1-5-3;1-3-5;1-5-2;1-2-6;1-4-3;1-3-4;1-2-5;1-4-2;1-2-4;1-3-2;1-2-3,-0.6,3-1-4;3-1-5;3-4-6;3-1-6;3-4-5;3-1-2;3-5-6;3-2-4;3-2-5;3-5-4;3-4-1;3-6-4;3-2-6;3-4-2;3-5-1;3-6-5;3-5-2;3-2-1;3-6-1;3-6-2,1.0,2026-08,0,1,1,19,4
1-3-2,10,0,2026-08-16,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.4115272857142857,0.3511117402597403,0.3511117402597403,0.29212135064935063,2026-08,0.8899999999999999,0.8,1.0,1.0,0.68,0.6388888888888888,0.8529714285714286,0.5714285714285713,1.0,0.5,0.8024937142857143,0.8,1.0,1.0,0.6799999999999999,1,0.534,0.85590959,,0.05509916856003577,0.053920242944658595,4911,1910,holdout3,02R,202608161902,4-3-5-2-6,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,0.4,0.39096642857142855,0.45138197402597396,0.45138197402597396,0.5103723636363636,0.405682064935065,0.2656775714285714,0.5103723636363636,1-4-3;1-3-4;1-4-5;1-5-4;1-4-2;1-3-5;1-5-3;1-4-6;1-2-4;1-3-2;1-2-3;1-3-6;1-6-4;1-5-2;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,0.19999999999999996,3-1-4;3-1-5;3-1-2;3-4-1;3-1-6;3-2-1;3-5-1;3-2-4;3-4-5;3-4-2;3-2-5;3-5-4;3-6-1;3-5-2;3-4-6;3-2-6;3-5-6;3-6-4;3-6-2;3-6-5,1.0,2026-08,0,1,1,19,1
1-2-3,1,0,2026-08-16,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.14861664935064944,0.14861664935064944,0.1489061688311688,0.14861664935064944,2026-08,0.57,1.0,0.72,0.4,0.6399999999999999,0.5972222222222222,0.7289714285714286,0.4285714285714285,0.6,0.8,0.6633365714285715,0.0,1.0,0.4,0.36,1,0.5359999999999999,0.82872099,,0.0550976570219484,0.05757313387894618,4911,470,holdout3,03R,202608161903,2-3-6-4-5,-0.6,-0.8,-0.8,0.4,0.514719922077922,0.514719922077922,0.5144304025974027,0.4318044025974026,0.29608214285714285,0.47338507792207796,0.514719922077922,1-2-3;1-3-2;1-2-6;1-6-2;1-2-4;1-3-6;1-6-3;1-2-5;1-4-2;1-3-4;1-4-3;1-3-5;1-5-2;1-6-4;1-4-6;1-5-3;1-6-5;1-5-6;1-4-5;1-5-4,0.20000000000000007,3-1-2;3-1-4;3-1-6;3-2-1;3-1-5;3-4-1;3-2-4;3-2-6;3-6-1;3-4-2;3-2-5;3-4-6;3-5-1;3-6-2;3-6-4;3-4-5;3-5-2;3-5-6;3-5-4;3-6-5,1.0,2026-08,0,1,1,19,1
1-6-3,1,0,2026-08-16,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.2302940909090908,0.07152214285714276,0.07152214285714276,0.020891077922077894,2026-08,0.5333333333333333,0.8,0.72,0.8,0.5945454545454545,0.9722222222222223,0.5772571428571429,0.5714285714285713,0.4666666666666666,0.6,0.615085922077922,0.8,0.6,0.0,0.8,1,0.4039999999999999,0.77019754,,0.11708292904922199,0.11280224208377129,4911,5480,holdout3,04R,202608161904,6-3-4-2-5,0.4,0.20000000000000007,0.20000000000000007,-0.20000000000000007,0.3847918311688312,0.5435637792207793,0.5435637792207793,0.5427413376623377,0.30372744155844156,0.5941948441558441,0.5941948441558441,1-6-3;1-3-6;1-6-4;1-4-6;1-6-2;1-3-4;1-4-3;1-6-5;1-2-6;1-3-2;1-2-3;1-3-5;1-5-6;1-4-2;1-2-4;1-5-3;1-4-5;1-5-4;1-2-5;1-5-2,-0.8,3-1-4;3-1-6;3-1-2;3-4-1;3-4-6;3-1-5;3-6-1;3-6-4;3-2-1;3-2-4;3-4-2;3-2-6;3-4-5;3-5-1;3-6-2;3-2-5;3-5-6;3-5-4;3-6-5;3-5-2,1.0,2026-08,0,1,1,19,1
1-3-6,4,0,2026-08-16,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,0.09206987012987022,0.09206987012987022,0.2924485844155845,0.007574051948052052,2026-08,0.5900000000000001,0.19999999999999996,1.0,0.8,0.7,0.6944444444444443,0.3534285714285714,0.6428571428571428,0.8000000000000002,0.9,0.7118800000000001,0.8,0.8,0.8,0.82,1,0.7460000000000001,0.80574408,,0.08660468887614145,0.06464440048332296,4911,1540,holdout3,05R,202608161905,6-2-3-4-5,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,0.4,0.6198101298701298,0.6198101298701298,0.41943141558441555,0.36836123376623375,0.26800271428571426,0.704305948051948,0.704305948051948,1-6-2;1-2-6;1-6-3;1-3-6;1-6-4;1-2-3;1-3-2;1-6-5;1-4-6;1-2-4;1-4-2;1-2-5;1-5-6;1-3-4;1-4-3;1-5-2;1-3-5;1-5-3;1-4-5;1-5-4,0.20000000000000007,3-1-2;3-1-6;3-2-1;3-1-4;3-2-6;3-6-1;3-1-5;3-6-2;3-2-4;3-4-1;3-2-5;3-4-6;3-6-4;3-4-2;3-5-1;3-6-5;3-5-6;3-5-2;3-4-5;3-5-4,1.0,2026-08,0,1,1,19,1
3-6-4,0,10,2026-08-16,1,snapshot,same,0,0.4,1,1,1,1,0,まくり,0.346232922077922,0.346232922077922,0.49202553246753244,0.01786553246753253,2026-08,0.6133333333333333,0.6,1.0,1.0,0.9454545454545454,0.5,0.5784,0.7142857142857141,0.6666666666666666,0.5,0.7948300779220779,0.6,0.4,0.6,0.54,1,0.8220000000000001,0.80853498,,0.0850635924892867,0.09837602857500916,4911,69730,holdout3,06R,202608161906,6-5-4-2-3,-0.20000000000000007,-0.20000000000000007,0.4,0.20000000000000007,0.44859715584415594,0.44859715584415594,0.3028045454545455,0.4896291428571429,0.48983743506493516,0.7769645454545454,0.7769645454545454,1-6-5;1-5-6;1-6-4;1-4-6;1-6-2;1-5-4;1-4-5;1-6-3;1-2-6;1-5-2;1-2-5;1-5-3;1-3-6;1-4-2;1-2-4;1-3-5;1-4-3;1-3-4;1-2-3;1-3-2,0.19999999999999996,3-1-6;3-1-4;3-1-5;3-6-1;3-1-2;3-4-1;3-2-1;3-5-1;3-4-6;3-6-4;3-2-6;3-5-6;3-6-5;3-6-2;3-2-4;3-2-5;3-4-5;3-4-2;3-5-4;3-5-2,1.0,2026-08,10,1,1,19,3
1-3-5,12,0,2026-08-16,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.20181896103896102,0.07141919480519487,0.07141919480519487,0.06223450649350648,2026-08,0.23333333333333336,0.0,0.72,0.19999999999999996,0.5254545454545454,0.7916666666666667,0.7130285714285713,0.6428571428571428,0.26666666666666666,0.7,0.6196483636363637,0.4,0.19999999999999996,0.4,0.54,1,0.586,0.71900696,,0.11592143775509747,0.12183622062656892,4911,2080,holdout3,07R,202608161907,6-3-4-2-5,-0.6,-0.6,-0.19999999999999996,-0.6000000000000001,0.41782940259740264,0.5482291688311688,0.5482291688311688,0.5156431818181818,0.3506494805194805,0.5574138571428572,0.5574138571428572,1-6-3;1-3-6;1-6-4;1-4-6;1-6-2;1-3-4;1-4-3;1-6-5;1-2-6;1-3-2;1-2-3;1-3-5;1-5-6;1-4-2;1-2-4;1-5-3;1-4-5;1-5-4;1-2-5;1-5-2,-0.4,3-1-4;3-1-6;3-1-2;3-4-1;3-1-5;3-4-6;3-2-1;3-6-1;3-2-4;3-4-2;3-6-4;3-2-6;3-5-1;3-4-5;3-2-5;3-6-2;3-5-6;3-5-4;3-6-5;3-5-2,1.0,2026-08,0,1,1,19,1
4-5-1,0,0,2026-08-16,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,まくり,0.3138433246753246,0.20647933766233761,0.20647933766233761,-0.026299077922077863,2026-08,0.5566666666666666,0.8,0.72,0.4,0.42363636363636364,0.7083333333333333,0.5530285714285714,0.4999999999999998,0.3333333333333333,0.4,0.6356207662337662,0.8,0.4,0.19999999999999996,0.78,0.9875,0.626,0.71275976,,0.1310341875718249,0.12038597627974704,4911,2430,holdout3,08R,202608161908,4-5-3-6-2,0.4,-0.19999999999999996,-0.19999999999999996,-0.4,0.32177744155844157,0.42914142857142856,0.42914142857142856,0.661919844155844,0.4887054025974027,0.34355714285714284,0.661919844155844,1-4-5;1-5-4;1-4-3;1-3-4;1-4-6;1-5-3;1-3-5;1-4-2;1-6-4;1-5-6;1-6-5;1-5-2;1-2-4;1-3-6;1-6-3;1-2-5;1-3-2;1-2-3;1-6-2;1-2-6,-0.4,3-1-4;3-4-1;3-1-5;3-4-5;3-1-2;3-1-6;3-5-1;3-5-4;3-4-2;3-4-6;3-2-4;3-2-1;3-2-5;3-6-4;3-5-2;3-6-1;3-5-6;3-2-6;3-6-5;3-6-2,1.0,2026-08,0,1,1,19,4
1-2-4,19,0,2026-08-16,1,snapshot,same,1,0.0,1,1,1,1,1,逃げ,0.13259783116883106,0.026519818181818033,0.026519818181818033,0.026519818181818033,2026-08,0.3316666666666666,0.5,0.72,0.6,0.49272727272727274,0.6250000000000001,0.7382285714285715,0.35714285714285704,0.3333333333333333,0.4,0.590354896103896,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.38000000000000006,0.9375,0.508,0.71699016,,0.11102607157678182,0.1395838543752419,4911,2120,holdout3,09R,202608161909,3-6-5-2-4,-0.20000000000000007,-0.4,-0.4,-0.6000000000000001,0.45775706493506496,0.563835077922078,0.563835077922078,0.2928527142857143,0.4722213896103896,0.5399973636363636,0.563835077922078,1-3-6;1-6-3;1-3-5;1-5-3;1-3-2;1-6-5;1-5-6;1-3-4;1-2-3;1-6-2;1-2-6;1-6-4;1-4-3;1-5-2;1-2-5;1-4-6;1-5-4;1-4-5;1-2-4;1-4-2,-0.4,3-1-5;3-1-6;3-1-2;3-1-4;3-2-1;3-5-1;3-2-5;3-6-1;3-2-6;3-5-6;3-5-2;3-4-1;3-2-4;3-6-2;3-6-5;3-4-6;3-4-5;3-4-2;3-5-4;3-6-4,1.0,2026-08,0,1,1,19,1
3-2-4,0,7,2026-08-16,1,snapshot,same,0,0.0,1,1,1,1,0,まくり,0.10358723376623369,0.10358723376623369,0.39985736363636354,0.02942587012987008,2026-08,0.7483333333333333,0.5,1.0,1.0,0.6163636363636363,0.5416666666666667,0.8246285714285715,0.4999999999999998,0.8666666666666667,0.6,0.798655948051948,1.0,0.8,0.8,0.82,1,0.734,0.73183715,,0.051133538207031766,0.05285390215000969,4911,6770,holdout3,10R,202608161910,4-2-5-3-6,0.19999999999999996,0.19999999999999996,1.0,-0.19999999999999996,0.6950687142857143,0.6950687142857143,0.3987985844155844,0.7692300779220779,0.54073512987013,0.37509183116883116,0.7692300779220779,1-4-2;1-2-4;1-4-5;1-5-4;1-4-3;1-2-5;1-5-2;1-4-6;1-3-4;1-2-3;1-3-2;1-2-6;1-6-4;1-5-3;1-3-5;1-6-2;1-5-6;1-6-5;1-3-6;1-6-3,0.4,3-1-4;3-1-2;3-4-1;3-2-4;3-2-1;3-1-5;3-4-2;3-4-5;3-2-5;3-1-6;3-5-1;3-5-4;3-5-2;3-4-6;3-2-6;3-6-1;3-6-4;3-5-6;3-6-2;3-6-5,1.0,2026-08,4,1,1,19,3
1-3-5,11,0,2026-08-16,0,missing,missing,1,0.0,0,0,1,1,1,逃げ,0.21500362337662327,0.21500362337662327,0.23007320779220775,0.15603454545454543,2026-08,0.5,0.5,1.0,0.5,0.7381818181818182,0.7777777777777777,1.0,0.4999999999999998,0.5,0.8,0.7802145454545454,0.5,0.5,0.5,0.74,1,0.664,0.83106635,,0.04625414390093742,0.038764386932052954,4911,910,holdout3,11R,202608161911,4-5-2-3-6,0.0,0.0,0.0,0.0,0.5652109220779221,0.5652109220779221,0.5501413376623376,0.62418,0.6036115714285714,0.5166199220779221,0.62418,1-4-5;1-5-4;1-4-2;1-2-4;1-4-3;1-5-2;1-2-5;1-4-6;1-3-4;1-5-3;1-3-5;1-5-6;1-6-4;1-2-3;1-3-2;1-6-5;1-2-6;1-6-2;1-3-6;1-6-3,0.0,3-1-4;3-1-5;3-1-2;3-4-1;3-1-6;3-2-1;3-5-1;3-2-4;3-4-5;3-2-5;3-4-2;3-5-4;3-5-2;3-4-6;3-6-1;3-2-6;3-5-6;3-6-4;3-6-5;3-6-2,1.0,2026-08,0,1,1,19,1
1-2-3,4,0,2026-08-16,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,0.11289574025974047,0.050819766233766495,0.050819766233766495,0.050819766233766495,2026-08,0.6366666666666667,0.4,1.0,0.8,1,0.513888888888889,0.5710857142857143,0.7142857142857141,0.7333333333333334,0.9,0.8120302857142858,1.0,0.8,0.6,0.5,1,0.874,0.75326334,,0.05591509160062525,0.04838253123222449,4911,560,holdout3,12R,202608161912,3-5-2-6-4,0.8,0.4,0.4,0.20000000000000007,0.6991345454545453,0.7612105194805193,0.7612105194805193,0.5887771688311688,0.7553522597402597,0.6160806363636363,0.7612105194805193,1-3-5;1-5-3;1-3-2;1-2-3;1-3-6;1-5-2;1-2-5;1-3-4;1-6-3;1-5-6;1-6-5;1-5-4;1-4-3;1-2-6;1-6-2;1-4-5;1-2-4;1-4-2;1-6-4;1-4-6,-0.20000000000000007,3-1-5;3-1-2;3-1-4;3-5-1;3-2-1;3-1-6;3-2-5;3-5-2;3-4-1;3-2-4;3-4-5;3-2-6;3-5-6;3-5-4;3-4-2;3-6-1;3-4-6;3-6-5;3-6-2;3-6-4,1.0,2026-08,0,1,1,19,1
2-1-4,0,0,2026-08-16,1,snapshot,same,0,-0.19999999999999996,1,1,1,1,0,差し,0.030938863636363556,0.030938863636363556,0.22089898701298694,0.030938863636363556,2026-08,0.39999999999999997,0.8,0.72,0.19999999999999996,0.6872727272727274,0.736111111111111,0.3356571428571429,0.5714285714285713,0.39999999999999997,0.6,0.5804021038961038,0.19999999999999996,1.0,0.0,0.54,0.975,0.542,0.73834203,,0.0922887757491525,0.06509903714009613,4911,1850,holdout3,01R,202608162201,2-4-5-6-3,-0.6000000000000001,-0.6000000000000001,0.19999999999999996,0.6,0.5494632402597402,0.5494632402597402,0.35950311688311687,0.4683657532467533,0.4639836363636364,0.44381558441558433,0.5494632402597402,1-2-4;1-4-2;1-2-5;1-5-2;1-2-6;1-4-5;1-5-4;1-2-3;1-6-2;1-4-6;1-6-4;1-4-3;1-3-2;1-5-6;1-6-5;1-3-4;1-5-3;1-3-5;1-6-3;1-3-6,-1.0,3-1-2;3-1-4;3-1-5;3-2-1;3-1-6;3-2-4;3-2-5;3-4-1;3-5-1;3-4-2;3-2-6;3-5-2;3-4-5;3-4-6;3-5-4;3-6-1;3-5-6;3-6-2;3-6-4;3-6-5,1.0,2026-08,0,1,1,22,2
1-4-3,1,0,2026-08-16,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.06576570129870135,-0.13904420779220777,-0.13904420779220777,-0.2579000389610389,2026-08,0.12,0.0,0.38,0.8,0.4799999999999999,0.7916666666666667,0.18348571428571428,0.6428571428571428,0.6,0.6,0.4245897142857143,0.0,1.0,0.0,0.76,1,0.44600000000000006,0.52337022,,0.2400216060541178,0.23574621254818168,4911,720,holdout3,02R,202608162202,4-3-5-6-2,-0.19999999999999996,-0.6,-0.6,0.19999999999999996,0.35882401298701294,0.5636339220779221,0.5636339220779221,0.6824897532467532,0.4436827597402597,0.36892342857142857,0.6824897532467532,1-4-3;1-3-4;1-4-5;1-5-4;1-4-6;1-3-5;1-5-3;1-4-2;1-6-4;1-3-6;1-6-3;1-3-2;1-2-4;1-5-6;1-6-5;1-2-3;1-5-2;1-2-5;1-6-2;1-2-6,-0.4,3-1-4;3-4-1;3-4-5;3-4-2;3-2-4;3-1-5;3-4-6;3-5-4;3-1-2;3-1-6;3-5-1;3-2-5;3-6-4;3-2-1;3-5-2;3-5-6;3-2-6;3-6-1;3-6-5;3-6-2,1.0,2026-08,0,1,1,22,1
1-3-2,8,0,2026-08-16,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.15329961038961049,-0.19843281818181802,-0.19843281818181802,-0.19843281818181802,2026-08,0.67,0.8,0.38,0.8,0.5236363636363636,0.3194444444444444,0.6563428571428571,0.35714285714285704,0.7999999999999999,0.8,0.581752051948052,0.4,1.0,0.6,0.6799999999999999,1,0.44600000000000006,0.53956302,,0.1712706953362882,0.16327206557041063,4911,680,holdout3,03R,202608162203,3-5-6-4-2,-0.4,-0.4,0.20000000000000007,0.6,0.42845244155844153,0.78018487012987,0.78018487012987,0.4289437012987013,0.5351721688311688,0.4956132467532468,0.78018487012987,1-3-5;1-5-3;1-3-6;1-6-3;1-3-4;1-5-6;1-6-5;1-3-2;1-4-3;1-5-4;1-4-5;1-5-2;1-2-3;1-6-4;1-4-6;1-2-5;1-6-2;1-2-6;1-4-2;1-2-4,0.19999999999999996,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-2-1;3-4-1;3-2-5;3-2-4;3-5-6;3-4-5;3-5-2;3-6-1;3-5-4;3-2-6;3-4-6;3-4-2;3-6-5;3-6-4;3-6-2,1.0,2026-08,0,1,1,22,1
1-4-5,2,0,2026-08-16,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.1265651298701299,0.08188396103896112,0.08188396103896112,-0.34972228571428565,2026-08,0.41,0.6,0.38,0.6,0.5618181818181818,0.7777777777777777,0.7041714285714286,0.4999999999999998,0.19999999999999998,0.3,0.5465845974025975,0.8,0.0,0.0,0.6599999999999999,0.925,0.43200000000000005,0.46074103,,0.24805816263723202,0.232651121059119,4911,770,holdout3,04R,202608162204,5-4-6-3-2,0.6000000000000001,0.6000000000000001,0.8,-0.6,0.42001946753246755,0.46470063636363634,0.46470063636363634,0.5521608571428571,0.8963068831168831,0.5116723766233766,0.8963068831168831,1-5-4;1-4-5;1-5-6;1-6-5;1-5-3;1-4-6;1-6-4;1-5-2;1-3-5;1-4-3;1-3-4;1-4-2;1-2-5;1-6-3;1-3-6;1-2-4;1-6-2;1-2-6;1-3-2;1-2-3,-0.4,3-1-5;3-5-1;3-5-4;3-4-5;3-5-6;3-1-4;3-5-2;3-2-5;3-1-6;3-1-2;3-4-1;3-6-5;3-4-6;3-2-4;3-2-1;3-4-2;3-6-4;3-6-1;3-2-6;3-6-2,1.0,2026-08,0,1,1,22,1
4-3-1,0,0,2026-08-16,1,snapshot,same,0,-0.4,1,1,1,1,0,差し,-0.12625714285714285,-0.16502212987012987,-0.16502212987012987,-0.31723764935064946,2026-08,0.12333333333333331,0.19999999999999996,0.38,0.19999999999999996,0.6854545454545454,0.5416666666666667,0.42679999999999996,0.35714285714285704,0.06666666666666665,0.4,0.41649522077922074,0.19999999999999996,0.0,0.0,0.31999999999999995,0.85,0.33399999999999996,0.34531762,,0.2074932781462342,0.19444494971685797,4911,4850,holdout3,05R,202608162205,4-3-2-5-6,0.19999999999999996,-0.8,-0.8,-0.6,0.5427523636363636,0.5815173506493506,0.5815173506493506,0.7337328701298702,0.4453033896103897,0.41530600000000006,0.7337328701298702,1-4-3;1-3-4;1-4-2;1-2-4;1-4-5;1-3-2;1-2-3;1-4-6;1-5-4;1-3-5;1-5-3;1-3-6;1-6-4;1-2-5;1-5-2;1-6-3;1-2-6;1-6-2;1-5-6;1-6-5,-0.6,3-2-4;3-4-2;3-1-4;3-4-1;3-4-5;3-4-6;3-1-2;3-2-5;3-5-4;3-1-5;3-2-1;3-2-6;3-5-2;3-6-4;3-1-6;3-5-1;3-5-6;3-6-2;3-6-1;3-6-5,1.0,2026-08,0,1,1,22,4
5-1-2,0,0,2026-08-16,1,snapshot,same,0,-0.8,1,1,1,1,0,まくり差し,0.06060351948051945,0.06060351948051945,0.0977452467532468,-0.20944933766233775,2026-08,0.19333333333333336,0.0,0.38,0.19999999999999996,0.4690909090909091,0.5416666666666667,0.7732571428571429,0.4999999999999998,0.26666666666666666,0.7,0.539520987012987,0.19999999999999996,0.19999999999999996,0.4,0.8400000000000001,1,0.526,0.49157308,,0.17393457764243242,0.18259807934839112,4911,5250,holdout3,06R,202608162206,5-4-2-6-3,-0.20000000000000007,-0.20000000000000007,0.19999999999999996,-0.4,0.47891746753246756,0.47891746753246756,0.4417757402597402,0.6156147012987013,0.7489703246753248,0.44719525974025975,0.7489703246753248,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-6-4;1-4-3;1-3-5;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,0.20000000000000007,3-1-5;3-1-4;3-4-5;3-5-4;3-5-1;3-2-5;3-5-2;3-1-2;3-4-1;3-2-4;3-5-6;3-4-2;3-1-6;3-2-1;3-4-6;3-6-5;3-2-6;3-6-4;3-6-1;3-6-2,1.0,2026-08,0,1,1,22,5
1-2-4,7,0,2026-08-16,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.23384657142857146,0.23384657142857146,0.31224125974025974,-0.09832272727272728,2026-08,0.5633333333333334,0.4,0.72,1.0,0.729090909090909,0.5972222222222222,0.7509714285714285,0.35714285714285704,0.8666666666666667,0.7,0.6772152727272728,0.0,0.6,1.0,0.52,1,0.592,0.70323334,,0.12755211431103133,0.08156878335500758,4911,2320,holdout3,07R,202608162207,5-4-2-6-3,-0.6,-0.6,-0.4,0.4,0.4433687012987013,0.4433687012987013,0.36497401298701304,0.5173905844155844,0.7755380000000001,0.398554,0.7755380000000001,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-6-4;1-4-3;1-3-5;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,0.19999999999999996,3-1-5;3-5-1;3-1-4;3-1-2;3-5-4;3-4-5;3-2-5;3-5-2;3-4-1;3-1-6;3-2-1;3-5-6;3-2-4;3-4-2;3-4-6;3-6-5;3-6-1;3-2-6;3-6-4;3-6-2,1.0,2026-08,0,1,1,22,1
1-3-4,17,0,2026-08-16,1,snapshot,same,1,0.4,1,1,1,1,1,逃げ,0.18044922077922065,0.1663812987012987,0.1663812987012987,-0.03482728571428573,2026-08,0.5366666666666666,1.0,0.72,1.0,0.5527272727272727,0.8194444444444445,0.6722857142857143,0.7142857142857141,0.5333333333333333,0.5,0.6717124675324675,0.4,0.6,0.0,0.96,0.95,0.5980000000000001,0.78811899,,0.11263801183837273,0.10982365559184816,4911,1070,holdout3,08R,202608162208,6-5-3-2-4,0.20000000000000007,0.20000000000000007,0.4,-0.20000000000000007,0.49126324675324684,0.5053311688311688,0.5053311688311688,0.40852811688311685,0.5853148831168831,0.7065397532467532,0.7065397532467532,1-6-5;1-5-6;1-6-3;1-3-6;1-6-2;1-5-3;1-3-5;1-6-4;1-2-6;1-5-2;1-2-5;1-5-4;1-4-6;1-3-2;1-2-3;1-4-5;1-3-4;1-4-3;1-2-4;1-4-2,-0.6,3-1-6;3-1-5;3-1-2;3-1-4;3-6-1;3-5-1;3-5-6;3-2-1;3-2-6;3-2-5;3-6-5;3-4-1;3-5-2;3-6-2;3-4-6;3-2-4;3-6-4;3-4-5;3-5-4;3-4-2,1.0,2026-08,0,1,1,22,1
1-5-2,1,0,2026-08-16,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.04564502597402598,0.04564502597402598,0.14374772727272733,-0.01837138961038942,2026-08,0.2666666666666667,0.0,0.72,1.0,0.6636363636363637,0.29166666666666646,0.4096000000000001,0.7857142857142856,0.5333333333333333,0.5,0.5964171948051948,0.8,0.6,0.0,0.6,0.95,0.6119999999999999,0.63023414,,0.12256569394714409,0.12053976525649318,4911,1140,holdout3,09R,202608162209,5-2-6-3-4,0.20000000000000007,0.20000000000000007,0.6000000000000001,0.4,0.5507721688311689,0.5507721688311689,0.4526694675324675,0.3449984285714286,0.6147885844155843,0.5052586363636363,0.6147885844155843,1-5-2;1-2-5;1-5-6;1-6-5;1-5-3;1-2-6;1-6-2;1-5-4;1-3-5;1-2-3;1-3-2;1-2-4;1-4-5;1-6-3;1-3-6;1-4-2;1-6-4;1-4-6;1-3-4;1-4-3,-0.8,3-1-5;3-1-2;3-2-5;3-5-1;3-1-6;3-2-1;3-1-4;3-5-2;3-2-6;3-5-6;3-2-4;3-6-1;3-4-1;3-6-5;3-5-4;3-4-5;3-6-2;3-4-2;3-4-6;3-6-4,1.0,2026-08,0,1,1,22,1
