actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,hit,kelly_raw,model,odds_pre,payout100,period,race_code,return_kelly,score,stake_kelly
3-2-4,A,3-5-4,0.004988093751889456,0.024359802517534515,2026-08-20,1.918420856976685,3,0.20476741337697457,0,0.0023942149556222233,3まくり,384.6,13640,test,202608201609,0,55.183333333333344,100
3-2-4,A,3-5-6,0.0024568443441434144,0.011998219363255767,2026-08-20,1.7055413437043585,3,0.20476741337697457,0,0.0010178034386964202,3まくり,694.2,13640,test,202608201609,0,55.183333333333344,100
1-2-5,A,5-1-2,0.029631104479337367,0.29631104479337367,2026-08-20,1.93491112250073,5,0.1,0,0.01453983083204868,5頭展開,65.3,630,test,202608201803,0,63.922000000000004,200
1-2-4,A,5-1-2,0.024251643598715664,0.24251643598715664,2026-08-20,2.801064835651659,5,0.1,0,0.01572982389215423,5頭展開,115.5,1180,test,202608201906,0,61.67266666666668,200
1-2-4,A,5-1-6,0.009510365652565456,0.09510365652565456,2026-08-20,1.4741066761476458,5,0.1,0,0.003078614780179518,5頭展開,155.0,1180,test,202608201906,0,61.67266666666668,100
4-3-5,A,5-1-2,0.02812482345524571,0.28124823455245707,2026-08-21,7.7371389325380955,5,0.1,0,0.024579127809332708,5頭展開,275.1,70070,test,202608211311,0,57.619,100
4-3-5,A,5-1-6,0.007683862476728693,0.07683862476728692,2026-08-21,3.736662322433163,5,0.1,0,0.005639114614533615,5頭展開,486.3,70070,test,202608211311,0,57.619,100
4-3-5,A,5-1-4,0.00795466924190514,0.07954669241905139,2026-08-21,2.4110602472214477,5,0.1,0,0.004670838289379171,5頭展開,303.1,70070,test,202608211311,0,57.619,100
4-3-5,A,5-4-1,0.00733094081812052,0.0733094081812052,2026-08-21,2.3407694032258823,5,0.1,0,0.004212282133917318,5頭展開,319.3,70070,test,202608211311,0,57.619,100
4-3-5,A,5-1-3,0.005506578222176296,0.05506578222176296,2026-08-21,2.326529298869485,5,0.1,0,0.003147163223889644,5頭展開,422.5,70070,test,202608211311,0,57.619,100
4-3-5,A,5-2-1,0.0047685840734056194,0.04768584073405619,2026-08-21,2.318962434897153,5,0.1,0,0.002717829043678452,5頭展開,486.3,70070,test,202608211311,0,57.619,100
4-3-5,A,5-4-2,0.0035553935576634076,0.035553935576634076,2026-08-21,2.2196321980492653,5,0.1,0,0.0019567338329043245,5頭展開,624.3,70070,test,202608211311,0,57.619,100
4-3-5,A,5-4-6,0.0051380704043047665,0.05138070404304766,2026-08-21,2.2155359583362153,5,0.1,0,0.0028255136177038945,5頭展開,431.2,70070,test,202608211311,0,57.619,100
4-3-5,A,5-4-3,0.001532374450148596,0.015323744501485957,2026-08-21,2.2096839571142755,5,0.1,0,0.0008394753345692404,5頭展開,1442.0,70070,test,202608211311,0,57.619,100
4-3-5,A,5-2-4,0.005011104874118458,0.05011104874118458,2026-08-21,2.206389476074357,5,0.1,0,0.002746163159741309,5頭展開,440.3,70070,test,202608211311,0,57.619,100
4-3-5,A,5-2-6,0.0033202789287193144,0.03320278928719314,2026-08-21,2.2043331807767528,5,0.1,0,0.0018167644905366614,5頭展開,663.9,70070,test,202608211311,0,57.619,100
4-3-5,A,5-6-1,0.0024239809947307657,0.024239809947307654,2026-08-21,2.204125918508685,5,0.1,0,0.001325691862279737,5頭展開,909.3,70070,test,202608211311,0,57.619,100
4-3-5,A,5-6-2,0.002265729983452693,0.02265729983452693,2026-08-21,2.203875554904435,5,0.1,0,0.0012389374857511937,5頭展開,972.7,70070,test,202608211311,0,57.619,100
4-3-5,A,5-3-1,0.003108556534519949,0.031085565345199486,2026-08-21,2.2036557273211916,5,0.1,0,0.0017003188689379738,5頭展開,708.9,70070,test,202608211311,0,57.619,100
4-3-5,A,5-2-3,0.002949889920814452,0.029498899208144518,2026-08-21,2.203272781856314,5,0.1,0,0.0016131824398127282,5頭展開,746.9,70070,test,202608211311,0,57.619,100
4-3-5,A,5-3-2,0.0021082327896967167,0.021082327896967165,2026-08-21,2.203103265233069,5,0.1,0,0.0011523977636332078,5頭展開,1045.0,70070,test,202608211311,0,57.619,100
4-3-5,A,5-3-6,0.0013167762304488679,0.013167762304488679,2026-08-21,2.202966633540956,5,0.1,0,0.0007194776516393278,5頭展開,1673.0,70070,test,202608211311,0,57.619,100
3-6-5,A,5-1-2,0.01808287985183821,0.1808287985183821,2026-08-21,2.537028043212901,5,0.1,0,0.011033941444457294,5頭展開,140.3,14490,test,202608212106,0,71.664,100
3-6-5,A,5-1-6,0.013145215698718815,0.13145215698718815,2026-08-21,2.664535222130304,5,0.1,0,0.00825252960897523,5頭展開,202.7,14490,test,202608212106,0,71.664,100
4-5-6,A,5-1-2,0.015098599039403174,0.15098599039403174,2026-08-22,2.482209682077882,5,0.1,0,0.00907105068591115,5頭展開,164.4,7830,test,202608220205,0,58.01833333333335,100
4-5-6,A,5-1-6,0.010549456699813966,0.10549456699813965,2026-08-22,2.034990197394114,5,0.1,0,0.005393382998406014,5頭展開,192.9,7830,test,202608220205,0,58.01833333333335,100
4-5-6,A,5-1-2,0.013285590112154091,0.13285590112154091,2026-08-22,1.9184392121950509,5,0.1,0,0.0064047364867158355,5頭展開,144.4,930,test,202608220206,0,67.14366666666666,100
4-1-2,A,5-1-2,0.022691061044096666,0.22691061044096664,2026-08-22,2.2713752105140763,5,0.1,0,0.012829215040505312,5頭展開,100.1,1760,test,202608222306,0,61.113666666666674,100
4-1-2,A,5-1-6,0.005643701101162121,0.05643701101162121,2026-08-22,2.895218664896168,5,0.1,0,0.0037015989548753285,5頭展開,513.0,1760,test,202608222306,0,61.113666666666674,100
1-3-6,A,3-4-6,0.010842806993223935,0.03648276624750811,2026-08-22,1.4692003475818431,3,0.29720353220103024,0,0.0034884784206828485,3まくり,135.5,620,test,202608222406,0,84.11333333333334,100
3-1-5,A,3-4-1,0.012043778020713814,0.041335717969591526,2026-08-23,1.4705452963291565,3,0.29136491664602937,0,0.003885592868118551,3まくり,122.1,1780,test,202608230303,0,75.05999999999999,100
3-1-5,A,3-4-2,0.006941222905827746,0.02382312526068618,2026-08-23,1.5770458442040638,3,0.29136491664602937,0,0.0025510426357385667,3まくり,227.2,1780,test,202608230303,0,75.05999999999999,100
3-1-5,A,3-4-6,0.007682641977027515,0.026367766117706373,2026-08-23,1.84844365967282,3,0.29136491664602937,0,0.0035410837215059266,3まくり,240.6,1780,test,202608230303,0,75.05999999999999,100
1-2-5,A,5-1-2,0.024085334950673526,0.24085334950673526,2026-08-23,4.0848728076342296,5,0.1,0,0.018296991741602785,5頭展開,169.6,1140,test,202608231911,0,62.76466666666667,200
1-2-5,A,5-1-6,0.009171814145424326,0.09171814145424326,2026-08-23,2.6442340181258333,5,0.1,0,0.0057230561020739056,5頭展開,288.3,1140,test,202608231911,0,62.76466666666667,100
3-1-2,A,3-4-6,0.008282187809756415,0.027581195884134137,2026-08-23,1.8510689754805587,3,0.30028385442564065,0,0.00382502910328341,3まくり,223.5,2360,test,202608232101,0,76.384,100
3-1-2,A,3-6-1,0.0030844201520656557,0.010271681632584916,2026-08-23,1.559174386869189,3,0.30028385442564065,0,0.0011083734130211873,3まくり,505.5,2360,test,202608232101,0,76.384,100
3-1-2,A,3-6-4,0.003409064103202573,0.011352805197346234,2026-08-23,1.750213510584201,3,0.30028385442564065,0,0.001464116921514834,3まくり,513.4,2360,test,202608232101,0,76.384,100
3-1-2,A,3-6-5,0.0016661798928423283,0.005548682915467654,2026-08-23,1.4037565597196617,3,0.30028385442564065,0,0.0004798057750679284,3まくり,842.5,2360,test,202608232101,0,76.384,100
3-2-6,A,3-2-1,0.009312140101260287,0.031033900884620665,2026-08-24,1.7199522767027748,3,0.3000634736793615,0,0.003919174070238295,3まくり,184.7,7410,test,202608241803,0,78.857,100
3-2-6,A,3-2-4,0.008594040134044637,0.028640740669515684,2026-08-24,1.7677940555729819,3,0.3000634736793615,0,0.0037508258699217485,3まくり,205.7,7410,test,202608241803,0,78.857,100
3-2-6,A,3-2-6,0.01266012418270197,0.04219148711259067,2026-08-24,1.5331410385252084,3,0.3000634736793615,1,0.004439142702124967,3まくり,121.1,7410,test,202608241803,7410,78.857,100
3-2-6,A,3-4-1,0.011211494879975054,0.03736374421884921,2026-08-24,1.8510178046838812,3,0.3000634736793615,0,0.005185970778085809,3まくり,165.1,7410,test,202608241803,0,78.857,100
3-2-6,A,3-4-2,0.005937383990937704,0.019787093437711144,2026-08-24,2.397515655540645,3,0.3000634736793615,0,0.0034695026205080566,3まくり,403.8,7410,test,202608241803,0,78.857,100
3-2-6,A,3-4-5,0.006549107866077409,0.02182574168649258,2026-08-24,2.040047100283113,3,0.3000634736793615,0,0.0033495880846477065,3まくり,311.5,7410,test,202608241803,0,78.857,100
3-2-6,A,3-4-6,0.012223515190016394,0.04073643166271568,2026-08-24,1.8763095816675164,3,0.3000634736793615,0,0.0057462923388033865,3まくり,153.5,7410,test,202608241803,0,78.857,100
3-2-6,A,3-5-2,0.00853972524567038,0.028459729339785172,2026-08-24,1.5260489014012968,3,0.3000634736793615,0,0.0029603202104743773,3まくり,178.7,7410,test,202608241803,0,78.857,100
3-2-6,A,3-5-4,0.008990821585681492,0.029963065732181736,2026-08-24,1.8152468781490934,3,0.3000634736793615,0,0.004057973509950689,3まくり,201.9,7410,test,202608241803,0,78.857,100
3-2-6,A,3-5-6,0.017009396414772726,0.05668599448711455,2026-08-24,1.40327520421875,3,0.3000634736793615,0,0.004948162014953988,3まくり,82.5,7410,test,202608241803,0,78.857,100
3-2-6,A,3-6-2,0.007969916999785468,0.026560770299892865,2026-08-24,1.4720436698603758,3,0.3000634736793615,0,0.002569644365053761,3まくり,184.7,7410,test,202608241803,0,78.857,100
3-2-6,A,3-6-4,0.010260875089656696,0.03419568187969839,2026-08-24,1.531948650885745,3,0.3000634736793615,0,0.0035869767423179024,3まくり,149.3,7410,test,202608241803,0,78.857,100
3-2-5,A,5-1-2,0.03531513260927204,0.35315132609272043,2026-08-24,2.7298597506967286,5,0.1,0,0.02267181848881689,5頭展開,77.3,17080,test,202608241911,0,62.04466666666667,300
3-2-5,A,5-1-6,0.008609542111329136,0.08609542111329135,2026-08-24,1.8631049128916253,5,0.1,0,0.0040069865965256515,5頭展開,216.4,17080,test,202608241911,0,62.04466666666667,100
6-4-2,A,5-1-2,0.014504082983783688,0.14504082983783687,2026-08-24,5.7102574707156375,5,0.1,0,0.011994544106737046,5頭展開,393.7,6600,test,202608242009,0,56.48933333333333,100
6-4-2,A,5-1-6,0.016864074605755067,0.16864074605755067,2026-08-24,4.742177779138324,5,0.1,0,0.013355381081864114,5頭展開,281.2,6600,test,202608242009,0,56.48933333333333,200
3-1-5,A,5-1-2,0.022723061016449796,0.22723061016449794,2026-08-25,3.2971161534868654,5,0.1,0,0.015941125284433488,5頭展開,145.1,9820,test,202608250107,0,61.19633333333333,200
3-1-5,A,5-1-6,0.012053897890873706,0.12053897890873705,2026-08-25,2.364974766189421,5,0.1,0,0.00699269859728187,5頭展開,196.2,9820,test,202608250107,0,61.19633333333333,100
3-2-4,A,3-4-2,0.011425963860997418,0.04419500742544609,2026-08-26,1.5459329103929509,3,0.2585351723330339,0,0.0040650253938417785,3まくり,135.3,10940,test,202608261806,0,70.999,100
3-2-4,A,3-4-5,0.007082937702705356,0.02739641820796986,2026-08-26,2.0427192334602244,3,0.2585351723330339,0,0.0036281114594997376,3まくり,288.4,10940,test,202608261806,0,70.999,100
3-2-4,A,3-4-6,0.01551766539488895,0.0600214866505659,2026-08-26,1.5471112398704283,3,0.2585351723330339,0,0.005543173656235342,3まくり,99.7,10940,test,202608261806,0,70.999,100
3-2-4,A,3-5-2,0.004079084266858855,0.01577767632175151,2026-08-26,1.6397918752772596,3,0.2585351723330339,0,0.001595490960791171,3まくり,402.0,10940,test,202608261806,0,70.999,100
3-2-4,A,3-5-4,0.01002723299853486,0.03878479244448105,2026-08-26,1.460967847886529,3,0.2585351723330339,0,0.0031856796674950166,3まくり,145.7,10940,test,202608261806,0,70.999,100
3-2-4,A,3-5-6,0.006317489456112991,0.024435705978044148,2026-08-26,1.4966132521531677,3,0.2585351723330339,0,0.002105185469068112,3まくり,236.9,10940,test,202608261806,0,70.999,100
1-3-5,A,5-1-2,0.029923265909617403,0.299232659096174,2026-08-26,2.5285159693626706,5,0.1,0,0.01830558047140923,5頭展開,84.5,2210,test,202608261809,0,59.21400000000001,200
1-3-5,A,5-1-6,0.008481511779978928,0.08481511779978927,2026-08-26,2.537668324569695,5,0.1,0,0.005156500082393344,5頭展開,299.2,2210,test,202608261809,0,59.21400000000001,100
1-4-5,A,5-1-2,0.024595007303434557,0.24595007303434557,2026-08-27,2.5996922719730327,5,0.1,0,0.015278818261442527,5頭展開,105.7,1730,test,202608270412,0,62.42966666666667,200
1-4-5,A,5-1-6,0.011935759886857814,0.11935759886857812,2026-08-27,2.2582457705934984,5,0.1,0,0.006685684222069599,5頭展開,189.2,1730,test,202608270412,0,62.42966666666667,100
1-2-5,A,3-5-4,0.0055809237766690336,0.025652772318210077,2026-08-27,1.4465754429126134,3,0.21755636028108025,0,0.0017295718160829335,3まくり,259.2,3520,test,202608270809,0,64.406,100
1-3-6,A,3-5-4,0.005952098161447854,0.02281162116451105,2026-08-27,1.4540975808417107,3,0.2609239439197671,0,0.001866410114433665,3まくり,244.3,790,test,202608270909,0,71.41066666666669,100
1-2-4,A,5-1-2,0.02519451466167675,0.2519451466167675,2026-08-28,3.628010111281452,5,0.1,0,0.01837769308588428,5頭展開,144.0,530,test,202608280709,0,61.06666666666667,200
1-2-4,A,5-1-6,0.008538205058659964,0.08538205058659964,2026-08-28,2.159312059335105,5,0.1,0,0.004602270977908317,5頭展開,252.9,530,test,202608280709,0,61.06666666666667,100
1-2-4,A,5-1-2,0.015317536301161457,0.15317536301161455,2026-08-28,2.8077044040028953,5,0.1,0,0.009916096566115718,5頭展開,183.3,1380,test,202608280711,0,61.732000000000006,100
1-2-4,A,5-1-6,0.01317137873192227,0.1317137873192227,2026-08-28,2.6066158510474176,5,0.1,0,0.008159552316137214,5頭展開,197.9,1380,test,202608280711,0,61.732000000000006,100
6-1-3,A,3-1-2,0.01052550124160675,0.051475813927423175,2026-08-28,1.4062069658786618,3,0.20447469284209616,0,0.003063400949311175,3まくり,133.6,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-1-4,0.026313887227264257,0.1286901907591319,2026-08-28,1.489366017063157,3,0.20447469284209616,0,0.008801547069481242,3まくり,56.6,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-2-1,0.0061582755093449884,0.030117543759318247,2026-08-28,1.5845242885544657,3,0.20447469284209616,0,0.0022806253942819574,3まくり,257.3,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-2-4,0.008482540634079766,0.04148455007402963,2026-08-28,1.4988649300418946,3,0.20447469284209616,0,0.0028392995449168733,3まくり,176.7,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-4-1,0.018925192801893715,0.09255518391465947,2026-08-28,1.8187110282619858,3,0.20447469284209616,0,0.008608948772470934,3まくり,96.1,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-4-2,0.008765955287598893,0.042870612327405855,2026-08-28,1.6672846957013094,3,0.20447469284209616,0,0.003526874713009035,3まくり,190.2,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-4-5,0.006957097156821251,0.03402424554413592,2026-08-28,1.8171937773617106,3,0.20447469284209616,0,0.003140637115148773,3まくり,261.2,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-4-6,0.01680029613228823,0.0821632051320019,2026-08-28,1.5708276883689494,3,0.20447469284209616,0,0.0061711101445291825,3まくり,93.5,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-5-1,0.006399066153679275,0.0312951498531943,2026-08-28,1.5773698068819413,3,0.20447469284209616,0,0.0023518118406596388,3まくり,246.5,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-5-4,0.006151051726424658,0.030082215265508454,2026-08-28,1.7647367403112342,3,0.20447469284209616,0,0.0026748399451249887,3まくり,286.9,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-6-1,0.008336573300846566,0.04077068504161742,2026-08-28,1.4163838038138317,3,0.20447469284209616,0,0.002465268228619489,3まくり,169.9,20530,test,202608281111,0,60.10966666666666,100
6-1-3,A,3-6-4,0.009395507474754853,0.04594948814526624,2026-08-28,1.44221039737487,3,0.20447469284209616,0,0.0028997403106548847,3まくり,153.5,20530,test,202608281111,0,60.10966666666666,100
5-6-2,A,5-1-2,0.014975336577839633,0.14975336577839632,2026-08-28,3.2122096959466013,5,0.1,0,0.010361637920124596,5頭展開,214.5,75240,test,202608281307,0,65.379,100
5-6-2,A,5-1-6,0.01896071265992586,0.1896071265992586,2026-08-28,1.7462816359791717,5,0.1,0,0.008191895016236793,5頭展開,92.1,75240,test,202608281307,0,65.379,100
2-1-5,A,5-1-2,0.03202714805291046,0.3202714805291046,2026-08-28,1.5212895325132467,5,0.1,0,0.011210527580930036,5頭展開,47.5,1280,test,202608281406,0,65.54433333333334,100
2-1-5,A,5-1-6,0.008927497113141605,0.08927497113141605,2026-08-28,1.4159010421442586,5,0.1,0,0.0026389660034534176,5頭展開,158.6,1280,test,202608281406,0,65.54433333333334,100
2-1-4,A,5-1-2,0.02591731929289344,0.25917319292893437,2026-08-28,4.115670303711479,5,0.1,0,0.01974442524531989,5頭展開,158.8,960,test,202608281408,0,70.54033333333334,200
2-1-4,A,5-1-6,0.006162945049200484,0.06162945049200484,2026-08-28,1.4618505656703549,5,0.1,0,0.001955336857198793,5頭展開,237.2,960,test,202608281408,0,70.54033333333334,100
1-5-3,A,3-6-4,0.002536318880917595,0.008452895267151385,2026-08-28,2.85843137879413,3,0.30005327177942565,0,0.0016504719172239163,3まくり,1127.0,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-4-6,0.006162269858529642,0.020537252675117083,2026-08-28,2.7366640441730143,3,0.30005327177942565,0,0.0039193501335432505,3まくり,444.1,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-6,0.0045608667038902736,0.015200189875759948,2026-08-28,2.3050620321461444,3,0.30005327177942565,0,0.002587355337323839,3まくり,505.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-6-5,0.0019786151458652543,0.006594212868039542,2026-08-28,2.069631442575056,3,0.30005327177942565,0,0.0010235707584450296,3まくり,1046.0,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-6-1,0.004809481685151531,0.016028759348730128,2026-08-28,2.013729981572946,3,0.30005327177942565,0,0.0024269331615344655,3まくり,418.7,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-4-2,0.007867302025610597,0.026219684187926424,2026-08-28,1.9542378231616722,3,0.30005327177942565,0,0.003857064766215328,3まくり,248.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-4-1,0.02410851614798179,0.08034745298729613,2026-08-28,1.899751072460965,3,0.30005327177942565,0,0.01156492381055225,3まくり,78.8,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-1-6,0.014074201670808154,0.04690567640653605,2026-08-28,1.891572704556616,3,0.30005327177942565,0,0.006683453557395922,3まくり,134.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-4,0.011659416451738795,0.038857821421490225,2026-08-28,1.877166048729946,3,0.30005327177942565,0,0.005482287804562162,3まくり,161.0,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-2-6,0.004605416542826235,0.015348662974125994,2026-08-28,1.6874246212915323,3,0.30005327177942565,0,0.001881293435390072,3まくり,366.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-6-2,0.0022868197469799512,0.007621379141837961,2026-08-28,1.6757815105869083,3,0.30005327177942565,0,0.0009234510939968684,3まくり,732.8,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-4-5,0.01338815886870188,0.04461927306876276,2026-08-28,1.6628093314927737,3,0.30005327177942565,0,0.00537994587250628,3まくり,124.2,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-2-1,0.012960701806467124,0.043194669165263294,2026-08-28,1.6369366381567978,3,0.30005327177942565,0,0.005083293201570613,3まくり,126.3,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-2-4,0.009705098572841079,0.0323445850641331,2026-08-28,1.6343385996664377,3,0.30005327177942565,0,0.0037893584209464618,3まくり,168.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-1,0.02415175282180036,0.08049154964574001,2026-08-28,1.550542531159583,3,0.30005327177942565,0,0.00871111599936049,3まくり,64.2,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-2,0.009212843966032997,0.030704027692807556,2026-08-28,1.499850997670172,3,0.30005327177942565,0,0.0030893139534621254,3まくり,162.8,1380,test,202608282302,0,78.56533333333333,100
5-4-6,A,5-1-2,0.01947060105793634,0.19470601057936338,2026-08-29,1.57517162558705,5,0.1,0,0.007198643624368586,5頭展開,80.9,3470,test,202608290511,0,64.64500000000001,100
1-3-5,A,5-1-2,0.016336224711206233,0.16336224711206232,2026-08-29,4.539836847244212,5,0.1,0,0.012783809488061439,5頭展開,277.9,1050,test,202608290512,0,61.71833333333334,100
1-3-5,A,5-1-6,0.01815992142230478,0.1815992142230478,2026-08-29,2.2500142642235623,5,0.1,0,0.010170986690183582,5頭展開,123.9,1050,test,202608290512,0,61.71833333333334,100
3-5-4,A,5-1-2,0.017764542544290947,0.17764542544290945,2026-08-29,5.853416768343867,5,0.1,0,0.014774480268931101,5頭展開,329.5,127700,test,202608290711,0,57.28533333333334,100
3-5-4,A,5-1-6,0.015966745520828923,0.15966745520828923,2026-08-29,2.984184737842926,5,0.1,0,0.01067339826704102,5頭展開,186.9,127700,test,202608290711,0,57.28533333333334,100
,A,3-2-4,0.006022379681488273,0.022656259731201785,2026-08-29,1.4182704149904883,3,0.2658152648733261,0,0.0017836691470809738,3まくり,235.5,0,test,202608291707,0,72.11633333333334,100
,A,3-5-4,0.006812821731350478,0.02562991156507554,2026-08-29,1.6364397798703847,3,0.2658152648733261,0,0.002660701420862812,3まくり,240.2,0,test,202608291707,0,72.11633333333334,100
1-2-3,A,5-1-2,0.019423334972804518,0.19423334972804518,2026-08-30,3.5486432995313852,5,0.1,0,0.014026655473480382,5頭展開,182.7,1790,test,202608300511,0,59.159666666666666,100
1-2-3,A,5-1-6,0.014346104784449271,0.1434610478444927,2026-08-30,2.4947876220157283,5,0.1,0,0.00864538821293076,5頭展開,173.9,1790,test,202608300511,0,59.159666666666666,100
3-4-5,A,5-1-2,0.020910719843243226,0.20910719843243225,2026-08-30,4.947476314911348,5,0.1,0,0.016754992847671256,5頭展開,236.6,950,test,202608300703,0,61.06800000000001,200
3-4-5,A,5-1-6,0.005617382198280004,0.056173821982800035,2026-08-30,1.7048754971779814,5,0.1,0,0.002330166932819773,5頭展開,303.5,950,test,202608300703,0,61.06800000000001,100
1-4-3,A,5-1-2,0.02102098516790335,0.2102098516790335,2026-08-30,3.243538011407487,5,0.1,0,0.01463495115073377,5頭展開,154.3,1840,test,202608300710,0,67.66266666666667,100
1-4-3,A,5-1-6,0.012572339566448338,0.12572339566448337,2026-08-30,2.5345836565959847,5,0.1,0,0.0076499683778463844,5頭展開,201.6,1840,test,202608300710,0,67.66266666666667,100
4-5-2,A,5-1-2,0.01637321635980085,0.1637321635980085,2026-08-30,1.6553321739758657,5,0.1,0,0.006546774964793864,5頭展開,101.1,3360,test,202608302106,0,69.43199999999999,100
4-5-1,A,5-1-2,0.02219671274027776,0.22196712740277758,2026-08-31,1.48717975359861,5,0.1,0,0.007381511418160757,5頭展開,67.0,2290,test,202608310804,0,64.00500000000001,100
4-5-1,A,5-1-6,0.006559515386158208,0.06559515386158207,2026-08-31,2.178415059743141,5,0.1,0,0.0035590910895292685,5頭展開,332.1,2290,test,202608310804,0,64.00500000000001,100
5-4-1,A,5-1-2,0.019438947436970846,0.19438947436970846,2026-08-31,2.1654987444785525,5,0.1,0,0.010557053844914425,5頭展開,111.4,4730,test,202608310806,0,57.78500000000001,100
1-2-3,A,5-1-2,0.02585770764047012,0.2585770764047012,2026-08-31,5.370645876925643,5,0.1,0,0.021144876037376116,5頭展開,207.7,1090,test,202608311812,0,60.226,200
1-2-3,A,5-1-3,0.0052492006933557225,0.052492006933557225,2026-08-31,1.5873582896707703,5,0.1,0,0.0019487667208718327,5頭展開,302.4,1090,test,202608311812,0,60.226,100
1-2-3,A,5-1-4,0.008820406192470957,0.08820406192470956,2026-08-31,1.4800641590966266,5,0.1,0,0.0028780824885888882,5頭展開,167.8,1090,test,202608311812,0,60.226,100
1-2-3,A,5-1-6,0.010784269558481096,0.10784269558481095,2026-08-31,2.135285372579257,5,0.1,0,0.005762869911569832,5頭展開,198.0,1090,test,202608311812,0,60.226,100
1-2-3,A,5-2-1,0.0030552266422829207,0.030552266422829207,2026-08-31,1.542889454352875,5,0.1,0,0.001077161615779514,5頭展開,505.0,1090,test,202608311812,0,60.226,100
1-2-3,A,5-4-1,0.008844761043332986,0.08844761043332985,2026-08-31,1.4576166199412761,5,0.1,0,0.002793752258493749,5頭展開,164.8,1090,test,202608311812,0,60.226,100
1-2-3,A,5-4-2,0.006036324157176734,0.06036324157176734,2026-08-31,1.4016344692964375,5,0.1,0,0.0017371733101056988,5頭展開,232.2,1090,test,202608311812,0,60.226,100
1-2-3,A,5-4-3,0.001636605082724299,0.01636605082724299,2026-08-31,1.4076440316511696,5,0.1,0,0.0004745012590515302,5頭展開,860.1,1090,test,202608311812,0,60.226,100
1-2-3,A,5-4-6,0.00676068643694624,0.0676068643694624,2026-08-31,1.404194572953734,5,0.1,0,0.0019554647941641703,5頭展開,207.7,1090,test,202608311812,0,60.226,100
2-1-3,A,5-1-2,0.025408326863260833,0.25408326863260833,2026-09-01,3.5825740877197774,5,0.1,0,0.01844695776942698,5頭展開,141.0,4710,test,202609011211,0,57.293000000000006,200
2-1-3,A,5-1-6,0.011195897399267456,0.11195897399267454,2026-09-01,1.7499187635055033,5,0.1,0,0.004828839430170658,5頭展開,156.3,4710,test,202609011211,0,57.293000000000006,100
1-2-4,A,3-2-4,0.006039081059737711,0.02305954325743597,2026-09-01,1.50373118387469,3,0.26189074919297456,0,0.002031174128526976,3まくり,249.0,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-4-1,0.015726929625004903,0.06005148968975797,2026-09-01,1.7079445572755323,3,0.26189074919297456,0,0.006579410383601602,3まくり,108.6,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-4-2,0.00693087693125989,0.02646476422942631,2026-09-01,1.5587542218403494,3,0.26189074919297456,0,0.0024955525763302785,3まくり,224.9,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-4-6,0.007929961488971734,0.030279654830910163,2026-09-01,1.7128716816178946,3,0.26189074919297456,0,0.0033156822400832306,3まくり,216.0,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-5-6,0.008793566924576397,0.03357723383385659,2026-09-01,1.4148849181643424,3,0.26189074919297456,0,0.0025946523962748114,3まくり,160.9,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-6-1,0.004611347963578463,0.01760790702912757,2026-09-01,1.436896025451049,3,0.26189074919297456,0,0.0014066195281746585,3まくり,311.6,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-6-4,0.0035436633529107634,0.013531074938044528,2026-09-01,1.6591431818328193,3,0.26189074919297456,0,0.0014108372898818907,3まくり,468.2,1480,test,202609012012,0,71.62200000000001,100
