scope,family,nparam,floor,conf,month,base_R,base_roi_pct,added_R,added_return_yen,added_profit_yen,added_roi_pct,R,return_yen,profit_yen,roi_pct
S+A,P2R_FIXED,2,6.5,1.75,2026-05,9,177.9111111111111,7,147070.0,77070.0,210.1,16,307190.0,147190.0,191.99375
S+A,P2R_FIXED,2,6.5,1.75,2026-06,8,166.4625,9,88550.00000000001,-1449.9999999999854,98.38888888888891,17,221720.0,51720.0,130.42352941176472
S+A,P2R_FIXED,2,6.5,2.0,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,2,6.5,2.0,2026-05,9,177.9111111111111,5,77140.0,27140.0,154.28,14,237260.0,97260.0,169.47142857142856
S+A,P2R_FIXED,2,6.5,2.0,2026-06,8,166.4625,7,88550.00000000001,18550.000000000015,126.50000000000003,15,221720.0,71720.0,147.81333333333333
S+A,JM4_FIXED,2,6.5,0.3,2026-04,11,524.9636363636364,13,0.0,-130000.0,0.0,24,577460.0,337460.0,240.60833333333332
S+A,JM4_FIXED,2,6.5,0.3,2026-05,9,177.9111111111111,11,147070.0,37070.0,133.7,20,307190.0,107190.0,153.595
S+A,JM4_FIXED,2,6.5,0.3,2026-06,8,166.4625,16,88550.00000000001,-71449.99999999999,55.343750000000014,24,221720.0,-18280.0,92.38333333333334
S+A,JM4_FIXED,2,6.5,0.35,2026-04,11,524.9636363636364,11,0.0,-110000.0,0.0,22,577460.0,357460.0,262.4818181818182
S+A,JM4_FIXED,2,6.5,0.35,2026-05,9,177.9111111111111,10,147070.0,47070.0,147.07,19,307190.0,117190.0,161.67894736842106
S+A,JM4_FIXED,2,6.5,0.35,2026-06,8,166.4625,8,88550.00000000001,8550.000000000015,110.68750000000003,16,221720.0,61720.0,138.575
S+A,JM4_FIXED,2,6.5,0.4,2026-04,11,524.9636363636364,4,0.0,-40000.0,0.0,15,577460.0,427460.0,384.97333333333336
S+A,JM4_FIXED,2,6.5,0.4,2026-05,9,177.9111111111111,6,77140.0,17140.0,128.56666666666666,15,237260.0,87260.0,158.17333333333335
S+A,JM4_FIXED,2,6.5,0.4,2026-06,8,166.4625,2,0.0,-20000.0,0.0,10,133170.0,33170.0,133.17
S+A,JM4_FIXED,2,6.5,0.45,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,2,6.5,0.45,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,JM4_FIXED,2,6.5,0.45,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,2,6.5,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,2,6.5,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,2,6.5,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,2,6.5,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,2,6.5,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,2,6.5,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,6.5,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,6.5,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,6.5,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,6.5,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,6.5,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,6.5,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,6.5,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,6.5,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,6.5,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,6.5,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,6.5,0.85,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,6.5,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,6.5,0.9,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,ENT_FIXED,2,6.5,0.9,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,ENT_FIXED,2,6.5,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,2,7.0,1.25,2026-04,11,524.9636363636364,8,0.0,-80000.0,0.0,19,577460.0,387460.0,303.9263157894737
S+A,P2R_FIXED,2,7.0,1.25,2026-05,9,177.9111111111111,10,77140.0,-22860.0,77.14,19,237260.0,47260.0,124.87368421052632
S+A,P2R_FIXED,2,7.0,1.25,2026-06,8,166.4625,11,88550.00000000001,-21449.999999999985,80.50000000000001,19,221720.0,31720.0,116.69473684210526
S+A,P2R_FIXED,2,7.0,1.5,2026-04,11,524.9636363636364,6,0.0,-60000.0,0.0,17,577460.0,407460.0,339.6823529411765
S+A,P2R_FIXED,2,7.0,1.5,2026-05,9,177.9111111111111,6,77140.0,17140.0,128.56666666666666,15,237260.0,87260.0,158.17333333333335
S+A,P2R_FIXED,2,7.0,1.5,2026-06,8,166.4625,10,88550.00000000001,-11449.999999999985,88.55000000000003,18,221720.0,41720.0,123.17777777777778
S+A,P2R_FIXED,2,7.0,1.75,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,2,7.0,1.75,2026-05,9,177.9111111111111,6,77140.0,17140.0,128.56666666666666,15,237260.0,87260.0,158.17333333333335
S+A,P2R_FIXED,2,7.0,1.75,2026-06,8,166.4625,8,88550.00000000001,8550.000000000015,110.68750000000003,16,221720.0,61720.0,138.575
S+A,P2R_FIXED,2,7.0,2.0,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,2,7.0,2.0,2026-05,9,177.9111111111111,5,77140.0,27140.0,154.28,14,237260.0,97260.0,169.47142857142856
S+A,P2R_FIXED,2,7.0,2.0,2026-06,8,166.4625,6,88550.00000000001,28550.000000000015,147.58333333333337,14,221720.0,81720.0,158.37142857142857
S+A,JM4_FIXED,2,7.0,0.3,2026-04,11,524.9636363636364,12,0.0,-120000.0,0.0,23,577460.0,347460.0,251.0695652173913
S+A,JM4_FIXED,2,7.0,0.3,2026-05,9,177.9111111111111,10,77140.0,-22860.0,77.14,19,237260.0,47260.0,124.87368421052632
S+A,JM4_FIXED,2,7.0,0.3,2026-06,8,166.4625,15,88550.00000000001,-61449.999999999985,59.033333333333346,23,221720.0,-8280.0,96.4
S+A,JM4_FIXED,2,7.0,0.35,2026-04,11,524.9636363636364,10,0.0,-100000.0,0.0,21,577460.0,367460.0,274.9809523809524
S+A,JM4_FIXED,2,7.0,0.35,2026-05,9,177.9111111111111,9,77140.0,-12860.0,85.71111111111111,18,237260.0,57260.0,131.8111111111111
S+A,JM4_FIXED,2,7.0,0.35,2026-06,8,166.4625,7,88550.00000000001,18550.000000000015,126.50000000000003,15,221720.0,71720.0,147.81333333333333
S+A,JM4_FIXED,2,7.0,0.4,2026-04,11,524.9636363636364,4,0.0,-40000.0,0.0,15,577460.0,427460.0,384.97333333333336
S+A,JM4_FIXED,2,7.0,0.4,2026-05,9,177.9111111111111,6,77140.0,17140.0,128.56666666666666,15,237260.0,87260.0,158.17333333333335
S+A,JM4_FIXED,2,7.0,0.4,2026-06,8,166.4625,2,0.0,-20000.0,0.0,10,133170.0,33170.0,133.17
S+A,JM4_FIXED,2,7.0,0.45,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,2,7.0,0.45,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,JM4_FIXED,2,7.0,0.45,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,2,7.0,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,2,7.0,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,2,7.0,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,2,7.0,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,2,7.0,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,2,7.0,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,7.0,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,7.0,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,7.0,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,7.0,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,7.0,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,7.0,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,7.0,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,7.0,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,7.0,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,7.0,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,2,7.0,0.85,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,2,7.0,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,2,7.0,0.9,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,ENT_FIXED,2,7.0,0.9,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,ENT_FIXED,2,7.0,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,3,4.5,1.25,2026-04,11,524.9636363636364,9,0.0,-90000.0,0.0,20,577460.0,377460.0,288.73
S+A,P2R_FIXED,3,4.5,1.25,2026-05,9,177.9111111111111,17,164420.0,-5580.0,96.71764705882353,26,324540.0,64540.0,124.82307692307693
S+A,P2R_FIXED,3,4.5,1.25,2026-06,8,166.4625,14,69230.0,-70770.0,49.45,22,202400.0,-17600.0,92.0
S+A,P2R_FIXED,3,4.5,1.5,2026-04,11,524.9636363636364,7,0.0,-70000.0,0.0,18,577460.0,397460.0,320.81111111111113
S+A,P2R_FIXED,3,4.5,1.5,2026-05,9,177.9111111111111,13,97370.0,-32630.0,74.9,22,257490.0,37490.0,117.0409090909091
S+A,P2R_FIXED,3,4.5,1.5,2026-06,8,166.4625,13,69230.0,-60770.0,53.253846153846155,21,202400.0,-7600.0,96.38095238095238
S+A,P2R_FIXED,3,4.5,1.75,2026-04,11,524.9636363636364,4,0.0,-40000.0,0.0,15,577460.0,427460.0,384.97333333333336
S+A,P2R_FIXED,3,4.5,1.75,2026-05,9,177.9111111111111,12,97370.0,-22630.0,81.14166666666667,21,257490.0,47490.0,122.61428571428571
S+A,P2R_FIXED,3,4.5,1.75,2026-06,8,166.4625,11,69230.0,-40770.0,62.93636363636364,19,202400.0,12400.0,106.52631578947368
S+A,P2R_FIXED,3,4.5,2.0,2026-04,11,524.9636363636364,4,0.0,-40000.0,0.0,15,577460.0,427460.0,384.97333333333336
S+A,P2R_FIXED,3,4.5,2.0,2026-05,9,177.9111111111111,10,50750.0,-49250.0,50.75,19,210870.0,20870.0,110.98421052631579
S+A,P2R_FIXED,3,4.5,2.0,2026-06,8,166.4625,9,69230.0,-20770.0,76.92222222222222,17,202400.0,32400.0,119.05882352941177
S+A,JM4_FIXED,3,4.5,0.3,2026-04,11,524.9636363636364,14,0.0,-140000.0,0.0,25,577460.0,327460.0,230.984
S+A,JM4_FIXED,3,4.5,0.3,2026-05,9,177.9111111111111,17,164420.0,-5580.0,96.71764705882353,26,324540.0,64540.0,124.82307692307693
S+A,JM4_FIXED,3,4.5,0.3,2026-06,8,166.4625,19,168870.0,-21130.0,88.87894736842105,27,302040.0,32040.0,111.86666666666666
S+A,JM4_FIXED,3,4.5,0.35,2026-04,11,524.9636363636364,12,0.0,-120000.0,0.0,23,577460.0,347460.0,251.0695652173913
S+A,JM4_FIXED,3,4.5,0.35,2026-05,9,177.9111111111111,16,97370.0,-62630.0,60.85625,25,257490.0,7490.0,102.996
S+A,JM4_FIXED,3,4.5,0.35,2026-06,8,166.4625,11,114310.0,4310.0,103.91818181818182,19,247480.0,57480.0,130.25263157894736
S+A,JM4_FIXED,3,4.5,0.4,2026-04,11,524.9636363636364,5,0.0,-50000.0,0.0,16,577460.0,417460.0,360.9125
S+A,JM4_FIXED,3,4.5,0.4,2026-05,9,177.9111111111111,9,50750.0,-39250.0,56.388888888888886,18,210870.0,30870.0,117.15
S+A,JM4_FIXED,3,4.5,0.4,2026-06,8,166.4625,5,45080.0,-4920.0,90.16,13,178250.0,48250.0,137.1153846153846
S+A,JM4_FIXED,3,4.5,0.45,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,3,4.5,0.45,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,JM4_FIXED,3,4.5,0.45,2026-06,8,166.4625,2,45080.0,25080.0,225.4,10,178250.0,78250.0,178.25
S+A,JM4_FIXED,3,4.5,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,3,4.5,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,3,4.5,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,3,4.5,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,3,4.5,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,3,4.5,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,4.5,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,4.5,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,3,4.5,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,4.5,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,4.5,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,3,4.5,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,4.5,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,4.5,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,3,4.5,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,4.5,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,4.5,0.85,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,ENT_FIXED,3,4.5,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,4.5,0.9,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,ENT_FIXED,3,4.5,0.9,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,ENT_FIXED,3,4.5,0.9,2026-06,8,166.4625,1,0.0,-10000.0,0.0,9,133170.0,43170.0,147.96666666666667
S+A,P2R_FIXED,3,5.0,1.25,2026-04,11,524.9636363636364,8,0.0,-80000.0,0.0,19,577460.0,387460.0,303.9263157894737
S+A,P2R_FIXED,3,5.0,1.25,2026-05,9,177.9111111111111,14,117800.0,-22200.0,84.14285714285714,23,277920.0,47920.0,120.83478260869565
S+A,P2R_FIXED,3,5.0,1.25,2026-06,8,166.4625,12,69230.0,-50770.0,57.69166666666667,20,202400.0,2400.0,101.2
S+A,P2R_FIXED,3,5.0,1.5,2026-04,11,524.9636363636364,6,0.0,-60000.0,0.0,17,577460.0,407460.0,339.6823529411765
S+A,P2R_FIXED,3,5.0,1.5,2026-05,9,177.9111111111111,10,50750.0,-49250.0,50.75,19,210870.0,20870.0,110.98421052631579
S+A,P2R_FIXED,3,5.0,1.5,2026-06,8,166.4625,11,69230.0,-40770.0,62.93636363636364,19,202400.0,12400.0,106.52631578947368
S+A,P2R_FIXED,3,5.0,1.75,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,3,5.0,1.75,2026-05,9,177.9111111111111,9,50750.0,-39250.0,56.388888888888886,18,210870.0,30870.0,117.15
S+A,P2R_FIXED,3,5.0,1.75,2026-06,8,166.4625,10,69230.0,-30770.0,69.23,18,202400.0,22400.0,112.44444444444444
S+A,P2R_FIXED,3,5.0,2.0,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,3,5.0,2.0,2026-05,9,177.9111111111111,8,50750.0,-29250.0,63.4375,17,210870.0,40870.0,124.04117647058824
S+A,P2R_FIXED,3,5.0,2.0,2026-06,8,166.4625,8,69230.0,-10770.0,86.5375,16,202400.0,42400.0,126.5
S+A,JM4_FIXED,3,5.0,0.3,2026-04,11,524.9636363636364,12,0.0,-120000.0,0.0,23,577460.0,347460.0,251.0695652173913
S+A,JM4_FIXED,3,5.0,0.3,2026-05,9,177.9111111111111,14,117800.0,-22200.0,84.14285714285714,23,277920.0,47920.0,120.83478260869565
S+A,JM4_FIXED,3,5.0,0.3,2026-06,8,166.4625,16,123790.0,-36210.0,77.36875,24,256960.0,16960.0,107.06666666666666
S+A,JM4_FIXED,3,5.0,0.35,2026-04,11,524.9636363636364,10,0.0,-100000.0,0.0,21,577460.0,367460.0,274.9809523809524
S+A,JM4_FIXED,3,5.0,0.35,2026-05,9,177.9111111111111,13,50750.0,-79250.0,39.03846153846154,22,210870.0,-9130.0,95.85
S+A,JM4_FIXED,3,5.0,0.35,2026-06,8,166.4625,8,69230.0,-10770.0,86.5375,16,202400.0,42400.0,126.5
S+A,JM4_FIXED,3,5.0,0.4,2026-04,11,524.9636363636364,4,0.0,-40000.0,0.0,15,577460.0,427460.0,384.97333333333336
S+A,JM4_FIXED,3,5.0,0.4,2026-05,9,177.9111111111111,7,50750.0,-19250.0,72.5,16,210870.0,50870.0,131.79375
S+A,JM4_FIXED,3,5.0,0.4,2026-06,8,166.4625,2,0.0,-20000.0,0.0,10,133170.0,33170.0,133.17
S+A,JM4_FIXED,3,5.0,0.45,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,3,5.0,0.45,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,JM4_FIXED,3,5.0,0.45,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,3,5.0,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,3,5.0,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,3,5.0,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,3,5.0,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,3,5.0,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,3,5.0,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,5.0,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,5.0,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,3,5.0,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,5.0,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,5.0,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,3,5.0,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,5.0,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,5.0,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,3,5.0,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,5.0,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,3,5.0,0.85,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,ENT_FIXED,3,5.0,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,3,5.0,0.9,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,ENT_FIXED,3,5.0,0.9,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,ENT_FIXED,3,5.0,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,3,5.5,1.25,2026-04,11,524.9636363636364,7,0.0,-70000.0,0.0,18,577460.0,397460.0,320.81111111111113
S+A,P2R_FIXED,3,5.5,1.25,2026-05,9,177.9111111111111,9,67050.0,-22950.0,74.5,18,227170.0,47170.0,126.20555555555555
S+A,P2R_FIXED,3,5.5,1.25,2026-06,8,166.4625,9,69230.0,-20770.0,76.92222222222222,17,202400.0,32400.0,119.05882352941177
S+A,P2R_FIXED,3,5.5,1.5,2026-04,11,524.9636363636364,5,0.0,-50000.0,0.0,16,577460.0,417460.0,360.9125
S+A,P2R_FIXED,3,5.5,1.5,2026-05,9,177.9111111111111,5,0.0,-50000.0,0.0,14,160120.0,20120.0,114.37142857142857
S+A,P2R_FIXED,3,5.5,1.5,2026-06,8,166.4625,9,69230.0,-20770.0,76.92222222222222,17,202400.0,32400.0,119.05882352941177
S+A,P2R_FIXED,3,5.5,1.75,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,3,5.5,1.75,2026-05,9,177.9111111111111,5,0.0,-50000.0,0.0,14,160120.0,20120.0,114.37142857142857
S+A,P2R_FIXED,3,5.5,1.75,2026-06,8,166.4625,8,69230.0,-10770.0,86.5375,16,202400.0,42400.0,126.5
S+A,P2R_FIXED,3,5.5,2.0,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,3,5.5,2.0,2026-05,9,177.9111111111111,4,0.0,-40000.0,0.0,13,160120.0,30120.0,123.16923076923077
S+A,P2R_FIXED,3,5.5,2.0,2026-06,8,166.4625,7,69230.0,-770.0,98.9,15,202400.0,52400.0,134.93333333333334
S+A,JM4_FIXED,3,5.5,0.3,2026-04,11,524.9636363636364,9,0.0,-90000.0,0.0,20,577460.0,377460.0,288.73
S+A,JM4_FIXED,3,5.5,0.3,2026-05,9,177.9111111111111,9,67050.0,-22950.0,74.5,18,227170.0,47170.0,126.20555555555555
S+A,JM4_FIXED,3,5.5,0.3,2026-06,8,166.4625,12,69230.0,-50770.0,57.69166666666667,20,202400.0,2400.0,101.2
S+A,JM4_FIXED,3,5.5,0.35,2026-04,11,524.9636363636364,7,0.0,-70000.0,0.0,18,577460.0,397460.0,320.81111111111113
S+A,JM4_FIXED,3,5.5,0.35,2026-05,9,177.9111111111111,8,0.0,-80000.0,0.0,17,160120.0,-9880.0,94.18823529411765
S+A,JM4_FIXED,3,5.5,0.35,2026-06,8,166.4625,7,69230.0,-770.0,98.9,15,202400.0,52400.0,134.93333333333334
S+A,JM4_FIXED,3,5.5,0.4,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,JM4_FIXED,3,5.5,0.4,2026-05,9,177.9111111111111,4,0.0,-40000.0,0.0,13,160120.0,30120.0,123.16923076923077
S+A,JM4_FIXED,3,5.5,0.4,2026-06,8,166.4625,2,0.0,-20000.0,0.0,10,133170.0,33170.0,133.17
S+A,JM4_FIXED,3,5.5,0.45,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
