month,date,race_code,actual2,actual3,cond_rank,actual_second_regime,cond,p2,pair_rank,second_rank,third_rank,selected_SA,v96_rank
2026-05,2026-05-06,202605061105,1,3,3,INNER,1>2:0.816272375561|1>3:0.0549072757998|1>5:0.0486772609784|1>6:0.0801430876611|2>1:0.437665255495|2>3:0.238327927453|2>5:0.122432244276|2>6:0.201574572775|3>1:0.102228925328|3>2:0.827583575495|3>5:0.0265217044586|3>6:0.0436657947186|5>1:0.379494938199|5>2:0.0821844064689|5>3:0.129153673325|5>6:0.409166982007|6>1:0.615209615336|6>2:0.133231387302|6>3:0.209374549402|6>5:0.042184447961,1:0.53433629919|2:0.16413417281|3:0.152217853908|5:0.0696617482546|6:0.0796499258375,6,1,3,0,1
2026-05,2026-05-07,202605072406,1,5,3,INNER,1>2:0.0275436240751|1>3:0.516315965057|1>5:0.171098170451|1>6:0.285042240417|2>1:0.37568397209|2>3:0.412927491642|2>5:0.0792917946932|2>6:0.132096741575|3>1:0.632723453254|3>2:0.0370997165943|3>5:0.123849258295|3>6:0.206327571857|5>1:0.869089264605|5>2:0.00300108901238|5>3:0.033668419867|5>6:0.0942412265158|6>1:0.950098430594|6>2:0.00328082520042|6>3:0.0368067057999|6>5:0.00981403840589,1:0.546741597997|2:0.114189350261|3:0.072676091671|5:0.044471344171|6:0.221921615901,5,1,3,0,13
2026-05,2026-05-09,202605091410,2,6,2,INNER,1>2:0.192022257336|1>3:0.0175372184023|1>5:0.395763403177|1>6:0.394677121085|2>1:0.292836437347|2>3:0.0260776685191|2>5:0.341010946484|2>6:0.340074947649|3>1:0.242009470317|3>2:0.235975474121|3>5:0.261366223716|3>6:0.260648831845|5>1:0.0285404040845|5>2:0.183120650656|5>3:0.0011253747156|5>6:0.787213570543|6>1:0.0330060689419|6>2:0.211773204134|6>3:0.00130146004025|6>5:0.753919266883,1:0.130894426531|2:0.486470048868|3:0.0444491759914|5:0.186346816925|6:0.151839531684,2,1,2,0,4
2026-05,2026-05-11,202605110811,2,1,3,INNER,1>2:0.56100102351|1>3:0.101804501349|1>5:0.309849688952|1>6:0.0273447861892|2>1:0.154463840759|2>3:0.28963869656|2>5:0.51081695757|2>6:0.0450805051115|3>1:0.0681632713568|3>2:0.704331079948|3>5:0.209056077961|3>6:0.0184495707346|5>1:0.0960870828326|5>2:0.307898860117|5>3:0.0997066119717|5>6:0.496307445079|6>1:0.0882827949586|6>2:0.282891010262|6>3:0.0916083423621|6>5:0.537217852417,1:0.522766613|2:0.147175350486|3:0.0586927111507|5:0.236977834103|6:0.03438749126,12,3,3,0,5
2026-05,2026-05-11,202605111110,1,2,2,INNER,1>2:0.0664816963273|1>3:0.0200910848443|1>5:0.885314258778|1>6:0.0281129600501|2>1:0.149193481201|2>3:0.0311139947984|2>5:0.794464478782|2>6:0.0252280452187|3>1:0.147374160842|3>2:0.101701176483|3>5:0.727813116832|3>6:0.0231115458432|5>1:0.531982022754|5>2:0.198738088474|5>3:0.085771033556|5>6:0.183508855216|6>1:0.140517065753|6>2:0.0524944299833|6>3:0.0226554534672|6>5:0.784333050796,1:0.46156670086|2:0.0817007495371|3:0.339957407878|5:0.0643190149817|6:0.0524561267433,4,1,2,0,12
2026-05,2026-05-11,202605111606,5,6,1,OUTER,1>2:0.25964966295|1>3:0.0911873553748|1>5:0.503657608346|1>6:0.145505373329|2>1:0.26927451692|2>3:0.142575347125|2>5:0.456320368206|2>6:0.13182976775|3>1:0.220589001903|3>2:0.332572381664|3>5:0.34668284425|3>6:0.100155772183|5>1:0.0777708992756|5>2:0.0593595338848|5>3:0.0246624913575|5>6:0.838207075482|6>1:0.362252969045|6>2:0.276493747548|6>3:0.114876654398|6>5:0.246376629008,1:0.184944357657|2:0.295463461497|3:0.0326045984611|5:0.455296187331|6:0.0316913950543,1,1,1,1,1
2026-05,2026-05-11,202605112308,2,5,3,INNER,1>2:0.401345489332|1>3:0.219829037369|1>5:0.37086777249|1>6:0.00795770080995|2>1:0.445602882252|2>3:0.277396821011|2>5:0.271181560561|2>6:0.00581873617552|3>1:0.368588241151|3>2:0.418917297078|3>5:0.208030750987|3>6:0.00446371078433|5>1:0.0929254461862|5>2:0.055124617657|5>3:0.00921863132487|5>6:0.842731304832|6>1:0.521196487461|6>2:0.309180727934|6>3:0.0517050868509|6>5:0.117917697755,1:0.37722274257|2:0.256107404668|3:0.119249072501|5:0.101772096445|6:0.145648683817,6,2,3,1,1
2026-05,2026-05-13,202605130406,2,1,3,INNER,1>2:0.0615949147175|1>3:0.0418622626156|1>5:0.422368238487|1>6:0.47417458418|2>1:0.0848193856257|2>3:0.068245956753|2>5:0.398997449323|2>6:0.447937208298|3>1:0.0873801474786|3>2:0.103446723095|3>5:0.381207702149|3>6:0.427965427278|5>1:0.00799878557606|5>2:0.00203819000605|5>3:0.00149150600658|5>6:0.988471518411|6>1:0.0815466516487|6>2:0.0207791006318|6>3:0.0152057233681|6>5:0.882468524351,1:0.158769300544|2:0.270172918048|3:0.133378771929|5:0.387240948808|6:0.0504380606703,9,2,3,0,9
2026-05,2026-05-13,202605130408,3,5,3,INNER,1>2:0.539152901556|1>3:0.110832168488|1>5:0.339416851023|1>6:0.0105980789329|2>1:0.580347136602|2>3:0.148288492133|2>5:0.263147747401|2>6:0.00821662386407|3>1:0.373603556994|3>2:0.464383437272|3>5:0.157107424641|3>6:0.00490558109379|5>1:0.162289764766|5>2:0.424133895168|5>3:0.12191382373|5>6:0.291662516336|6>1:0.150914851315|6>2:0.394406288155|6>3:0.113368865917|6>5:0.341309994613,1:0.651672544508|2:0.150204622798|3:0.0887382780118|5:0.071427258239|6:0.0379572964425,12,3,3,1,17
2026-05,2026-05-16,202605160603,1,6,2,INNER,1>2:0.535322631462|1>3:0.0756826630133|1>5:0.00598845725399|1>6:0.383006248271|2>1:0.277828538697|2>3:0.181526563251|2>5:0.00832306665254|2>6:0.5323218314|3>1:0.134658142802|3>2:0.622321994472|3>5:0.00374121816862|3>6:0.239278644558|5>1:0.299486987796|5>2:0.0157811726131|5>3:0.0042872239459|5>6:0.680444615645|6>1:0.738088963471|6>2:0.0388928728491|6>3:0.0105659103979|6>5:0.212452253282,1:0.522844584509|2:0.144517368715|3:0.0429417875947|5:0.0524785821273|6:0.237217677053,2,1,2,0,4
2026-05,2026-05-18,202605181406,1,2,3,INNER,1>2:0.220742728081|1>3:0.258263272696|1>5:0.477268724026|1>6:0.0437252751965|2>1:0.330782567458|2>3:0.308544895327|2>5:0.330402503454|2>6:0.0302700337606|3>1:0.356064980959|3>2:0.283876060875|3>5:0.329840420032|3>6:0.0302185381333|5>1:0.410427766009|5>2:0.0776036352275|5>3:0.457077755455|5>6:0.0548908433082|6>1:0.379723212905|6>2:0.0717980218254|6>3:0.422883265273|6>5:0.125595499997,1:0.191315319632|2:0.143358457777|3:0.0623882018692|5:0.2493441156|6:0.353593905122,8,3,3,1,7
2026-05,2026-05-19,202605191406,1,2,3,INNER,1>2:0.200919008672|1>3:0.220516385001|1>5:0.539885219705|1>6:0.0386793866225|2>1:0.0777866054358|2>3:0.365910912509|2>5:0.519111408583|2>6:0.0371910734724|3>1:0.0839029745873|3>2:0.359606938267|3>5:0.519286471513|3>6:0.0372036156324|5>1:0.0127612124684|5>2:0.0669880775483|5>3:0.00830447091153|5>6:0.911946239072|6>1:0.0211790889351|6>2:0.111176461915|6>3:0.013782477835|6>5:0.853861971315,1:0.155283101328|2:0.298702242359|3:0.106558019138|5:0.0487922480257|6:0.390664389149,10,3,3,1,6
