date,month,race_code,venue,race,legacy_pre_p,hybrid_pre_p,hybrid_abs_threshold,p109,entry_course,head_hit,rank_l50,payout100
2026-07-16,2026-07,202607160812,08,12R,0.6395291558304811,0.6395291558304812,0.75,0.5021752174073297,1,0,0,2240
2026-07-16,2026-07,202607161101,11,01R,0.37175863839850004,0.37175863839850004,0.75,0.5302145093567727,1,0,0,7900
2026-07-16,2026-07,202607161102,11,02R,0.40749815301460474,0.4074981530146048,0.75,0.36903551591134504,1,1,3,1520
2026-07-16,2026-07,202607161103,11,03R,0.4654277974929193,0.4654277974929193,0.75,0.38458422158151717,1,1,6,1970
2026-07-16,2026-07,202607161104,11,04R,0.40938985596693434,0.4093898559669344,0.75,0.38079567101867495,1,0,0,15290
2026-07-16,2026-07,202607161105,11,05R,0.5501257444421565,0.5501257444421565,0.75,0.4980732750851944,1,1,18,3520
2026-07-16,2026-07,202607161106,11,06R,0.4326930264559946,0.4326930264559947,0.75,0.299674356185075,1,1,9,9020
2026-07-16,2026-07,202607161107,11,07R,0.5061160816078203,0.5061160816078203,0.75,0.5327733807889461,1,0,0,1910
2026-07-16,2026-07,202607161108,11,08R,0.217854908939429,0.21785490893942888,0.75,0.15680236352704666,1,1,4,3550
2026-07-16,2026-07,202607161109,11,09R,0.5432629065950134,0.5432629065950134,0.75,0.4928550765008961,1,1,1,1320
2026-07-16,2026-07,202607161110,11,10R,0.5363159028538194,0.5363159028538195,0.75,0.4811903057628859,1,1,9,1300
2026-07-16,2026-07,202607161111,11,11R,0.6271875515157538,0.6271875515157538,0.75,0.6886095138443854,1,0,0,12870
2026-07-16,2026-07,202607161112,11,12R,0.7281074477755866,0.7281074477755866,0.75,0.6239506647228096,1,1,2,710
2026-07-16,2026-07,202607161201,12,01R,0.5774262943593574,0.5774262943593574,0.75,0.8115972150768631,1,0,0,15010
2026-07-16,2026-07,202607161202,12,02R,0.3787700008368021,0.3787700008368021,0.75,0.45357476801084634,1,0,0,9120
2026-07-16,2026-07,202607161203,12,03R,0.4295754855623814,0.4295754855623814,0.75,0.3071312430285379,1,0,0,2340
2026-07-16,2026-07,202607161204,12,04R,0.33975715067928786,0.33975715067928786,0.75,0.36838092595390376,1,0,0,10230
2026-07-16,2026-07,202607161205,12,05R,0.5224624884804938,0.5224624884804937,0.75,0.6564040147318794,1,0,0,1770
2026-07-16,2026-07,202607161206,12,06R,0.47350056311698685,0.47350056311698685,0.75,0.38161907563853853,1,1,6,2270
2026-07-16,2026-07,202607161207,12,07R,0.6929366613186743,0.6929366613186743,0.75,0.8019543499437302,1,1,9,1110
2026-07-16,2026-07,202607161208,12,08R,0.7604625860866067,0.7604625860866067,0.75,0.730192035502235,1,1,4,1010
2026-07-16,2026-07,202607161209,12,09R,0.6504180818281938,0.6504180818281938,0.75,0.6827633253623993,1,0,0,1620
2026-07-16,2026-07,202607161210,12,10R,0.7728505959413553,0.7728505959413552,0.75,0.8469967175924578,1,1,2,920
2026-07-16,2026-07,202607161211,12,11R,0.7289819347501579,0.7289819347501578,0.75,0.7916735430860823,1,1,7,1670
2026-07-16,2026-07,202607161212,12,12R,0.7821784875789994,0.7821784875789993,0.75,0.8456248525151422,1,1,4,1130
2026-07-16,2026-07,202607161301,13,01R,0.3732515019686352,0.3732515019686352,0.75,0.4731318737543307,1,1,3,2990
2026-07-16,2026-07,202607161302,13,02R,0.29741646210404177,0.2974164621040418,0.75,0.32424248791207555,1,0,0,6670
2026-07-16,2026-07,202607161303,13,03R,0.24587796721535907,0.245877967215359,0.75,0.17211828409992652,1,0,0,3140
2026-07-16,2026-07,202607161304,13,04R,0.5130407506335148,0.5130407506335148,0.75,0.4101712412608126,1,0,0,23070
2026-07-16,2026-07,202607161305,13,05R,0.47735887367034413,0.4773588736703441,0.75,0.4468981110943309,1,1,2,810
2026-07-16,2026-07,202607161306,13,06R,0.6787584254260626,0.6787584254260626,0.75,0.7848003939198416,1,0,0,18350
2026-07-16,2026-07,202607161307,13,07R,0.40573585864634487,0.40573585864634487,0.75,0.36825307434463694,1,0,0,39860
2026-07-16,2026-07,202607161308,13,08R,0.6449813917026582,0.6449813917026582,0.75,0.7629490908300114,1,1,4,600
2026-07-16,2026-07,202607161309,13,09R,0.7390828654891913,0.7390828654891913,0.75,0.8501772191787912,1,0,0,1020
2026-07-16,2026-07,202607161310,13,10R,0.7438260034904264,0.7438260034904263,0.75,0.8511614612210892,1,1,5,620
2026-07-16,2026-07,202607161311,13,11R,0.6355307664694566,0.6355307664694566,0.75,0.7172171410826422,1,1,1,760
2026-07-16,2026-07,202607161312,13,12R,0.6812096986488094,0.6812096986488094,0.75,0.75003813840192,1,0,0,7270
2026-07-16,2026-07,202607161701,17,01R,0.5944041356064745,0.5944041356064744,0.75,0.738508096155794,1,0,0,34740
2026-07-16,2026-07,202607161702,17,02R,0.43242261177258823,0.4324226117725882,0.75,0.6306242737882467,1,1,4,780
2026-07-16,2026-07,202607161703,17,03R,0.28066119996617067,0.28066119996617067,0.75,0.15338843787023657,1,0,0,610
2026-07-16,2026-07,202607161704,17,04R,0.39704078024076883,0.39704078024076883,0.75,0.25532596819973535,1,0,0,12750
2026-07-16,2026-07,202607161705,17,05R,0.6653400086672451,0.6653400086672451,0.75,0.6671488652790756,1,0,0,1620
2026-07-16,2026-07,202607161706,17,06R,0.3771791317991027,0.3771791317991027,0.75,0.24670319317769995,1,0,0,1780
2026-07-16,2026-07,202607161707,17,07R,0.565809479029602,0.565809479029602,0.75,0.44085998427990275,1,0,0,2530
2026-07-16,2026-07,202607161708,17,08R,0.30892607751274476,0.30892607751274465,0.75,0.31213643680813025,1,1,4,1380
2026-07-16,2026-07,202607161709,17,09R,0.300158165189189,0.30015816518918886,0.75,0.26181262166961344,1,1,13,2120
2026-07-16,2026-07,202607161710,17,10R,0.4908337065292741,0.4908337065292741,0.75,0.4480059280201006,1,0,0,2110
2026-07-16,2026-07,202607161711,17,11R,0.6760031030195853,0.6760031030195851,0.75,0.6546125472537124,1,1,16,3870
2026-07-16,2026-07,202607161712,17,12R,0.7818023038485419,0.7818023038485419,0.75,0.812138596509231,1,1,5,690
2026-07-16,2026-07,202607161801,18,01R,0.621205330516508,0.621205330516508,0.75,0.717559616009453,1,1,7,960
2026-07-16,2026-07,202607161803,18,03R,0.648272742484015,0.6482727424840151,0.75,0.5691995537129395,1,0,0,1220
2026-07-16,2026-07,202607161804,18,04R,0.8350363326762108,0.8350363326762109,0.75,0.8897557461233955,1,0,0,11820
2026-07-16,2026-07,202607161805,18,05R,0.7213743877469159,0.7213743877469159,0.75,0.7898467799922457,1,1,11,2140
2026-07-16,2026-07,202607161806,18,06R,0.5248140938821341,0.5248140938821341,0.75,0.4588671807857013,1,1,6,3850
2026-07-16,2026-07,202607161807,18,07R,0.5025370573563209,0.502537057356321,0.75,0.57302210494833,1,0,0,1170
2026-07-16,2026-07,202607161808,18,08R,0.3181961234492149,0.3181961234492149,0.75,0.36905049000268497,1,1,4,2750
2026-07-16,2026-07,202607161809,18,09R,0.4346854991527941,0.4346854991527941,0.75,0.41600641238208486,1,1,8,1540
2026-07-16,2026-07,202607161810,18,10R,0.5942215554894187,0.5942215554894187,0.75,0.6344095398963775,1,1,3,960
2026-07-16,2026-07,202607161811,18,11R,0.5965375570074166,0.5965375570074166,0.75,0.6926749891861385,1,0,0,6410
2026-07-16,2026-07,202607161812,18,12R,0.7873497180975576,0.7873497180975575,0.75,0.78992662340202,1,0,0,33020
2026-07-16,2026-07,202607162101,21,01R,0.6693071625819705,0.6693071625819704,0.75,0.7614549916608279,1,0,0,27090
2026-07-16,2026-07,202607162102,21,02R,0.6132399917414174,0.6132399917414174,0.75,0.6771859472572285,1,0,0,6480
2026-07-16,2026-07,202607162103,21,03R,0.5095753678943789,0.5095753678943789,0.75,0.27015295197747324,1,1,3,830
2026-07-16,2026-07,202607162104,21,04R,0.7508515609858945,0.7508515609858945,0.75,0.8436152360582636,1,1,5,1210
2026-07-16,2026-07,202607162105,21,05R,0.7021662776075805,0.7021662776075805,0.75,0.8114320384551196,1,1,2,890
2026-07-16,2026-07,202607162106,21,06R,0.4355932583646305,0.43559325836463036,0.75,0.32012484613993636,1,1,5,3690
2026-07-16,2026-07,202607162107,21,07R,0.41272207618278733,0.41272207618278733,0.75,0.40931426796551923,1,1,1,1400
2026-07-16,2026-07,202607162108,21,08R,0.3025493841761261,0.30254938417612615,0.75,0.2865067075744721,1,1,12,4900
2026-07-16,2026-07,202607162109,21,09R,0.5868182175855604,0.5868182175855604,0.75,0.6387317188675271,1,0,0,5440
2026-07-16,2026-07,202607162110,21,10R,0.6033043477193726,0.6033043477193725,0.75,0.5423127265483967,1,0,0,19410
2026-07-16,2026-07,202607162111,21,11R,0.5950278448187537,0.5950278448187537,0.75,0.40934961907581413,1,0,0,76730
2026-07-16,2026-07,202607162112,21,12R,0.6790641775577252,0.6790641775577252,0.75,0.6837195863089683,1,1,8,1080
2026-07-16,2026-07,202607162401,24,01R,0.5485713564982503,0.5485713564982503,0.75,0.7103402577268375,1,1,2,2870
2026-07-16,2026-07,202607162402,24,02R,0.4584616438563491,0.458461643856349,0.75,0.420886777137451,1,0,0,4500
2026-07-16,2026-07,202607162403,24,03R,0.6470210864485634,0.6470210864485633,0.75,0.7922259829581062,1,1,11,4050
2026-07-16,2026-07,202607162404,24,04R,0.7680153456348255,0.7680153456348254,0.75,0.8482418175829868,1,1,6,1530
2026-07-16,2026-07,202607162405,24,05R,0.7472229538645827,0.7472229538645826,0.75,0.7265727388873542,1,0,0,3100
2026-07-16,2026-07,202607162406,24,06R,0.8036030508648696,0.8036030508648696,0.75,0.7740248080998132,1,1,2,650
2026-07-16,2026-07,202607162407,24,07R,0.6187866232311587,0.6187866232311586,0.75,0.668205752494742,1,1,4,590
2026-07-16,2026-07,202607162408,24,08R,0.6441615553870657,0.6441615553870655,0.75,0.7678857870790794,1,1,5,740
2026-07-16,2026-07,202607162409,24,09R,0.7722027824427167,0.7722027824427166,0.75,0.7230977926896551,1,1,8,710
2026-07-16,2026-07,202607162410,24,10R,0.7143475507911925,0.7143475507911924,0.75,0.7058511927132638,1,0,0,43710
2026-07-16,2026-07,202607162411,24,11R,0.6265404782409961,0.6265404782409959,0.75,0.6984784075691018,1,1,1,610
2026-07-16,2026-07,202607162412,24,12R,0.750329638715684,0.7503296387156839,0.75,0.864363291304474,1,0,0,19190
2026-07-17,2026-07,202607170101,01,01R,0.3441981199491702,0.34419811994917027,0.75,0.37615290329588535,1,1,6,2620
2026-07-17,2026-07,202607170102,01,02R,0.3831427317510751,0.38314273175107516,0.75,0.34577000505227795,1,0,0,3310
2026-07-17,2026-07,202607170103,01,03R,0.44442126157064965,0.4444212615706497,0.75,0.4384116487636511,1,0,0,16500
2026-07-17,2026-07,202607170104,01,04R,0.2765111356748811,0.27651113567488117,0.75,0.2435560118551233,1,0,0,5510
2026-07-17,2026-07,202607170105,01,05R,0.3348530192029269,0.334853019202927,0.75,0.25886810058289517,1,0,0,5910
2026-07-17,2026-07,202607170106,01,06R,0.5354444259511042,0.5354444259511042,0.75,0.6710469121687208,1,0,0,2210
2026-07-17,2026-07,202607170107,01,07R,0.6602150148736381,0.6602150148736381,0.75,0.7551093320429952,1,1,4,390
2026-07-17,2026-07,202607170108,01,08R,0.46214158588174536,0.46214158588174536,0.75,0.5215903771371814,1,1,1,1090
2026-07-17,2026-07,202607170109,01,09R,0.44836391403615267,0.4483639140361528,0.75,0.36239679640727446,1,0,0,3580
2026-07-17,2026-07,202607170201,02,01R,0.2072667053609905,0.2072667053609905,0.75,0.33022891960446776,1,1,10,2440
2026-07-17,2026-07,202607170202,02,02R,0.37104434263547476,0.3710443426354748,0.75,0.4049704959722105,1,0,0,3040
2026-07-17,2026-07,202607170203,02,03R,0.2892491552079293,0.2892491552079294,0.75,0.20446745482957718,1,1,12,15560
2026-07-17,2026-07,202607170204,02,04R,0.2992513211992025,0.29925132119920256,0.75,0.31858215275834945,1,0,0,5570
2026-07-17,2026-07,202607170205,02,05R,0.3901807026640424,0.3901807026640425,0.75,0.3849216172973952,1,0,0,4420
2026-07-17,2026-07,202607170206,02,06R,0.3295400012716613,0.3295400012716613,0.75,0.2984278102044572,1,0,0,10550
2026-07-17,2026-07,202607170207,02,07R,0.5569897260405403,0.5569897260405403,0.75,0.649430861859851,1,0,0,40730
2026-07-17,2026-07,202607170208,02,08R,0.41248097475024237,0.41248097475024237,0.75,0.3758349095704236,1,0,0,7330
2026-07-17,2026-07,202607170209,02,09R,0.4532293185042877,0.4532293185042877,0.75,0.551023745483131,1,0,0,5270
2026-07-17,2026-07,202607170210,02,10R,0.465921306607537,0.4659213066075371,0.75,0.6166048941508204,1,1,5,3940
2026-07-17,2026-07,202607170211,02,11R,0.426890769566256,0.426890769566256,0.75,0.45600945964975376,1,0,0,1270
2026-07-17,2026-07,202607170212,02,12R,0.6627479903092595,0.6627479903092593,0.75,0.6551367310010721,1,0,0,48310
2026-07-17,2026-07,202607170701,07,01R,0.5644219955681467,0.5644219955681468,0.75,0.4696575899728106,1,1,6,1350
2026-07-17,2026-07,202607170702,07,02R,0.7218837543137323,0.7218837543137325,0.75,0.670903967063121,1,0,0,6200
2026-07-17,2026-07,202607170703,07,03R,0.713210372761084,0.713210372761084,0.75,0.6683687040031538,1,1,7,3210
2026-07-17,2026-07,202607170704,07,04R,0.6689493553387985,0.6689493553387985,0.75,0.4903142932834365,1,1,10,3490
2026-07-17,2026-07,202607170705,07,05R,0.7934676675951862,0.7934676675951862,0.75,0.8095100957490501,1,1,1,2220
2026-07-17,2026-07,202607170706,07,06R,0.8419319912292944,0.8419319912292944,0.75,0.8949008628022761,1,1,15,6430
2026-07-17,2026-07,202607170707,07,07R,0.7333546679078667,0.7333546679078667,0.75,0.7315340810819945,1,1,14,3640
2026-07-17,2026-07,202607170708,07,08R,0.6597886588674428,0.6597886588674428,0.75,0.6780519562801047,1,1,19,11920
2026-07-17,2026-07,202607170709,07,09R,0.7502504152277598,0.7502504152277599,0.75,0.7564788692783482,1,0,0,39780
2026-07-17,2026-07,202607170710,07,10R,0.7020139078583831,0.7020139078583831,0.75,0.6470268530709409,1,1,3,3470
2026-07-17,2026-07,202607170711,07,11R,0.8302306259485718,0.8302306259485718,0.75,0.8414082055000607,1,0,0,31840
2026-07-17,2026-07,202607170712,07,12R,0.763127475680595,0.763127475680595,0.75,0.659569967335793,1,1,6,1250
2026-07-17,2026-07,202607170801,08,01R,0.5327638959279107,0.5327638959279107,0.75,0.5930877853147917,1,1,15,970
2026-07-17,2026-07,202607170802,08,02R,0.4753587333708743,0.4753587333708743,0.75,0.4738456484424915,1,1,10,11750
2026-07-17,2026-07,202607170803,08,03R,0.337798427587292,0.33779842758729206,0.75,0.33680101961411013,1,1,10,5140
2026-07-17,2026-07,202607170804,08,04R,0.3398779157926643,0.3398779157926643,0.75,0.3721172850636893,1,0,0,7640
2026-07-17,2026-07,202607170805,08,05R,0.31604151229943994,0.31604151229943994,0.75,0.27416498755159147,1,0,0,1900
2026-07-17,2026-07,202607170806,08,06R,0.6871506527543366,0.6871506527543366,0.75,0.7460496053503819,1,1,6,2250
2026-07-17,2026-07,202607170807,08,07R,0.35689935268118045,0.3568993526811805,0.75,0.3533551291211677,1,0,0,20560
2026-07-17,2026-07,202607170808,08,08R,0.2605120587664841,0.2605120587664841,0.75,0.14697186710802584,1,0,0,20420
2026-07-17,2026-07,202607170809,08,09R,0.5046796011825756,0.5046796011825756,0.75,0.40583645008088676,1,0,0,3190
2026-07-17,2026-07,202607170810,08,10R,0.5632682718066523,0.5632682718066523,0.75,0.5624457489366729,1,1,1,490
2026-07-17,2026-07,202607170811,08,11R,0.7321882742870868,0.7321882742870868,0.75,0.7364823768805784,1,1,5,950
2026-07-17,2026-07,202607170812,08,12R,0.6678107074199684,0.6678107074199684,0.75,0.6424094084730128,1,1,5,1790
2026-07-17,2026-07,202607171101,11,01R,0.5330285163534904,0.5330285163534905,0.75,0.7061108325937556,1,1,3,1710
2026-07-17,2026-07,202607171102,11,02R,0.6006228489270123,0.6006228489270123,0.75,0.5860243134331292,1,0,0,16810
2026-07-17,2026-07,202607171103,11,03R,0.4196605688538834,0.4196605688538836,0.75,0.331878802545374,1,0,0,13800
2026-07-17,2026-07,202607171104,11,04R,0.4108668003325935,0.4108668003325935,0.75,0.3406402035332195,1,1,13,2330
2026-07-17,2026-07,202607171105,11,05R,0.5631888574072511,0.5631888574072511,0.75,0.534093944332313,1,0,0,19890
2026-07-17,2026-07,202607171106,11,06R,0.3261714473077601,0.32617144730776015,0.75,0.34826313703874123,1,1,2,2530
2026-07-17,2026-07,202607171107,11,07R,0.3708651851512214,0.37086518515122147,0.75,0.306011300027443,1,0,0,2210
2026-07-17,2026-07,202607171108,11,08R,0.5526652546405667,0.5526652546405668,0.75,0.5626858939141771,1,0,0,1120
2026-07-17,2026-07,202607171109,11,09R,0.4464499448311816,0.4464499448311817,0.75,0.37114008912127006,1,1,7,1680
2026-07-17,2026-07,202607171110,11,10R,0.5137620801499851,0.5137620801499853,0.75,0.5895961513643836,1,0,0,4310
2026-07-17,2026-07,202607171111,11,11R,0.6091183222262744,0.6091183222262744,0.75,0.6155895468536542,1,1,6,4590
2026-07-17,2026-07,202607171112,11,12R,0.7354395804019924,0.7354395804019924,0.75,0.755918798116303,1,1,13,2960
2026-07-17,2026-07,202607171201,12,01R,0.3627887988824522,0.36278879888245213,0.75,0.4420310262655859,1,0,0,50530
2026-07-17,2026-07,202607171202,12,02R,0.5200294209559025,0.5200294209559025,0.75,0.41858222993278793,1,1,3,890
2026-07-17,2026-07,202607171204,12,04R,0.2064713266536207,0.20647132665362072,0.75,0.18527247265497157,1,0,0,2820
2026-07-17,2026-07,202607171205,12,05R,0.6449003258555173,0.6449003258555173,0.75,0.6802980673313807,1,1,9,5970
2026-07-17,2026-07,202607171206,12,06R,0.4725236405978824,0.4725236405978824,0.75,0.46582234177519494,1,0,0,6640
2026-07-17,2026-07,202607171208,12,08R,0.5723868775910703,0.5723868775910703,0.75,0.5612490427838132,1,0,0,8590
2026-07-17,2026-07,202607171209,12,09R,0.5761100132578986,0.5761100132578986,0.75,0.45817840049466263,1,0,0,2440
2026-07-17,2026-07,202607171210,12,10R,0.6129361423952294,0.6129361423952293,0.75,0.5691021246192806,1,0,0,9440
2026-07-17,2026-07,202607171211,12,11R,0.5771056159305179,0.5771056159305178,0.75,0.37701944108872487,1,0,0,5010
2026-07-17,2026-07,202607171212,12,12R,0.6661116435927531,0.666111643592753,0.75,0.5863548926355855,1,1,1,1130
2026-07-17,2026-07,202607171301,13,01R,0.17894979650617113,0.17894979650617115,0.75,0.3814375731452293,1,0,0,5590
2026-07-17,2026-07,202607171302,13,02R,0.503258172123525,0.503258172123525,0.75,0.5319703740253098,1,0,0,2220
2026-07-17,2026-07,202607171303,13,03R,0.5523776680577944,0.5523776680577944,0.75,0.6638529185435063,1,0,0,31070
2026-07-17,2026-07,202607171304,13,04R,0.506729684332182,0.506729684332182,0.75,0.5429775885511052,1,1,17,50620
2026-07-17,2026-07,202607171305,13,05R,0.6007651963481246,0.6007651963481246,0.75,0.5408564782561374,1,0,0,13620
2026-07-17,2026-07,202607171306,13,06R,0.700197801272758,0.700197801272758,0.75,0.7809990127539999,1,1,2,420
2026-07-17,2026-07,202607171307,13,07R,0.6678485855092934,0.6678485855092934,0.75,0.6740847023998002,1,1,2,740
2026-07-17,2026-07,202607171308,13,08R,0.7308662109097908,0.7308662109097908,0.75,0.8037997267555699,1,1,3,1520
2026-07-17,2026-07,202607171309,13,09R,0.6654200971218013,0.6654200971218013,0.75,0.7773200006454615,1,1,4,1550
2026-07-17,2026-07,202607171310,13,10R,0.6880972079279408,0.6880972079279407,0.75,0.7346497009226546,1,1,6,430
2026-07-17,2026-07,202607171311,13,11R,0.4523469722352118,0.4523469722352118,0.75,0.44564976539387674,1,1,3,2080
2026-07-17,2026-07,202607171312,13,12R,0.49869876796773754,0.49869876796773754,0.75,0.5502936948210027,1,1,5,580
2026-07-17,2026-07,202607171601,16,01R,0.4393861748588476,0.4393861748588476,0.75,0.4597551128304351,1,0,0,32890
2026-07-17,2026-07,202607171602,16,02R,0.6017116748375957,0.6017116748375957,0.75,0.6254594399908521,1,0,0,23120
2026-07-17,2026-07,202607171603,16,03R,0.6141546552225501,0.6141546552225501,0.75,0.533841831424263,1,0,0,10140
2026-07-17,2026-07,202607171604,16,04R,0.5042853367633661,0.504285336763366,0.75,0.5749666847262416,1,1,12,3170
2026-07-17,2026-07,202607171605,16,05R,0.48547205137959876,0.4854720513795987,0.75,0.3220658257750399,1,0,0,14420
2026-07-17,2026-07,202607171606,16,06R,0.7533074835779209,0.7533074835779209,0.75,0.8739204207087542,1,1,8,1920
2026-07-17,2026-07,202607171607,16,07R,0.5117569928625393,0.5117569928625392,0.75,0.5046684749494429,1,0,0,2250
2026-07-17,2026-07,202607171608,16,08R,0.5343503197906867,0.5343503197906867,0.75,0.4322588564589508,1,0,0,8420
2026-07-17,2026-07,202607171609,16,09R,0.5066966893192576,0.5066966893192575,0.75,0.5510148828519255,1,0,0,3880
2026-07-17,2026-07,202607171610,16,10R,0.7321001219449572,0.7321001219449571,0.75,0.6677788997084171,1,1,2,1050
2026-07-17,2026-07,202607171611,16,11R,0.6399798661520337,0.6399798661520337,0.75,0.6973226748026486,1,1,1,630
2026-07-17,2026-07,202607171612,16,12R,0.7666453116311605,0.7666453116311603,0.75,0.5573195813261808,1,1,9,1100
2026-07-17,2026-07,202607171701,17,01R,0.641874431942872,0.641874431942872,0.75,0.7472975410398837,1,1,2,730
2026-07-17,2026-07,202607171702,17,02R,0.38419974877833585,0.38419974877833585,0.75,0.3082737073754588,1,0,0,5800
2026-07-17,2026-07,202607171703,17,03R,0.3793430284816816,0.3793430284816816,0.75,0.19023652070841776,1,0,0,1390
2026-07-17,2026-07,202607171704,17,04R,0.6718663839040206,0.6718663839040206,0.75,0.7539978070004337,1,0,0,19680
2026-07-17,2026-07,202607171705,17,05R,0.3430383428928682,0.3430383428928682,0.75,0.22290014610984213,1,0,0,13170
2026-07-17,2026-07,202607171706,17,06R,0.47115764042960445,0.47115764042960445,0.75,0.4406295716807306,1,0,0,1520
2026-07-17,2026-07,202607171707,17,07R,0.5078730165405725,0.5078730165405725,0.75,0.3805515502928028,1,1,1,960
2026-07-17,2026-07,202607171708,17,08R,0.35440587529321194,0.35440587529321194,0.75,0.35326358775737643,1,0,0,3110
2026-07-17,2026-07,202607171709,17,09R,0.41721910073129936,0.41721910073129936,0.75,0.42482181470639563,1,0,0,5100
2026-07-17,2026-07,202607171710,17,10R,0.45398643064005384,0.45398643064005384,0.75,0.3287575407365182,1,0,0,740
2026-07-17,2026-07,202607171711,17,11R,0.6532714843006118,0.6532714843006117,0.75,0.6192904805889246,1,0,0,18050
2026-07-17,2026-07,202607171712,17,12R,0.7436456063824154,0.7436456063824153,0.75,0.7646609429455564,1,0,0,2480
2026-07-17,2026-07,202607171801,18,01R,0.7204763204154861,0.7204763204154861,0.75,0.7987845132111115,1,1,1,640
2026-07-17,2026-07,202607171802,18,02R,0.7359691002185211,0.7359691002185211,0.75,0.8178336852011391,1,1,12,1400
2026-07-17,2026-07,202607171803,18,03R,0.6671161174448669,0.6671161174448669,0.75,0.7378161074872194,1,0,0,2120
2026-07-17,2026-07,202607171804,18,04R,0.8163390512367005,0.8163390512367006,0.75,0.8490420937433897,1,1,12,2810
2026-07-17,2026-07,202607171805,18,05R,0.7166385178680511,0.7166385178680511,0.75,0.7530045720246704,1,1,3,1190
2026-07-17,2026-07,202607171806,18,06R,0.4311450942939581,0.43114509429395825,0.75,0.42458381226281344,1,1,17,11980
2026-07-17,2026-07,202607171807,18,07R,0.4593368534178411,0.45933685341784114,0.75,0.4189201588458871,1,0,0,1150
2026-07-17,2026-07,202607171808,18,08R,0.3413381088330884,0.34133810883308846,0.75,0.2967570461335546,1,1,17,23180
2026-07-17,2026-07,202607171809,18,09R,0.6946120580994716,0.6946120580994716,0.75,0.680050841362898,1,1,3,1420
2026-07-17,2026-07,202607171810,18,10R,0.6175533679999425,0.6175533679999426,0.75,0.5408239527974504,1,0,0,5040
2026-07-17,2026-07,202607171811,18,11R,0.5317274885973206,0.5317274885973204,0.75,0.4948059822262792,1,1,13,1540
2026-07-17,2026-07,202607171812,18,12R,0.7997332955614672,0.7997332955614672,0.75,0.807094157558346,1,1,12,1700
2026-07-17,2026-07,202607172101,21,01R,0.6494821795924443,0.6494821795924443,0.75,0.8090078713046905,1,1,1,580
2026-07-17,2026-07,202607172102,21,02R,0.60256100718872,0.6025610071887199,0.75,0.6078297550338725,1,1,4,810
2026-07-17,2026-07,202607172103,21,03R,0.40473131957103453,0.40473131957103453,0.75,0.4651332660742457,1,0,0,6390
2026-07-17,2026-07,202607172104,21,04R,0.7555052987634655,0.7555052987634657,0.75,0.7934592025233369,1,0,0,42320
2026-07-17,2026-07,202607172105,21,05R,0.7951754717495784,0.7951754717495784,0.75,0.8702256843230141,1,1,7,1040
2026-07-17,2026-07,202607172106,21,06R,0.4069984367145808,0.4069984367145807,0.75,0.35826420409015797,1,0,0,13850
2026-07-17,2026-07,202607172107,21,07R,0.5768217137725777,0.5768217137725777,0.75,0.655052171716186,1,0,0,2580
2026-07-17,2026-07,202607172108,21,08R,0.450413964520539,0.450413964520539,0.75,0.5802056833295266,1,1,5,2210
2026-07-17,2026-07,202607172109,21,09R,0.6681061017482428,0.6681061017482428,0.75,0.7495864788805833,1,0,0,43700
2026-07-17,2026-07,202607172110,21,10R,0.718546057492748,0.718546057492748,0.75,0.6183284570246366,1,0,0,5170
2026-07-17,2026-07,202607172111,21,11R,0.5375481996109398,0.5375481996109398,0.75,0.48802943524422715,1,1,7,2340
2026-07-17,2026-07,202607172112,21,12R,0.6886710340536183,0.6886710340536183,0.75,0.6621250148338971,1,1,11,1280
2026-07-17,2026-07,202607172401,24,01R,0.6260660486521722,0.6260660486521721,0.75,0.8103721188593822,1,1,6,800
2026-07-17,2026-07,202607172402,24,02R,0.45621961841946107,0.4562196184194609,0.75,0.5497546916742615,1,1,12,1200
2026-07-17,2026-07,202607172403,24,03R,0.45440707641184636,0.4544070764118463,0.75,0.49517515077254803,1,1,6,3520
2026-07-17,2026-07,202607172404,24,04R,0.41154455400188705,0.4115445540018869,0.75,0.4770349670781276,1,0,0,10910
2026-07-17,2026-07,202607172405,24,05R,0.5264018662619507,0.5264018662619505,0.75,0.5294007296262943,1,1,7,2060
2026-07-17,2026-07,202607172406,24,06R,0.586829930306428,0.5868299303064278,0.75,0.6121449016097003,1,1,6,830
2026-07-17,2026-07,202607172407,24,07R,0.7318002071219197,0.7318002071219196,0.75,0.7332101562338289,1,1,5,720
2026-07-17,2026-07,202607172408,24,08R,0.6964446692637069,0.6964446692637069,0.75,0.7662450031195779,1,0,0,13950
2026-07-17,2026-07,202607172409,24,09R,0.3259573481959191,0.3259573481959189,0.75,0.3465242156902592,1,0,0,17930
2026-07-17,2026-07,202607172410,24,10R,0.7616183598048148,0.7616183598048148,0.75,0.7828679913438217,1,0,0,17440
2026-07-17,2026-07,202607172411,24,11R,0.6140961136322953,0.6140961136322952,0.75,0.616345354041993,1,0,0,4680
2026-07-17,2026-07,202607172412,24,12R,0.6987385026889736,0.6987385026889736,0.75,0.6807342603365789,1,0,0,2420
2026-07-18,2026-07,202607180101,01,01R,0.1790752293581496,0.17907522935814962,0.75,0.15200560988106365,1,0,0,1790
2026-07-18,2026-07,202607180102,01,02R,0.43725832834581235,0.4372583283458124,0.75,0.3374387880970481,1,1,2,6270
2026-07-18,2026-07,202607180103,01,03R,0.4307850722456992,0.4307850722456992,0.75,0.40932997960123213,1,1,1,1950
