month,variant,race_code,p,head_hit,hist_n,player_st_bias,player_pred_actual_st
2026-07,CURRENT,202607012304,0.6426372197847928,1,36,0.07833401252630053,0.22833401252630053
2026-07,CURRENT,202607012305,0.8325983324616096,1,39,0.05537478726958823,0.24537478726958822
2026-07,CURRENT,202607012306,0.4837918016084892,1,39,0.10721152196346583,0.06721152196346583
2026-07,CURRENT,202607012307,0.2394313945245705,0,32,0.09103248990975771,0.2210324899097577
2026-07,CURRENT,202607012308,0.3649222583191641,0,26,0.076204571561384,0.206204571561384
2026-07,CURRENT,202607012309,0.23225584420167175,0,28,0.08982538358446904,0.18982538358446904
2026-07,CURRENT,202607012310,0.3706649715691746,0,33,0.0672875482839494,0.2472875482839494
2026-07,CURRENT,202607012311,0.2500322881874951,1,30,0.06533411440524559,0.18533411440524558
2026-07,CURRENT,202607012312,0.7101991447299014,1,30,0.08433411440524559,0.20433411440524557
2026-07,CURRENT,202607012401,0.6648490256609452,1,33,0.058450338981623814,0.2784503389816238
2026-07,CURRENT,202607012402,0.5448122441519835,0,24,0.05627542871205363,0.35627542871205364
2026-07,CURRENT,202607012403,0.3882005303759643,1,44,0.04376601067055229,0.3137660106705523
2026-07,CURRENT,202607012404,0.4851511111210672,1,30,0.10108411440524559,0.0910841144052456
2026-07,CURRENT,202607012405,0.8233792693468941,1,29,0.07367601477461086,0.10367601477461086
2026-07,CURRENT,202607012406,0.3031183662735816,0,20,0.08711215254032743,0.33711215254032745
2026-07,CURRENT,202607012407,0.6356777531678386,1,30,0.07158411440524559,0.011584114405245594
2026-07,CURRENT,202607012408,0.7660900790521675,1,34,0.08598555855022326,0.05598555855022326
2026-07,CURRENT,202607012409,0.7953557585151209,1,45,0.029152083203814964,0.06915208320381497
2026-07,CURRENT,202607012410,0.68623593758801,1,43,0.08666725615490235,0.12666725615490235
2026-07,CURRENT,202607012411,0.8491999424085336,0,35,0.06363032391577386,0.15363032391577386
2026-07,CURRENT,202607012412,0.6702576959868277,0,33,0.0628689436327866,0.34286894363278664
2026-07,CURRENT,202607020401,0.37157950313327587,0,32,0.0645940520362246,0.2045940520362246
2026-07,CURRENT,202607020402,0.7451258032954404,1,37,0.05921170607492411,0.3292117060749241
2026-07,CURRENT,202607020403,0.32222657116181175,0,37,0.11985000394726457,0.2598500039472646
2026-07,CURRENT,202607020404,0.41590433869483684,0,29,0.05289615860311368,0.26289615860311366
2026-07,CURRENT,202607020405,0.4294009159960158,0,37,0.09985000394726457,0.38985000394726455
2026-07,CURRENT,202607020406,0.23643651214722664,0,27,0.04872838339247119,0.22872838339247117
2026-07,CURRENT,202607020407,0.3205938782890586,0,16,0.06742116098159359,0.24742116098159359
2026-07,CURRENT,202607020408,0.4924855536015875,0,28,0.06718289961898512,0.20718289961898512
2026-07,CURRENT,202607020409,0.36594552802173563,0,36,0.10745543881568334,-0.012544561184316655
2026-07,CURRENT,202607020410,0.34484438228232694,1,42,0.09082596510618142,0.1308259651061814
2026-07,CURRENT,202607020411,0.5463325610380287,0,42,0.04024904202925834,0.31024904202925835
2026-07,CURRENT,202607020412,0.5916122959686528,0,39,0.04434592215349866,0.11434592215349867
2026-07,CURRENT,202607020501,0.5801656755664055,0,32,0.02721309965527223,0.05721309965527223
2026-07,CURRENT,202607020502,0.5627255655591865,1,29,0.08597308168003674,0.09597308168003674
2026-07,CURRENT,202607020503,0.6599668190631925,1,40,0.11925900371042866,0.24925900371042867
2026-07,CURRENT,202607020504,0.4075142962100993,1,22,0.0932171932975448,0.2232171932975448
2026-07,CURRENT,202607020505,0.7092506649051262,1,36,0.08245543881568333,0.20245543881568334
2026-07,CURRENT,202607020506,0.7389030799513666,1,37,0.07133936564939221,0.16133936564939222
2026-07,CURRENT,202607020507,0.49064442171613515,0,30,0.043823754638035825,0.1338237546380358
2026-07,CURRENT,202607020508,0.7658111620570912,1,30,0.09932375463803583,0.17932375463803585
2026-07,CURRENT,202607020509,0.6397169412211,0,37,0.08538191884088157,0.11538191884088157
2026-07,CURRENT,202607020510,0.541359168220032,0,51,0.0844745932052694,0.004474593205269398
