ensemble,members,weights,min_n,R,heads,head_rate,cut,monthly_floor,months,month_detail,pass_40
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.40+0.10+0.50,200,201,61,0.3034825870646766,0.18790418882843007,0.22857142857142856,3,2026-04:70R/22.86%;2026-05:74R/35.14%;2026-06:57R/33.33%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.75+0.25,200,211,64,0.3033175355450237,0.2245046869838985,0.26153846153846155,3,2026-04:65R/26.15%;2026-05:89R/33.71%;2026-06:57R/29.82%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.70+0.20+0.10,200,211,64,0.3033175355450237,0.22935770773455763,0.25,3,2026-04:68R/25.00%;2026-05:83R/34.94%;2026-06:60R/30.00%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.70+0.10+0.20,200,211,64,0.3033175355450237,0.22333211914935128,0.2361111111111111,3,2026-04:72R/23.61%;2026-05:83R/36.14%;2026-06:56R/30.36%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.70+0.20+0.10,200,208,63,0.30288461538461536,0.2252693368819121,0.25757575757575757,3,2026-04:66R/25.76%;2026-05:87R/34.48%;2026-06:55R/29.09%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.20+0.20,200,208,63,0.30288461538461536,0.2320392801550588,0.2537313432835821,3,2026-04:67R/25.37%;2026-05:83R/33.73%;2026-06:58R/31.03%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.30+0.60+0.10,200,228,69,0.3026315789473684,0.20139353899446238,0.25,3,2026-04:72R/25.00%;2026-05:90R/33.33%;2026-06:66R/31.82%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.70+0.10+0.20,200,205,62,0.3024390243902439,0.23402109796506232,0.26153846153846155,3,2026-04:65R/26.15%;2026-05:83R/33.73%;2026-06:57R/29.82%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.80+0.20,200,205,62,0.3024390243902439,0.23416917879940066,0.25757575757575757,3,2026-04:66R/25.76%;2026-05:85R/34.12%;2026-06:54R/29.63%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.10+0.30+0.60,200,225,68,0.3022222222222222,0.14695228679985617,0.2361111111111111,3,2026-04:72R/23.61%;2026-05:83R/33.73%;2026-06:70R/32.86%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.70+0.30,200,202,61,0.30198019801980197,0.22084339781125598,0.26229508196721313,3,2026-04:61R/26.23%;2026-05:85R/34.12%;2026-06:56R/28.57%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.70+0.10+0.20,200,202,61,0.30198019801980197,0.24651253765805498,0.24615384615384617,3,2026-04:65R/24.62%;2026-05:79R/37.97%;2026-06:58R/25.86%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.60+0.30+0.10,200,202,61,0.30198019801980197,0.2322510892300203,0.23809523809523808,3,2026-04:63R/23.81%;2026-05:81R/35.80%;2026-06:58R/29.31%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.80+0.10+0.10,200,202,61,0.30198019801980197,0.23661410481509582,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:79R/36.71%;2026-06:55R/29.09%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.20+0.40+0.40,200,202,61,0.30198019801980197,0.18478087875746763,0.234375,3,2026-04:64R/23.44%;2026-05:74R/35.14%;2026-06:64R/31.25%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.60+0.10,200,212,64,0.3018867924528302,0.16189781611859408,0.2535211267605634,3,2026-04:71R/25.35%;2026-05:78R/32.05%;2026-06:63R/33.33%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.20+0.70+0.10,200,212,64,0.3018867924528302,0.20021633432312527,0.234375,3,2026-04:64R/23.44%;2026-05:86R/33.72%;2026-06:62R/32.26%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.40+0.30+0.30,200,209,63,0.3014354066985646,0.23173638611250869,0.2222222222222222,3,2026-04:72R/22.22%;2026-05:84R/36.90%;2026-06:53R/30.19%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.30+0.50+0.20,200,219,66,0.3013698630136986,0.2181585603652284,0.24285714285714285,3,2026-04:70R/24.29%;2026-05:89R/34.83%;2026-06:60R/30.00%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.10+0.60+0.30,200,206,62,0.30097087378640774,0.21759866422582952,0.24242424242424243,3,2026-04:66R/24.24%;2026-05:78R/35.90%;2026-06:62R/29.03%,False
PAIR:ENV_ENTRY+OPP_CONTEXT,ENV_ENTRY+OPP_CONTEXT,0.20+0.80,200,206,62,0.30097087378640774,0.2086759190619038,0.23809523809523808,3,2026-04:63R/23.81%;2026-05:81R/33.33%;2026-06:62R/32.26%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.60+0.20+0.20,200,216,65,0.30092592592592593,0.21853039700686905,0.2463768115942029,3,2026-04:69R/24.64%;2026-05:87R/34.48%;2026-06:60R/30.00%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.40+0.40+0.20,200,203,61,0.30049261083743845,0.22755472288362888,0.25396825396825395,3,2026-04:63R/25.40%;2026-05:83R/32.53%;2026-06:57R/31.58%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.60+0.10+0.30,200,203,61,0.30049261083743845,0.24748586514945772,0.23880597014925373,3,2026-04:67R/23.88%;2026-05:78R/35.90%;2026-06:58R/29.31%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.40+0.50+0.10,200,203,61,0.30049261083743845,0.24433891411590503,0.22972972972972974,3,2026-04:74R/22.97%;2026-05:70R/37.14%;2026-06:59R/30.51%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.60+0.20+0.20,200,200,60,0.3,0.2358815010643612,0.25,3,2026-04:64R/25.00%;2026-05:84R/32.14%;2026-06:52R/32.69%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.70+0.20+0.10,200,200,60,0.3,0.23964399106711587,0.25,3,2026-04:64R/25.00%;2026-05:83R/33.73%;2026-06:53R/30.19%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.20+0.60+0.20,200,210,63,0.3,0.19672839890968571,0.24615384615384617,3,2026-04:65R/24.62%;2026-05:84R/32.14%;2026-06:61R/32.79%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.40+0.20+0.40,200,200,60,0.3,0.2066856025205514,0.24285714285714285,3,2026-04:70R/24.29%;2026-05:69R/34.78%;2026-06:61R/31.15%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.60+0.10+0.30,200,200,60,0.3,0.1910001836007151,0.24193548387096775,3,2026-04:62R/24.19%;2026-05:81R/33.33%;2026-06:57R/31.58%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.50+0.10+0.40,200,220,66,0.3,0.1967378818514042,0.23880597014925373,3,2026-04:67R/23.88%;2026-05:87R/33.33%;2026-06:66R/31.82%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.70+0.10+0.20,200,200,60,0.3,0.23133830541067427,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:76R/35.53%;2026-06:56R/30.36%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.30+0.10,200,200,60,0.3,0.2474757308591344,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:74R/36.49%;2026-06:58R/29.31%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.65+0.35,200,200,60,0.3,0.21419291057677528,0.23333333333333334,3,2026-04:60R/23.33%;2026-05:83R/34.94%;2026-06:57R/29.82%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.50+0.20+0.30,200,200,60,0.3,0.21525295309510536,0.2318840579710145,3,2026-04:69R/23.19%;2026-05:77R/36.36%;2026-06:54R/29.63%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.50+0.40+0.10,200,200,60,0.3,0.24901052412740624,0.22857142857142856,3,2026-04:70R/22.86%;2026-05:73R/36.99%;2026-06:57R/29.82%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.60+0.20+0.20,200,200,60,0.3,0.2403539361866114,0.22727272727272727,3,2026-04:66R/22.73%;2026-05:80R/37.50%;2026-06:54R/27.78%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.80+0.10+0.10,200,200,60,0.3,0.23748514057396256,0.22388059701492538,3,2026-04:67R/22.39%;2026-05:81R/35.80%;2026-06:52R/30.77%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.35+0.65,200,200,60,0.3,0.16804186029445006,0.22058823529411764,3,2026-04:68R/22.06%;2026-05:71R/33.80%;2026-06:61R/34.43%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.10+0.60,200,200,60,0.3,0.17415683624924852,0.22058823529411764,3,2026-04:68R/22.06%;2026-05:71R/33.80%;2026-06:61R/34.43%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.70+0.30,200,207,62,0.2995169082125604,0.2117647042241307,0.24285714285714285,3,2026-04:70R/24.29%;2026-05:78R/34.62%;2026-06:59R/30.51%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.40+0.20+0.40,200,214,64,0.29906542056074764,0.19436528279214085,0.24,3,2026-04:75R/24.00%;2026-05:82R/34.15%;2026-06:57R/31.58%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.10+0.70+0.20,200,204,61,0.29901960784313725,0.19520821265708724,0.24193548387096775,3,2026-04:62R/24.19%;2026-05:82R/32.93%;2026-06:60R/31.67%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.60+0.10+0.30,200,204,61,0.29901960784313725,0.2481420809584084,0.23880597014925373,3,2026-04:67R/23.88%;2026-05:78R/35.90%;2026-06:59R/28.81%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.60+0.20+0.20,200,204,61,0.29901960784313725,0.24557284420015113,0.21739130434782608,3,2026-04:69R/21.74%;2026-05:79R/39.24%;2026-06:56R/26.79%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.70+0.10+0.20,200,211,63,0.2985781990521327,0.22460913595019075,0.2537313432835821,3,2026-04:67R/25.37%;2026-05:86R/33.72%;2026-06:58R/29.31%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.40+0.50+0.10,200,211,63,0.2985781990521327,0.2197169228799178,0.24242424242424243,3,2026-04:66R/24.24%;2026-05:84R/34.52%;2026-06:61R/29.51%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.10+0.20+0.70,200,211,63,0.2985781990521327,0.1462746747641458,0.23943661971830985,3,2026-04:71R/23.94%;2026-05:75R/34.67%;2026-06:65R/30.77%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.85+0.15,200,201,60,0.29850746268656714,0.23146738877952233,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:77R/35.06%;2026-06:56R/30.36%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.80+0.10+0.10,200,201,60,0.29850746268656714,0.24380724775133467,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:80R/36.25%;2026-06:53R/28.30%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.80+0.10+0.10,200,201,60,0.29850746268656714,0.24447097478603333,0.22727272727272727,3,2026-04:66R/22.73%;2026-05:78R/38.46%;2026-06:57R/26.32%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.30+0.20+0.50,200,201,60,0.29850746268656714,0.2478285860156893,0.22666666666666666,3,2026-04:75R/22.67%;2026-05:72R/37.50%;2026-06:54R/29.63%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.50+0.10+0.40,200,201,60,0.29850746268656714,0.24998510418530906,0.22535211267605634,3,2026-04:71R/22.54%;2026-05:72R/37.50%;2026-06:58R/29.31%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.60+0.40,200,218,65,0.2981651376146789,0.1996827249529651,0.24242424242424243,3,2026-04:66R/24.24%;2026-05:88R/32.95%;2026-06:64R/31.25%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.20+0.50,200,218,65,0.2981651376146789,0.17150599964173296,0.21428571428571427,3,2026-04:70R/21.43%;2026-05:81R/34.57%;2026-06:67R/32.84%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.20+0.50+0.30,200,208,62,0.2980769230769231,0.19075463883357668,0.25396825396825395,3,2026-04:63R/25.40%;2026-05:80R/32.50%;2026-06:65R/30.77%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.85+0.15,200,208,62,0.2980769230769231,0.23357687971597121,0.2537313432835821,3,2026-04:67R/25.37%;2026-05:85R/34.12%;2026-06:56R/28.57%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.70+0.10+0.20,200,225,67,0.29777777777777775,0.23338825390756085,0.24,3,2026-04:75R/24.00%;2026-05:89R/34.83%;2026-06:61R/29.51%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.70+0.10+0.20,200,215,64,0.29767441860465116,0.22567603128887465,0.2361111111111111,3,2026-04:72R/23.61%;2026-05:83R/33.73%;2026-06:60R/31.67%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.50+0.10+0.40,200,215,64,0.29767441860465116,0.19784453027616586,0.23076923076923078,3,2026-04:65R/23.08%;2026-05:87R/33.33%;2026-06:63R/31.75%,False
PAIR:ENV_ENTRY+OPP_CONTEXT,ENV_ENTRY+OPP_CONTEXT,0.80+0.20,200,205,61,0.2975609756097561,0.23981661876887772,0.24242424242424243,3,2026-04:66R/24.24%;2026-05:85R/35.29%;2026-06:54R/27.78%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.80+0.10+0.10,200,205,61,0.2975609756097561,0.24488969950931655,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:81R/37.04%;2026-06:56R/26.79%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.50+0.40+0.10,200,205,61,0.2975609756097561,0.19749546739119583,0.2318840579710145,3,2026-04:69R/23.19%;2026-05:79R/31.65%;2026-06:57R/35.09%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.55+0.45,200,205,61,0.2975609756097561,0.20179124847285873,0.20634920634920634,3,2026-04:63R/20.63%;2026-05:82R/34.15%;2026-06:60R/33.33%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.50+0.20+0.30,200,222,66,0.2972972972972973,0.2288989248033839,0.2328767123287671,3,2026-04:73R/23.29%;2026-05:92R/35.87%;2026-06:57R/28.07%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.10+0.60,200,222,66,0.2972972972972973,0.15146919025670627,0.2222222222222222,3,2026-04:72R/22.22%;2026-05:82R/34.15%;2026-06:68R/32.35%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,0.70+0.10+0.20,200,212,63,0.2971698113207547,0.23295400050089968,0.2463768115942029,3,2026-04:69R/24.64%;2026-05:87R/32.18%;2026-06:56R/32.14%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.50+0.20+0.30,200,239,71,0.29707112970711297,0.17888388384082907,0.23376623376623376,3,2026-04:77R/23.38%;2026-05:90R/33.33%;2026-06:72R/31.94%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.80+0.10+0.10,200,202,60,0.297029702970297,0.2417654916156859,0.25,3,2026-04:68R/25.00%;2026-05:79R/35.44%;2026-06:55R/27.27%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.60+0.10+0.30,200,202,60,0.297029702970297,0.21698468826896772,0.2459016393442623,3,2026-04:61R/24.59%;2026-05:85R/34.12%;2026-06:56R/28.57%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.70+0.20+0.10,200,202,60,0.297029702970297,0.2425890818379868,0.208955223880597,3,2026-04:67R/20.90%;2026-05:80R/38.75%;2026-06:55R/27.27%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.60+0.30+0.10,200,219,65,0.2968036529680365,0.20053146716888562,0.2328767123287671,3,2026-04:73R/23.29%;2026-05:85R/32.94%;2026-06:61R/32.79%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.70+0.20+0.10,200,209,62,0.2966507177033493,0.23544215619621583,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:87R/35.63%;2026-06:54R/27.78%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.20+0.70+0.10,200,226,67,0.29646017699115046,0.20574709984241657,0.2361111111111111,3,2026-04:72R/23.61%;2026-05:91R/32.97%;2026-06:63R/31.75%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.50+0.50,200,226,67,0.29646017699115046,0.1785220520946742,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:89R/32.58%;2026-06:69R/31.88%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.10+0.50+0.40,200,216,64,0.2962962962962963,0.22126183748621314,0.23943661971830985,3,2026-04:71R/23.94%;2026-05:81R/35.80%;2026-06:64R/28.12%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.40+0.40+0.20,200,216,64,0.2962962962962963,0.22976843176274753,0.22972972972972974,3,2026-04:74R/22.97%;2026-05:84R/35.71%;2026-06:58R/29.31%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.50+0.20,200,206,61,0.2961165048543689,0.2309203781749739,0.2328767123287671,3,2026-04:73R/23.29%;2026-05:69R/36.23%;2026-06:64R/29.69%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.40+0.40+0.20,200,223,66,0.29596412556053814,0.2067323136524606,0.24285714285714285,3,2026-04:70R/24.29%;2026-05:89R/34.83%;2026-06:64R/28.12%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.10+0.70+0.20,200,213,63,0.29577464788732394,0.21193875231412918,0.2318840579710145,3,2026-04:69R/23.19%;2026-05:81R/34.57%;2026-06:63R/30.16%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.40+0.30+0.30,200,230,68,0.2956521739130435,0.19496471104342855,0.2328767123287671,3,2026-04:73R/23.29%;2026-05:91R/34.07%;2026-06:66R/30.30%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.10+0.30,200,203,60,0.2955665024630542,0.21789855470969507,0.25,3,2026-04:64R/25.00%;2026-05:82R/34.15%;2026-06:57R/28.07%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.80+0.10+0.10,200,203,60,0.2955665024630542,0.23519438051212024,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:78R/35.90%;2026-06:57R/28.07%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.80+0.10+0.10,200,203,60,0.2955665024630542,0.23079843717449144,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:82R/34.15%;2026-06:53R/30.19%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.50+0.30+0.20,200,203,60,0.2955665024630542,0.20936678919585866,0.234375,3,2026-04:64R/23.44%;2026-05:78R/32.05%;2026-06:61R/32.79%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.20+0.60,200,203,60,0.2955665024630542,0.1732422431010487,0.22058823529411764,3,2026-04:68R/22.06%;2026-05:70R/34.29%;2026-06:65R/32.31%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.60+0.30+0.10,200,203,60,0.2955665024630542,0.23474633096099853,0.21739130434782608,3,2026-04:69R/21.74%;2026-05:83R/36.14%;2026-06:51R/29.41%,False
