actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,hit,kelly_raw,model,odds_pre,payout100,period,race_code,return,score,stake
3-1-6,A,3-5-4,0.006184058375045233,0.03083175013743854,2026-08-18,2.3270611665295213,3,0.20057435427695755,0,0.003536000976630752,3まくり,376.3,1260,test,202608181606,0,57.436,100
3-1-6,A,3-5-6,0.006282677190967133,0.03132343221851719,2026-08-18,2.141136386681599,3,0.20057435427695755,0,0.0033582589366733346,3まくり,340.8,1260,test,202608181606,0,57.436,100
3-1-6,A,3-2-4,0.015195606546824047,0.05934808747903015,2026-08-18,1.5712257169416064,3,0.2560420595220227,0,0.0055783761420078746,3まくり,103.4,680,test,202608182001,0,70.63000000000001,100
3-1-6,A,3-4-1,0.0244093546361392,0.09533337874920392,2026-08-18,1.3254279567423586,3,0.2560420595220227,0,0.006105590182783463,3まくり,54.3,680,test,202608182001,0,70.63000000000001,100
3-1-6,A,3-4-2,0.015585534125020532,0.060870991875770275,2026-08-18,1.7331113947022831,3,0.2560420595220227,0,0.006652553490946308,3まくり,111.2,680,test,202608182001,0,70.63000000000001,100
3-1-6,A,3-4-5,0.01167755088545891,0.04560793998946294,2026-08-18,1.5671273288285854,3,0.2560420595220227,0,0.004257712678893284,3まくり,134.2,680,test,202608182001,0,70.63000000000001,100
3-1-6,A,3-4-6,0.020554443778704405,0.08027760680052051,2026-08-18,1.1119954084279084,3,0.2560420595220227,0,0.0021091414016555263,3まくり,54.1,680,test,202608182001,0,70.63000000000001,100
3-1-6,A,3-5-1,0.01078765563495209,0.04213235768799236,2026-08-18,1.460648572972513,3,0.2560420595220227,0,0.0034274447393788164,3まくり,135.4,680,test,202608182001,0,70.63000000000001,100
3-1-6,A,3-5-4,0.011604620719251604,0.0453231033249577,2026-08-18,2.3046776748433686,3,0.2560420595220227,0,0.0066026198119603675,3まくり,198.6,680,test,202608182001,0,70.63000000000001,100
3-1-6,A,3-5-6,0.009083987043408296,0.0354784954486236,2026-08-18,1.4706975023278033,3,0.2560420595220227,0,0.0029254039920932457,3まくり,161.9,680,test,202608182001,0,70.63000000000001,100
1-4-5,A,5-1-2,0.06066907365284109,0.6066907365284109,2026-08-18,8.912286919602357,5,0.1,0,0.05423089047020121,5頭展開,146.9,1170,test,202608182011,0,63.982666666666674,400
1-4-5,A,5-1-6,0.026340592321941365,0.26340592321941364,2026-08-18,5.797564370059295,5,0.1,0,0.021896688133543108,5頭展開,220.1,1170,test,202608182011,0,63.982666666666674,200
4-2-5,A,3-1-6,0.010768071210668227,0.04658655828664422,2026-08-19,1.4224622069292727,3,0.23114116188650272,0,0.003222442463228625,3まくり,132.1,40070,test,202608190509,0,66.98233333333334,100
4-2-5,A,3-2-4,0.01460894904716949,0.06320358056494899,2026-08-19,1.9999651245575032,3,0.23114116188650272,0,0.007358095103440053,3まくり,136.9,40070,test,202608190509,0,66.98233333333334,100
4-2-5,A,3-4-1,0.035073503788412064,0.15174062249299505,2026-08-19,1.936057409120346,3,0.23114116188650272,0,0.01727043190258941,3まくり,55.2,40070,test,202608190509,0,66.98233333333334,100
4-2-5,A,3-4-2,0.018181596343159325,0.07866014081943154,2026-08-19,1.376346843177161,3,0.23114116188650272,0,0.005038110350430536,3まくり,75.7,40070,test,202608190509,0,66.98233333333334,100
4-2-5,A,3-4-6,0.01679397277246054,0.0726567809705261,2026-08-19,4.625060101535633,3,0.23114116188650272,0,0.013210860428336855,3まくり,275.4,40070,test,202608190509,0,66.98233333333334,100
4-2-5,A,3-5-1,0.009803232896438434,0.04241231988464312,2026-08-19,1.1979550599447766,3,0.23114116188650272,0,0.0016332925738017868,3まくり,122.2,40070,test,202608190509,0,66.98233333333334,100
4-2-5,A,3-5-4,0.013288962820945747,0.057492844253638514,2026-08-19,2.596663335212799,3,0.23114116188650272,0,0.00821328876138271,3まくり,195.4,40070,test,202608190509,0,66.98233333333334,100
4-2-5,A,3-6-4,0.006054903767959027,0.02619569668396911,2026-08-19,2.306918335592389,3,0.23114116188650272,0,0.003439258777874708,3まくり,381.0,40070,test,202608190509,0,66.98233333333334,100
1-2-4,A,5-1-2,0.07200132735717368,0.7200132735717368,2026-08-19,2.304042475429558,5,0.1,0,0.04206588630417928,5頭展開,32.0,680,test,202608190906,0,58.33866666666666,400
1-2-4,A,5-1-6,0.0204425604486723,0.20442560448672298,2026-08-19,2.5369217516802323,5,0.1,0,0.012485148267101806,5頭展開,124.1,680,test,202608190906,0,58.33866666666666,100
1-6-5,A,3-2-4,0.006211504215572544,0.030804040977556936,2026-08-19,2.300120011026513,3,0.20164575875282378,0,0.0035204982697712244,3まくり,370.3,2000,test,202608190909,0,56.937,100
1-6-5,A,3-2-6,0.006361067585729962,0.03154575442138271,2026-08-19,2.141135349356705,3,0.20164575875282378,0,0.003400284116080766,3まくり,336.6,2000,test,202608190909,0,56.937,100
1-6-5,A,3-4-1,0.01552591970812708,0.07699601421896834,2026-08-19,2.9111099452738274,3,0.20164575875282378,0,0.0102472383124602,3まくり,187.5,2000,test,202608190909,0,56.937,100
1-6-5,A,3-4-2,0.007107098989064064,0.03524546726408417,2026-08-19,3.289165412138849,3,0.20164575875282378,0,0.004957049398308464,3まくり,462.8,2000,test,202608190909,0,56.937,100
1-6-5,A,3-4-5,0.011353096269207155,0.056302182299423985,2026-08-19,3.577360634427175,3,0.20164575875282378,0,0.008205541656883714,3まくり,315.1,2000,test,202608190909,0,56.937,100
1-6-5,A,3-4-6,0.01572172795908865,0.0779670648980039,2026-08-19,5.543481278374658,3,0.20164575875282378,0,0.012922301701861939,3まくり,352.6,2000,test,202608190909,0,56.937,100
1-6-5,A,3-5-1,0.014271193138825682,0.07077358446362975,2026-08-19,1.4470989842769242,3,0.20164575875282378,0,0.004453177134232312,3まくり,101.4,2000,test,202608190909,0,56.937,100
1-6-5,A,3-5-2,0.006532739073524503,0.032397106261641224,2026-08-19,1.825247297142746,3,0.20164575875282378,0,0.0029642503489322775,3まくり,279.4,2000,test,202608190909,0,56.937,100
1-6-5,A,3-5-4,0.01411139664875577,0.0699811230151061,2026-08-19,4.859965005831487,3,0.20164575875282378,0,0.011240433913312427,3まくり,344.4,2000,test,202608190909,0,56.937,100
1-6-5,A,3-5-6,0.014451177153955273,0.07166615972156123,2026-08-19,1.7254705521822598,3,0.20164575875282378,0,0.006127285069106923,3まくり,119.4,2000,test,202608190909,0,56.937,100
1-6-5,A,3-6-4,0.009054356409749586,0.0449022903618239,2026-08-19,3.047696367521711,3,0.20164575875282378,0,0.006101598234570057,3まくり,336.6,2000,test,202608190909,0,56.937,100
1-2-5,A,3-1-4,0.0178757369561955,0.08727836106468682,2026-08-19,1.2709648975855,3,0.20481293115651888,0,0.003865405101077032,3まくり,71.1,1220,test,202608191008,0,55.711333333333336,100
1-2-5,A,3-2-6,0.005957451930461045,0.02908728417107773,2026-08-19,1.2820436554352168,3,0.20481293115651888,0,0.0013167304175313577,3まくり,215.2,1220,test,202608191008,0,55.711333333333336,100
1-2-5,A,3-4-1,0.019411972923011854,0.09477903965046594,2026-08-19,3.4902727315575315,3,0.20481293115651888,0,0.01392769984092579,3まくり,179.8,1220,test,202608191008,0,55.711333333333336,100
1-2-5,A,3-4-2,0.010715433519060574,0.05231814934024744,2026-08-19,2.540629287369262,3,0.20481293115651888,0,0.0065253252323984,3まくり,237.1,1220,test,202608191008,0,55.711333333333336,100
1-2-5,A,3-4-5,0.014259791427654734,0.06962349177434184,2026-08-19,2.953202804667295,3,0.20481293115651888,0,0.009476966543752038,3まくり,207.1,1220,test,202608191008,0,55.711333333333336,100
1-2-5,A,3-4-6,0.014660291336571037,0.07157893426840116,2026-08-19,4.359970643496226,3,0.20481293115651888,0,0.011335933345128968,3まくり,297.4,1220,test,202608191008,0,55.711333333333336,100
1-2-5,A,3-5-4,0.016377426289043786,0.07996285291443873,2026-08-19,2.6269391767626233,3,0.20481293115651888,0,0.010206644772663885,3まくり,160.4,1220,test,202608191008,0,55.711333333333336,100
1-2-5,A,3-6-4,0.006843209533956065,0.03341199940508862,2026-08-19,2.4881909865464253,3,0.20481293115651888,0,0.004104222246404924,3まくり,363.6,1220,test,202608191008,0,55.711333333333336,100
1-3-6,A,3-1-4,0.017956194913003588,0.07889184746549967,2026-08-19,1.641196215048528,3,0.2276052024368683,0,0.007092878485050088,3まくり,91.4,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-2-1,0.012173057901589263,0.05348321466845974,2026-08-19,1.7127492467536092,3,0.2276052024368683,0,0.005101998903032278,3まくり,140.7,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-2-4,0.008842750805464327,0.03885126838397762,2026-08-19,2.0161471836458666,3,0.2276052024368683,0,0.004476419311215271,3まくり,228.0,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-2-6,0.012787861998768548,0.05618440115539786,2026-08-19,1.3184285720730373,3,0.2276052024368683,0,0.0031187911074734313,3まくり,103.1,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-4-1,0.015699907047078927,0.06897868273214743,2026-08-19,6.199893292891468,3,0.2276052024368683,0,0.013201049233032414,3まくり,394.9,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-4-2,0.00829414857465404,0.03644094460870076,2026-08-19,3.949673551250254,3,0.2276052024368683,0,0.00620722548663774,3まくり,476.2,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-4-5,0.006600039132650689,0.02899775164182096,2026-08-19,3.142938634968258,3,0.2276052024368683,0,0.004509550999512327,3まくり,476.2,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-4-6,0.016492835763586376,0.07246247268078618,2026-08-19,4.449767089015604,3,0.2276052024368683,0,0.01283395494425448,3まくり,269.8,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-5-1,0.010138199985957242,0.04454291851597422,2026-08-19,3.8170322947129014,3,0.2276052024368683,0,0.00750208334144581,3まくり,376.5,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-5-4,0.0073645896385720454,0.03235685985962816,2026-08-19,3.3118559604658486,3,0.2276052024368683,0,0.0051523422341561145,3まくり,449.7,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-5-6,0.010650232947582744,0.04679257254911315,2026-08-19,4.420911696541597,3,0.2276052024368683,0,0.008261076301718418,3まくり,415.1,480,test,202608191105,0,66.20400000000001,100
1-3-6,A,3-6-4,0.011056016228992075,0.04857541088964662,2026-08-19,1.1852049397479505,3,0.2276052024368683,0,0.0017439259863272175,3まくり,107.2,480,test,202608191105,0,66.20400000000001,100
3-6-1,A,3-2-1,0.008680269158499718,0.037423819651335496,2026-08-19,1.107602344624564,3,0.23194503499030078,0,0.0008499395309997154,3まくり,127.6,3380,test,202608191302,0,67.351,100
3-6-1,A,3-4-1,0.017360897753304575,0.07484918896423265,2026-08-19,1.1440831619427716,3,0.23194503499030078,0,0.0022200795368685915,3まくり,65.9,3380,test,202608191302,0,67.351,100
1-4-3,A,5-1-2,0.07537620463850474,0.7537620463850473,2026-08-19,2.5024899939983576,5,0.1,0,0.04666117993783719,5頭展開,33.2,18160,test,202608191502,0,55.043000000000006,300
1-4-3,A,5-1-6,0.017582118365603815,0.17582118365603813,2026-08-19,1.2518468276309918,5,0.1,0,0.0035875616471651244,5頭展開,71.2,18160,test,202608191502,0,55.043000000000006,100
5-1-4,A,5-1-2,0.07877035417892517,0.7877035417892516,2026-08-19,4.513541294452412,5,0.1,0,0.06240748302757392,5頭展開,57.3,3300,test,202608191802,0,75.51,300
5-1-4,A,5-1-6,0.009578526567442446,0.09578526567442446,2026-08-19,4.261486469855144,5,0.1,0,0.007347345054866285,5頭展開,444.9,3300,test,202608191802,0,75.51,100
1-3-5,A,3-2-4,0.009575636028624759,0.04545888416426949,2026-08-19,1.2831352278357178,3,0.21064388633083017,0,0.0021288362995166748,3まくり,134.0,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-2-6,0.0055235345308064605,0.02622214500036039,2026-08-19,1.499639625113954,3,0.21064388633083017,0,0.0018470965808279264,3まくり,271.5,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-4-1,0.02447465506718512,0.11618972424742512,2026-08-19,2.315302369355712,3,0.21064388633083017,0,0.014052375740979832,3まくり,94.6,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-4-2,0.010858202041792905,0.051547672381715266,2026-08-19,1.8154913813877736,3,0.21064388633083017,0,0.00490668701196013,3まくり,167.2,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-4-5,0.011661894819608663,0.05536308232223215,2026-08-19,2.6215939554480276,3,0.21064388633083017,0,0.007245728129794582,3まくり,224.8,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-4-6,0.01325581351331654,0.0629299703125369,2026-08-19,3.185371987249965,3,0.21064388633083017,0,0.009132352642080923,3まくり,240.3,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-5-1,0.013080640087607752,0.062098360961038004,2026-08-19,1.1026979593853334,3,0.21064388633083017,0,0.0012328686600880366,3まくり,84.3,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-5-2,0.005803237370141857,0.02754999193770803,2026-08-19,1.133952582125719,3,0.21064388633083017,0,0.0006890564924162502,3まくり,195.4,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-5-4,0.012282007517422169,0.05830697359111796,2026-08-19,3.6674074447022598,3,0.21064388633083017,0,0.008963062650209205,3まくり,298.6,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-5-6,0.007084656562478913,0.03363333579666296,2026-08-19,1.8986879587443488,3,0.21064388633083017,0,0.0033658725046604825,3まくり,268.0,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-6-1,0.006315946860755628,0.0299840027202879,2026-08-19,1.1286597040170305,3,0.21064388633083017,0,0.0007240275971695584,3まくり,178.7,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-6-4,0.005930329578972951,0.028153342982188318,2026-08-19,1.6100844806911563,3,0.21064388633083017,0,0.0022553954923887477,3まくり,271.5,810,test,202608192007,0,63.207666666666675,100
1-3-5,A,3-2-1,0.015223704827414612,0.05474731430140748,2026-08-20,2.4038229922487675,3,0.2780721761729092,0,0.008947246604517319,3まくり,157.9,450,test,202608201105,0,73.475,100
1-3-5,A,3-2-4,0.014025508831471566,0.05043837547684133,2026-08-20,4.381568958951717,3,0.2780721761729092,0,0.010859245211791,3まくり,312.4,450,test,202608201105,0,73.475,100
1-3-5,A,3-2-6,0.00787715803002014,0.028327746193211406,2026-08-20,3.043733862799782,3,0.2780721761729092,0,0.00530289014737878,3まくり,386.4,450,test,202608201105,0,73.475,100
1-3-5,A,3-4-1,0.03406154953884868,0.12249175738340944,2026-08-20,3.494714982685874,3,0.2780721761729092,0,0.02455428132564837,3まくり,102.6,450,test,202608201105,0,73.475,200
1-3-5,A,3-4-2,0.015567045477201965,0.055982032044522706,2026-08-20,4.396133642761835,3,0.2780721761729092,0,0.012068705198158617,3まくり,282.4,450,test,202608201105,0,73.475,100
1-3-5,A,3-4-5,0.01375285185763503,0.0494578495659462,2026-08-20,2.9692407160634033,3,0.2780721761729092,0,0.009163521247386707,3まくり,215.9,450,test,202608201105,0,73.475,100
1-3-5,A,3-4-6,0.017624370119269872,0.06338055954332802,2026-08-20,3.450851669353041,3,0.2780721761729092,0,0.012581374072654214,3まくり,195.8,450,test,202608201105,0,73.475,100
1-3-5,A,3-5-1,0.014739223860649837,0.05300502935426657,2026-08-20,1.7451241051009407,3,0.2780721761729092,0,0.006346883348389614,3まくり,118.4,450,test,202608201105,0,73.475,100
1-3-5,A,3-5-4,0.013579159394519607,0.04883321870389468,2026-08-20,2.9317405132767833,3,0.2780721761729092,0,0.008989020536420584,3まくり,215.9,450,test,202608201105,0,73.475,100
1-3-5,A,3-5-6,0.007626474429608322,0.027426240678125498,2026-08-20,2.15371637892139,3,0.2780721761729092,0,0.004099916058711408,3まくり,282.4,450,test,202608201105,0,73.475,100
1-3-5,A,3-6-4,0.007792605741436499,0.028023680213841128,2026-08-20,1.5670930146028799,3,0.2780721761729092,0,0.0028340480489899046,3まくり,201.1,450,test,202608201105,0,73.475,100
3-5-1,A,5-1-2,0.07271845414829352,0.7271845414829351,2026-08-20,4.864864582520837,5,0.1,0,0.058647413998798734,5頭展開,66.9,106480,test,202608201110,0,58.07033333333334,300
3-5-1,A,5-1-6,0.02228653999369024,0.22286539993690238,2026-08-20,2.204138805375965,5,0.1,0,0.012299681362369407,5頭展開,98.9,106480,test,202608201110,0,58.07033333333334,100
3-5-2,A,3-2-6,0.009919121195711162,0.038367766874075525,2026-08-20,1.168472476854775,3,0.2585274568693585,0,0.0014424013429347171,3まくり差し,117.8,1610,test,202608201301,0,71.071,100
3-5-2,A,3-6-2,0.008975606657963662,0.03471819499040405,2026-08-20,1.4944385085509497,3,0.2585274568693585,0,0.0029875438583138957,3まくり差し,166.5,1610,test,202608201301,0,71.071,100
3-5-2,A,3-6-4,0.00923853175616418,0.0357352053357825,2026-08-20,1.8310769940717402,3,0.2585274568693585,0,0.004214386379674139,3まくり差し,198.2,1610,test,202608201301,0,71.071,100
3-5-2,A,3-6-5,0.010851840809159507,0.04197558333095451,2026-08-20,1.3966319121388284,3,0.2585274568693585,0,0.003105966422387067,3まくり差し,128.7,1610,test,202608201301,0,71.071,100
3-2-4,A,3-1-6,0.012188673451633165,0.05952447828792929,2026-08-20,1.4077917836636307,3,0.20476741337697457,0,0.003561500294005508,3まくり,115.5,13640,test,202608201609,0,55.183333333333344,100
3-2-4,A,3-4-6,0.016108144578296915,0.07866556652079204,2026-08-20,1.791225677106617,3,0.20476741337697457,0,0.00717990632583137,3まくり,111.2,13640,test,202608201609,0,55.183333333333344,100
3-2-4,A,3-5-1,0.010845853011424553,0.05296669441957279,2026-08-20,3.404513260286167,3,0.20476741337697457,0,0.007684606137060298,3まくり,313.9,13640,test,202608201609,0,55.183333333333344,100
3-2-4,A,3-5-4,0.013104985887839026,0.06399937212525554,2026-08-20,5.040177572462889,3,0.20476741337697457,0,0.010532266872948094,3まくり,384.6,13640,test,202608201609,0,55.183333333333344,100
3-2-4,A,3-5-6,0.006033793603246302,0.02946657138329991,2026-08-20,4.188659519373583,3,0.20476741337697457,0,0.004599912751548734,3まくり,694.2,13640,test,202608201609,0,55.183333333333344,100
3-2-4,A,3-6-1,0.005400961453905251,0.026376078912332308,2026-08-20,2.0863914096435985,3,0.20476741337697457,0,0.0028195987792462977,3まくり,386.3,13640,test,202608201609,0,55.183333333333344,100
3-2-4,A,3-6-4,0.006525952689902287,0.03187007435547413,2026-08-20,2.3858883034282763,3,0.20476741337697457,0,0.0038011198667807903,3まくり,365.6,13640,test,202608201609,0,55.183333333333344,100
1-2-5,A,5-1-2,0.08355211777635436,0.8355211777635436,2026-08-20,5.455953290795939,5,0.1,0,0.06929942909480466,5頭展開,65.3,630,test,202608201803,0,63.922000000000004,300
1-2-5,A,5-1-6,0.00960260693448419,0.09602606934484188,2026-08-20,1.3904574841133108,5,0.1,0,0.0027152815306906177,5頭展開,144.8,630,test,202608201803,0,63.922000000000004,100
1-2-4,A,5-1-2,0.0739915078127266,0.7399150781272661,2026-08-20,8.546019152369922,5,0.1,0,0.06590409740061068,5頭展開,115.5,1180,test,202608201906,0,61.67266666666668,300
1-2-4,A,5-1-6,0.020891525899057222,0.2089152589905722,2026-08-20,3.2381865143538695,5,0.1,0,0.014533678664635516,5頭展開,155.0,1180,test,202608201906,0,61.67266666666668,100
3-4-6,A,3-1-5,0.017157269179373148,0.0838207470135059,2026-08-20,2.1566687358472048,3,0.20469000564512535,0,0.009275611354027304,3まくり差し,125.7,350,test,202608202402,0,55.912000000000006,100
3-4-6,A,3-2-5,0.009914861147529347,0.04843842334304742,2026-08-20,1.9690914238993282,3,0.20469000564512535,0,0.004904308825401459,3まくり差し,198.6,350,test,202608202402,0,55.912000000000006,100
3-4-6,A,3-4-5,0.012120081957209962,0.0592118893104276,2026-08-20,1.4228976217764495,3,0.20469000564512535,0,0.00363314108055369,3まくり差し,117.4,350,test,202608202402,0,55.912000000000006,100
3-4-6,A,3-5-4,0.009317012597175704,0.04551767228600683,2026-08-20,2.0981912368839684,3,0.20469000564512535,0,0.004898265998590404,3まくり差し,225.2,350,test,202608202402,0,55.912000000000006,100
3-4-6,A,3-6-5,0.014447809658155243,0.07058385490107252,2026-08-20,1.557473881149135,3,0.20469000564512535,0,0.005219792894654823,3まくり差し,107.8,350,test,202608202402,0,55.912000000000006,100
3-4-5,A,3-2-4,0.011547878945830056,0.05629411543596879,2026-08-21,1.262183168779225,3,0.20513474377202146,0,0.0024208972186447377,3まくり,109.3,1180,test,202608210605,0,61.12766666666668,100
4-3-5,A,5-1-2,0.08047050683604011,0.804705068360401,2026-08-21,22.137436430594637,5,0.1,0,0.07711578413204902,5頭展開,275.1,70070,test,202608211311,0,57.619,300
4-3-5,A,5-1-6,0.012616759181934832,0.1261675918193483,2026-08-21,6.135529990174909,5,0.1,0,0.010582175953379165,5頭展開,486.3,70070,test,202608211311,0,57.619,100
3-6-5,A,5-1-2,0.054000213939962516,0.5400021393996252,2026-08-21,7.5762300157767415,5,0.1,0,0.04720911712689692,5頭展開,140.3,14490,test,202608212106,0,71.664,300
3-6-5,A,5-1-6,0.039892741645023946,0.39892741645023944,2026-08-21,8.086258731446353,5,0.1,0,0.03513266599626353,5頭展開,202.7,14490,test,202608212106,0,71.664,300
1-4-3,A,3-1-6,0.01257016498880216,0.044177769290887146,2026-08-21,1.8050756923919902,3,0.2845359824764872,0,0.005645692092510451,3まくり,143.6,2440,test,202608212303,0,74.30166666666668,100
1-4-3,A,3-4-6,0.01902320921265829,0.0668569544248425,2026-08-21,3.918781097807608,3,0.2845359824764872,0,0.014237956574671258,3まくり,206.0,2440,test,202608212303,0,74.30166666666668,100
1-4-3,A,3-5-4,0.022543928422803887,0.07923050092501681,2026-08-21,1.2399160632542139,3,0.2845359824764872,0,0.00444289006026322,3まくり,55.0,2440,test,202608212303,0,74.30166666666668,100
1-4-3,A,3-5-6,0.00905656635450073,0.03182924801171368,2026-08-21,2.074859351816117,3,0.2845359824764872,0,0.004712228635756761,3まくり,229.1,2440,test,202608212303,0,74.30166666666668,100
1-4-3,A,3-6-4,0.007258141374783798,0.025508694231259763,2026-08-21,3.8577021406975884,3,0.2845359824764872,0,0.005386808936281976,3まくり,531.5,2440,test,202608212303,0,74.30166666666668,100
5-2-4,A,5-1-2,0.07283892733754581,0.7283892733754581,2026-08-21,1.2382617647382788,5,0.1,0,0.014891360296142422,5頭展開,17.0,7440,test,202608212308,0,74.74166666666667,100
5-2-4,A,5-1-6,0.017310497035958328,0.17310497035958328,2026-08-21,1.6739250633771703,5,0.1,0,0.007042059178444831,5頭展開,96.7,7440,test,202608212308,0,74.74166666666667,100
3-1-4,A,3-2-1,0.0129207258259978,0.042952140401093575,2026-08-21,1.144776308183405,3,0.3008168092519281,0,0.0016526975820023407,3まくり,88.6,1630,test,202608212310,0,82.51700000000001,100
3-1-4,A,3-2-4,0.017179268038050668,0.05710873697773774,2026-08-21,1.669824853298525,3,0.3008168092519281,0,0.006962836312874479,3まくり,97.2,1630,test,202608212310,0,82.51700000000001,100
3-1-4,A,3-4-2,0.020461966991754937,0.06802135506536287,2026-08-21,2.0421043057771424,3,0.3008168092519281,0,0.010547614430942737,3まくり,99.8,1630,test,202608212310,0,82.51700000000001,100
3-1-4,A,3-4-6,0.02115731667026749,0.07033289370657694,2026-08-21,1.9316630119954217,3,0.3008168092519281,0,0.010317419844910539,3まくり,91.3,1630,test,202608212310,0,82.51700000000001,100
3-1-4,A,3-6-4,0.008376085087199173,0.02784447155073827,2026-08-21,2.109098224956752,3,0.3008168092519281,0,0.004422241726302838,3まくり,251.8,1630,test,202608212310,0,82.51700000000001,100
4-5-6,A,5-1-2,0.04945286875424739,0.49452868754247387,2026-08-22,8.130051623198272,5,0.1,0,0.043635566849438624,5頭展開,164.4,7830,test,202608220205,0,58.01833333333335,300
4-5-6,A,5-1-6,0.03287285476652773,0.32872854766527726,2026-08-22,6.341173684463199,5,0.1,0,0.027833109351032826,5頭展開,192.9,7830,test,202608220205,0,58.01833333333335,200
4-5-6,A,5-1-2,0.04665650557404785,0.46656505574047846,2026-08-22,6.73719940489251,5,0.1,0,0.040008364050854325,5頭展開,144.4,930,test,202608220206,0,67.14366666666666,300
4-5-6,A,5-1-6,0.0402409791151306,0.402409791151306,2026-08-22,4.209206415442661,5,0.1,0,0.030976895901956188,5頭展開,104.6,930,test,202608220206,0,67.14366666666666,200
5-2-1,A,5-1-2,0.07977412533379691,0.797741253337969,2026-08-22,2.114014321345618,5,0.1,0,0.04368683613120071,5頭展開,26.5,2950,test,202608220401,0,57.83366666666666,300
3-2-5,A,3-6-4,0.009288240008672852,0.03706687640675026,2026-08-22,1.442463673346894,3,0.2505805967233152,0,0.00286755459071221,3まくり,155.3,5190,test,202608222202,0,69.94766666666668,100
4-1-2,A,5-1-2,0.06952966736838943,0.6952966736838943,2026-08-22,6.959919703575782,5,0.1,0,0.06014046118643574,5頭展開,100.1,1760,test,202608222306,0,61.113666666666674,300
4-1-2,A,5-1-6,0.018431371386167936,0.18431371386167936,2026-08-22,9.455293521104151,5,0.1,0,0.016514245158406545,5頭展開,513.0,1760,test,202608222306,0,61.113666666666674,100
1-3-6,A,3-2-1,0.011917982612530253,0.040100407031733586,2026-08-22,1.9009182266985754,3,0.29720353220103024,0,0.005684026666867984,3まくり,159.5,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-2-4,0.011958242523939984,0.04023586945747118,2026-08-22,2.484922796474729,3,0.29720353220103024,0,0.007180477739239501,3まくり,207.8,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-2-6,0.015016492809182396,0.050525956734003924,2026-08-22,1.980675401531158,3,0.29720353220103024,0,0.0074917906916054855,3まくり,131.9,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-4-1,0.02093940404893872,0.0704547617380778,2026-08-22,2.667680075834793,3,0.29720353220103024,0,0.013193671486034753,3まくり,127.4,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-4-2,0.012327554926832601,0.04147849399883367,2026-08-22,3.286526143493572,3,0.29720353220103024,0,0.008608908672792062,3まくり,266.6,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-4-5,0.012562390519693566,0.042268644745434215,2026-08-22,3.1230102831958204,3,0.29720353220103024,0,0.008574354940209292,3まくり,248.6,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-4-6,0.026383358706939457,0.08877202269956064,2026-08-22,3.5749451047902965,3,0.29720353220103024,0,0.01914457326981633,3まくり,135.5,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-5-1,0.014172603612485412,0.04768652481188877,2026-08-22,1.356318165714854,3,0.29720353220103024,0,0.003762599426767201,3まくり,95.7,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-5-2,0.008343768957359374,0.02807425906269377,2026-08-22,1.867335492657028,3,0.29720353220103024,0,0.0038928882076168223,3まくり,223.8,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-5-4,0.01422047981640637,0.047847613758464864,2026-08-22,3.292041077498075,3,0.29720353220103024,0,0.009943779078082754,3まくり,231.5,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-5-6,0.01785728400128084,0.06008435993015745,2026-08-22,1.6142984737157882,3,0.29720353220103024,0,0.006871347580713514,3まくり,90.4,620,test,202608222406,0,84.11333333333334,100
1-3-6,A,3-6-4,0.01662100498835292,0.05592465495029976,2026-08-22,1.1518356456928571,3,0.29720353220103024,0,0.0022230694830579377,3まくり,69.3,620,test,202608222406,0,84.11333333333334,100
