combo,odds,pair_prob,combo_prob,market_share,train_pair_count,ev,stake,date,race_code,venue,race,day_cat,score3,p3,actual_combo,hit,payout100,return,composite_odds,tickets
3-1-2,93.6,0.10263299022231527,0.013838093156300165,0.028076074452063192,67,1.2952455194296952,4500,2026-08-26,202608262003,20,03R,3日目以降,60.06,0.1348,3-4-1,0,0,0,53.19,2
3-2-4,123.2,0.05674907510347112,0.007651525948086055,0.02133052409669736,37,0.942667996804202,500,2026-08-26,202608262003,20,03R,3日目以降,60.06,0.1348,3-4-1,0,0,0,53.19,2
3-4-2,290.9,0.05507640187170513,0.009329608649763354,0.009380403245857087,36,2.7139831562161594,2100,2026-08-27,202608270909,09,09R,3日目以降,72.29,0.1694,1-3-6,0,0,0,24.99,6
3-2-4,190.9,0.05666313504479592,0.009598391631829208,0.014294181792665409,37,1.832332962516196,1100,2026-08-27,202608270909,09,09R,3日目以降,72.29,0.1694,1-3-6,0,0,0,24.99,6
3-4-5,234.9,0.035256386992247854,0.005972218261615651,0.011616684990293002,23,1.4028740696535165,600,2026-08-27,202608270909,09,09R,3日目以降,72.29,0.1694,1-3-6,0,0,0,24.99,6
3-5-4,244.3,0.03372421015603865,0.005712676792342435,0.011169706525664454,22,1.3956069403692568,600,2026-08-27,202608270909,09,09R,3日目以降,72.29,0.1694,1-3-6,0,0,0,24.99,6
3-1-4,66.6,0.10737065480214011,0.018187938131946614,0.04097236192522262,70,1.2113166795876444,300,2026-08-27,202608270909,09,09R,3日目以降,72.29,0.1694,1-3-6,0,0,0,24.99,6
3-4-1,125.5,0.05675411422321412,0.0096138029532132,0.021743102025655988,37,1.2065322706282566,300,2026-08-27,202608270909,09,09R,3日目以降,72.29,0.1694,1-3-6,0,0,0,24.99,6
3-4-2,311.7,0.055028595206472165,0.007514968730210184,0.005466232529908377,36,2.3424157532065144,2200,2026-08-27,202608270910,09,10R,3日目以降,62.08,0.1366,3-1-6,0,0,0,37.3,6
3-2-4,250.7,0.0565715574859802,0.007725683054987876,0.006796269164628804,37,1.9368287418854604,1600,2026-08-27,202608270910,09,10R,3日目以降,62.08,0.1366,3-1-6,0,0,0,37.3,6
3-2-5,298.0,0.0336576187173348,0.004596445743255301,0.0057175324817867156,22,1.3697408314900799,700,2026-08-27,202608270910,09,10R,3日目以降,62.08,0.1366,3-1-6,0,0,0,37.3,6
3-5-2,191.8,0.041329872859264816,0.005644205544327751,0.008883340352306783,27,1.0825586234020625,200,2026-08-27,202608270910,09,10R,3日目以降,62.08,0.1366,3-1-6,0,0,0,37.3,6
3-2-1,160.0,0.04898502478470018,0.006689629784739559,0.010648904247327758,32,1.0703407655583295,200,2026-08-27,202608270910,09,10R,3日目以降,62.08,0.1366,3-1-6,0,0,0,37.3,6
3-2-6,208.7,0.033687499112547536,0.004600526353251385,0.008163989839829617,22,0.9601298499235641,100,2026-08-27,202608270910,09,10R,3日目以降,62.08,0.1366,3-1-6,0,0,0,37.3,6
3-4-5,690.6,0.03517694611055034,0.004799053628494725,0.0051124628013089245,23,3.3142264358384574,1000,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-1-5,172.0,0.13307514055108,0.01815492266204898,0.02052713261967409,87,3.1226466978724243,900,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-5-4,572.7,0.03366308335761811,0.0045925232345636995,0.0061649499049833125,22,2.630138056434631,700,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-5-6,903.1,0.019895077826899327,0.0027142079114630805,0.003909497077382287,13,2.451201164842308,700,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-5-2,404.8,0.04132790232660242,0.005638204606939201,0.008722002990572983,27,2.2823452248889886,600,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-5-1,411.9,0.03979934852076181,0.005429669969929631,0.00857166013737301,26,2.236481060614015,600,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-2-5,315.1,0.03372464010932999,0.004600921182234678,0.011204908951393028,22,1.4497502645221472,300,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-4-1,123.2,0.056838571112380686,0.007754264684549062,0.028658009826168368,37,0.9553254091364445,100,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-4-2,125.9,0.055304347137067125,0.007544956488422171,0.02804342184737048,36,0.9499100218923514,100,2026-08-27,202608271004,10,04R,3日目以降,61.75,0.1364,1-4-2,0,0,0,29.2,9
3-2-4,255.2,0.05665306283501374,0.007693582990935747,0.013469519616750044,37,1.9634023792868025,2000,2026-08-27,202608271412,14,12R,2日目,60.65,0.1358,1-5-3,0,0,0,25.74,7
3-4-2,210.2,0.05516156456772944,0.007491034971005981,0.016353098982847813,36,1.5746155509054571,1200,2026-08-27,202608271412,14,12R,2日目,60.65,0.1358,1-5-3,0,0,0,25.74,7
3-2-6,317.0,0.03372022718351702,0.004579264620963415,0.010843600650456186,22,1.4516268848454026,1000,2026-08-27,202608271412,14,12R,2日目,60.65,0.1358,1-5-3,0,0,0,25.74,7
3-2-1,164.2,0.04911064863413224,0.006669310220803528,0.020934356919577412,32,1.0951007382559392,300,2026-08-27,202608271412,14,12R,2日目,60.65,0.1358,1-5-3,0,0,0,25.74,7
3-6-2,409.8,0.0184230601084482,0.0025018831250857567,0.00838804637919622,12,1.0252717046601432,200,2026-08-27,202608271412,14,12R,2日目,60.65,0.1358,1-5-3,0,0,0,25.74,7
3-6-4,324.6,0.021503385828945346,0.002920196635138598,0.010589714744900218,14,0.9478958277659889,200,2026-08-27,202608271412,14,12R,2日目,60.65,0.1358,1-5-3,0,0,0,25.74,7
3-1-2,64.9,0.10293697576423051,0.013979017660252453,0.05296489069637304,67,0.9072382461503843,100,2026-08-27,202608271412,14,12R,2日目,60.65,0.1358,1-5-3,0,0,0,25.74,7
3-6-2,908.8,0.018397171532444495,0.0025121923012569208,0.0062684192188930225,12,2.2830803633822896,800,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-6-1,511.9,0.030670273192936477,0.004188123378469347,0.011128617671674114,20,2.1439003574384587,700,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-6-4,685.5,0.021475546160854425,0.002932554150263853,0.008310341919956206,14,2.0102658700058713,700,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-4-6,322.2,0.04449075731772044,0.006075354454001557,0.0176807553883612,29,1.9574792050793015,600,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-5-2,295.2,0.04145707355907777,0.005661095285440245,0.0192978976494918,27,1.6711553282619602,500,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-2-6,359.5,0.033781328669330986,0.004612947901238962,0.01584628480147421,22,1.658354770495407,500,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-2-4,166.1,0.056907444839989156,0.007770892637441629,0.03429704627411185,37,1.2907452670790545,300,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-5-4,267.8,0.03384760140636478,0.004621997654320076,0.021272365146116426,22,1.2377709718269163,200,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-5-6,430.2,0.020009063475142183,0.002732301274082546,0.013242072027266339,13,1.1754360081103112,200,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-4-2,147.8,0.05543259319989919,0.00756949695391517,0.03854356824174545,36,1.1187716497886622,200,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-6-5,709.5,0.010785089844130723,0.0014727383297485244,0.00802923098820293,7,1.044907844956578,100,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-1-6,104.3,0.0678426721961611,0.00926413272210474,0.054618786060690115,44,0.9662490429155244,100,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-2-5,206.8,0.03392423933652044,0.004632462807497659,0.027547095677611114,22,0.957993308590516,100,2026-08-27,202608271511,15,11R,3日目以降,61.87,0.1366,1-3-4,0,0,0,20.63,13
3-4-5,254.4,0.03529474384617487,0.004762969617714949,0.014757152405567261,23,1.211699470746683,1200,2026-08-28,202608280504,05,04R,初日,60.1,0.1349,1-2-6,0,0,0,17.49,7
3-4-2,162.2,0.05524452665708917,0.007455161118594611,0.02314562004917578,36,1.2092271334360458,1200,2026-08-28,202608280504,05,04R,初日,60.1,0.1349,1-2-6,0,0,0,17.49,7
3-4-1,147.2,0.05680005140822904,0.007665076712870435,0.025504209048752117,37,1.128299292134528,800,2026-08-28,202608280504,05,04R,初日,60.1,0.1349,1-2-6,0,0,0,17.49,7
3-1-4,76.6,0.10746883296944193,0.014502748299169465,0.0490106993730589,70,1.1109105197163809,700,2026-08-28,202608280504,05,04R,初日,60.1,0.1349,1-2-6,0,0,0,17.49,7
3-1-5,60.4,0.13358358416095775,0.01802689249019907,0.062155953178415754,87,1.0888243064080239,600,2026-08-28,202608280504,05,04R,初日,60.1,0.1349,1-2-6,0,0,0,17.49,7
3-4-6,174.6,0.044537426935073496,0.006010255018919608,0.02150183030914268,29,1.0493905263033636,300,2026-08-28,202608280504,05,04R,初日,60.1,0.1349,1-2-6,0,0,0,17.49,7
3-5-4,202.0,0.03381478162327723,0.004563251066597279,0.018585245405823323,22,0.9217767154526503,200,2026-08-28,202608280504,05,04R,初日,60.1,0.1349,1-2-6,0,0,0,17.49,7
3-2-4,138.0,0.056706959245608805,0.008739535220704458,0.017882288234220705,37,1.2060558604572151,2100,2026-08-28,202608280704,07,04R,2日目,68.56,0.1541,1-6-3,0,0,0,16.29,5
3-4-2,137.0,0.05518183591921301,0.008504487014906224,0.01801281588556538,36,1.1651147210421526,1700,2026-08-28,202608280704,07,04R,2日目,68.56,0.1541,1-6-3,0,0,0,16.29,5
3-1-5,49.4,0.13343455963811787,0.02056460175488644,0.049954570370899946,87,1.01589132669139,400,2026-08-28,202608280704,07,04R,2日目,68.56,0.1541,1-6-3,0,0,0,16.29,5
3-2-1,120.6,0.049104883296122184,0.007567922223025458,0.020462319870003794,32,0.9126914200968702,400,2026-08-28,202608280704,07,04R,2日目,68.56,0.1541,1-6-3,0,0,0,16.29,5
3-1-4,54.6,0.10742225334034002,0.016555649942172446,0.045196992240338046,70,0.9039384868426156,400,2026-08-28,202608280704,07,04R,2日目,68.56,0.1541,1-6-3,0,0,0,16.29,5
3-4-2,207.7,0.0551319491613897,0.007536308782623567,0.013928337588781663,36,1.5652913341509147,2500,2026-08-28,202608280903,09,03R,3日目以降,62.54,0.1367,3-5-6,0,0,0,21.2,5
3-2-4,164.2,0.05670373428175953,0.007751165289371851,0.017618244319061824,37,1.2727413405148578,1300,2026-08-28,202608280903,09,03R,3日目以降,62.54,0.1367,3-5-6,0,0,0,21.2,5
3-1-5,64.0,0.1333765106330515,0.01823201580515668,0.04520180808109299,87,1.1668490115300276,800,2026-08-28,202608280903,09,03R,3日目以降,62.54,0.1367,3-5-6,0,0,0,21.2,5
3-1-2,64.4,0.10283873040011188,0.014057627907177088,0.044921051509160724,67,0.9053112372222045,200,2026-08-28,202608280903,09,03R,3日目以降,62.54,0.1367,3-5-6,0,0,0,21.2,5
3-2-5,195.8,0.03376824244818688,0.004615978683994308,0.014774850445301078,22,0.9038086263260856,200,2026-08-28,202608280903,09,03R,3日目以降,62.54,0.1367,3-5-6,0,0,0,21.2,5
3-5-4,713.0,0.033621856713083674,0.004574994588875513,0.0027895183837258397,22,3.261971141868241,2000,2026-08-28,202608281003,10,03R,3日目以降,60.96,0.1361,3-4-6,0,0,0,32.33,7
3-5-2,442.3,0.0412762965720851,0.0056165498258347255,0.004496781839467609,27,2.484199987966699,1300,2026-08-28,202608281003,10,03R,3日目以降,60.96,0.1361,3-4-6,0,0,0,32.33,7
3-4-5,314.2,0.03519181837241205,0.004788622472590047,0.006330129241236549,23,1.5045851808877928,500,2026-08-28,202608281003,10,03R,3日目以降,60.96,0.1361,3-4-6,0,0,0,32.33,7
3-5-1,250.1,0.03979178657001793,0.00541454952333668,0.007952525420218008,26,1.3541788357865037,400,2026-08-28,202608281003,10,03R,3日目以降,60.96,0.1361,3-4-6,0,0,0,32.33,7
3-1-5,74.0,0.13315270090490555,0.01811835947468802,0.026877386589142214,87,1.3407586011269135,400,2026-08-28,202608281003,10,03R,3日目以降,60.96,0.1361,3-4-6,0,0,0,32.33,7
3-5-6,472.9,0.019898696891716604,0.0027076562541488484,0.004205808009296942,13,1.2804506425869904,300,2026-08-28,202608281003,10,03R,3日目以降,60.96,0.1361,3-4-6,0,0,0,32.33,7
3-2-5,224.2,0.033696136988245036,0.00458510205735423,0.00887121591256255,22,1.0279798812588183,100,2026-08-28,202608281003,10,03R,3日目以降,60.96,0.1361,3-4-6,0,0,0,32.33,7
3-6-1,469.8,0.030650480029253094,0.004164058338380872,0.009508052395097097,20,1.9562746073713337,800,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-6-4,646.9,0.021458382406572586,0.0029152547073642487,0.006905059538130494,14,1.8858782701939325,800,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-6-2,686.7,0.018400059281466142,0.0024997624900022987,0.006504853670040216,12,1.7165869018845787,600,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-4-6,277.2,0.044471624996539734,0.006041746840879774,0.016114296591690537,29,1.6747722242918734,600,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-2-6,357.0,0.03374060796767692,0.00458387143743761,0.012512277353547945,22,1.6364421031652268,600,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-2-4,206.6,0.05675262197942502,0.007710196660961108,0.021620924565424086,37,1.5929266301545648,500,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-4-2,179.2,0.055266281557743775,0.007508268070587734,0.024926802540271298,36,1.3454816382493218,400,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-1-6,145.3,0.06755105324726134,0.009177230708041325,0.03074248461952248,44,1.3334516218784047,400,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-2-1,166.5,0.0491826336026567,0.006681766659484992,0.026828126217517217,32,1.1125141488042511,200,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-1-2,64.5,0.10313592672043868,0.014011657084554532,0.06925400023591653,67,0.9037518819537673,100,2026-08-28,202608281004,10,04R,3日目以降,60.75,0.1359,1-2-4,0,0,0,19.86,10
3-4-2,229.4,0.05507713620336359,0.007542509324610828,0.009440526650394158,36,1.7302516390657239,2800,2026-08-28,202608281007,10,07R,3日目以降,62.86,0.1369,1-6-3,0,0,0,45.88,4
3-2-4,187.0,0.056629997587531566,0.0077551651066156985,0.01158105247914663,37,1.4502158749371357,1800,2026-08-28,202608281007,10,07R,3日目以降,62.86,0.1369,1-6-3,0,0,0,45.88,4
3-4-1,132.1,0.05668878254975473,0.007763215382216048,0.016394071261168965,37,1.0255207519907399,200,2026-08-28,202608281007,10,07R,3日目以降,62.86,0.1369,1-6-3,0,0,0,45.88,4
3-5-4,221.3,0.033707310752277855,0.004616029866147691,0.0097860678427493,22,1.021527409378484,200,2026-08-28,202608281007,10,07R,3日目以降,62.86,0.1369,1-6-3,0,0,0,45.88,4
3-6-1,1011.0,0.030558596136447954,0.004320319496940794,0.0019850586716762247,20,4.3678430114071425,3100,2026-08-28,202608281103,11,03R,3日目以降,65.04,0.1414,1-4-5,0,0,0,77.21,5
3-4-6,297.5,0.0443572013832139,0.006271141550807625,0.006745863250637524,29,1.8656646113652686,900,2026-08-28,202608281103,11,03R,3日目以降,65.04,0.1414,1-4-5,0,0,0,77.21,5
3-6-4,505.8,0.021422507023976883,0.003028675609173335,0.003967762588107282,14,1.5319041231198727,600,2026-08-28,202608281103,11,03R,3日目以降,65.04,0.1414,1-4-5,0,0,0,77.21,5
3-2-6,235.2,0.033692002612923336,0.004763314882975915,0.00853271393309806,22,1.120331660475935,200,2026-08-28,202608281103,11,03R,3日目以降,65.04,0.1414,1-4-5,0,0,0,77.21,5
3-6-2,421.5,0.018378764153963098,0.0025983567029552956,0.004761315105728739,12,1.095207350295657,200,2026-08-28,202608281103,11,03R,3日目以降,65.04,0.1414,1-4-5,0,0,0,77.21,5
3-1-6,136.2,0.06731893244675108,0.010171641603884184,0.011737594077744204,44,1.3853775864490259,2000,2026-08-28,202608281301,13,01R,3日目以降,67.71,0.1511,3-4-1,0,0,0,50.1,4
3-6-1,297.2,0.030600049739076728,0.004623554291404094,0.005379072386907,20,1.3741203354052967,2000,2026-08-28,202608281301,13,01R,3日目以降,67.71,0.1511,3-4-1,0,0,0,50.1,4
3-4-6,167.6,0.04439131048577229,0.0067073627607683985,0.009538546022605968,29,1.1241539987047835,700,2026-08-28,202608281301,13,01R,3日目以降,67.71,0.1511,3-4-1,0,0,0,50.1,4
3-6-4,304.1,0.021438253700731782,0.0032392408098490507,0.005257021747414535,14,0.9850531302750963,300,2026-08-28,202608281301,13,01R,3日目以降,67.71,0.1511,3-4-1,0,0,0,50.1,4
3-4-6,203.2,0.04437822259074113,0.006072167858450455,0.008466974616929987,29,1.2338645088371323,3800,2026-08-28,202608282303,23,03R,初日,62.73,0.1368,1-2-3,0,0,0,84.19,3
3-6-1,245.8,0.030619841824714944,0.004189640965874607,0.006999549398536099,20,1.0298137494119786,600,2026-08-28,202608282303,23,03R,初日,62.73,0.1368,1-2-3,0,0,0,84.19,3
3-6-4,346.3,0.02143472616267183,0.0029328631851699696,0.004968204568755914,14,1.0156505210243605,600,2026-08-28,202608282303,23,03R,初日,62.73,0.1368,1-2-3,0,0,0,84.19,3
3-6-1,280.8,0.030605804650973893,0.004121469371653131,0.005850255798487472,20,1.1573085995601993,5000,2026-08-29,202608291407,14,07R,3日目以降,60.0,0.1347,,0,0,0,280.8,1
3-2-4,255.1,0.056746829180767566,0.00767764549014011,0.021146639175344262,37,1.9585673645347421,1300,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-4-2,241.8,0.05523431806760392,0.0074730080805365555,0.022309791785071635,36,1.8069733538737391,1100,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-2-6,295.7,0.03381060369741895,0.004574455220563778,0.018243177726176264,22,1.3526664087207092,600,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-6-1,309.3,0.03074737124326066,0.0041600106925355936,0.017441020541966765,20,1.2866913072012591,500,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-2-1,192.8,0.04919669998756012,0.006656139686431691,0.027979811481485067,32,1.28330373154403,500,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-6-2,508.4,0.01845020769013112,0.0024962479121616275,0.01061075462948529,12,1.2690924385429714,400,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-6-4,382.6,0.02154625467863131,0.002915132130745889,0.014099601812938633,14,1.1153295532233771,300,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-5-2,179.7,0.04158802466561354,0.005626712798360174,0.03001951949710808,27,1.011120289865323,100,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-4-6,165.7,0.04467243810647443,0.006044023039052513,0.03255586996759398,29,1.0014946175710013,100,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-2-5,202.8,0.03391267342118014,0.004588264893555701,0.026600136359123873,22,0.9305001204130962,100,2026-08-29,202608291412,14,12R,3日目以降,60.29,0.1353,,0,0,0,24.41,10
3-4-2,310.8,0.05512709958876909,0.007545046258924998,0.013531278830469583,36,2.3450003772738897,1100,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-4-6,352.6,0.04442048456475595,0.006079670677127874,0.011927173739392928,29,2.1436918807552887,900,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-4-5,415.8,0.03523803712032752,0.0048229023861206905,0.010114289226815648,23,2.005362812148983,800,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-5-4,386.5,0.03372068444223094,0.004615227826190191,0.010881038707658336,22,1.783785554822509,700,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-4-1,209.3,0.05673396360594259,0.007764971911314048,0.020093270236550147,37,1.6252086210380303,600,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-2-4,197.0,0.05674928640821544,0.007767069087708732,0.02134782467263932,37,1.5301126102786202,500,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-6-4,396.7,0.021503526889525913,0.002943109764921578,0.010601264079934324,14,1.16753164374439,200,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-5-2,191.4,0.04148973949830561,0.0056785502252187925,0.021972421423771926,27,1.0868745131068769,200,2026-08-29,202608291911,19,11R,2日目,63.1,0.1369,1-3-5,0,0,0,34.91,8
3-6-2,720.8,0.018350182641305043,0.002493653123526815,0.002421203756850428,12,1.797425171438128,1500,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-6-1,420.5,0.030585041905196474,0.004156279355411777,0.004150305987961446,20,1.7477154689506522,1500,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-6-4,480.5,0.02141840681015641,0.0029106019317154913,0.003632057581556271,14,1.3985442281892935,800,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-6-5,776.3,0.010714480667923694,0.0014560181065661276,0.002248104686252465,7,1.1303068561272847,300,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-4-6,186.8,0.04438891764342402,0.00603212323796395,0.009342632055341478,29,1.1268006208516659,300,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-5-6,388.1,0.01990225085351616,0.00270456763162523,0.00449678863163563,13,1.0496426978337519,200,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-2-6,229.3,0.0336807451110316,0.004576962360024844,0.007611005965712116,22,1.0494974691536967,200,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-1-6,114.6,0.06736157133798945,0.0091539357430998,0.015228653297886459,44,1.049041036159237,200,2026-08-29,202608292309,23,09R,2日目,60.81,0.1359,,0,0,0,35.52,8
3-5-2,224.6,0.04137365226463943,0.0056187739399147524,0.012467779167353352,27,1.2619766269048533,2400,2026-08-30,202608300506,05,06R,3日目以降,60.66,0.1358,4-3-1,0,0,0,31.13,4
3-1-5,63.2,0.1333655934295077,0.018111795305134987,0.04430796204094244,87,1.1446654632845312,1400,2026-08-30,202608300506,05,06R,3日目以降,60.66,0.1358,4-3-1,0,0,0,31.13,4
3-2-4,139.7,0.05673337200880733,0.007704709995810996,0.020044833221099238,37,1.076347986414796,800,2026-08-30,202608300506,05,06R,3日目以降,60.66,0.1358,4-3-1,0,0,0,31.13,4
3-5-4,213.1,0.03374828221426274,0.004583205935252971,0.01314060629276191,22,0.9766811848024082,400,2026-08-30,202608300506,05,06R,3日目以降,60.66,0.1358,4-3-1,0,0,0,31.13,4
3-6-1,598.6,0.030623656036455327,0.004182032066568573,0.0073118379847797385,20,2.503364395047948,1000,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-6-4,753.4,0.02144500134705673,0.0029285753207989053,0.005809485290269646,14,2.2063886466898954,800,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-4-6,318.9,0.04444244135849384,0.006069154991048801,0.01372488622668282,29,1.9354535266454627,600,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-1-6,208.1,0.06743245818944586,0.009208720935870631,0.021032514260880115,44,1.9163348267546783,600,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-6-2,753.4,0.018391566232552913,0.002511591680869036,0.005809485290269646,12,1.8922331723667318,600,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-2-6,386.7,0.03372602755253994,0.004605698566323858,0.011318505864207786,22,1.7810236355974358,500,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-2-4,190.8,0.05676872733321742,0.007752459007611131,0.02293955040717584,37,1.4791691786522039,400,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-4-2,156.6,0.055303198012552165,0.0075523231843043865,0.027949337277708503,36,1.1826938106620668,200,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-5-2,196.8,0.04149300975719538,0.005666374293665793,0.022240173870371704,27,1.1151424609934282,200,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-2-1,154.9,0.04920007421425804,0.006718867525048028,0.028256076292376704,32,1.0407525796299397,100,2026-08-30,202608300707,07,07R,3日目以降,62.11,0.1366,1-3-5,0,0,0,26.3,10
3-2-4,297.5,0.05668427655955771,0.007701993256524823,0.016025143313787103,37,2.291342993816135,1700,2026-08-30,202608300810,08,10R,初日,60.79,0.1359,3-1-6,0,0,0,24.61,8
3-4-2,252.6,0.05519234973730796,0.007499277247401503,0.018873634742088925,36,1.8943174326936196,1200,2026-08-30,202608300810,08,10R,初日,60.79,0.1359,3-1-6,0,0,0,24.61,8
3-1-2,105.4,0.10284253141195031,0.013973760123524526,0.04523225935343133,67,1.472834317019485,700,2026-08-30,202608300810,08,10R,初日,60.79,0.1359,3-1-6,0,0,0,24.61,8
3-2-1,188.6,0.049163703958349694,0.006680133175116712,0.02527826158988156,32,1.2598731168270119,400,2026-08-30,202608300810,08,10R,初日,60.79,0.1359,3-1-6,0,0,0,24.61,8
3-2-6,267.8,0.03380522003481471,0.004593294517394337,0.017802390350454302,22,1.2300842717582035,400,2026-08-30,202608300810,08,10R,初日,60.79,0.1359,3-1-6,0,0,0,24.61,8
3-2-5,247.9,0.0338226743798245,0.004595666131812335,0.019231464848130948,22,1.139265634076278,300,2026-08-30,202608300810,08,10R,初日,60.79,0.1359,3-1-6,0,0,0,24.61,8
